	f14ppB	w9pp	w31pp	w20pp	f19pp	w15pp	w17pp	f7pp	w24pp	f24pp	f23ppA	w23pp	w3pp	w6pp	f17ppA	f22ppA	w22pp	f12ppB	w26pp	w13pp	f9pp	f16ppA	f31pp	F32H1	S6Hp	S18H1	S19H1	S2Hp	S29H1	S23Hp	S28Hp	F16H1	S20H1	S16H2	S13Hp	S21H1	S1Hp	F22HpB	S9H1	S22Hp	S14Hp	S4Hp	S25Hp	F23HpA	F3H1	S3Hp	S31Hp	S11Hp	F8H1	s24H1	S8Hp	530444	530315	F14H1A	F14H1B	F6H1	F7H1	S15Hp	S26Hp	S10H1	S17H1	F29H1	w32pp	w7pp	w4pp	f18pp	w14pp	w16pp	w19pp	f11pp	f6ppA	w28pp	f22ppB	f23ppB	w10pp	w27pp	f16ppB	f13pp	f8pp	w11pp	f30pp	f1pp	f28pp	S12Hp	f3pp	f12ppA	w2pp	w1pp	f29pp	w21pp	f21pp	f20ppB	w25pp	f20ppA	w29pp	w12pp	f2pp	f15pp	w8pp	f32pp	f4pp	f17ppB	w18pp	f26pp	f10pp	f14ppA	f6ppB	f25pp
w1pp	0.01832302321249329	0.01846732258129269	0.01885743100126676	0.019605541515722216	0.01974541671925719	0.01806623153744894	0.018065231536948913	0.019278912265370752	0.016422153625170893	0.015539544349864378	0.01610309199117841	0.01772421277576605	0.02393894782833285	0.02388712376135798	0.02723942059682489	0.021232298642972287	0.019919359629420326	0.01326597442237268	0.013246981256791695	0.017067043906613205	0.017918275322098637	0.018269057345212572	0.023434451069596837	0.13716476620092152	0.13278838534313314	0.12553685172644213	0.12284258072488569	0.13060347857257398	0.12813687594856213	0.09486298761992164	0.17035910705457938	0.21602362053974336	0.26365295891381235	0.33010050589783824	0.23512868654404773	0.26319315142565	0.3292313161596765	0.33850699304078175	0.3137698199212384	0.22907051759924568	0.3315980139379607	0.32822285672792684	0.3711084881570225	0.312863208605283	0.3640056263302044	0.3643833531739168	0.3479292772869619	0.35623005617103193	0.4203497662254614	0.44569850831944136	0.34586362303401674	0.38242699619756	0.3870438321953756	0.3614024205025183	0.3911172113399917	0.3618819674823019	0.29538301390408944	0.3721011005039081	0.23219368403137844	0.07940671729700632	0.13184561568415581	0.13993667828980674	0.037572535620593595	0.037815063697537815	0.01770859505353155	0.01770859505353155	0.01771697218536321	0.01458553934479041	0.015965555795512065	0.017729801861226503	0.02313849498047263	0.016890058401453415	0.025581887502428555	0.018213665743936736	0.01698846245787524	0.01761215664908942	0.017871824217637118	0.016220225330444316	0.012776095505504674	0.012776095505504674	0.012092978991710204	0.007877491637386831	0.005002310687289059	0.027327278645455685	0.03353102172222886	0.004476262989260976	0.003831359886595989	0.0	0.02134424101659943	0.011858501138943319	0.008013454687384822	0.014623777960983918	0.007163206553268747	0.007457303069113166	0.010435912688598335	0.01219435802377605	0.0124933825764533	0.01301830005427376	0.013809657244690843	0.012527784560163947	0.012527784560163947	0.01196764432923329	0.01196664432873326	0.01391859248973286	0.013494885630329648	0.013265974422372678	0.013421213549841994	0.01719336143763494
f29pp	0.029486153040838497	0.029630452409637895	0.030020560829611964	0.03076867134406742	0.030908546547602396	0.029229361365794147	0.02922836136529412	0.030442042093715958	0.0275852834535161	0.02670267417820958	0.027266221819523616	0.028887342604111257	0.035102077656678055	0.035050253589703186	0.0384025504251701	0.032395428471317496	0.031082489457765535	0.024429104250717888	0.024410111085136906	0.02823017373495842	0.029081405150443853	0.029432187173557785	0.03459758089794205	0.14832789602926674	0.14395151517147833	0.13669998155478733	0.1340057105532309	0.14176660840091918	0.13930000577690732	0.10602611744826686	0.1815222368829246	0.22718675036808858	0.2748160887421575	0.3412636357261834	0.24629181637239295	0.27435628125399514	0.34039444598802165	0.3496701228691269	0.3249329497495836	0.2402336474275909	0.34276114376630584	0.339385986556272	0.3822716179853677	0.32402633843362816	0.37516875615854955	0.37554648300226195	0.35909240711530704	0.3673931859993771	0.43151289605380655	0.4568616381477865	0.3570267528623619	0.39359012602590515	0.39820696202372075	0.37256555033086347	0.4022803411683369	0.37304509731064706	0.3065461437324346	0.38326423033225326	0.24335681385972366	0.09056984712535154	0.143008745512501	0.15109980811815196	0.04873566544893881	0.04897819352588303	0.028871724881876767	0.028871724881876767	0.02888010201370842	0.025748669173135626	0.02712868562385728	0.028892931689571716	0.03430162480881785	0.02805318822979863	0.03674501733077377	0.029376795572281948	0.028151592286220457	0.028775286477434634	0.029034954045982334	0.02738335515878953	0.023939225333849887	0.023939225333849887	0.023256108820055417	0.019040621465732044	0.018511419558266358	0.04564634219648401	0.051850085273257185	0.022795326540289297	0.02470892479207834	0.02134424101659943	0.0	0.014036750680412966	0.013332786330214667	0.021859213049194883	0.01479423939903962	0.018620432897458378	0.021599042516943546	0.023357487852121262	0.023656512404798512	0.024181429882618975	0.024972787073036056	0.02369091438850916	0.02369091438850916	0.023130774157578502	0.023129774157078474	0.02508172231807807	0.02465801545867486	0.02442910425071789	0.024584343378187202	0.028356491265980145
w21pp	0.02000041316318239	0.020144712531981787	0.020534820951955857	0.021282931466411314	0.02142280666994629	0.01974362148813804	0.01974262148763801	0.02095630221605985	0.01809954357585999	0.017216934300553474	0.01778048194186751	0.01940160272645515	0.025616337779021947	0.025564513712047078	0.02891681054751399	0.02290968859366139	0.021596749580109428	0.014943364373061782	0.014924371207480797	0.01874443385730231	0.019595665272787742	0.019946447295901674	0.02511184102028594	0.13884215615161064	0.13446577529382223	0.12721424167713122	0.1245199706755748	0.13228086852326307	0.1298142658992512	0.09654037757061074	0.1720364970052685	0.21770101049043247	0.2653303488645014	0.3317778958485273	0.23680607649473684	0.26487054137633903	0.33090870611036555	0.3401843829914708	0.3154472098719275	0.2307479075499348	0.33327540388864973	0.3299002466786159	0.3727858781077116	0.31454059855597205	0.36568301628089345	0.36606074312460585	0.34960666723765094	0.357907446121721	0.42202715617615044	0.4473758982701304	0.3475410129847058	0.38410438614824904	0.38872122214606464	0.36307981045320736	0.3927946012906808	0.36355935743299095	0.2970604038547785	0.37377849045459716	0.23387107398206755	0.08108410724769544	0.1335230056348449	0.14161406824049586	0.03924992557128269	0.03949245364822691	0.019385985004220653	0.019385985004220653	0.01939436213605231	0.01626292929547951	0.01764294574620117	0.019407191811915605	0.024815884931161734	0.01856744835214252	0.027259277453117656	0.01989105569462584	0.018665852408564346	0.019289546599778523	0.019549214168326223	0.01789761528113342	0.014453485456193776	0.014453485456193776	0.013770368942399308	0.009554881588075935	0.009025679680610245	0.036160602318827895	0.04236434539560107	0.013309586662633186	0.015223184914422231	0.011858501138943319	0.014036750680412966	0.0	0.003847046452558554	0.01237347317153877	0.005308499521383507	0.00913469301980227	0.012113302639287438	0.013871747974465153	0.014170772527142404	0.014695690004962864	0.015487047195379949	0.014205174510853048	0.014205174510853048	0.013645034279922391	0.013644034279422361	0.015595982440421962	0.01517227558101875	0.01494336437306178	0.015098603500531096	0.018870751388324038
f21pp	0.016155366711623896	0.016299666080423294	0.016689774500397363	0.01743788501485282	0.0175777602183878	0.01589857503657955	0.01589757503607952	0.017111255764501357	0.014254497124301496	0.013371887848994983	0.013935435490309013	0.015556556274896655	0.02177129132746345	0.021719467260488585	0.025071764095955497	0.01906464214210289	0.01775170312855093	0.011098317921503285	0.0110793247559223	0.014899387405743814	0.015750618821229245	0.016101400844343177	0.021266794568727442	0.13499710970005213	0.13062072884226372	0.12336919522557273	0.1206749242240163	0.12843582207170456	0.12596921944769274	0.09269533111905225	0.16819145055371	0.21385596403887397	0.26148530241294293	0.3279328493969688	0.23296103004317834	0.26102549492478055	0.32706365965880707	0.3363393365399123	0.311602163420369	0.2269028610983763	0.32943035743709126	0.3260552002270574	0.3689408316561531	0.3106955521044136	0.36183796982933497	0.36221569667304737	0.34576162078609246	0.3540623996701625	0.41818210972459197	0.44353085181857194	0.3436959665331473	0.38025933969669057	0.38487617569450616	0.3592347640016489	0.3889495548391223	0.3597143109814325	0.29321535740322	0.3699334440030387	0.23002602753050905	0.07723906079613693	0.1296779591832864	0.13776902178893735	0.0354048791197242	0.035647407196668424	0.015540938552662158	0.015540938552662158	0.015549315684493813	0.012417882843921016	0.013797899294642674	0.015562145360357108	0.020970838479603238	0.014722401900584024	0.02341423100155916	0.016046009243067344	0.014820805957005849	0.015444500148220026	0.015704167716767727	0.014052568829574924	0.010608439004635279	0.010608439004635279	0.009925322490840811	0.005709835136517437	0.0051806332290517485	0.032315555867269405	0.038519298944042574	0.00946454021107469	0.011378138462863735	0.008013454687384822	0.013332786330214667	0.003847046452558554	0.0	0.008528426719980274	0.0014634530698250103	0.005289646568243772	0.008268256187728942	0.010026701522906656	0.010325726075583908	0.010850643553404368	0.011642000743821452	0.010360128059294552	0.010360128059294552	0.009799987828363894	0.009798987827863865	0.011750935988863466	0.011327229129460253	0.011098317921503283	0.0112535570489726	0.015025704936765548
f20ppB	0.02276568998522299	0.022909989354022386	0.023300097773996456	0.024048208288451913	0.024188083491986888	0.02250889831017864	0.02250789830967861	0.02372157903810045	0.02086482039790059	0.019982211122594074	0.020545758763908108	0.02216687954849575	0.028381614601062546	0.028329790534087677	0.03168208736955459	0.025674965415701988	0.024362026402150027	0.01770864119510238	0.017689648029521398	0.02150971067934291	0.02236094209482834	0.022711724117942277	0.02787711784232654	0.14160743297365122	0.13723105211586284	0.12997951849917183	0.12728524749761538	0.13504614534530368	0.13257954272129183	0.09930565439265135	0.17480177382730908	0.22046628731247306	0.26809562568654205	0.33454317267056793	0.23957135331677742	0.26763581819837967	0.3336739829324062	0.34294965981351144	0.3182124866939681	0.23351318437197538	0.3360406807106904	0.33266552350065653	0.3755511549297522	0.3173058753780127	0.3684482931029341	0.3688260199466465	0.3523719440596916	0.3606727229437616	0.4247924329981911	0.45014117509217105	0.35030628980674644	0.3868696629702897	0.3914864989681053	0.365845087275248	0.3955598781127214	0.3663246342550316	0.29982568067681914	0.3765437672766378	0.23663635080410814	0.08384938406973604	0.1362882824568855	0.14437934506253644	0.0420152023933233	0.04225773047026752	0.022151261826261256	0.022151261826261256	0.022159638958092913	0.019028206117520114	0.02040822256824177	0.022172468633956208	0.027581161753202334	0.02133272517418312	0.03002455427515826	0.02265633251666644	0.021431129230604945	0.022054823421819126	0.022314490990366823	0.02066289210317402	0.01721876227823438	0.01721876227823438	0.01653564576443991	0.012320158410116536	0.011790956502650846	0.0389258791408685	0.04512962221764167	0.01607486348467379	0.017988461736462832	0.014623777960983918	0.021859213049194883	0.01237347317153877	0.008528426719980274	0.0	0.008073776343424108	0.011899969841842871	0.01487857946132804	0.016637024796505754	0.016936049349183004	0.017460966827003467	0.018252324017420548	0.01697045133289365	0.01697045133289365	0.016410311101962994	0.016409311101462966	0.018361259262462563	0.017937552403059352	0.017708641195102383	0.017863880322571694	0.021636028210364637
w25pp	0.015305118577507822	0.01544941794630722	0.01583952636628129	0.016587636880736747	0.01672751208427172	0.015048326902463474	0.015047326901963445	0.016261007630385283	0.013404248990185422	0.012521639714878909	0.01308518735619294	0.014706308140780581	0.02092104319334738	0.02086921912637251	0.02422151596183942	0.018214394007986818	0.016901454994434857	0.010248069787387211	0.010229076621806226	0.014049139271627736	0.01490037068711317	0.015251152710227102	0.02041654643461137	0.13414686156593605	0.12977048070814767	0.12251894709145665	0.11982467608990022	0.12758557393758851	0.12511897131357666	0.09184508298493617	0.1673412024195939	0.2130057159047579	0.2606350542788269	0.32708260126285277	0.23211078190906226	0.2601752467906645	0.326213411524691	0.3354890884057963	0.31075191528625296	0.2260526129642602	0.3285801093029752	0.32520495209294137	0.36809058352203705	0.3098453039702975	0.3609877216952189	0.3613654485389313	0.3449113726519764	0.35321215153604646	0.4173318615904759	0.4426806036844559	0.3428457183990313	0.3794090915625745	0.3840259275603901	0.35838451586753284	0.38809930670500625	0.3588640628473164	0.292365109269104	0.36908319586892263	0.22917577939639297	0.07638881266202086	0.12882771104917035	0.13691877365482127	0.034554630985608126	0.034797159062552346	0.014690690418546083	0.014690690418546083	0.014699067550377738	0.01156763470980494	0.012947651160526598	0.014711897226241034	0.02012059034548716	0.013872153766467946	0.022563982867443086	0.015195761108951267	0.013970557822889773	0.014594252014103953	0.014853919582651651	0.013202320695458849	0.009758190870519205	0.009758190870519205	0.009075074356724736	0.004859587002401362	0.004330385094935674	0.03146530773315333	0.037669050809926496	0.008614292076958616	0.010527890328747659	0.007163206553268747	0.01479423939903962	0.005308499521383507	0.0014634530698250103	0.008073776343424108	0.0	0.004439398434127697	0.007418008053612864	0.00917645338879058	0.009475477941467832	0.010000395419288292	0.010791752609705375	0.009509879925178478	0.009509879925178478	0.00894973969424782	0.00894873969374779	0.010900687854747392	0.010476980995344179	0.01024806978738721	0.010403308914856526	0.014175456802649474
f20ppA	0.010867720144380179	0.011012019513179577	0.011402127933153646	0.012150238447609103	0.01229011365114408	0.010610928469335831	0.010609928468835801	0.01182360919725764	0.008966850557057779	0.008084241281751265	0.008647788923065298	0.01026890970765294	0.016483644760219737	0.01643182069324487	0.01978411752871178	0.013776995574859178	0.012464056561307217	0.005810671354259569	0.0057916781886785855	0.009611740838500098	0.010462972253985531	0.010813754277099463	0.01597914800148373	0.12970946313280843	0.12533308227502002	0.11808154865832901	0.11538727765677258	0.12314817550446086	0.120681572880449	0.08740768455180853	0.16290380398646628	0.20856831747163027	0.2561976558456992	0.3226452028297251	0.22767338347593463	0.2557378483575368	0.32177601309156334	0.3310516899726686	0.3063145168531253	0.2216152145311326	0.32414271086984753	0.3207675536598137	0.36365318508890937	0.30540790553716984	0.35655032326209124	0.35692805010580364	0.34047397421884873	0.3487747531029188	0.41289446315734823	0.4382432052513282	0.3384083199659036	0.37497169312944684	0.37958852912726243	0.35394711743440516	0.38366190827187857	0.35442666441418874	0.2879277108359763	0.36464579743579495	0.22473838096326534	0.07195141422889322	0.12439031261604269	0.13248137522169365	0.030117232552480486	0.030359760629424706	0.010253291985418444	0.010253291985418444	0.0102616691172501	0.0071302362766773025	0.00851025272739896	0.010274498793113394	0.015683191912359524	0.009434755333340308	0.018126584434315446	0.010758362675823628	0.009533159389762135	0.010156853580976313	0.010416521149524013	0.00876492226233121	0.005320792437391565	0.005320792437391565	0.004637675923597097	0.0004241885702737815	0.004624481610780093	0.03175940424899775	0.03796314732577093	0.008908388592803036	0.01082198684459208	0.007457303069113166	0.018620432897458378	0.00913469301980227	0.005289646568243772	0.011899969841842871	0.004439398434127697	0.0	0.0029806096204852256	0.004739054955662941	0.005038079508340192	0.005562996986160654	0.006354354176577736	0.005072481492050838	0.005072481492050838	0.00451234126112018	0.004511341260620151	0.006463289421619751	0.006039582562216539	0.005810671354259569	0.005965910481728884	0.00973805836952183
w29pp	0.007889110524895012	0.008033409893694408	0.008423518313668478	0.009171628828123937	0.009311504031658913	0.007632318849850664	0.007631318849350635	0.008844999577772471	0.005988240937572611	0.005105631662266097	0.00566917930358013	0.007290300088167771	0.013505035140734568	0.013453211073759701	0.01680550790922661	0.01079838595537401	0.009485446941822049	0.002832061734774401	0.002813068569193418	0.006635131220014989	0.007486362635500421	0.007837144658614355	0.01300253838299862	0.12673285351432328	0.12235647265653492	0.11510493903984391	0.11241066803828748	0.12017156588597576	0.1177049632619639	0.08443107493332343	0.15992719436798114	0.20559170785314512	0.2532210462272141	0.31966859321123997	0.2246967738574495	0.2527612387390517	0.3187994034730782	0.3280750803541835	0.30333790723464016	0.21863860491264744	0.3211661012513624	0.31779094404132857	0.36067657547042425	0.30243129591868473	0.3535737136436061	0.3539514404873185	0.3374973646003636	0.34579814348443366	0.4099178535388631	0.4352665956328431	0.3354317103474185	0.3719950835109617	0.3766119195087773	0.35097050781592004	0.38068529865339346	0.3514500547957036	0.2849511012174912	0.36166918781730983	0.2217617713447802	0.06897480461040811	0.12141370299755759	0.1295047656032085	0.027140622933995374	0.027383151010939594	0.007276682366933334	0.007276682366933334	0.007285059498764989	0.004153626658192192	0.00553364310891385	0.007297889174628285	0.012706582293874415	0.006458145714855199	0.015149974815830337	0.007781753057338518	0.006556549771277025	0.007180243962491203	0.0074399115310389025	0.0057883126438461	0.002344182818906456	0.002344182818906456	0.0016610663051119874	0.0034027981897589493	0.007603091230265261	0.03473801386848292	0.0409417569452561	0.011886998212288204	0.013800596464077249	0.010435912688598335	0.021599042516943546	0.012113302639287438	0.008268256187728942	0.01487857946132804	0.007418008053612864	0.0029806096204852256	0.0	0.0017604453361777734	0.002059469888855025	0.002584387366675486	0.003375744557092569	0.0020938718725656705	0.0020938718725656705	0.0015337316416350125	0.0015327316411349835	0.0034846798021345837	0.003060972942731371	0.0028320617347744013	0.0029873008622437157	0.0067594487500366625
w12pp	0.007741142291727721	0.007885441660527119	0.008275550080501187	0.009023660594956646	0.00916353579849162	0.007484350616683373	0.007483350616183344	0.00869703134460518	0.00584027270440532	0.004957663429098806	0.005521211070412839	0.00714233185500048	0.013357066907567277	0.01330524284059241	0.01665753967605932	0.010650417722206717	0.009337478708654756	0.002684093501607109	0.002665100336026126	0.008393576555192704	0.009244807970678138	0.00959558999379207	0.014760983718176334	0.12849129884950103	0.12411491799171263	0.11686338437502163	0.11416911337346519	0.12193001122115348	0.11946340859714162	0.08618952026850114	0.16168563970315888	0.20735015318832287	0.2549794915623918	0.3214270385464177	0.22645521919262723	0.2545196840742294	0.32055784880825594	0.3298335256893612	0.3050963525698179	0.2203970502478252	0.32292454658654013	0.3195493893765063	0.36243502080560197	0.30418974125386244	0.35533215897878384	0.35570988582249624	0.33925580993554133	0.3475565888196114	0.41167629887404084	0.4370250409680208	0.3371901556825962	0.37375352884613944	0.37837036484395503	0.35272895315109776	0.38244374398857117	0.35320850013088134	0.2867095465526689	0.36342763315248755	0.22352021667995794	0.07073324994558583	0.1231721483327353	0.13126321093838625	0.02889906826917309	0.02914159634611731	0.00903512770211105	0.00903512770211105	0.009043504833942706	0.005912071993369908	0.007292088444091565	0.009056334509806	0.01446502762905213	0.008216591050032914	0.016908420151008054	0.009540198392516235	0.008314995106454741	0.008938689297668919	0.009198356866216619	0.0075467579790238154	0.004102628154084171	0.004102628154084171	0.0034195116402897024	0.005161243524936665	0.009361536565442977	0.03649645920366063	0.04270020228043381	0.013645443547465918	0.015559041799254963	0.01219435802377605	0.023357487852121262	0.013871747974465153	0.010026701522906656	0.016637024796505754	0.00917645338879058	0.004739054955662941	0.0017604453361777734	0.0	0.0003010245536773098	0.0008259420314977707	0.0016192992229149118	0.0019459036393983788	0.0019459036393983788	0.0013857634084677205	0.0013847634079676915	0.0033367115689672917	0.0029130047095640792	0.0026840935016071094	0.0028393326290764237	0.006611480516869371
f2pp	0.008040166844404973	0.008184466213204369	0.008574574633178438	0.009322685147633897	0.009462560351168874	0.007783375169360624	0.007782375168860595	0.008996055897282432	0.0061392972570825715	0.0052566879817760575	0.00582023562309009	0.0074413564076777315	0.013656091460244529	0.013604267393269661	0.01695656422873657	0.01094944227488397	0.00963650326133201	0.0029831180542843607	0.0029641248887033777	0.008692601107869955	0.009543832523355389	0.00989461454646932	0.015060008270853586	0.12879032340217828	0.12441394254438988	0.11716240892769887	0.11446813792614244	0.12222903577383072	0.11976243314981887	0.08648854482117839	0.16198466425583613	0.2076491777410001	0.2552785161150691	0.32172606309909496	0.22675424374530448	0.2548187086269067	0.3208568733609332	0.33013255024203847	0.30539537712249515	0.22069607480050243	0.3232235711392174	0.31984841392918356	0.36273404535827924	0.3044887658065397	0.3556311835314611	0.3560089103751735	0.3395548344882186	0.34785561337228865	0.4119753234267181	0.4373240655206981	0.33748918023527347	0.3740525533988167	0.3786693893966323	0.35302797770377503	0.38274276854124845	0.3535075246835586	0.28700857110534617	0.3637266577051648	0.2238192412326352	0.07103227449826308	0.12347117288541255	0.1315622354910635	0.02919809282185034	0.02944062089879456	0.009334152254788302	0.009334152254788302	0.009342529386619957	0.00621109654604716	0.007591112996768817	0.009355359062483252	0.014764052181729381	0.008515615602710165	0.017207444703685303	0.009839222945193486	0.008614019659131993	0.00923771385034617	0.00949738141889387	0.007845782531701068	0.004401652706761423	0.004401652706761423	0.003718536192966954	0.005460268077613916	0.009660561118120229	0.036795483756337885	0.04299922683311106	0.01394446810014317	0.015858066351932213	0.0124933825764533	0.023656512404798512	0.014170772527142404	0.010325726075583908	0.016936049349183004	0.009475477941467832	0.005038079508340192	0.002059469888855025	0.0003010245536773098	0.0	0.0005269174788205192	0.0019183237755921634	0.0022449281920756308	0.0022449281920756308	0.0016847879611449723	0.0016837879606449433	0.0036357361216445435	0.003212029262241331	0.002983118054284361	0.0031383571817536755	0.006910505069546623
f15pp	0.008565084322225434	0.00870938369102483	0.009099492110998898	0.009847602625454359	0.009987477828989334	0.008308292647181085	0.008307292646681055	0.009520973375102892	0.006664214734903032	0.005781605459596518	0.006345153100910551	0.007966273885498192	0.014181008938064989	0.014129184871090123	0.017481481706557032	0.01147435975270443	0.01016142073915247	0.0035080355321048216	0.0034890423665238385	0.009217518585690417	0.010068750001175849	0.01041953202428978	0.015584925748674046	0.12931524087999874	0.12493886002221034	0.11768732640551934	0.1149930554039629	0.12275395325165118	0.12028735062763933	0.08701346229899885	0.1625095817336566	0.20817409521882058	0.2558034335928895	0.32225098057691537	0.22727916122312494	0.2553436261047271	0.3213817908387536	0.3306574677198589	0.30592029460031556	0.2212209922783229	0.3237484886170378	0.32037333140700397	0.36325896283609965	0.3050136832843601	0.3561561010092815	0.3565338278529939	0.340079751966039	0.34838053085010906	0.4125002409045385	0.4378489829985185	0.3380140977130939	0.3745774708766371	0.3791943068744527	0.35355289518159544	0.38326768601906885	0.354032442161379	0.2875334885831666	0.36425157518298523	0.22434415871045565	0.07155719197608354	0.12399609036323302	0.13208715296888396	0.029723010299670803	0.029965538376615024	0.009859069732608762	0.009859069732608762	0.009867446864440417	0.00673601402386762	0.008116030474589277	0.009880276540303712	0.015288969659549841	0.009040533080530627	0.017732362181505767	0.010364140423013946	0.009138937136952453	0.00976263132816663	0.01002229889671433	0.008370700009521528	0.004926570184581884	0.004926570184581884	0.004243453670787415	0.005985185555434378	0.010185478595940689	0.03732040123415835	0.043524144310931524	0.01446938557796363	0.016382983829752677	0.01301830005427376	0.024181429882618975	0.014695690004962864	0.010850643553404368	0.017460966827003467	0.010000395419288292	0.005562996986160654	0.002584387366675486	0.0008259420314977707	0.0005269174788205192	0.0	0.0024432412534126243	0.0027698456698960917	0.0027698456698960917	0.002209705438965433	0.0022087054384654042	0.004160653599465004	0.003736946740061792	0.003508035532104822	0.0036632746595741364	0.007435422547367084
w8pp	0.009356441512642515	0.009500740881441913	0.009890849301415983	0.010638959815871442	0.010778835019406418	0.00909964983759817	0.00909864983709814	0.010312330565519976	0.007455571925320116	0.006572962650013602	0.007136510291327634	0.008757631075915276	0.014972366128482073	0.014920542061507206	0.018272838896974116	0.012265716943121514	0.010952777929569554	0.004299392722521905	0.004280399556940922	0.0100088757761075	0.010860107191592933	0.011210889214706865	0.01637628293909113	0.13010659807041583	0.12573021721262742	0.11847868359593641	0.11578441259437998	0.12354531044206826	0.12107870781805641	0.08780481948941593	0.16330093892407369	0.20896545240923767	0.2565947907833066	0.3230423377673325	0.22807051841354203	0.2561349832951442	0.32217314802917074	0.331448824910276	0.3067116517907327	0.22201234946874	0.32453984580745493	0.3211646885974211	0.36405032002651677	0.30580504047477725	0.35694745819969864	0.35732518504341104	0.34087110915645613	0.3491718880405262	0.41329159809495564	0.4386403401889356	0.338805454903511	0.37536882806705424	0.37998566406486983	0.35434425237201256	0.384059043209486	0.35482379935179614	0.2883248457735837	0.36504293237340235	0.22513551590087275	0.07234854916650062	0.1247874475536501	0.13287851015930105	0.030514367490087884	0.030756895567032105	0.010650426923025844	0.010650426923025844	0.010658804054857501	0.007527371214284703	0.008907387665006362	0.010671633730720796	0.016080326849966926	0.00983189027094771	0.018523719371922848	0.011155497613431029	0.009930294327369537	0.010553988518583714	0.010813656087131415	0.009162057199938612	0.005717927374998967	0.005717927374998967	0.005034810861204498	0.0067765427458514604	0.010976835786357771	0.03811175842457543	0.04431550150134861	0.015260742768380714	0.017174341020169757	0.013809657244690843	0.024972787073036056	0.015487047195379949	0.011642000743821452	0.018252324017420548	0.010791752609705375	0.006354354176577736	0.003375744557092569	0.0016192992229149118	0.0019183237755921634	0.0024432412534126243	0.0	0.0035612028603131743	0.0035612028603131743	0.0030010626293825162	0.0030000626288824873	0.0049520107898820874	0.004528303930478875	0.004299392722521905	0.00445463184999122	0.008226779737784167
f32pp	0.007415197442696841	0.007559496811496238	0.007949605231470307	0.008697715745925766	0.008837590949460742	0.007158405767652492	0.0071574057671524634	0.0083710864955743	0.00551432785537444	0.004631718580067926	0.005195266221381958	0.0068163870059696	0.013031122058536397	0.01297929799156153	0.01633159482702844	0.010324472873175838	0.009011533859623878	0.002358148652576229	0.002339155486995246	0.008727003091580601	0.009578234507066033	0.009929016530179965	0.01509441025456423	0.12882472538588893	0.12444834452810052	0.11719681091140952	0.11450253990985308	0.12226343775754137	0.11979683513352951	0.08652294680488903	0.1620190662395468	0.20768357972471077	0.2553129180987797	0.3217604650828056	0.22678864572901514	0.25485311061061733	0.32089127534464384	0.3301669522257491	0.3054297791062058	0.2207304767842131	0.32325797312292803	0.3198828159128942	0.3627684473419899	0.30452316779025035	0.35566558551517174	0.35604331235888415	0.33958923647192923	0.3478900153559993	0.41200972541042874	0.4373584675044087	0.3375235822189841	0.37408695538252734	0.37870379138034294	0.35306237968748566	0.3827771705249591	0.35354192666726925	0.2870429730890568	0.36376105968887545	0.22385364321634585	0.07106667648197372	0.1235055748691232	0.13159663747477415	0.029232494805560987	0.029475022882505208	0.009368554238498947	0.009368554238498947	0.009376931370330601	0.006245498529757805	0.007625514980479462	0.009389761046193896	0.014798454165440025	0.008550017586420811	0.01724184668739595	0.009873624928904132	0.008648421642842637	0.009272115834056814	0.009531783402604514	0.007880184515411713	0.0044360546904720684	0.0044360546904720684	0.0037529381766775996	0.005494670061324562	0.009694963101830874	0.03682988574004853	0.043033628816821705	0.013978870083853814	0.01589246833564286	0.012527784560163947	0.02369091438850916	0.014205174510853048	0.010360128059294552	0.01697045133289365	0.009509879925178478	0.005072481492050838	0.0020938718725656705	0.0019459036393983788	0.0022449281920756308	0.0027698456698960917	0.0035612028603131743	0.0	2.00000100005818e-06	0.0005621402319307163	0.0005631402324307454	0.003010766719936412	0.0025870598605331994	0.0023581486525762296	0.002513387780045544	0.006285535667838491
