	w4pp	f32pp	f13pp	w18pp	f26pp	w24pp	f18pp	f31pp	s16pp	w27pp	f7pp	f14ppA	f9pp	w26pp	s21pp	f28pp	F32H1	F8H1	s29pp	s8pp	S23Hp	w15pp	w14pp	w1pp	w16pp	f20ppA	w9pp	f25pp	w20pp	f19pp	f4pp	w3pp	f24pp	f16ppB	f6ppB	f21pp	f3pp	w7pp	f22ppB	f6ppA	f1pp	f12ppB	w10pp	w17pp	w19pp	f14ppB	w23pp	f30pp	w29pp	f15pp	s1pp	f20ppB	s11pp	w32pp	f17ppA	f17ppB	f16ppA	f8pp	f10pp	w21pp	w31pp	w13pp	f29pp	w22pp	f23ppB	530451	s3pp	S13Hp	S1Hp	f23ppA	f22ppA	w2pp	w8pp	F7H1	S6Hp	S15Hp	F14H1B	s25pp	S10H1	s2pp	S7Hp	s23pp	S18H1	s12pp	S30H1	F14H1A	S31Hp	S19H1	S2Hp	S12Hp	s24H1	f12ppA	f2pp	w28pp	w11pp	w25pp	f11pp	w6pp	w12pp
F14H1B	0.17664364706086694	0.17664364706086694	0.17486548546907515	0.17486548546907515	0.17486248546757507	0.17486048546657504	0.17485948546607502	0.1705834403959959	0.20883579138069058	0.18246400543383864	0.1824660054348387	0.18246800543583874	0.18247100543733885	0.18247300543833891	0.26449533307537837	0.19184681003277082	0.35585919712322894	0.34848896710728827	0.22674771346276396	0.23851469418453633	0.3056252611102861	0.20217014689304008	0.20216914689254006	0.18251843045034538	0.19113870297741176	0.19114170297891186	0.19114270297941188	0.1911437029799119	0.19114870298241204	0.1911497029829121	0.1911507029834121	0.19115570298591225	0.1911567029864123	0.19460097359653883	0.19662662299437803	0.19460297359753886	0.19678364177918217	0.19678364177918217	0.19459997359603878	0.19459897359553877	0.19115770298691231	0.19115470298541223	0.1911537029849122	0.19115270298441217	0.19115170298391215	0.19114770298191203	0.191146702981412	0.19114570298091196	0.19114470298041195	0.19114070297841182	0.21703358599335582	0.1978492907213521	0.2543585650085802	0.20641198058091537	0.19780930067963615	0.19113770297691174	0.19113670297641172	0.19113570297591168	0.18251743044984536	0.18247200543783887	0.1824700054368388	0.1824690054363388	0.18246700543533872	0.18246500543433866	0.1824630054333386	0.3555636886407708	0.22648906494700927	0.28046303922754695	0.24291740973719117	0.17058444039649592	0.17058244039549586	0.1623940405725429	0.14831967791522954	0.309584599789707	0.22578078440899685	0.22703809590600657	0.0	0.1980633023454385	0.2637019041261195	0.19349842591356606	0.31506944949341265	0.24450684374041082	0.31551365926260155	0.19340169075019106	0.32770006403255214	0.2993677900402695	0.3219733293939596	0.35085393137017157	0.34402034082520183	0.19022305641315737	0.1935996910755715	0.18026245776767366	0.17485948546607505	0.17485948546607505	0.17486148546707506	0.17486648546957517	0.17486648546957517	0.17486548546907515	0.1748644854685751
s25pp	0.09069870022374514	0.09069870022374514	0.08892053863195336	0.08892053863195336	0.08891753863045328	0.08891553862945321	0.08891453862895318	0.08463849355887401	0.1228908445435687	0.09651905859671676	0.09652105859771681	0.09652305859871688	0.09652605860021696	0.09652805860121702	0.17855038623825648	0.10590186319564893	0.26991425028610705	0.2625440202701664	0.14080276662564206	0.15256974734741446	0.21968031427316426	0.1162252000559182	0.11622420005541817	0.0965734836132235	0.10519375614028989	0.10519675614178997	0.10519775614229	0.10519875614279003	0.10520375614529018	0.10520475614579021	0.10520575614629024	0.10521075614879039	0.1052117561492904	0.10865602675941693	0.11068167615725613	0.108658026760417	0.11083869494206029	0.11083869494206029	0.10865502675891692	0.10865402675841687	0.10521275614979045	0.10520975614829035	0.10520875614779032	0.10520775614729029	0.10520675614679026	0.10520275614479015	0.10520175614429012	0.1052007561437901	0.10519975614329005	0.10519575614128995	0.13108863915623392	0.1119043438842302	0.1684136181714583	0.12046703374379347	0.11186435384251427	0.10519275613978986	0.10519175613928983	0.10519075613878981	0.09657248361272347	0.096527058600717	0.09652505859971694	0.09652405859921691	0.09652205859821686	0.0965200585972168	0.09651805859621673	0.2696187418036489	0.1405441181098874	0.19451809239042506	0.15697246290006928	0.08463949355937404	0.084637493558374	0.07644909373542101	0.06237473107810766	0.24588187440778592	0.17618098986372815	0.216043588221108	0.1980633023454385	0.0	0.17110953652522984	0.10755347907644418	0.22912450265629075	0.15856189690328892	0.22956871242547966	0.10745674391306917	0.24175511719543025	0.21342284320314764	0.23602838255683772	0.2649089845330497	0.25807539398808	0.1042781095760355	0.10765474423844963	0.0943175109305518	0.08891453862895318	0.08891453862895318	0.08891653862995325	0.08892153863245339	0.08892153863245339	0.08892053863195337	0.08891953863145334
S10H1	0.15633730200442605	0.15633730200442605	0.15455914041263427	0.15455914041263427	0.1545561404111342	0.15455414041013416	0.15455314040963414	0.15027709533955502	0.1885294463242497	0.16215766037739776	0.16215966037839782	0.1621616603793979	0.16216466038089797	0.16216666038189803	0.24418898801893746	0.17154046497632994	0.3355528520667881	0.32818262205084736	0.20644136840632304	0.21820834912809545	0.28531891605384524	0.1818638018365992	0.18186280183609918	0.1622120853939045	0.17083235792097087	0.17083535792247095	0.170836357922971	0.17083735792347104	0.1708423579259712	0.1708433579264712	0.17084435792697122	0.17084935792947137	0.1708503579299714	0.17429462854009795	0.17632027793793714	0.174296628541098	0.1764772967227413	0.1764772967227413	0.1742936285395979	0.17429262853909788	0.17085135793047143	0.17084835792897135	0.17084735792847133	0.1708463579279713	0.17084535792747127	0.17084135792547114	0.17084035792497113	0.17083935792447108	0.17083835792397106	0.17083435792197094	0.19672724093691493	0.17754294566491122	0.23405221995213932	0.18610563552447446	0.17750295562319526	0.17083135792047086	0.1708303579199708	0.1708293579194708	0.16221108539340445	0.16216566038139799	0.16216366038039792	0.1621626603798979	0.16216066037889784	0.16215866037789778	0.16215666037689774	0.3352573435843299	0.2061827198905684	0.2601566941711061	0.22261106468075026	0.15027809534005504	0.15027609533905498	0.142087695516102	0.12801333285878866	0.3115204761884669	0.24181959164440914	0.281682190001789	0.2637019041261195	0.17110953652522984	0.0	0.17319208085712517	0.29476310443697173	0.22420049868396993	0.29520731420616064	0.17309534569375018	0.30739371897611123	0.2790614449838286	0.3016669843375187	0.3305475863137307	0.323713995768761	0.1699167113567165	0.17329334601913063	0.15995611271123278	0.15455314040963417	0.15455314040963417	0.15455514041063417	0.1545601404131343	0.1545601404131343	0.15455914041263427	0.15455814041213423
s2pp	0.02372246145779492	0.02372246145779492	0.021944299866003145	0.021944299866003145	0.021941299864503057	0.021939299863503	0.021938299863002973	0.03312561941218189	0.07137797039687657	0.04500618445002463	0.045008184451024696	0.045010184452024746	0.04501318445352484	0.04501518445452489	0.12703751209156433	0.05438898904895681	0.21840137613941493	0.21103114612347423	0.08928989247894993	0.10105687320072232	0.1681674401264721	0.06471232590922607	0.06471132590872605	0.04506060946653137	0.05368088199359776	0.05368388199509784	0.05368488199559787	0.0536858819960979	0.05369088199859805	0.05369188199909808	0.05369288199959811	0.053697882002098254	0.053698882002598286	0.05714315261272482	0.059168802010564014	0.05714515261372487	0.05932582079536816	0.05932582079536816	0.057142152612224786	0.057141152611724755	0.05369988200309832	0.05369688200159822	0.05369588200109819	0.05369488200059816	0.05369388200009814	0.053689881998098016	0.053688881997598	0.053687881997097966	0.053686881996597935	0.05368288199459782	0.0795757650095418	0.06039146973753809	0.11690074402476618	0.06895415959710134	0.060351479695822136	0.05367988199309773	0.053678881992597696	0.05367788199209768	0.04505960946603134	0.04501418445402487	0.04501218445302481	0.04501118445252478	0.04500918445152473	0.045007184450524665	0.0450051844495246	0.21810586765695678	0.08903124396319527	0.14300521824373294	0.10545958875337715	0.03312661941268192	0.03312461941168186	0.03110638534202323	0.04518074799933658	0.24131699797591347	0.1716161134318557	0.21147871178923555	0.19349842591356606	0.10755347907644418	0.17319208085712517	0.0	0.12866865643729752	0.058106050684295724	0.12911286620648643	0.018566858209750806	0.16886078304646032	0.14052850905417769	0.1631340484078678	0.19201465038407975	0.18518105983911004	0.03138377542706558	0.034760410089479714	0.02142317678158187	0.021938299863002976	0.021938299863002976	0.02194029986400303	0.021945299866503173	0.021945299866503173	0.021944299866003145	0.021943299865503113
S7Hp	0.14529348503764142	0.14529348503764142	0.14351532344584964	0.14351532344584964	0.14351232344434955	0.14351032344334952	0.1435093234428495	0.15469664299202845	0.19294899397672313	0.1665772080298712	0.16657920803087126	0.16658120803187132	0.1665842080333714	0.16658620803437146	0.2486085356714109	0.17596001262880337	0.3399723997192615	0.3326021697033208	0.21086091605879648	0.22262789678056888	0.28973846370631867	0.18628334948907263	0.1862823494885726	0.16663163304637793	0.17525190557344433	0.17525490557494441	0.17525590557544443	0.17525690557594448	0.17526190557844462	0.17526290557894464	0.17526390557944466	0.1752689055819448	0.17526990558244485	0.17871417619257138	0.18073982559041057	0.17871617619357144	0.18089684437521472	0.18089684437521472	0.17871317619207133	0.17871217619157131	0.1752709055829449	0.17526790558144478	0.17526690558094477	0.17526590558044472	0.1752649055799447	0.17526090557794458	0.17525990557744456	0.1752589055769445	0.1752579055764445	0.17525390557444437	0.20114678858938836	0.18196249331738465	0.23847176760461275	0.19052518317694792	0.1819225032756687	0.1752509055729443	0.17524990557244427	0.17524890557194422	0.1666306330458779	0.16658520803387145	0.16658320803287135	0.16658220803237134	0.1665802080313713	0.1665782080303712	0.16657620802937118	0.33967689123680334	0.21060226754304184	0.2645762418235795	0.2270306123332237	0.15469764299252847	0.15469564299152844	0.1526774089218698	0.16675177157918314	0.36288802155576005	0.2931871370117023	0.3330497353690821	0.31506944949341265	0.22912450265629075	0.29476310443697173	0.12866865643729752	0.0	0.1541313499135852	0.22513816543577592	0.14013788178959735	0.29043180662630685	0.26209953263402425	0.28470507198771433	0.31358567396392634	0.3067520834189566	0.15295479900691214	0.15633143366932628	0.14299420036142843	0.14350932344284953	0.14350932344284953	0.14351132344384954	0.14351632344634965	0.14351632344634965	0.14351532344584964	0.1435143234453496
s23pp	0.0747308792846397	0.0747308792846397	0.07295271769284792	0.07295271769284792	0.07294971769134784	0.07294771769034777	0.07294671768984774	0.08413403723902665	0.12238638822372133	0.09601460227686939	0.09601660227786946	0.09601860227886952	0.0960216022803696	0.09602360228136966	0.17804592991840912	0.10539740687580157	0.2694097939662597	0.262039563950319	0.1402983103057947	0.15206529102756708	0.21917585795331687	0.11572074373607083	0.11571974373557081	0.09606902729337613	0.10468929982044252	0.10469229982194261	0.10469329982244263	0.10469429982294268	0.10469929982544282	0.10470029982594284	0.10470129982644287	0.10470629982894301	0.10470729982944305	0.10815157043956958	0.11017721983740877	0.10815357044056964	0.11033423862221292	0.11033423862221292	0.10815057043906955	0.10814957043856951	0.10470829982994308	0.10470529982844298	0.10470429982794296	0.10470329982744292	0.1047022998269429	0.10469829982494278	0.10469729982444276	0.10469629982394273	0.1046952998234427	0.10469129982144258	0.13058418283638656	0.11139988756438285	0.16790916185161092	0.11996257742394612	0.1113598975226669	0.10468829981994249	0.10468729981944247	0.10468629981894244	0.09606802729287611	0.09602260228086963	0.09602060227986957	0.09601960227936954	0.09601760227836949	0.09601560227736942	0.09601360227636938	0.26911428548380156	0.14003966179004002	0.1940136360705777	0.15646800658022192	0.08413503723952669	0.08413303723852662	0.08211480316886799	0.09618916582618134	0.2923254158027582	0.22262453125870046	0.26248712961608034	0.24450684374041082	0.15856189690328892	0.22420049868396993	0.058106050684295724	0.1541313499135852	0.0	0.12940996416771253	0.06957527603659558	0.21986920087330508	0.19153692688102247	0.21414246623471256	0.2430230682109245	0.23618947766595483	0.08239219325391034	0.08576882791632448	0.07243159460842664	0.07294671768984774	0.07294671768984774	0.0729487176908478	0.07295371769334795	0.07295371769334795	0.07295271769284793	0.0729517176923479
S18H1	0.14573769480683033	0.14573769480683033	0.14395953321503854	0.14395953321503854	0.14395653321353846	0.14395453321253843	0.1439535332120384	0.15514085276121736	0.19339320374591204	0.1670214177990601	0.16702341780006016	0.16702541780106023	0.1670284178025603	0.16703041780356037	0.2490527454405998	0.17640422239799228	0.34041660948845043	0.3330463794725097	0.21130512582798539	0.2230721065497578	0.2901826734755076	0.18672755925826154	0.18672655925776152	0.16707584281556684	0.17569611534263324	0.17569911534413332	0.17570011534463334	0.17570111534513339	0.17570611534763353	0.17570711534813355	0.17570811534863356	0.1757131153511337	0.17571411535163375	0.17915838596176029	0.18118403535959948	0.17916038596276035	0.18134105414440363	0.18134105414440363	0.17915738596126024	0.17915638596076022	0.1757151153521338	0.1757121153506337	0.17571111535013367	0.17571011534963363	0.1757091153491336	0.17570511534713348	0.17570411534663347	0.17570311534613342	0.1757021153456334	0.17569811534363328	0.20159099835857727	0.18240670308657356	0.23891597737380166	0.19096939294613682	0.1823667130448576	0.1756951153421332	0.17569411534163318	0.17569311534113313	0.16707484281506682	0.16702941780306035	0.16702741780206026	0.16702641780156025	0.1670244178005602	0.16702241779956012	0.16702041779856008	0.34012110100599224	0.21104647731223075	0.26502045159276844	0.2274748221024126	0.15514185276171738	0.15513985276071734	0.1531216186910587	0.16719598134837205	0.36333223132494896	0.2936313467808912	0.333493945138271	0.31551365926260155	0.22956871242547966	0.29520731420616064	0.12911286620648643	0.22513816543577592	0.12940996416771253	0.0	0.14058209155878626	0.29087601639549576	0.26254374240321315	0.28514928175690324	0.31402988373311524	0.3071962931881455	0.15339900877610105	0.1567756434385152	0.14343841013061734	0.14395353321203844	0.14395353321203844	0.14395553321303844	0.14396053321553856	0.14396053321553856	0.14395953321503854	0.1439585332145385
s12pp	0.023625726294419922	0.023625726294419922	0.021847564702628147	0.021847564702628147	0.02184456470112806	0.021842564700128003	0.021841564699627974	0.03302888424880689	0.07128123523350158	0.04490944928664964	0.044911449287649695	0.04491344928864975	0.04491644929014984	0.044918449291149895	0.12694077692818934	0.05429225388558181	0.21830464097603994	0.21093441096009924	0.08919315731557492	0.10096013803734732	0.16807070496309712	0.06461559074585108	0.06461459074535106	0.044963874303156376	0.05358414683022276	0.053587146831722846	0.05358814683222288	0.05358914683272291	0.05359414683522305	0.053595146835723084	0.05359614683622311	0.05360114683872325	0.053602146839223284	0.057046417449349816	0.05907206684718901	0.05704841745034987	0.05922908563199317	0.05922908563199317	0.057045417448849785	0.05704441744834975	0.053603146839723316	0.05360014683822323	0.0535991468377232	0.053598146837223165	0.05359714683672314	0.05359314683472302	0.053592146834222996	0.053591146833722965	0.05359014683322293	0.05358614683122282	0.07947902984616681	0.06029473457416309	0.11680400886139117	0.06885742443372635	0.06025474453244714	0.05358314682972273	0.0535821468292227	0.05358114682872268	0.044962874302656344	0.04491744929064987	0.04491544928964981	0.04491444928914978	0.044912449288149726	0.04491044928714966	0.04490844928614961	0.21800913249358178	0.08893450879982026	0.14290848308035795	0.10536285359000214	0.03302988424930692	0.03302788424830686	0.031009650178648228	0.045084012835961584	0.24122026281253847	0.1715193782684807	0.21138197662586056	0.19340169075019106	0.10745674391306917	0.17309534569375018	0.018566858209750806	0.14013788178959735	0.06957527603659558	0.14058209155878626	0.0	0.16876404788308533	0.1404317738908027	0.1630373132444928	0.19191791522070475	0.18508432467573505	0.03128704026369058	0.03466367492610471	0.021326441618206876	0.021841564699627978	0.021841564699627978	0.02184356470062803	0.021848564703128175	0.021848564703128175	0.021847564702628147	0.021846564702128115
S30H1	0.15792409957678094	0.15792409957678094	0.15614593798498916	0.15614593798498916	0.15614293798348908	0.15614093798248904	0.15613993798198902	0.16732725753116798	0.20557960851586266	0.17920782256901072	0.17920982257001078	0.17921182257101084	0.17921482257251092	0.179216822573511	0.26123915021055044	0.1885906271679429	0.352603014258401	0.3452327842424603	0.22349153059793603	0.2352585113197084	0.3023690782454582	0.19891396402821215	0.19891296402771214	0.17926224758551745	0.18788252011258383	0.18788552011408394	0.18788652011458395	0.187887520115084	0.18789252011758414	0.18789352011808416	0.1878945201185842	0.18789952012108435	0.18790052012158437	0.1913447907317109	0.1933704401295501	0.19134679073271096	0.19352745891435424	0.19352745891435424	0.19134379073121088	0.19134279073071084	0.1879015201220844	0.1878985201205843	0.1878975201200843	0.18789652011958424	0.18789552011908423	0.1878915201170841	0.18789052011658408	0.18788952011608406	0.18788852011558402	0.18788452011358392	0.2137774031285279	0.19459310785652417	0.25110238214375225	0.20315579771608744	0.19455311781480822	0.1878815201120838	0.1878805201115838	0.18787952011108378	0.17926124758501744	0.17921582257301094	0.1792138225720109	0.17921282257151086	0.1792108225705108	0.17920882256951076	0.1792068225685107	0.35230750577594283	0.22323288208218134	0.277206856362719	0.23966122687236324	0.167328257531668	0.16732625753066793	0.1653080234610093	0.17938238611832266	0.37551863609489955	0.3058177515508418	0.3456803499082216	0.32770006403255214	0.24175511719543025	0.30739371897611123	0.16886078304646032	0.29043180662630685	0.21986920087330508	0.29087601639549576	0.16876404788308533	0.0	0.21787649338287174	0.2665018598436501	0.29538246181986205	0.28854887127489237	0.1491914741711685	0.15256810883358263	0.14743960626587851	0.15613993798198905	0.15613993798198905	0.15614193798298906	0.15614693798548918	0.15614693798548918	0.15614593798498916	0.1561449379844891
F14H1A	0.1295918255844983	0.1295918255844983	0.12781366399270652	0.12781366399270652	0.12781066399120644	0.1278086639902064	0.1278076639897064	0.13899498353888534	0.17724733452358002	0.15087554857672808	0.15087754857772814	0.1508795485787282	0.1508825485802283	0.15088454858122835	0.23290687621826778	0.16025835317566026	0.32427074026611835	0.3169005102501777	0.19515925660565336	0.20692623732742577	0.27403680425317556	0.17058169003592952	0.1705806900354295	0.15092997359323482	0.15955024612030122	0.1595532461218013	0.15955424612230132	0.15955524612280136	0.1595602461253015	0.15956124612580153	0.15956224612630154	0.1595672461288017	0.15956824612930173	0.16301251673942826	0.16503816613726746	0.16301451674042833	0.1651951849220716	0.1651951849220716	0.16301151673892822	0.1630105167384282	0.15956924612980178	0.15956624612830167	0.15956524612780165	0.1595642461273016	0.1595632461268016	0.15955924612480146	0.15955824612430144	0.1595572461238014	0.15955624612330138	0.15955224612130126	0.18544512913624525	0.16626083386424154	0.22277010815146964	0.1748235237238048	0.16622084382252558	0.15954924611980117	0.15954824611930116	0.1595472461188011	0.1509289735927348	0.15088354858072833	0.15088154857972824	0.15088054857922822	0.1508785485782282	0.1508765485772281	0.15087454857622806	0.3239752317836602	0.19490060808989873	0.2488745823704364	0.21132895288008058	0.13899598353938536	0.13899398353838532	0.13697574946872668	0.15105011212604003	0.3471863621026169	0.2774854775585591	0.317348075915939	0.2993677900402695	0.21342284320314764	0.2790614449838286	0.14052850905417769	0.26209953263402425	0.19153692688102247	0.26254374240321315	0.1404317738908027	0.21787649338287174	0.0	0.23816958585136744	0.2670501878275794	0.2602165972826097	0.12085920017888582	0.12423583484129996	0.11910733227359588	0.12780766398970642	0.12780766398970642	0.12780966399070642	0.12781466399320654	0.12781466399320654	0.12781366399270652	0.12781266399220648
S31Hp	0.15219736493818842	0.15219736493818842	0.15041920334639663	0.15041920334639663	0.15041620334489655	0.15041420334389652	0.1504132033433965	0.16160052289257545	0.19985287387727013	0.1734810879304182	0.17348308793141826	0.17348508793241832	0.1734880879339184	0.17349008793491846	0.2555124155719579	0.18286389252935037	0.3468762796198085	0.33950604960386777	0.2177647959593435	0.22953177668111588	0.2966423436068657	0.19318722938961963	0.1931862293891196	0.17353551294692493	0.1821557854739913	0.1821587854754914	0.18215978547599143	0.18216078547649148	0.18216578547899162	0.18216678547949164	0.18216778547999168	0.18217278548249183	0.18217378548299185	0.18561805609311838	0.18764370549095757	0.18562005609411844	0.18780072427576172	0.18780072427576172	0.18561705609261836	0.18561605609211831	0.18217478548349186	0.18217178548199178	0.18217078548149176	0.18216978548099172	0.1821687854804917	0.18216478547849158	0.18216378547799156	0.18216278547749154	0.1821617854769915	0.1821577854749914	0.20805066848993536	0.18886637321793165	0.24537564750515972	0.19742906307749492	0.1888263831762157	0.1821547854734913	0.18215378547299127	0.18215278547249125	0.1735345129464249	0.17348908793441842	0.17348708793341838	0.17348608793291834	0.17348408793191827	0.17348208793091824	0.17348008792991818	0.3465807711373503	0.21750614744358882	0.2714801217241265	0.23393449223377072	0.16160152289307547	0.1615995228920754	0.1595812888224168	0.17365565147973014	0.369791901456307	0.30009101691224926	0.3399536152696291	0.3219733293939596	0.23602838255683772	0.3016669843375187	0.1631340484078678	0.28470507198771433	0.21414246623471256	0.28514928175690324	0.1630373132444928	0.2665018598436501	0.23816958585136744	0.0	0.19816780332894018	0.25682277029611167	0.14346473953257596	0.1468413741949901	0.141712871627286	0.15041320334339653	0.15041320334339653	0.15041520334439654	0.15042020334689665	0.15042020334689665	0.15041920334639663	0.1504182033458966
S19H1	0.18107796691440037	0.18107796691440037	0.17929980532260859	0.17929980532260859	0.1792968053211085	0.17929480532010847	0.17929380531960845	0.1904811248687874	0.22873347585348208	0.20236168990663014	0.2023636899076302	0.20236568990863027	0.20236868991013035	0.2023706899111304	0.28439301754816987	0.21174449450556232	0.37575688159602044	0.36838665158007977	0.24664539793555545	0.2584123786573278	0.3255229455830776	0.22206783136583158	0.22206683136533156	0.20241611492313688	0.21103638745020326	0.21103938745170336	0.21104038745220338	0.21104138745270343	0.21104638745520357	0.2110473874557036	0.21104838745620363	0.21105338745870378	0.2110543874592038	0.21449865806933033	0.21652430746716952	0.2145006580703304	0.21668132625197367	0.21668132625197367	0.2144976580688303	0.21449665806833026	0.2110553874597038	0.21105238745820373	0.21105138745770372	0.21105038745720367	0.21104938745670365	0.21104538745470353	0.2110443874542035	0.2110433874537035	0.21104238745320344	0.21103838745120335	0.23693127046614731	0.2177469751941436	0.2742562494813717	0.22630966505370687	0.21770698515242765	0.21103538744970324	0.21103438744920322	0.2110333874487032	0.20241511492263686	0.20236968991063037	0.20236768990963033	0.2023666899091303	0.20236468990813022	0.2023626899071302	0.20236068990613013	0.3754613731135623	0.24638674941980077	0.30036072370033845	0.26281509420998267	0.19048212486928742	0.19048012486828736	0.18846189079862874	0.2025362534559421	0.398672503432519	0.3289716188884612	0.3688342172458411	0.35085393137017157	0.2649089845330497	0.3305475863137307	0.19201465038407975	0.31358567396392634	0.2430230682109245	0.31402988373311524	0.19191791522070475	0.29538246181986205	0.2670501878275794	0.19816780332894018	0.0	0.2857033722723237	0.1723453415087879	0.17572197617120205	0.17059347360349794	0.17929380531960848	0.17929380531960848	0.1792958053206085	0.1793008053231086	0.1793008053231086	0.17929980532260859	0.17929880532210854
S2Hp	0.17424437636943066	0.17424437636943066	0.17246621477763888	0.17246621477763888	0.1724632147761388	0.17246121477513876	0.17246021477463874	0.1836475343238177	0.22189988530851237	0.19552809936166043	0.1955300993626605	0.19553209936366056	0.19553509936516064	0.1955370993661607	0.27755942700320013	0.2049109039605926	0.3689232910510507	0.36155306103511003	0.23981180739058572	0.2515787881123581	0.3186893550381079	0.21523424082086187	0.21523324082036185	0.19558252437816717	0.20420279690523357	0.20420579690673366	0.20420679690723367	0.20420779690773372	0.20421279691023386	0.20421379691073388	0.2042147969112339	0.20421979691373404	0.2042207969142341	0.20766506752436062	0.20969071692219982	0.20766706752536068	0.20984773570700396	0.20984773570700396	0.20766406752386057	0.20766306752336056	0.20422179691473413	0.20421879691323402	0.204217796912734	0.20421679691223396	0.20421579691173394	0.20421179690973382	0.2042107969092338	0.20420979690873375	0.20420879690823374	0.2042047969062336	0.2300976799211776	0.2109133846491739	0.267422658936402	0.21947607450873716	0.21087339460745794	0.20420179690473353	0.2042007969042335	0.20419979690373347	0.19558152437766715	0.1955360993656607	0.1955340993646606	0.19553309936416058	0.19553109936316054	0.19552909936216045	0.19552709936116042	0.3686277825685926	0.23955315887483108	0.2935271331553687	0.25598150366501293	0.1836485343243177	0.18364653432331768	0.18162830025365903	0.19570266291097238	0.39183891288754924	0.3221380283434915	0.36200062670087135	0.34402034082520183	0.25807539398808	0.323713995768761	0.18518105983911004	0.3067520834189566	0.23618947766595483	0.3071962931881455	0.18508432467573505	0.28854887127489237	0.2602165972826097	0.25682277029611167	0.2857033722723237	0.0	0.1655117509638182	0.16888838562623235	0.16375988305852823	0.17246021477463877	0.17246021477463877	0.17246221477563878	0.1724672147781389	0.1724672147781389	0.17246621477763888	0.17246521477713883
S12Hp	0.020447091957386244	0.020447091957386244	0.018668930365594468	0.018668930365594468	0.01866593036409438	0.018663930363094324	0.018662930362594296	0.029850249911773215	0.0681026008964679	0.04173081494961596	0.041732814950616016	0.04173481495161607	0.04173781495311616	0.04173981495411622	0.12376214259115567	0.05111361954854813	0.21512600663900625	0.20775577662306555	0.08601452297854126	0.09778150370031363	0.16489207062606343	0.0614369564088174	0.06143595640831737	0.0417852399661227	0.05040551249318908	0.05040851249468917	0.0504095124951892	0.05041051249568923	0.050415512498189374	0.050416512498689406	0.05041751249918943	0.050422512501689574	0.050423512502189606	0.05386778311231614	0.055893432510155334	0.053869783113316194	0.05605045129495949	0.05605045129495949	0.053866783111816106	0.053865783111316075	0.05042451250268964	0.05042151250118955	0.05042051250068952	0.05041951250018949	0.05041851249968946	0.05041451249768934	0.05041351249718932	0.050412512496689287	0.050411512496189255	0.05040751249418914	0.07630039550913313	0.05711610023712941	0.1136253745243575	0.06567879009669267	0.05707611019541346	0.050404512492689055	0.05040351249218902	0.050402512491689	0.041784239965622666	0.04173881495361619	0.04173681495261613	0.041735814952116104	0.04173381495111605	0.041731814950115985	0.04172981494911593	0.2148304981565481	0.0857558744627866	0.13972984874332425	0.10218421925296847	0.029851249912273243	0.029849249911273183	0.02783101584161455	0.041905378498927906	0.23804162847550478	0.16834074393144702	0.20820334228882686	0.19022305641315737	0.1042781095760355	0.1699167113567165	0.03138377542706558	0.15295479900691214	0.08239219325391034	0.15339900877610105	0.03128704026369058	0.1491914741711685	0.12085920017888582	0.14346473953257596	0.1723453415087879	0.1655117509638182	0.0	0.0033786346634141966	0.009962598646483762	0.0186629303625943	0.0186629303625943	0.018664930363594352	0.018669930366094496	0.018669930366094496	0.018668930365594468	0.018667930365094437
s24H1	0.02382372661980038	0.02382372661980038	0.022045565028008605	0.022045565028008605	0.022042565026508518	0.02204056502550846	0.022039565025008433	0.03322688457418735	0.07147923555888204	0.0451074496120301	0.04510944961303015	0.045111449614030213	0.045114449615530294	0.04511644961653036	0.1271387772535698	0.05449025421096226	0.21850264130142039	0.2111324112854797	0.08939115764095538	0.10115813836272777	0.16826870528847757	0.06481359107123154	0.0648125910707315	0.04516187462853684	0.05378214715560321	0.05378514715710331	0.05378614715760334	0.05378714715810337	0.053792147160603515	0.05379314716110355	0.053794147161603564	0.05379914716410371	0.05380014716460374	0.05724441777473027	0.05927006717256947	0.057246417775730335	0.05942708595737363	0.05942708595737363	0.05724341777423024	0.05724241777373021	0.05380114716510377	0.05379814716360369	0.05379714716310366	0.05379614716260363	0.053795147162103596	0.053791147160103484	0.05379014715960345	0.05378914715910342	0.05378814715860339	0.053784147156603276	0.07967703017154727	0.06049273489954354	0.11700200918677163	0.06905542475910681	0.0604527448578276	0.053781147155103196	0.053780147154603164	0.05377914715410313	0.04516087462803681	0.045115449616030326	0.04511344961503026	0.045112449614530245	0.04511044961353018	0.04510844961253012	0.04510644961153007	0.21820713281896223	0.08913250912520072	0.1431064834057384	0.1055608539153826	0.03322788457468738	0.03322588457368732	0.03120765050402869	0.04528201316134205	0.24141826313791892	0.17171737859386116	0.211579976951241	0.1935996910755715	0.10765474423844963	0.17329334601913063	0.034760410089479714	0.15633143366932628	0.08576882791632448	0.1567756434385152	0.03466367492610471	0.15256810883358263	0.12423583484129996	0.1468413741949901	0.17572197617120205	0.16888838562623235	0.0033786346634141966	0.0	0.013339233308897901	0.022039565025008437	0.022039565025008437	0.02204156502600849	0.022046565028508634	0.022046565028508634	0.022045565028008605	0.022044565027508574
