	s17pp	w21pp	w29pp	w8pp	f21pp	f26pp	f10pp	w9pp	f19pp	w15pp	w28pp	f20ppA	w7pp	f6ppA	w26pp	f23ppA	w10pp	w11pp	f31pp	w4pp	f13pp	f17ppA	f2pp	w1pp	w18pp	f18pp	f30pp	f4pp	f12ppB	w2pp	f32pp	f8pp	w20pp	f14ppA	f14ppB	w17pp	w24pp	w23pp	w19pp	w14pp	S31Hp	f25pp	f23ppB	f29pp	f22ppA	f16ppA	f11pp	w31pp	f15pp	f7pp	f20ppB	f17ppB	f12ppA	w27pp	w22pp	f24pp	w13pp	f16ppB	w16pp	f1pp	w32pp	w25pp	f9pp	w12pp	w6pp	f3pp	w3pp	f22ppB	f6ppB	s12pp	s31pp	s27pp	s2pp	s11pp	S12Hp	s7pp	s24pp	S4Hp	s25pp	S14Hp	s8pp	s32pp	s14pp	s28pp	s30pp	s10pp	f28pp	w30pp	s3pp	s29pp	s19pp
f23ppB	0.0583947362309482	0.041618477079567645	0.03689606396663148	0.04867069745028144	0.04293082375363272	0.04163259967361131	0.040175756439414415	0.040175756439414415	0.0318430431574791	0.033031516781540066	0.03385186492587981	0.02690355396030617	0.06534481149539097	0.038640350962866804	0.022465442979622625	0.02120751487812886	0.04121483563819382	0.04121483563819382	0.049792068614137625	0.058872444366889584	0.0400909393327578	0.05329123878376457	0.03825167071135202	0.03825167071135202	0.04237954360353978	0.044903556580557766	0.03868903813977265	0.04224935091718618	0.04084357348807087	0.0380543458953321	0.04166767014784467	0.0418732594342385	0.04188221977412139	0.018800864446966423	0.016145263842771443	0.016145263842771443	0.004183270052402007	0.0045492290687169645	0.0045492290687169645	0.004193024520914377	0.4149179508037449	0.0011072246905652527	0.0	0.05873599979398348	0.006146931622649235	0.0035261142667886367	0.011016980360681954	0.013967279690372644	0.015421227919490323	0.012198728664877038	0.02112417100122292	0.0026310430591413208	0.034746240961652734	0.026351540757330826	0.04245529226672924	0.027489309952740088	0.03214320993973545	0.023298580197840566	0.029019355210565298	0.04259860885407489	0.04839510613234915	0.036718642622931716	0.04187555964038302	0.02730160016346919	0.02730160016346919	0.039879161574738524	0.03710529468697377	0.043397163916667245	0.040076740082413756	0.08123207132374646	0.18076932360555617	0.1960166871863201	0.1515140855527637	0.47396506894544727	0.5288374821078349	0.2602753594501504	0.23530091115531832	0.5393718943809034	0.30105848550970693	0.5418891038188451	0.4050714398053762	0.40740021592790554	0.3695983049288618	0.25690839792107484	0.18924843328765226	0.36981459430684627	0.2085190098352517	0.30912208812770914	0.1837771511745311	0.12621730595710912	0.21443779002076713
f29pp	0.11712873602393165	0.10035247687255107	0.09563006375961491	0.10740469724326487	0.10166482354661616	0.10036659946659474	0.09890975623239785	0.09890975623239785	0.09057704295046252	0.09176551657452349	0.09258586471886324	0.0856375537532896	0.12407881128837439	0.09737435075585024	0.08119944277260606	0.0799415146711123	0.09994883543117725	0.09994883543117725	0.10852606840712106	0.11760644415987301	0.09882493912574122	0.11202523857674801	0.09698567050433544	0.09698567050433544	0.1011135433965232	0.10363755637354119	0.09742303793275607	0.1009833507101696	0.0995775732810543	0.09678834568831553	0.1004016699408281	0.10060725922722193	0.10061621956710481	0.07753486423994985	0.07487926363575487	0.07487926363575487	0.06291726984538543	0.06328322886170039	0.06328322886170039	0.0629270243138978	0.4736519505967283	0.05984122448354867	0.05873599979398348	0.0	0.052591068172334304	0.055213885529194956	0.06270475162308828	0.06565505095277896	0.06710899918189664	0.06388649992728336	0.07281194226362925	0.06136504285212475	0.09348024075463617	0.08508554055031425	0.10118929205971267	0.08622330974572351	0.09087720973271887	0.082032579990824	0.08775335500354872	0.10133260864705831	0.10712910592533259	0.09545264241591514	0.10060955943336644	0.08603559995645262	0.08603559995645262	0.09861316136772195	0.0958392944799572	0.10213116370965067	0.09881073987539718	0.1399660711167299	0.23950332339853958	0.25475068697930353	0.21024808534574713	0.5326990687384308	0.5875714819008182	0.31900935924313384	0.29403491094830175	0.5981058941738868	0.35979248530269037	0.6006231036118286	0.4638054395983596	0.466134215720889	0.42833230472184525	0.3156423977140583	0.2479824330806357	0.4285485940998297	0.26725300962823517	0.3678560879206926	0.24251115096751452	0.18495130575009255	0.27317178981375057
f22ppA	0.06453966785259738	0.047763408701216814	0.04304099558828066	0.05481562907193062	0.0490757553752819	0.04777753129526048	0.0463206880610636	0.0463206880610636	0.03798797477912827	0.039176448403189235	0.03999679654752898	0.03304848558195535	0.07148974311704015	0.04478528258451599	0.0286103746012718	0.027352446499778037	0.04735976725984299	0.04735976725984299	0.0559370002357868	0.06501737598853877	0.04623587095440697	0.05943617040541375	0.04439660233300119	0.04439660233300119	0.04852447522518895	0.051048488202206935	0.044833969761421816	0.04839428253883535	0.04698850510972004	0.04419927751698127	0.04781260176949384	0.04801819105588767	0.04802715139577056	0.0249457960686156	0.02229019546442062	0.02229019546442062	0.010328201674051185	0.01069416069036614	0.01069416069036614	0.010337956142563554	0.4210628824253941	0.007252156312214429	0.006146931622649235	0.052591068172334304	0.0	0.0026248173578607144	0.01011568345175403	0.013065982781444722	0.014519931010562401	0.011297431755949116	0.020222874092295	0.008775974680790498	0.04089117258330191	0.03249647237898	0.04860022388837841	0.03363424157438927	0.03828814156138463	0.029443511819489742	0.035164286832214474	0.04874354047572407	0.054540037753998336	0.0428635742445809	0.0480204912620322	0.03344653178511836	0.03344653178511836	0.0460240931963877	0.04325022630862295	0.04954209553831643	0.04622167170406293	0.08737700294539565	0.18691425522720534	0.2021616188079693	0.15765901717441286	0.48011000056709646	0.534982413729484	0.2664202910717996	0.2414458427769675	0.5455168260025525	0.3072034171313561	0.5480340354404943	0.4112163714270254	0.41354514754955474	0.375743236550511	0.26305332954272403	0.19539336490930143	0.37595952592849546	0.21466394145690088	0.31526701974935833	0.18992208279618028	0.13236223757875828	0.2205827216424163
f16ppA	0.06191885049673678	0.045142591345356226	0.04042017823242006	0.05219481171607002	0.0464549380194213	0.04515671393939989	0.043699870705202995	0.043699870705202995	0.03536715742326768	0.036555631047328646	0.03737597919166839	0.030427668226094752	0.06886892576117955	0.042164465228655384	0.025989557245411205	0.024731629143917442	0.0447389499039824	0.0447389499039824	0.053316182879926205	0.062396558632678165	0.04361505359854638	0.05681535304955315	0.0417757849771406	0.0417757849771406	0.04590365786932836	0.048427670846346346	0.04221315240556123	0.04577346518297476	0.04436768775385945	0.041578460161120684	0.04519178441363325	0.04539737370002708	0.04540633403990997	0.022324978712755003	0.019669378108560023	0.019669378108560023	0.007707384318190586	0.008073343334505543	0.008073343334505543	0.0077171387867029555	0.41844206506953346	0.004631338956353832	0.0035261142667886367	0.055213885529194956	0.0026248173578607144	0.0	0.007492866094893374	0.010443165424584065	0.011897113653701745	0.008674614399088459	0.017600056735434345	0.0061551573249298995	0.038270355227441315	0.029875655023119407	0.04597940653251782	0.03101342421852867	0.03566732420552403	0.026822694463629147	0.03254346947635388	0.04612272311986347	0.05191922039813773	0.040242756888720296	0.0453996739061716	0.03082571442925777	0.03082571442925777	0.043403275840527104	0.04062940895276235	0.046921278182455825	0.043600854348202336	0.08475618558953504	0.18429343787134472	0.19954080145210867	0.15503819981855227	0.47748918321123585	0.5323615963736235	0.263799473715939	0.2388250254211069	0.5428960086466919	0.3045825997754955	0.5454132180846337	0.40859555407116477	0.4109243301936941	0.3731224191946504	0.2604325121868634	0.19277254755344084	0.37333870857263485	0.2120431241010403	0.3126462023934977	0.18730126544031966	0.1297414202228977	0.2179619042865557
f11pp	0.06940971659063011	0.05263345743924955	0.04791104432631339	0.05968567780996334	0.05394580411331462	0.0526475800332932	0.05119073679909632	0.05119073679909632	0.04285802351716099	0.044046497141221955	0.0448668452855617	0.03791853431998807	0.07635979185507286	0.04965533132254871	0.033480423339304524	0.032222495237810754	0.05222981599787571	0.05222981599787571	0.06080704897381952	0.06988742472657147	0.05110591969243969	0.06430621914344647	0.04926665107103391	0.04926665107103391	0.05339452396322167	0.055918536940239655	0.049704018499454536	0.05326433127686807	0.05185855384775276	0.04906932625501399	0.05268265050752656	0.05288823979392039	0.05289720013380328	0.02981584480664832	0.02716024420245334	0.02716024420245334	0.015198250412083903	0.01556420942839886	0.01556420942839886	0.015208004880596274	0.4259329311634268	0.012122205050247149	0.011016980360681954	0.06270475162308828	0.01011568345175403	0.007492866094893374	0.0	0.007709436892317423	0.009163385121435103	0.005940885866821817	0.014866328203167703	0.013646023418823218	0.04576122132133463	0.03736652111701272	0.05347027262641113	0.03850429031242199	0.04315819029941735	0.034313560557522466	0.040034335570247194	0.05361358921375679	0.059410086492031056	0.04773362298261362	0.05289054000006492	0.03831658052315109	0.03831658052315109	0.05089414193442043	0.048120275046655676	0.054412144276349154	0.051091720442095666	0.09224705168342838	0.19178430396523807	0.207031667546002	0.1625290659124456	0.48498004930512917	0.5398524624675167	0.2712903398098323	0.24631589151500022	0.5503868747405852	0.31207346586938883	0.5529040841785271	0.4160864201650581	0.41841519628758744	0.3806132852885437	0.26792337828075674	0.2002634136473342	0.38082957466652817	0.21953399019493364	0.32013706848739104	0.19479213153421301	0.13723228631679102	0.22545277038044903
w31pp	0.07236001592032079	0.05558375676894024	0.05086134365600408	0.06263597713965402	0.0568961034430053	0.055597879362983896	0.054141036128787	0.054141036128787	0.045808322846851685	0.04699679647091265	0.0478171446152524	0.040868833649678755	0.07931009118476355	0.05260563065223939	0.03643072266899521	0.03517279456750144	0.055180115327566406	0.055180115327566406	0.06375734830351021	0.07283772405626217	0.05405621902213038	0.06725651847313716	0.052216950400724604	0.052216950400724604	0.05634482329291236	0.05886883626993035	0.05265431782914523	0.05621463060655876	0.05480885317744345	0.05201962558470469	0.055632949837217255	0.055838539123611086	0.055847499463493974	0.03276614413633901	0.030110543532144027	0.030110543532144027	0.018148549741774593	0.01851450875808955	0.01851450875808955	0.01815830421028696	0.4288832304931175	0.015072504379937839	0.013967279690372644	0.06565505095277896	0.013065982781444722	0.010443165424584065	0.007709436892317423	0.0	0.012111684450125733	0.008889185195512447	0.017814627531858335	0.016596322748513904	0.04871152065102532	0.040316820446703414	0.056420571956101825	0.04145458964211267	0.04610848962910803	0.03726385988721315	0.04298463489993788	0.056563888543447474	0.06236038582172174	0.0506839223123043	0.0558408393297556	0.041266879852841776	0.041266879852841776	0.053844441264111115	0.051070574376346364	0.05736244360603984	0.054042019771786354	0.09519735101311907	0.19473460329492875	0.2099819668756927	0.1654793652421363	0.4879303486348199	0.5428027617972074	0.274240639139523	0.24926619084469093	0.5533371740702759	0.31502376519907954	0.5558543835082177	0.4190367194947488	0.42136549561727815	0.3835635846182344	0.27087367761044745	0.20321371297702487	0.3837798739962189	0.22248428952462432	0.32308736781708175	0.1977424308639037	0.14018258564648173	0.22840306971013974
f15pp	0.07381396414943847	0.05703770499805792	0.05231529188512176	0.0640899253687717	0.05835005167212298	0.057051827592101576	0.05559498435790468	0.05559498435790468	0.047262271075969364	0.04845074470003033	0.049271092844370076	0.042322781878796435	0.08076403941388123	0.05405957888135707	0.03788467089811289	0.03662674279661912	0.056634063556684086	0.056634063556684086	0.06521129653262789	0.07429167228537985	0.05551016725124806	0.06871046670225484	0.053670898629842284	0.053670898629842284	0.05779877152203004	0.06032278449904803	0.05410826605826291	0.05766857883567644	0.05626280140656113	0.05347357381382237	0.057086898066334935	0.057292487352728766	0.057301447692611654	0.034220092365456686	0.031564491761261707	0.031564491761261707	0.019602497970892273	0.019968456987207228	0.019968456987207228	0.01961225243940464	0.43033717872223515	0.01652645260905552	0.015421227919490323	0.06710899918189664	0.014519931010562401	0.011897113653701745	0.009163385121435103	0.012111684450125733	0.0	0.0032264992566134027	0.012151941592959289	0.018050270977631584	0.050165468880143	0.04177076867582109	0.057874520185219505	0.04290853787123035	0.04756243785822571	0.038717808116330826	0.04443858312905556	0.058017836772565154	0.06381433405083942	0.05213787054142198	0.05729478755887328	0.042720828081959455	0.042720828081959455	0.055298389493228794	0.052524522605464044	0.05881639183515752	0.055495968000904033	0.09665129924223675	0.19618855152404646	0.21143591510481038	0.16693331347125395	0.4893842968639376	0.5442567100263251	0.2756945873686407	0.25072013907380863	0.5547911222993936	0.3164777134281972	0.5573083317373354	0.42049066772386645	0.4228194438463958	0.3850175328473521	0.27232762583956516	0.20466766120614255	0.38523382222533653	0.223938237753742	0.3245413160461994	0.1991963790930214	0.1416365338755994	0.22985701793925742
f7pp	0.07059146489482519	0.05381520574344463	0.049092792630508475	0.06086742611415842	0.055127552417509704	0.05382932833748829	0.0523724851032914	0.0523724851032914	0.04403977182135608	0.045228245445417044	0.04604859358975679	0.03910028262418315	0.07754154015926795	0.05083707962674379	0.034662171643499606	0.03340424354200584	0.0534115643020708	0.0534115643020708	0.06198879727801461	0.07106917303076657	0.05228766799663478	0.06548796744764156	0.050448399375229	0.050448399375229	0.05457627226741676	0.057100285244434744	0.050885766803649625	0.05444607958106316	0.05304030215194785	0.05025107455920908	0.05386439881172165	0.05406998809811548	0.05407894843799837	0.030997593110843404	0.028341992506648424	0.028341992506648424	0.016379998716278987	0.016745957732593943	0.016745957732593943	0.016389753184791356	0.4271146794676219	0.013303953354442233	0.012198728664877038	0.06388649992728336	0.011297431755949116	0.008674614399088459	0.005940885866821817	0.008889185195512447	0.0032264992566134027	0.0	0.008927442337345944	0.014827771723018301	0.04694296962552971	0.03854826942120781	0.05465202093060622	0.03968603861661707	0.04433993860361243	0.03549530886171755	0.04121608387444228	0.054795337517951875	0.06059183479622614	0.0489153712868087	0.05407228830426	0.03949832882734617	0.03949832882734617	0.05207589023861551	0.04930202335085076	0.05559389258054424	0.05227346874629075	0.09342879998762346	0.19296605226943314	0.2082134158501971	0.1637108142166407	0.48616179760932426	0.5410342107717119	0.2724720881140274	0.24749763981919531	0.5515686230447803	0.31325521417358393	0.5540858324827221	0.4172681684692532	0.41959694459178254	0.3817950335927388	0.26910512658495184	0.20144516195152926	0.38201132297072327	0.2207157384991287	0.32131881679158614	0.19597387983840808	0.13841403462098611	0.22663451868464413
f20ppB	0.07951690723117108	0.06274064807979052	0.05801823496685436	0.06979286845050431	0.06405299475385559	0.06275477067383417	0.06129792743963729	0.06129792743963729	0.05296521415770196	0.054153687781762924	0.05497403592610267	0.04802572496052904	0.08646698249561383	0.059762521963089676	0.043587613979845494	0.042329685878351724	0.06233700663841668	0.06233700663841668	0.0709142396143605	0.07999461536711244	0.06121311033298066	0.07441340978398744	0.05937384171157488	0.05937384171157488	0.06350171460376264	0.06602572758078062	0.059811209139995505	0.06337152191740904	0.06196574448829373	0.05917651689555496	0.06278984114806753	0.06299543043446136	0.06300439077434425	0.03992303544718929	0.03726743484299431	0.03726743484299431	0.02530544105262487	0.02567140006893983	0.02567140006893983	0.02531519552113724	0.4360401218039678	0.022229395690788117	0.02112417100122292	0.07281194226362925	0.020222874092295	0.017600056735434345	0.014866328203167703	0.017814627531858335	0.012151941592959289	0.008927442337345944	0.0	0.023753214059364182	0.0558684119618756	0.04747371175755369	0.0635774632669521	0.04861148095296295	0.053265380939958314	0.04442075119806343	0.050141526210788157	0.06372077985429775	0.06951727713257203	0.05784081362315458	0.06299773064060588	0.04842377116369206	0.04842377116369206	0.061001332574961396	0.058227465687196646	0.06451933491689013	0.061198911082636635	0.10235424232396934	0.20189149460577904	0.21713885818654297	0.17263625655298653	0.49508723994567017	0.5499596531080577	0.2813975304503733	0.2564230821555412	0.5604940653811262	0.3221806565099298	0.563011274819068	0.42619361080559903	0.4285223869281284	0.39072047592908465	0.27803056892129774	0.21037060428787513	0.3909367653070691	0.22964118083547458	0.330244259127932	0.20489932217475398	0.147339476957332	0.23555996102099
f17ppB	0.05576569317280695	0.038989434021426385	0.03426702090849023	0.04604165439214018	0.040301780695491465	0.039003556615470045	0.03754671338127316	0.03754671338127316	0.029214000099337837	0.030402473723398802	0.03122282186773855	0.02427451090216491	0.06271576843724971	0.03601130790472555	0.019836399921481365	0.0185784718199876	0.038585792580052555	0.038585792580052555	0.047163025555996364	0.056243401308748324	0.03746189627461653	0.05066219572562331	0.03562262765321075	0.03562262765321075	0.03975050054539851	0.0422745135224165	0.03605999508163138	0.03962030785904491	0.0382145304299296	0.035425302837190836	0.039038627089703404	0.039244216376097235	0.03925317671598012	0.016171821388825162	0.013516220784630183	0.013516220784630183	0.006810313109543212	0.007176272125858169	0.007176272125858169	0.006820067578055581	0.4175449938608861	0.003734267747706457	0.0026310430591413208	0.06136504285212475	0.008775974680790498	0.0061551573249298995	0.013646023418823218	0.016596322748513904	0.018050270977631584	0.014827771723018301	0.023753214059364182	0.0	0.032117197903511474	0.023722497699189563	0.039826249208587974	0.024860266894598824	0.029514166881594188	0.020669537139699302	0.026390312152424038	0.03996956579593363	0.04576606307420789	0.034089599564790456	0.03924651658224176	0.024672557105327928	0.024672557105327928	0.037250118516597264	0.03447625162883251	0.04076812085852599	0.037447697024272496	0.07860302826560522	0.1781402805474149	0.19338764412817885	0.14888504249462242	0.471336025887306	0.5262084390496936	0.25764631639200913	0.23267186809717708	0.5367428513227621	0.29842944245156566	0.5392600607607039	0.4024423967472349	0.4047711728697643	0.36696926187072054	0.25427935486293357	0.18661939022951102	0.367185551248705	0.20588996677711047	0.30649304506956787	0.18114810811638984	0.12358826289896785	0.21180874696262586
f12ppA	0.07617928565215662	0.05940302650077607	0.05468061338783991	0.06645524687148985	0.06071537317484113	0.059417149094819724	0.05796030586062283	0.05796030586062283	0.04962759257868751	0.05081606620274848	0.051636414347088225	0.044688103381514584	0.08312936091659938	0.056424900384075216	0.04024999240083104	0.03899206429933727	0.058999385059402235	0.058999385059402235	0.06757661803534604	0.076656993788098	0.05787548875396621	0.07107578820497298	0.05603622013256043	0.05603622013256043	0.06016409302474819	0.06268810600176618	0.05647358756098106	0.06003390033839459	0.05862812290927928	0.055838895316540516	0.05945221956905308	0.059657808855446914	0.0596667691953298	0.036585413868174835	0.033929813263979855	0.033929813263979855	0.03892551101205463	0.03929147002836958	0.03929147002836958	0.038935265480567	0.44966019176339755	0.03584946565021787	0.034746240961652734	0.09348024075463617	0.04089117258330191	0.038270355227441315	0.04576122132133463	0.04871152065102532	0.050165468880143	0.04694296962552971	0.0558684119618756	0.032117197903511474	0.0	0.01711535972465689	0.046673849630360656	0.0317078673163715	0.03636176730336686	0.02751713756147198	0.03323791257419671	0.046817166217706305	0.05261366349598057	0.04093719998656313	0.04609411700401443	0.045086149584677604	0.045086149584677604	0.05766371099594694	0.05488984410818219	0.06118171333787567	0.05786128950362218	0.0990166207449549	0.19855387302676458	0.21380123660752853	0.16929863497397213	0.4917496183666557	0.5466220315290433	0.27805990887135884	0.25308546057652676	0.5571564438021117	0.31884303493091537	0.5596736532400536	0.4228559892265846	0.425184765349114	0.38738285435007025	0.2746929473422833	0.2070329827088607	0.3875991437280547	0.22630355925646015	0.3269066375489176	0.20156170059573952	0.14400185537831756	0.23222233944197557
w27pp	0.06778458544783472	0.05100832629645416	0.046285913183518	0.05806054666716795	0.052320672970519226	0.05102244889049781	0.04956560565630092	0.04956560565630092	0.0412328923743656	0.042421365998426566	0.04324171414276631	0.03629340317719267	0.07473466071227747	0.04803020017975331	0.03185529219650913	0.030597364095015366	0.05060468485508032	0.05060468485508032	0.059181917831024125	0.06826229358377608	0.0494807885496443	0.06268108800065107	0.04764151992823852	0.04764151992823852	0.05176939282042628	0.054293405797444266	0.04807888735665915	0.05163920013407268	0.05023342270495737	0.047444195112218604	0.05105751936473117	0.051263108651125	0.05127206899100789	0.028190713663852927	0.025535113059657947	0.025535113059657947	0.03053081080773272	0.030896769824047675	0.030896769824047675	0.030540565276245088	0.4412654915590757	0.027454765445895965	0.026351540757330826	0.08508554055031425	0.03249647237898	0.029875655023119407	0.03736652111701272	0.040316820446703414	0.04177076867582109	0.03854826942120781	0.04747371175755369	0.023722497699189563	0.01711535972465689	0.0	0.038279149426038744	0.023313167112049595	0.027967067099044958	0.019122437357150072	0.024843212369874808	0.0384224660133844	0.04421896329165866	0.032542499782241226	0.03769941679969253	0.03669144938035569	0.03669144938035569	0.04926901079162503	0.04649514390386028	0.05278701313355376	0.04946658929930027	0.09062192054063298	0.19015917282244266	0.2054065364032066	0.1609039347696502	0.4833549181623338	0.5382273313247213	0.2696652086670369	0.24469076037220483	0.5487617435977898	0.31044833472659344	0.5512789530357316	0.4144612890222627	0.41679006514479205	0.3789881541457483	0.26629824713796135	0.19863828250453877	0.3792044435237328	0.21790885905213822	0.31851193734459565	0.1931670003914176	0.13560715517399563	0.22382763923765364
w22pp	0.08388833695723313	0.06711207780585257	0.062389664692916416	0.07416429817656636	0.06842442447991764	0.06712620039989622	0.06566935716569934	0.06566935716569934	0.05733664388376401	0.05852511750782498	0.059345465652164725	0.05239715468659109	0.09083841222167588	0.06413395168915173	0.04795904370590755	0.04670111560441378	0.06670843636447873	0.06670843636447873	0.07528566934042255	0.0843660450931745	0.06558454005904271	0.0787848395100495	0.06374527143763693	0.06374527143763693	0.06787314432982469	0.07039715730684268	0.06418263886605756	0.06774295164347109	0.06633717421435578	0.06354794662161702	0.06716127087412958	0.06736686016052341	0.0673758205004063	0.04429446517325134	0.04163886456905636	0.04163886456905636	0.04663456231713113	0.04700052133344609	0.04700052133344609	0.0466443167856435	0.45736924306847404	0.04355851695529438	0.04245529226672924	0.10118929205971267	0.04860022388837841	0.04597940653251782	0.05347027262641113	0.056420571956101825	0.057874520185219505	0.05465202093060622	0.0635774632669521	0.039826249208587974	0.046673849630360656	0.038279149426038744	0.0	0.02049679727264571	0.025150697259641072	0.026362945386090873	0.03208372039881561	0.0456629740423252	0.05145947132059946	0.039783007811182027	0.04493992482863333	0.05279520088975411	0.05279520088975411	0.06537276230102346	0.06259889541325869	0.06889076464295218	0.06557034080869868	0.10672567205003139	0.20626292433184107	0.22151028791260502	0.17700768627904861	0.4994586696717322	0.5543310828341197	0.2857689601764353	0.26079451188160324	0.5648654951071883	0.32655208623599186	0.5673827045451301	0.4305650405316611	0.43289381665419047	0.39509190565514674	0.28240199864735976	0.21474203401393718	0.3953081950331312	0.23401261056153663	0.33461568885399406	0.209270751900816	0.15171090668339404	0.23993139074705205
f24pp	0.06892235464324398	0.052146095491863415	0.04742368237892726	0.059198315862577205	0.05345844216592849	0.052160218085907074	0.050703374851710184	0.050703374851710184	0.04237066156977486	0.04355913519383583	0.044379483338175575	0.037431172372601934	0.07587242990768674	0.049167969375162573	0.03299306139191839	0.03173513329042463	0.051742454050489585	0.051742454050489585	0.060319687026433394	0.06940006277918535	0.05061855774505356	0.06381885719606034	0.04877928912364778	0.04877928912364778	0.05290716201583554	0.05543117499285353	0.04921665655206841	0.05277696932948194	0.05137119190036663	0.048581964307627866	0.05219528856014043	0.052400877846534265	0.05240983818641715	0.02932848285926219	0.02667288225506721	0.02667288225506721	0.03166858000314198	0.03203453901945694	0.03203453901945694	0.03167833447165435	0.44240326075448494	0.028592534641305227	0.027489309952740088	0.08622330974572351	0.03363424157438927	0.03101342421852867	0.03850429031242199	0.04145458964211267	0.04290853787123035	0.03968603861661707	0.04861148095296295	0.024860266894598824	0.0317078673163715	0.023313167112049595	0.02049679727264571	0.0	0.010182714944651863	0.011396963072101722	0.017117738084826455	0.03069699172833605	0.036493489006610313	0.024817025497192877	0.029973942514644178	0.037829218575764954	0.037829218575764954	0.05040677998703429	0.04763291309926954	0.05392478232896302	0.05060435849470953	0.09175968973604225	0.19129694201785194	0.20654430559861586	0.16204170396505946	0.48449268735774303	0.5393651005201306	0.27080297786244617	0.24582852956761408	0.5498995127931992	0.3115861039220027	0.5524167222311409	0.41559905821767196	0.4179278343402013	0.3801259233411576	0.2674360163333706	0.19977605169994805	0.38034221271914204	0.2190466282475475	0.3196497065400049	0.19430476958682688	0.13674492436940489	0.2249654084330629
w13pp	0.07357625463023934	0.05679999547885879	0.05207758236592263	0.06385221584957257	0.05811234215292385	0.056814118072902445	0.05535727483870555	0.05535727483870555	0.047024561556770234	0.0482130351808312	0.049033383325170946	0.042085072359597304	0.0805263298946821	0.05382186936215794	0.03764696137891376	0.03638903327741999	0.056396354037484955	0.056396354037484955	0.06497358701342876	0.07405396276618072	0.05527245773204893	0.0684727571830557	0.05343318911064315	0.05343318911064315	0.05756106200283091	0.0600850749798489	0.05387055653906378	0.05743086931647731	0.056025091887362	0.053235864294623236	0.056849188547135804	0.057054777833529635	0.05706373817341252	0.033982382846257556	0.031326782242062576	0.031326782242062576	0.036322479990137345	0.0366884390064523	0.0366884390064523	0.03633223445864971	0.4470571607414803	0.03324643462830059	0.03214320993973545	0.09087720973271887	0.03828814156138463	0.03566732420552403	0.04315819029941735	0.04610848962910803	0.04756243785822571	0.04433993860361243	0.053265380939958314	0.029514166881594188	0.03636176730336686	0.027967067099044958	0.025150697259641072	0.010182714944651863	0.0	0.016050863059097083	0.02177163807182182	0.035350891715331414	0.04114738899360568	0.02947092548418824	0.03462784250163954	0.042483118562760325	0.042483118562760325	0.055060679974029664	0.05228681308626491	0.05857868231595839	0.0552582584817049	0.09641358972303762	0.1959508420048473	0.21119820558561125	0.16669560395205485	0.4891465873447384	0.5440190005071259	0.27545687784944156	0.2504824295546095	0.5545534127801945	0.3162400039089981	0.5570706222181363	0.42025295820466735	0.4225817343271967	0.38477982332815297	0.272089916320366	0.20442995168694342	0.3849961127061374	0.22370052823454287	0.3243036065270003	0.19895866957382224	0.14139882435640028	0.2296193084200583
f16ppB	0.06473162488834444	0.04795536573696389	0.04323295262402773	0.05500758610767768	0.049267712411028966	0.04796948833100755	0.04651264509681066	0.04651264509681066	0.03817993181487534	0.039368405438936306	0.04018875358327605	0.03324044261770241	0.07168170015278721	0.04497723962026305	0.02880233163701887	0.027544403535525105	0.04755172429559006	0.04755172429559006	0.05612895727153387	0.06520933302428583	0.04642782799015404	0.05962812744116082	0.04458855936874826	0.04458855936874826	0.04871643226093602	0.051240445237954006	0.04502592679716889	0.04858623957458242	0.04718046214546711	0.044391234552728344	0.04800455880524091	0.04821014809163474	0.04821910843151763	0.025137753104362667	0.022482152500167687	0.022482152500167687	0.02747785024824246	0.027843809264557415	0.027843809264557415	0.027487604716754828	0.4382125309995854	0.024401804886405705	0.023298580197840566	0.082032579990824	0.029443511819489742	0.026822694463629147	0.034313560557522466	0.03726385988721315	0.038717808116330826	0.03549530886171755	0.04442075119806343	0.020669537139699302	0.02751713756147198	0.019122437357150072	0.026362945386090873	0.011396963072101722	0.016050863059097083	0.0	0.005722775013724792	0.019302028657234387	0.025098525935508646	0.013422062426091215	0.01857897944354251	0.03363848882086543	0.03363848882086543	0.046216050232134764	0.043442183344370014	0.04973405257406349	0.04641362873981	0.08756895998114272	0.18710621226295243	0.20235357584371635	0.15785097421015992	0.48030195760284355	0.5351743707652311	0.2666122481075467	0.24163779981271458	0.5457087830382996	0.30739537416710316	0.5482259924762414	0.4114083284627724	0.4137371045853018	0.37593519358625804	0.2632452865784711	0.19558532194504852	0.3761514829642425	0.21485589849264797	0.31545897678510537	0.19011403983192737	0.13255419461450538	0.2207746786781634
