	s24H1	F7H1	530050	S14Hp	S29H1	F6H1	S23Hp	F22H1A	530075	S6Hp	S13Hp	S4Hp	31766	31071	S15Hp	S31Hp	S10H1	530258	S28Hp	31300	31112	530154	S30H1	530119	31714	530394	31428	S21H1	S16H2	F14H1A	31749	31519	31021	31232	31267	F3H1	S26Hp	31700	S11Hp	31129	S18H1	31328	S8Hp	S19H1	530052	530167	530315	530368	530251	530055	31360	F14H1B	530444	31236	F32H1	F23HpA	S2Hp	31637	31343	530177	S3Hp	31750	S12Hp	F1H1	F22HpB	31160	530451	w29pp	w24pp	w25pp	w15pp	w27pp	w12pp	f11pp	w10pp	w23pp	f24pp	w8pp	f12ppA	f19pp	w16pp	w2pp	f26pp	w11pp	w1pp	f23ppA	w6pp	w17pp	w22pp	w13pp	f2pp	f30pp	f17ppB	f20ppA	f8pp	f16ppA	f4pp	f6ppA	w3pp	f25pp	w9pp	f15pp	f1pp	f14ppA	w28pp	w31pp	w4pp	w21pp	w18pp	w14pp	w26pp	w19pp	w32pp	w20pp	S27H1	S25Hp	S1Hp	S7Hp	530215	F8H1
w3pp	0.5305845260852153	0.4366779793947002	0.5246317897115842	0.5249987135775709	0.5399773061468007	0.5165993455993013	0.4560914085719515	0.5319504243843094	0.5091734449492751	0.5191654399200593	0.4479582563598803	0.4288003233816215	0.5098247875077901	0.5158165497416035	0.5150102231232591	0.44845829222970934	0.5246898067444282	0.5303779879742637	0.5216264241806856	0.4459512601637779	0.5238642699906354	0.5567764183144319	0.5638009324830325	0.5442942340556531	0.4970326430716344	0.5062651446990785	0.5245700493326447	0.5497970766514553	0.5587739727480503	0.5478888716593439	0.4524552643417181	0.5444119600306316	0.5496576832384341	0.5557800666702872	0.5500368554284248	0.5512255856726638	0.4653515753533049	0.5452446923750577	0.5496609051757196	0.5210773243458493	0.5667449299439562	0.546252087529975	0.47721166389951286	0.5429418000280957	0.5467973998053303	0.558029597480151	0.5371091875815728	0.5353709524802396	0.5615459593501912	0.500575493718878	0.5229979297427398	0.4845763684069424	0.5360869269506031	0.5380934884845913	0.5314431238615142	0.5446688075162722	0.5572741399956207	0.5310470437038056	0.5338718277376996	0.5151872606739789	0.5155130266622288	0.47504096239380084	0.4749426975514183	0.48453715811425624	0.48399801653691443	0.36391038931261255	0.5324202208191644	0.0951455926057787	0.08733361433677589	0.07936374116603243	0.0796666970145946	0.07529156317505976	0.08222059577874775	0.057381622349757785	0.0650326174157346	0.05578341656373571	0.07410582481700251	0.05061732767332032	0.08407431651861	0.0857695757371782	0.06147550319996795	0.0764015081165032	0.08205759581453917	0.04983967414642489	0.07890303077576336	0.08677247615214118	0.08856424396587448	0.08340528023007635	0.08820750715987194	0.05227278045370334	0.08913657380382664	0.06684082599099862	0.10259749608945741	0.11966538451260762	0.1509599936009777	0.13048745275725243	0.11438743584739323	0.020099952493783938	0.0	0.057324152622551326	0.05444060274768032	0.04678311865612786	0.07421432450599849	0.06998750794169688	0.07523242444371317	0.07904130811444701	0.047506606905715634	0.059355508819681546	0.07683968167468222	0.05488078814675981	0.06042347462182977	0.05472807322589929	0.06724496166264571	0.07356541109892958	0.4722791895975579	0.45766090604444787	0.4368109315828538	0.4450702842464835	0.516970462477353	0.5393639349349587
f25pp	0.5559960504601835	0.4620895037696684	0.5500433140865524	0.5504102379525391	0.5653888305217689	0.5420108699742695	0.4815029329469197	0.5573619487592776	0.5345849693242433	0.5445769642950274	0.4733697807348485	0.4542118477565897	0.5352363118827583	0.5412280741165717	0.5404217474982272	0.47386981660467753	0.5501013311193964	0.5557895123492319	0.5470379485556538	0.4713627845387461	0.5492757943656036	0.5821879426894001	0.5892124568580007	0.5697057584306213	0.5224441674466026	0.5316766690740466	0.5499815737076129	0.5752086010264235	0.5841854971230185	0.573300396034312	0.4778667887166863	0.5698234844055998	0.5750692076134023	0.5811915910452554	0.575448379803393	0.576637110047632	0.4907630997282731	0.5706562167500259	0.5750724295506878	0.5464888487208175	0.5921564543189244	0.5716636119049432	0.502623188274481	0.5683533244030639	0.5722089241802985	0.5834411218551192	0.562520711956541	0.5607824768552078	0.5869574837251594	0.5259870180938462	0.548409454117708	0.5099878927819106	0.5614984513255713	0.5635050128595595	0.5568546482364823	0.5700803318912404	0.5826856643705889	0.5564585680787738	0.5592833521126678	0.5405987850489471	0.5409245510371969	0.500452486768769	0.5003542219263865	0.5099486824892244	0.5094095409118826	0.38932191368758073	0.5578317451941326	0.12055711698074689	0.11274513871174408	0.10477526554100061	0.10507822138956278	0.10070308755002795	0.10763212015371594	0.08279314672472599	0.09044414179070281	0.08119494093870391	0.0995173491919707	0.07602885204828852	0.1094858408935782	0.1111811001121464	0.08688702757493616	0.1018130324914714	0.10746912018950737	0.07525119852139309	0.10431455515073154	0.11218400052710936	0.11397576834084269	0.10881680460504456	0.11361903153484015	0.07768430482867153	0.11454809817879484	0.09225235036596682	0.1280090204644256	0.14507690888757582	0.17637151797594589	0.15589897713222062	0.13979896022236143	0.04915826204778668	0.057324152622551326	0.0	0.07035736675624643	0.06269988266469398	0.09962584888096669	0.09539903231666508	0.10064394881868137	0.10445283248941521	0.07291813128068383	0.08476703319464973	0.1022512060496504	0.08029231252172801	0.08583499899679796	0.08013959760086747	0.0926564860376139	0.09897693547389777	0.49769071397252607	0.48307243041941605	0.46222245595782196	0.47048180862145167	0.5423819868523212	0.5647754593099269
w9pp	0.5531125005853125	0.45920595389479735	0.5471597642116812	0.547526688077668	0.5625052806468979	0.5391273200993985	0.47861938307204865	0.5544783988844065	0.5317014194493722	0.5416934144201564	0.47048623085997743	0.45132829788171863	0.5323527620078872	0.5383445242417007	0.5375381976233562	0.4709862667298065	0.5472177812445254	0.5529059624743609	0.5441543986807827	0.46847923466387503	0.5463922444907325	0.579304392814529	0.5863289069831297	0.5668222085557503	0.5195606175717316	0.5287931191991757	0.5470980238327419	0.5723250511515524	0.5813019472481474	0.570416846159441	0.47498323884181526	0.5669399345307289	0.5721856577385311	0.5783080411703844	0.572564829928522	0.573753560172761	0.48787954985340204	0.5677726668751548	0.5721888796758168	0.5436052988459464	0.5892729044440532	0.568780062030072	0.49973963839961	0.5654697745281927	0.5693253743054274	0.5805575719802482	0.55963716208167	0.5578989269803367	0.5840739338502884	0.5231034682189751	0.5455259042428369	0.5071043429070395	0.5586149014507003	0.5606214629846884	0.5539710983616113	0.5671967820163695	0.5798021144957178	0.5535750182039028	0.5563998022377967	0.537715235174076	0.538041001162326	0.497568936893898	0.49747067205151546	0.5070651326143534	0.5065259910370116	0.3864383638127097	0.5549481953192615	0.11767356710587588	0.10986158883687307	0.1018917156661296	0.10219467151469178	0.09781953767515694	0.10474857027884493	0.07990959684985498	0.08756059191583179	0.0783113910638329	0.0966337993170997	0.07314530217341751	0.10660229101870719	0.10829755023727539	0.08400347770006514	0.0989294826166004	0.10458557031463636	0.07236764864652208	0.10143100527586055	0.10930045065223837	0.11109221846597167	0.10593325473017354	0.11073548165996913	0.07480075495380054	0.11166454830392383	0.08936880049109582	0.1251254705895546	0.1421933590127048	0.17348796810107486	0.15301542725734962	0.13691541034749044	0.04627471217291567	0.05444060274768032	0.07035736675624643	0.0	0.04735988499133658	0.09674229900609568	0.09251548244179407	0.09776039894381036	0.1015692826145442	0.07003458140581283	0.08188348331977874	0.0993676561747794	0.077408762646857	0.08295144912192695	0.07725604772599647	0.0897729361627429	0.09609338559902675	0.494807164097655	0.480188880544545	0.4593389060829509	0.4675982587465806	0.5394984369774501	0.5618919094350558
f15pp	0.54545501649376	0.4515484698032449	0.5395022801201288	0.5398692039861156	0.5548477965553454	0.531469836007846	0.47096189898049623	0.5468209147928541	0.5240439353578198	0.534035930328604	0.462828746768425	0.4436708137901662	0.5246952779163347	0.5306870401501482	0.5298807135318038	0.46332878263825406	0.5395602971529729	0.5452484783828084	0.5364969145892303	0.4608217505723226	0.5387347603991801	0.5716469087229765	0.5786714228915772	0.5591647244641978	0.5119031334801791	0.5211356351076233	0.5394405397411894	0.56466756706	0.573644463156595	0.5627593620678886	0.46732575475026283	0.5592824504391765	0.5645281736469787	0.5706505570788319	0.5649073458369696	0.5660960760812086	0.4802220657618496	0.5601151827836024	0.5645313955842644	0.535947814754394	0.5816154203525008	0.5611225779385196	0.4920821543080576	0.5578122904366403	0.561667890213875	0.5729000878886957	0.5519796779901176	0.5502414428887843	0.576416449758736	0.5154459841274227	0.5378684201512844	0.4994468588154871	0.5509574173591478	0.552963978893136	0.5463136142700589	0.559539297924817	0.5721446304041654	0.5459175341123503	0.5487423181462443	0.5300577510825236	0.5303835170707736	0.48991145280234555	0.48981318795996304	0.49940764852280095	0.49886850694545914	0.37878087972115726	0.5472907112277091	0.11001608301432343	0.10220410474532061	0.09423423157457715	0.09453718742313932	0.09016205358360449	0.09709108618729248	0.07225211275830251	0.07990310782427934	0.07065390697228044	0.08897631522554723	0.06548781808186505	0.09894480692715474	0.10064006614572293	0.07634599360851269	0.09127199852504794	0.09692808622308391	0.06471016455496963	0.09377352118430808	0.1016429665606859	0.10343473437441922	0.09827577063862108	0.10307799756841668	0.06714327086224807	0.10400706421237138	0.08171131639954335	0.11746798649800214	0.13453587492115235	0.1658304840095224	0.14535794316579714	0.12925792625593796	0.03861722808136321	0.04678311865612786	0.06269988266469398	0.04735988499133658	0.0	0.08908481491454323	0.0848579983502416	0.09010291485225791	0.09391179852299175	0.06237709731426037	0.07422599922822629	0.09171017208322695	0.06975127855530455	0.0752939650303745	0.06959856363444401	0.08211545207119045	0.0884359015074743	0.4871496800061026	0.4725313964529926	0.4516814219913985	0.4599407746550282	0.5318409528858977	0.5542344253435034
f1pp	0.5323894522229207	0.43848290553240543	0.5264367158492894	0.5268036397152761	0.5417822322845061	0.5184042717370065	0.45789633470965685	0.5337553505220146	0.5109783710869804	0.5209703660577645	0.44976318249758557	0.43060524951932677	0.5116297136454954	0.5176214758793087	0.5168151492609643	0.4502632183674147	0.5264947328821336	0.5321829141119689	0.5234313503183909	0.44775618630148317	0.5256691961283406	0.5585813444521371	0.5656058586207378	0.5460991601933585	0.49883756920933964	0.5080700708367838	0.5263749754703501	0.5516020027891606	0.5605788988857556	0.5496937977970492	0.4542601904794234	0.546216886168337	0.5514626093761393	0.5575849928079926	0.5518417815661302	0.5530305118103691	0.4671565014910102	0.5470496185127629	0.5514658313134249	0.5228822504835546	0.5685498560816614	0.5480570136676802	0.4790165900372182	0.5447467261658009	0.5486023259430355	0.5598345236178563	0.5389141137192781	0.5371758786179448	0.5633508854878966	0.5023804198565833	0.5248028558804451	0.4863812945446476	0.5378918530883083	0.5398984146222966	0.5332480499992194	0.5464737336539776	0.559079066133326	0.532851969841511	0.5356767538754048	0.5169921868116841	0.5173179527999341	0.4768458885315061	0.4767476236891236	0.4863420842519615	0.48580294267461965	0.3657153154503178	0.5342251469568696	0.096950518743484	0.08913854047448118	0.08116866730373772	0.08147162315229989	0.07709648931276505	0.08402552191645304	0.06399080040585499	0.0716417954718318	0.06239259461983292	0.08071500287309971	0.05722650572941752	0.0906834945747072	0.0923787537932754	0.06808468125606515	0.0830106861726004	0.08866677387063637	0.0564488522025221	0.08551220883186056	0.09338165420823838	0.09517342202197168	0.09001445828617355	0.09481668521596914	0.05888195850980054	0.11734140591556555	0.09504565810273753	0.13080232820119633	0.14787021662434655	0.17916482571271658	0.15869228486899134	0.14259226795913216	0.06604843393123386	0.07421432450599849	0.09962584888096669	0.09674229900609568	0.08908481491454323	0.0	0.04765394173231868	0.06120847448079253	0.06501735815152637	0.03868950593081141	0.061160434957386836	0.0786446078123875	0.0566857142844651	0.06222840075953506	0.05653299936360458	0.06904988780035101	0.07537033723663486	0.4740841157352632	0.4594658321821531	0.43861585772055905	0.44687521038418876	0.5187753886150582	0.541168861072664
f14ppA	0.528162635658619	0.43425608896810386	0.5222098992849877	0.5225768231509745	0.5375554157202044	0.514177455172705	0.45366951814535517	0.529528533957713	0.5067515545226787	0.5167435494934629	0.44553636593328394	0.42637843295502514	0.5074028970811937	0.5133946593150072	0.5125883326966627	0.446036401803113	0.5222679163178319	0.5279560975476674	0.5192045337540893	0.44352936973718154	0.521442379564039	0.5543545278878355	0.5613790420564362	0.5418723436290568	0.49461075264503807	0.5038432542724822	0.5221481589060484	0.5473751862248589	0.556352082321454	0.5454669812327475	0.45003337391512177	0.5419900696040354	0.5472357928118377	0.5533581762436909	0.5476149650018285	0.5488036952460675	0.46292968492670855	0.5428228019484613	0.5472390147491233	0.518655433919253	0.5643230395173597	0.5438301971033785	0.4747897734729165	0.5405199096014992	0.5443755093787339	0.5556077070535547	0.5346872971549765	0.5329490620536432	0.5591240689235949	0.49815360329228164	0.5205760393161434	0.48215447798034605	0.5336650365240068	0.5356715980579949	0.5290212334349178	0.542246917089676	0.5548522495690243	0.5286251532772093	0.5314499373111032	0.5127653702473826	0.5130911362356325	0.4726190719672045	0.472520807124822	0.4821152676876599	0.4815761261103181	0.3614884988860162	0.529998330392568	0.09272370217918238	0.08491172391017957	0.0769418507394361	0.07724480658799827	0.07286967274846344	0.07979870535215143	0.059763983841553375	0.0674149789075302	0.0581657780555313	0.07648818630879808	0.05299968916511591	0.08645667801040559	0.08815193722897378	0.06385786469176355	0.07878386960829879	0.08443995730633476	0.05222203563822048	0.08128539226755893	0.08915483764393675	0.09094660545767008	0.08578764172187195	0.09058986865166754	0.054655141945498927	0.11311458935126395	0.09081884153843592	0.1265755116368947	0.14364340006004492	0.17493800914841495	0.1544654683046897	0.13836545139483053	0.06182161736693224	0.06998750794169688	0.09539903231666508	0.09251548244179407	0.0848579983502416	0.04765394173231868	0.0	0.056981657916490916	0.06079054158722476	0.0344626893665098	0.05693361839308522	0.0744177912480859	0.05245889772016349	0.05800158419523345	0.052306182799302964	0.06482307123604938	0.07114352067233326	0.46985729917096153	0.4552390156178515	0.4343890411562574	0.44264839381988713	0.5145485720507567	0.5369420445083624
w28pp	0.5334075521606353	0.43950100547012017	0.527454815787004	0.5278217396529908	0.5428003322222207	0.5194223716747213	0.45891443464737147	0.5347734504597293	0.511996471024695	0.5219884659954792	0.45078128243530025	0.43162334945704145	0.51264781358321	0.5186395758170235	0.517833249198679	0.4512813183051293	0.5275128328198482	0.5332010140496837	0.5244494502561056	0.44877428623919785	0.5266872960660554	0.5595994443898518	0.5666239585584525	0.5471172601310731	0.49985566914705437	0.5090881707744985	0.5273930754080647	0.5526201027268752	0.5615969988234703	0.5507118977347638	0.4552782904171381	0.5472349861060517	0.552480709313854	0.5586030927457072	0.5528598815038448	0.5540486117480838	0.46817460142872486	0.5480677184504776	0.5524839312511396	0.5239003504212693	0.569567956019376	0.5490751136053948	0.4800346899749328	0.5457648261035155	0.5496204258807502	0.560852623555571	0.5399322136569928	0.5381939785556595	0.5643689854256112	0.503398519794298	0.5258209558181597	0.48739939448236236	0.5389099530260231	0.5409165145600112	0.5342661499369341	0.5474918335916923	0.5600971660710407	0.5338700697792256	0.5366948538131195	0.5180102867493989	0.5183360527376488	0.4778639884692208	0.4777657236268383	0.4873601841896762	0.4868210426123344	0.3667334153880325	0.5352432468945844	0.09796861868119867	0.09015664041219586	0.0821867672414524	0.08248972309001457	0.07811458925047973	0.08504362185416772	0.06500890034356967	0.07265989540954648	0.0634106945575476	0.08173310281081439	0.0582446056671322	0.09170159451242188	0.09339685373099008	0.06910278119377983	0.08402878611031508	0.08968487380835105	0.057466952140236775	0.08653030876957524	0.09439975414595306	0.09619152195968636	0.09103255822388823	0.09583478515368382	0.05990005844751522	0.11835950585328023	0.09606375804045221	0.131820428138911	0.14888831656206122	0.18018292565043126	0.15971038480670602	0.14361036789684684	0.06706653386894854	0.07523242444371317	0.10064394881868137	0.09776039894381036	0.09010291485225791	0.06120847448079253	0.056981657916490916	0.0	0.04421730192563386	0.03970760586852609	0.062178534895101514	0.07966270775010217	0.05770381422217978	0.06324650069724974	0.057551099301319256	0.07006798773806569	0.07638843717434954	0.47510221567297783	0.4604839321198678	0.43963395765827373	0.44789331032190344	0.519793488552773	0.5421869610103787
w31pp	0.5372164358313691	0.443309889140854	0.531263699457738	0.5316306233237247	0.5466092158929545	0.5232312553454551	0.4627233183181053	0.5385823341304632	0.5158053546954289	0.525797349666213	0.4545901661060341	0.4354322331277753	0.5164566972539439	0.5224484594877573	0.5216421328694129	0.45509020197586314	0.531321716490582	0.5370098977204175	0.5282583339268394	0.4525831699099317	0.5304961797367892	0.5634083280605857	0.5704328422291863	0.5509261438018069	0.5036645528177882	0.5128970544452323	0.5312019590787985	0.5564289863976091	0.5654058824942041	0.5545207814054977	0.4590871740878719	0.5510438697767854	0.5562895929845879	0.562411976416441	0.5566687651745786	0.5578574954188176	0.4719834850994587	0.5518766021212115	0.5562928149218734	0.5277092340920031	0.57337683969011	0.5528839972761288	0.48384357364566666	0.5495737097742495	0.5534293095514841	0.5646615072263048	0.5437410973277266	0.5420028622263934	0.568177869096345	0.5072074034650318	0.5296298394888936	0.4912082781530962	0.5427188366967569	0.5447253982307451	0.538075033607668	0.551300717262426	0.5639060497417745	0.5376789534499594	0.5405037374838534	0.5218191704201327	0.5221449364083826	0.48167287213995463	0.4815746072975721	0.49116906786041004	0.49062992628306823	0.37054229905876634	0.5390521305653182	0.10177750235193252	0.0939655240829297	0.08599565091218624	0.08629860676074841	0.08192347292121357	0.08885250552490156	0.06881778401430351	0.07646877908028032	0.06721957822828144	0.08554198648154823	0.062053489337866044	0.09551047818315572	0.09720573740172392	0.07291166486451367	0.08783766978104893	0.0934937574790849	0.06127583581097062	0.09033919244030908	0.0982086378166869	0.1000004056304202	0.09484144189462207	0.09964366882441766	0.06370894211824907	0.12216838952401407	0.09987264171118605	0.13562931180964485	0.15269720023279507	0.1839918093211651	0.16351926847743986	0.14741925156758068	0.07087541753968238	0.07904130811444701	0.10445283248941521	0.1015692826145442	0.09391179852299175	0.06501735815152637	0.06079054158722476	0.04421730192563386	0.0	0.043516489539259934	0.06598741856583536	0.08347159142083602	0.06151269789291362	0.06705538436798358	0.0613599829720531	0.07387687140879953	0.08019732084508338	0.4789110993437117	0.46429281579060167	0.4434428413290076	0.4517021939926373	0.5236023722235068	0.5459958446811125
w4pp	0.5056817346226378	0.41177518793212253	0.4997289982490065	0.5000959221149932	0.515074514684223	0.4916965541367237	0.43118861710937395	0.5070476329217317	0.48427065348669746	0.4942626484574816	0.42305546489730267	0.4038975319190439	0.48492199604521247	0.4909137582790259	0.4901074316606814	0.4235555007671318	0.49978701528185066	0.505475196511686	0.496723632718108	0.4210484687012003	0.4989614785280577	0.5318736268518542	0.5388981410204549	0.5193914425930756	0.47212985160905674	0.4813623532365009	0.49966725787006716	0.5248942851888776	0.5338711812854726	0.5229860801967663	0.4275524728791405	0.5195091685680541	0.5247548917758564	0.5308772752077096	0.5251340639658473	0.5263227942100862	0.4404487838907273	0.5203419009124801	0.5247581137131421	0.49617453288327173	0.5418421384813785	0.5213492960673973	0.4523088724369353	0.518039008565518	0.5218946083427527	0.5331268060175733	0.5122063961189952	0.510468161017662	0.5366431678876136	0.47567270225630043	0.49809513828016216	0.4596735769443647	0.5111841354880255	0.5131906970220137	0.5065403323989366	0.5197660160536947	0.532371348533043	0.506144252241228	0.508969036275122	0.49028446921140123	0.4906102351996512	0.4501381709312232	0.4500399060888407	0.4596343666516786	0.45909522507433675	0.3390075978500349	0.5075174293565867	0.07024280114320114	0.062430822874198315	0.054460949703454865	0.05476390555201703	0.0503887717124822	0.05731780431617019	0.03728308280557213	0.044934077871548954	0.03568487701955006	0.05400728527281685	0.030518788129134666	0.06397577697442434	0.06567103619299254	0.0413769636557823	0.05630296857231755	0.061959056270353516	0.02974113460223924	0.058804491231577695	0.06667393660795551	0.06846570442168882	0.06330674068589069	0.06810896761568629	0.03217424090951768	0.09063368831528269	0.06833794050245467	0.10409461060091346	0.12116249902406367	0.1524571081124337	0.13198456726870847	0.11588455035884929	0.039340716330950994	0.047506606905715634	0.07291813128068383	0.07003458140581283	0.06237709731426037	0.03868950593081141	0.0344626893665098	0.03970760586852609	0.043516489539259934	0.0	0.03445271735710398	0.051936890212104646	0.02997799668418225	0.035520683159252206	0.029825281763321717	0.04234217020006814	0.048662619636352	0.4473763981349803	0.4327581145818702	0.41190814012027616	0.42016749278390586	0.49206767101477533	0.5144611434723811
w21pp	0.509720003696606	0.41581345700609085	0.5037672673229747	0.5041341911889615	0.5191127837581914	0.49573482321069195	0.43522688618334215	0.5110859019957	0.4883089225606657	0.4983009175314499	0.42709373397127093	0.40793580099301213	0.4889602651191807	0.49495202735299415	0.4941457007346497	0.4275937698411	0.5038252843558189	0.5095134655856544	0.5007619017920762	0.42508673777516853	0.502999747602026	0.5359118959258224	0.5429364100944232	0.5234297116670438	0.47616812068302505	0.48540062231046915	0.5037055269440354	0.5289325542628459	0.5379094503594409	0.5270243492707345	0.43159074195310876	0.5235474376420224	0.5287931608498246	0.5349155442816779	0.5291723330398155	0.5303610632840545	0.44448705296469554	0.5243801699864483	0.5287963827871103	0.5002128019572399	0.5458804075553467	0.5253875651413655	0.4563471415109035	0.5220772776394862	0.5259328774167209	0.5371650750915417	0.5162446651929635	0.5145064300916302	0.5406814369615819	0.47971097133026863	0.5021334073541304	0.46371184601833304	0.5152224045619938	0.5172289660959819	0.5105786014729048	0.523804285127663	0.5364096176070113	0.5101825213151963	0.5130073053490902	0.49432273828536955	0.49464850427361945	0.4541764400051915	0.45407817516280896	0.4636726357256469	0.46313349414830507	0.3430458669240032	0.511555698430555	0.07428107021716937	0.06646909194816655	0.05849921877742311	0.058802174625985276	0.05442704078645044	0.06135607339013843	0.049131984719538044	0.056782979785514866	0.04753377893351597	0.06585618718678277	0.04236769004310058	0.07582467888839026	0.07751993810695845	0.05322586556974821	0.06815187048628346	0.07380795818431943	0.041590036516205145	0.07065339314554361	0.07852283852192143	0.08031460633565474	0.0751556425998566	0.0799578695296522	0.04402314282348359	0.1024825902292486	0.08018684241642059	0.11594351251487939	0.1330114009380296	0.16430601002639963	0.1438334691826744	0.1277334522728152	0.051189618244916905	0.059355508819681546	0.08476703319464973	0.08188348331977874	0.07422599922822629	0.061160434957386836	0.05693361839308522	0.062178534895101514	0.06598741856583536	0.03445271735710398	0.0	0.0559751592860729	0.0340162657581505	0.03955895223322045	0.033863550837289966	0.04638043927403639	0.052700888710320255	0.4514146672089485	0.4367963836558385	0.4159464091942444	0.4242057618578741	0.4961059400887436	0.5184994125463493
w18pp	0.5197158774817665	0.4258093307912514	0.5137631411081354	0.5141300649741221	0.5291086575433519	0.5057306969958525	0.4452227599685027	0.5210817757808606	0.49830479634582625	0.5082967913166104	0.43708960775643146	0.41793167477817267	0.49895613890434126	0.5049479011381547	0.5041415745198102	0.4375896436262605	0.5138211581409794	0.5195093393708149	0.5107577755772368	0.43508261156032907	0.5129956213871866	0.5459077697109831	0.5529322838795837	0.5334255854522043	0.4861639944681856	0.4953964960956297	0.5137014007291959	0.5389284280480064	0.5479053241446015	0.537020223055895	0.4415866157382693	0.5335433114271828	0.5387890346349853	0.5449114180668384	0.539168206824976	0.540356937069215	0.4544829267498561	0.5343760437716089	0.5387922565722708	0.5102086757424005	0.5558762813405074	0.5353834389265262	0.46634301529606403	0.5320731514246468	0.5359287512018814	0.5471609488767022	0.526240538978124	0.5245023038767908	0.5506773107467424	0.48970684511542917	0.512129281139291	0.4737077198034936	0.5252182783471543	0.5272248398811424	0.5205744752580653	0.5338001589128234	0.5464054913921719	0.5201783951003568	0.5230031791342508	0.5043186120705301	0.5046443780587799	0.464172313790352	0.4640740489479695	0.4736685095108074	0.4731293679334656	0.3530417407091637	0.5215515722157156	0.0842769440023299	0.07646496573332709	0.06849509256258363	0.0687980484111458	0.06442291457161096	0.07135194717529895	0.0666161575745387	0.07426715264051553	0.06501795178851663	0.08334036004178343	0.059851862898101245	0.09330885174339093	0.09500411096195913	0.07071003842474888	0.08563604334128413	0.0912921310393201	0.05907420937120582	0.08813756600054427	0.0960070113769221	0.09779877919065541	0.09263981545485728	0.09744204238465287	0.06150731567848426	0.11996676308424928	0.09767101527142126	0.13342768536988003	0.15049557379303025	0.1817901828814003	0.16131764203767507	0.14521762512781589	0.06867379109991757	0.07683968167468222	0.1022512060496504	0.0993676561747794	0.09171017208322695	0.0786446078123875	0.0744177912480859	0.07966270775010217	0.08347159142083602	0.051936890212104646	0.0559751592860729	0.0	0.021960893528922457	0.02885886579753877	0.03474261169654846	0.056376313059196916	0.06269676249548078	0.46141054099410905	0.44679225744099904	0.42594228297940495	0.43420163564303466	0.5061018138739042	0.5284952863315099
w14pp	0.4977569839538441	0.4038504372633289	0.4918042475802129	0.4921711714461996	0.5071497640154294	0.4837718034679301	0.42326386644058034	0.4991228822529381	0.47634590281790384	0.48633789778868797	0.41513071422850906	0.39597278125025026	0.47699724537641885	0.4829890076102323	0.48218268099188777	0.41563075009833816	0.49186226461305704	0.49755044584289243	0.4887988820493144	0.41312371803240666	0.4910367278592641	0.5239488761830606	0.5309733903516612	0.511466691924282	0.4642051009402631	0.4734376025677073	0.49174250720127355	0.516969534520084	0.525946430616679	0.5150613295279727	0.4196277222103469	0.5115844178992605	0.5168301411070628	0.5229525245389159	0.5172093132970537	0.5183980435412926	0.43252403322193367	0.5124171502436865	0.5168333630443485	0.4882497822144781	0.5339173878125849	0.5134245453986037	0.4443841217681417	0.5101142578967244	0.5139698576739591	0.5252020553487797	0.5042816454502016	0.5025434103488684	0.52871841721882	0.4677479515875068	0.49017038761136855	0.4517488262755711	0.5032593848192319	0.5052659463532201	0.4986155817301429	0.511841265384901	0.5244465978642494	0.49821950157243444	0.5010442856063284	0.4823597185426076	0.4826854845308576	0.4422134202624296	0.4421151554200471	0.451709615982885	0.45117047440554314	0.3310828471812413	0.4995926786877931	0.062318050474407506	0.05450607220540469	0.04653619903466124	0.046839154883223405	0.04246402104368857	0.04939305364737656	0.04465726404661631	0.05230825911259314	0.04305905826059424	0.06138146651386103	0.037892969370178844	0.07134995821546852	0.07304521743403672	0.048751144896826484	0.06367714981336173	0.0693332375113977	0.037115315843283425	0.06617867247262188	0.0740481178489997	0.07583988566273302	0.07068092192693488	0.07548314885673048	0.03954842215056187	0.09800786955632688	0.07571212174349887	0.11146879184195765	0.12853668026510787	0.1598312893534779	0.13935874850975266	0.12325873159989348	0.04671489757199518	0.05488078814675981	0.08029231252172801	0.077408762646857	0.06975127855530455	0.0566857142844651	0.05245889772016349	0.05770381422217978	0.06151269789291362	0.02997799668418225	0.0340162657581505	0.021960893528922457	0.0	0.006899972269616371	0.012783718168626062	0.03441741953127452	0.040737868967558384	0.4394516474661867	0.4248333639130766	0.40398338945148254	0.41224274211511225	0.4841429203459817	0.5065363928035875
