	f20ppB	f30pp	f24pp	f23ppA	f12ppB	f4pp	f22ppB	f1pp	f12ppA	f18pp	f16ppA	w8pp	f32pp	w27pp	f2pp	w17pp	f8pp	f6ppB	f15pp	f7pp	f14ppA	f23ppB	f11pp	w19pp	f25pp	f9pp	f17ppB	f17ppA	w16pp	s14pp	w11pp	w4pp	s12pp	w30pp	s27pp	s26pp	s24pp	s28pp	s19pp	S15Hp	s16pp	w21pp	w14pp	s2pp	s17pp	s13pp	s3pp	s32pp	s25pp	s29pp	w28pp	s7pp	s18pp	w18pp	s22pp	s23pp	w6pp	s1pp	w23pp	w24pp	w1pp	530167	S17H1	530295	F14H1B	S12Hp	S22Hp	S7Hp	F3H1	F6H1	S19H1	F14H1A	F23HpA	S9H1	F7H1	S18H1	S2Hp	S31Hp	S28Hp	S29H1	S3Hp	S6Hp	S26Hp	S16H2	530451	S13Hp	S21H1	530394	S25Hp	w15pp	w25pp	w9pp	w10pp	f22ppA	f19pp	f6ppA	f20ppA	w3pp	f10pp	f14ppB	w13pp	f13pp	f3pp	f26pp	f21pp	f16ppB
f16ppA	0.09003900966333651	0.05893286149555952	0.06433456166683896	0.08751267150863021	0.07167380690164538	0.03466478553865488	0.03849938915048725	0.03199677251811536	0.04250847948200312	0.03470337394553952	0.0	0.05299711680754632	0.04196319429661552	0.06506813190616006	0.05692941500261673	0.04842337251794976	0.05249677733549134	0.05201890272220319	0.08204085396672056	0.08493999332646798	0.04482572243254097	0.11034995012186442	0.10764017027304675	0.10959148078656838	0.06536964584177046	0.07329293615766279	0.11864299058402192	0.14387773698538983	0.12514889910691965	0.22109499658421522	0.23991469200718799	0.18492563808165707	0.2564855788116545	0.3143980731691114	0.2910253657843081	0.3719262249911552	0.364071307156849	0.27388798719966384	0.2263612641860264	0.3574956306273793	0.22558970319641725	0.1887042575266187	0.10924512423215434	0.157821452481331	0.19078934753850738	0.2442305670277953	0.20073125282900547	0.21805067503642772	0.2142773475625516	0.24560140620412466	0.16517146758858783	0.23123154048891184	0.18036905950243903	0.16685156150753871	0.204301654142308	0.24814291714730521	0.1794793766099306	0.12106426495691792	0.13240173778520467	0.1361597779473522	0.14382343388995253	0.3194719740592688	0.3264684703598741	0.3228389862637645	0.3646993433833145	0.31938052453356974	0.3329281036823361	0.3449458714559471	0.3664146760531657	0.36038151821128267	0.3465670209751098	0.365847242541557	0.31286960051573054	0.35262533908050325	0.3488807252420254	0.3324521725502546	0.32757426836051207	0.3268981518736032	0.30000572790259694	0.35341223365707053	0.33958238906678906	0.32820280805019963	0.2992212639591381	0.2559008445747076	0.38680978453295584	0.33422681364041323	0.4382417209806514	0.45827449994811226	0.4897241322122833	0.09254788106230223	0.09619783528867865	0.06581320008202053	0.09085559367604301	0.04426679211001407	0.058728469190129626	0.06724804607725121	0.08705911320336371	0.07046049735047971	0.09084430360444938	0.049380421002251915	0.12375563272924424	0.10228909139890581	0.1268404958113999	0.10404070138979678	0.05819749748101477	0.07306233904548184
w8pp	0.11886855918849464	0.08776241102071763	0.09316411119199708	0.11634222103378833	0.1005033564268035	0.063494335063813	0.06732893867564536	0.06082632204327348	0.07133802900716124	0.06353292347069762	0.05299711680754632	0.0	0.054733726813905974	0.07783866442345053	0.08575896452777484	0.07725292204310787	0.08132632686064944	0.08084845224736131	0.11087040349187867	0.11376954285162609	0.07365527195769908	0.13917949964702253	0.13646971979820488	0.1384210303117265	0.09419919536692858	0.10212248568282091	0.14747254010918004	0.17270728651054795	0.15397844863207777	0.2499245461093733	0.2687442415323461	0.21375518760681517	0.28531512833681266	0.3432276226942695	0.3198549153094662	0.4007557745163133	0.3929008566820071	0.30271753672482193	0.2551908137111845	0.3863251801525374	0.25441925272157534	0.21753380705177683	0.13807467375731247	0.1866510020064891	0.2196188970636655	0.2730601165529534	0.2295608023541636	0.24688022456158581	0.24310689708770972	0.2744309557292828	0.19400101711374595	0.26006109001406996	0.20919860902759713	0.1956811110326968	0.2331312036674661	0.27697246667246334	0.20830892613508872	0.14989381448207606	0.1612312873103628	0.16498932747251033	0.17265298341511065	0.3483015235844269	0.3552980198850322	0.3516685357889226	0.3935288929084726	0.34821007405872784	0.3617576532074942	0.37377542098110517	0.3952442255783238	0.38921106773644076	0.37539657050026787	0.3946767920667151	0.34169915004088863	0.38145488860566135	0.3777102747671835	0.3612817220754127	0.35640381788567016	0.3557277013987613	0.32883527742775503	0.3822417831822286	0.36841193859194715	0.35703235757535773	0.3280508134842962	0.28473039409986567	0.41563933405811393	0.3630563631655713	0.4670712705058095	0.48710404947327035	0.5185536817374414	0.12137743058746034	0.12502738481383677	0.09464274960717865	0.11968514320120113	0.07309634163517219	0.08755801871528773	0.09607759560240933	0.11588866272852183	0.09929004687563783	0.11967385312960749	0.07820997052741002	0.15258518225440237	0.13111864092406394	0.15567004533655798	0.1328702509149549	0.08702704700617289	0.10189188857063997
f32pp	0.10783463667756384	0.07672848850978684	0.08213018868106628	0.10530829852285753	0.0894694339158727	0.052460412552882196	0.056295016164714565	0.04979239953234268	0.06030410649623044	0.05249900095976684	0.04196319429661552	0.054733726813905974	0.0	0.05432505808699292	0.07472504201684405	0.06621899953217707	0.07029240434971865	0.06981452973643051	0.09983648098094787	0.10273562034069529	0.06262134944676828	0.12814557713609176	0.12543579728727405	0.1273871078007957	0.08316527285599778	0.09108856317189011	0.13643861759824924	0.16167336399961715	0.14294452612114694	0.23889062359844254	0.2577103190214153	0.2027212650958844	0.27428120582588184	0.3321937001833387	0.3088209927985354	0.3897218520053825	0.3818669341710763	0.29168361421389116	0.2441568912002537	0.37529125764160665	0.24338533021064457	0.206499884540846	0.12704075124638164	0.17561707949555833	0.20858497455273467	0.2620261940420226	0.21852687984323277	0.23584630205065504	0.2320729745767789	0.26339703321835195	0.18296709460281513	0.24902716750313914	0.19816468651666636	0.18464718852176604	0.22209728115653532	0.2659385441615325	0.1972750036241579	0.13885989197114523	0.15019736479943196	0.1539554049615795	0.16161906090417982	0.3372676010734961	0.3442640973741014	0.3406346132779918	0.3824949703975418	0.33717615154779706	0.35072373069656343	0.3627414984701744	0.384210303067393	0.37817714522551	0.3643626479893371	0.3836428695557843	0.33066522752995786	0.3704209660947306	0.3666763522562527	0.35024779956448193	0.3453698953747394	0.34469377888783054	0.31780135491682426	0.37120786067129785	0.3573780160810164	0.34599843506442696	0.31701689097336544	0.2736964715889349	0.40460541154718316	0.35202244065464056	0.4560373479948787	0.4760701269623396	0.5075197592265106	0.11034350807652954	0.11399346230290597	0.08360882709624785	0.10865122069027033	0.06206241912424139	0.07652409620435693	0.08504367309147853	0.10485474021759103	0.08825612436470703	0.10863993061867669	0.06717604801647922	0.14155125974347155	0.12008471841313313	0.1446361228256272	0.1218363284040241	0.07599312449524209	0.09085796605970917
w27pp	0.1309395742871084	0.09983342611933138	0.10523512629061083	0.12841323613240208	0.11257437152541724	0.07556535016242674	0.07939995377425911	0.07289733714188723	0.08340904410577499	0.07560393856931139	0.06506813190616006	0.07783866442345053	0.05432505808699292	0.0	0.09782997962638859	0.08932393714172161	0.09339734195926319	0.09291946734597506	0.12294141859049242	0.12584055795023985	0.08572628705631283	0.15125051474563628	0.14854073489681863	0.15049204541034025	0.10627021046554233	0.11419350078143466	0.15954355520779379	0.1847783016091617	0.16604946373069152	0.26199556120798706	0.28081525663095985	0.2258262027054289	0.2973861434354264	0.35529863779288323	0.33192593040807994	0.412826789614927	0.40497187178062083	0.3147885518234357	0.26726182880979826	0.39839619525115116	0.2664902678201891	0.22960482215039058	0.15014568885592622	0.19872201710510284	0.23168991216227924	0.28513113165156717	0.24163181745277734	0.25895123966019956	0.25517791218632346	0.2865019708278965	0.2060720322123597	0.2721321051126837	0.22126962412621087	0.20775212613131055	0.24520221876607984	0.2890434817710771	0.22037994123370247	0.1619648295806898	0.17330230240897654	0.17706034257112407	0.1847239985137244	0.36037253868304064	0.3673690349836459	0.36373955088753634	0.40559990800708634	0.3602810891573416	0.37382866830610795	0.3858464360797189	0.40731524067693753	0.4012820828350545	0.3874675855988816	0.4067478071653288	0.3537701651395024	0.3935259037042751	0.38978128986579724	0.37335273717402645	0.3684748329842839	0.36779871649737506	0.3409062925263688	0.39431279828084237	0.3804829536905609	0.3691033726739715	0.34012182858290996	0.2968014091984794	0.4277103491567277	0.3751273782641851	0.47914228560442323	0.4991750645718841	0.5306246968360552	0.13344844568607409	0.1370983999124505	0.1067137647057924	0.13175615829981488	0.08516735673378593	0.09962903381390148	0.10814861070102308	0.12795967782713558	0.11136106197425158	0.13174486822822123	0.09028098562602377	0.16465619735301612	0.1431896560226777	0.16774106043517173	0.14494126601356866	0.09909806210478664	0.11396290366925371
f2pp	0.09194085548030452	0.060834707312527526	0.06623640748380696	0.08941451732559821	0.07357565271861338	0.045760252751965186	0.049594856363797554	0.04309223973142567	0.06879081882996727	0.06098571329350366	0.05692941500261673	0.08575896452777484	0.07472504201684405	0.09782997962638859	0.0	0.030044890864553517	0.03576499423330719	0.03528711962001904	0.06530907086453641	0.06820821022428383	0.032878842160736325	0.11225179593883243	0.10954201609001475	0.11149332660353639	0.06727149165873847	0.0751947819746308	0.12054483640098992	0.14577958280235784	0.12705074492388763	0.22299684240118323	0.24181653782415596	0.18682748389862508	0.2583874246286225	0.3162999189860794	0.2929272116012761	0.3738280708081232	0.365973152973817	0.27578983301663185	0.22826311000299437	0.35939747644434733	0.22749154901338525	0.19060610334358669	0.11114697004912234	0.159723298298299	0.19269119335547535	0.24613241284476328	0.20263309864597345	0.21995252085339573	0.21617919337951957	0.24750325202109263	0.1670733134055558	0.23313338630587982	0.18227090531940704	0.16875340732450672	0.206203499959276	0.2500447629642732	0.18138122242689858	0.12296611077388593	0.13430358360217265	0.13806162376432018	0.1457252797069205	0.3213738198762368	0.3283703161768421	0.3247408320807325	0.3666011892002825	0.32128237035053775	0.3348299494993041	0.3468477172729151	0.3683165218701337	0.3622833640282507	0.3484688667920778	0.367749088358525	0.31477144633269855	0.35452718489747126	0.3507825710589934	0.3343540183672226	0.3294761141774801	0.3287999976905712	0.30190757371956495	0.35531407947403854	0.34148423488375707	0.33010465386716764	0.3011231097761061	0.2578026903916756	0.38871163034992384	0.33612865945738124	0.4401435667976194	0.46017634576508026	0.4916259780292513	0.09444972687927022	0.09809968110564665	0.06771504589898854	0.09275743949301102	0.04616863792698207	0.060630315007097625	0.06914989189421922	0.08896095902033171	0.07236234316744772	0.09274614942141737	0.051282266819219914	0.12565747854621223	0.10419093721587382	0.1287423416283679	0.10594254720676478	0.06009934329798278	0.07496418486244985
w17pp	0.08343481299563754	0.05232866482786055	0.057730364999139985	0.08090847484093124	0.06506961023394642	0.03725421026729821	0.041088813879130576	0.03458619724675869	0.06028477634530029	0.052479670808836684	0.04842337251794976	0.07725292204310787	0.06621899953217707	0.08932393714172161	0.030044890864553517	0.0	0.027258951748640216	0.026781077135352074	0.05680302837986943	0.059702167739616854	0.024372799676069354	0.10374575345416545	0.10103597360534777	0.10298728411886941	0.058765449174071484	0.06668873948996382	0.11203879391632295	0.13727354031769085	0.11854470243922066	0.21449079991651623	0.233310495339489	0.1783214414139581	0.24988138214395555	0.30779387650141243	0.2844211691166091	0.36532202832345617	0.35746711048915003	0.2672837905319648	0.2197570675183274	0.35089143395968037	0.21898550652871826	0.18210006085891972	0.10264092756445536	0.15121725581363202	0.1841851508708084	0.23762637036009632	0.1941270561613065	0.21144647836872874	0.2076731508948526	0.23899720953642567	0.15856727092088885	0.22462734382121285	0.17376486283474005	0.16024736483983973	0.197697457474609	0.24153872047960623	0.17287517994223162	0.11446006828921895	0.12579754111750568	0.12955558127965322	0.13721923722225354	0.3128677773915698	0.31986427369217507	0.31623478959606555	0.3580951467156155	0.31277632786587073	0.3263239070146371	0.33834167478824806	0.35981047938546673	0.35377732154358366	0.33996282430741076	0.359243045873858	0.3062654038480316	0.34602114241280424	0.34227652857432644	0.32584797588255565	0.3209700716928131	0.3202939552059042	0.293401531234898	0.34680803698937157	0.3329781923990901	0.3215986113825007	0.2926170672914391	0.2492966479070086	0.3802055878652568	0.3276226169727142	0.43163752431295244	0.45167030328041324	0.4831199355445843	0.08594368439460326	0.08959363862097967	0.05920900341432156	0.08425139700834404	0.037662595442315094	0.05212427252243065	0.06064384940955224	0.08045491653566474	0.06385630068278074	0.08424010693675041	0.042776224334552936	0.11715143606154527	0.09568489473120684	0.1202362991437009	0.0974365047220978	0.0515933008133158	0.06645814237778287
f8pp	0.08750821781317912	0.05640206964540213	0.061803769816681564	0.08498187965847281	0.06914301505148798	0.04132761508483979	0.045162218696672154	0.038659602064300275	0.06435818116284187	0.05655307562637827	0.05249677733549134	0.08132632686064944	0.07029240434971865	0.09339734195926319	0.03576499423330719	0.027258951748640216	0.0	0.021491766597333612	0.05151371784185097	0.05441285720159839	0.028446204493610933	0.10781915827170703	0.10510937842288935	0.10706068893641099	0.06283885399161307	0.0707621443075054	0.11611219873386452	0.14134694513523244	0.12261810725676224	0.21856420473405783	0.2373839001570306	0.18239484623149968	0.25395478696149715	0.31186728131895397	0.2884945739341507	0.36939543314099776	0.36154051530669157	0.2713571953495064	0.223830472335869	0.3549648387772219	0.22305891134625985	0.1861734656764613	0.10671433238199694	0.1552906606311736	0.18825855568834998	0.2416997751776379	0.19820046097884808	0.21551988318627033	0.2117465557123942	0.24307061435396726	0.16264067573843044	0.22870074863875445	0.17783826765228164	0.16432076965738132	0.2017708622921506	0.24561212529714782	0.1769485847597732	0.11853347310676053	0.12987094593504728	0.1336289860971948	0.14129264203979514	0.3169411822091114	0.32393767850971666	0.3203081944136071	0.3621685515331571	0.3168497326834123	0.3303973118321787	0.34241507960578965	0.36388388420300827	0.35785072636112525	0.34403622912495235	0.36331645069139956	0.3103388086655731	0.35009454723034583	0.346349933391868	0.3299213807000972	0.32504347651035465	0.3243673600234458	0.2974749360524395	0.3508814418069131	0.33705159721663164	0.3256720162000422	0.2966904721089807	0.25337005272455015	0.3842789926827984	0.3316960217902558	0.435710929130494	0.45574370809795484	0.48719334036212586	0.09001708921214484	0.09366704343852125	0.06328240823186314	0.08832480182588562	0.04173600025985667	0.05619767733997223	0.06471725422709382	0.08452832135320631	0.06792970550032232	0.08831351175429199	0.04684962915209452	0.12122484087908685	0.09975829954874842	0.12430970396124248	0.10150990953963938	0.05566670563085738	0.07053154719532445
f6ppB	0.08703034319989097	0.05592419503211398	0.06132589520339342	0.08450400504518467	0.06866514043819985	0.04084974047155165	0.04468434408338401	0.03818172745101213	0.06388030654955373	0.056075201013090124	0.05201890272220319	0.08084845224736131	0.06981452973643051	0.09291946734597506	0.03528711962001904	0.026781077135352074	0.021491766597333612	0.0	0.04057672397009459	0.04347586332984201	0.02796832988032279	0.10734128365841888	0.1046315038096012	0.10658281432312285	0.062360979378324924	0.07028426969421725	0.11563432412057638	0.1408690705219443	0.1221402326434741	0.21808633012076967	0.23690602554374243	0.18191697161821152	0.253476912348209	0.31138940670566584	0.28801669932086255	0.36891755852770963	0.36106264069340344	0.2708793207362183	0.22335259772258084	0.35448696416393377	0.2225810367329717	0.18569559106317315	0.1062364577687088	0.15481278601788545	0.18778068107506182	0.24122190056434975	0.19772258636555992	0.21504200857298217	0.21126868109910604	0.2425927397406791	0.16216280112514228	0.2282228740254663	0.17736039303899348	0.16384289504409316	0.20129298767886245	0.24513425068385966	0.17647071014648505	0.11805559849347239	0.12939307132175912	0.13315111148390665	0.14081476742650698	0.31646330759582325	0.32345980389642853	0.31983031980031895	0.36169067691986895	0.3163718580701242	0.32991943721889055	0.3419372049925015	0.36340600958972014	0.3573728517478371	0.3435583545116642	0.36283857607811143	0.309860934052285	0.3496166726170577	0.34587205877857985	0.32944350608680906	0.3245656018970665	0.32388948541015766	0.2969970614391514	0.350403567193625	0.3365737226033435	0.3251941415867541	0.29621259749569256	0.252892178111262	0.3838011180695103	0.3312181471769677	0.43523305451720584	0.4552658334846667	0.48671546574883773	0.08953921459885669	0.0931891688252331	0.06280453361857499	0.08784692721259747	0.04125812564656853	0.05571980272668409	0.06423937961380567	0.08405044673991817	0.06745183088703417	0.08783563714100384	0.046371754538806376	0.1207469662657987	0.09928042493546027	0.12383182934795434	0.10103203492635124	0.05518883101756923	0.0700536725820363
f15pp	0.11705229444440834	0.08594614627663136	0.09134784644791079	0.11452595628970204	0.09868709168271722	0.07087169171606901	0.07470629532790138	0.06820367869552948	0.09390225779407109	0.08609715225760749	0.08204085396672056	0.11087040349187867	0.09983648098094787	0.12294141859049242	0.06530907086453641	0.05680302837986943	0.05151371784185097	0.04057672397009459	0.0	0.054970688724299076	0.05799028112484016	0.13736323490293625	0.13465345505411858	0.13660476556764023	0.09238293062284228	0.10030622093873462	0.14565627536509373	0.17089102176646165	0.15216218388799146	0.24810828136528704	0.2669279767882598	0.2119389228627289	0.28349886359272636	0.3414113579501832	0.31803865056537994	0.39893950977222703	0.3910845919379208	0.3009012719807357	0.2533745489670982	0.3845089154084511	0.25260298797748904	0.21571754230769052	0.13625840901322617	0.18483473726240282	0.2178026323195792	0.2712438518088671	0.2277445376100773	0.24506395981749954	0.2412906323436234	0.2726146909851965	0.19218475236965965	0.25824482526998366	0.20738234428351085	0.19386484628861053	0.23131493892337981	0.27515620192837703	0.20649266139100242	0.14807754973798976	0.1594150225662765	0.16317306272842402	0.17083671867102435	0.34648525884034065	0.35348175514094593	0.3498522710448363	0.39171262816438635	0.3463938093146416	0.35994138846340795	0.3719591562370189	0.3934279608342375	0.3873948029923545	0.3735803057561816	0.39286052732262877	0.33988288529680233	0.3796386238615751	0.3758940100230972	0.3594654573313264	0.35458755314158386	0.35391143665467506	0.32701901268366873	0.3804255184381423	0.36659567384786085	0.3552160928312714	0.32623454874020996	0.2829141293557794	0.4138230693140277	0.3612400984214851	0.4652550057617232	0.4852877847291841	0.5167374169933551	0.11956116584337406	0.12321112006975048	0.09282648486309236	0.11786887845711484	0.0712800768910859	0.08574175397120146	0.09426133085832304	0.11407239798443554	0.09747378213155154	0.11785758838552121	0.07639370578332375	0.15076891751031607	0.12930237617997764	0.1538537805924717	0.1310539861708686	0.0852107822620866	0.10007562382655368
f7pp	0.11995143380415577	0.08884528563637878	0.09424698580765821	0.11742509564944946	0.10158623104246464	0.07377083107581643	0.0776054346876488	0.0711028180552769	0.09680139715381851	0.08899629161735491	0.08493999332646798	0.11376954285162609	0.10273562034069529	0.12584055795023985	0.06820821022428383	0.059702167739616854	0.05441285720159839	0.04347586332984201	0.054970688724299076	0.0	0.06088942048458758	0.14026237426268368	0.137552594413866	0.13950390492738762	0.0952820699825897	0.10320536029848204	0.14855541472484118	0.1737901611262091	0.15506132324773889	0.25100742072503446	0.26982711614800725	0.2148380622224763	0.28639800295247375	0.34431049730993063	0.32093778992512734	0.4018386491319744	0.3939837312976682	0.3038004113404831	0.2562736883268456	0.38740805476819856	0.2555021273372365	0.21861668166743795	0.1391575483729736	0.18773387662215024	0.2207017716793266	0.2741429911686145	0.2306436769698247	0.24796309917724696	0.24418977170337083	0.2755138303449439	0.19508389172940707	0.2611439646297311	0.21028148364325827	0.19676398564835795	0.23421407828312724	0.2780553412881245	0.20939180075074984	0.15097668909773718	0.1623141619260239	0.16607220208817144	0.17373585803077177	0.34938439820008804	0.3563808945006933	0.35275141040458374	0.39461176752413374	0.349292948674389	0.36284052782315535	0.3748582955967663	0.3963271001939849	0.3902939423521019	0.376479445115929	0.3957596666823762	0.3427820246565498	0.3825377632213225	0.37879314938284464	0.36236459669107385	0.3574866925013313	0.35681057601442245	0.3299181520434162	0.38332465779788977	0.3694948132076083	0.3581152321910189	0.32913368809995736	0.2858132687155268	0.4167222086737751	0.36413923778123247	0.46815414512147063	0.4881869240889315	0.5196365563531025	0.12246030520312148	0.12611025942949788	0.09572562422283978	0.12076801781686226	0.07417921625083332	0.08864089333094888	0.09716047021807046	0.11697153734418296	0.10037292149129896	0.12075672774526863	0.07929284514307117	0.1536680568700635	0.13220151553972506	0.15675291995221913	0.13395312553061603	0.08810992162183402	0.1029747631863011
f14ppA	0.07983716291022874	0.048731014742451756	0.0541327149137312	0.07731082475552245	0.06147196014853762	0.03365656018188942	0.03749116379372179	0.030988547161349904	0.0566871262598915	0.0488820207234279	0.04482572243254097	0.07365527195769908	0.06262134944676828	0.08572628705631283	0.032878842160736325	0.024372799676069354	0.028446204493610933	0.02796832988032279	0.05799028112484016	0.06088942048458758	0.0	0.10014810336875667	0.09743832351993899	0.09938963403346063	0.05516779908866269	0.06309108940455503	0.10844114383091416	0.13367589023228207	0.11494705235381188	0.21089314983110743	0.2297128452540802	0.1747237913285493	0.24628373205854676	0.30419622641600363	0.28082351903120034	0.36172437823804743	0.35386946040374123	0.2636861404465561	0.2161594174329186	0.34729378387427157	0.21538785644330946	0.17850241077351092	0.09904327747904658	0.14761960572822322	0.1805875007853996	0.23402872027468752	0.1905294060758977	0.20784882828331994	0.2040755008094438	0.23539955945101687	0.15496962083548005	0.22102969373580406	0.17016721274933125	0.15664971475443093	0.1940998073892002	0.23794107039419743	0.16927752985682282	0.11086241820381017	0.1221998910320969	0.12595793119424442	0.13362158713684474	0.30927012730616105	0.31626662360676633	0.31263713951065675	0.35449749663020674	0.309178677780462	0.32272625692922835	0.3347440247028393	0.35621282930005793	0.3501796714581749	0.336365174222002	0.3556453957884492	0.3026677537626228	0.3424234923273955	0.33867887848891765	0.32225032579714685	0.3173724216074043	0.31669630512049546	0.2898038811494892	0.34321038690396277	0.3293805423136813	0.3180009612970919	0.28901941720603036	0.2456989978215998	0.3766079377798481	0.3240249668873055	0.42803987422754364	0.4480726531950045	0.4795222854591755	0.08234603430919446	0.08599598853557089	0.055611353328912774	0.08065374692293525	0.0340649453569063	0.048526622437021855	0.057046199324143454	0.07685726645025595	0.060258650597371954	0.08064245685134161	0.039178574249144144	0.11355378597613647	0.09208724464579804	0.1166386490582921	0.093838854636689	0.047995650727907	0.06286049229237407
f23ppB	0.13856982142223537	0.10746367325445838	0.11286537342573781	0.13604348326752908	0.12020461866054424	0.09918078787121289	0.10301539148304525	0.09651277485067336	0.12221135394921497	0.11440624841275136	0.11034995012186442	0.13917949964702253	0.12814557713609176	0.15125051474563628	0.11225179593883243	0.10374575345416545	0.10781915827170703	0.10734128365841888	0.13736323490293625	0.14026237426268368	0.10014810336875667	0.0	0.09931058984227276	0.10126190035579441	0.06605150493365425	0.08342924859683098	0.12877930302319013	0.15401404942455804	0.13528521154608786	0.2312313090233834	0.2500510044463562	0.19506195052082526	0.26662189125082275	0.3245343856082796	0.3011616782234763	0.38206253743032337	0.37420761959601717	0.284024299638832	0.23649757662519458	0.3676319430665475	0.23572601563558543	0.1988405699657869	0.11938143667132256	0.18612187222407528	0.21908976728125165	0.27253098677053955	0.22903167257174975	0.246351094779172	0.24257776730529587	0.27390182594686896	0.1934718873313321	0.25953196023165614	0.2086694792451833	0.195151981250283	0.23260207388505227	0.2764433368900495	0.20777979635267488	0.14936468469966221	0.16070215752794895	0.16446019769009648	0.1721238536326968	0.3477723938020131	0.35476889010261836	0.3511394060065087	0.3929997631260588	0.347680944276314	0.3612285234250804	0.37324629119869135	0.3947150957959099	0.38868193795402695	0.37486744071785405	0.3941476622843012	0.34117002025847476	0.38092575882324753	0.3771811449847696	0.36075259229299883	0.3558746881032563	0.3551985716163475	0.32830614764534116	0.38171265339981475	0.3678828088095333	0.35650322779294386	0.3275216837018824	0.28420126431745185	0.4151102042757001	0.3625272333831575	0.4665421407233956	0.48657491969085653	0.5180245519550275	0.12084830080504651	0.12449825503142292	0.09411361982476482	0.11915601341878729	0.07738130016132302	0.09892411666661816	0.10744369355373974	0.12725476067985225	0.11065614482696824	0.1310399510809379	0.08957606847874044	0.1722864444881431	0.15081990315780466	0.17537130757029873	0.15257151314869563	0.10672830923991362	0.1215931508043807
