	s29pp	S19H1	s12pp	s18pp	s4pp	s26pp	S9H1	S13Hp	s27pp	S21H1	31300	S22Hp	530119	31360	530258	S30H1	31450	s15pp	31750	31232	S1Hp	S12Hp	S31Hp	S20H1	31723	F6H1	F16H1	s32pp	F22HpB	530163	31333	31112	31021	531414	31379	S29H1	530050	31343	s31pp	s10pp	31071	S28Hp	s22pp	S16H2	31519	531424	S23Hp	F8H1	S2Hp	S15Hp	31749	s7pp	s17pp	S17H1	F32H1	s21pp	s2pp	s30pp	w30pp	s19pp	s23pp	S3Hp	s28pp	S14Hp	s1pp	s16pp	s9pp	s14pp	31700	F22H1A	s6pp	530167	s3pp	s13pp
s23pp	0.31258139242451277	0.31070446316229544	0.302443697627404	0.268053727284326	0.268053727284326	0.22665455770500964	0.2879028926131323	0.22953272082679238	0.22953272082679238	0.33064329326924136	0.23298084458203883	0.4447294027736477	0.6314957177931099	0.595189045666314	0.5609595158195623	0.5388901547130069	0.6238144593514269	0.5853859897856146	0.48132353806546513	0.5070421755802539	0.5414921481665883	0.4838400128127217	0.41617940642949924	0.6205656443082478	0.646614923758772	0.5085898143000607	0.5346064776424374	0.5085888142995606	0.441063991148004	0.5247656137064364	0.5904243496603684	0.6054697747853757	0.5904481106849058	0.6584350928428593	0.8923473444607218	0.7714508526428484	0.458419342809844	0.48524398416867687	0.5367057632718537	0.5265764086504403	0.4855979392709574	0.3872671888217223	0.45834771531858254	0.4425642667497952	0.4798811669750537	0.46027940804167367	0.46027940804167367	0.34193599555803456	0.28755345097660856	0.23776814653532727	0.2829119254566013	0.2933919105875131	0.316057901411567	0.3556943654261629	0.36203517838219834	0.3006988227358238	0.23591463607795837	0.19689803038826748	0.19689803038826748	0.11097659501802895	0.0	0.18762335525622809	0.16976910712696175	0.1983085949111777	0.14120464477495018	0.19646182683539307	0.14688997551496724	0.22040647774633798	0.25644681799809343	0.23928237665431618	0.14870069559717644	0.3909710926405445	0.2617661915388647	0.2661423526650954
S3Hp	0.29774952563088897	0.29587259636867164	0.28761183083378017	0.2532218604907022	0.2532218604907022	0.21182269091138586	0.2730710258195085	0.21470085403316858	0.21470085403316858	0.31581142647561755	0.21814897778841505	0.4298975359800239	0.6166638509994862	0.5803571788726902	0.5461276490259386	0.5240582879193831	0.6089825925578032	0.5705541229919908	0.4664916712718414	0.49221030878663014	0.5266602813729646	0.46900814601909796	0.4013475396358755	0.6057337775146241	0.6317830569651484	0.4937579475064369	0.5197746108488137	0.49375694750593685	0.4262321243543802	0.5099337469128127	0.5755924828667447	0.5906379079917519	0.575616243891282	0.6436032260492355	0.8775154776670981	0.7566189858492247	0.44358747601622023	0.4704121173750531	0.5218738964782299	0.5117445418568165	0.47076607247733365	0.3724353220280985	0.4435158485249588	0.4277323999561714	0.4650493001814299	0.4454475412480499	0.4454475412480499	0.32710412876441075	0.27272158418298476	0.2229362797417035	0.26808005866297757	0.2785600437938894	0.3012260346179432	0.34086249863253915	0.3472033115885746	0.2858669559422001	0.2210827692843346	0.18206616359464367	0.18206616359464367	0.09614472822440519	0.18762335525622809	0.0	0.06669168055214089	0.16795292564380457	0.11084897550757702	0.16610615756801994	0.11653430624759409	0.19005080847896483	0.22609114873072028	0.22445050986069243	0.13386882880355266	0.3761392258469207	0.24693432474524088	0.2513104858714716
s28pp	0.2798952775016227	0.27801834823940536	0.2697575827045139	0.23536761236143597	0.23536761236143597	0.19396844278211955	0.2552167776902422	0.1968466059039023	0.1968466059039023	0.29795717834635127	0.20029472965914874	0.4120432878507576	0.5988096028702198	0.562502930743424	0.5282734008966722	0.5062040397901169	0.5911283444285368	0.5526998748627245	0.44863742314257504	0.4743560606573638	0.5088060332436982	0.4511538978898316	0.38349329150660916	0.5878795293853577	0.613928808835882	0.4759036993771706	0.5019203627195473	0.4759026993766705	0.4083778762251139	0.4920794987835463	0.5577382347374783	0.5727836598624856	0.5577619957620157	0.6257489779199692	0.8596612295378318	0.7387647377199583	0.4257332278869539	0.4525578692457868	0.5040196483489636	0.4938902937275502	0.4529118243480673	0.3545810738988322	0.42566160039569245	0.4098781518269051	0.4471950520521636	0.4275932931187836	0.4275932931187836	0.30924988063514447	0.2548673360537185	0.20508203161243718	0.25022581053371123	0.26070579566462304	0.2833717864886769	0.3230082505032728	0.32934906345930826	0.26801270781293374	0.2032285211550683	0.1642119154653774	0.1642119154653774	0.07829048009513888	0.16976910712696175	0.06669168055214089	0.0	0.15009867751453826	0.09299472737831072	0.1482519094387536	0.09868005811832778	0.17219656034969855	0.20823690060145397	0.20659626173142612	0.11601458067428636	0.35828497771765444	0.2290800766159746	0.2334562377422053
S14Hp	0.3084347652858386	0.3065578360236213	0.29829707048872983	0.2639071001456519	0.2639071001456519	0.2225079305663355	0.2837562654744581	0.22538609368811824	0.22538609368811824	0.3264966661305672	0.22883421744336468	0.4405827756349735	0.6273490906544358	0.59104241852764	0.5568128886808882	0.5347435275743329	0.6196678322127528	0.5812393626469405	0.47717691092679104	0.5028955484415798	0.5373455210279142	0.4796933856740476	0.41203277929082516	0.6164190171695737	0.642468296620098	0.5044431871613866	0.5304598505037633	0.5044421871608865	0.4369173640093298	0.5206189865677623	0.5862777225216943	0.6013231476467016	0.5863014835462317	0.6542884657041852	0.8882007173220478	0.7673042255041743	0.4542727156711699	0.4810973570300028	0.5325591361331796	0.5224297815117662	0.4814513121322833	0.38312056168304814	0.45420108817990845	0.438417639611121	0.4757345398363796	0.4561327809029996	0.4561327809029996	0.3377893684193604	0.2834068238379344	0.23362151939665313	0.2787652983179272	0.28924528344883904	0.3119112742728928	0.35154773828748875	0.35788855124352426	0.29655219559714974	0.23176800893928423	0.19275140324959333	0.19275140324959333	0.10682996787935482	0.1983085949111777	0.16795292564380457	0.15009867751453826	0.0	0.10526024251751645	0.16051742457795937	0.11094557325753351	0.18446207548890425	0.2205024157406597	0.23513574951564206	0.1445540684585023	0.3868244655018704	0.25761956440019057	0.26199572552642125
s1pp	0.2513308151496111	0.24945388588739376	0.2411931203525023	0.20680315000942437	0.20680315000942437	0.16540398043010796	0.22665231533823058	0.1682821435518907	0.1682821435518907	0.26939271599433967	0.17173026730713714	0.383478825498746	0.5702451405182082	0.5339384683914123	0.4997089385446606	0.47763957743810526	0.5625638820765252	0.5241354125107129	0.42007296079056344	0.4457915983053522	0.4802415708916866	0.42258943553782	0.35492882915459756	0.5593150670333461	0.5853643464838704	0.447339237025159	0.4733559003675357	0.4473382370246589	0.3798134138731023	0.4635150364315347	0.5291737723854667	0.544219197510474	0.5291975334100041	0.5971845155679576	0.8310967671858202	0.7102002753679467	0.3971687655349423	0.4239934068937752	0.475455185996952	0.4653258313755386	0.4243473619960557	0.3260166115468206	0.39709713804368085	0.3813136894748935	0.418630589700152	0.399028830766772	0.399028830766772	0.28068541828313287	0.22630287370170687	0.17651756926042558	0.22166134818169964	0.23214133331261147	0.2548073241366653	0.2944437881512612	0.30078460110729666	0.23944824546092217	0.1746640588030567	0.1356474531133658	0.1356474531133658	0.04972601774312728	0.14120464477495018	0.11084897550757702	0.09299472737831072	0.10526024251751645	0.0	0.05525918206144296	0.005689330742017183	0.07920783297438799	0.11524817322614343	0.17803179937941452	0.08745011832227476	0.32972051536564284	0.200515614263963	0.2048917753901937
s16pp	0.3065879972100539	0.30471106794783664	0.2964503024129452	0.26206033206986723	0.26206033206986723	0.22066116249055087	0.2819094973986735	0.22353932561233358	0.22353932561233358	0.3246498980547826	0.22698744936758006	0.4387360075591889	0.6255023225786511	0.5891956504518553	0.5549661206051035	0.5328967594985482	0.6178210641369681	0.5793925945711559	0.4753301428510064	0.5010487803657951	0.5354987529521296	0.47784661759826297	0.4101860112150405	0.614572249093789	0.6406215285443133	0.5025964190856019	0.5286130824279787	0.5025954190851019	0.4350705959335452	0.5187722184919776	0.5844309544459096	0.5994763795709169	0.584454715470447	0.6524416976284005	0.8863539492462631	0.7654574574283897	0.45242594759538524	0.4792505889542181	0.530712368057395	0.5205830134359816	0.47960454405649866	0.38127379360726354	0.4523543201041238	0.4365708715353364	0.47388777176059493	0.4542860128272149	0.4542860128272149	0.3359426003435758	0.2815600557621498	0.2317747513208685	0.2769185302421426	0.2873985153730544	0.3100645061971082	0.3497009702117041	0.3560417831677396	0.2947054275213651	0.2299212408634996	0.19090463517380868	0.19090463517380868	0.10498319980357018	0.19646182683539307	0.16610615756801994	0.1482519094387536	0.16051742457795937	0.05525918206144296	0.0	0.060946512802460086	0.1344650150348309	0.17050535528658634	0.23328898143985743	0.14270730038271767	0.38497769742608573	0.2557727963244059	0.2601489574506366
s9pp	0.25701614588962807	0.2551392166274108	0.24687845109251932	0.2124884807494414	0.2124884807494414	0.17108931117012502	0.23233764607824764	0.17396747429190773	0.17396747429190773	0.27507804673435676	0.1774155980471542	0.38916415623876305	0.5759304712582253	0.5396237991314294	0.5053942692846777	0.48332490817812235	0.5682492128165423	0.52982074325073	0.42575829153058053	0.4514769290453693	0.4859269016317037	0.4282747662778371	0.36061415989461465	0.5650003977733632	0.5910496772238875	0.4530245677651761	0.4790412311075528	0.453023567764676	0.38549874461311934	0.4692003671715518	0.5348591031254838	0.5499045282504911	0.5348828641500212	0.6028698463079747	0.8367820979258372	0.7158856061079638	0.4028540962749594	0.4296787376337923	0.4811405167369691	0.4710111621155557	0.4300326927360728	0.3317019422868377	0.40278246878369794	0.38699902021491056	0.4243159204401691	0.40471416150678907	0.40471416150678907	0.28637074902314996	0.23198820444172394	0.18220290000044265	0.22734667892171673	0.23782666405262853	0.26049265487668233	0.30012911889127825	0.30646993184731375	0.24513357620093923	0.18034938954307375	0.14133278385338283	0.14133278385338283	0.05541134848314434	0.14688997551496724	0.11653430624759409	0.09868005811832778	0.11094557325753351	0.005689330742017183	0.060946512802460086	0.0	0.08489316371440507	0.12093350396616051	0.18371713011943158	0.09313544906229182	0.3354058461056599	0.20620094500398004	0.21057710613021074
s14pp	0.3305326481209988	0.32865571885878153	0.32039495332389006	0.2860049829808121	0.2860049829808121	0.24460581340149576	0.3058541483096184	0.24748397652327847	0.24748397652327847	0.3485945489657275	0.25093210027852497	0.4626806584701338	0.649446973489596	0.6131403013628002	0.5789107715160484	0.5568414104094931	0.641765715047913	0.6033372454821008	0.4992747937619513	0.52499343127674	0.5594434038630745	0.5017912685092079	0.4341306621259854	0.6385169000047339	0.6645661794552582	0.5265410699965468	0.5525577333389236	0.5265400699960467	0.4590152468444901	0.5427168694029225	0.6083756053568545	0.6234210304818618	0.6083993663813919	0.6763863485393454	0.910298600157208	0.7894021083393346	0.4763705985063301	0.503195239865163	0.5546570189683399	0.5445276643469265	0.5035491949674435	0.40521844451820843	0.4762989710150687	0.4605155224462813	0.4978324226715398	0.4782306637381598	0.4782306637381598	0.3598872512545207	0.3055047066730947	0.2557194022318134	0.30086318115308747	0.3113431662839993	0.33400915710805307	0.373645621122649	0.3799864340786845	0.31865007843230997	0.2538658917744445	0.21484928608475357	0.21484928608475357	0.12892785071451507	0.22040647774633798	0.19005080847896483	0.17219656034969855	0.18446207548890425	0.07920783297438799	0.1344650150348309	0.08489316371440507	0.0	0.1389197240587412	0.2572336323508023	0.16665195129366256	0.4089223483370306	0.2797174472353508	0.2840936083615815
31700	0.3665729883727543	0.364696059110537	0.3564352935756455	0.32204532323256757	0.32204532323256757	0.2806461536532512	0.34189448856137383	0.2835243167750339	0.2835243167750339	0.3846348892174829	0.28697244053028037	0.49872099872188924	0.6854873137413515	0.6491806416145556	0.6149511117678039	0.5928817506612485	0.6778060552996685	0.6393775857338562	0.5353151340137068	0.5610337715284954	0.59548374411483	0.5378316087609634	0.47017100237774084	0.6745572402564894	0.7006065197070137	0.5625814102483022	0.5885980735906791	0.5625804102478023	0.49505558709624553	0.578757209654678	0.64441594560861	0.6594613707336172	0.6444397066331473	0.7124266887911008	0.9463389404089635	0.8254424485910901	0.5124109387580855	0.5392355801169184	0.5906973592200953	0.5805680045986819	0.5395895352191991	0.44125878476996383	0.5123393112668242	0.49655586269803675	0.5338727629232953	0.5142710039899152	0.5142710039899152	0.3959275915062761	0.3415450469248501	0.29175974248356884	0.3369035214048429	0.3473835065357547	0.3700494973598085	0.4096859613744045	0.41602677433043994	0.3546904186840654	0.2899062320261999	0.250889626336509	0.250889626336509	0.16496819096627052	0.25644681799809343	0.22609114873072028	0.20823690060145397	0.2205024157406597	0.11524817322614343	0.17050535528658634	0.12093350396616051	0.1389197240587412	0.0	0.2932739726025578	0.202692291545418	0.44496268858878607	0.31575778748710626	0.32013394861333694
F22H1A	0.3156259971579075	0.31374906789569024	0.30548830236079877	0.2710983320177208	0.2710983320177208	0.22969916243840446	0.2909474973465271	0.23257732556018718	0.23257732556018718	0.3336878980026362	0.23602544931543365	0.4477740075070425	0.6345403225265047	0.5982336503997089	0.5640041205529571	0.5419347594464018	0.6268590640848217	0.5884305945190095	0.48436814279886	0.5100867803136487	0.5445367528999832	0.48688461754611656	0.4192240111628941	0.6236102490416426	0.6496595284921669	0.5116344190334555	0.5376510823758323	0.5116334190329554	0.4441085958813988	0.5278102184398312	0.5934689543937632	0.6085143795187705	0.5934927154183006	0.6614796975762541	0.8953919491941167	0.7744954573762433	0.46146394754323883	0.4882885889020717	0.5397503680052486	0.5296210133838352	0.48864254400435225	0.39031179355511714	0.4613923200519774	0.44560887148319	0.4829257717084485	0.4633240127750685	0.4633240127750685	0.3449806002914294	0.2905980557100034	0.2408127512687221	0.28595653018999617	0.296436515320908	0.3191025061449618	0.3587389701595577	0.3650797831155932	0.3037434274692187	0.2389592408113532	0.19994263512166227	0.19994263512166227	0.1283077816372873	0.23928237665431618	0.22445050986069243	0.20659626173142612	0.23513574951564206	0.17803179937941452	0.23328898143985743	0.18371713011943158	0.2572336323508023	0.2932739726025578	0.0	0.15174530033057126	0.3940156973739393	0.2648107962722595	0.2691869573984902
s6pp	0.1732959901391506	0.17141906087693332	0.16315829534204185	0.1287683249989639	0.1287683249989639	0.0873691554196475	0.14861749032777014	0.09024731854143025	0.09024731854143025	0.19135789098387923	0.0936954422966767	0.30544400048828557	0.4922103155077478	0.45590364338095196	0.4216741135342002	0.39960475242764487	0.4845290570660648	0.44610058750025255	0.34203813578010306	0.3677567732948918	0.40220674588122624	0.34455461052735964	0.2768940041441372	0.4812802420228857	0.5073295214734099	0.3693044120146986	0.39532107535707534	0.36930341201419853	0.30177858886264186	0.3854802114210743	0.4511389473750063	0.4661843725000136	0.4511627083995437	0.5191496905574972	0.7530619421753597	0.6321654503574863	0.3191339405244819	0.3459585818833148	0.39742036098649164	0.38729100636507824	0.34631253698559533	0.24798178653636016	0.31906231303322047	0.3032788644644331	0.3405957646896916	0.3209940057563116	0.3209940057563116	0.20265059327267243	0.14826804869124643	0.09848274424996514	0.14362652317123922	0.15410650830215103	0.17677249912620482	0.21640896314080077	0.22274977609683624	0.16141342045046173	0.09662923379259625	0.05761262810290534	0.05761262810290534	0.03772610058014753	0.14870069559717644	0.13386882880355266	0.11601458067428636	0.1445540684585023	0.08745011832227476	0.14270730038271767	0.09313544906229182	0.16665195129366256	0.202692291545418	0.15174530033057126	0.0	0.2516856903551824	0.12248078925350257	0.12685695037973327
530167	0.22017791358647174	0.21830098432425443	0.21004021878936296	0.17565024844628505	0.17565024844628505	0.20254407915652853	0.26379241406465115	0.237351387211324	0.237351387211324	0.39796781186873326	0.3003053631815307	0.5120539213731395	0.6988202363926019	0.662513564265806	0.6282840344190542	0.6062146733124989	0.6911389779509189	0.6527105083851066	0.5486480566649571	0.5743666941797458	0.6088166667660803	0.5511645314122137	0.4835039250289912	0.6878901629077399	0.7139394423582641	0.5759143328995526	0.6019309962419294	0.5759133328990526	0.5083885097474958	0.5920901323059283	0.6577488682598605	0.6727942933848676	0.6577726292843977	0.7257596114423512	0.9596718630602139	0.8387753712423405	0.5257438614093359	0.5525685027681688	0.6040302818713457	0.5939009272499323	0.5529224578704494	0.45459170742121413	0.5256722339180745	0.509888785349287	0.5472056855745456	0.5276039266411656	0.5276039266411656	0.40926051415752646	0.35487796957610046	0.30509266513481914	0.3502364440560932	0.360716429187005	0.3833824200110588	0.4230188840256548	0.42935969698169024	0.3680233413353157	0.3032391546774503	0.2642225489877593	0.2642225489877593	0.27999649762351564	0.3909710926405445	0.3761392258469207	0.35828497771765444	0.3868244655018704	0.32972051536564284	0.38497769742608573	0.3354058461056599	0.4089223483370306	0.44496268858878607	0.3940156973739393	0.2516856903551824	0.0	0.13083057830636255	0.1352087394335933
s3pp	0.09097301248479191	0.0890960832225746	0.08083531768768314	0.04644534734460522	0.04644534734460522	0.0733391780548487	0.13458751296297133	0.10814648610964418	0.10814648610964418	0.26876291076705344	0.17110046207985088	0.38284902027145973	0.569615335290922	0.5333086631641262	0.4990791333173744	0.4770097722108191	0.561934076849239	0.5235056072834268	0.41944315556327727	0.445161793078066	0.47961176566440045	0.42195963031053385	0.3542990239273114	0.5586852618060599	0.5847345412565842	0.4467094317978728	0.47272609514024955	0.44670843179737274	0.379183608645816	0.4628852312042485	0.5285439671581805	0.5435893922831878	0.5285677281827179	0.5965547103406714	0.830466961958534	0.7095704701406605	0.3965389603076561	0.423363601666489	0.47482538076966585	0.46469602614825245	0.42371755676876954	0.3253868063195343	0.3964673328163947	0.38068388424760724	0.4180007844728658	0.3983990255394858	0.3983990255394858	0.28005561305584664	0.22567306847442062	0.1758877640331393	0.22103154295441338	0.23151152808532519	0.254177518909379	0.293813982923975	0.3001547958800104	0.23881844023363588	0.17403425357577043	0.1350176478860795	0.1350176478860795	0.15079159652183577	0.2617661915388647	0.24693432474524088	0.2290800766159746	0.25761956440019057	0.200515614263963	0.2557727963244059	0.20620094500398004	0.2797174472353508	0.31575778748710626	0.2648107962722595	0.12248078925350257	0.13083057830636255	0.0	0.006003838331913475
s13pp	0.09534917361102262	0.09347224434880531	0.08521147881391385	0.05082150847083592	0.05082150847083592	0.07771533918107941	0.13896367408920204	0.11252264723587489	0.11252264723587489	0.2731390718932841	0.1754766232060816	0.3872251813976904	0.5739914964171527	0.5376848242903569	0.5034552944436052	0.48138593333704977	0.5663102379754698	0.5278817684096575	0.42381931668950795	0.4495379542042967	0.48398792679063113	0.42633579143676453	0.35867518505354207	0.5630614229322907	0.5891107023828149	0.4510855929241035	0.47710225626648023	0.4510845929236034	0.3835597697720467	0.4672613923304792	0.5329201282844113	0.5479655534094185	0.5329438893089486	0.6009308714669022	0.8348431230847647	0.7139466312668913	0.4009151214338868	0.4277397627927197	0.47920154189589653	0.46907218727448313	0.4280937178950002	0.329762967445765	0.40084349394262536	0.3850600453738379	0.4223769455990965	0.4027751866657165	0.4027751866657165	0.2844317741820773	0.23004922960065133	0.18026392515937	0.2254077040806441	0.2358876892115559	0.2585536800356097	0.29819014405020566	0.3045309570062411	0.2431946013598666	0.17841041470200114	0.13939380901231022	0.13939380901231022	0.15516775764806648	0.2661423526650954	0.2513104858714716	0.2334562377422053	0.26199572552642125	0.2048917753901937	0.2601489574506366	0.21057710613021074	0.2840936083615815	0.32013394861333694	0.2691869573984902	0.12685695037973327	0.1352087394335933	0.006003838331913475	0.0
