	S22Hp	S28Hp	530368	31512	S6Hp	31129	F1H1	31300	31700	31714	S2Hp	S16H2	31750	530215	F6H1	F3H1	S15Hp	S29H1	S21H1	31452	S3Hp	31333	S19H1	S7Hp	530075	530315	530050	530451	S10H1	31328	530055	31160	31071	F14H1B	S4Hp	31766	S18H1	31236	F29H1	31021	F22HpB	31379	S26Hp	F8H1	31360	31600	530227	S13Hp	31219	S31Hp	F7H1	31232	F32H1	S1Hp	31428	S9H1	530258	530177	530295	31343	S8Hp	S14Hp	31519	31267	s24H1	31009	f24pp	w9pp	w20pp	w3pp	f15pp	f10pp	f22ppA	w7pp	f9pp	w23pp	f26pp	f13pp	f3pp	f20ppA	w8pp	f7pp	f31pp	f20ppB	f14ppB	f19pp	f4pp	w13pp	S17H1	530119	530444	530331	F23HpA	S25Hp	F14H1A	31723	530167
S2Hp	0.13104552466962235	0.10115756196704317	0.1426191873251764	0.14628877098390522	0.09719870794990255	0.14886831283294605	0.14560717809673185	0.09526149709089878	0.13738552631217044	0.1267477915216784	0.0	0.10364651525795027	0.11230535123959814	0.11714608882020308	0.1420589114833055	0.15629575029945986	0.15047857209529417	0.1765750497207227	0.15251877330952626	0.14246219763511878	0.0944628165024852	0.09020460562962541	0.1125440530744358	0.10784210588919299	0.13529660622041964	0.14500290084437883	0.1406304735314829	0.1563858028534615	0.15107325716296996	0.15445709522531398	0.147764780992316	0.11173545567219921	0.16375517813007767	0.147159768328336	0.09055317714137508	0.14231378295849836	0.09611162523828971	0.14034185859799592	0.13822511748089208	0.16092535709271344	0.11914209126397482	0.09149303998734959	0.11219963254952636	0.15292664019698604	0.09733426265683426	0.10097711471325332	0.1341138665608448	0.11642290666249157	0.12925564256290265	0.11122309698942787	0.14978179748088424	0.14828925828262537	0.08901961233049914	0.1333608411273499	0.17606208850635877	0.17257506235723521	0.16946098931208553	0.17554085116598378	0.17014248729948223	0.13972339415294982	0.13279374129179347	0.14084097074602592	0.15417894977454805	0.15508453997216837	0.1492382677970455	0.15066535157317082	0.10486277278705503	0.10861499945151237	0.11900805787978724	0.11988641318960408	0.12555526100875458	0.1294396552732563	0.13726573162685451	0.16030245499641493	0.15053187527561412	0.1412033066733765	0.1320198907839401	0.13317572505774777	0.11648591602548931	0.1250156178433825	0.12582292754121235	0.12530708104374116	0.12585104950657577	0.11171318336605326	0.11295825309802353	0.11038952197982257	0.12562039181448084	0.11766022021069482	0.13979961638097652	0.12675622210278548	0.13785793074484443	0.15589908991692214	0.14600909905565118	0.12228893892215552	0.13120684659747858	0.14423100918024395	0.15850796559151412
S16H2	0.15458196124895643	0.12469399854637722	0.16615562390451044	0.16982520756323927	0.12073514452923659	0.17240474941228007	0.16914361467606587	0.11879793367023281	0.16092196289150446	0.15028422810101244	0.10364651525795027	0.0	0.11336839417243752	0.11820913175304246	0.16559534806263954	0.1798321868787939	0.1740150086746282	0.20011148630005673	0.1760552098888603	0.16599863421445282	0.11799925308181923	0.11374104220895945	0.13608048965376984	0.13137854246852704	0.1588330427997537	0.16853933742371285	0.1641669101108169	0.17992223943279553	0.174609693742304	0.177993531804648	0.17130121757165	0.13527189225153324	0.1872916147094117	0.17069620490767004	0.11408961372070911	0.1658502195378324	0.11964806181762375	0.16387829517732996	0.16176155406022613	0.18446179367204746	0.14267852784330887	0.11502947656668364	0.1357360691288604	0.1764630767763201	0.12087069923616828	0.12451355129258734	0.15765030314017886	0.1399593432418256	0.1527920791422367	0.13475953356876189	0.17331823406021826	0.17182569486195942	0.11255604890983317	0.15689727770668394	0.19959852508569279	0.19611149893656923	0.19299742589141955	0.1990772877453178	0.19367892387881624	0.16325983073228384	0.15633017787112752	0.16437740732535994	0.17771538635388207	0.1786209765515024	0.1727747043763795	0.17420178815250487	0.12839920936638907	0.13215143603084642	0.1425444944591213	0.14342284976893813	0.1490916975880886	0.15297609185259034	0.1608021682061886	0.18383889157574895	0.1740683118549482	0.16473974325271057	0.15555632736327413	0.15671216163708185	0.14002235260482337	0.14855205442271655	0.1493593641205464	0.1488435176230752	0.14938748608590985	0.1352496199453873	0.13649468967735756	0.13392595855915662	0.1491568283938149	0.14119665679002885	0.16333605296031056	0.15029265868211955	0.16139436732417844	0.17943552649625621	0.16954553563498523	0.14582537550148955	0.15474328317681263	0.16776744575957803	0.1820444021708482
31750	0.16324079723060428	0.1333528345280251	0.1748144598861583	0.17848404354488712	0.12939398051088447	0.18106358539392792	0.17780245065771372	0.12745676965188069	0.1695807988731523	0.1589430640826603	0.11230535123959814	0.11336839417243752	0.0	0.08130542505989942	0.17425418404428739	0.18849102286044178	0.18267384465627606	0.2087703222817046	0.18471404587050816	0.17465747019610067	0.1266580890634671	0.12239987819060731	0.1447393256354177	0.1400373784501749	0.16749187878140154	0.17719817340536073	0.1728257460924648	0.1885810754144434	0.18326852972395186	0.18665236778629585	0.17996005355329786	0.1439307282331811	0.19595045069105954	0.17935504088931792	0.12274844970235697	0.17450905551948026	0.12830689779927162	0.17253713115897784	0.17042039004187398	0.1931206296536953	0.15133736382495672	0.12368831254833149	0.14439490511050826	0.18512191275796797	0.12952953521781616	0.13317238727423522	0.1663091391218267	0.14861817922347348	0.16145091512388454	0.14341836955040976	0.18197707004186614	0.18048453084360727	0.12121488489148102	0.16555611368833179	0.20825736106734066	0.2047703349182171	0.20165626187306743	0.20773612372696568	0.2023377598604641	0.1719186667139317	0.16498901385277537	0.17303624330700781	0.18637422233552992	0.18727981253315024	0.1814335403580274	0.18286062413415272	0.13705804534803695	0.1408102720124943	0.15120333044076914	0.152081685750586	0.15775053356973648	0.16163492783423822	0.16946100418783644	0.19249772755739683	0.18272714783659605	0.17339857923435842	0.164215163344922	0.1653709976187297	0.14868118858647122	0.15721089040436442	0.15801820010219428	0.1575023536047231	0.1580463220675577	0.14390845592703516	0.14515352565900544	0.14258479454080447	0.15781566437546274	0.14985549277167673	0.1719948889419584	0.1589514946637674	0.17005320330582632	0.18809436247790406	0.1782043716166331	0.15448421148313743	0.16340211915846048	0.17642628174122588	0.19070323815249604
530215	0.16808153481120922	0.13819357210863004	0.17965519746676323	0.18332478112549205	0.1342347180914894	0.18590432297453285	0.18264318823831865	0.13229750723248562	0.17442153645375724	0.16378380166326523	0.11714608882020308	0.11820913175304246	0.08130542505989942	0.0	0.17909492162489232	0.19333176044104672	0.187514582236881	0.21361105986230955	0.1895547834511131	0.1794982077767056	0.13149882664407203	0.12724061577121226	0.14958006321602263	0.14487811603077982	0.17233261636200647	0.18203891098596567	0.17766648367306973	0.19342181299504835	0.1881092673045568	0.19149310536690078	0.1848007911339028	0.14877146581378603	0.20079118827166448	0.18419577846992286	0.12758918728296192	0.1793497931000852	0.13314763537987656	0.17737786873958278	0.17526112762247892	0.19796136723430025	0.15617810140556165	0.12852905012893642	0.1492356426911132	0.1899626503385729	0.1343702727984211	0.13801312485484016	0.17114987670243165	0.15345891680407842	0.16629165270448948	0.1482591071310147	0.18681780762247108	0.1853252684242122	0.12605562247208596	0.17039685126893672	0.2130980986479456	0.20961107249882205	0.20649699945367236	0.2125768613075706	0.20717849744106903	0.17675940429453663	0.1698297514333803	0.17787698088761275	0.19121495991613485	0.19212055011375517	0.18627427793863233	0.18770136171475765	0.1418987829286419	0.14565100959309923	0.15604406802137408	0.15692242333119094	0.16259127115034142	0.16647566541484315	0.17430174176844138	0.19733846513800177	0.18756788541720099	0.17823931681496336	0.16905590092552694	0.17021173519933464	0.15352192616707616	0.16205162798496936	0.16285893768279922	0.16234309118532803	0.16288705964816264	0.1487491935076401	0.14999426323961038	0.1474255321214094	0.16265640195606768	0.15469623035228167	0.17683562652256335	0.16379223224437234	0.17489394088643126	0.192935100058509	0.18304510919723804	0.15932494906374237	0.16824285673906542	0.1812670193218308	0.19554397573310098
F6H1	0.17591083292036894	0.14602287021778973	0.18748449557592295	0.19115407923465177	0.1420640162006491	0.19373362108369258	0.19047248634747838	0.14012680534164532	0.18225083456291696	0.17839219197005862	0.1420589114833055	0.16559534806263954	0.17425418404428739	0.17909492162489232	0.0	0.08411249223196393	0.07829531402779823	0.10439179165322676	0.10554955799103391	0.15088699185228394	0.12139078376400364	0.13506991388037196	0.15740936132518235	0.15270741413993955	0.1801619144711662	0.18986820909512536	0.18549578178222942	0.20125111110420804	0.19593856541371651	0.1993224034760605	0.19263008924306252	0.15660076392294575	0.2086204863808242	0.19202507657908255	0.13541848539212162	0.18717909120924492	0.14097693348903625	0.18520716684874247	0.18309042573163864	0.20579066534345997	0.16400739951472137	0.13635834823809614	0.15706494080027292	0.1977919484477326	0.14219957090758079	0.14584242296399985	0.17897917481159137	0.1612882149132381	0.1741209508136492	0.1560884052401744	0.19464710573163077	0.19315456653337193	0.13388492058124568	0.17822614937809644	0.2209273967571053	0.21744037060798174	0.21432629756283206	0.2204061594167303	0.21500779555022875	0.18458870240369635	0.17765904954254003	0.18570627899677244	0.19904425802529457	0.1999498482229149	0.19410357604779202	0.19553065982391737	0.14972808103780158	0.15348030770225893	0.1638733661305338	0.16475172144035063	0.1704205692595011	0.17430496352400285	0.1821310398776011	0.20516776324716146	0.1953971835263607	0.18606861492412308	0.17688519903468664	0.17804103330849436	0.16135122427623588	0.16988092609412905	0.1706882357919589	0.17017238929448772	0.17071635775732236	0.15657849161679982	0.15782356134877007	0.15525483023056913	0.1704857000652274	0.16252552846144136	0.18466492463172307	0.17162153035353206	0.18272323899559095	0.20076439816766872	0.19087440730639774	0.16715424717290206	0.17607215484822514	0.18909631743099053	0.2033732738422607
F3H1	0.19014767173652328	0.1602597090339441	0.2017213343920773	0.20539091805080614	0.15630085501680346	0.20797045989984694	0.20470932516363274	0.15436364415779968	0.19648767337907133	0.192629030786213	0.15629575029945986	0.1798321868787939	0.18849102286044178	0.19333176044104672	0.08411249223196393	0.0	0.07470635837888558	0.10080283600431411	0.11978639680718828	0.16512383066843828	0.135627622580158	0.14930675269652632	0.1716462001413367	0.16694425295609389	0.19439875328732054	0.20410504791127976	0.19973262059838381	0.2154879499203624	0.21017540422987085	0.21355924229221487	0.2068669280592169	0.17083760273910012	0.22285732519697857	0.20626191539523692	0.14965532420827599	0.20141593002539926	0.15521377230519062	0.19944400566489684	0.19732726454779298	0.22002750415961433	0.17824423833087572	0.1505951870542505	0.17130177961642729	0.21202878726388696	0.15643640972373515	0.16007926178015422	0.1932160136277457	0.17552505372939248	0.18835778962980354	0.17032524405632876	0.20888394454778514	0.20739140534952627	0.14812175939740005	0.19246298819425078	0.23516423557325966	0.2316772094241361	0.22856313637898645	0.2346429982328847	0.22924463436638312	0.19882554121985072	0.19189588835869437	0.19994311781292684	0.21328109684144894	0.21418668703906926	0.2083404148639464	0.20976749864007171	0.16396491985395595	0.1677171465184133	0.17811020494668817	0.178988560256505	0.1846574080756555	0.18854180234015722	0.19636787869375544	0.21940460206331586	0.20963402234251505	0.20030545374027742	0.19112203785084103	0.1922778721246487	0.17558806309239022	0.18411776491028342	0.18492507460811328	0.1844092281106421	0.1849531965734767	0.1708153304329542	0.17206040016492447	0.1694916690467235	0.18472253888138176	0.17676236727759576	0.19890176344787744	0.1858583691696864	0.19696007781174535	0.21500123698382306	0.2051112461225521	0.18139108598905646	0.1903089936643795	0.20333315624714488	0.21761011265841504
S15Hp	0.18433049353235761	0.15444253082977838	0.1959041561879116	0.19957373984664045	0.15048367681263775	0.20215328169568125	0.19889214695946705	0.14854646595363397	0.19067049517490564	0.1868118525820473	0.15047857209529417	0.1740150086746282	0.18267384465627606	0.187514582236881	0.07829531402779823	0.07470635837888558	0.0	0.06143859906481512	0.11396921860302259	0.15930665246427259	0.12981044437599232	0.1434895744923606	0.165829021937171	0.1611270747519282	0.18858157508315485	0.19828786970711404	0.1939154423942181	0.2096707717161967	0.20435822602570516	0.20774206408804918	0.2010497498550512	0.16502042453493443	0.21704014699281288	0.2004447371910712	0.14383814600411027	0.19559875182123357	0.1493965941010249	0.19362682746073112	0.1915100863436273	0.21421032595544864	0.17242706012671002	0.1447780088500848	0.16548460141226157	0.20621160905972125	0.15061923151956946	0.15426208357598853	0.18739883542358002	0.16970787552522676	0.18254061142563785	0.16450806585216307	0.20306676634361942	0.20157422714536058	0.14230458119323433	0.1866458099900851	0.22934705736909394	0.2258600312199704	0.22274595817482074	0.22882582002871898	0.22342745616221743	0.19300836301568502	0.18607871015452868	0.19412593960876112	0.20746391863728325	0.20836950883490357	0.20252323665978067	0.20395032043590602	0.15814774164979026	0.16189996831424758	0.17229302674252245	0.1731713820523393	0.1788402298714898	0.1827246241359915	0.19055070048958975	0.21358742385915014	0.20381684413834936	0.19448827553611173	0.1853048596466753	0.186460693920483	0.16977088488822453	0.1783005867061177	0.1791078964039476	0.1785920499064764	0.179136018369311	0.1649981522287885	0.16624322196075875	0.1636744908425578	0.17890536067721605	0.17094518907343004	0.19308458524371175	0.1800411909655207	0.19114289960757963	0.20918405877965737	0.1992940679183864	0.17557390778489074	0.18449181546021381	0.1975159780429792	0.21179293445424938
S29H1	0.21042697115778605	0.1805390084552069	0.22200063381334012	0.22567021747206895	0.1765801544380663	0.22824975932110975	0.22498862458489557	0.17464294357906252	0.21676697280033416	0.21290833020747582	0.1765750497207227	0.20011148630005673	0.2087703222817046	0.21361105986230955	0.10439179165322676	0.10080283600431411	0.06143859906481512	0.0	0.1400656962284511	0.1854031300897011	0.15590692200142084	0.16958605211778915	0.19192549956259955	0.18722355237735674	0.2146780527085834	0.2243843473325426	0.22001192001964665	0.23576724934162524	0.2304547036511337	0.23383854171347773	0.22714622748047975	0.19111690216036298	0.24313662461824143	0.22654121481649975	0.16993462362953882	0.22169522944666212	0.17549307172645345	0.21972330508615967	0.2176065639690558	0.24030680358087717	0.19852353775213855	0.17087448647551334	0.19158107903769012	0.2323080866851498	0.17671570914499798	0.18035856120141705	0.21349531304900854	0.1958043531506553	0.20863708905106637	0.1906045434775916	0.22916324396904797	0.2276707047707891	0.16840105881866288	0.21274228761551361	0.2554435349945225	0.25195650884539894	0.24884243580024928	0.25492229765414753	0.24952393378764595	0.21910484064111352	0.2121751877799572	0.22022241723418964	0.23356039626271174	0.23446598646033207	0.22861971428520922	0.23004679806133455	0.18424421927521875	0.18799644593967607	0.19838950436795094	0.1992678596777678	0.20493670749691828	0.20882110176142	0.21664717811501824	0.23968390148457863	0.22991332176377785	0.22058475316154022	0.2114013372721038	0.2125571715459115	0.19586736251365303	0.2043970643315462	0.20520437402937608	0.2046885275319049	0.2052324959947395	0.191094629854217	0.19233969958618724	0.1897709684679863	0.20500183830264454	0.19704166669885853	0.21918106286914024	0.2061376685909492	0.21723937723300812	0.23528053640508587	0.22539054554381488	0.20167038541031923	0.21058829308564228	0.22361245566840765	0.23788941207967781
S21H1	0.1863706947465897	0.1564827320440105	0.19794435740214372	0.20161394106087255	0.15252387802686987	0.20419348290991335	0.20093234817369915	0.1505866671678661	0.19271069638913774	0.1888520537962794	0.15251877330952626	0.1760552098888603	0.18471404587050816	0.1895547834511131	0.10554955799103391	0.11978639680718828	0.11396921860302259	0.1400656962284511	0.0	0.1613468536785047	0.1318506455902244	0.14552977570659273	0.16786922315140312	0.16316727596616032	0.19062177629738697	0.20032807092134614	0.1959556436084502	0.21171097293042881	0.2063984272399373	0.20978226530228128	0.2030899510692833	0.16706062574916652	0.21908034820704497	0.20248493840530332	0.1458783472183424	0.1976389530354657	0.15143679531525703	0.19566702867496324	0.1935502875578594	0.21625052716968074	0.17446726134094215	0.14681821006431692	0.1675248026264937	0.20825181027395337	0.15265943273380156	0.15630228479022062	0.18943903663781214	0.17174807673945888	0.18458081263986997	0.16654826706639517	0.20510696755785154	0.2036144283595927	0.14434478240746645	0.18868601120431722	0.23138725858332607	0.22790023243420252	0.22478615938905283	0.23086602124295108	0.22546765737644953	0.19504856422991712	0.1881189113687608	0.19616614082299322	0.20950411985151535	0.21040971004913567	0.2045634378740128	0.20599052165013815	0.16018794286402235	0.1639401695284797	0.17433322795675457	0.1752115832665714	0.18088043108572188	0.18476482535022362	0.19259090170382187	0.21562762507338223	0.20585704535258148	0.19652847675034385	0.1873450608609074	0.18850089513471513	0.17181108610245666	0.18034078792034983	0.18114809761817968	0.1806322511207085	0.18117621958354313	0.1670383534430206	0.16828342317499084	0.1657146920567899	0.18094556189144817	0.17298539028766213	0.19512478645794384	0.18208139217975283	0.19318310082181173	0.2112242599938895	0.2013342691326185	0.17761410899912283	0.1865320166744459	0.1995561792572113	0.21383313566848147
31452	0.1763141190721822	0.146426156369603	0.1878877817277362	0.19155736538646506	0.14246730235246235	0.19413690723550586	0.19087577249929166	0.14053009149345858	0.18265412071473025	0.1787954781218719	0.14246219763511878	0.16599863421445282	0.17465747019610067	0.1794982077767056	0.15088699185228394	0.16512383066843828	0.15930665246427259	0.1854031300897011	0.1613468536785047	0.0	0.12179406991581693	0.13547320003218521	0.1578126474769956	0.1531107002917528	0.18056520062297945	0.19027149524693865	0.1858990679340427	0.2016543972560213	0.19634185156552977	0.1997256896278738	0.1930333753948758	0.15700405007475904	0.2090237725326375	0.1924283627308958	0.13582177154393488	0.18758237736105818	0.1413802196408495	0.18561045300055573	0.1834937118834519	0.20619395149527325	0.16441068566653463	0.1367616343899094	0.15746822695208618	0.19819523459954586	0.14260285705939407	0.14624570911581314	0.17938246096340463	0.16169150106505137	0.17452423696546246	0.15649169139198768	0.19505039188344403	0.1935578526851852	0.13428820673305894	0.1786294355299097	0.22133068290891855	0.217843656759795	0.21472958371464534	0.2208094455685436	0.21541108170204204	0.18499198855550963	0.17806233569435329	0.18610956514858573	0.19944754417710786	0.20035313437472818	0.19450686219960528	0.19593394597573063	0.15013136718961487	0.1538835938540722	0.16427665228234706	0.16515500759216392	0.1708238554113144	0.1747082496758161	0.18253432602941436	0.20557104939897475	0.19580046967817397	0.18647190107593634	0.17728848518649992	0.17844431946030762	0.16175451042804914	0.1702842122459423	0.1710915219437722	0.170575675446301	0.17111964390913562	0.1569817777686131	0.15822684750058336	0.15565811638238242	0.17088898621704066	0.16292881461325465	0.18506821078353636	0.17202481650534532	0.18312652514740424	0.20116768431948198	0.191277693458211	0.16755753332471535	0.17647544100003842	0.1894996035828038	0.20377655999407396
S3Hp	0.12831473793954862	0.09842677523696944	0.13988840059510263	0.14355798425383148	0.0944679212198288	0.14613752610287228	0.14287639136665808	0.09253071036082502	0.13465473958209667	0.13079609698923833	0.0944628165024852	0.11799925308181923	0.1266580890634671	0.13149882664407203	0.12139078376400364	0.135627622580158	0.12981044437599232	0.15590692200142084	0.1318506455902244	0.12179406991581693	0.0	0.08747381889955166	0.10981326634436205	0.10511131915911924	0.1325658194903459	0.14227211411430507	0.13789968680140913	0.15365501612338775	0.14834247043289622	0.15172630849524021	0.14503399426224223	0.10900466894212546	0.1610243914000039	0.14442898159826226	0.08782239041130133	0.13958299622842463	0.09338083850821596	0.13761107186792218	0.13549433075081835	0.15819457036263967	0.11641130453390107	0.08876225325727585	0.10946884581945263	0.1501958534669123	0.0946034759267605	0.09824632798317956	0.13138307983077108	0.11369211993241782	0.1265248558328289	0.10849231025935412	0.14705101075081048	0.14555847155255164	0.08628882560042539	0.13063005439727615	0.173331301776285	0.16984427562716145	0.1667302025820118	0.17281006443591004	0.16741170056940846	0.13699260742287606	0.13006295456171973	0.13811018401595218	0.15144816304447428	0.1523537532420946	0.14650748106697173	0.14793456484309708	0.10213198605698129	0.10588421272143864	0.1162772711497135	0.11715562645953034	0.12282447427868082	0.12670886854318256	0.13453494489678078	0.15757166826634117	0.1478010885455404	0.13847251994330276	0.12928910405386634	0.13044493832767404	0.11375512929541556	0.12228483111330876	0.12309214081113862	0.12257629431366743	0.12312026277650204	0.10898239663597953	0.11022746636794978	0.10765873524974884	0.12288960508440709	0.11492943348062107	0.13706882965090278	0.12402543537271174	0.13512714401477066	0.1531683031868484	0.14327831232557744	0.11955815219208177	0.12847605986740485	0.14150022245017022	0.15577717886144038
31333	0.12234354194079701	0.09245557923821784	0.13391720459635104	0.1375867882550799	0.08849672522107721	0.1401663301041207	0.1369051953679065	0.08655951436207343	0.12868354358334508	0.12653788611637853	0.09020460562962541	0.11374104220895945	0.12239987819060731	0.12724061577121226	0.13506991388037196	0.14930675269652632	0.1434895744923606	0.16958605211778915	0.14552977570659273	0.13547320003218521	0.08747381889955166	0.0	0.10384207034561045	0.09914012316036765	0.12659462349159428	0.1363009181155535	0.13192849080265756	0.14768382012463616	0.1423712744341446	0.14575511249648862	0.13906279826349063	0.10303347294337387	0.15505319540125231	0.13845778559951066	0.08185119441254973	0.133611800229673	0.08740964250946437	0.1316398758691706	0.12952313475206673	0.15222337436388808	0.11044010853514948	0.08279105725852426	0.10349764982070103	0.1442246574681607	0.0886322799280089	0.09227513198442797	0.12541188383201946	0.10772092393366622	0.12055365983407731	0.10252111426060252	0.14107981475205889	0.13958727555380004	0.0803176296016738	0.12465885839852456	0.1673601057775334	0.16387307962840986	0.1607590065832602	0.16683886843715845	0.16144050457065687	0.13102141142412446	0.12409175856296814	0.1321389880172006	0.1454769670457227	0.146382557243343	0.14053628506822013	0.1419633688443455	0.0961607900582297	0.09991301672268704	0.1103060751509619	0.11118443046077875	0.11685327827992922	0.12073767254443096	0.12856374889802918	0.15160047226758958	0.1418298925467888	0.13250132394455116	0.12331790805511475	0.12447374232892244	0.10778393329666397	0.11631363511455717	0.11712094481238702	0.11660509831491583	0.11714906677775044	0.10301120063722793	0.10425627036919818	0.10168753925099724	0.1169184090856555	0.10895823748186947	0.13109763365215119	0.11805423937396015	0.12915594801601907	0.1471971071880968	0.13730711632682585	0.11358695619333017	0.12250486386865324	0.13552902645141862	0.14980598286268879
S19H1	0.13687522024210838	0.10698725753952919	0.1484488828976624	0.15211846655639122	0.10302840352238855	0.15469800840543202	0.15143687366921782	0.10109119266338477	0.1432152218846564	0.14887733356118893	0.1125440530744358	0.13608048965376984	0.1447393256354177	0.14958006321602263	0.15740936132518235	0.1716462001413367	0.165829021937171	0.19192549956259955	0.16786922315140312	0.1578126474769956	0.10981326634436205	0.10384207034561045	0.0	0.09798968558829674	0.1254441859195234	0.13515048054348258	0.13077805323058664	0.15667894883651234	0.15136640314602082	0.15475024120836484	0.14805792697536685	0.11202860165525007	0.16404832411312853	0.14745291431138685	0.09084632312442593	0.14260692894154922	0.10194132081077571	0.14617155417048194	0.14405481305337808	0.1667550526651994	0.12497178683646082	0.09732273555983559	0.11802932812201236	0.15875633576947207	0.10316395822932026	0.10680681028573932	0.1399435621333308	0.12225260223497757	0.13508533813538864	0.11705279256191387	0.15561149305337024	0.15411895385511137	0.09484930790298512	0.1391905366998359	0.18189178407884476	0.1784047579297212	0.17529068488457153	0.18137054673846978	0.1759721828719682	0.1455530897254358	0.13862343686427947	0.14667066631851192	0.16000864534703402	0.16091423554465434	0.1550679633695315	0.15649504714565682	0.11069246835954105	0.11444469502399839	0.12483775345227324	0.1257161087620901	0.13138495658124058	0.13526935084574232	0.14309542719934054	0.16613215056890093	0.15636157084810015	0.14703300224586252	0.1378495863564261	0.1390054206302338	0.12231561159797533	0.13084531341586852	0.13165262311369838	0.1311367766162272	0.1316807450790618	0.11754287893853928	0.11878794867050954	0.11621921755230859	0.13145008738696684	0.12348991578318083	0.14562931195346251	0.1325859176752715	0.14368762631733042	0.16172878548940817	0.1518387946281372	0.12811863449464153	0.13703654216996458	0.15006070475272998	0.16433766116400014
S7Hp	0.13217327305686558	0.10228531035428638	0.1437469357124196	0.1474165193711484	0.09832645633714575	0.14999606122018921	0.14673492648397501	0.09638924547814197	0.1385132746994136	0.14417538637594612	0.10784210588919299	0.13137854246852704	0.1400373784501749	0.14487811603077982	0.15270741413993955	0.16694425295609389	0.1611270747519282	0.18722355237735674	0.16316727596616032	0.1531107002917528	0.10511131915911924	0.09914012316036765	0.09798968558829674	0.0	0.0907778308829589	0.10048412550691808	0.09611169819402214	0.15197700165126954	0.146664455960778	0.15004829402312203	0.14335597979012404	0.10732665447000726	0.15934637692788572	0.14275096712614405	0.08614437593918313	0.13790498175630642	0.09723937362553291	0.14146960698523914	0.13935286586813528	0.1620531054799566	0.12026983965121801	0.09262078837459278	0.11332738093676956	0.15405438858422926	0.09846201104407745	0.10210486310049652	0.135241614948088	0.11755065504973476	0.13038339095014584	0.11235084537667106	0.15090954586812744	0.14941700666986857	0.09014736071774233	0.13448858951459308	0.17718983689360196	0.1737028107444784	0.17058873769932872	0.17666859955322697	0.17127023568672542	0.14085114254019301	0.13392148967903666	0.1419687191332691	0.15530669816179124	0.15621228835941156	0.1503660161842887	0.151793099960414	0.10599052117429825	0.10974274783875558	0.12013580626703044	0.1210141615768473	0.12668300939599778	0.13056740366049951	0.13839348001409774	0.16143020338365813	0.15165962366285735	0.14233105506061972	0.1331476391711833	0.134303473444991	0.11761366441273252	0.12614336623062572	0.12695067592845558	0.12643482943098439	0.126978797893819	0.11284093175329647	0.11408600148526674	0.11151727036706578	0.12674814020172404	0.11878796859793803	0.1409273647682197	0.1278839704900287	0.13898567913208762	0.15702683830416536	0.1471368474428944	0.12341668730939873	0.13233459498472178	0.14535875756748717	0.15963571397875734
