	31766	S10H1	S20H1	31711	530167	31519	530119	31749	31300	31512	530227	31236	31452	31557	31537	S17H1	S23Hp	31232	31129	530258	S30H1	31219	530331	31600	S28Hp	31160	31343	31637	31021	S19H1	31267	530075	31328	530394	31416	530177	S27H1	31333	530154	31071	31723	530444	530052	530055	31360	S25Hp	S8Hp	530315	530050	S1Hp	F8H1	S9H1	31750	S16H2	S21H1	S3Hp	S6Hp	31700	F3H1	S29H1	F32H1	S18H1	31112	S26Hp	F22HpB	F7H1	F14H1B	s24H1	S13Hp	31379	31714	531414	530163	31450	530074	530364	530215	530451	530251	530368	31428	S15Hp	31009
S8Hp	0.4171559504484043	0.3522205448063438	0.3286092764208154	0.4610613002430775	0.2764109517352251	0.2742800017080195	0.360875096059135	0.39607014637824844	0.27721536348216347	0.279363134291838	0.4793063898318106	0.29139507616553584	0.2858040627626093	0.38080704987709274	0.23744080016910088	0.28235407641391136	0.2219955342973759	0.2683150079090413	0.2382440395640124	0.20103632813480896	0.30510015650456124	0.21912491157628383	0.2150238549741068	0.23075531819074208	0.3399516172805729	0.25342574099362397	0.22869620674799274	0.25231733649616694	0.23505882648645982	0.3074963228699887	0.21494119684601956	0.23132417475784492	0.2629959861409521	0.27895791892229727	0.3640615028335904	0.3849185965107397	0.2814336287607486	0.22801110572417016	0.20789264568326407	0.20480967256522623	0.2216701710771835	0.1530829833091087	0.20414343913065025	0.20845606384441534	0.14521662414215358	0.20851272291992923	0.0	0.18078761759573658	0.16185449317771405	0.2804486727946837	0.3549572746956293	0.3398057521212247	0.3755450771751533	0.3792202392069176	0.21126307311695422	0.33947009578331355	0.21211108702287643	0.24694078544827966	0.21405702020743025	0.32614255021863314	0.26262788568516754	0.3420848201857888	0.40346218674099743	0.3552557688885817	0.2650662492704587	0.29727115006732235	0.23268699312030727	0.2870063502436559	0.28191426387498786	0.19671772387636882	0.22945918006835528	0.3954335130598483	0.4221142736512079	0.4145419205508299	0.2741977578682124	0.3835922358292919	0.2812248742627478	0.22603970776474536	0.2967200005543224	0.2515346585851183	0.4078153862878001	0.3976578418820662	0.2713310686116408
530315	0.427631788444962	0.3626963828029015	0.3390851144173731	0.47153713823963517	0.2868867897317828	0.2847558397045772	0.37135093405569264	0.40654598437480616	0.2876912014787211	0.28983897228839567	0.4897822278283683	0.3018709141620935	0.29627990075916694	0.3912828878736504	0.24791663816565854	0.292829914410469	0.23247137229393355	0.278790845905599	0.24871987756057007	0.2115121661313666	0.31557599450111884	0.2296007495728415	0.22549969297066447	0.24123115618729973	0.35042745527713054	0.26390157899018163	0.2391720447445504	0.26279317449272466	0.24553466448301747	0.31797216086654634	0.22541703484257722	0.24180001275440258	0.2734718241375098	0.2894337569188549	0.3745373408301481	0.3953944345072974	0.2919094667573062	0.23848694372072782	0.21836848367982173	0.21528551056178388	0.23214600907374117	0.16355882130566635	0.2146192771272079	0.218931901840973	0.15569246213871124	0.21898856091648689	0.18078761759573658	0.0	0.1723303311742717	0.2909245107912414	0.365433112692187	0.35028159011778237	0.38602091517171094	0.38969607720347527	0.22173891111351188	0.3499459337798712	0.22258692501943408	0.2574166234448373	0.2245328582039879	0.3366183882151908	0.2731037236817252	0.3525606581823464	0.41393802473755514	0.3657316068851394	0.27554208726701634	0.30774698806388	0.24316283111686493	0.29748218824021355	0.2923901018715455	0.20719356187292648	0.23993501806491294	0.4059093510564059	0.4325901116477655	0.42501775854738755	0.28467359586477003	0.3940680738258496	0.29170071225930544	0.23651554576130301	0.30719583855088006	0.26201049658167597	0.41829122428435783	0.40813367987862387	0.2818069066081985
530050	0.30146930568914543	0.23653390004708494	0.2129226316615565	0.34537465548381857	0.1607243069759662	0.1585933569487606	0.24518845129987604	0.28038350161898956	0.16152871872290453	0.16367648953257907	0.3636197450725517	0.1757084314062769	0.17011741800335037	0.2651204051178338	0.12175415540984197	0.16666743165465242	0.106308889538117	0.1526283631497824	0.12255739480475351	0.08534968337555003	0.1894135117453023	0.1034382668170249	0.09933721021484788	0.11506867343148316	0.22426497252131397	0.13773909623436506	0.11300956198873383	0.13663069173690806	0.11937218172720093	0.19180967811072977	0.09925455208676065	0.11563752999858601	0.14730934138169322	0.16327127416303835	0.24837485807433152	0.2692319517514808	0.1657469840014897	0.11232446096491125	0.09220600092400517	0.08912302780596731	0.10598352631792461	0.0373963385498498	0.10946520676781822	0.1137778314815833	0.08923270733684018	0.15252880611461583	0.16185449317771405	0.1723303311742717	0.0	0.16476202803542483	0.23927062993637044	0.22411910736196583	0.2598584324158944	0.2635335944476587	0.09557642835769534	0.22378345102405467	0.09642444226361754	0.13125414068902075	0.09837037544817137	0.21045590545937426	0.14694124092590866	0.22639817542652985	0.28777554198173855	0.2395691241293228	0.1493796045111998	0.18158450530806347	0.11700034836104836	0.171319705484397	0.16622761911572898	0.08103107911710991	0.11377253530909638	0.27974686830058937	0.30642762889194897	0.298855275791571	0.15851111310895344	0.267905591070033	0.16553822950348887	0.11035306300548643	0.18103335579506347	0.13584801382585943	0.29212874152854124	0.28197119712280727	0.1556444238523819
S1Hp	0.3793793135872683	0.31444390794520777	0.2908326395596793	0.42328466338194143	0.23863431487408904	0.23650336484688345	0.3230984591979989	0.35829350951711236	0.2394387266210274	0.24158649743070193	0.44152975297067454	0.25361843930439976	0.2480274259014732	0.34303041301595666	0.1996641633079648	0.24457743955277528	0.18421889743623981	0.23053837104790523	0.20046740270287633	0.16325969127367287	0.26732351964342516	0.18134827471514775	0.17724721811297073	0.192978681329606	0.3021749804194368	0.2156491041324879	0.19091956988685665	0.2145406996350309	0.19728218962532373	0.2697196860088526	0.17716455998488348	0.19354753789670884	0.22521934927981604	0.24118128206116118	0.3262848659724543	0.3471419596496036	0.2436569918996125	0.19023446886303408	0.170116008822128	0.16703303570409014	0.18389353421604743	0.13322653748316135	0.2280593863847879	0.232372011098553	0.20782688695380985	0.2711229857315855	0.2804486727946837	0.2909245107912414	0.16476202803542483	0.0	0.26686752401570474	0.25171600144130013	0.2874553264952287	0.291130488526993	0.12317532243802969	0.251382345104389	0.12402333634395189	0.1588530347693551	0.12596926952850573	0.2380547995397086	0.174540135006243	0.2539970695068642	0.31537443606207294	0.2671680182096572	0.17697849859153414	0.2091833993883978	0.161265599903363	0.21558495702671163	0.21049287065804362	0.14846211551559185	0.1812035717075783	0.3576568761987122	0.3843376367900718	0.3767652836896938	0.2364211210070763	0.34581559896815584	0.2434482374016117	0.18826307090360928	0.2589433636931863	0.21375802172398226	0.37003874942666404	0.35988120502093013	0.23355443175050472
F8H1	0.45388791548821383	0.38895250984615337	0.3653412414606249	0.49779326528288703	0.31314291677503464	0.31101196674782905	0.3976070610989445	0.432802111418058	0.313947328521973	0.31609509933164753	0.5160383548716201	0.32812704120534536	0.3225360278024188	0.41753901491690226	0.27417276520891043	0.3190860414537209	0.2587274993371854	0.30504697294885086	0.27497600460382193	0.23776829317461848	0.3418321215443707	0.25585687661609335	0.25175582001391633	0.2674872832305516	0.3766835823203824	0.2901577060334335	0.26542817178780226	0.2890493015359765	0.27179079152626934	0.3442282879097982	0.2516731618858291	0.2680561397976544	0.2997279511807617	0.3156898839621068	0.4007934678734	0.42165056155054925	0.3181655938005581	0.2647430707639797	0.2446246107230736	0.24154163760503575	0.25840213611699303	0.20773513938410695	0.3025679882857335	0.3068806129994986	0.28233548885475546	0.3456315876325311	0.3549572746956293	0.365433112692187	0.23927062993637044	0.26686752401570474	0.0	0.2620150882819431	0.2977544133358716	0.3014295753676359	0.1976839243389753	0.3258909470053346	0.1985319382448975	0.23336163667030072	0.20047787142945134	0.3125634014406542	0.2490487369071886	0.32850567140780984	0.3898830379630185	0.34167662011060274	0.25148710049247974	0.2836920012893434	0.2357742018043086	0.29009355892765726	0.2850014725589892	0.22297071741653746	0.25571217360852394	0.4321654780996578	0.45884623869101737	0.4512738855906394	0.3109297229080219	0.42032420086910144	0.3179568393025573	0.2627716728045549	0.3334519655941319	0.28826662362492783	0.44454735132760964	0.4343898069218757	0.30806303365145027
S9H1	0.4387363929138093	0.3738009872717488	0.3501897188862203	0.4826417427084824	0.29799139420063003	0.29586044417342444	0.3824555385245399	0.41765058884365336	0.2987958059475684	0.3009435767572429	0.5008868322972155	0.31297551863094075	0.3073845052280142	0.40238749234249765	0.25902124263450577	0.3039345188793163	0.2435759767627808	0.2898954503744462	0.2598244820294173	0.22261677060021387	0.32668059896996615	0.24070535404168875	0.23660429743951172	0.252335760656147	0.3615320597459778	0.2750061834590289	0.25027664921339765	0.27389777896157186	0.25663926895186473	0.3290767653353936	0.23652163931142448	0.25290461722324986	0.284576428606357	0.3005383613877022	0.3856419452989953	0.4064990389761446	0.30301407122615354	0.24959154818957507	0.22947308814866899	0.22639011503063114	0.24325061354258842	0.19258361680970235	0.2874164657113289	0.291729090425094	0.26718396628035085	0.3304800650581265	0.3398057521212247	0.35028159011778237	0.22411910736196583	0.25171600144130013	0.2620150882819431	0.0	0.21645418505324343	0.22012934708500775	0.1825324017645707	0.31073942443093	0.1833804156704929	0.2182101140958961	0.18532634885504673	0.2974118788662496	0.233897214332784	0.3133541488334052	0.37473151538861393	0.3265250975361982	0.23633557791807513	0.2685404787149388	0.220622679229904	0.27494203635325265	0.2698499499845846	0.20781919484213285	0.2405606510341193	0.4170139555252532	0.4436947161166128	0.4361223630162348	0.2957782003336173	0.40517267829469683	0.3028053167281527	0.24762015023015027	0.3183004430197273	0.2731151010505233	0.4293958287532051	0.4192382843474711	0.2929115110770457
31750	0.47447571796773785	0.40954031232567734	0.38592904394014893	0.518381067762411	0.33373071925455866	0.331599769227353	0.41819486357846847	0.453389913897582	0.33453513100149695	0.3366829018111715	0.5366261573511442	0.3487148436848693	0.34312383028194277	0.4381268173964262	0.2947605676884344	0.33967384393324485	0.2793153018167094	0.3256347754283748	0.2955638070833459	0.2583560956541424	0.36241992402389467	0.2764446790956173	0.2723436224934403	0.28807508571007556	0.39727138479990637	0.31074550851295746	0.2860159742673262	0.3096371040155005	0.2923785940057933	0.36481609038932217	0.2722609643653531	0.2886439422771784	0.32031575366028564	0.33627768644163075	0.42138127035292394	0.4422383640300732	0.33875339628008205	0.28533087324350365	0.2652124132025976	0.26212944008455974	0.278989938596517	0.22832294186363092	0.32315579076525747	0.32746841547902256	0.3029232913342794	0.36621939011205507	0.3755450771751533	0.38602091517171094	0.2598584324158944	0.2874553264952287	0.2977544133358716	0.21645418505324343	0.0	0.18098752473990729	0.21827172681849927	0.3464787494848586	0.21911974072442147	0.2539494391498247	0.2210656739089753	0.33315120392017816	0.26963653938671256	0.3490934738873338	0.41047084044254245	0.3622644225901267	0.2720749029720037	0.3042798037688674	0.2563620042838326	0.3106813614071812	0.3055892750385132	0.24355851989606142	0.2762999760880479	0.4527532805791818	0.4794340411705414	0.4718616880701634	0.33151752538754586	0.44091200334862546	0.3385446417820813	0.28335947528407884	0.3540397680736559	0.30885442610445185	0.46513515380713366	0.4549776094013997	0.32865083613097434
S16H2	0.4781508799995022	0.41321547435744166	0.38960420597191325	0.5220562297941753	0.337405881286323	0.33527493125911734	0.4218700256102328	0.4570650759293463	0.3382102930332613	0.3403580638429358	0.5403013193829085	0.35239000571663365	0.3467989923137071	0.44180197942819055	0.2984357297201987	0.34334900596500917	0.2829904638484737	0.32930993746013915	0.2992389691151102	0.26203125768590674	0.366095086055659	0.28011984112738164	0.2760187845252046	0.2917502477418399	0.4009465468316707	0.3144206705447218	0.28969113629909055	0.3133122660472648	0.2960537560375576	0.3684912524210865	0.2759361263971174	0.2923191043089427	0.32399091569204996	0.3399528484733951	0.42505643238468827	0.44591352606183754	0.3424285583118464	0.28900603527526797	0.2688875752343619	0.26580460211632406	0.2826651006282813	0.23199810389539524	0.3268309527970218	0.3311435775107869	0.30659845336604374	0.3698945521438194	0.3792202392069176	0.38969607720347527	0.2635335944476587	0.291130488526993	0.3014295753676359	0.22012934708500775	0.18098752473990729	0.0	0.2219468888502636	0.3501539115166229	0.2227949027561858	0.25762460118158903	0.22474083594073962	0.3368263659519425	0.2733117014184769	0.35276863591909813	0.4141460024743068	0.365939584621891	0.27575006500376803	0.3079549658006317	0.2600371663155969	0.31435652343894555	0.3092644370702775	0.24723368192782574	0.27997513811981223	0.4564284426109461	0.4831092032023057	0.4755368501019277	0.3351926874193102	0.4445871653803898	0.34221980381384565	0.28703463731584317	0.3577149301054202	0.3125295881362162	0.468810315838898	0.458652771433164	0.33232599816273867
S21H1	0.31019371390953876	0.24525830826747827	0.22164703988194984	0.3540990637042119	0.16944871519635954	0.16731776516915392	0.2539128595202694	0.2891079098393829	0.17025312694329786	0.1724008977529724	0.372344153292945	0.18443283962667023	0.1788418262237437	0.27384481333822713	0.1304785636302353	0.17539183987504575	0.11503329775851033	0.16135277137017573	0.13128180302514686	0.09407409159594336	0.19813791996569563	0.11216267503741822	0.10806161843524122	0.1237930816518765	0.2329893807417073	0.1464635044547584	0.12173397020912716	0.1453550999573014	0.12809658994759426	0.2005340863311231	0.10797896030715398	0.12436193821897934	0.15603374960208655	0.1719956823834317	0.25709926629472485	0.2779563599718741	0.17447139222188301	0.12104886918530458	0.10093040914439849	0.09784743602636065	0.11470793453831793	0.06404093780543185	0.15887378670705843	0.1631864114208235	0.13864128727608038	0.201937386053856	0.21126307311695422	0.22173891111351188	0.09557642835769534	0.12317532243802969	0.1976839243389753	0.1825324017645707	0.21827172681849927	0.2219468888502636	0.0	0.17723812140942713	0.04987911264899002	0.08470881107439324	0.05182504583354385	0.16391057584474672	0.10039591131128112	0.17985284581190233	0.24123021236711104	0.19302379451469528	0.10283427489657228	0.13503917569343593	0.09208000022563352	0.14639935734898216	0.14130727098031412	0.07927651583786237	0.11201797202984883	0.2884712765209827	0.3151520371123423	0.30757968401196434	0.16723552132934677	0.2766299992904263	0.1742626377238822	0.11907747122587976	0.1897577640154568	0.14457242204625276	0.30085314974893457	0.2906956053432006	0.16436883207277522
S3Hp	0.4384007365758981	0.3734653309338376	0.3498540625483092	0.48230608637057126	0.29765573786271887	0.2955247878355133	0.38211988218662873	0.41731493250574225	0.2984601496096572	0.30060792041933176	0.5005511759593044	0.3126398622930296	0.30704884889010303	0.4020518360045865	0.25868558629659466	0.3035988625414051	0.24324032042486965	0.2895597940365351	0.25948882569150616	0.2222811142623027	0.32634494263205494	0.24036969770377759	0.23626864110160056	0.25200010431823583	0.36119640340806664	0.2746705271211177	0.2499409928754865	0.27356212262366075	0.25630361261395357	0.32874110899748243	0.23618598297351331	0.25256896088533864	0.2842407722684459	0.300202705049791	0.3853062889610842	0.4061633826382335	0.3026784148882423	0.2492558918516639	0.22913743181075782	0.22605445869271998	0.24291495720467726	0.19224796047179118	0.28708080937341773	0.2913934340871828	0.2668483099424397	0.33014440872021533	0.33947009578331355	0.3499459337798712	0.22378345102405467	0.251382345104389	0.3258909470053346	0.31073942443093	0.3464787494848586	0.3501539115166229	0.17723812140942713	0.0	0.1411610400475151	0.2015542150556432	0.16867044981479382	0.2807559798259967	0.2172413152925311	0.2966982497931523	0.35807561634836105	0.3098691984959453	0.21967967887782225	0.2518845796746859	0.22028702289199284	0.2746063800153415	0.26951429364667345	0.2074835385042217	0.24022499469620814	0.416678299187342	0.4433590597787016	0.43578670667832364	0.29544254399570613	0.40483702195678567	0.30246966039024153	0.2472844938922391	0.31796478668181616	0.2727794447126121	0.42906017241529393	0.41890262800955996	0.2925758547391346
S6Hp	0.31104172781546097	0.24610632217340048	0.22249505378787204	0.3549470776101341	0.17029672910228175	0.16816577907507613	0.2547608734261916	0.2899559237453051	0.17110114084922007	0.1732489116588946	0.3731921671988672	0.18528085353259244	0.1796898401296659	0.27469282724414934	0.1313265775361575	0.17623985378096796	0.11588131166443254	0.16220078527609794	0.13212981693106907	0.09492210550186557	0.19898593387161784	0.11301068894334043	0.10890963234116342	0.1246410955577987	0.2338373946476295	0.1473115183606806	0.12258198411504936	0.1462031138632236	0.12894460385351647	0.2013821002370453	0.10882697421307619	0.12520995212490155	0.15688176350800875	0.1728436962893539	0.25794728020064706	0.27880437387779633	0.17531940612780522	0.12189688309122679	0.1017784230503207	0.09869544993228285	0.11555594844424014	0.06488895171135406	0.15972180061298064	0.1640344253267457	0.1394893011820026	0.2027853999597782	0.21211108702287643	0.22258692501943408	0.09642444226361754	0.12402333634395189	0.1985319382448975	0.1833804156704929	0.21911974072442147	0.2227949027561858	0.04987911264899002	0.1411610400475151	0.0	0.0741952062952061	0.041311441054356704	0.15339697106555958	0.08988230653209398	0.1693392410327152	0.2307166075879239	0.18251018973550814	0.09232067011738512	0.12452557091424879	0.09292801413155571	0.14724737125490434	0.14215528488623633	0.08012452974378458	0.11286598593577103	0.2893192904269049	0.3160000510182645	0.3084276979178865	0.16808353523526898	0.27747801319634857	0.1751106516298044	0.11992548513180197	0.190605777921379	0.14542043595217496	0.3017011636548568	0.2915436192491228	0.16521684597869743
31700	0.3458714262408642	0.2809360205988037	0.2573247522132752	0.38977677603553734	0.20512642752768495	0.20299547750047936	0.2895905718515948	0.3247856221707083	0.2059308392746233	0.20807861008429784	0.40802186562427045	0.22011055195799567	0.2145195385550691	0.3095225256695526	0.1661562759615607	0.2110695522063712	0.15071101008983573	0.19703048370150114	0.16695951535647224	0.1297518039272688	0.23381563229702104	0.14784038736874366	0.14373933076656664	0.1594707939832019	0.2686670930730327	0.1821412167860838	0.15741168254045257	0.18103281228862683	0.16377430227891968	0.2362117986624485	0.14365667263847942	0.16003965055030478	0.191711461933412	0.2076733947147571	0.2927769786260503	0.31363407230319956	0.21014910455320845	0.15672658151663	0.13660812147572393	0.13352514835768609	0.15038564686964337	0.09971865013675729	0.19455149903838387	0.19886412375214893	0.17431899960740582	0.23761509838518144	0.24694078544827966	0.2574166234448373	0.13125414068902075	0.1588530347693551	0.23336163667030072	0.2182101140958961	0.2539494391498247	0.25762460118158903	0.08470881107439324	0.2015542150556432	0.0741952062952061	0.0	0.03847098084269743	0.1679767970509978	0.10446213251753218	0.18391906701815341	0.24529643357336212	0.19709001572094637	0.10690049610282334	0.139105396899687	0.12775771255695895	0.18207706968030757	0.17698498331163953	0.1149542281691878	0.14769568436117425	0.32414898885230814	0.35082974944366774	0.3432573963432897	0.2029132336606722	0.31230771162175175	0.20994035005520761	0.1547551835572052	0.22543547634678224	0.18025013437757817	0.33653086208025995	0.32637331767452604	0.20004654440410063
F3H1	0.3129876610000148	0.2480522553579543	0.22444098697242587	0.35689301079468794	0.17224266228683557	0.17011171225962995	0.2567068066107454	0.2919018569298589	0.1730470740337739	0.17519484484344844	0.37513810038342105	0.18722678671714627	0.18163577331421973	0.27663876042870317	0.13327251072071133	0.1781857869655218	0.11782724484898636	0.16414671846065176	0.1340757501156229	0.0968680386864194	0.20093186705617166	0.11495662212789426	0.11085556552571725	0.12658702874235253	0.23578332783218334	0.14925745154523443	0.12452791729960319	0.14814904704777743	0.1308905370380703	0.20332803342159914	0.11077290739763002	0.12715588530945537	0.15882769669256258	0.17478962947390772	0.2598932133852009	0.28075030706235016	0.17726533931235905	0.12384281627578062	0.10372435623487453	0.10064138311683668	0.11750188162879396	0.06683488489590789	0.16166773379753446	0.16598035851129953	0.14143523436655642	0.20473133314433203	0.21405702020743025	0.2245328582039879	0.09837037544817137	0.12596926952850573	0.20047787142945134	0.18532634885504673	0.2210656739089753	0.22474083594073962	0.05182504583354385	0.16867044981479382	0.041311441054356704	0.03847098084269743	0.0	0.13509303181014842	0.0715783672766828	0.15103530177730404	0.21241266833251274	0.164206250480097	0.07401673086197397	0.10622163165883763	0.09487394731610956	0.1491933044394582	0.14410121807079015	0.0820704629283384	0.11481191912032486	0.29126522361145873	0.31794598420281833	0.3103736311024403	0.1700294684198228	0.2794239463809024	0.17705658481435824	0.1218714183163558	0.19255171110593283	0.1473663691367288	0.3036470968394106	0.29348955243367664	0.16716277916325126
S29H1	0.4250731910112177	0.3601377853691572	0.3365265169836288	0.46897854080589085	0.28432819229803846	0.28219724227083287	0.3687923366219483	0.40398738694106184	0.2851326040449768	0.28728037485465135	0.48722363039462396	0.2993123167283492	0.2937213033254226	0.3887242904399061	0.24535804073191422	0.2902713169767247	0.22991277486018924	0.2762322484718547	0.24616128012682575	0.2089535686976223	0.3130173970673745	0.22704215213909718	0.22294109553692015	0.23867255875355542	0.3478688578433862	0.2613429815564373	0.23661344731080608	0.26023457705898034	0.24297606704927316	0.315413563432802	0.2228584374088329	0.23924141532065826	0.2709132267037655	0.2868751594851106	0.3719787433964038	0.3928358370735531	0.2893508693235619	0.2359283462869835	0.21580988624607741	0.21272691312803957	0.22958741163999685	0.17892041490711078	0.2737532638087373	0.2780658885225024	0.2535207643777593	0.3168168631555349	0.32614255021863314	0.3366183882151908	0.21045590545937426	0.2380547995397086	0.3125634014406542	0.2974118788662496	0.33315120392017816	0.3368263659519425	0.16391057584474672	0.2807559798259967	0.15339697106555958	0.1679767970509978	0.13509303181014842	0.0	0.16818319385309555	0.24764012835371677	0.3090174949089255	0.26081107705650974	0.17062155743838672	0.20282645823525036	0.20695947732731243	0.2612788344506611	0.25618674808199304	0.19415599293954128	0.22689744913152773	0.4033507536226616	0.4300315142140212	0.42245916111364323	0.2821149984310257	0.39150947639210526	0.2891421148255611	0.2339569483275587	0.30463724111713575	0.25945189914793165	0.4157326268506135	0.40557508244487955	0.2792483091744542
F32H1	0.36155852647775205	0.29662312083569153	0.27301185245016313	0.4054638762724252	0.22081352776457283	0.21868257773736724	0.30527767208848267	0.3404727224075962	0.22161793951151118	0.2237657103211857	0.42370896586115836	0.23579765219488355	0.23020663879195702	0.3252096259064404	0.1818433761984486	0.22675665244325904	0.16639811032672364	0.21271758393838902	0.18264661559336015	0.14543890416415667	0.24950273253390892	0.16352748760563152	0.15942643100345452	0.17515789422008982	0.2843541933099206	0.19782831702297168	0.17309878277734048	0.19671991252551468	0.17946140251580756	0.2518988988993364	0.15934377287536727	0.17572675078719263	0.20739856217029984	0.223360494951645	0.30846407886293814	0.3293211725400874	0.22583620479009633	0.1724136817535179	0.1522952217126118	0.14921224859457394	0.16607274710653125	0.11540575037364517	0.21023859927527172	0.2145512239890368	0.19000609984429367	0.2533021986220693	0.26262788568516754	0.2731037236817252	0.14694124092590866	0.174540135006243	0.2490487369071886	0.233897214332784	0.26963653938671256	0.2733117014184769	0.10039591131128112	0.2172413152925311	0.08988230653209398	0.10446213251753218	0.0715783672766828	0.16818319385309555	0.0	0.14154296831729232	0.20292033487250105	0.17481381058550893	0.08462429096738594	0.1258981142276525	0.14344481279384683	0.19776416991719545	0.19267208354852744	0.13064132840607567	0.16338278459806213	0.339836089089196	0.3665168496805556	0.3589444965801776	0.21860033389756006	0.32799481185863966	0.2256274502920955	0.17044228379409307	0.2411225765836701	0.19593723461446605	0.35221796231714786	0.3420604179114139	0.21573364464098851
S18H1	0.4410154609783733	0.37608005533631284	0.3524687869507843	0.48492081077304644	0.30027046226519405	0.29813951223798846	0.3847346065891039	0.4199296569082174	0.3010748740121324	0.30322264482180694	0.5031659003617796	0.31525458669550477	0.3096635732925782	0.40466656040706167	0.2613003106990698	0.3062135869438803	0.24585504482734483	0.2921745184390102	0.26210355009398134	0.2248958386647779	0.32895966703453017	0.24298442210625276	0.23888336550407574	0.254614828720711	0.3638111278105418	0.2772852515235929	0.25255571727796167	0.2761768470261359	0.25891833701642875	0.3313558333999576	0.2388007073759885	0.2551836852878139	0.28685549667092103	0.3028174294522662	0.38792101336355933	0.4087781070407086	0.30529313929071755	0.2518706162541391	0.23175215621323303	0.22866918309519518	0.24552968160715247	0.1948626848742664	0.28969553377589297	0.294008158489658	0.2694630343449149	0.33275913312269056	0.3420848201857888	0.3525606581823464	0.22639817542652985	0.2539970695068642	0.32850567140780984	0.3133541488334052	0.3490934738873338	0.35276863591909813	0.17985284581190233	0.2966982497931523	0.1693392410327152	0.18391906701815341	0.15103530177730404	0.24764012835371677	0.14154296831729232	0.0	0.2500687340745201	0.2542707450861302	0.16408122546800716	0.20535504872827376	0.22290174729446804	0.27722110441781667	0.2721290180491487	0.2100982629066969	0.24283971909868335	0.41929302358981724	0.44597378418117684	0.4384014310807988	0.2980572683981813	0.40745174635926085	0.3050843847927167	0.2498992182947143	0.32057951108429134	0.2753941691150873	0.4316748968177691	0.42151735241203514	0.29519057914160973
31112	0.502392827533582	0.4374574218915215	0.4138461535059931	0.5462981773282551	0.3616478288204028	0.35951687879319716	0.4461119731443126	0.48130702346342613	0.3624522405673411	0.36460001137701564	0.5645432669169883	0.37663195325071347	0.3710409398477869	0.46604392696227037	0.32267767725427854	0.367590953499089	0.3072324113825535	0.35355188499421897	0.32348091664919004	0.28627320521998656	0.3903370335897388	0.3043617886614614	0.3002607320592844	0.3159921952759197	0.42518849436575046	0.3386626180788016	0.31393308383317037	0.33755421358134463	0.32029570357163745	0.3927331999551663	0.3001780739311972	0.3165610518430225	0.3482328632261298	0.3641947960074749	0.4492983799187681	0.47015547359591736	0.3666705058459262	0.3132479828093478	0.29312952276844173	0.2900465496504039	0.30690704816236114	0.2562400514294751	0.35107290033110167	0.35538552504486676	0.3308404009001236	0.3941364996778992	0.40346218674099743	0.41393802473755514	0.28777554198173855	0.31537443606207294	0.3898830379630185	0.37473151538861393	0.41047084044254245	0.4141460024743068	0.24123021236711104	0.35807561634836105	0.2307166075879239	0.24529643357336212	0.21241266833251274	0.3090174949089255	0.20292033487250105	0.2500687340745201	0.0	0.3156481116413389	0.2254585920232159	0.26673241528348246	0.28427911384967675	0.33859847097302537	0.33350638460435733	0.2714756294619056	0.30421708565389205	0.48067039014502594	0.5073511507363855	0.4997787976360075	0.35943463495339	0.4688291129144696	0.36646175134792547	0.311276584849923	0.38195687763950004	0.336771535670296	0.4930522633729778	0.48289471896724384	0.3565679456968185
S26Hp	0.4541864096811662	0.38925100403910573	0.36563973565357727	0.4980917594758394	0.313441410967987	0.3113104609407814	0.39790555529189686	0.4331006056110104	0.31424582271492535	0.3163935935245999	0.5163368490645726	0.3284255353982977	0.32283452199537116	0.4178375091098546	0.2744712594018628	0.31938453564667324	0.2590259935301378	0.3053454671418032	0.2752744987967743	0.23806678736757084	0.34213061573732306	0.2561553708090457	0.2520543142068687	0.26778577742350396	0.37698207651333476	0.29045620022638585	0.2657266659807546	0.2893477957289289	0.2720892857192217	0.34452678210275056	0.25197165607878147	0.2683546339906068	0.30002644537371403	0.31598837815505915	0.40109196206635234	0.4219490557435016	0.3184640879935105	0.2650415649569321	0.24492310491602598	0.24184013179798813	0.25870063030994545	0.20803363357705934	0.3028664824786859	0.307179107192451	0.28263398304770787	0.34593008182548346	0.3552557688885817	0.3657316068851394	0.2395691241293228	0.2671680182096572	0.34167662011060274	0.3265250975361982	0.3622644225901267	0.365939584621891	0.19302379451469528	0.3098691984959453	0.18251018973550814	0.19709001572094637	0.164206250480097	0.26081107705650974	0.17481381058550893	0.2542707450861302	0.3156481116413389	0.0	0.15426221111571953	0.2185259974310667	0.236072695997261	0.2903920531206096	0.2852999667519416	0.22326921160948984	0.2560106678014763	0.43246397229261013	0.45914473288396973	0.45157237978359177	0.31122821710097426	0.4206226950620538	0.31825533349550966	0.26307016699750724	0.3337504597870843	0.2885651178178802	0.444845845520562	0.43468830111482804	0.3083615278444026
