	530055	31750	530050	F22HpB	S2Hp	31300	530295	S6Hp	31236	31749	S30H1	w25pp	f14ppB	w24pp	w22pp	f26pp	w31pp	w1pp	w21pp	w9pp	f19pp	f16ppA	w19pp	w20pp	f7pp	w8pp	f24pp	w28pp	w26pp	F3H1	S3Hp	S22Hp	S26Hp	S11Hp	31071	31452	31328	530075	530258	S23Hp	31519	530167	31333	S29H1	F23HpA	S17H1	530394	31021	31219	31009	S8Hp	31700	S4Hp	S1Hp	31129	S13Hp	S15Hp	S9H1	530119	F32H1	S12Hp	S7Hp	F14H1B	530451	31512	530163	31360	S25Hp	S28Hp	31267	31600	F29H1	31723	S27H1	S31Hp	531414	530331	F14H1A	31714	S19H1	530444	530364	F6H1	S18H1
530394	0.23681648594181853	0.22865844174367195	0.23926326130714426	0.2054185089068961	0.18144583495435693	0.21433263140213346	0.17943000484430624	0.15178095299435146	0.15193831480505302	0.2417824256030796	0.2344164081610829	0.1977745593138195	0.18133247868079388	0.19055139916587605	0.22452461062419105	0.204470157822693	0.21873233106943651	0.19570042248102204	0.2097759065234256	0.1766088120430428	0.1978169433228698	0.20148762890882843	0.18945922242413887	0.17663679292637144	0.17368578730967502	0.1811608602716916	0.170028696861096	0.1867446842223986	0.18962441135432606	0.2219362253758656	0.1798062558445733	0.19951257531991196	0.16928321720351314	0.2041367952426526	0.21844267934654552	0.2302766151083897	0.2234358155462303	0.16635057260296227	0.16870044725578512	0.17933439147109428	0.24612067123271814	0.24100593584547444	0.23076365542715704	0.24682014353122433	0.2235710481644383	0.21612745463063132	0.0	0.2197755837802614	0.2076859704687155	0.18389331501514128	0.18235348860245965	0.22492407747481286	0.17259219015932808	0.17591129019219542	0.2328619075320617	0.257296432225871	0.21332419962667357	0.19769117653410961	0.170402507922446	0.21451384268290946	0.16943394827982655	0.218251333688784	0.21882496783281966	0.2450507210584313	0.2424744423106115	0.22853446945019504	0.216500409465454	0.14681590336015393	0.14642905984255455	0.14942165320496403	0.2047428759290491	0.21892431883464697	0.23657158251513724	0.23328165840410164	0.2328392528090271	0.23807291855498272	0.20632587064809385	0.1613588002369445	0.23269152569066984	0.20235892532891006	0.2266143015144222	0.22811336609272803	0.20717643614201342	0.18810445094237427
31021	0.2479791662388957	0.23982112204074918	0.25042594160422144	0.2165811892039733	0.19260851525143413	0.22549531169921067	0.19059268514138344	0.16294363329142866	0.16310099510213022	0.25294510590015684	0.2455790884581601	0.20893723961089672	0.19249515897787112	0.20171407946295325	0.23568729092126825	0.21563283811977021	0.22989501136651372	0.20686310277809924	0.22093858682050282	0.18777149234012	0.20897962361994704	0.21265030920590566	0.2006219027212161	0.18779947322344864	0.18484846760675222	0.19232354056876882	0.18119137715817324	0.1979073645194758	0.2007870916514033	0.23309890567294284	0.1909689361416505	0.2106752556169892	0.18044589750059034	0.21529947553972983	0.22960535964362275	0.24143929540546694	0.23459849584330753	0.1775132529000395	0.17986312755286235	0.19049707176817152	0.25728335152979537	0.2521686161425517	0.24192633572423428	0.25798282382830157	0.23473372846151552	0.22729013492770855	0.2197755837802614	0.0	0.2163234265725279	0.1925307711189537	0.19351616889953688	0.2360867577718901	0.18375487045640532	0.18707397048927266	0.24402458782913894	0.26845911252294824	0.2244868799237508	0.20885385683118685	0.18156518821952322	0.2256765229799867	0.18059662857690378	0.22941401398586123	0.2299876481298969	0.2562134013555085	0.2536371226076887	0.23969714974727227	0.22766308976253125	0.15797858365723116	0.1575917401396318	0.16058433350204127	0.21590555622612634	0.2300869991317242	0.24773426281221447	0.24444433870117888	0.24400193310610432	0.24923559885205995	0.21748855094517108	0.17252148053402172	0.24385420598774704	0.21352160562598727	0.2377769818114994	0.23927604638980524	0.2183391164390906	0.19926713123945147
31219	0.2358895529273498	0.22773150872920328	0.23833632829267554	0.20449157589242742	0.18051890193988823	0.21340569838766477	0.17850307182983755	0.15085401997988276	0.15101138179058432	0.24085549258861094	0.2334894751466142	0.19684762629935082	0.18040554566632522	0.18962446615140735	0.22359767760972235	0.20354322480822432	0.21780539805496782	0.19477348946655335	0.20884897350895693	0.1756818790285741	0.19689001030840114	0.20056069589435976	0.1885322894096702	0.17570985991190274	0.17275885429520632	0.18023392725722293	0.16910176384662734	0.1858177512079299	0.1886974783398574	0.22100929236139694	0.1788793228301046	0.1985856423054433	0.16835628418904444	0.2032098622281839	0.21751574633207682	0.22934968209392104	0.2225088825317616	0.1654236395884936	0.16777351424131642	0.1784074584566256	0.24519373821824947	0.24007900283100575	0.22983672241268838	0.24589321051675567	0.2226441151499696	0.21520052161616265	0.2076859704687155	0.2163234265725279	0.0	0.16874362502741852	0.18142655558799095	0.2239971444603442	0.17166525714485942	0.17498435717772673	0.23193497451759304	0.25636949921140234	0.21239726661220487	0.19676424351964095	0.16947557490797732	0.21358690966844077	0.16850701526535788	0.2173244006743153	0.21789803481835096	0.24412378804396262	0.2415475092961428	0.22760753643572634	0.21557347645098535	0.14588897034568526	0.14550212682808586	0.14849472019049537	0.20381594291458044	0.2179973858201783	0.23564464950066855	0.23235472538963298	0.2319123197945584	0.23714598554051403	0.20539893763362516	0.16043186722247582	0.23176459267620114	0.20143199231444137	0.2256873684999535	0.22718643307825936	0.20624950312754473	0.18717751792790557
31009	0.2120968974737756	0.20393885327562905	0.21454367283910133	0.18069892043885322	0.15672624648631403	0.18961304293409056	0.15471041637626334	0.12706136452630856	0.12721872633701012	0.2170628371350367	0.20969681969304	0.1730549708457766	0.156612890212751	0.16583181069783315	0.19980502215614815	0.1797505693546501	0.19401274260139362	0.17098083401297914	0.1850563180553827	0.1518892235749999	0.1730973548548269	0.17676804044078553	0.16473963395609598	0.15191720445832854	0.14896619884163212	0.1564412718036487	0.1453091083930531	0.1620250957543557	0.16490482288628316	0.1972166369078227	0.1550866673765304	0.17479298685186906	0.14456362873547024	0.1794172067746097	0.19372309087850262	0.2055570266403468	0.1987162270781874	0.14163098413491937	0.14398085878774222	0.1546148030030514	0.22140108276467524	0.21628634737743155	0.20604406695911415	0.22210055506318144	0.1988514596963954	0.19140786616258842	0.18389331501514128	0.1925307711189537	0.16874362502741852	0.0	0.15763390013441675	0.20020448900676996	0.1478726016912852	0.15119170172415253	0.2081423190640188	0.2325768437578281	0.18860461115863067	0.17297158806606672	0.1456829194544031	0.18979425421486656	0.14471435981178365	0.1935317452207411	0.19410537936477676	0.2203311325903884	0.2177548538425686	0.20381488098215214	0.19178082099741112	0.12209631489211105	0.12170947137451164	0.12470206473692114	0.1800232874610062	0.19420473036660407	0.21185199404709434	0.20856206993605875	0.2081196643409842	0.21335333008693982	0.18160628218005095	0.1366392117689016	0.20797193722262694	0.17763933686086716	0.2018947130463793	0.20339377762468513	0.18245684767397052	0.16338486247433137
S8Hp	0.2033322436797571	0.19517419948161052	0.20577901904508283	0.1719342666448347	0.1479615926922955	0.18084838914007206	0.14594576258224481	0.11829671073229003	0.11845407254299159	0.2082981833410182	0.20093216589902146	0.16429031705175806	0.1478482364187325	0.15706715690381462	0.19104036836212962	0.17098591556063159	0.1852480888073751	0.16221618021896062	0.17629166426136417	0.14312456978098137	0.1643327010608084	0.168003386646767	0.15597498016207748	0.14315255066431	0.14020154504761362	0.14767661800963017	0.13654445459903458	0.15326044196033717	0.15614016909226466	0.1884519831138042	0.1463220135825119	0.16602833305785056	0.1357989749414517	0.17065255298059118	0.18495843708448412	0.19679237284632828	0.1899515732841689	0.13286633034090087	0.13521620499372372	0.1458501492090329	0.2126364289706567	0.20752169358341305	0.19727941316509565	0.2133359012691629	0.19008680590237687	0.18264321236856992	0.18235348860245965	0.19351616889953688	0.18142655558799095	0.15763390013441675	0.0	0.14782221932734438	0.09549033201185962	0.09880943204472693	0.15576004938459323	0.18019457407840253	0.1362223414792051	0.12058931838664114	0.1252737812568679	0.16938511601733136	0.12430522161424848	0.17312260702320592	0.17369624116724158	0.19992199439285321	0.1973457156450334	0.18340574278461697	0.1713716827998759	0.10168717669457586	0.11294481758049313	0.11593741094290264	0.17125863366698768	0.18544007657258554	0.20308734025307584	0.19979741614204022	0.1993550105469657	0.20458867629292132	0.17284162838603245	0.12787455797488306	0.19920728342860844	0.16887468306684866	0.19313005925236076	0.1946291238306666	0.173692193879952	0.15462020868031284
31700	0.24590283255211032	0.2377447883539638	0.24834960791743604	0.2145048555171879	0.19053218156464874	0.22341897801242527	0.18851635145459805	0.16086729960464327	0.16102466141534483	0.25086877221337145	0.2435027547713747	0.20686090592411133	0.19041882529108572	0.19963774577616786	0.23361095723448286	0.21355650443298482	0.22781867767972833	0.20478676909131385	0.21886225313371743	0.1856951586533346	0.20690328993316165	0.21057397551912027	0.1985455690344307	0.18572313953666325	0.18277213391996683	0.19024720688198343	0.17911504347138785	0.1958310308326904	0.1987107579646179	0.23102257198615744	0.1888926024548651	0.2085989219302038	0.17836956381380495	0.21322314185294441	0.22752902595683733	0.23936296171868154	0.2325221621565221	0.1754369192132541	0.17778679386607693	0.1884207380813861	0.25520701784301	0.25009228245576626	0.23985000203744888	0.2559064901415162	0.2326573947747301	0.22521380124092316	0.22492407747481286	0.2360867577718901	0.2239971444603442	0.20020448900676996	0.14782221932734438	0.0	0.12651504865480034	0.12983414868766766	0.18678476602753397	0.21121929072134327	0.1672470581221458	0.15161403502958187	0.16784437012922115	0.2119557048896846	0.16687581048660172	0.21569319589555913	0.2162668300395948	0.24249258326520645	0.23991630451738663	0.22597633165697018	0.21394227167222918	0.1442577655669291	0.15551540645284637	0.15850799981525587	0.21382922253934095	0.2280106654449388	0.24565792912542905	0.24236800501439348	0.2419255994193189	0.24715926516527453	0.21541221725838566	0.17044514684723633	0.24177787230096165	0.21144527193920187	0.235700648124714	0.23719971270301984	0.2162627827523052	0.19719079755266608
S4Hp	0.19357094523662555	0.18541290103847902	0.19601772060195127	0.16217296820170315	0.13820029424916397	0.1710870906969405	0.13618446413911328	0.1085354122891585	0.10869277409986006	0.19853688489788668	0.19117086745588993	0.15452901860862656	0.13808693797560095	0.1473058584606831	0.1812790699189981	0.16122461711750005	0.17548679036424356	0.15245488177582908	0.16653036581823266	0.13336327133784984	0.15457140261767688	0.1582420882036355	0.14621368171894594	0.13339125222117848	0.13044024660448206	0.13791531956649866	0.12678315615590308	0.14349914351720564	0.14637887064913313	0.17869068467067267	0.13656071513938034	0.15626703461471902	0.12603767649832018	0.16089125453745964	0.17519713864135256	0.18703107440319677	0.18019027484103733	0.12310503189776933	0.12545490655059216	0.13608885076590133	0.2028751305275252	0.1977603951402815	0.1875181147219641	0.2035746028260314	0.18032550745924533	0.1728819139254384	0.17259219015932808	0.18375487045640532	0.17166525714485942	0.1478726016912852	0.09549033201185962	0.12651504865480034	0.0	0.05671834815144268	0.11366896549130898	0.1381034901851183	0.09413125758592084	0.07849823449335688	0.11551248281373638	0.15962381757419983	0.11454392317111695	0.1633613085800744	0.16393494272411005	0.19016069594972168	0.18758441720190186	0.17364444434148543	0.1616103843567444	0.09192587825144433	0.1031835191373616	0.1061761124997711	0.16149733522385618	0.17567877812945404	0.19332604180994428	0.1900361176989087	0.18959371210383413	0.19482737784978976	0.1630803299429009	0.11811325953175154	0.18944598498547688	0.1591133846237171	0.18336876080922923	0.1848678253875351	0.16393089543682046	0.1448589102371813
S1Hp	0.19689004526949289	0.1887320010713463	0.1993368206348186	0.16549206823457047	0.14151939428203128	0.17440619072980784	0.1395035641719806	0.11185451232202581	0.11201187413272737	0.201855984930754	0.19448996748875724	0.15784811864149384	0.14140603800846827	0.1506249584935504	0.1845981699518654	0.16454371715036736	0.17880589039711087	0.1557739818086964	0.16984946585109995	0.13668237137071715	0.1578905026505442	0.16156118823650278	0.14953278175181325	0.1367103522540458	0.1337593466373494	0.14123441959936595	0.13010225618877036	0.14681824355007295	0.14969797068200044	0.18200978470353998	0.13987981517224768	0.15958613464758634	0.1293567765311875	0.16421035457032696	0.1785162386742199	0.19035017443606406	0.18350937487390467	0.12642413193063665	0.1287740065834595	0.13940795079876867	0.2061942305603925	0.20107949517314883	0.19083721475483142	0.2068937028588987	0.18364460749211264	0.1762010139583057	0.17591129019219542	0.18707397048927266	0.17498435717772673	0.15119170172415253	0.09880943204472693	0.12983414868766766	0.05671834815144268	0.0	0.10453647100574348	0.1289709956995528	0.08499876310035534	0.06936574000779139	0.1188315828466037	0.16294291760706714	0.11786302320398426	0.1666804086129417	0.16725404275697736	0.193479795982589	0.19090351723476917	0.17696354437435274	0.16492948438961172	0.09524497828431164	0.10650261917022891	0.10949521253263841	0.16481643525672346	0.17899787816232132	0.19664514184281162	0.193355217731776	0.19291281213670147	0.1981464778826571	0.16639942997576823	0.12143235956461886	0.19276508501834422	0.16243248465658444	0.18668786084209654	0.18818692542040238	0.16724999546968777	0.14817801027004862
31129	0.25384066260935917	0.24568261841121258	0.2562874379746849	0.22244268557443675	0.19847001162189756	0.2313568080696741	0.19645418151184688	0.1688051296618921	0.16896249147259365	0.25880660227062025	0.2514405848286235	0.21479873598136012	0.19835665534833455	0.20757557583341668	0.24154878729173168	0.22149433449023365	0.23575650773697715	0.21272459914856268	0.22680008319096623	0.19363298871058343	0.21484111999041047	0.21851180557636907	0.20648339909167954	0.19366096959391207	0.19070996397721568	0.19818503693923223	0.18705287352863664	0.20376886088993923	0.20664858802186672	0.23896040204340627	0.19683043251211396	0.21653675198745262	0.18630739387105377	0.22116097191019324	0.23546685601408618	0.24730079177593037	0.24045999221377096	0.18337474927050293	0.18572462392332578	0.19635856813863495	0.2631448479002588	0.2580301125130151	0.24778783209469774	0.263844320198765	0.24059522483197893	0.233151631298172	0.2328619075320617	0.24402458782913894	0.23193497451759304	0.2081423190640188	0.15576004938459323	0.18678476602753397	0.11366896549130898	0.10453647100574348	0.0	0.09942689622738624	0.05545466362818878	0.08246982106613485	0.17578220018646998	0.21989353494693342	0.17481364054385057	0.22363102595280798	0.22420466009684364	0.2504304133224553	0.24785413457463545	0.23391416171421903	0.221880101729478	0.15219559562417795	0.1634532365100952	0.1664458298725047	0.22176705259658977	0.23594849550218763	0.2535957591826779	0.2503058350716423	0.24986342947656776	0.2550970952225234	0.22335004731563451	0.17838297690448515	0.2497157023582105	0.21938310199645072	0.24363847818196283	0.24513754276026867	0.22420061280955406	0.2051286276099149
S13Hp	0.27827518730316847	0.2701171431050219	0.2807219626684942	0.24687721026824605	0.22290453631570686	0.2557913327634834	0.22088870620565618	0.1932396543557014	0.19339701616640295	0.2832411269644296	0.2758751095224328	0.23923326067516942	0.22279118004214385	0.23201010052722598	0.265983311985541	0.24592885918404295	0.26019103243078645	0.23715912384237198	0.25123460788477553	0.21806751340439273	0.23927564468421977	0.24294633027017837	0.23091792378548884	0.21809549428772138	0.21514448867102498	0.22261956163304153	0.21148739822244594	0.22820338558374853	0.23108311271567603	0.26339492673721554	0.22126495720592326	0.24097127668126192	0.21074191856486307	0.24559549660400254	0.2599013807078955	0.2717353164697397	0.26489451690758026	0.20780927396431223	0.21015914861713508	0.22079309283244425	0.2875793725940681	0.2824646372068244	0.27222235678850704	0.28827884489257427	0.2650297495257882	0.2575861559919813	0.257296432225871	0.26845911252294824	0.25636949921140234	0.2325768437578281	0.18019457407840253	0.21121929072134327	0.1381034901851183	0.1289709956995528	0.09942689622738624	0.0	0.06656349941091287	0.10690434575994417	0.2002167248802793	0.24432805964074275	0.19924816523765987	0.24806555064661728	0.24863918479065295	0.2748649380162646	0.2722886592684448	0.2583486864080283	0.24631462642328733	0.17663012031798725	0.1878877612039045	0.190880354566314	0.24620157729039907	0.2603830201959969	0.2780302838764872	0.27474035976545164	0.27429795417037706	0.2795316199163327	0.24778457200944382	0.20281750159829445	0.2741502270520198	0.24381762669026003	0.2680730028757721	0.26957206745407797	0.24863513750336336	0.2295631523037242
S15Hp	0.23430295470397106	0.22614491050582447	0.23674973006929678	0.20290497766904864	0.17893230371650945	0.21181910016428598	0.17691647360645876	0.14926742175650398	0.14942478356720554	0.23926889436523213	0.2319028769232354	0.195261028075972	0.1788189474429464	0.18803786792802857	0.22201107938634357	0.20195662658484553	0.21621879983158904	0.19318689124317456	0.20726237528557812	0.17409528080519532	0.19530341208502233	0.19897409767098095	0.1869456911862914	0.17412326168852396	0.17117225607182754	0.17864732903384412	0.16751516562324853	0.18423115298455112	0.18711088011647858	0.21942269413801813	0.17729272460672582	0.19699904408206448	0.16676968596566566	0.20162326400480513	0.21592914810869804	0.22776308387054223	0.22092228430838282	0.1638370413651148	0.16618691601793764	0.1768208602332468	0.24360713999487066	0.23849240460762697	0.22825012418930957	0.24430661229337686	0.2210575169265908	0.21361392339278384	0.21332419962667357	0.2244868799237508	0.21239726661220487	0.18860461115863067	0.1362223414792051	0.1672470581221458	0.09413125758592084	0.08499876310035534	0.05545466362818878	0.06656349941091287	0.0	0.0629321131607467	0.15624449228108184	0.2003558270415453	0.1552759326384624	0.20409331804741984	0.2046669521914555	0.23089270541706713	0.22831642666924734	0.21437645380883089	0.20234239382408986	0.13265788771878978	0.14391552860470708	0.14690812196711656	0.20222934469120163	0.2164107875967995	0.23405805127728976	0.23076812716625417	0.23032572157117961	0.23555938731713524	0.20381233941024637	0.158845268999097	0.23017799445282236	0.19984539409106258	0.2241007702765747	0.22559983485488055	0.20466290490416594	0.1855909197045268
S9H1	0.21866993161140708	0.21051188741326055	0.2211167069767328	0.18727195457648468	0.1632992806239455	0.19618607707172203	0.1612834505138948	0.13363439866394003	0.13379176047464159	0.2236358712726682	0.21626985383067146	0.17962800498340808	0.16318592435038248	0.17240484483546462	0.20637805629377962	0.18632360349228158	0.20058577673902508	0.1775538681506106	0.1916293521930142	0.15846225771263137	0.1796703889924584	0.18334107457841703	0.17131266809372747	0.15849023859596	0.1555392329792636	0.1630143059412802	0.1518821425306846	0.16859812989198716	0.17147785702391466	0.2037896710454542	0.16165970151416187	0.18136602098950055	0.1511366628731017	0.18599024091224117	0.20029612501613409	0.2121300607779783	0.20528926121581886	0.14820401827255086	0.1505538929253737	0.16118783714068285	0.22797411690230673	0.22285938151506302	0.21261710109674564	0.22867358920081293	0.20542449383402686	0.19798090030021992	0.19769117653410961	0.20885385683118685	0.19676424351964095	0.17297158806606672	0.12058931838664114	0.15161403502958187	0.07849823449335688	0.06936574000779139	0.08246982106613485	0.10690434575994417	0.0629321131607467	0.0	0.1406114691885179	0.18472280394898136	0.13964290954589847	0.1884602949548559	0.18903392909889155	0.2152596823245032	0.2126834035766834	0.19874343071626693	0.18670937073152594	0.11702486462622586	0.12828250551214312	0.13127509887455263	0.1865963215986377	0.20077776450423557	0.2184250281847258	0.21513510407369024	0.21469269847861566	0.2199263642245713	0.18817931631768242	0.1432122459065331	0.2145449713602584	0.18421237099849863	0.20846774718401076	0.20996681176231663	0.189029881811602	0.16995789661196284
530119	0.19138126299974345	0.1832232188015969	0.19382803836506918	0.15998328596482103	0.13601061201228187	0.1688974084600584	0.13399478190223119	0.10634573005227639	0.10650309186297796	0.19634720266100458	0.1889811852190078	0.15233933637174443	0.13589725573871886	0.14511617622380096	0.17908938768211596	0.15903493488061793	0.17329710812736143	0.15026519953894696	0.16434068358135054	0.13117358910096774	0.15238172038079478	0.15605240596675338	0.14402399948206385	0.13120156998429638	0.12825056436759996	0.13572563732961654	0.12459347391902095	0.1413094612803235	0.14418918841225103	0.17650100243379058	0.13437103290249824	0.15407735237783693	0.12384799426143808	0.15870157230057752	0.17300745640447046	0.18484139216631465	0.17800059260415524	0.12091534966088721	0.12326522431371006	0.13389916852901923	0.20068544829064308	0.1955707129033994	0.18532843248508202	0.20138492058914928	0.1781358252223632	0.1706922316885563	0.170402507922446	0.18156518821952322	0.16947557490797732	0.1456829194544031	0.1252737812568679	0.16784437012922115	0.11551248281373638	0.1188315828466037	0.17578220018646998	0.2002167248802793	0.15624449228108184	0.1406114691885179	0.0	0.11851705547210337	0.08532504536529208	0.1341424307742495	0.13471606491828517	0.16094181814389683	0.158365539396077	0.14442556653566055	0.13239150655091952	0.06270700044561946	0.10099383690047949	0.10398643026288898	0.15930765298697405	0.17348909589257192	0.1911363595730622	0.1878464354620266	0.18740402986695204	0.19263769561290767	0.1608906477060188	0.11592357729486943	0.18725630274859478	0.156923702386835	0.1811790785723471	0.18267814315065298	0.16174121319993834	0.14266922800029921
F32H1	0.23549259776020692	0.22733455356206034	0.23793937312553265	0.2040946207252845	0.18012194677274532	0.21300874322052188	0.17810611666269463	0.15045706481273985	0.1506144266234414	0.24045853742146803	0.23309251997947128	0.19645067113220788	0.1800085904991823	0.18922751098426444	0.22320072244257944	0.2031462696410814	0.2174084428878249	0.19437653429941043	0.20845201834181398	0.17528492386143119	0.19649305514125823	0.20016374072721682	0.1881353342425273	0.17531290474475983	0.17236189912806343	0.17983697209007998	0.1687048086794844	0.18542079604078698	0.18830052317271448	0.22061233719425402	0.17848236766296172	0.19818868713830037	0.16795932902190153	0.202812907061041	0.21711879116493393	0.2289527269267781	0.2221119273646187	0.16502668442135068	0.16737655907417354	0.1780105032894827	0.24479678305110653	0.23968204766386286	0.22943976724554546	0.24549625534961272	0.22224715998282668	0.21480356644901974	0.21451384268290946	0.2256765229799867	0.21358690966844077	0.18979425421486656	0.16938511601733136	0.2119557048896846	0.15962381757419983	0.16294291760706714	0.21989353494693342	0.24432805964074275	0.2003558270415453	0.18472280394898136	0.11851705547210337	0.0	0.12943638012575553	0.17825376553471295	0.1788273996787486	0.20505315290436027	0.20247687415654048	0.188536901296124	0.176502841311383	0.10681833520608291	0.14510517166094294	0.14809776502335245	0.2034189877474375	0.21760043065303536	0.23524769433352566	0.23195777022249003	0.2315153646274155	0.23674903037337114	0.20500198246648227	0.16003491205533288	0.23136763750905825	0.20103503714729848	0.22529041333281058	0.22678947791111642	0.2058525479604018	0.18678056276076266
S12Hp	0.190412703357124	0.18225465915897748	0.19285947872244974	0.15901472632220162	0.13504205236966244	0.16792884881743897	0.13302622225961175	0.10537717040965697	0.10553453222035852	0.19537864301838515	0.1880126255763884	0.15137077672912502	0.13492869609609942	0.14414761658118155	0.17812082803949655	0.15806637523799852	0.17232854848474202	0.14929663989632755	0.16337212393873113	0.1302050294583483	0.15141316073817535	0.15508384632413397	0.1430554398394444	0.13023301034167695	0.12728200472498052	0.13475707768699713	0.12362491427640153	0.1403409016377041	0.1432206287696316	0.17553244279117114	0.1334024732598788	0.1531087927352175	0.12287943461881864	0.1577330126579581	0.17203889676185102	0.18387283252369524	0.1770320329615358	0.1199467900182678	0.12229666467109064	0.1329306088863998	0.19971688864802367	0.19460215326077995	0.18435987284246258	0.20041636094652987	0.1771672655797438	0.16972367204593686	0.16943394827982655	0.18059662857690378	0.16850701526535788	0.14471435981178365	0.12430522161424848	0.16687581048660172	0.11454392317111695	0.11786302320398426	0.17481364054385057	0.19924816523765987	0.1552759326384624	0.13964290954589847	0.08532504536529208	0.12943638012575553	0.0	0.11927449881465149	0.11984813295868715	0.1460738861842988	0.143497607436479	0.12955763457606254	0.11752357459132151	0.047839068486021444	0.10002527725786006	0.10301787062026957	0.15833909334435464	0.1725205362499525	0.19016779993044275	0.18687787581940718	0.1864354702243326	0.19166913597028823	0.15992208806339936	0.11495501765225001	0.18628774310597535	0.15595514274421557	0.1802105189297277	0.18170958350803357	0.16077265355731893	0.14170066835767978
S7Hp	0.23923008876608148	0.2310720445679349	0.2416768641314072	0.20783211173115906	0.18385943777861988	0.2167462342263964	0.1818436076685692	0.1541945558186144	0.15435191762931597	0.24419602842734256	0.23683001098534584	0.20018816213808244	0.18374608150505684	0.192965001990139	0.226938213448454	0.20688376064695596	0.22114593389369946	0.198114025305285	0.21218950934768854	0.17902241486730575	0.20023054614713276	0.20390123173309138	0.19187282524840182	0.1790503957506344	0.17609939013393797	0.18357446309595454	0.17244229968535896	0.18915828704666154	0.192038014178589	0.22434982820012855	0.18221985866883625	0.2019261781441749	0.1716968200277761	0.20655039806691555	0.22085628217080847	0.23269021793265265	0.22584941837049324	0.16876417542722522	0.17111405008004807	0.18174799429535723	0.24853427405698109	0.2434195386697374	0.23317725825142	0.24923374635548728	0.22598465098870124	0.21854105745489427	0.218251333688784	0.22941401398586123	0.2173244006743153	0.1935317452207411	0.17312260702320592	0.21569319589555913	0.1633613085800744	0.1666804086129417	0.22363102595280798	0.24806555064661728	0.20409331804741984	0.1884602949548559	0.1341424307742495	0.17825376553471295	0.11927449881465149	0.0	0.09597275540973833	0.14738774139277622	0.1448114626449564	0.13087148978453994	0.11883742979979893	0.08417681058210039	0.1488426626668175	0.15183525602922698	0.20715647875331206	0.22133792165890992	0.2389851853394002	0.2356952612283646	0.23525285563329004	0.24048652137924567	0.2087394734723568	0.16377240306120744	0.2351051285149328	0.204772528153173	0.22902790433868514	0.23052696891699098	0.20959003896627637	0.19051805376663722
F14H1B	0.23980372291011715	0.23164567871197056	0.24225049827544287	0.20840574587519473	0.18443307192265554	0.21731986837043207	0.18241724181260485	0.15476818996265007	0.15492555177335163	0.24476966257137822	0.2374036451293815	0.2007617962821181	0.1843197156490925	0.19353863613417466	0.22751184759248966	0.20745739479099162	0.22171956803773513	0.19868765944932065	0.2127631434917242	0.1795960490113414	0.20080418029116842	0.20447486587712704	0.19244645939243749	0.17962402989467005	0.17667302427797363	0.1841480972399902	0.17301593382939462	0.1897319211906972	0.19261164832262467	0.22492346234416422	0.1827934928128719	0.20249981228821057	0.17227045417181175	0.20712403221095121	0.22142991631484413	0.23326385207668832	0.2264230525145289	0.16933780957126088	0.17168768422408373	0.1823216284393929	0.24910790820101675	0.24399317281377306	0.23375089239545566	0.24980738049952295	0.2265582851327369	0.21911469159892993	0.21882496783281966	0.2299876481298969	0.21789803481835096	0.19410537936477676	0.17369624116724158	0.2162668300395948	0.16393494272411005	0.16725404275697736	0.22420466009684364	0.24863918479065295	0.2046669521914555	0.18903392909889155	0.13471606491828517	0.1788273996787486	0.11984813295868715	0.09597275540973833	0.0	0.1479613755368119	0.14538509678899209	0.13144512392857563	0.1194110639438346	0.08475044472613606	0.14941629681085317	0.15240889017326265	0.20773011289734772	0.22191155580294558	0.23955881948343585	0.23626889537240026	0.2358264897773257	0.24106015552328133	0.20931310761639246	0.1643460372052431	0.23567876265896845	0.20534616229720867	0.2296015384827208	0.23110060306102664	0.21016367311031203	0.19109168791067288
530451	0.26602947613572875	0.25787143193758216	0.2684762515010545	0.23463149910080633	0.21065882514826714	0.24354562159604368	0.20864299503821646	0.18099394318826167	0.18115130499896323	0.2709954157969898	0.2636293983549931	0.2269875495077297	0.21054546887470413	0.21976438935978626	0.25373760081810126	0.23368314801660323	0.24794532126334673	0.22491341267493226	0.2389888967173358	0.205821802236953	0.22702993351678005	0.23070061910273865	0.21867221261804912	0.20584978312028165	0.20289877750358526	0.2103738504656018	0.19924168705500622	0.2159576744163088	0.2188374015482363	0.2511492155697759	0.20901924603848354	0.2287255655138222	0.19849620739742335	0.23334978543656282	0.24765566954045576	0.2594896053022999	0.25264880574014054	0.1955635627968725	0.19791343744969536	0.20854738166500453	0.2753336614266284	0.2702189260393847	0.2599766456210673	0.2760331337251346	0.2527840383583485	0.2453404448245416	0.2450507210584313	0.2562134013555085	0.24412378804396262	0.2203311325903884	0.19992199439285321	0.24249258326520645	0.19016069594972168	0.193479795982589	0.2504304133224553	0.2748649380162646	0.23089270541706713	0.2152596823245032	0.16094181814389683	0.20505315290436027	0.1460738861842988	0.14738774139277622	0.1479613755368119	0.0	0.12027225409225564	0.1255356331116991	0.11350157312695808	0.11097619795174772	0.17564205003646477	0.17863464339887428	0.23395586612295935	0.2481373090285572	0.2657845727090475	0.26249464859801186	0.26205224300293734	0.26728590874889296	0.2355388608420041	0.19057179043085473	0.2619045158845801	0.2315719155228203	0.2558272917083324	0.25732635628663825	0.23638942633592364	0.21731744113628448
