	f26pp	w16pp	w18pp	w21pp	w19pp	f19pp	s24H1	w3pp	f12ppB	f16ppB	s18pp	F16H1	w25pp	f13pp	w20pp	f22ppA	f24pp	f11pp	s31pp	S10H1	f1pp	f21pp	s22pp	S19H1	F1H1	S18H1	s11pp	s10pp	S30H1	s23pp	w23pp	S23Hp	f20ppB	f8pp	f2pp	s16pp	s1pp	f10pp	f30pp	s25pp	w24pp	w17pp	w13pp	s4pp	s19pp	f14ppB	w26pp	s27pp	w11pp	S17H1	w12pp	w29pp	f31pp	F8H1	s28pp	w10pp	s24pp	s29pp	s8pp	S13Hp	S11Hp	31160	F14H1A	w27pp	S4Hp	f29pp	f14ppA	s17pp	w31pp	w6pp	s14pp	F3H1	s12pp	f22ppB	f12ppA	f17ppB	f20ppA	s21pp	f15pp	w28pp	s32pp	w32pp	530295	S26Hp	f3pp	f6ppA	S6Hp	s3pp	w1pp	w30pp	s30pp	w9pp	f17ppA	w4pp	f7pp	f4pp	w2pp	w14pp	s2pp	w7pp	s7pp	S28Hp	F6H1	S8Hp	f23ppB	f32pp	w8pp	F32H1	S27H1	w22pp	s13pp	s26pp	f18pp	S29H1	S22Hp	f9pp	w15pp	f25pp	S1Hp	S31Hp	F22HpB	S15Hp	S20H1	S12Hp	31300	530451	31071	S7Hp	S25Hp	S9H1	S14Hp	s9pp	F23HpA	f16ppA
f23ppB	0.04776029243760549	0.03951865908357892	0.03646770101472227	0.041706862410371325	0.03883009637716332	0.04077625892915473	0.07122451734874469	0.037607647374985544	0.038188382895567335	0.04043209972048937	0.04115122154331041	0.04236798620798192	0.03637148646848512	0.04394903053276844	0.032557795864950875	0.049714467134491014	0.04592488269577746	0.04874904194988787	0.06238012924849086	0.06441983986288302	0.06320903343090362	0.06896179581710174	0.08274545839270321	0.09561770862884325	0.1035609919088639	0.09602989904177736	0.059714877633588834	0.06325911201524026	0.06443503397377243	0.056891203032907234	0.057310290359550736	0.04958957368891676	0.04233640365705604	0.042673932092781114	0.04136351809921233	0.057171111018092316	0.048872620332064506	0.05629711072358123	0.05030074379341079	0.04340675408802873	0.040206928080942866	0.04008438875922131	0.04573102018247695	0.05521403664550478	0.05668420866202503	0.03565415333973503	0.03710249085897484	0.044583169517711206	0.03655202521085399	0.03761976721668013	0.044610967289720554	0.04938155859527012	0.06322764156252862	0.04970376007562869	0.04783479151923786	0.04659096890731092	0.05194024986625057	0.04323638917066185	0.048240138476052255	0.09795161373299922	0.05803803583472502	0.08606268546520199	0.05967032745213106	0.05997002143910136	0.08503259616582146	0.03981064010351154	0.03856389474691882	0.0363400965603632	0.03964555381123405	0.04298217600710273	0.048133212986020815	0.06570978071221738	0.03972942948743108	0.03549326524777755	0.04371011598153916	0.03801732704306071	0.048848343910605066	0.047360166714804086	0.046516014295000935	0.04538798717409541	0.05188475322614743	0.04021712391039306	0.06947423955147516	0.04835738782907735	0.04601676319575567	0.050864002777587104	0.06447081253087551	0.03858420973698144	0.0332528190715405	0.04175876742504821	0.03715698030125039	0.03459183169765455	0.03806849120251868	0.031286206831183036	0.0307816234108333	0.03862531733421272	0.02722513705094513	0.024829009416168907	0.02429161881336495	0.027122966898873835	0.027757431157091693	0.03946725617387045	0.04311945315971051	0.021365019050430797	0.0	0.01688504803612557	0.015184593464614461	0.04021961300688863	0.02625272705232726	0.03407841659522057	0.03483742658050412	0.040093721827238825	0.038438493590582185	0.056339598383821146	0.059183198663024086	0.03752543173395605	0.030008823702504992	0.026666454899075938	0.06679939813689247	0.08229296457397897	0.1149693733011076	0.1652107622533477	0.3972320500640625	0.43523775375356594	0.8261080609014383	0.8786124040015778	0.8969783502915166	0.7877390002636959	0.8744294946730485	0.9286757832280422	0.9948336042356055	0.048880189479043115	0.04765981516110479	0.033672132574716296
f32pp	0.05065793083497658	0.042416297480949994	0.03936533941209335	0.044604500807742406	0.04172773477453441	0.04367389732652581	0.07412215574611576	0.040505285772356625	0.04108602129293842	0.04332973811786045	0.04404885994068149	0.045265624605353	0.0392691248658562	0.04684666893013953	0.03545543426232196	0.05261210553186209	0.04882252109314854	0.051646680347258944	0.06527776764586193	0.0673174782602541	0.06610667182827469	0.07185943421447283	0.08564309679007429	0.09851534702621434	0.10645863030623498	0.09892753743914845	0.06261251603095991	0.06615675041261135	0.0673326723711435	0.05978884143027831	0.060207928756921825	0.05248721208628784	0.045234042054427125	0.045571570490152195	0.04426115649658341	0.060068749415463404	0.051770258729435595	0.05919474912095231	0.053198382190781865	0.04630439248539981	0.043104566478313955	0.0429820271565924	0.04862865857984802	0.058111675042875864	0.05958184705939611	0.038551791737106114	0.04000012925634591	0.04748080791508229	0.03944966360822508	0.040517405614051205	0.04750860568709163	0.0522791969926412	0.0661252799598997	0.05260139847299977	0.050732429916608944	0.049488607304682006	0.054837888263621654	0.046134027568032934	0.05113777687342333	0.1008492521303703	0.0609356742320961	0.08896032386257306	0.06256796584950214	0.06286765983647244	0.08793023456319254	0.04270827850088263	0.0414615331442899	0.03923773495773428	0.042543192208605134	0.045879814404473813	0.05103085138339189	0.06860741910958845	0.04262706788480216	0.03839090364514863	0.04660775437891024	0.040914965440431786	0.05174598230797614	0.05025780511217517	0.04941365269237201	0.048285625571466484	0.054782391623518514	0.043114762307764135	0.07237187794884624	0.051255026226448425	0.04891440159312675	0.053761641174958186	0.06736845092824659	0.041481848134352524	0.03615045746891157	0.04465640582241928	0.040054618698621466	0.03748947009502562	0.04096612959988976	0.03418384522855411	0.03367926180820438	0.0415229557315838	0.030122775448316208	0.027726647813539985	0.027189257210736027	0.030020605296244913	0.030655069554462774	0.042364894571241526	0.04601709155708159	0.02426265744780188	0.01688504803612557	0.0	0.01630158275239182	0.043117251404259704	0.02915036544969834	0.03697605499259164	0.0377350649778752	0.042991360224609906	0.041336131987953266	0.05923723678119222	0.06208083706039516	0.04042307013132712	0.03290646209987607	0.02956409329644702	0.06969703653426354	0.08519060297135006	0.11786701169847869	0.16810840065071875	0.40012968846143354	0.438135392150937	0.8290056992988094	0.8815100423989489	0.8998759886888877	0.790636638661067	0.8773271330704197	0.9315734216254133	0.9977312426329766	0.051777827876414204	0.05055745355847587	0.03656977097208738
w8pp	0.04895747626346546	0.04071584290943889	0.03766488484058224	0.04290404623623129	0.04002728020302329	0.041973442755014696	0.07242170117460464	0.03880483120084551	0.039385566721427304	0.04162928354634934	0.04234840536917038	0.04356517003384189	0.03756867029434509	0.04514621435862841	0.033754979690810843	0.05091165096035098	0.047122066521637425	0.04994622577574784	0.06357731307435083	0.06561702368874298	0.06440621725676357	0.07015897964296172	0.08394264221856318	0.09681489245470322	0.10475817573472387	0.09722708286763733	0.0609120614594488	0.06445629584110023	0.06563221779963238	0.0580883868587672	0.058507474185410704	0.05078675751477673	0.04353358748291601	0.04387111591864108	0.042560701925072296	0.058368294843952284	0.050069804157924475	0.057494294549441195	0.05149792761927076	0.0446039379138887	0.041404111906802835	0.04128157258508128	0.046928204008336916	0.05641122047136475	0.057881392487885	0.036851337165595	0.038299674684834806	0.045780353343571174	0.03774920903671396	0.0388169510425401	0.04580815111558052	0.050578742421130085	0.06442482538838859	0.05090094390148866	0.04903197534509783	0.047788152733170886	0.05313743369211054	0.04443357299652182	0.04943732230191222	0.09914879755885919	0.05923521966058499	0.08725986929106194	0.060867511277991025	0.061167205264961326	0.08622977999168142	0.04100782392937151	0.03976107857277879	0.03753728038622317	0.04084273763709402	0.0441793598329627	0.04933039681188078	0.06690696453807735	0.040926613313291046	0.03669044907363752	0.04490729980739913	0.03921451086892068	0.050045527736465034	0.048557350540664054	0.0477131981208609	0.04658517099995538	0.0530819370520074	0.04141430773625303	0.07067142337733513	0.04955457165493732	0.04721394702161564	0.05206118660344707	0.06566799635673548	0.03978139356284141	0.03445000289740047	0.042955951250908175	0.03835416412711036	0.03578901552351452	0.03926567502837865	0.032483390657043004	0.03197880723669327	0.03982250116007269	0.028422320876805098	0.026026193242028876	0.025488802639224917	0.028320150724733803	0.02895461498295166	0.04066443999973042	0.04431663698557048	0.022562202876290766	0.015184593464614461	0.01630158275239182	0.0	0.0414167968327486	0.02744991087818723	0.035275600421080536	0.03603461040636409	0.04129090565309879	0.03963567741644215	0.057536782209681114	0.060380382488884055	0.038722615559816015	0.03120600752836496	0.027863638724935906	0.06799658196275243	0.08349014839983895	0.11616655712696757	0.16640794607920764	0.39842923388992246	0.43643493757942586	0.8273052447272983	0.8798095878274378	0.8981755341173766	0.7889361840895559	0.8756266784989085	0.9298729670539022	0.9960307880614655	0.05007737330490308	0.04885699898696476	0.034869316400576264
F32H1	0.058888044393347994	0.05064641103932142	0.047595452970464774	0.05283461436611383	0.04995784833290583	0.05190401088489723	0.08235226930448719	0.04873539933072805	0.04931613485130984	0.05155985167623187	0.052278973499052916	0.053495738163724424	0.047499238424227624	0.055076782488510945	0.04368554782069338	0.06084221909023352	0.05705263465151996	0.059876793905630374	0.07350788120423336	0.07554759181862553	0.07433678538664612	0.08008954777284424	0.09387321034844572	0.10674546058458576	0.11468874386460641	0.10715765099751987	0.07084262958933134	0.07438686397098276	0.07556278592951493	0.06801895498864974	0.06843804231529324	0.060717325644659266	0.05346415561279855	0.05380168404852362	0.05249127005495483	0.06829886297383482	0.06000037228780701	0.06742486267932374	0.061428495749153295	0.05453450604377123	0.05133468003668537	0.051212140714963814	0.05685877213821945	0.06634178860124729	0.06781196061776754	0.04678190529547754	0.04823024281471734	0.05571092147345371	0.04767977716659649	0.048747519172422635	0.05573871924546306	0.06050931055101262	0.07435539351827113	0.060831512031371195	0.05896254347498037	0.05771872086305342	0.06306800182199307	0.05436414112640436	0.05936789043179476	0.10907936568874173	0.06916578779046753	0.09719043742094449	0.07079807940787355	0.07109777339484386	0.09616034812156396	0.050938392059254045	0.049691646702661324	0.04746784851610571	0.050773305766976556	0.054109927962845236	0.05926096494176332	0.07683753266795988	0.05085718144317358	0.04662101720352005	0.05483786793728166	0.049145078998803216	0.05997609586634757	0.05848791867054659	0.05764376625074344	0.056515739129837914	0.06301250518188993	0.05134487586613556	0.08060199150721767	0.059485139784819854	0.057144515151498175	0.06199175473332961	0.07559856448661802	0.04971196169272395	0.044380571027283	0.05288651938079071	0.048284732256992896	0.04571958365339705	0.04919624315826118	0.04241395878692554	0.0419093753665758	0.049753069289955223	0.03835288900668764	0.03595676137191141	0.03541937076910745	0.03825071885461634	0.0388851831128342	0.050595008129612956	0.06039020740292236	0.03863577329364265	0.04021961300688863	0.043117251404259704	0.0414167968327486	0.0	0.026178517236382464	0.03961436512233423	0.04037337510761779	0.04562967035435249	0.043974442117695856	0.06187554691093482	0.07031095061876659	0.04865318368969855	0.04113657565824749	0.03779420685481844	0.07792715009263497	0.09342071652972148	0.1260971252568501	0.1763385142090902	0.408359802019805	0.44636550570930844	0.8372358128571807	0.8897401559573203	0.9081061022472591	0.7988667522194384	0.885557246628791	0.9398035351837847	1.005961356191348	0.06000794143478562	0.058787567116847295	0.0447998845304588
S27H1	0.04492115843878663	0.03667952508476005	0.03362856701590341	0.03886772841155246	0.03599096237834446	0.03793712493033586	0.06838538334992582	0.03476851337616668	0.035349248896748474	0.0375929657216705	0.038312087544491544	0.03952885220916306	0.03353235246966626	0.041109896533949586	0.029718661866132014	0.046875333135672145	0.043085748696958595	0.045909907951069	0.059540995249672	0.06158070586406415	0.06036989943208475	0.06612266181828289	0.07990632439388434	0.0927785746300244	0.10072185791004504	0.0931907650429585	0.05687574363476997	0.0604199780164214	0.06159589997495356	0.054052069034088365	0.05447115636073188	0.0467504396900979	0.03949726965823718	0.03983479809396225	0.038524384100393466	0.05433197701927346	0.04603348633324565	0.053457976724762366	0.04746160979459192	0.04056762008920987	0.03736779408212401	0.037245254760402455	0.04289188618365808	0.05237490264668592	0.05384507466320617	0.03281501934091617	0.03426335686015597	0.041744035518892345	0.033712891212035134	0.03478063321786126	0.041771833290901686	0.046542424596451255	0.06038850756370976	0.04686462607680983	0.044995657520419	0.04375183490849206	0.04910111586743171	0.04039725517184299	0.045401004477233387	0.09511247973418036	0.05519890183590616	0.08322355146638312	0.056831193453312195	0.057130887440282496	0.0821934621670026	0.036971506104692686	0.03572476074809996	0.033500962561544334	0.03680641981241519	0.04014304200828387	0.04529407898720195	0.06287064671339851	0.03689029548861222	0.03265413124895869	0.040870981982720295	0.03517819304424184	0.0460092099117862	0.044521032715985225	0.043676880296182066	0.04254885317527654	0.04904561922732857	0.03737798991157419	0.0666351055526563	0.04551825383025848	0.04317762919693681	0.04802486877876824	0.061631678532056644	0.03574507573816258	0.03041368507272163	0.03891963342622934	0.03431784630243152	0.03175269769883568	0.03522935720369982	0.028447072832364168	0.027942489412014434	0.03578618333539386	0.024386003052126265	0.021989875417350042	0.021452484814546084	0.02428383290005497	0.02491829715827283	0.03662812217505158	0.04642332144836099	0.02466888733908128	0.02625272705232726	0.02915036544969834	0.02744991087818723	0.026178517236382464	0.0	0.025647479167772862	0.02640648915305642	0.031662784399791116	0.030007556163134483	0.047908660956373444	0.05634406466420522	0.03468629773513718	0.027169689703686127	0.023827320900257076	0.0639602641380736	0.07945383057516012	0.11213023930228874	0.1623716282545288	0.3943929160652436	0.4323986197547471	0.8232689269026194	0.875773270002759	0.8941392162926978	0.7848998662648771	0.8715903606742297	0.9258366492292234	0.9919944702367867	0.04604105548022426	0.04482068116228593	0.030832998575897434
w22pp	0.05274684798167993	0.04450521462765336	0.04145425655879671	0.046693417954445766	0.043816651921237765	0.04576281447322917	0.07621107289281912	0.042594202919059986	0.04317493843964178	0.04541865526456381	0.046137777087384854	0.04735454175205636	0.04135804201255956	0.04893558607684288	0.03754435140902532	0.054701022678565456	0.0509114382398519	0.05373559749396231	0.0673666847925653	0.06940639540695745	0.06819558897497804	0.0739483513611762	0.08773201393677765	0.10060426417291769	0.10854754745293835	0.1010164545858518	0.06470143317766328	0.0682456675593147	0.06942158951784685	0.061877758576981676	0.06229684590362518	0.054576129232991204	0.047322959201130485	0.047660487636855556	0.04635007364328677	0.06215766656216676	0.05385917587613895	0.06128366626765567	0.05528729933748523	0.04839330963210317	0.04519348362501731	0.04507094430329575	0.05071757572655139	0.060200592189579225	0.061670764206099474	0.040640708883809475	0.04208904640304928	0.04956972506178565	0.04153858075492843	0.04260632276075457	0.049597522833794996	0.05436811413934456	0.06821419710660306	0.05469031561970313	0.052821347063312304	0.05157752445138536	0.056926805410325014	0.048222944714736295	0.0532266940201267	0.10293816927707367	0.06302459137879945	0.09104924100927642	0.0646568829962055	0.0649565769831758	0.0900191517098959	0.04479719564758598	0.04355045029099326	0.041326652104437644	0.044632109355308494	0.047968731551177174	0.05311976853009526	0.07069633625629182	0.04471598503150552	0.040479820791851986	0.0486966715256136	0.04300388258713515	0.05383489945467951	0.05234672225887853	0.05150256983907538	0.05037454271816985	0.05687130877022187	0.045203679454467495	0.0744607950955496	0.05334394337315179	0.05100331873983011	0.055850558321661546	0.06945736807494995	0.043570765281055884	0.03823937461561494	0.04674532296912265	0.042143535845324834	0.03957838724172899	0.04305504674659312	0.03627276237525748	0.03576817895490774	0.04361187287828716	0.032211692595019575	0.02981556496024335	0.02927817435743939	0.03210952244294828	0.032743986701166135	0.044453811717944894	0.0542490109912543	0.03249457688197459	0.03407841659522057	0.03697605499259164	0.035275600421080536	0.03961436512233423	0.025647479167772862	0.0	0.017607185024701582	0.03228067912408764	0.030625450887431006	0.04852655568066997	0.06416975420709853	0.04251198727803049	0.03499537924657943	0.03165301044315038	0.07178595368096691	0.08727952011805343	0.11995592884518204	0.17019731779742212	0.40221860560813694	0.44022430929764034	0.8310946164455127	0.8835989595456523	0.9019649058355911	0.7927255558077704	0.879416050217123	0.9336623387721167	0.99982015977968	0.05386674502311756	0.05264637070517923	0.03865868811879074
s13pp	0.0535058579669635	0.045264224612936915	0.04221326654408027	0.04745242793972933	0.04457566190652133	0.04652182445851273	0.07697008287810268	0.04335321290434355	0.04393394842492534	0.04617766524984737	0.04689678707266841	0.04811355173733992	0.04211705199784312	0.04969459606212645	0.03830336139430888	0.05546003266384901	0.05167044822513546	0.054494607479245866	0.06812569477784886	0.07016540539224102	0.06895459896026161	0.07470736134645975	0.08849102392206121	0.10136327415820126	0.1093065574382219	0.10177546457113537	0.06546044316294683	0.06900467754459827	0.07018059950313042	0.06263676856226523	0.06305585588890875	0.055335139218274765	0.048081969186414046	0.04841949762213912	0.04710908362857033	0.06291667654745033	0.054618185861422516	0.06204267625293923	0.056046309322768786	0.04915231961738673	0.045952493610300876	0.04582995428857932	0.051476585711834943	0.060959602174862786	0.062429774191383035	0.041399718869093036	0.042848056388332834	0.05032873504706921	0.042297590740212	0.04336533274603813	0.05035653281907855	0.05512712412462812	0.06897320709188662	0.05544932560498669	0.053580357048595866	0.05233653443666893	0.057685815395608575	0.048981954700019856	0.05398570400541025	0.10369717926235722	0.06378360136408302	0.09180825099455998	0.06541589298148906	0.06571558696845936	0.09077816169517947	0.04555620563286955	0.04430946027627682	0.0420856620897212	0.045391119340592055	0.048727741536460735	0.05387877851537881	0.07145534624157537	0.04547499501678908	0.041238830777135554	0.04945568151089716	0.04376289257241871	0.05459390943996306	0.05310573224416209	0.05226157982435893	0.051133552703453405	0.057630318755505436	0.045962689439751056	0.07521980508083316	0.054102953358435346	0.051762328725113674	0.05660956830694511	0.07021637806023351	0.044329775266339445	0.038998384600898495	0.0475043329544062	0.04290254583060839	0.040337397227012545	0.04381405673187668	0.03703177236054103	0.0365271889401913	0.04437088286357072	0.03297070258030313	0.030574574945526907	0.03003718434272295	0.03286853242823183	0.033502996686449696	0.04521282170322845	0.055008020976537855	0.03325358686725814	0.03483742658050412	0.0377350649778752	0.03603461040636409	0.04037337510761779	0.02640648915305642	0.017607185024701582	0.0	0.033039689109371204	0.03138446087271456	0.04928556566595353	0.06492876419238208	0.04327099726331404	0.03575438923186299	0.03241202042843394	0.07254496366625046	0.08803853010333698	0.1207149388304656	0.17095632778270567	0.4029776155934205	0.44098331928292395	0.8318536264307963	0.8843579695309358	0.9027239158208746	0.7934845657930539	0.8801750602024065	0.9344213487574002	1.0005791697649635	0.054625755008401125	0.05340538069046279	0.0394176981040743
s26pp	0.058762153213698196	0.05052051985967161	0.04746956179081497	0.052708723186464024	0.04983195715325603	0.05177811970524743	0.08222637812483738	0.04860950815107824	0.049190243671660035	0.05143396049658207	0.052153082319403105	0.05336984698407462	0.04737334724457782	0.05495089130886115	0.043559656641043575	0.060716327910583706	0.056926743471870156	0.05975090272598056	0.07338199002458357	0.07542170063897571	0.07421089420699631	0.07996365659319445	0.09374731916879592	0.10661956940493594	0.11456285268495661	0.10703175981787005	0.07071673840968154	0.07426097279133295	0.07543689474986512	0.06789306380899993	0.06831215113564344	0.06059143446500946	0.05333826443314874	0.05367579286887381	0.05236537887530503	0.06817297179418502	0.05987448110815721	0.06729897149967393	0.06130260456950348	0.05440861486412143	0.05120878885703557	0.051086249535314016	0.05673288095856964	0.06621589742159747	0.06768606943811772	0.04665601411582773	0.04810435163506753	0.055585030293803905	0.047553885986946695	0.04862162799277282	0.05561282806581325	0.060383419371362816	0.07422950233862133	0.06070562085172139	0.05883665229533056	0.057592829683403624	0.06294211064234327	0.05423824994675455	0.05924199925214495	0.10895347450909193	0.06903989661081772	0.09706454624129468	0.07067218822822376	0.07097188221519406	0.09603445694191415	0.05081250087960425	0.04956575552301152	0.047341957336455895	0.05064741458732675	0.05398403678319543	0.05913507376211351	0.07671164148831008	0.05073129026352378	0.04649512602387025	0.054711976757631856	0.049019187819153404	0.05985020468669776	0.058362027490896785	0.05751787507109363	0.0563898479501881	0.06288661400224013	0.05121898468648575	0.08047610032756786	0.05935924860517005	0.05701862397184837	0.061865863553679803	0.07547267330696822	0.04958607051307414	0.0442546798476332	0.0527606282011409	0.04815884107734309	0.04559369247374725	0.04907035197861138	0.042288067607275735	0.041783484186926	0.04962717811030542	0.038226997827037826	0.0358308701922616	0.035293479589457645	0.038124827674966534	0.03875929193318439	0.050469116949963144	0.06026431622327256	0.038509882113992845	0.040093721827238825	0.042991360224609906	0.04129090565309879	0.04562967035435249	0.031662784399791116	0.03228067912408764	0.033039689109371204	0.0	0.03282411173536212	0.0507252165286011	0.07018505943911678	0.04852729251004874	0.041010684478597695	0.03766831567516864	0.07780125891298517	0.09329482535007168	0.1259712340772003	0.17621262302944038	0.40823391084015515	0.4462396145296586	0.837109921677531	0.8896142647776705	0.9079802110676093	0.7987408610397886	0.8854313554491412	0.9396776440041349	1.0058354650116983	0.05988205025513582	0.05866167593719749	0.044673993350808995
f18pp	0.05710692497704156	0.04886529162301498	0.045814333554158336	0.05105349494980739	0.048176728916599396	0.050122891468590794	0.08057114988818075	0.04695427991442161	0.0475350154350034	0.049778732259925434	0.05049785408274647	0.051714618747417986	0.045718119007921186	0.05329566307220451	0.04190442840438694	0.05906109967392707	0.05527151523521352	0.05809567448932393	0.07172676178792692	0.07376647240231908	0.07255566597033968	0.07830842835653781	0.09209209093213927	0.10496434116827932	0.11290762444829996	0.10537653158121343	0.06906151017302489	0.07260574455467633	0.07378166651320849	0.06623783557234329	0.06665692289898681	0.05893620622835283	0.05168303619649211	0.05202056463221718	0.050710150638648394	0.06651774355752839	0.05821925287150058	0.06564374326301729	0.05964737633284685	0.052753386627464795	0.04955356062037894	0.04943102129865738	0.055077652721913006	0.06456066918494086	0.0660308412014611	0.0450007858791711	0.046449123398410896	0.05392980205714727	0.04589865775029006	0.04696639975611619	0.05395759982915661	0.05872819113470618	0.07257427410196468	0.059050392615064756	0.05718142405867393	0.05593760144674699	0.06128688240568664	0.05258302171009792	0.057586771015488314	0.10729824627243528	0.06738466837416109	0.09540931800463805	0.06901695999156712	0.06931665397853742	0.09437922870525753	0.049157272642947614	0.047910527286354886	0.04568672909979926	0.04899218635067012	0.0523288085465388	0.057479845525456874	0.07505641325165344	0.049076062026867144	0.04483989778721362	0.05305674852097522	0.04736395958249677	0.058194976450041125	0.05670679925424015	0.055862646834436994	0.05473461971353147	0.0612313857655835	0.04956375644982912	0.07882087209091124	0.057704020368513416	0.05536339573519174	0.06021063531702317	0.07381744507031157	0.04793084227641751	0.042599451610976564	0.051105399964484266	0.04650361284068646	0.043938464237090614	0.047415123741954744	0.0406328393706191	0.040128255950269365	0.047971949873648785	0.03657176959038119	0.03417564195560497	0.03363825135280101	0.036469599438309894	0.03710406369652776	0.04881388871330651	0.05860908798661592	0.036854653877336205	0.038438493590582185	0.041336131987953266	0.03963567741644215	0.043974442117695856	0.030007556163134483	0.030625450887431006	0.03138446087271456	0.03282411173536212	0.0	0.04408567646587235	0.06852983120246015	0.046872064273392106	0.039355456241941054	0.036013087438512004	0.07614603067632852	0.09163959711341504	0.12431600584054367	0.17455739479278373	0.40657868260349855	0.444584386293002	0.8354546934408743	0.8879590365410138	0.9063249828309526	0.7970856328031319	0.8837761272124846	0.9380224157674782	1.0041802367750416	0.05822682201847919	0.057006447700540856	0.04301876511415236
S29H1	0.07500802977028051	0.06676639641625394	0.06371543834739729	0.06895459974304635	0.06607783370983834	0.06802399626182974	0.09847225468141971	0.06485538470766056	0.06543612022824236	0.06767983705316438	0.06839895887598543	0.06961572354065694	0.06361922380116014	0.07119676786544346	0.059805533197625896	0.07696220446716603	0.07317262002845248	0.07599677928256289	0.08962786658116588	0.09166757719555804	0.09045677076357864	0.09620953314977676	0.10999319572537823	0.12286544596151827	0.1308087292415389	0.12327763637445238	0.08696261496626385	0.09050684934791528	0.09168277130644745	0.08413894036558225	0.08455802769222576	0.07683731102159178	0.06958414098973106	0.06992166942545613	0.06861125543188734	0.08441884835076734	0.07612035766473953	0.08354484805625625	0.07754848112608581	0.07065449142070375	0.06745466541361789	0.06733212609189633	0.07297875751515197	0.0824617739781798	0.08393194599470005	0.06290189067241005	0.06435022819164986	0.07183090685038623	0.06379976254352901	0.06486750454935515	0.07185870462239557	0.07662929592794514	0.09047537889520364	0.0769514974083037	0.07508252885191288	0.07383870623998594	0.07918798719892559	0.07048412650333688	0.07548787580872728	0.12519935106567426	0.08528577316740005	0.11331042279787701	0.08691806478480607	0.08721775877177637	0.11228033349849648	0.06705837743618656	0.06581163207959384	0.06358783389303822	0.06689329114390907	0.07022991333977775	0.07538095031869584	0.0929575180448924	0.0669771668201061	0.06274100258045257	0.07095785331421417	0.06526506437573573	0.07609608124328009	0.0746079040474791	0.07376375162767596	0.07263572450677043	0.07913249055882245	0.06746486124306808	0.09672197688415018	0.07560512516175237	0.0732645005284307	0.07811174011026212	0.09171854986355053	0.06583194706965646	0.06050055640421552	0.06900650475772323	0.06440471763392541	0.06183956903032957	0.0653162285351937	0.05853394416385806	0.05802936074350832	0.06587305466688774	0.054472874383620154	0.052076746748843925	0.051539356146039966	0.054370704231548855	0.05500516848976671	0.06671499350654547	0.07651019277985488	0.054755758670575166	0.056339598383821146	0.05923723678119222	0.057536782209681114	0.06187554691093482	0.047908660956373444	0.04852655568066997	0.04928556566595353	0.0507252165286011	0.04408567646587235	0.0	0.0864309359956991	0.06477316906663107	0.057256561035180016	0.053914192231750965	0.09404713546956749	0.10954070190665399	0.14221711063378262	0.19245849958602268	0.4244797873967375	0.46248549108624093	0.8533557982341133	0.9058601413342529	0.9242260876241917	0.814986737596371	0.9016772320057236	0.9559235205607173	1.0220813415682806	0.07612792681171814	0.07490755249377981	0.060919869907391316
S22Hp	0.06709285544811383	0.05885122209408726	0.05580026402523061	0.061039425420879666	0.058162659387671664	0.06010882193966307	0.09055708035925303	0.056940210385493885	0.05752094590607568	0.05976466273099771	0.060483784553818754	0.06170054921849026	0.05570404947899346	0.06328159354327678	0.05189035887545922	0.06904703014499936	0.0652574457062858	0.06808160496039621	0.0817126922589992	0.08375240287339136	0.08254159644141196	0.08829435882761008	0.10207802140321155	0.11495027163935159	0.12289355491937225	0.1153624620522857	0.07904744064409717	0.0825916750257486	0.08376759698428077	0.07622376604341558	0.07664285337005908	0.0689221366994251	0.061668966667564384	0.062006495103289455	0.06069608110972067	0.07650367402860066	0.06820518334257285	0.07562967373408958	0.06963330680391913	0.06273931709853707	0.05953949109145121	0.05941695176972965	0.06506358319298529	0.07454659965601312	0.07601677167253337	0.054986716350243374	0.05643505386948318	0.06391573252821955	0.05588458822136233	0.05695233022718847	0.0639435303002289	0.06871412160577846	0.08256020457303696	0.06903632308613702	0.0671673545297462	0.06592353191781926	0.0712728128767589	0.0625689521811702	0.0675727014865606	0.11728417674350756	0.07737059884523337	0.10539524847571033	0.07900289046263939	0.07930258444960969	0.1043651591763298	0.05914320311401988	0.05789645775742716	0.055672659570871544	0.05897811682174239	0.06231473901761107	0.06746577599652916	0.08504234372272572	0.05906199249793942	0.054825828258285886	0.06304267899204749	0.05734989005356905	0.06818090692111341	0.06669272972531243	0.06584857730550928	0.06472055018460375	0.07121731623665577	0.059549686920901394	0.0888068025619835	0.06768995083958569	0.06534932620626402	0.07019656578809544	0.08380337554138385	0.057916772747489784	0.05258538208204884	0.06109133043555655	0.05648954331175873	0.05392439470816289	0.05740105421302702	0.05061876984169138	0.05011418642134164	0.05795788034472106	0.046557700061453475	0.044161572426677245	0.04362418182387329	0.046455529909382176	0.047089994167600034	0.05879981918437879	0.07935379305905782	0.05759935894977811	0.059183198663024086	0.06208083706039516	0.060380382488884055	0.07031095061876659	0.05634406466420522	0.06416975420709853	0.06492876419238208	0.07018505943911678	0.06852983120246015	0.0864309359956991	0.0	0.04778180017737392	0.04495832059408956	0.04161595179066051	0.0861319611474008	0.10162552758448731	0.13430193631161594	0.18454332526385603	0.4165646130745708	0.4545703167640743	0.8454406239119466	0.8979449670120861	0.916310913302025	0.8070715632742043	0.8937620576835569	0.9480083462385506	1.0141661672461137	0.06821275248955146	0.06699237817161313	0.05300469558522464
