	w25pp	f16ppB	f25pp	f14ppB	f6ppA	S14Hp	F32H1	F7H1	s11pp	w16pp	w15pp	S3Hp	f32pp	f2pp	w2pp	w4pp	f1pp	w1pp	f4pp	s21pp	w3pp	s3pp	w26pp	f26pp	f3pp	w10pp	f20ppB	w21pp	s29pp	s24pp	S12Hp	S1Hp	S22Hp	f12ppA	w12pp	w18pp	s12pp	w14pp	f9pp	f15pp	s30pp	w17pp	f14ppA	f30pp	f23ppA	f21pp	f17ppA	w9pp	f11pp	f8pp	w11pp	f31pp	f23ppB	f16ppA	s17pp	w24pp	w29pp	f10pp	S23Hp	w7pp	f22ppA	s19pp	F8H1	s8pp	w8pp	f13pp	s31pp	s27pp	w27pp	f29pp	s2pp	S18H1	f20ppA	w13pp	w20pp	S13Hp	w32pp	w6pp	f22ppB	w22pp	f7pp	f12ppB	S9H1	S2Hp	s1pp	s28pp	w28pp	f28pp	w31pp	w23pp	s23pp	S15Hp	530451	31160	F14H1A	f24pp	f17ppB	f19pp	f18pp	f6ppB	s25pp	w19pp
w22pp	0.0409438578268918	0.03719286179932875	0.03719186179882872	0.014303345012098196	0.07692615149273421	0.23049806855419355	0.27364702889110876	0.26227792137930916	0.17799979251248244	0.04309429197377126	0.086658338072375	0.13693562528139328	0.03642414832227457	0.056389447096537204	0.056389447096537204	0.056557829645541305	0.04720461432030899	0.04720461432030899	0.04755864177813911	0.06752857483393743	0.06433969787293294	0.06433969787293294	0.06733448210855218	0.06733448210855218	0.11194624558997532	0.060338917720467754	0.05900430885464698	0.07942509465765976	0.1447420273321563	0.292156513288029	0.274456734512309	0.3044193717008135	0.2795853598706128	0.06152711807536736	0.07875495973226163	0.060563264930436664	0.08110882931747723	0.04177089708592378	0.05575008202124989	0.046600978942116476	0.08915269830073907	0.04233593894749976	0.043834530452941396	0.04362178442940033	0.04142485560663335	0.04142485560663335	0.052483987980434535	0.06286603559784315	0.042293902408854146	0.04889663599455758	0.04889663599455758	0.05144744878515204	0.044007759142358376	0.04049318065296189	0.14472688396877112	0.06631437428713573	0.050757329703658545	0.03738019417479464	0.2964074819921969	0.169380062636068	0.04905461518587838	0.11354342185101626	0.20220247089576698	0.08362404643470064	0.06531558290080604	0.02591205552441251	0.12452435049221752	0.04787922382933884	0.04787922382933884	0.041022986701536965	0.06696767369609491	0.272630003245123	0.03325338684750079	0.03648472903470812	0.07039898935079413	0.2567426262219169	0.10876754832602066	0.11817820755769803	0.009526235898455054	0.0	2.00000100005818e-06	0.014304345012598226	0.26597384518177347	0.22839867917006113	0.13753661133680944	0.22062550770017292	0.078924374343755	0.09284115663153013	0.05220313718452491	0.06632218310801243	0.12875663476006435	0.2684097830640449	0.3159527869029135	0.30663853742802155	0.28255654950375547	0.023413381716601275	0.02635065860861306	0.028841954733673625	0.03463024072236138	0.029231785971581124	0.05115396694440546	0.0409438578268918
f7pp	0.0409438578268918	0.03719286179932875	0.03719186179882872	0.014303345012098196	0.07692615149273421	0.23049806855419355	0.27364702889110876	0.26227792137930916	0.17799979251248244	0.04309429197377126	0.086658338072375	0.13693562528139328	0.03642414832227457	0.056389447096537204	0.056389447096537204	0.056557829645541305	0.04720461432030899	0.04720461432030899	0.04755864177813911	0.06752857483393743	0.06433969787293294	0.06433969787293294	0.06733448210855218	0.06733448210855218	0.11194624558997532	0.060338917720467754	0.05900430885464698	0.07942509465765976	0.1447420273321563	0.292156513288029	0.274456734512309	0.3044193717008135	0.2795853598706128	0.06152711807536736	0.07875495973226163	0.060563264930436664	0.08110882931747723	0.04177089708592378	0.05575008202124989	0.046600978942116476	0.08915269830073907	0.04233593894749976	0.043834530452941396	0.04362178442940033	0.04142485560663335	0.04142485560663335	0.052483987980434535	0.06286603559784315	0.042293902408854146	0.04889663599455758	0.04889663599455758	0.05144744878515204	0.044007759142358376	0.04049318065296189	0.14472688396877112	0.06631437428713573	0.050757329703658545	0.03738019417479464	0.2964074819921969	0.169380062636068	0.04905461518587838	0.11354342185101626	0.20220247089576698	0.08362404643470064	0.06531558290080604	0.02591205552441251	0.12452435049221752	0.04787922382933884	0.04787922382933884	0.041022986701536965	0.06696767369609491	0.272630003245123	0.03325338684750079	0.03648472903470812	0.07039898935079413	0.2567426262219169	0.10876754832602066	0.11817820755769803	0.009526235898455054	2.00000100005818e-06	0.0	0.014304345012598226	0.26597384518177347	0.22839867917006113	0.13753661133680944	0.22062550770017292	0.078924374343755	0.09284115663153013	0.05220313718452491	0.06632218310801243	0.12875663476006435	0.2684097830640449	0.3159527869029135	0.30663853742802155	0.28255654950375547	0.023413381716601275	0.02635065860861306	0.028841954733673625	0.03463024072236138	0.029231785971581124	0.05115396694440546	0.0409438578268918
f12ppB	0.026641512815293637	0.022890516787730582	0.022889516787230554	3.00000150008727e-06	0.06262780648313616	0.21619972354459546	0.25934868388151067	0.2479795763697111	0.16370144750288435	0.028795946964173206	0.07235999306277695	0.12263728027179524	0.02212580331267652	0.04209110208693916	0.04209110208693916	0.04225948463594326	0.032906269310710945	0.032906269310710945	0.033260296768541066	0.05323022982433939	0.050041352863334894	0.050041352863334894	0.05303613709895414	0.05303613709895414	0.09764790058037727	0.04604057271086971	0.044705963845048935	0.06512674964806173	0.1304436823225582	0.2778581682784309	0.2601583895027109	0.2901210266912154	0.2652870148610147	0.047228773065769315	0.06445661472266358	0.04626491992083862	0.06681048430787918	0.02747255207632573	0.04145173701165185	0.032302633932518435	0.07485435329114104	0.02803759393790171	0.029536185443343344	0.02932343941980228	0.0271265105970353	0.0271265105970353	0.03818564297083649	0.0485676905882451	0.027995557399256094	0.03459829098495954	0.03459829098495954	0.037149103775554	0.029709414132760324	0.026194835643363838	0.13042853895917303	0.052016029277537686	0.0364589846940605	0.02308184916519659	0.2821091369825988	0.1550817176264699	0.034756270176280336	0.11491344068946248	0.20357248973421316	0.08831757306329298	0.07000910952939836	0.030605582153004813	0.12921787712080982	0.05257275045793115	0.05257275045793115	0.04571651333012928	0.07166120032468723	0.2773235298737153	0.03794691347609311	0.04117825566330043	0.07509251597938646	0.2614361528505092	0.113461074954613	0.12287173418629037	0.014219762527047366	0.014304345012598226	0.014304345012598226	0.0	0.2516715001701753	0.21409633415846294	0.12323426632521128	0.20632316268857476	0.06462202933215684	0.07853881161993197	0.037900792172926745	0.05201983809641426	0.11445428974846619	0.25410743805244673	0.30165044189131535	0.2923361924164234	0.2682542044921573	0.009111036705003107	0.01204831359701489	0.014539609722075457	0.02032789571076321	0.014929440959982962	0.0368516219328073	0.026641512815293637
S9H1	0.26723910190562206	0.263488105878059	0.26348710587755897	0.25167250017067533	0.3142973066523114	0.4678692237137707	0.511018184050686	0.49964907653888635	0.4153709476720596	0.2804654471333485	0.3240294932319522	0.3743067804409705	0.27379530348185177	0.29376060225611444	0.29376060225611444	0.29392898480511853	0.2845757694798862	0.2845757694798862	0.2849297969377163	0.30489972999351467	0.30171085303251016	0.30171085303251016	0.3047056372681294	0.3047056372681294	0.34931740074955253	0.297710072880045	0.2963754640142242	0.316796249817237	0.3821131824917335	0.5295276684476062	0.5118278896718862	0.5417905268603906	0.51695651503019	0.29889827323494456	0.31612611489183884	0.29793442009001386	0.31847998447705445	0.279142052245501	0.2931212371808271	0.2839721341016937	0.3265238534603163	0.27970709410707695	0.2812056856125186	0.28099293958897753	0.2787960107662106	0.2787960107662106	0.28985514314001176	0.3002371907574204	0.27966505756843135	0.2862677911541348	0.2862677911541348	0.28881860394472925	0.28137891430193557	0.2778643358125391	0.3820980391283483	0.30368552944671295	0.2881284848632358	0.27475134933437184	0.5337786371517741	0.40675121779564516	0.2864257703454556	0.36658294085863774	0.45524198990338843	0.33998707323246824	0.32167860969857365	0.28227508232218007	0.3808873772899851	0.3042422506271064	0.3042422506271064	0.29738601349930455	0.3233307004938625	0.5289930300428906	0.28961641364526836	0.2928477558324757	0.3267620161485617	0.5131056530196845	0.36513057512378827	0.3745412343554656	0.26588926269622265	0.26597384518177347	0.26597384518177347	0.2516715001701753	0.0	0.3505870112506225	0.3165319333150147	0.3996208296783782	0.25791969632196027	0.2718364786097354	0.26580935975093917	0.2799284056744267	0.34236285732647864	0.48201600563045915	0.5295590094693278	0.5202447599944358	0.49616277207016973	0.2497086257953315	0.25264590268734327	0.2551371988124039	0.2609254848010916	0.25552703005031135	0.27744921102313574	0.26723910190562206
S2Hp	0.22966393589390963	0.22591293986634656	0.22591193986584654	0.21409733415896298	0.2767221406405991	0.43029405770205836	0.4734430180389736	0.46207391052717395	0.3777957816603472	0.24289028112163608	0.28645432722023983	0.33673161442925814	0.2362201374701394	0.25618543624440204	0.25618543624440204	0.25635381879340613	0.24700060346817382	0.24700060346817382	0.24735463092600396	0.26732456398180227	0.26413568702079776	0.26413568702079776	0.26713047125641703	0.26713047125641703	0.31174223473784013	0.2601349068683326	0.2588002980025118	0.27922108380552463	0.34453801648002114	0.49195250243589383	0.4742527236601738	0.5042153608486784	0.4793813490184776	0.2613231072232322	0.27855094888012644	0.2603592540783015	0.2809048184653421	0.24156688623378864	0.25554607116911476	0.24639696808998132	0.2889486874486039	0.2421319280953646	0.24363051960080623	0.24341777357726518	0.24122084475449818	0.24122084475449818	0.25227997712829936	0.262662024745708	0.24208989155671898	0.2486926251424224	0.2486926251424224	0.2512434379330169	0.24380374829022322	0.2402891698008267	0.34452287311663593	0.26611036343500055	0.2505533188515234	0.23717618332265947	0.4962034711400617	0.3691760517839328	0.24885060433374323	0.32900777484692534	0.4176668238916761	0.30241190722075584	0.28410344368686125	0.2446999163104677	0.3433122112782727	0.266667084615394	0.266667084615394	0.25981084748759214	0.28575553448215013	0.49141786403117815	0.252041247633556	0.2552725898207633	0.28918685013684936	0.47553048700797207	0.32755540911207587	0.33696606834375326	0.22831409668451025	0.22839867917006113	0.22839867917006113	0.21409633415846294	0.3505870112506225	0.0	0.2789567673033023	0.3620456636666658	0.22034453031024792	0.23426131259802302	0.2282341937392268	0.24235323966271433	0.30478769131476624	0.4444408396187468	0.49198384345761537	0.48266959398272347	0.4585876060584574	0.21213345978361914	0.21507073667563092	0.21756203280069147	0.22335031878937922	0.21795186403859895	0.2398740450114233	0.22966393589390963
s1pp	0.13880186806065797	0.1350508720330949	0.1350498720325949	0.1232352663257113	0.1858600728073474	0.3394319898688067	0.3825809502057219	0.3712118426939223	0.2869337138270956	0.15202821328838442	0.19559225938698815	0.24586954659600646	0.14535806963688774	0.16532336841115036	0.16532336841115036	0.16549175096015448	0.15613853563492217	0.15613853563492217	0.15649256309275228	0.1764624961485506	0.1732736191875461	0.1732736191875461	0.17626840342316535	0.17626840342316535	0.2208801669045885	0.16927283903508095	0.16793823016926016	0.18835901597227295	0.25367594864676946	0.40109043460264215	0.38339065582692217	0.41335329301542667	0.38851928118522594	0.17046103938998053	0.1876888810468748	0.16949718624504984	0.19004275063209042	0.15070481840053696	0.16468400333586308	0.15553490025672967	0.19808661961535226	0.15126986026211292	0.15276845176755455	0.1525557057440135	0.15035877692124652	0.15035877692124652	0.1614179092950477	0.1717999569124563	0.15122782372346733	0.15783055730917075	0.15783055730917075	0.16038137009976522	0.15294168045697154	0.14942710196757505	0.25366080528338425	0.1752482956017489	0.15969125101827172	0.14631411548940781	0.40534140330681007	0.27831398395068113	0.15798853650049155	0.2381457070136737	0.3268047560584244	0.2115498393875042	0.19324137585360956	0.15383784847721604	0.25245014344502104	0.1758050167821424	0.1758050167821424	0.1689487796543405	0.19489346664889845	0.40055579619792653	0.16117917980030433	0.16441052198751166	0.19832478230359768	0.38466841917472044	0.23669334127882422	0.24610400051050157	0.1374520288512586	0.13753661133680944	0.13753661133680944	0.12323426632521128	0.3165319333150147	0.2789567673033023	0.0	0.25292282580645126	0.11122169245003331	0.12513847473780845	0.13737212590597514	0.15149117182946265	0.2139256234815146	0.3535787717854951	0.40112177562436374	0.3918075261494718	0.3677255382252057	0.12127139195036747	0.12420866884237924	0.12669996496743982	0.13248825095612757	0.1270897962053473	0.14901197717817163	0.13880186806065797
s28pp	0.22189076442402145	0.21813976839645838	0.21813876839595836	0.2063241626890748	0.26894896917071087	0.4225208862321702	0.4656698465690854	0.4543007390572858	0.37002261019045907	0.23511710965174792	0.2786811557503517	0.32895844295936993	0.22844696600025122	0.24841226477451386	0.24841226477451386	0.24858064732351798	0.23922743199828567	0.23922743199828567	0.23958145945611575	0.2595513925119141	0.2563625155509096	0.2563625155509096	0.2593572997865288	0.2593572997865288	0.303969063267952	0.2523617353984444	0.25102712653262366	0.2714479123356364	0.33676484501013293	0.4841793309660056	0.46647955219028564	0.49644218937879014	0.4716081775485894	0.253549935753344	0.2707777774102383	0.2525860826084133	0.2731316469954539	0.23379371476390043	0.24777289969922656	0.23862379662009314	0.28117551597871576	0.23435875662547642	0.23585734813091805	0.23564460210737698	0.23344767328461002	0.23344767328461002	0.2445068056584112	0.2548888532758198	0.2343167200868308	0.24091945367253426	0.24091945367253426	0.2434702664631287	0.23603057682033501	0.23251599833093856	0.3367497016467478	0.2583371919651124	0.24278014738163523	0.2294030118527713	0.48843029967017354	0.36140288031404466	0.24107743286385502	0.3212346033770372	0.4098936524217879	0.2946387357508677	0.27633027221697304	0.23692674484057952	0.3355390398083845	0.25889391314550586	0.25889391314550586	0.252037676017704	0.2779823630122619	0.48364469256129	0.2442680761636678	0.24749941835087513	0.28141367866696115	0.4677573155380839	0.3197822376421877	0.3291928968738651	0.22054092521462207	0.22062550770017292	0.22062550770017292	0.20632316268857476	0.3996208296783782	0.3620456636666658	0.25292282580645126	0.0	0.14170513335841806	0.15562191564619318	0.2204610222693386	0.23458006819282612	0.29701451984487803	0.4366676681488586	0.4842106719877272	0.47489642251283526	0.4508144345885692	0.20436028831373096	0.20729756520574275	0.2097888613308033	0.21557714731949104	0.21017869256871077	0.2321008735415351	0.22189076442402145
w28pp	0.08018963106760356	0.0764386350400405	0.07643763503954047	0.06462302933265686	0.12724783581429294	0.2808197528757522	0.32396871321266746	0.31259960570086787	0.22832147683404114	0.09341597629532998	0.13698002239393373	0.187257309602952	0.0867458326438333	0.10671113141809593	0.10671113141809593	0.10687951396710003	0.09752629864186772	0.09752629864186772	0.09788032609969784	0.11785025915549617	0.11466138219449167	0.11466138219449167	0.11765616643011091	0.11765616643011091	0.16226792991153405	0.11066060204202649	0.10932599317620571	0.1297467789792185	0.195063711653715	0.3424781976095877	0.3247784188338677	0.3547410560223722	0.3299070441921715	0.11184880239692609	0.12907664405382036	0.1108849492519954	0.13143051363903596	0.09209258140748251	0.10607176634280863	0.09692266326367521	0.13947438262229783	0.09265762326905849	0.09415621477450012	0.09394346875095906	0.09174653992819208	0.09174653992819208	0.10280567230199326	0.11318771991940188	0.09261558673041287	0.09921832031611631	0.09921832031611631	0.10176913310671078	0.0943294434639171	0.09081486497452061	0.19504856829032982	0.11663605860869446	0.10107901402521728	0.08770187849635337	0.3467291663137556	0.2197017469576267	0.09937629950743711	0.17953347002061926	0.26819251906536995	0.15293760239444976	0.13462913886055514	0.09522561148416159	0.1938379064519666	0.11719277978908793	0.11719277978908793	0.11033654266128605	0.136281229655844	0.34194355920487207	0.10256694280724989	0.1057982849944572	0.13971254531054322	0.326056182181666	0.1780811042857698	0.18749176351744715	0.07883979185820414	0.078924374343755	0.078924374343755	0.06462202933215684	0.25791969632196027	0.22034453031024792	0.11122169245003331	0.14170513335841806	0.0	0.013918782288775187	0.07875988891292071	0.09287893483640822	0.15531338648846016	0.29496653479244067	0.3425095386313093	0.33319528915641733	0.30911330123215125	0.06265915495731303	0.0655964318493248	0.06808772797438538	0.07387601396307314	0.06847755921229289	0.09039974018511722	0.08018963106760356
f28pp	0.09410641335537868	0.09035541732781563	0.0903544173273156	0.07853981162043198	0.14116461810206807	0.2947365351635274	0.33788549550044256	0.326516387988643	0.24223825912181626	0.1073327585831051	0.15089680468170885	0.20117409189072713	0.10066261493160843	0.12062791370587106	0.12062791370587106	0.12079629625487516	0.11144308092964285	0.11144308092964285	0.11179710838747296	0.13176704144327128	0.12857816448226678	0.12857816448226678	0.13157294871788605	0.13157294871788605	0.17618471219930917	0.12457738432980162	0.12324277546398084	0.14366356126699364	0.20898049394149013	0.3563949798973628	0.33869520112164286	0.3686578383101473	0.3438238264799466	0.12576558468470123	0.14299342634159548	0.12480173153977052	0.1453472959268111	0.10600936369525764	0.11998854863058375	0.11083944555145034	0.15339116491007293	0.10657440555683362	0.10807299706227524	0.10786025103873419	0.1056633222159672	0.1056633222159672	0.11672245458976839	0.127104502207177	0.106532369018188	0.11313510260389144	0.11313510260389144	0.1156859153944859	0.10824622575169222	0.10473164726229574	0.20896535057810495	0.13055284089646957	0.11499579631299241	0.1016186607841285	0.36064594860153076	0.23361852924540183	0.11329308179521223	0.19345025230839438	0.28210930135314505	0.16685438468222488	0.14854592114833026	0.10914239377193671	0.20775468873974173	0.13110956207686306	0.13110956207686306	0.12425332494906118	0.15019801194361915	0.3558603414926472	0.11648372509502501	0.11971506728223233	0.15362932759831838	0.33997296446944114	0.19199788657354488	0.20140854580522227	0.09275657414597926	0.09284115663153013	0.09284115663153013	0.07853881161993197	0.2718364786097354	0.23426131259802302	0.12513847473780845	0.15562191564619318	0.013918782288775187	0.0	0.09267667120069584	0.10679571712418334	0.16923016877623526	0.3088833170802158	0.35642632091908444	0.3471120714441925	0.3230300835199264	0.07657593724508815	0.07951321413709993	0.0820045102621605	0.08779279625084827	0.08239434150006801	0.10431652247289235	0.09410641335537868
w31pp	0.05346839390837348	0.04971739788081043	0.049716397880310396	0.03790179217342678	0.10052659865506286	0.25409851571652214	0.2972474760534374	0.2858783685416378	0.20160023967481105	0.06669473913609988	0.11025878523470364	0.16053607244372192	0.060024595484603205	0.07998989425886585	0.07998989425886585	0.08015827680786994	0.07080506148263763	0.07080506148263763	0.07115908894046774	0.09112902199626607	0.08794014503526157	0.08794014503526157	0.09093492927088082	0.09093492927088082	0.13554669275230397	0.08393936488279641	0.08260475601697562	0.10302554181998841	0.16834247449448492	0.3157569604503576	0.29805718167463763	0.32801981886314213	0.3031858070329414	0.08512756523769599	0.10235540689459027	0.0841637120927653	0.10470927647980588	0.06537134424825242	0.07935052918357854	0.07020142610444513	0.11275314546306772	0.06593638610982841	0.06743497761527004	0.06722223159172896	0.06502530276896198	0.06502530276896198	0.07608443514276317	0.0864664827601718	0.06589434957118279	0.07249708315688622	0.07249708315688622	0.07504789594748068	0.067608206304687	0.06409362781529052	0.16832733113109974	0.08991482144946436	0.07435777686598719	0.060980641337123276	0.32000792915452553	0.19298050979839662	0.07265506234820701	0.15281223286138917	0.24147128190613987	0.12621636523521967	0.10790790170132505	0.0685043743249315	0.16711666929273652	0.09047154262985785	0.09047154262985785	0.08361530550205595	0.10955999249661391	0.315222322045642	0.07584570564801979	0.07907704783522712	0.11299130815131314	0.2993349450224359	0.15135986712653968	0.16077052635821706	0.05211855469897406	0.05220313718452491	0.05220313718452491	0.037900792172926745	0.26580935975093917	0.2282341937392268	0.13737212590597514	0.2204610222693386	0.07875988891292071	0.09267667120069584	0.0	0.04543714404437607	0.107871595696428	0.24752474400040853	0.2950677478392772	0.28575349836438524	0.2616715104401191	0.03593791779808294	0.038875194690094726	0.04136649081515529	0.04715477680384305	0.0417563220530628	0.06367850302588714	0.05346839390837348
w23pp	0.06758743983186098	0.06383644380429793	0.0638354438037979	0.05202083809691429	0.11464564457855037	0.26821756164000965	0.3113665219769249	0.2999974144651253	0.21571928559829856	0.0808137850595874	0.12437783115819115	0.17465511836720943	0.07414364140809072	0.09410894018235336	0.09410894018235336	0.09427732273135746	0.08492410740612515	0.08492410740612515	0.08527813486395526	0.1052480679197536	0.10205919095874909	0.10205919095874909	0.10505397519436833	0.10505397519436833	0.14966573867579147	0.09805841080628391	0.09672380194046314	0.11714458774347593	0.18246152041797242	0.3298760063738451	0.31217622759812513	0.34213886478662964	0.3173048529564289	0.09924661116118351	0.11647445281807778	0.09828275801625282	0.11882832240329338	0.07949039017173994	0.09346957510706605	0.08432047202793264	0.12687219138655526	0.08005543203331592	0.08155402353875754	0.08134127751521648	0.0791443486924495	0.0791443486924495	0.09020348106625069	0.1005855286836593	0.08001339549467029	0.08661612908037374	0.08661612908037374	0.0891669418709682	0.08172725222817452	0.07821267373877804	0.18244637705458724	0.10403386737295188	0.0884768227894747	0.0750996872606108	0.33412697507801303	0.20709955572188413	0.08677410827169453	0.16693127878487668	0.2555903278296274	0.14033541115870718	0.12202694762481256	0.08262342024841901	0.18123571521622403	0.10459058855334535	0.10459058855334535	0.09773435142554347	0.12367903842010143	0.3293413679691295	0.08996475157150731	0.09319609375871463	0.12711035407480065	0.3134539909459234	0.1654789130500272	0.17488957228170457	0.06623760062246156	0.06632218310801243	0.06632218310801243	0.05201983809641426	0.2799284056744267	0.24235323966271433	0.15149117182946265	0.23458006819282612	0.09287893483640822	0.10679571712418334	0.04543714404437607	0.0	0.062436451653052	0.22847527039932042	0.3009819679639797	0.29166771848908774	0.2675857305648216	0.05005696372157045	0.05299424061358224	0.0554855367386428	0.061273822727330556	0.05587536797655031	0.07779754894937464	0.06758743983186098
s23pp	0.1300218914839129	0.12627089545634984	0.12626989545584982	0.11445528974896621	0.17708009623060228	0.3306520132920616	0.3738009736289768	0.3624318661171772	0.2781537372503505	0.14324823671163933	0.1868122828102431	0.23708957001926134	0.13657809306014265	0.1565433918344053	0.1565433918344053	0.15671177438340939	0.14735855905817707	0.14735855905817707	0.1477125865160072	0.16768251957180552	0.16449364261080102	0.16449364261080102	0.16748842684642026	0.16748842684642026	0.21210019032784339	0.16049286245833583	0.15915825359251506	0.17957903939552786	0.24489597207002434	0.39231045802589704	0.37461067925017705	0.40457331643868155	0.3797393046084808	0.16168106281323544	0.1789089044701297	0.16071720966830474	0.1812627740553453	0.14192484182379186	0.15590402675911796	0.14675492367998455	0.18930664303860717	0.14248988368536786	0.14398847519080948	0.1437757291672684	0.14157880034450143	0.14157880034450143	0.15263793271830262	0.16301998033571125	0.1424478471467222	0.14905058073242566	0.14905058073242566	0.15160139352302013	0.14416170388022645	0.14064712539082996	0.2448808287066392	0.1664683190250038	0.15091127444152663	0.13753413891266272	0.39656142673006495	0.26953400737393607	0.14920855992374646	0.2293657304369286	0.3180247794816793	0.2027698628107591	0.1844613992768645	0.14505787190047092	0.24367016686827597	0.16702504020539727	0.16702504020539727	0.1601688030775954	0.18611349007215336	0.3917758196211814	0.15239920322355924	0.15563054541076654	0.1895448057268526	0.3758884425979753	0.22791336470207912	0.2373240239337565	0.1286720522745135	0.12875663476006435	0.12875663476006435	0.11445428974846619	0.34236285732647864	0.30478769131476624	0.2139256234815146	0.29701451984487803	0.15531338648846016	0.16923016877623526	0.107871595696428	0.062436451653052	0.0	0.29090972205137233	0.3634164196160316	0.35410217014113965	0.33002018221687357	0.11249141537362238	0.11542869226563415	0.11791998839069473	0.12370827437938248	0.11830981962860224	0.14023200060142657	0.1300218914839129
S15Hp	0.2696750397878935	0.2659240437603304	0.2659230437598304	0.25410843805294675	0.31673324453458285	0.4703051615960422	0.5134541219329574	0.5020850144211577	0.41780688555433104	0.2829013850156199	0.32646543111422366	0.3767427183232419	0.2762312413641232	0.2961965401383858	0.2961965401383858	0.29636492268738995	0.28701170736215764	0.28701170736215764	0.28736573481998773	0.3073356678757861	0.3041467909147816	0.3041467909147816	0.3071415751504008	0.3071415751504008	0.35175333863182395	0.3001460107623164	0.29881140189649563	0.3192321876995084	0.3845491203740049	0.5319636063298776	0.5142638275541576	0.5442264647426621	0.5193924529124614	0.301334211117216	0.31856205277411026	0.3003703579722853	0.32091592235932587	0.2815779901277724	0.29555717506309853	0.2864080719839651	0.32895979134258774	0.2821430319893484	0.28364162349479005	0.28342887747124895	0.281231948648482	0.281231948648482	0.2922910810222832	0.30267312863969176	0.2821009954507028	0.28870372903640623	0.28870372903640623	0.29125454182700067	0.283814852184207	0.28030027369481053	0.38453397701061975	0.3061214673289844	0.2905644227455072	0.27718728721664326	0.5362145750340455	0.40918715567791664	0.288861708227727	0.36901887874090916	0.45767792778565985	0.34242301111473966	0.324114547580845	0.2847110202044515	0.3833233151722565	0.30667818850937784	0.30667818850937784	0.29982195138157597	0.3257666383761339	0.531428967925162	0.2920523515275398	0.2952836937147471	0.32919795403083313	0.5155415909019558	0.3675665130060597	0.3769771722377371	0.26832520057849407	0.2684097830640449	0.2684097830640449	0.25410743805244673	0.48201600563045915	0.4444408396187468	0.3535787717854951	0.4366676681488586	0.29496653479244067	0.3088833170802158	0.24752474400040853	0.22847527039932042	0.29090972205137233	0.0	0.5030695679200121	0.4937553184451202	0.4696733305208541	0.2521445636776029	0.2550818405696147	0.2575731366946753	0.26336142268336304	0.2579629679325828	0.27988514890540717	0.2696750397878935
530451	0.3172180436267621	0.313467047599199	0.313466047598699	0.30165144189181536	0.36427624837345146	0.5178481654349107	0.560997125771826	0.5496280182600264	0.46534988939319966	0.3304443888544885	0.3740084349530922	0.4242857221621105	0.3237742452029918	0.3437395439772545	0.3437395439772545	0.34390792652625857	0.33455471120102626	0.33455471120102626	0.33490873865885634	0.3548786717146547	0.3516897947536502	0.3516897947536502	0.3546845789892694	0.3546845789892694	0.39929634247069257	0.347689014601185	0.34635440573536425	0.366775191538377	0.4320921242128735	0.5795066101687463	0.5618068313930262	0.5917694685815307	0.5669354567513301	0.3488772149560846	0.3661050566129789	0.3479133618111539	0.3684589261981945	0.329120993966641	0.34310017890196715	0.33395107582283373	0.37650279518145635	0.329686035828217	0.3311846273336586	0.33097188131011757	0.3287749524873506	0.3287749524873506	0.3398340848611518	0.3502161324785604	0.3296439992895714	0.33624673287527485	0.33624673287527485	0.3387975456658693	0.3313578560230756	0.32784327753367914	0.4320769808494883	0.353664471167853	0.3381074265843758	0.3247302910555119	0.5837575788729141	0.4567301595167852	0.3364047120665956	0.4165618825797778	0.5052209316245284	0.3899660149536083	0.3716575514197137	0.3322540240433201	0.43086631901112515	0.35422119234824645	0.35422119234824645	0.3473649552204446	0.3733096422150025	0.5789719717640306	0.3395953553664084	0.3428266975536157	0.37674095786970174	0.5630845947408245	0.4151095168449283	0.42452017607660564	0.3158682044173627	0.3159527869029135	0.3159527869029135	0.30165044189131535	0.5295590094693278	0.49198384345761537	0.40112177562436374	0.4842106719877272	0.3425095386313093	0.35642632091908444	0.2950677478392772	0.3009819679639797	0.3634164196160316	0.5030695679200121	0.0	0.498744553733401	0.47466256580913485	0.2996875675164715	0.3026248444084833	0.3051161405335439	0.31090442652223166	0.3055059717714514	0.3274281527442758	0.3172180436267621
