	f14ppA	S2Hp	S17H1	S14Hp	w14pp	f23ppB	w11pp	w28pp	f1pp	S1Hp	F32H1	S28Hp	S9H1	F8H1	S11Hp	S18H1	s24H1	F6H1	S31Hp	S30H1	S13Hp	F7H1	w24pp	f20ppB	w22pp	S22Hp	f13pp	w29pp	S29H1	w27pp	S27H1	w17pp	f25pp	f22ppB	w25pp	w3pp	f20ppA	w20pp	f18pp	f23ppA	f26pp	F23HpA	f10pp	f19pp	S20H1	F29H1	w10pp	S6Hp	S15Hp	S19H1	F14H1A	f32pp	f17ppB	f14ppB	f2pp	w1pp	w8pp	F14H1B	w23pp	F16H1	w19pp	31749	S26Hp	F22HpB	S21H1	F3H1	S3Hp	f4pp	S12Hp	f21pp	f24pp	w26pp	w18pp	f31pp	f11pp	31519	f6ppA	w31pp	f30pp	f15pp	f12ppA	S4Hp	f6ppB	w9pp	f7pp	f16ppA	f12ppB	f8pp
S20H1	0.22586741445712558	0.2436173229261812	0.3367291423183364	0.3444514806771528	0.2805038322804807	0.22417292914863704	0.21924078132829977	0.19880601233860923	0.20039899655341722	0.2092206826574173	0.29161203545301256	0.34352507883013256	0.26158593894362425	0.3521103819691776	0.28383428606843475	0.2540244784650768	0.2880928398809163	0.3091043985928633	0.4205382083577501	0.4238453499694774	0.35183847592220047	0.3596979912485176	0.22381050098507896	0.2613384189158458	0.25428881383793966	0.25412581100862647	0.24528089381984203	0.25283913297175487	0.3705234963475946	0.2787909456692483	0.30006226338478614	0.21012252556069289	0.18815989860282334	0.19685063886608228	0.19043512730817824	0.20133736722244255	0.15423903897767022	0.14913946697389918	0.20336640698602826	0.1694215525808	0.20204442009150828	0.20290059882076739	0.16753662328180308	0.16685416486846066	0.0	0.1957865471946683	0.14027636302349164	0.19028139218219614	0.23580023982081244	0.23892854246823025	0.2828303080889131	0.2450676183450699	0.2171924700275349	0.22252507540194838	0.218787408712415	0.25818755076227484	0.28123859420570974	0.42176742386125965	0.27511881556044315	0.3696991562612263	0.2571367189452997	0.9042882102294577	0.996495705518561	0.7939791525438007	0.7935192884652887	0.8039132565287898	0.6683680720626533	0.2224269563405278	0.23466345773693642	0.21452206147757058	0.1989028074906864	0.21762891750155816	0.2330715881321625	0.2503997494322003	0.21046219210168854	0.3105398661488776	0.26227576533773883	0.21857746455928406	0.21180134547508914	0.2603232910961557	0.2251554776301389	0.2068930279810014	0.18734574468526655	0.18243775300972198	0.17330008219647489	0.1749733069871619	0.17566592608788767	0.1876051130851446
F29H1	0.2778622435901664	0.2956121520592221	0.38872397145137727	0.3964463098101937	0.3324986614135216	0.2761677582816779	0.27123561046134065	0.2508008414716501	0.25239382568645813	0.2612155117904582	0.34360686458605344	0.39551990796317343	0.31358076807666513	0.4041052111022185	0.3358291152014756	0.3060193075981177	0.34008766901395715	0.3610992277259042	0.47253303749079095	0.4758401791025183	0.40383330505524134	0.41169282038155847	0.27580533011811986	0.3133332480488867	0.30628364297098054	0.30612064014166734	0.2972757229528829	0.30483396210479574	0.4225183254806355	0.33078577480228916	0.352057092517827	0.26211735469373376	0.24015472773586422	0.24884546799912316	0.24242995644121912	0.25333219635548343	0.2062338681107111	0.20113429610694006	0.25536123611906913	0.22141638171384087	0.2540392492245492	0.25489542795380826	0.21953145241484395	0.21884899400150157	0.1957865471946683	0.0	0.19227119215653254	0.24227622131523702	0.2877950689538533	0.29092337160127113	0.33482513722195395	0.2970624474781108	0.26918729916057577	0.27451990453498926	0.27078223784545585	0.3101823798953157	0.3332334233387506	0.4737622529943005	0.32711364469348403	0.42169398539426717	0.3091315480783406	0.9562830393624986	1.0484905346516018	0.8459739816768416	0.8455141175983296	0.8559080856618306	0.7203629011956941	0.27442178547356866	0.2866582868699773	0.26651689061061146	0.25089763662372727	0.26962374663459904	0.2850664172652034	0.30239457856524116	0.2624570212347294	0.36253469528191845	0.3142705944707797	0.27057229369232494	0.26379617460813	0.3123181202291966	0.27715030676317975	0.2588878571140423	0.23934057381830742	0.23443258214276286	0.22529491132951576	0.22696813612020278	0.22766075522092855	0.23959994221818548
w10pp	0.14392282268661435	0.16167273115567	0.2547845505478252	0.2625068889066416	0.19855924050996948	0.14222833737812582	0.13729618955778858	0.11686142056809803	0.11845440478290603	0.1272760908869061	0.20966744368250134	0.26158048705962134	0.1796413471731131	0.2701657901986664	0.20188969429792353	0.1720798866945656	0.20614824811040505	0.2271598068223521	0.33859361658723885	0.3419007581989662	0.26989388415168925	0.27775339947800637	0.14186590921456776	0.17939382714533458	0.1723442220674285	0.17218121923811525	0.1633363020493308	0.17089454120124364	0.28857890457708346	0.19684635389873706	0.21811767161427492	0.12817793379018166	0.10621530683231212	0.11490604709557108	0.10849053553766702	0.11939277545193133	0.072294447207159	0.06719487520338796	0.12142181521551704	0.0874769608102888	0.12009982832099708	0.12095600705025616	0.08559203151129186	0.08490957309794947	0.14027636302349164	0.19227119215653254	0.0	0.10833680041168495	0.15385564805030122	0.15698395069771906	0.20088571631840185	0.16312302657455868	0.13524787825702367	0.14058048363143716	0.13684281694190378	0.17624295899176362	0.19929400243519851	0.33982283209074843	0.19317422378993193	0.2877545644907151	0.1751921271747885	0.8223436184589465	0.9145511137480498	0.7120345607732894	0.7115746966947776	0.7219686647582786	0.586423480292142	0.1404823645700166	0.1527188659664252	0.13257746970705936	0.11695821572017517	0.13568432573104694	0.15112699636165128	0.16845515766168906	0.12851760033117732	0.22859527437836635	0.1803311735672276	0.13663287278877284	0.12985675370457792	0.17837869932564449	0.14321088585962768	0.12494843621049016	0.10540115291475534	0.10049316123921076	0.09135549042596368	0.09302871521665068	0.09372133431737648	0.1056605213146334
S6Hp	0.14475383424811258	0.16250374271716822	0.2556155621093234	0.2633379004681398	0.1993902520714677	0.14305934893962405	0.1381272011192868	0.11769243212959626	0.11928541634440426	0.12810710244840434	0.21049845524399957	0.26241149862111957	0.18047235873461132	0.2709968017601646	0.20272070585942176	0.17291089825606382	0.20697925967190328	0.22799081838385032	0.3394246281487371	0.34273176976046443	0.2707248957131875	0.2785844110395046	0.142696920776066	0.1802248387068328	0.17317523362892673	0.17301223079961348	0.16416731361082904	0.17172555276274187	0.2894099161385817	0.1976773654602353	0.21894868317577315	0.1290089453516799	0.10704631839381035	0.11573705865706932	0.10932154709916525	0.12022378701342959	0.07312545876865724	0.0680258867648862	0.12225282677701528	0.08830797237178704	0.12093083988249531	0.12178701861175442	0.08642304307279011	0.11980534207600507	0.19028139218219614	0.24227622131523702	0.10833680041168495	0.0	0.1461262373832303	0.14925454003064814	0.20171672787990008	0.1639540381360569	0.1360788898185219	0.1414114951929354	0.137673828503402	0.17707397055326185	0.20012501399669674	0.34065384365224666	0.19400523535143016	0.28858557605221336	0.17602313873628672	0.8231746300204448	0.915382125309548	0.7128655723347876	0.7124057082562758	0.7227996763197768	0.5872544918536402	0.14131337613151482	0.15354987752792343	0.1334084812685576	0.1177892272816734	0.13651533729254517	0.1519580079231495	0.1692861692231873	0.12934861189267555	0.22942628593986458	0.18116218512872584	0.13746388435027107	0.13068776526607614	0.17920971088714271	0.14404189742112591	0.1257794477719884	0.10623216447625357	0.10132417280070899	0.09218650198746191	0.09385972677814891	0.0945523458788747	0.10649153287613163
S15Hp	0.19027268188672886	0.2080225903557845	0.30113440974793965	0.30885674810675606	0.24490909971008398	0.18857819657824032	0.18364604875790305	0.1632112797682125	0.1648042639830205	0.1736259500870206	0.2560173028826158	0.3079303462597358	0.22599120637322756	0.31651564939878085	0.24823955349803803	0.21842974589468006	0.2524981073105195	0.27350966602246657	0.38494347578735333	0.38825061739908073	0.3162437433518037	0.32410325867812084	0.18821576841468224	0.22574368634544908	0.21869408126754297	0.21853107843822975	0.2096861612494453	0.21724440040135815	0.33492876377719794	0.24319621309885156	0.2644675308143894	0.17452779299029617	0.1525651660324266	0.1612559062956856	0.15484039473778152	0.16574263465204586	0.11864430640727351	0.11354473440350248	0.16777167441563157	0.1338268200104033	0.16644968752111158	0.1673058662503707	0.13194189071140638	0.16532418971462134	0.23580023982081244	0.2877950689538533	0.15385564805030122	0.1461262373832303	0.0	0.12999857141938775	0.24723557551851633	0.20947288577467316	0.18159773745713814	0.18693034283155163	0.18319267614201828	0.22259281819187812	0.24564386163531304	0.38617269129086296	0.23952408299004643	0.3341044236908296	0.221541986374903	0.868693477659061	0.9609009729481643	0.758384419973404	0.757924555894892	0.7683185239583931	0.6327733394922566	0.1868322237701311	0.19906872516653973	0.17892732890717383	0.16330807492028968	0.18203418493116144	0.19747685556176575	0.2148050168618036	0.17486745953129182	0.2749451335784808	0.2266810327673421	0.18298273198888737	0.17620661290469242	0.224728558525759	0.1895607450597422	0.17129829541060465	0.15175101211486983	0.14684302043932526	0.13770534962607817	0.13937857441676518	0.14007119351749095	0.15201038051474788
S19H1	0.1934009845341467	0.21115089300320233	0.3042627123953575	0.31198505075417393	0.24803740235750182	0.19170649922565816	0.1867743514053209	0.16633958241563035	0.16793256663043835	0.17675425273443843	0.2591456055300337	0.3110586489071537	0.2291195090206454	0.3196439520461987	0.25136785614545587	0.2215580485420979	0.2556264099579374	0.27663796866988444	0.3880717784347712	0.39137892004649855	0.3193720459992216	0.3272315613255387	0.19134407106210008	0.22887198899286693	0.2218223839149608	0.2216593810856476	0.21281446389686315	0.220372703048776	0.33805706642461575	0.2463245157462694	0.26759583346180726	0.177656095637714	0.15569346867984446	0.16438420894310343	0.15796869738519936	0.1688709372994637	0.12177260905469135	0.11667303705092032	0.17089997706304938	0.13695512265782117	0.16957799016852942	0.17043416889778853	0.13507019335882423	0.16845249236203919	0.23892854246823025	0.29092337160127113	0.15698395069771906	0.14925454003064814	0.12999857141938775	0.0	0.2503638781659342	0.21260118842209103	0.184726040104556	0.1900586454789695	0.18632097878943613	0.22572112083929596	0.24877216428273086	0.38930099393828077	0.24265238563746427	0.3372327263382474	0.22467028902232083	0.8718217803064788	0.9640292755955822	0.7615127226208218	0.7610528585423099	0.7714468266058109	0.6359016421396744	0.18996052641754893	0.20219702781395754	0.1820556315545917	0.16643637756770752	0.18516248757857928	0.20060515820918362	0.2179333195092214	0.17799576217870966	0.2780734362258987	0.22980933541475995	0.18611103463630518	0.17933491555211026	0.22785686117317683	0.19268904770716003	0.17442659805802252	0.15487931476228767	0.1499713230867431	0.140833652273496	0.14250687706418302	0.1431994961649088	0.15513868316216572
F14H1A	0.17937469200646286	0.1971246004755185	0.2902364198676737	0.2979587582264901	0.234011109829818	0.17768020669797432	0.17274805887763706	0.1523132898879465	0.1539062741027545	0.1627279602067546	0.24511931300234985	0.29703235637946984	0.21509321649296156	0.3056176595185149	0.23734156361777203	0.20753175601441406	0.24160011743025353	0.2626116761422006	0.37404548590708736	0.3773526275188147	0.30534575347153775	0.3132052687978549	0.17731777853441624	0.2148456964651831	0.20779609138727698	0.20763308855796375	0.1987881713691793	0.20634641052109215	0.3240307738969319	0.23229822321858556	0.2535695409341234	0.16362980311003017	0.14166717615216062	0.17366768990113046	0.1672521783432264	0.17815441825749073	0.13105609001271837	0.13572309793084447	0.19639708388841232	0.1624522294831841	0.19507509699389236	0.19593127572315144	0.16056730018418713	0.21235425798272195	0.2828303080889131	0.33482513722195395	0.20088571631840185	0.20171672787990008	0.24723557551851633	0.2503638781659342	0.0	0.11738348470190532	0.10593286183312263	0.12555674589758295	0.12181907920804957	0.16121922125790944	0.18427026470134433	0.3247990943568942	0.19728841778604528	0.2918687584868285	0.17930632117090184	0.8264578124550599	0.9186653077441632	0.7161487547694029	0.7156888906908909	0.7260828587543919	0.5905376742882554	0.14459655856612993	0.15683305996253857	0.1366916637031727	0.1327062869193017	0.15143239693017346	0.16687506756077777	0.18420322886081558	0.14426567153030384	0.24434334557749288	0.19607924476635413	0.15238094398789936	0.1456048249037044	0.194126770524771	0.15895895705875418	0.14069650740961667	0.13451752749114768	0.1296095358156031	0.12680735974581217	0.1284805845364992	0.12917320363722495	0.1411123906344819
f32pp	0.1416120022626197	0.15936191073167533	0.25247373012383045	0.26019606848264687	0.19624842008597482	0.13991751695413115	0.1349853691337939	0.11455060014410334	0.11614358435891134	0.12496527046291142	0.20735662325850668	0.25926966663562667	0.1773305267491184	0.2678549697746717	0.19957887387392886	0.1697690662705709	0.20383742768641036	0.2248489863983574	0.3362827961632442	0.33958993777497154	0.2675830637276946	0.2754425790540117	0.13955508879057307	0.17708300672133992	0.1700334016434338	0.16987039881412058	0.16102548162533614	0.16858372077724898	0.2862680841530888	0.1945355334747424	0.21580685119028023	0.125867113366187	0.10390448640831744	0.1359050001572873	0.12948948859938322	0.14039172851364756	0.09329340026887521	0.0979604081870013	0.15863439414456915	0.12468953973934092	0.1573124072500492	0.15816858597930827	0.12280461044034398	0.17459156823887878	0.2450676183450699	0.2970624474781108	0.16312302657455868	0.1639540381360569	0.20947288577467316	0.21260118842209103	0.11738348470190532	0.0	0.06817017208927946	0.08779405615373978	0.0840563894642064	0.12345653151406626	0.14650757495750116	0.287036404613051	0.1595257280422021	0.25410606874298525	0.14154363142705867	0.7886951227112167	0.88090261800032	0.6783860650255596	0.6779262009470477	0.6883201690105487	0.5527749845444122	0.10683386882228676	0.1190703702186954	0.09892897395932954	0.09494359717545851	0.11366970718633028	0.1291123778169346	0.1464405391169724	0.10650298178646066	0.2065806558336497	0.15831655502251096	0.1146182542440562	0.10784213515986124	0.15636408078092784	0.12119626731491101	0.1029338176657735	0.0967548377473045	0.09184684607175993	0.089044670001969	0.090717894792656	0.0914105138933818	0.10334970089063872
f17ppB	0.11373685394508466	0.1314867624141403	0.22459858180629547	0.23232092016511188	0.1683732717684398	0.11204236863659613	0.10711022081625887	0.08667545182656833	0.08826843604137632	0.0970901221453764	0.17948147494097166	0.23139451831809166	0.14945537843158338	0.2399798214571367	0.17170372555639385	0.14189391795303588	0.17596227936887535	0.1969738380808224	0.3084076478457092	0.3117147894574365	0.23970791541015957	0.2475674307364767	0.11167994047303806	0.1492078584038049	0.1421582533258988	0.14199525049658557	0.13315033330780113	0.14070857245971397	0.2583929358355537	0.16666038515720738	0.18793170287274522	0.09799196504865197	0.07602933809078241	0.10802985183975228	0.10161434028184821	0.11251658019611253	0.0654182519513402	0.07008525986946629	0.13075924582703413	0.09681439142180591	0.12943725893251418	0.13029343766177326	0.09492946212280896	0.14671641992134377	0.2171924700275349	0.26918729916057577	0.13524787825702367	0.1360788898185219	0.18159773745713814	0.184726040104556	0.10593286183312263	0.06817017208927946	0.0	0.05991890783620475	0.056181241146671376	0.09558138319653123	0.11863242663996613	0.259161256295516	0.1316505797246671	0.22623092042545026	0.11366848310952365	0.7608199743936817	0.853027469682785	0.6505109167080246	0.6500510526295127	0.6604450206930137	0.5248998362268772	0.07895872050475175	0.09119522190116039	0.07105382564179451	0.06706844885792348	0.08579455886879525	0.10123722949939958	0.1185653907994374	0.07862783346892563	0.17870550751611466	0.13044140670497592	0.08674310592652117	0.07996698684232623	0.1284889324633928	0.093321118997376	0.07505866934823847	0.06887968942976949	0.06397169775422491	0.06116952168443397	0.06284274647512099	0.06353536557584677	0.07547455257310369
f14ppB	0.11906945931949817	0.1368193677885538	0.22993118718070896	0.23765352553952537	0.1737058771428533	0.11737497401100963	0.11244282619067236	0.09200805720098182	0.09360104141578982	0.1024227275197899	0.18481408031538515	0.23672712369250515	0.15478798380599687	0.2453124268315502	0.17703633093080734	0.14722652332744937	0.18129488474328884	0.20230644345523588	0.31374025322012267	0.31704739483185	0.24504052078457306	0.2529000361108902	0.11701254584745155	0.1545404637782184	0.14749085870031228	0.14732785587099906	0.13848293868221462	0.14604117783412746	0.2637255412099673	0.17199299053162087	0.1932643082471587	0.10332457042306548	0.08136194346519592	0.11336245721416577	0.1069469456562617	0.11784918557052602	0.07075085732575369	0.07541786524387978	0.13609185120144762	0.1021469967962194	0.13476986430692767	0.13562604303618675	0.10026206749722245	0.15204902529575726	0.22252507540194838	0.27451990453498926	0.14058048363143716	0.1414114951929354	0.18693034283155163	0.1900586454789695	0.12555674589758295	0.08779405615373978	0.05991890783620475	0.0	0.03921449809868129	0.07861464014854114	0.10166568359197606	0.24219451324752592	0.13698318509908058	0.23156352579986375	0.11900108848393715	0.7661525797680951	0.8583600750571985	0.6558435220824381	0.6553836580039262	0.6657776260674272	0.5302324416012907	0.08429132587916524	0.09652782727557388	0.076386431016208	0.07240105423233698	0.09112716424320874	0.10656983487381307	0.12389799617385089	0.08396043884333912	0.18403811289052815	0.1357740120793894	0.09207571130093466	0.08529959221673972	0.1338215378378063	0.09865372437178949	0.08039127472265196	0.07421229480418298	0.0693043031286384	0.06650212705884746	0.06817535184953448	0.06886797095026027	0.0808071579475172
f2pp	0.11533179262996479	0.13308170109902043	0.22619352049117558	0.233915858849992	0.16996821045331992	0.11363730732147626	0.10870515950113899	0.08827039051144844	0.08986337472625644	0.09868506083025652	0.18107641362585178	0.23298945700297177	0.1510503171164635	0.24157476014201681	0.17329866424127396	0.143488856637916	0.17755721805375546	0.1985687767657025	0.3100025865305893	0.3133097281423166	0.24130285409503968	0.2491623694213568	0.11327487915791817	0.15080279708868502	0.1437531920107789	0.14359018918146568	0.13474527199268124	0.14230351114459408	0.25998787452043387	0.1682553238420875	0.18952664155762533	0.0995869037335321	0.07762427677566254	0.10962479052463239	0.10320927896672832	0.11411151888099266	0.06701319063622031	0.07168019855434642	0.13235418451191427	0.09840933010668604	0.13103219761739432	0.1318883763466534	0.09652440080768909	0.1483113586062239	0.218787408712415	0.27078223784545585	0.13684281694190378	0.137673828503402	0.18319267614201828	0.18632097878943613	0.12181907920804957	0.0840563894642064	0.056181241146671376	0.03921449809868129	0.0	0.06071994716304415	0.08377099060647908	0.22429982026202894	0.13324551840954724	0.22782585911033038	0.11526342179440378	0.7624149130785618	0.8546224083676651	0.6521058553929048	0.6516459913143928	0.6620399593778938	0.5264947749117573	0.08055365918963187	0.0927901605860405	0.07264876432667464	0.06866338754280361	0.08738949755367538	0.1028321681842797	0.12016032948431751	0.08022277215380576	0.18030044620099478	0.13203634538985604	0.0883380446114013	0.08156192552720634	0.1300838711482729	0.09491605768225611	0.0766536080331186	0.0704746281146496	0.06556663643910504	0.0627644603693141	0.0644376851600011	0.0651303042607269	0.07706949125798382
w1pp	0.15473193467982463	0.17248184314888027	0.26559366254103545	0.27331600089985186	0.20936835250317976	0.1530374493713361	0.14810530155099885	0.1276705325613083	0.1292635167761163	0.1380852028801164	0.22047655567571162	0.2723895990528316	0.19045045916632336	0.28097490219187665	0.2126988062911338	0.18288899868777586	0.21695736010361533	0.23796891881556237	0.34940272858044913	0.3527098701921765	0.2807029961448995	0.28856251147121664	0.15267502120777804	0.19020293913854486	0.18315333406063877	0.18299033123132552	0.17414541404254108	0.18170365319445392	0.29938801657029374	0.20765546589194733	0.2289267836074852	0.13898704578339194	0.11702441882552239	0.14902493257449223	0.1426094210165882	0.1535116609308525	0.10641333268608016	0.11108034060420627	0.1717543265617741	0.13780947215654588	0.17043233966725416	0.17128851839651324	0.13592454285754893	0.18771150065608375	0.25818755076227484	0.3101823798953157	0.17624295899176362	0.17707397055326185	0.22259281819187812	0.22572112083929596	0.16121922125790944	0.12345653151406626	0.09558138319653123	0.07861464014854114	0.06071994716304415	0.0	0.10651973322214583	0.2470485628776957	0.17264566045940707	0.26722600116019024	0.15466356384426364	0.8018150551284217	0.894022550417525	0.6915059974427646	0.6910461333642527	0.7014401014277537	0.5658949169616172	0.11995380123949173	0.13219030263590037	0.11204890637653447	0.10806352959266347	0.12678963960353523	0.14223231023413954	0.15956047153417735	0.11962291420366561	0.21970058825085464	0.1714364874397159	0.12773818666126113	0.1209620675770662	0.16948401319813278	0.13431619973211595	0.11605375008297844	0.10987477016450946	0.10496677848896488	0.10216460241917395	0.10383782720986096	0.10453044631058675	0.11646963330784367
w8pp	0.17778297812325955	0.19553288659231519	0.28864470598447034	0.29636704434328676	0.23241939594661468	0.176088492814771	0.17115634499443375	0.1507215760047432	0.1523145602195512	0.16113624632355128	0.24352759911914654	0.29544064249626656	0.21350150260975825	0.3040259456353116	0.23574984973456872	0.20594004213121075	0.24000840354705022	0.26101996225899726	0.3724537720238841	0.37576091363561137	0.30375403958833447	0.3116135549146516	0.17572606465121293	0.21325398258197978	0.20620437750407367	0.20604137467476044	0.197196457485976	0.20475469663788884	0.32243906001372863	0.23070650933538225	0.2519778270509201	0.16203808922682686	0.14007546226895728	0.17207597601792715	0.16566046446002308	0.1765627043742874	0.12946437612951506	0.13413138404764116	0.19480537000520903	0.16086051559998077	0.19348338311068908	0.19433956183994816	0.15897558630098385	0.21076254409951867	0.28123859420570974	0.3332334233387506	0.19929400243519851	0.20012501399669674	0.24564386163531304	0.24877216428273086	0.18427026470134433	0.14650757495750116	0.11863242663996613	0.10166568359197606	0.08377099060647908	0.10651973322214583	0.0	0.20734589200969994	0.195696703902842	0.29027704460362513	0.17771460728769856	0.8248660985718566	0.9170735938609599	0.7145570408861995	0.7140971768076876	0.7244911448711886	0.5889459604050521	0.14300484468292662	0.15524134607933526	0.1350999498199694	0.13111457303609836	0.14984068304697012	0.16528335367757446	0.18261151497761227	0.1426739576471005	0.24275163169428954	0.1944875308831508	0.15078923010469605	0.1440131110205011	0.19253505664156767	0.15736724317555087	0.13910479352641336	0.13292581360794437	0.1280178219323998	0.12521564586260886	0.12688887065329588	0.12758148975402164	0.13952067675127858
F14H1B	0.3183118077788094	0.33606171624786507	0.42917353564002025	0.43689587399883667	0.37294822560216456	0.31661732247032087	0.31168517464998363	0.2912504056602931	0.2928433898751011	0.3016650759791012	0.3840564287746964	0.4359694721518164	0.3540303322653081	0.44455477529086146	0.3762786793901186	0.34646887178676067	0.38053723320260013	0.4015487919145472	0.5129826016794339	0.5162897432911613	0.4442828692438843	0.45214238457020145	0.31625489430676285	0.35378281223752966	0.3467332071596235	0.3465702043303103	0.3377252871415259	0.3452835262934387	0.4629678896692785	0.37123533899093214	0.39250665670647	0.30256691888237675	0.2806042919245072	0.31260480567347704	0.306189294115573	0.3170915340298373	0.26999320578506497	0.27466021370319105	0.33533419966075895	0.3013893452555307	0.33401221276623894	0.3348683914954981	0.29950441595653376	0.3512913737550686	0.42176742386125965	0.4737622529943005	0.33982283209074843	0.34065384365224666	0.38617269129086296	0.38930099393828077	0.3247990943568942	0.287036404613051	0.259161256295516	0.24219451324752592	0.22429982026202894	0.2470485628776957	0.20734589200969994	0.0	0.33622553355839185	0.430805874259175	0.3182434369432484	0.9653949282274064	1.0576024235165098	0.8550858705417494	0.8546260064632374	0.8650199745267384	0.729474790060602	0.2835336743384765	0.2957701757348851	0.2756287794755192	0.2716434026916482	0.29036951270252	0.3058121833331243	0.32314034463316216	0.28320278730265036	0.3832804613498394	0.33501636053870065	0.29131805976024594	0.284541940676051	0.3330638862971176	0.29789607283110076	0.2796336231819632	0.2734546432634942	0.26854665158794966	0.2657444755181587	0.26741770030884576	0.26811031940957153	0.28004950640682846
w23pp	0.17166319947799294	0.18941310794704858	0.28252492733920376	0.2902472656980202	0.22629961730134807	0.1699687141695044	0.16503656634916716	0.14460179735947662	0.14619478157428462	0.1550164676782847	0.23740782047387993	0.2893208638509999	0.20738172396449167	0.29790616699004496	0.2296300710893021	0.19982026348594417	0.23388862490178364	0.2549001836137307	0.36633399337861744	0.3696411349903448	0.29763426094306783	0.30549377626938495	0.16960628600594635	0.20713420393671317	0.20008459885880708	0.19992159602949383	0.1910766788407094	0.19863491799262223	0.31631928136846205	0.22458673069011564	0.2458580484056535	0.15591831058156025	0.1339556836236907	0.16595619737266054	0.1595406858147565	0.1704429257290208	0.12334459748424847	0.12801160540237458	0.18868559135994242	0.1547407369547142	0.18736360446542247	0.18821978319468155	0.15285580765571724	0.20464276545425206	0.27511881556044315	0.32711364469348403	0.19317422378993193	0.19400523535143016	0.23952408299004643	0.24265238563746427	0.19728841778604528	0.1595257280422021	0.1316505797246671	0.13698318509908058	0.13324551840954724	0.17264566045940707	0.195696703902842	0.33622553355839185	0.0	0.1931165610318819	0.0805541237159553	0.7572808272343378	0.8494883225234411	0.6469717695486807	0.6465119054701688	0.6569058735336698	0.5213606890675334	0.07541957334540791	0.1237314903457045	0.11558216841865537	0.12499479439083178	0.14372090440170354	0.15916357503230785	0.17649173633234566	0.13655417900183392	0.23663185304902296	0.1883677522378842	0.14466945145942944	0.13789333237523452	0.1864152779963011	0.15124746453028426	0.13298501488114675	0.12680603496267778	0.12189804328713319	0.11909586721734226	0.12076909200802927	0.12146171110875506	0.13340089810601197
F16H1	0.2662435401787761	0.2839934486478317	0.3771052680399869	0.3848276063988033	0.3208799580021312	0.26454905487028757	0.25961690704995033	0.23918213806025976	0.24077512227506775	0.24959680837906784	0.3319881611746631	0.3839012045517831	0.3019620646652748	0.39248650769082816	0.32421041179008525	0.2944006041867273	0.3284689656025668	0.3494805243145138	0.46091433407940063	0.4642214756911279	0.392214601643851	0.40007411697016815	0.2641866267067295	0.30171454463749636	0.2946649395595902	0.294501936730277	0.2856570195414926	0.29321525869340537	0.4108996220692452	0.31916707139089884	0.34043838910643665	0.2504986512823434	0.22853602432447384	0.26053653807344374	0.25412102651553964	0.265023266429804	0.21792493818503164	0.22259194610315775	0.2832659320607256	0.24932107765549735	0.28194394516620563	0.2828001238954647	0.2474361483565004	0.2992231061550352	0.3696991562612263	0.42169398539426717	0.2877545644907151	0.28858557605221336	0.3341044236908296	0.3372327263382474	0.2918687584868285	0.25410606874298525	0.22623092042545026	0.23156352579986375	0.22782585911033038	0.26722600116019024	0.29027704460362513	0.430805874259175	0.1931165610318819	0.0	0.14209195541481764	0.8518611679351209	0.9440686632242243	0.741552110249464	0.7410922461709519	0.7514862142344529	0.6159410297683166	0.16999991404619108	0.21831183104648766	0.21016250911943854	0.21957513509161494	0.2383012451024867	0.253743915733091	0.27107207703312886	0.2311345197026171	0.33121219374980615	0.2829480929386674	0.2392497921602126	0.23247367307601768	0.2809956186970842	0.24582780523106745	0.22756535558192992	0.22138637566346095	0.21647838398791638	0.21367620791812542	0.21534943270881243	0.2160420518095382	0.22798123880679513
w19pp	0.1536811028628495	0.17143101133190514	0.2645428307240603	0.27226516908287673	0.20831752068620463	0.15198661755436096	0.14705446973402372	0.12661970074433318	0.12821268495914118	0.13703437106314126	0.2194257238587365	0.2713387672358565	0.18939962734934823	0.2799240703749015	0.21164797447415867	0.18183816687080073	0.2159065282866402	0.23691808699858724	0.348351896763474	0.35165903837520135	0.2796521643279244	0.2875116796542415	0.1516241893908029	0.18915210732156973	0.18210250224366364	0.1819394994143504	0.17309458222556595	0.1806528213774788	0.2983371847533186	0.2066046340749722	0.22787595179051007	0.1379362139664168	0.11597358700854726	0.1479741007575171	0.14155858919961306	0.15246082911387737	0.10536250086910504	0.11002950878723114	0.17070349474479898	0.13675864033957075	0.16938150785027903	0.1702376865795381	0.1348737110405738	0.18666066883910862	0.2571367189452997	0.3091315480783406	0.1751921271747885	0.17602313873628672	0.221541986374903	0.22467028902232083	0.17930632117090184	0.14154363142705867	0.11366848310952365	0.11900108848393715	0.11526342179440378	0.15466356384426364	0.17771460728769856	0.3182434369432484	0.0805541237159553	0.14209195541481764	0.0	0.7392987306191944	0.8315062259082977	0.6289896729335374	0.6285298088550254	0.6389237769185264	0.5033785924523899	0.057437476730264475	0.10574939373056107	0.09760007180351193	0.10701269777568834	0.1257388077865601	0.1411814784171644	0.15850963971720222	0.11857208238669048	0.21864975643387952	0.17038565562274077	0.126687354844286	0.11991123576009108	0.16843318138115765	0.13326536791514082	0.11500291826600331	0.10882393834753433	0.10391594667198975	0.10111377060219882	0.10278699539288583	0.10347961449361162	0.11541880149086854
