	f22ppA	w22pp	w19pp	w14pp	s22pp	f1pp	w1pp	s1pp	w17pp	s17pp	f23ppB	f17ppA	s21pp	w21pp	f10pp	f13pp	f12ppB	f12ppA	f18pp	s2pp	F6H1	S12Hp	f31pp	f17ppB	f2pp	S16H2	F3H1	s11pp	S11Hp	s24H1	w9pp	S15Hp	S9H1	S18H1	S2Hp	S1Hp	S14Hp	S22Hp	F7H1	S3Hp	F1H1	F14H1A	F22HpB	F8H1	S17H1	F14H1B	S8Hp	s26pp	s32pp	w32pp	f30pp	F16H1	S4Hp	S30H1	s4pp	w30pp	s30pp	s10pp	f6ppB	w3pp	s3pp	w11pp	w26pp	w4pp	f4pp	w13pp	s20pp	S13Hp	F32H1	F23HpA	w8pp	s8pp	w6pp	f32pp	f6ppA	w20pp	f20ppA	s31pp	f22ppB	f7pp	f24pp	f23ppA	s28pp	f28pp	w28pp	f14ppB	f9pp	f14ppA	s14pp	s13pp	f29pp	s24pp	s19pp	w25pp	s25pp	f25pp	w27pp	s27pp	s16pp	f16ppB	w16pp	w23pp	s23pp	s7pp	w7pp	w12pp	f3pp	f26pp	f20ppB	f11pp	s18pp	f16ppA	s12pp	f8pp	w24pp	w18pp	w2pp	w31pp	f21pp	f19pp	s29pp	w29pp	w15pp	s15pp	f15pp	w10pp	s9pp	S20H1	S27H1
w16pp	0.05504442221570165	0.05064579952088804	0.04433140358978337	0.050549710323468874	0.06411639018733808	0.06630209602935744	0.06318763879380748	0.06370041546871272	0.04403781930280099	0.050236665807212186	0.044150745303517945	0.0462051136522759	0.06384396824765086	0.05641328649984331	0.04114898206418664	0.06236913106340919	0.055043964563372204	0.05632661313214384	0.07179559184502039	0.05067750280458163	0.25385722975995884	0.14307822282191196	0.08072318298307019	0.037480057298599885	0.03533500285488189	0.27498581576877346	0.1418190056401952	0.17518982090730473	0.2358557912995801	0.2138476985278808	0.07841469049582919	0.25320788216223633	0.25659723071242313	0.27576351453066544	0.26065251711946663	0.24945263570456924	0.25132727333312516	0.25637420965618807	0.24579678425142373	0.2510678182047882	0.25728255810326317	0.2511139325097598	0.2562539776768399	0.2546975207195412	0.24604480592720795	0.23422661419754187	0.11570988060416244	0.12117375914568577	0.10816590652305372	0.08649244190909819	0.05714872787714963	1.1842024714192234	0.26727947095236687	0.23890488181366556	0.12333488756719624	0.10664668642818184	0.06714592293083188	0.09561210584679267	0.07256011249264743	0.06420091129614786	0.07467954730250151	0.04807355928701973	0.03767964432262905	0.054875066178990184	0.04627602793193314	0.053201087510201514	0.14601881876372547	0.21507171760800584	0.21626553345779403	0.25336676685358506	0.1190261868186005	0.12423179932357618	0.06781521608611513	0.06090328589206933	0.057075936530506466	0.048025290441515156	0.0554521945063114	0.07058091363001226	0.06395535973942792	0.03126029631300477	0.026129745974901385	0.04249922791152036	0.04431788234427675	0.0434726645151899	0.04181287203739886	0.02261410801773585	0.024915122818521027	0.023662802202461215	0.11890378412937426	0.045316581997345166	0.02894349783958141	0.018804214457291895	0.03562950427524931	0.019441219722671245	0.01745205641701585	0.0106888157883179	0.025671302757080364	0.028074964509614903	0.07519611380773808	0.008408180780804493	0.0	0.06443085406923796	0.09530231427261247	0.12420324206482898	0.12306475076898053	0.04993566961836103	0.09341004590165038	0.05354005122542092	0.05150651144636485	0.04486288239680675	0.04645310491799068	0.04314152586369832	0.04801401374176889	0.041934187198469586	0.03595125760162926	0.04050664357617849	0.04490508800958544	0.047969758789215056	0.0480239756185762	0.049406279878947926	0.04470555214507768	0.040657134772981426	0.040454200109970855	0.05382488128652019	0.04418780162163581	0.03658914033648541	0.22274741675736945	0.23736685682651415	0.23945731167188838
w23pp	0.0700317195404222	0.0656330968456086	0.059318700914503926	0.06553700764818943	0.07910368751205862	0.081289393354078	0.07817493611852802	0.07868771279343326	0.059025116627521544	0.06522396313193274	0.0591380426282385	0.06119241097699645	0.07883126557237141	0.07140058382456387	0.056136279388907195	0.07735642838812974	0.07003126188809275	0.07131391045686439	0.08678288916974095	0.06566480012930218	0.26884452708467943	0.1580655201466325	0.09571048030779074	0.05246735462332044	0.050322300179602444	0.28997311309349405	0.15680630296491577	0.19017711823202527	0.25084308862430066	0.22883499585260136	0.09340198782054976	0.26819517948695687	0.27158452803714367	0.290750811855386	0.27563981444418717	0.2644399330292898	0.2663145706578457	0.2713615069809086	0.2607840815761443	0.2660551155295087	0.2722698554279837	0.2661012298344803	0.2712412750015604	0.26968481804426175	0.2610321032519285	0.2492139115222624	0.130697177928883	0.13616105647040633	0.12315320384777427	0.10147973923381873	0.07213602520187018	1.199189768743944	0.2822667682770874	0.25389217913838613	0.13832218489191678	0.1216339837529024	0.08213322025555243	0.11059940317151322	0.08754740981736799	0.0791882086208684	0.08966684462722205	0.06306085661174028	0.0526669416473496	0.06986236350371074	0.06126332525665369	0.06818838483492207	0.16100611608844603	0.2300590149327264	0.23125283078251457	0.2683540641783056	0.13401348414332104	0.13921909664829674	0.08280251341083569	0.07589058321678988	0.07206323385522702	0.06301258776623571	0.07043949183103196	0.0855682109547328	0.07894265706414848	0.04624759363772532	0.04806461213443569	0.06443409407105466	0.06625274850381105	0.0654075306747242	0.06374773819693316	0.0465494665029559	0.05488554084910062	0.05363322023304082	0.15440271633698233	0.08081551420495323	0.06444243004718948	0.054303146664899965	0.08059462462190609	0.06440634006932802	0.06241717676367262	0.060283810835789355	0.07526629780455182	0.07766995955708636	0.138894398161826	0.07210646513489241	0.06443085406923796	0.0	0.03616644647657611	0.08697077599919036	0.08583228470334191	0.0346600381705635	0.07813441445385286	0.03826441977762338	0.036230879998567306	0.04311126563003714	0.044701488151221075	0.04138990909692872	0.046262396974999294	0.04018257043169998	0.034199640834859664	0.04706473927386899	0.05146318370727595	0.054527854486905565	0.05458207131626671	0.05596437557663843	0.05126364784276819	0.04721523047067193	0.047012295807661364	0.0603829769842107	0.050745897319326314	0.05157643766120596	0.23773471408209002	0.2523541541512347	0.2544446089966089
s23pp	0.10090317974379674	0.09650455704898314	0.09019016111787846	0.09640846785156397	0.10997514771543318	0.11216085355745253	0.10904639632190258	0.10955917299680781	0.0898965768308961	0.09609542333530728	0.09000950283161305	0.09206387118037099	0.10970272577574594	0.1022720440279384	0.08700773959228172	0.10822788859150427	0.10090272209146728	0.10218537066023892	0.11765434937311547	0.0965362603326767	0.29971598728805393	0.18893698035000706	0.12658194051116528	0.08333881482669497	0.08119376038297697	0.32084457329686855	0.18767776316829027	0.22104857843539982	0.28171454882767516	0.25970645605597587	0.12427344802392429	0.29906663969033137	0.3024559882405182	0.32162227205876054	0.3065112746475617	0.2953113932326643	0.29718603086122025	0.3022329671842831	0.2916555417795188	0.2969265757328833	0.3031413156313582	0.2969726900378548	0.302112735204935	0.3005562782476363	0.29190356345530305	0.28008537172563697	0.16156863813225752	0.16703251667378086	0.15402466405114879	0.13235119943719326	0.10300748540524471	1.2300612289473185	0.31313822848046197	0.28476363934176063	0.16919364509529133	0.1525054439562769	0.11300468045892696	0.14147086337488773	0.11841887002074251	0.11005966882424292	0.12053830483059658	0.09393231681511481	0.08353840185072413	0.10073382370708527	0.09213478546002822	0.0990598450382966	0.19187757629182056	0.2609304751361009	0.26212429098588913	0.2992255243816801	0.1648849443466956	0.17009055685167127	0.11367397361421022	0.1067620434201644	0.10293469405860155	0.09388404796961024	0.10131095203440649	0.11643967115810733	0.109814117267523	0.07711905384109985	0.0789360723378102	0.09530555427442919	0.09712420870718558	0.09627899087809871	0.09461919840030769	0.07742092670633043	0.08575700105247515	0.08450468043641533	0.18527417654035686	0.11168697440832775	0.095313890250564	0.0851746068682745	0.11146608482528061	0.09527780027270254	0.09328863696704714	0.09115527103916388	0.10613775800792634	0.10854141976046089	0.16976585836520053	0.10297792533826693	0.09530231427261247	0.03616644647657611	0.0	0.1178422362025649	0.11670374490671645	0.06553149837393803	0.10900587465722739	0.06913587998099792	0.06710234020194185	0.07398272583341167	0.0755729483545956	0.07226136930030325	0.07713385717837382	0.07105403063507451	0.0650711010382342	0.07793619947724352	0.08233464391065048	0.08539931469028009	0.08545353151964125	0.08683583578001296	0.08213510804614271	0.07808669067404646	0.07788375601103589	0.09125443718758522	0.08161735752270084	0.0824478978645805	0.2686061742854645	0.28322561435460925	0.2853160691999835
s7pp	0.12980410753601326	0.12540548484119965	0.11909108891009497	0.12530939564378046	0.1388760755076497	0.14106178134966904	0.13794732411411909	0.13846010078902432	0.1187975046231126	0.12499635112752379	0.11891043062382955	0.1209647989725875	0.13860365356796245	0.13117297182015492	0.11590866738449823	0.13712881638372076	0.12980364988368379	0.13108629845245542	0.14655527716533198	0.1254371881248932	0.32861691508027047	0.21783790814222354	0.15548286830338176	0.11223974261891148	0.11009468817519348	0.3497455010890851	0.2165786909605068	0.2499495062276163	0.3106154766198917	0.2886073838481924	0.1531743758161408	0.3279675674825479	0.3313569160327347	0.350523199850977	0.3354122024397782	0.32421232102488085	0.32608695865343673	0.33113389497649964	0.32055646957173534	0.32582750352509976	0.33204224342357475	0.32587361783007135	0.33101366299715146	0.3294572060398528	0.32080449124751953	0.30898629951785345	0.19046956592447403	0.19593344446599736	0.18292559184336532	0.16125212722940976	0.13190841319746122	1.258962156739535	0.34203915627267845	0.31366456713397717	0.1980945728875078	0.18140637174849344	0.14190560825114346	0.17037179116710427	0.147319797812959	0.13896059661645943	0.14943923262281308	0.12283324460733132	0.11243932964294064	0.12963475149930176	0.12103571325224473	0.1279607728305131	0.22077850408403707	0.28983140292831744	0.2910252187781056	0.32812645217389663	0.19378587213891207	0.19899148464388777	0.14257490140642673	0.1356629712123809	0.13183562185081807	0.12278497576182675	0.130211879826623	0.14534059895032383	0.13871504505973953	0.10601998163331636	0.10783700013002671	0.1242064820666457	0.12602513649940209	0.12517991867031522	0.1235201261925242	0.10632185449854693	0.11465792884469166	0.11340560822863184	0.21417510433257336	0.14058790220054426	0.1242148180427805	0.114075534660491	0.14036701261749712	0.12417872806491904	0.12218956475926365	0.12005619883138038	0.13503868580014283	0.1374423475526774	0.198666786157417	0.13187885313048342	0.12420324206482898	0.08697077599919036	0.1178422362025649	0.0	0.0022669425787316807	0.09443242616615453	0.1379068024494439	0.09803680777321443	0.09600326799415836	0.10288365362562818	0.10447387614681211	0.10116229709251975	0.10603478497059032	0.09995495842729102	0.09397202883045071	0.10683712726946003	0.11123557170286699	0.1143002424824966	0.11435445931185775	0.11573676357222946	0.11103603583835922	0.10698761846626297	0.1067846838032524	0.12015536497980173	0.11051828531491735	0.111348825656797	0.29750710207768105	0.3121265421468257	0.31421699699219996
w7pp	0.12866561624016482	0.1242669935453512	0.11795259761424652	0.12417090434793203	0.13773758421180124	0.1399232900538206	0.13680883281827064	0.13732160949317587	0.11765901332726415	0.12385785983167534	0.1177719393279811	0.11982630767673905	0.137465162272114	0.13003448052430644	0.11477017608864978	0.13599032508787232	0.12866515858783534	0.12994780715660698	0.14541678586948353	0.12429869682904476	0.327478423784422	0.21669941684637511	0.15434437700753334	0.11110125132306303	0.10895619687934503	0.3486070097932366	0.21544019966465833	0.24881101493176788	0.3094769853240432	0.2874688925523439	0.15203588452029235	0.32682907618669943	0.3302184247368863	0.3493847085551286	0.3342737111439298	0.32307382972903237	0.3249484673575883	0.32999540368065117	0.31941797827588686	0.32468901222925134	0.33090375212772627	0.3247351265342229	0.32987517170130304	0.32831871474400437	0.3196659999516711	0.307847808222005	0.18933107462862558	0.19479495317014892	0.18178710054751684	0.16011363593356132	0.13076992190161277	1.2578236654436865	0.34090066497683	0.3125260758381287	0.1969560815916594	0.18026788045264497	0.14076711695529504	0.1692332998712558	0.1461813065171106	0.13782210532061098	0.14830074132696464	0.12169475331148287	0.11130083834709219	0.12849626020345334	0.11989722195639628	0.12682228153466465	0.21964001278818862	0.28869291163246896	0.2898867274822572	0.32698796087804816	0.19264738084306365	0.19785299334803932	0.14143641011057828	0.13452447991653246	0.13069713055496962	0.1216464844659783	0.12907338853077455	0.1442021076544754	0.13757655376389105	0.10488149033746791	0.10669850883417827	0.12306799077079725	0.12488664520355364	0.12404142737446677	0.12238163489667575	0.10518336320269848	0.11351943754884321	0.11226711693278339	0.21303661303672491	0.13944941090469581	0.12307632674693206	0.11293704336464255	0.13922852132164867	0.1230402367690706	0.1210510734634152	0.11891770753553194	0.1339001945042944	0.13630385625682895	0.1975282948615686	0.130740361834635	0.12306475076898053	0.08583228470334191	0.11670374490671645	0.0022669425787316807	0.0	0.09329393487030609	0.13676831115359545	0.09689831647736598	0.09486477669830991	0.10174516232977973	0.10333538485096366	0.1000238057966713	0.10489629367474188	0.09881646713144257	0.09283353753460226	0.10569863597361158	0.11009708040701854	0.11316175118664815	0.1132159680160093	0.11459827227638102	0.10989754454251077	0.10584912717041452	0.10564619250740395	0.11901687368395328	0.1093797940190689	0.11021033436094856	0.29636861078183263	0.31098805085097725	0.31307850569635154
w12pp	0.055536535089545286	0.05113791239473168	0.04482351646362701	0.051041823197312514	0.06460850306118171	0.06679420890320109	0.06367975166765111	0.06419252834255634	0.04452993217664463	0.050728778681055825	0.044642858177361584	0.04669722652611954	0.0643360811214945	0.05690539937368695	0.04164109493803028	0.06286124393725283	0.05553607743721584	0.05681872600598748	0.07228770471886403	0.05116961567842527	0.2543493426338025	0.1435703356957556	0.08121529585691382	0.03797217017244352	0.035827115728725524	0.2754779286426171	0.14231111851403883	0.17568193378114835	0.23634790417342372	0.21433981140172442	0.07890680336967283	0.25369999503607993	0.2570893435862668	0.2762556274045091	0.2611446299933103	0.24994474857841287	0.2518193862069688	0.25686632253003167	0.24628889712526736	0.25155993107863184	0.25777467097710677	0.25160604538360337	0.25674609055068354	0.25518963359338487	0.24653691880105158	0.2347187270713855	0.11620199347800608	0.12166587201952941	0.10865801939689736	0.08698455478294181	0.057640840750993266	1.184694584293067	0.2677715838262105	0.2393969946875092	0.12382700044103988	0.10713879930202548	0.06763803580467552	0.0961042187206363	0.07305222536649107	0.06469302416999148	0.07517166017634513	0.04856567216086336	0.03817175719647268	0.05536717905283382	0.04676814080577678	0.05369320038404515	0.14651093163756912	0.21556383048184946	0.21675764633163766	0.25385887972742865	0.11951829969244414	0.12472391219741982	0.06830732895995877	0.06139539876591296	0.057568049404350105	0.048517403315358795	0.05594430738015503	0.07107302650385589	0.06444747261327156	0.0317524091868484	0.033569427683558764	0.049938909620177746	0.051757564052934135	0.05091234622384728	0.04925255374605625	0.03205428205207898	0.040390356398223706	0.03913803578216389	0.1399075318861054	0.06632032975407631	0.049947245596312556	0.039807962214023045	0.06609944017102917	0.049911155618451095	0.0479219923127957	0.045788626384912434	0.060771113353674897	0.06317477510620945	0.12439921371094907	0.057611280684015484	0.04993566961836103	0.0346600381705635	0.06553149837393803	0.09443242616615453	0.09329393487030609	0.0	0.045492300712144385	0.00883852354169444	0.013027916668206312	0.028616081179160226	0.030206303700344155	0.026894724646051797	0.031767212524122374	0.025687385980823062	0.019704456383982744	0.03256955482299208	0.03696799925639903	0.040032670036028645	0.04008688686538979	0.04146919112576151	0.03676846339189127	0.032720046019795015	0.03251711135678444	0.04588779253333378	0.03625071286844939	0.03708125321032905	0.2232395296312131	0.23785896970035778	0.239949424545732
f3pp	0.09901091137283465	0.09461228867802104	0.08829789274691636	0.09451619948060187	0.10808287934447108	0.11026858518649044	0.10715412795094048	0.10766690462584572	0.088004308459934	0.09420315496434518	0.08811723446065095	0.09017160280940889	0.10781045740478384	0.1003797756569763	0.08511547122131963	0.10633562022054217	0.09901045372050518	0.10029310228927682	0.11576208100215338	0.09464399196171461	0.2978237189170918	0.18704471197904493	0.12468967214020317	0.08144654645573288	0.07930149201201488	0.3189523049259065	0.1857854947973282	0.2191563100644377	0.2798222804567131	0.2578141876850138	0.12238117965296219	0.2971743713193693	0.3005637198695561	0.3197300036877984	0.3046190062765996	0.29341912486170224	0.2952937624902581	0.30034069881332104	0.28976327340855673	0.29503430736192116	0.30124904726039614	0.29508042166689274	0.30022046683397285	0.2986640098766742	0.2900112950843409	0.27819310335467484	0.15967636976129543	0.16514024830281876	0.15213239568018672	0.13045893106623116	0.10111521703428261	1.2281689605763564	0.31124596010949984	0.28287137097079856	0.1673013767243292	0.15061317558531484	0.11111241208796487	0.13957859500392567	0.11652660164978042	0.10816740045328083	0.11864603645963448	0.09204004844415271	0.08164613347976203	0.09884155533612317	0.09024251708906612	0.0971675766673345	0.18998530792085846	0.25903820676513883	0.260232022614927	0.29733325601071803	0.16299267597573347	0.16819828848070917	0.11178170524324813	0.10486977504920231	0.10104242568763945	0.09199177959864814	0.09941868366344439	0.11454740278714523	0.10792184889656091	0.07522678547013775	0.07704380396684811	0.09341328590346709	0.09523194033622348	0.09438672250713662	0.0927269300293456	0.07552865833536833	0.08386473268151305	0.08261241206545324	0.18338190816939476	0.10979470603736566	0.0934216218796019	0.0832823384973124	0.10957381645431852	0.09338553190174044	0.09139636859608505	0.08926300266820178	0.10424548963696424	0.10664915138949879	0.1678735899942384	0.10108565696730483	0.09341004590165038	0.07813441445385286	0.10900587465722739	0.1379068024494439	0.13676831115359545	0.045492300712144385	0.0	0.0523128998249838	0.05650229295149567	0.07209045746244958	0.0736806799836335	0.07036910092934115	0.07524158880741172	0.06916176226411241	0.0631788326672721	0.07604393110628142	0.08044237553968839	0.08350704631931799	0.08356126314867915	0.08494356740905086	0.08024283967518062	0.07619442230308436	0.0759914876400738	0.08936216881662312	0.07972508915173875	0.0805556294936184	0.26671390591450245	0.2813333459836471	0.28342380082902136
f26pp	0.05914091669660518	0.054742294001791564	0.0484278980706869	0.05464620480437239	0.0682128846682416	0.07039859051026097	0.067284133274711	0.06779690994961624	0.048134313783704516	0.05433316028811571	0.04824723978442147	0.050301608133179423	0.06794046272855439	0.06050978098074684	0.04524547654509017	0.0664656255443127	0.05914045904427573	0.06042310761304737	0.07589208632592392	0.054773997285485154	0.2579537242408624	0.14717471730281548	0.0848196774639737	0.04157655177950341	0.039431497335785416	0.279082310249677	0.14591550012109872	0.17928631538820824	0.2399522857804836	0.21794419300878431	0.08251118497673272	0.2573043766431398	0.2606937251933267	0.279860009011569	0.2647490116003702	0.25354913018547276	0.2554237678140287	0.26047070413709156	0.24989327873232725	0.25516431268569173	0.26137905258416666	0.25521042699066326	0.26035047215774343	0.25879401520044476	0.2501413004081115	0.2383231086784454	0.11980637508506597	0.1252702536265893	0.11226240100395724	0.0905889363900017	0.06124522235805316	1.1882989659001268	0.2713759654332704	0.24300137629456908	0.12743138204809976	0.11074318090908536	0.0712424174117354	0.09970860032769618	0.07665660697355095	0.06829740577705137	0.07877604178340503	0.05217005376792325	0.041776138803532564	0.05897156065989371	0.05037252241283667	0.057297581991105045	0.150115313244629	0.21916821208890935	0.22036202793869755	0.25746326133448855	0.12312268129950402	0.12832829380447972	0.07191171056701866	0.06499978037297285	0.06117243101141	0.05212178492241869	0.05954868898721492	0.07467740811091578	0.06805185422033144	0.035356790793908285	0.037173809290618656	0.05354329122723764	0.05536194565999402	0.05451672783090716	0.05285693535311614	0.03565866365913887	0.04399473800528359	0.04274241738922378	0.1435119134931653	0.0699247113611362	0.05355162720337245	0.04341234382108293	0.06970382177808905	0.05351553722551099	0.051526373919855595	0.049393007991972326	0.06437549496073479	0.06677915671326932	0.12800359531800895	0.061215662291075376	0.05354005122542092	0.03826441977762338	0.06913587998099792	0.09803680777321443	0.09689831647736598	0.00883852354169444	0.0523128998249838	0.0	0.0166322982752662	0.032220462786220115	0.03381068530740405	0.030499106253111682	0.035371594131182266	0.02929176758788295	0.023308837991042632	0.03617393643005196	0.04057238086345892	0.04363705164308854	0.04369126847244968	0.04507357273282139	0.04037284499895116	0.0363244276268549	0.03612149296384433	0.04949217414039367	0.039855094475509285	0.04068563481738893	0.22684391123827297	0.24146335130741767	0.2435538061527919
f20ppB	0.05710737691754911	0.05270875422273549	0.04639435829163083	0.05261266502531632	0.06617934488918553	0.0683650507312049	0.06525059349565493	0.06576337017056016	0.046100774004648445	0.05229962050905964	0.0462137000053654	0.04826806835412335	0.06590692294949832	0.058476241201690767	0.0432119367660341	0.06443208576525664	0.05710691926521966	0.058389567833991296	0.07385854654686785	0.052740457506429084	0.2559201844618063	0.1451411775237594	0.08278613768491763	0.03954301200044734	0.03739795755672934	0.27704877047062093	0.14388196034204265	0.17725277560915217	0.23791874600142754	0.21591065322972824	0.08047764519767665	0.25527083686408375	0.2586601854142706	0.2778264692325129	0.2627154718213141	0.2515155904064167	0.25339022803497263	0.2584371643580355	0.24785973895327118	0.25313077290663566	0.2593455128051106	0.2531768872116072	0.25831693237868736	0.2567604754213887	0.2481077606290554	0.23628956889938932	0.11777283530600989	0.12323671384753322	0.11022886122490116	0.08855539661094564	0.05921168257899708	1.1862654261210708	0.26934242565421435	0.240967836515513	0.12539784226904369	0.10870964113002929	0.06920887763267933	0.09767506054864011	0.07462306719449488	0.0662638659979953	0.07674250200434896	0.050136513988867176	0.039742599024476494	0.05693802088083763	0.04833898263378059	0.05526404221204897	0.14808177346557294	0.21713467230985328	0.21832848815964148	0.2554297215554325	0.12108914152044795	0.12629475402542364	0.06987817078796259	0.06296624059391678	0.05913889123235392	0.05008824514336261	0.05751514920815885	0.0726438683318597	0.06601831444127537	0.033323251014852215	0.035140269511562586	0.05150975144818156	0.05332840588093794	0.05248318805185109	0.050823395574060064	0.03362512388008279	0.041961198226227514	0.04070887761016771	0.14147837371410923	0.06789117158208013	0.05151808742431638	0.04137880404202686	0.06767028199903298	0.051481997446454916	0.04949283414079952	0.04735946821291625	0.06234195518167871	0.06474561693421325	0.12597005553895288	0.0591821225120193	0.05150651144636485	0.036230879998567306	0.06710234020194185	0.09600326799415836	0.09486477669830991	0.013027916668206312	0.05650229295149567	0.0166322982752662	0.0	0.03018692300716404	0.03177714552834797	0.028465566474055612	0.03333805435212619	0.027258227808826876	0.02127529821198656	0.034140396650995886	0.03853884108440284	0.04160351186403246	0.041657728693393604	0.04304003295376532	0.038339305219895085	0.03429088784779882	0.03408795318478826	0.04745863436133759	0.03782155469645321	0.03865209503833286	0.2248103714592169	0.2394298115283616	0.24152026637373583
f11pp	0.050463747867991	0.04606512517317739	0.03975072924207272	0.045969035975758216	0.059535715839627426	0.06172142168164679	0.058606964446096824	0.05911974112100206	0.03945714495509034	0.045655991459501534	0.03957007095580729	0.04162443930456525	0.05926329389994021	0.05183261215213266	0.03656830771647599	0.05778845671569853	0.05046329021566155	0.05174593878443319	0.06721491749730973	0.04609682845687098	0.2492765554122482	0.13849754847420132	0.07614250863535954	0.03289938295088923	0.03075432850717124	0.2704051414210628	0.13723833129248456	0.17060914655959408	0.23127511695186945	0.20926702418017015	0.07383401614811855	0.24862720781452566	0.2520165563647125	0.2711828401829548	0.256071842771756	0.2448719613568586	0.2467465989854145	0.25179353530847737	0.2412161099037131	0.24648714385707754	0.25270188375555247	0.2465332581620491	0.25167330332912924	0.25011684637183057	0.2414641315794973	0.22964593984983123	0.11112920625645178	0.11659308479797512	0.10358523217534307	0.08191176756138753	0.05256805352943898	1.1796217970715128	0.2626987966046562	0.23432420746595492	0.1187542132194856	0.1020660120804712	0.06256524858312124	0.09103143149908202	0.06797943814493679	0.0596202369484372	0.07009887295479085	0.04349288493930907	0.03309896997491839	0.05029439183127953	0.041695353584222494	0.04862041316249087	0.14143814441601482	0.2104910432602952	0.2116848591100834	0.24878609250587438	0.11444551247088985	0.11965112497586552	0.06323454173840448	0.05632261154435868	0.05249526218279582	0.04344461609380451	0.05087152015860075	0.0660002392823016	0.05937468539171727	0.026679621965294113	0.02849664046200448	0.04486612239862346	0.046684776831379844	0.04583955900229299	0.044179766524501965	0.026981494830524692	0.035317569176669415	0.03406524856060961	0.13483474466455111	0.06124754253252203	0.04487445837475827	0.034735174992468754	0.061026652949474874	0.04483836839689681	0.04284920509124142	0.04071583916335815	0.05569832613212061	0.05810198788465515	0.11932642648939479	0.0525384934624612	0.04486288239680675	0.04311126563003714	0.07398272583341167	0.10288365362562818	0.10174516232977973	0.028616081179160226	0.07209045746244958	0.032220462786220115	0.03018692300716404	0.0	0.007252266881748212	0.011511355640567215	0.01638384351863779	0.01030401697533848	0.009506957413165585	0.027496767601437787	0.031895212034844744	0.03495988281447436	0.035014099643835506	0.03639640390420722	0.03169567617033699	0.027647258798240724	0.027444324135230153	0.04081500531177949	0.03117792564689511	0.032008465988774756	0.2181667424096588	0.2327861824788035	0.23487663732417774
s18pp	0.05205397038917493	0.04765534769436132	0.04134095176325665	0.04755925849694215	0.06112593836081136	0.06331164420283072	0.060197186967280755	0.06070996364218599	0.04104736747627427	0.047246213980685466	0.041160293476991225	0.04321466182574918	0.06085351642112414	0.05342283467331659	0.03815853023765992	0.05937867923688246	0.052053512736845484	0.05333616130561712	0.06880514001849367	0.04768705097805491	0.25086677793343215	0.14008777099538525	0.07773273115654347	0.034489605472073165	0.03234455102835517	0.27199536394224677	0.1388285538136685	0.17219936908077801	0.23286533947305338	0.21085724670135408	0.07542423866930248	0.2502174303357096	0.2536067788858964	0.2727730627041387	0.2576620652929399	0.24646218387804253	0.24833682150659844	0.2533837578296613	0.24280633242489702	0.24807736637826147	0.25429210627673643	0.24812348068323303	0.25326352585031314	0.2517070688930145	0.24305435410068124	0.23123616237101516	0.11271942877763572	0.11818330731915905	0.105175454696527	0.08350199008257146	0.054158276050622914	1.1812120195926967	0.26428901912584013	0.23591442998713885	0.12034443574066953	0.10365623460165513	0.06415547110430517	0.09262165402026595	0.06956966066612072	0.06121045946962113	0.07168909547597478	0.045083107460493	0.03468919249610232	0.051884614352463464	0.043285576105406426	0.0502106356836748	0.14302836693719875	0.21208126578147912	0.21327508163126732	0.2503763150270583	0.11603573499207379	0.12124134749704946	0.06482476425958841	0.05791283406554261	0.05408548470397975	0.04503483861498844	0.05246174267978468	0.06759046180348553	0.060964907912901205	0.028269844486478044	0.03008686298318841	0.046456344919807394	0.048274999352563776	0.04742978152347692	0.0457699890456859	0.028571717351708624	0.03690779169785335	0.03565547108179354	0.13642496718573505	0.06283776505370596	0.046464680895942204	0.036325397513652685	0.0626168754706588	0.04642859091808074	0.04443942761242535	0.04230606168454208	0.057288548653304544	0.05969221040583908	0.12091664901057872	0.05412871598364513	0.04645310491799068	0.044701488151221075	0.0755729483545956	0.10447387614681211	0.10333538485096366	0.030206303700344155	0.0736806799836335	0.03381068530740405	0.03177714552834797	0.007252266881748212	0.0	0.013101578161751143	0.01797406603982172	0.011894239496522407	0.011097179934349515	0.02908699012262172	0.033485434556028676	0.03655010533565829	0.03660432216501944	0.03798662642539115	0.03328589869152092	0.029237481319424656	0.029034546656414084	0.042405227832963424	0.03276814816807904	0.03359868850995869	0.21975696493084274	0.2343764049999874	0.23646685984536164
