	S23Hp	f13pp	f12ppB	w32pp	s32pp	S4Hp	s31pp	S17H1	S20H1	f9pp	w1pp	S1Hp	f4pp	w19pp	w21pp	f30pp	S10H1	S3Hp	S2Hp	s3pp	w3pp	f12ppA	S27H1	s27pp	S15Hp	S26Hp	F32H1	f2pp	w24pp	w26pp	s12pp	w18pp	s26pp	w2pp	f25pp	F16H1	w23pp	S11Hp	s23pp	s17pp	s14pp	s10pp	w29pp	s29pp	s24pp	F14H1A	w14pp	w28pp	s28pp	f28pp	w11pp	w27pp	f6ppB	w20pp	w6pp	F3H1	w13pp	f6ppA	f20ppA	f14ppB	s18pp	w10pp	f32pp	s25pp	f16ppA	w16pp	w25pp	f16ppB	w4pp	F7H1	F8H1	S12Hp	s4pp	f17ppB	F6H1	w17pp	S19H1	f14ppA	w9pp	f19pp	f7pp	f10pp	f24pp	s2pp	w31pp	f26pp	f11pp	w12pp	s19pp	f21pp	f23ppB	s11pp	w8pp	s8pp	s7pp	w7pp	f8pp	f1pp	s22pp	S22Hp	s1pp	s30pp	f22ppA	w22pp	w15pp	f15pp	S9H1
f24pp	0.3216242521727494	0.24132459333483525	0.2446577575607481	0.20026493584016614	0.27402791202905996	0.31700996798571635	0.2638176414631002	0.31161793359819645	0.27814932138062537	0.15120127136262962	0.10417771281581861	0.20812064021123233	0.12625615490775693	0.10466780017241975	0.17014888176573784	0.20492498141103027	0.15073479898189202	0.26203072218286044	0.2181505650130635	0.12027412439489256	0.12658224247896782	0.14488121617646738	0.11279507553299042	0.0896297529638892	0.2217579415610665	0.21717290374435122	0.18275303396292042	0.08010722698761755	0.06690812284335046	0.0673259715035715	0.10098496252221875	0.11350362123693411	0.19985242105886478	0.08294500621383477	0.12855060664134538	0.1947955051599123	0.1800674551422367	0.2637619879134008	0.20058572708126193	0.225660742936914	0.2728036134772886	0.2928402392662486	0.19622362993414028	0.20665741488475983	0.20964502688567477	0.24618411631142953	0.1545306274881355	0.13483859175150803	0.16294641801491663	0.1810170190923132	0.0698284726370331	0.056530046055426206	0.10782218755070502	0.07749405176202576	0.1811938783607012	0.21430224353655328	0.09335751292862565	0.12080867826829494	0.08213307489786756	0.09666646544686942	0.06317068368179447	0.03692365167828549	0.12086401197354353	0.06242095940396451	0.061680269521450476	0.06468744343781399	0.10400301636458721	0.13819918548991827	0.10292845993491144	0.25305735267569845	0.23456530238242557	0.24833574371918002	0.1880454631013279	0.12491620238541426	0.1333129609899673	0.12032972594260283	0.15028794993448538	0.13518085766307844	0.07060872729131472	0.08155492030879137	0.020634667907016006	0.028339946018797475	0.0	0.06898205326782773	0.11207016112821047	0.13954631673000212	0.12345211966880329	0.11437401071609421	0.11377972687295165	0.16441266567097984	0.15251108896570437	0.21735797397510526	0.1457078445126875	0.16717242252093134	0.22251789945372172	0.18385054942875162	0.1743193784247548	0.16270010188756884	0.3018871762032924	0.29014986002104326	0.16468895964003816	0.08836149155390721	0.17917353110005962	0.13304514735518383	0.14139716046445358	0.18363447148879014	0.3393741196016235
s2pp	0.27212611092691935	0.19182645208900517	0.19515961631491802	0.15076679459433606	0.2245297707832299	0.26751182673988627	0.21431950021727014	0.2621197923523664	0.2286511801347953	0.12142670281468472	0.07440314426787373	0.17834607166328742	0.09648158635981204	0.07489323162447487	0.14037431321779295	0.1751504128630854	0.12096023043394714	0.23225615363491556	0.1883759964651186	0.09049955584694767	0.09680767393102295	0.11510664762852248	0.08302050698504553	0.07487320322732681	0.2070013918245041	0.20241635400778882	0.16799648422635802	0.06535067725105514	0.05215157310678806	0.052569421767009114	0.08622841278565636	0.09874707150037172	0.18509587132230237	0.06818845647727237	0.11379405690478299	0.1800389554233499	0.1653109054056743	0.24900543817683835	0.18582917734469953	0.2109041932003516	0.25804706374072617	0.27808368952968615	0.18146708019757787	0.19190086514819743	0.19488847714911237	0.23142756657486713	0.1397740777515731	0.12008204201494564	0.14818986827835423	0.1662604693557508	0.0550719229004707	0.056274602035984445	0.10756674353126326	0.077238607742584	0.18093843434125942	0.2140467995171115	0.09310206890918389	0.12055323424885318	0.0818776308784258	0.09641102142742768	0.07317528832680549	0.046928256323296516	0.1443768451129819	0.0859337925434029	0.08519310266088885	0.08820027657725237	0.12751584950402559	0.16171201862935664	0.12644129307434981	0.2765701858151368	0.2580781355218639	0.27184857685861835	0.21155829624076625	0.14842903552485262	0.15682579412940567	0.1438425590820412	0.17380078307392374	0.1586936908025168	0.0941215604307531	0.10506775344822976	0.05639074006243606	0.08810094182033444	0.06898205326782773	0.0	0.055341206150007434	0.09004817548417203	0.07395397842297319	0.06487586947026414	0.06428158562712158	0.11491452442514977	0.10301294771987429	0.16785983272927518	0.09620970326685743	0.11767428127510127	0.17301975820789164	0.13435240818292152	0.12482123717892474	0.11320196064173874	0.25238903495746234	0.24065171877521319	0.11519081839420808	0.03886335030807713	0.12967538985422955	0.08354700610935376	0.0918990192186235	0.13413633024296007	0.28987597835579343
w31pp	0.31521421878730205	0.23491455994938792	0.23824772417530077	0.19385490245471876	0.26761787864361264	0.310599934600269	0.25740760807765284	0.3052079002127491	0.271739287995178	0.16451481067506746	0.11749125212825645	0.22143417952367017	0.13956969422019477	0.11798133948485759	0.1834624210781757	0.21823852072346814	0.16404833829432988	0.2753442614952983	0.23146410432550135	0.1335876637073304	0.1398957817914057	0.15819475548890521	0.12610861484542826	0.11796131108770955	0.25008949968488686	0.24550446186817157	0.21108459208674077	0.10843878511143787	0.09523968096717078	0.09565752962739185	0.1293165206460391	0.14183517936075446	0.22818397918268513	0.11127656433765509	0.15688216476516573	0.22312706328373266	0.20839901326605706	0.2920935460372211	0.22891728520508228	0.25399230106073434	0.3011351716011089	0.3211717973900689	0.22455518805796063	0.23498897300858018	0.23797658500949512	0.2745156744352499	0.18286218561195586	0.16317014987532838	0.19127797613873698	0.20934857721613356	0.09816003076085343	0.09936270989636717	0.150654851391646	0.12032671560296673	0.22402654220164217	0.2571349073774942	0.13619017676956663	0.16364134210923592	0.12496573873880854	0.13949912928781041	0.11626339618718823	0.09001636418367925	0.18746495297336466	0.12902190040378564	0.1282812105212716	0.1312883844376351	0.17060395736440834	0.2048001264897394	0.16952940093473257	0.31965829367551957	0.3011662433822467	0.3149366847190011	0.25464640410114897	0.19151714338523537	0.19991390198978842	0.18693066694242394	0.2168888909343065	0.20178179866289955	0.13720966829113584	0.1481558613086125	0.09947884792281879	0.13118904968071718	0.11207016112821047	0.055341206150007434	0.0	0.13313628334455477	0.11704208628335593	0.10796397733064686	0.1073696934875043	0.1580026322855325	0.14610105558025704	0.2109479405896579	0.13929781112724016	0.16076238913548402	0.21610786606827437	0.17744051604330424	0.1679093450393075	0.15629006850212146	0.2954771428178451	0.28373982663559594	0.1582789262545908	0.08195145816845986	0.17276349771461225	0.12663511396973648	0.13498712707900623	0.17722443810334276	0.3329640862161761
f26pp	0.32891810785753245	0.24861844901961827	0.2519516132455311	0.20755879152494916	0.281321767713843	0.32430382367049937	0.27111149714788324	0.3189117892829795	0.2854431770654084	0.1919909662768591	0.14496740773004813	0.24891033512546182	0.16704584982198642	0.14545749508664924	0.21093857667996735	0.24571467632525978	0.19152449389612153	0.30282041709708996	0.25894025992729297	0.16106381930912206	0.16737193739319733	0.18567091109069686	0.1535847704472199	0.1454374666895012	0.27756565528667854	0.2729806174699632	0.23856074768853242	0.13591494071322952	0.12271583656896244	0.1231336852291835	0.15679267624783075	0.1693113349625461	0.2556601347844768	0.13875271993944677	0.18435832036695737	0.2506032188855243	0.2358751688678487	0.31956970163901277	0.25639344080687393	0.28146845666252596	0.32861132720290054	0.3486479529918606	0.25203134365975227	0.26246512861037186	0.26545274061128676	0.30199183003704155	0.2103383412137475	0.19064630547712003	0.21875413174052863	0.2368247328179252	0.1256361863626451	0.12683886549815881	0.17813100699343765	0.14780287120475838	0.2515026978034338	0.2846110629792859	0.16366633237135828	0.19111749771102757	0.15244189434060018	0.16697528488960206	0.14373955178897987	0.1174925197854709	0.2149411085751563	0.15649805600557729	0.15575736612306323	0.15876454003942675	0.19808011296619998	0.23227628209153103	0.1970055565365242	0.3471344492773112	0.32864239898403835	0.3424128403207928	0.28212255970294065	0.21899329898702702	0.22739005759158007	0.2144068225442156	0.24436504653609814	0.2292579542646912	0.1646858238929275	0.17563201691040414	0.12695500352461045	0.15866520528250883	0.13954631673000212	0.09004817548417203	0.13313628334455477	0.0	0.11954853530582199	0.11047042635311291	0.10987614250997035	0.17170652135576286	0.1598049446504874	0.22465182965988828	0.15300170019747053	0.17446627820571436	0.22981175513850474	0.19114440511353464	0.18161323410953784	0.16999395757235186	0.30918103188807544	0.2974437157058263	0.17198281532482118	0.09565534723869024	0.18646738678484265	0.14033900303996685	0.1486910161492366	0.19092832717357316	0.3466679752864065
f11pp	0.31282391079633365	0.23252425195841947	0.2358574161843323	0.1914645944637503	0.26522757065264413	0.30820962660930057	0.25501730008668444	0.3028175922217806	0.2693489800042096	0.17589676921566028	0.12887321066884927	0.232816138064263	0.1509516527607876	0.1293632980254504	0.19484437961876852	0.22962047926406096	0.1754302968349227	0.2867262200358911	0.24284606286609417	0.14496962224792323	0.1512777403319985	0.16957671402949803	0.13749057338602108	0.12934326962830237	0.2614714582254797	0.25688642040876436	0.2224665506273336	0.11982074365203069	0.1066216395077636	0.10703948816798467	0.14069847918663192	0.15321713790134728	0.23956593772327794	0.12265852287824791	0.16826412330575855	0.23450902182432548	0.21978097180664988	0.3034755045778139	0.2402992437456751	0.26537425960132716	0.31251713014170174	0.3325537559306617	0.23593714659855344	0.246370931549173	0.24935854355008794	0.2858976329758427	0.19424414415254868	0.1745521084159212	0.2026599346793298	0.22073053575672638	0.10954198930144625	0.11074466843695999	0.16203680993223882	0.13170867414355955	0.235408500742235	0.26851686591808704	0.14757213531015945	0.17502330064982874	0.13634769727940135	0.15088108782840323	0.12764535472778105	0.10139832272427207	0.19884691151395747	0.14040385894437846	0.1396631690618644	0.14267034297822792	0.18198591590500116	0.2161820850303322	0.18091135947532538	0.3310402522161124	0.3125482019228395	0.3263186432595939	0.2660283626417418	0.2028991019258282	0.21129586053038124	0.19831262548301676	0.2282708494748993	0.21316375720349237	0.14859162683172866	0.15953781984920531	0.1108608064634116	0.14257100822131	0.12345211966880329	0.07395397842297319	0.11704208628335593	0.11954853530582199	0.0	0.08743157320381358	0.08683728936067102	0.15561232429456404	0.1437107475892886	0.20855763259868945	0.1369075031362717	0.15837208114451556	0.2137175580773059	0.1750502080523358	0.16551903704833903	0.153899760511153	0.2930868348268766	0.2813495186446274	0.15588861826362235	0.07956115017749141	0.1703731897236438	0.12424480597876802	0.13259681908803778	0.1748341301123743	0.3305737782252077
w12pp	0.30374580184362454	0.22344614300571042	0.22677930723162326	0.18238648551104125	0.25614946169993513	0.2991315176565915	0.24593919113397536	0.29373948326907157	0.2602708710515005	0.1668186602629512	0.11979510171614022	0.2237380291115539	0.1418735438080785	0.12028518907274136	0.18576627066605944	0.22054237031135188	0.16635218788221362	0.27764811108318205	0.2337679539133851	0.13589151329521415	0.14219963137928943	0.16049860507678895	0.128412464433312	0.12026516067559329	0.25239334927277063	0.2478083114560553	0.2133884416746245	0.11074263469932163	0.09754353055505455	0.09796137921527559	0.13162037023392284	0.1441390289486382	0.23048782877056886	0.11358041392553886	0.15918601435304947	0.2254309128716164	0.2107028628539408	0.29439739562510486	0.23122113479296602	0.2562961506486181	0.3034390211889927	0.32347564697795267	0.22685903764584436	0.23729282259646392	0.24028043459737886	0.27681952402313365	0.1851660351998396	0.16547399946321212	0.19358182572662072	0.2116524268040173	0.10046388034873718	0.10166655948425093	0.15295870097952974	0.12263056519085047	0.2263303917895259	0.259438756965378	0.13849402635745037	0.16594519169711966	0.12726958832669227	0.14180297887569415	0.11856724577507197	0.09232021377156299	0.1897688025612484	0.13132574999166938	0.13058506010915533	0.13359223402551884	0.17290780695229208	0.20710397607762313	0.1718332505226163	0.32196214326340333	0.30347009297013045	0.31724053430688487	0.25695025368903274	0.1938209929731191	0.20221775157767216	0.18923451653030768	0.21919274052219023	0.2040856482507833	0.13951351787901958	0.15045971089649623	0.10178269751070254	0.13349289926860092	0.11437401071609421	0.06487586947026414	0.10796397733064686	0.11047042635311291	0.08743157320381358	0.0	0.05929169936180076	0.14653421534185496	0.1346326386365795	0.19947952364598037	0.12782939418356265	0.14929397219180648	0.20463944912459686	0.16597209909962674	0.15644092809562996	0.14482165155844395	0.28400872587416753	0.2722714096919184	0.14681050931091327	0.07048304122478234	0.16129508077093474	0.11516669702605896	0.1235187101353287	0.16575602115966526	0.3214956692724986
s19pp	0.303151518000482	0.22285185916256783	0.22618502338848068	0.18179220166789872	0.25555517785679255	0.298537233813449	0.2453449072908328	0.293145199425929	0.25967658720835796	0.16622437641980864	0.11920081787299766	0.22314374526841135	0.14127925996493595	0.1196909052295988	0.18517198682291688	0.21994808646820932	0.16575790403907106	0.2770538272400395	0.23317367007024253	0.1352972294520716	0.14160534753614687	0.1599043212336464	0.12781818059016944	0.11967087683245073	0.25179906542962804	0.24721402761291275	0.21279415783148195	0.11014835085617908	0.09694924671191199	0.09736709537213303	0.13102608639078028	0.14354474510549564	0.2298935449274263	0.1129861300823963	0.1585917305099069	0.22483662902847384	0.21010857901079824	0.2938031117819623	0.23062685094982346	0.2557018668054755	0.3028447373458501	0.3228813631348101	0.2262647538027018	0.23669853875332136	0.2396861507542363	0.27622524017999106	0.18457175135669704	0.16487971562006956	0.19298754188347816	0.21105814296087475	0.09986959650559463	0.10107227564110838	0.15236441713638718	0.12203628134770791	0.22573610794638335	0.25884447312223546	0.1378997425143078	0.1653509078539771	0.12667530448354972	0.1412086950325516	0.11797296193192941	0.09172592992842044	0.18917451871810584	0.13073146614852682	0.12999077626601277	0.13299795018237628	0.17231352310914952	0.20650969223448057	0.17123896667947375	0.32136785942026075	0.30287580912698786	0.3166462504637423	0.2563559698458902	0.19322670912997655	0.2016234677345296	0.18864023268716512	0.21859845667904768	0.20349136440764073	0.13891923403587703	0.14986542705335368	0.10118841366755998	0.13289861542545836	0.11377972687295165	0.06428158562712158	0.1073696934875043	0.10987614250997035	0.08683728936067102	0.05929169936180076	0.0	0.14593993149871243	0.13403835479343695	0.19888523980283784	0.12723511034042007	0.14869968834866393	0.20404516528145428	0.16537781525648418	0.1558466442524874	0.1442273677153014	0.283414442031025	0.27167712584877585	0.14621622546777074	0.06988875738163979	0.16070079692779218	0.1145724131829164	0.12292442629218614	0.1651617373165227	0.3209013854293561
f21pp	0.3474307941602613	0.2671311353223471	0.27046429954825996	0.226071477827678	0.2998344540165718	0.3428165099732282	0.2896241834506121	0.3374244755857083	0.30395586336813724	0.21685731521783683	0.16983375667102585	0.2737766840664395	0.19191219876296414	0.17032384402762696	0.23580492562094507	0.2705810252662375	0.21639084283709925	0.3276867660380677	0.2838066088682707	0.18593016825009978	0.19223828633417506	0.21053726003167458	0.17845111938819763	0.17030381563047892	0.30243200422765626	0.29784696641094094	0.26342709662951014	0.16078128965420724	0.14758218550994018	0.14800003417016122	0.18165902518880847	0.19417768390352383	0.2805264837254545	0.1636190688804245	0.2092246693079351	0.275469567826502	0.26074151780882643	0.3444360505799905	0.28125978974785165	0.3063348056035037	0.35347767614387826	0.3735143019328383	0.27689769260073	0.2873314775513496	0.2903190895522645	0.3268581789780193	0.23520469015472523	0.21551265441809775	0.24362048068150635	0.26169108175890293	0.15050253530362281	0.15170521443913657	0.20299735593441537	0.1726692201457361	0.27636904674441154	0.3094774119202636	0.188532681312336	0.2159838466520053	0.1773082432815779	0.19184163383057978	0.1686059007299576	0.14235886872644862	0.23980745751613403	0.181364404946555	0.18062371506404096	0.18363088898040447	0.2229464619071777	0.2571426310325088	0.22187190547750194	0.3720007982182889	0.3535087479250161	0.3672791892617705	0.30698890864391837	0.24385964792800474	0.25225640653255776	0.2392731714851933	0.26923139547707586	0.2541243032056689	0.1895521728339052	0.20049836585138187	0.15182135246558817	0.18353155422348655	0.16441266567097984	0.11491452442514977	0.1580026322855325	0.17170652135576286	0.15561232429456404	0.14653421534185496	0.14593993149871243	0.0	0.011903576706275523	0.18723429105694978	0.115584161594532	0.13704873960277586	0.1923942165355662	0.15372686651059608	0.1801004528472498	0.16848117631006382	0.3076682506257874	0.29593093444353824	0.17047003406253314	0.09414256597640219	0.2049800730875715	0.1588516893426957	0.16720370245196545	0.209441013476302	0.36518066158913537
f23ppB	0.3355292174549859	0.2552295586170717	0.25856272284298454	0.21416990112240253	0.28793287731129635	0.3309149332679528	0.27772260674533666	0.32552289888043284	0.2920542866628618	0.20495573851256138	0.15793217996575037	0.2618751073611641	0.1800106220576887	0.1584222673223515	0.2239033489156696	0.25867944856096203	0.20448926613182378	0.3157851893327922	0.2719050321629953	0.1740285915448243	0.18033670962889958	0.19863568332639914	0.16654954268292216	0.15840223892520344	0.2905304275223808	0.28594538970566546	0.25152551992423466	0.1488797129489318	0.1356806088046647	0.13609845746488577	0.16975744848353302	0.18227610719824838	0.26862490702017905	0.15171749217514902	0.19732309260265962	0.2635679911212266	0.24883994110355095	0.332534473874715	0.2693582130425762	0.29443322889822826	0.34157609943860284	0.3616127252275628	0.2649961158954545	0.2754299008460741	0.278417512846989	0.3149566022727438	0.22330311344944975	0.20361107771282227	0.2317189039762309	0.24978950505362746	0.13860095859834737	0.1398036377338611	0.1910957792291399	0.16076764344046063	0.26446747003913607	0.29757583521498815	0.17663110460706055	0.20408226994672984	0.16540666657630243	0.1799400571253043	0.15670432402468215	0.13045729202117318	0.22790588081085855	0.16946282824127956	0.16872213835876548	0.171729312275129	0.21104488520190223	0.2452410543272333	0.2099703287722265	0.3600992215130135	0.3416071712197406	0.355377612556495	0.2950873319386429	0.23195807122272927	0.24035482982728235	0.22737159477991786	0.2573298187718004	0.24222272650039345	0.17765059612862977	0.1885967891461064	0.13991977576031273	0.17162997751821107	0.15251108896570437	0.10301294771987429	0.14610105558025704	0.1598049446504874	0.1437107475892886	0.1346326386365795	0.13403835479343695	0.011903576706275523	0.0	0.1753327143516743	0.10368258488925655	0.12514716289750039	0.18049263983029076	0.14182528980532064	0.16819887614197435	0.15657959960478834	0.2957666739205119	0.28402935773826277	0.15856845735725766	0.08224098927112673	0.19307849638229602	0.14695011263742025	0.15530212574668997	0.19753943677102653	0.35327908488385995
s11pp	0.4003761024643867	0.32007644362647253	0.3234096078523854	0.2790167861318034	0.35277976232069724	0.3957618182773537	0.3425694917547375	0.3903697838898337	0.35690117167226265	0.26980262352196227	0.22277906497515126	0.326721992370565	0.24485750706708956	0.22326915233175237	0.2887502339250705	0.3235263335703629	0.26933615114122467	0.3806320743421931	0.33675191717239616	0.2388754765542252	0.24518359463830047	0.26348256833579997	0.23139642769232305	0.22324912393460433	0.3553773125317816	0.35079227471506635	0.31637240493363555	0.21372659795833265	0.2005274938140656	0.20094534247428664	0.2346043334929339	0.24712299220764924	0.3334717920295799	0.2165643771845499	0.2621699776120605	0.3284148761306275	0.31368682611295184	0.39738135888411585	0.33420509805197707	0.35928011390762915	0.40642298444800373	0.42645961023696366	0.3298430009048554	0.34027678585547494	0.3432643978563899	0.37980348728214464	0.28814999845885064	0.26845796272222316	0.2965657889856318	0.31463639006302835	0.20344784360774823	0.20465052274326198	0.2559426642385408	0.22561452844986152	0.32931435504853696	0.36242272022438904	0.2414779896164614	0.2689291549561307	0.23025355158570332	0.2447869421347052	0.221551209034083	0.19530417703057404	0.29275276582025944	0.23430971325068042	0.23356902336816637	0.2365761972845299	0.2758917702113031	0.31008793933663414	0.2748172137816274	0.4249461065224144	0.40645405622914144	0.42022449756589586	0.3599342169480438	0.29680495623213016	0.30520171483668324	0.2922184797893187	0.3221767037812013	0.30706961150979434	0.24249748113803063	0.2534436741555073	0.2047666607697136	0.23647686252761196	0.21735797397510526	0.16785983272927518	0.2109479405896579	0.22465182965988828	0.20855763259868945	0.19947952364598037	0.19888523980283784	0.18723429105694978	0.1753327143516743	0.0	0.11263009448524429	0.13409467249348814	0.228698844201513	0.1900314941765429	0.2330457611513752	0.22142648461418923	0.3606135589299128	0.34887624274766366	0.22341534236665855	0.1470878742805276	0.2579253813916969	0.21179699764682114	0.22014901075609086	0.2623863217804274	0.4181259698932608
w8pp	0.32872597300196893	0.2484263141640548	0.25175947838996765	0.20736665666938564	0.2811296328582795	0.3241116888149359	0.2709193622923197	0.31871965442741595	0.2852510422098449	0.1981524940595445	0.1511289355127335	0.2550718629081472	0.1732073776046718	0.15161902286933465	0.21710010446265274	0.2518762041079452	0.19768602167880692	0.30898194487977537	0.2651017877099784	0.16722534709180745	0.17353346517588272	0.19183243887338225	0.1597462982299053	0.15159899447218658	0.2837271830693639	0.2791421452526486	0.2447222754712178	0.14207646849591493	0.12887736435164784	0.1292952130118689	0.16295420403051614	0.1754728627452315	0.26182166256716216	0.14491424772213213	0.19051984814964276	0.2567647466682097	0.2420366966505341	0.32573122942169813	0.2625549685895593	0.2876299844452114	0.33477285498558595	0.35480948077454594	0.25819287144243763	0.2686266563930572	0.2716142683939722	0.3081533578197269	0.2164998689964329	0.19680783325980541	0.22491565952321402	0.2429862606006106	0.13179771414533048	0.13300039328084423	0.18429253477612303	0.15396439898744377	0.25766422558611923	0.29077259076197126	0.16982786015404366	0.19727902549371296	0.15860342212328557	0.17313681267228745	0.14990107957166526	0.12365404756815629	0.2211026363578417	0.16265958378826267	0.16191889390574862	0.16492606782211214	0.20424164074888537	0.23843780987421642	0.2031670843192096	0.3532959770599966	0.3348039267667237	0.34857436810347814	0.28828408748562606	0.2251548267697124	0.23355158537426546	0.22056835032690097	0.25052657431878356	0.2354194820473766	0.17084735167561288	0.18179354469308953	0.13311653130729584	0.16482673306519421	0.1457078445126875	0.09620970326685743	0.13929781112724016	0.15300170019747053	0.1369075031362717	0.12782939418356265	0.12723511034042007	0.115584161594532	0.10368258488925655	0.11263009448524429	0.0	0.024193360296641663	0.15704871473909526	0.11838136471412512	0.16139563168895749	0.14977635515177146	0.2889634294674951	0.27722611328524593	0.1517652129042408	0.07543774481810986	0.18627525192927913	0.14014686818440336	0.1484988812936731	0.19073619231800965	0.346475840430843
s8pp	0.3501905510102128	0.2698908921722986	0.27322405639821146	0.2288312346776295	0.3025942108665233	0.34557626682317977	0.2923839403005636	0.34018423243565976	0.30671562021808874	0.21961707206778835	0.17259351352097735	0.27653644091639107	0.19467195561291567	0.1730836008775785	0.23856468247089657	0.273340782116189	0.21915059968705075	0.3304465228880192	0.28656636571822225	0.18868992510005128	0.19499804318412656	0.2132970168816261	0.18121087623814913	0.17306357248043042	0.30519176107760776	0.30060672326089244	0.26618685347946164	0.16354104650415877	0.15034194235989168	0.15075979102011275	0.18441878203876	0.19693744075347536	0.283286240575406	0.166378825730376	0.2119844261578866	0.27822932467645356	0.26350127465877793	0.347195807429942	0.28401954659780315	0.30909456245345523	0.3562374329938298	0.3762740587827898	0.2796574494506815	0.2900912344013011	0.293078846402216	0.3296179358279708	0.23796444700467673	0.21827241126804925	0.24638023753145788	0.26445083860885443	0.15326229215357434	0.15446497128908807	0.20575711278436687	0.1754289769956876	0.27912880359436304	0.3122371687702151	0.19129243816228753	0.21874360350195682	0.1800680001315294	0.19460139068053128	0.17136565757990913	0.14511862557640015	0.24256721436608553	0.18412416179650654	0.18338347191399246	0.18639064583035597	0.2257062187571292	0.2599023878824603	0.22463166232745346	0.37476055506824046	0.3562685047749676	0.370038946111722	0.30974866549386987	0.24661940477795624	0.2550161633825093	0.24203292833514484	0.27199115232702736	0.2568840600556204	0.19231192968385674	0.20325812270133337	0.1545811093155397	0.18629131107343805	0.16717242252093134	0.11767428127510127	0.16076238913548402	0.17446627820571436	0.15837208114451556	0.14929397219180648	0.14869968834866393	0.13704873960277586	0.12514716289750039	0.13409467249348814	0.024193360296641663	0.0	0.1785132927473391	0.13984594272236897	0.18286020969720132	0.17124093316001532	0.3104280074757389	0.29869069129348974	0.17322979091248464	0.0969023228263537	0.207739829937523	0.16161144619264722	0.16996345930191695	0.2122007703262535	0.36794041843908687
s7pp	0.40553602794300314	0.325236369105089	0.32856953333100186	0.28417671161041985	0.35793968779931373	0.4009217437559701	0.34772941723335393	0.39552970936845017	0.3620610971508791	0.2749625490005787	0.2279389904537677	0.3318819178491814	0.250017432545706	0.22842907781036886	0.2939101594036869	0.3286862590489794	0.2744960766198411	0.3857919998208096	0.3419118426510126	0.24403540203284166	0.25034352011691696	0.26864249381441646	0.2365563531709395	0.2284090494132208	0.3605372380103981	0.3559522001936828	0.32153233041225204	0.21888652343694914	0.20568741929268206	0.2061052679529031	0.23976425897155035	0.2522829176862657	0.3386317175081964	0.22172430266316634	0.26732990309067695	0.3335748016092439	0.3188467515915683	0.40254128436273234	0.3393650235305935	0.3644400393862456	0.41158290992662017	0.43161953571558015	0.33500292638347184	0.34543671133409143	0.3484243233350064	0.3849634127607611	0.29330992393746713	0.27361788820083965	0.30172571446424823	0.3197963155416448	0.2086077690863647	0.20981044822187844	0.2611025897171573	0.23077445392847798	0.33447428052715344	0.3675826457030055	0.24663791509507788	0.27408908043474717	0.23541347706431978	0.24994686761332166	0.22671113451269947	0.2004641025091905	0.2979126912988759	0.23946963872929689	0.23872894884678283	0.24173612276314635	0.2810516956899196	0.31524786481525063	0.2799771392602438	0.4301060320010308	0.4116139817077579	0.42538442304451235	0.3650941424266603	0.30196488171074665	0.31036164031529967	0.2973784052679352	0.32733662925981777	0.3122295369884108	0.2476574066166471	0.2586035996341237	0.20992658624833005	0.24163678800622843	0.22251789945372172	0.17301975820789164	0.21610786606827437	0.22981175513850474	0.2137175580773059	0.20463944912459686	0.20404516528145428	0.1923942165355662	0.18049263983029076	0.228698844201513	0.15704871473909526	0.1785132927473391	0.0	0.042915112063072275	0.2382056866299917	0.22658641009280567	0.3657734844085293	0.35403616822628015	0.22857526784527502	0.15224779975914407	0.2630853068703134	0.21695692312543757	0.22530893623470732	0.26754624725904386	0.4232858953718772
w7pp	0.366868677918033	0.2865690190801189	0.28990218330603174	0.24550936158544973	0.3192723377743436	0.362254393731	0.3090620672083838	0.35686235934348004	0.32339374712590896	0.23629519897560858	0.1892716404287976	0.2932145678242113	0.2113500825207359	0.18976172778539874	0.25524280937871685	0.2900189090240093	0.23582872659487103	0.34712464979583946	0.30324449262604247	0.20536805200787156	0.21167617009194684	0.22997514378944633	0.1978890031459694	0.1897416993882507	0.321869887985428	0.3172848501687127	0.2828649803872819	0.18021917341197902	0.16702006926771193	0.167437917927933	0.20109690894658022	0.21361556766129558	0.29996436748322625	0.18305695263819624	0.22866255306570687	0.2949074515842738	0.2801794015665982	0.3638739343377622	0.30069767350562343	0.32577268936127546	0.37291555990165004	0.39295218569061	0.2963355763585018	0.3067693613091213	0.30975697331003627	0.346296062735791	0.254642573912497	0.23495053817586953	0.2630583644392781	0.2811289655166747	0.16994041906139457	0.17114309819690832	0.22243523969218715	0.19210710390350788	0.2958069305021833	0.3289152956780354	0.20797056507010775	0.23542173040977704	0.19674612703934968	0.21127951758835156	0.18804378448772935	0.1617967524842204	0.2592453412739058	0.20080228870432676	0.20006159882181274	0.20306877273817625	0.24238434566494949	0.2765805147902805	0.2413097892352737	0.3914386819760607	0.3729466316827878	0.3867170730195422	0.32642679240169015	0.2632975316857765	0.27169429029032954	0.25871105524296506	0.28866927923484764	0.2735621869634407	0.20899005659167696	0.21993624960915364	0.17125923622335992	0.20296943798125833	0.18385054942875162	0.13435240818292152	0.17744051604330424	0.19114440511353464	0.1750502080523358	0.16597209909962674	0.16537781525648418	0.15372686651059608	0.14182528980532064	0.1900314941765429	0.11838136471412512	0.13984594272236897	0.042915112063072275	0.0	0.19953833660502157	0.18791906006783557	0.3271061343835592	0.31536881820131	0.18990791782030492	0.11358044973417396	0.22441795684534324	0.17828957310046745	0.1866415862097372	0.22887889723407373	0.3846185453469071
