	w9pp	w8pp	w10pp	31749	530368	F6H1	31750	530451	S12Hp	530295	530331	530177	531414	31766	31236	31343	530394	S11Hp	31021	31600	31071	S26Hp	31328	S27H1	31219	31519	S3Hp	F8H1	F22HpB	530075	F16H1	F7H1	s24H1	S2Hp	S22Hp	S8Hp	31537	S7Hp	S9H1	S23Hp	S20H1	S30H1	S29H1	S17H1	31300	31360	S15Hp	F14H1A	S31Hp	S25Hp	31700	530215	31232	530258	S19H1	S16H2	F3H1	F32H1	S6Hp	31333	S28Hp	S18H1	31267	S13Hp	F29H1	S10H1	S4Hp	S21H1	F14H1B	530444	31512	F23HpA	530050	530055	S14Hp	S1Hp	f20ppA	w20pp	w17pp	f7pp	f24pp	w23pp
S15Hp	0.35904210931900055	0.3884934752248915	0.3861162608353248	0.273881061128907	0.30944605957857974	0.18209675446346227	0.22128145970310176	0.314830188262045	0.20651845029240876	0.2990289752905278	0.32600923065289583	0.3300904850897852	0.349856589058103	0.34635076164440226	0.26441327393763303	0.31123540169068475	0.2800031941766572	0.20965985106288326	0.20825036242524558	0.2256858428832022	0.17442873120527025	0.14391075720834912	0.19663014894990344	0.21819841269938672	0.18020285025227678	0.15799134899490588	0.1309145494088604	0.19323311037968444	0.16809479025896706	0.30385046254246295	0.19586812300202752	0.1811247406395292	0.33490381817549597	0.2815949154653548	0.1524504697039799	0.17677753532097706	0.20599195422350974	0.11506949874659836	0.19604871030731766	0.1815484892359266	0.32942754298884014	0.13306920535180985	0.298423505969991	0.18137459847945908	0.16038148163311833	0.09789670773656733	0.0	0.10138489383823966	0.11923404454069277	0.23300103511062492	0.16346863630597155	0.23974017407958495	0.2555307850683516	0.21587992242981327	0.18132293202467029	0.126434371759153	0.1366229505484519	0.13559873681165874	0.19367462681383496	0.18707999701235245	0.2479804804191678	0.22514336140613977	0.20809311809735276	0.13746344554018075	0.195269186052835	0.29878785940189706	0.21538300130485122	0.13605025136167376	0.173974595383854	0.23672995051386658	0.140923593627711	0.18024282546072118	0.1715551059861261	0.2948726321391419	0.16621822161563202	0.14787623074540795	0.3587924431221337	0.3549966790832568	0.38364869528168594	0.37633236807910353	0.3765961692018187	0.38602219976481983
F14H1A	0.28722907283932586	0.31668043874521684	0.3143032243556501	0.20206802464923235	0.23763302309890505	0.11028371798378761	0.14946842322342707	0.24301715178237032	0.1347054138127341	0.22721593881085314	0.25419619417322115	0.2582774486101106	0.27804355257842833	0.27453772516472763	0.19260023745795837	0.23942236521101012	0.20819015769698257	0.1378468145832086	0.13643732594557095	0.15387280640352752	0.10261569472559559	0.07209772072867447	0.12481711247022878	0.1463853762197121	0.10838981377260212	0.08617831251523123	0.05910151292918575	0.12142007390000976	0.09628175377929236	0.2320374260627883	0.12405508652235284	0.10931170415985451	0.26309078169582123	0.20978187898568013	0.08063743322430522	0.10496449884130239	0.13417891774383506	0.04325646226692368	0.12423567382764297	0.10973545275625192	0.2576145065091655	0.06125616887213517	0.22661046949031632	0.1095615619997844	0.11112249709574093	0.11309814475047976	0.10138489383823966	0.0	0.04742100806101808	0.16118799863095024	0.09165559982629688	0.16792713759991026	0.18371774858867693	0.14406688595013858	0.1095098955449956	0.05462133527947834	0.0648099140687772	0.06378570033198405	0.1218615903341603	0.11526696053267776	0.1761674439394931	0.15333032492646512	0.13628008161767807	0.06565040906050607	0.12345614957316034	0.22697482292222237	0.14356996482517653	0.0642372148819991	0.10216155890417933	0.1649169140341919	0.06911055714803632	0.10842978898104651	0.09974206950645145	0.22305959565946723	0.09440518513595735	0.07606319426573328	0.286979406642459	0.28318364260358214	0.31183565880201125	0.30451933159942884	0.304783132722144	0.31420916328514514
S31Hp	0.2990108357969322	0.3284622017028232	0.32608498731325647	0.2138497876068387	0.2494147860565114	0.12206548094139397	0.16125018618103343	0.2547989147399767	0.14648717677034045	0.2389977017684595	0.2659779571308275	0.27005921156771695	0.2898253155360347	0.286319488122334	0.20438200041556473	0.2512041281686165	0.21997192065458893	0.14962857754081496	0.1482190889031773	0.1656545693611339	0.11439745768320195	0.08387948368628084	0.13659887542783514	0.15816713917731845	0.12017157673020848	0.09796007547283758	0.07088327588679211	0.13320183685761613	0.10806351673689873	0.24381918902039465	0.1358368494799592	0.12109346711746088	0.27487254465342764	0.22156364194328648	0.09241919618191158	0.11674626179890876	0.14596068070144144	0.055038225224530044	0.13601743678524933	0.12151721571385829	0.26939626946677186	0.07303993183074159	0.23839423244892272	0.12134532495839083	0.12897164779819403	0.13094729545293285	0.11923404454069277	0.04742100806101808	0.0	0.1729697615885566	0.10343736278390325	0.17970890055751665	0.1954995115462833	0.15584864890774497	0.12129165850260197	0.0664030982370847	0.07659167702638356	0.07556746328959042	0.13364335329176666	0.12704872349028412	0.18794920689709949	0.16511208788407147	0.14806184457528443	0.07743217201811244	0.1352379125307667	0.23875658587982873	0.1553517277827829	0.07601897783960546	0.1139433218617857	0.17669867699179825	0.08089232010564269	0.12021155193865288	0.11152383246405781	0.2348413586170736	0.10618694809356372	0.08784495722333965	0.2987611696000654	0.2949654055611885	0.3236174217596176	0.3163010945570352	0.3165648956797504	0.3259909262427515
S25Hp	0.3780968020970818	0.4075481680029728	0.40517095361340605	0.2929357539069882	0.328500752356661	0.20115144724154352	0.240336152481183	0.33388488104012626	0.22557314307049	0.31808366806860905	0.3450639234309771	0.3491451778678665	0.36891128183618427	0.3654054544224835	0.2834679667157143	0.330290094468766	0.29905788695473845	0.2287145438409645	0.22730505520332683	0.24474053566128345	0.1934834239833515	0.16296544998643037	0.2156848417279847	0.23725310547746797	0.19925754303035803	0.17704604177298713	0.14996924218694166	0.2122878031577657	0.19631476044245966	0.3320704327259556	0.22408809318552012	0.2093447108230218	0.3631237883589885	0.3098148856488474	0.1806704398874725	0.20499750550446966	0.23421192440700234	0.14328946893009095	0.22426868049081025	0.20976845941941918	0.3576475131723328	0.18680692240067376	0.3521612230188549	0.23511231552832298	0.2427386383681262	0.24471428602286502	0.23300103511062492	0.16118799863095024	0.1729697615885566	0.0	0.09311830203217314	0.19361765967182842	0.20940827066059509	0.1776869169850101	0.165418844397979	0.12484733824984795	0.1350359170391468	0.13401170330235368	0.1920875933045299	0.1854929635030474	0.2463934469098627	0.22355632789683472	0.20650608458804767	0.14694881460653914	0.2047545551191934	0.30827322846825544	0.2248683703712096	0.14553562042803217	0.1834599644502124	0.246215319580225	0.15040896269406942	0.19929751823880243	0.19060979876420736	0.31392732491722314	0.18527291439371324	0.1669309235234892	0.37784713590021496	0.3740513718613381	0.4027033880597672	0.3953870608571848	0.39565086197989996	0.4050768925429011
31700	0.3085644032924284	0.3380157691983194	0.33563855480875265	0.2234033551023349	0.2589683535520076	0.13161904843689015	0.17080375367652964	0.26435248223547286	0.15604074426583664	0.2485512692639557	0.27553152462632374	0.27961277906321313	0.2993788830315309	0.29587305561783017	0.21393556791106094	0.26075769566411267	0.2295254881500851	0.15918214503631117	0.1577726563986735	0.1752081368566301	0.12395102517869813	0.09343305118177703	0.14615244292333135	0.16772070667281463	0.1297251442257047	0.10751364296833377	0.0804368433822883	0.14275540435311235	0.1267823616378063	0.2625380339213022	0.15455569438086675	0.13981231201836844	0.29359138955433517	0.24028248684419404	0.11113804108281915	0.13546510669981632	0.164679525602349	0.0737570701254376	0.15473628168615688	0.14023606061476585	0.2881151143676794	0.11727452359602039	0.28262882421420155	0.16557991672366962	0.17320623956347284	0.17518188721821165	0.16346863630597155	0.09165559982629688	0.10343736278390325	0.09311830203217314	0.0	0.12408526086717506	0.13987587185594172	0.1081545181803567	0.0958864455933256	0.055314939445194576	0.06550351823449344	0.0644793044977003	0.12255519449987654	0.115960564698394	0.17686104810520933	0.15402392909218135	0.1369736857833943	0.07741641580188577	0.13522215631454004	0.23874082966360208	0.15533597156655624	0.0760032216233788	0.11392756564555903	0.17668292077557163	0.08087656388941604	0.1297651194341491	0.12107739995955402	0.2443949261125698	0.11574051558905991	0.09739852471883585	0.30831473709556156	0.3045189730566847	0.3331709892551138	0.3258546620525314	0.32611846317524656	0.3355444937382477
530215	0.3848359410660418	0.4142873069719328	0.41191009258236605	0.2996748928759483	0.335239891325621	0.20789058621050355	0.247075291450143	0.34062402000908626	0.23231228203945004	0.32482280703756905	0.3518030623999371	0.35588431683682653	0.37565042080514427	0.37214459339144357	0.29020710568467434	0.33702923343772606	0.3057970259236985	0.23545368280992454	0.2340441941722869	0.25147967463024345	0.20022256295231153	0.16970458895539042	0.22242398069694472	0.24399224444642803	0.20599668199931806	0.18378518074194716	0.1567083811559017	0.21902694212672572	0.20305389941141966	0.3388095716949156	0.23082723215448014	0.2160838497919818	0.36986292732794857	0.31655402461780746	0.18740957885643253	0.2117366444734297	0.2409510633759624	0.15002860789905098	0.23100781945977028	0.21650759838837924	0.3643866521412928	0.1935460613696338	0.35890036198781494	0.241851454497283	0.2494777773370862	0.25145342499182505	0.23974017407958495	0.16792713759991026	0.17970890055751665	0.19361765967182842	0.12408526086717506	0.0	0.2079465086722012	0.1844260559539701	0.172157983366939	0.13158647721880795	0.1417750560081068	0.14075084227131368	0.1988267322734899	0.1922321024720074	0.2531325858788227	0.23029546686579472	0.21324522355700767	0.15368795357549916	0.21149369408815344	0.3150123674372155	0.23160750934016963	0.1522747593969922	0.19019910341917243	0.252954458549185	0.15714810166302942	0.20603665720776243	0.1973489377331674	0.32066646388618314	0.1920120533626733	0.1736700624924492	0.38458627486917496	0.3807905108302981	0.4094425270287272	0.4021261998261448	0.40239000094885996	0.4118160315118611
31232	0.40062655205480846	0.43007791796069944	0.4277007035711327	0.31546550386471495	0.35103050231438765	0.2236811971992702	0.26286590243890967	0.3564146309978529	0.2481028930282167	0.3406134180263357	0.36759367338870375	0.3716749278255932	0.39144103179391093	0.38793520438021023	0.305997716673441	0.3528198444264927	0.32158763691246517	0.2512442937986912	0.24983480516105355	0.2672702856190101	0.2160131739410782	0.18549519994415709	0.23821459168571138	0.2597828554351947	0.22178729298808472	0.19957579173071383	0.17249899214466835	0.23481755311549238	0.21884451040018632	0.35460018268368226	0.2466178431432468	0.23187446078074847	0.3856535383167152	0.3323446356065741	0.2032001898451992	0.22752725546219638	0.25674167436472906	0.16581921888781764	0.24679843044853694	0.2322982093771459	0.38017726313005945	0.20933667235840045	0.3746909729765816	0.2576420654860497	0.26526838832585287	0.2672440359805917	0.2555307850683516	0.18371774858867693	0.1954995115462833	0.20940827066059509	0.13987587185594172	0.2079465086722012	0.0	0.20021666694273677	0.18794859435570563	0.1473770882075746	0.15756566699687347	0.15654145326008034	0.21461734326225657	0.20802271346077406	0.26892319686758936	0.24608607785456138	0.22903583454577434	0.16947856456426583	0.2272843050769201	0.33080297842598216	0.2473981203289363	0.16806537038575886	0.2059897144079391	0.2687450695379517	0.17293871265179608	0.2218272681965291	0.21313954872193405	0.3364570748749498	0.20780266435143996	0.18946067348121587	0.4003768858579416	0.39658112181906474	0.42523313801749385	0.41791681081491144	0.4181806119376266	0.42760664250062774
530258	0.3609756894162701	0.3904270553221611	0.38804984093259437	0.2758146412261766	0.3113796396758493	0.18403033456073187	0.22321503980037133	0.3167637683593146	0.20845203038967836	0.30096255538779737	0.3279428107501654	0.33202406518705485	0.3517901691553726	0.3482843417416719	0.26634685403490266	0.3131689817879544	0.2819367742739268	0.21159343116015286	0.2101839425225152	0.22761942298047178	0.17636231130253985	0.14584433730561874	0.19856372904717304	0.22013199279665635	0.18213643034954638	0.15992492909217548	0.13284812950613	0.19516669047695404	0.17919364776164798	0.3149493200451439	0.20696698050470846	0.19222359814221013	0.3460026756781769	0.2926937729680358	0.16354932720666085	0.18787639282365803	0.2170908117261907	0.1261683562492793	0.2071475678099986	0.19264734673860756	0.3405264004915211	0.1696858097198621	0.33504011033804326	0.21799120284751133	0.22561752568731452	0.22759317334205337	0.21587992242981327	0.14406688595013858	0.15584864890774497	0.1776869169850101	0.1081545181803567	0.1844260559539701	0.20021666694273677	0.0	0.1482977317171673	0.10772622556903629	0.11791480435833515	0.116890590621542	0.17496648062371822	0.1683718508222357	0.22927233422905102	0.20643521521602304	0.18938497190723602	0.12982770192572748	0.18763344243838176	0.2911521157874438	0.20774725769039795	0.12841450774722052	0.16633885176940075	0.22909420689941334	0.13328785001325774	0.18217640555799078	0.17348868608339574	0.2968062122364115	0.16815180171290162	0.14980981084267755	0.3607260232194033	0.3569302591805264	0.3855822753789555	0.3782659481763731	0.3785297492990883	0.3879557798620894
S19H1	0.32641869901112713	0.3558700649170181	0.3534928505274514	0.24125765082103362	0.2768226492707063	0.14947334415558888	0.18865804939522834	0.2822067779541716	0.17389503998453537	0.26640556498265444	0.2933858203450225	0.29746707478191187	0.3172331787502296	0.31372735133652885	0.23178986362975965	0.2786119913828114	0.24737978386878384	0.17703644075500988	0.17562695211737223	0.1930624325753288	0.14180532089739686	0.11128734690047574	0.16400673864203005	0.18557500239151337	0.1475794399444034	0.1253679386870325	0.09829113910098702	0.16060970007181105	0.144636657356505	0.28039232964000094	0.17240999009956548	0.15766660773706714	0.3114456852730339	0.25813678256289274	0.12899233680151787	0.15331940241851505	0.18253382132104773	0.09161136584413633	0.17259057740485562	0.15809035633346458	0.3059694100863781	0.13512881931471912	0.3004831199329002	0.18343421244236835	0.19106053528217154	0.19303618293691038	0.18132293202467029	0.1095098955449956	0.12129165850260197	0.165418844397979	0.0958864455933256	0.172157983366939	0.18794859435570563	0.1482977317171673	0.0	0.0731692351638933	0.08335781395319217	0.08233360021639902	0.14040949021857524	0.13381486041709273	0.19471534382390804	0.17187822481088005	0.15482798150209304	0.0952707115205845	0.15307645203323877	0.2565951253823008	0.17319026728525497	0.09385751734207752	0.13178186136425776	0.19453721649427036	0.09873085960811476	0.1476194151528478	0.13893169567825275	0.26224922183126853	0.13359481130775863	0.11525282043753457	0.3261690328142603	0.3223732687753834	0.3510252849738125	0.3437089577712301	0.3439727588939453	0.3533987894569464
S16H2	0.2715301387456099	0.30098150465150086	0.29860429026193414	0.18636909055551637	0.22193408900518907	0.09458478389007163	0.1337694891297111	0.22731821768865434	0.11900647971901812	0.21151700471713716	0.2384972600795052	0.24257851451639462	0.26234461848471236	0.2588387910710116	0.1769013033642424	0.22372343111729415	0.1924912236032666	0.12214788048949263	0.12073839185185496	0.13817387230981154	0.0869167606318796	0.056398786634958495	0.1091181783765128	0.1306864421259961	0.09269087967888615	0.07047937842151523	0.043402578835469774	0.1057211398062938	0.08974809709098774	0.2255037693744837	0.11752142983404822	0.1027780474715499	0.25655712500751665	0.2032482222973755	0.07410377653600062	0.09843084215299777	0.12764526105553045	0.03672280557861907	0.11770201713933835	0.1032017960679473	0.2510808498208609	0.08024025904920185	0.24559455966738297	0.1285456521768511	0.1361719750166543	0.13814762267139313	0.126434371759153	0.05462133527947834	0.0664030982370847	0.12484733824984795	0.055314939445194576	0.13158647721880795	0.1473770882075746	0.10772622556903629	0.0731692351638933	0.0	0.010190578790298915	0.019127590521795766	0.077203480523972	0.07060885072248947	0.13150933412930482	0.10867221511627681	0.09162197180748977	0.040382151255067236	0.0981878917677215	0.20170656511678356	0.1183017070197377	0.038968957076560264	0.0768933010987405	0.13964865622875308	0.0438422993425975	0.09273085488733053	0.08404313541273548	0.20736066156575125	0.07870625104224137	0.060364260172017306	0.27128047254874305	0.26748470850986616	0.2961367247082953	0.28882039750571287	0.28908419862842805	0.29851022919142917
F3H1	0.28171871753490874	0.3111700834407997	0.308792869051233	0.19655766934481522	0.23212266779448792	0.10477336267937049	0.14395806791900997	0.2375067964779532	0.12919505850831697	0.22170558350643602	0.24868583886880405	0.25276709330569347	0.2725331972740112	0.2690273698603105	0.18708988215354128	0.233912009906593	0.20267980239256544	0.1323364592787915	0.13092697064115383	0.14836245109911042	0.09710533942117847	0.06658736542425736	0.11930675716581167	0.14087502091529497	0.10287945846818501	0.0806679572108141	0.05359115762476864	0.11590971859559265	0.0999366758802866	0.23569234816378254	0.12771000862334708	0.11296662626084875	0.2667457037968155	0.21343680108667437	0.08429235532529947	0.10861942094229662	0.1378338398448293	0.04691138436791792	0.12789059592863722	0.11339037485724615	0.2612694286101597	0.09042883783850071	0.2557831384566818	0.13873423096614995	0.14636055380595314	0.14833620146069199	0.1366229505484519	0.0648099140687772	0.07659167702638356	0.1350359170391468	0.06550351823449344	0.1417750560081068	0.15756566699687347	0.11791480435833515	0.08335781395319217	0.010190578790298915	0.0	0.029316169311094622	0.08739205931327085	0.08079742951178834	0.14169791291860367	0.11886079390557566	0.10181055059678862	0.050570730044366095	0.10837647055702035	0.2118951439060824	0.12849028580903657	0.04915753586585912	0.08708187988803937	0.14983723501805193	0.05403087813189636	0.1029194336766294	0.09423171420203434	0.21754924035505013	0.08889482983154023	0.07055283896131617	0.2814690513380419	0.277673287299165	0.3063253034975941	0.2990089762950117	0.2992727774177269	0.308698807980728
F32H1	0.2806945037981156	0.3101458697040066	0.30776865531443987	0.19553345560802207	0.23109845405769477	0.10374914894257735	0.14293385418221682	0.23648258274116007	0.12817084477152385	0.22068136976964287	0.2476616251320109	0.25174287956890035	0.2715089835372181	0.2680031561235173	0.18606566841674813	0.23288779616979988	0.20165558865577232	0.13131224554199836	0.12990275690436068	0.14733823736231727	0.09608112568438533	0.06556315168746421	0.11828254342901853	0.13985080717850182	0.10185524473139188	0.07964374347402096	0.05256694388797549	0.1148855048587995	0.09891246214349346	0.2346681344269894	0.12668579488655393	0.11194241252405561	0.2657214900600223	0.21241258734988122	0.08326814158850632	0.10759520720550349	0.13680962610803615	0.04588717063112478	0.12686638219184407	0.11236616112045301	0.2602452148733666	0.08940462410170757	0.2547589247198887	0.1377100172293568	0.14533634006916002	0.14731198772389884	0.13559873681165874	0.06378570033198405	0.07556746328959042	0.13401170330235368	0.0644793044977003	0.14075084227131368	0.15654145326008034	0.116890590621542	0.08233360021639902	0.019127590521795766	0.029316169311094622	0.0	0.06243897285985026	0.06797406156198643	0.12887454496880177	0.10603742595577377	0.08898718264698673	0.04954651630757295	0.10735225682022721	0.21087093016928926	0.12746607207224342	0.04813332212906598	0.08605766615124621	0.1488130212812588	0.053006664395103216	0.10189521993983625	0.0932075004652412	0.21652502661825698	0.08787061609474708	0.06952862522452302	0.2804448376012488	0.2766490735623719	0.305301089760801	0.2979847625582186	0.2982485636809338	0.3076745942439349
S6Hp	0.33877039380029184	0.3682217597061828	0.3658445453166161	0.2536093456101983	0.289174344059871	0.16182503894475359	0.20100974418439305	0.2945584727433363	0.18624673477370007	0.2787572597718191	0.3057375151341871	0.30981876957107657	0.3295848735393943	0.32607904612569355	0.24414155841892432	0.2909636861719761	0.25973147865794854	0.18938813554417455	0.1879786469065369	0.2054141273644935	0.15415701568656154	0.12363904168964043	0.17635843343119473	0.19792669718067804	0.15993113473356807	0.13771963347619717	0.11064283389015171	0.17296139486097573	0.1569883521456697	0.29274402442916564	0.18476168488873018	0.17001830252623185	0.3237973800621986	0.27048847735205744	0.14134403159068257	0.16567109720767972	0.1948855161102124	0.10396306063330102	0.18494227219402032	0.17044205112262925	0.3183211048755428	0.1474805141038838	0.3128348147220649	0.19578590723153305	0.20341223007133624	0.20538787772607509	0.19367462681383496	0.1218615903341603	0.13364335329176666	0.1920875933045299	0.12255519449987654	0.1988267322734899	0.21461734326225657	0.17496648062371822	0.14040949021857524	0.077203480523972	0.08739205931327085	0.06243897285985026	0.0	0.12604995156416265	0.18695043497097802	0.16411331595795	0.14706307264916296	0.10762240630974919	0.16542814682240345	0.2689468201714655	0.18554196207441964	0.10620921213124221	0.14413355615342244	0.20688891128343503	0.11108255439727945	0.15997110994201247	0.15128339046741743	0.2746009166204332	0.14594650609692333	0.12760451522669924	0.338520727603425	0.3347249635645481	0.3633769797629772	0.3560606525603948	0.35632445368311	0.3657504842461111
31333	0.33217576399880927	0.36162712990470025	0.3592499155151335	0.24701471580871578	0.28257971425838846	0.15523040914327105	0.19441511438291054	0.28796384294185373	0.17965210497221754	0.2721626299703366	0.2991428853327046	0.30322413976959406	0.32299024373791174	0.31948441632421104	0.2375469286174418	0.2843690563704936	0.25313684885646603	0.18279350574269204	0.18138401710505436	0.19881949756301098	0.14756238588507903	0.11704441188815791	0.16976380362971222	0.1913320673791955	0.15333650493208556	0.13112500367471466	0.10404820408866919	0.16636676505949322	0.1503937223441872	0.2861493946276831	0.17816705508724764	0.16342367272474934	0.3172027502607161	0.26389384755057493	0.13474940178920003	0.1590764674061972	0.18829088630872987	0.0973684308318185	0.17834764239253778	0.1638474213211467	0.31172647507406026	0.1408858843024013	0.3062401849205824	0.18919127743005051	0.19681760026985373	0.19879324792459255	0.18707999701235245	0.11526696053267776	0.12704872349028412	0.1854929635030474	0.115960564698394	0.1922321024720074	0.20802271346077406	0.1683718508222357	0.13381486041709273	0.07060885072248947	0.08079742951178834	0.06797406156198643	0.12604995156416265	0.0	0.09052695694946827	0.12893509841092743	0.11868250896793738	0.10102777650826666	0.1588335170209209	0.262352190369983	0.17894733227293713	0.09961458232975968	0.13753892635193993	0.2002942814819525	0.10448792459579692	0.15337648014052996	0.1446887606659349	0.26800628681895067	0.1393518762954408	0.12100988542521673	0.33192609780194243	0.32813033376306555	0.35678234996149466	0.34946602275891225	0.34972982388162743	0.35915585444462855
S28Hp	0.39307624740562463	0.4225276133115156	0.4201503989219489	0.3079151992155311	0.3434801976652038	0.21613089255008638	0.25531559778972585	0.3488643263486691	0.24055258837903287	0.3330631133771519	0.3600433687395199	0.36412462317640937	0.3838907271447271	0.3803848997310264	0.2984474120242572	0.3452695397773089	0.31403733226328134	0.24369398914950738	0.24228450051186973	0.2597199809698263	0.20846286929189436	0.17794489529497326	0.23066428703652755	0.25223255078601087	0.2142369883389009	0.19202548708153	0.16494868749548453	0.22726724846630855	0.2112942057510025	0.34704987803449844	0.23906753849406298	0.22432415613156464	0.3781032336675314	0.3247943309573903	0.19564988519601537	0.21997695081301255	0.24919136971554523	0.15826891423863382	0.23924812579935312	0.22474790472796208	0.3726269584808756	0.20178636770921662	0.3671406683273978	0.25009176083686585	0.25771808367666904	0.2596937313314079	0.2479804804191678	0.1761674439394931	0.18794920689709949	0.2463934469098627	0.17686104810520933	0.2531325858788227	0.26892319686758936	0.22927233422905102	0.19471534382390804	0.13150933412930482	0.14169791291860367	0.12887454496880177	0.18695043497097802	0.09052695694946827	0.0	0.18983558181774274	0.17958299237475273	0.161928259915082	0.21973400042773628	0.32325267377679834	0.23984781567975247	0.16051506573657504	0.19843940975875526	0.26119476488876786	0.16538840800261226	0.21427696354734527	0.20558924407275023	0.328906770225766	0.20025235970225613	0.18191036883203204	0.3928265812087578	0.3890308171698809	0.41768283336831	0.4103665061657276	0.4106303072884428	0.4200563378514439
S18H1	0.37023912839259665	0.39969049429848763	0.3973132799089209	0.28507808020250314	0.32064307865217584	0.1932937735370584	0.23247847877669786	0.3260272073356411	0.2177154693660049	0.3102259943641239	0.33720624972649194	0.3412875041633814	0.3610536081316991	0.3575477807179984	0.2756102930112292	0.3224324207642809	0.29120021325025336	0.2208568701364794	0.21944738149884174	0.2368828619567983	0.18562575027886638	0.15510777628194528	0.20782716802349957	0.22939543177298288	0.1913998693258729	0.16918836806850202	0.14211156848245654	0.20443012945328054	0.1884570867379745	0.32421275902147045	0.216230419481035	0.20148703711853666	0.3552661146545034	0.30195721194436226	0.17281276618298738	0.19713983179998454	0.22635425070251722	0.13543179522560583	0.21641100678632513	0.20191078571493407	0.34978983946784764	0.1789492486961886	0.34430354931436974	0.22725464182383787	0.23488096466364106	0.2368566123183799	0.22514336140613977	0.15333032492646512	0.16511208788407147	0.22355632789683472	0.15402392909218135	0.23029546686579472	0.24608607785456138	0.20643521521602304	0.17187822481088005	0.10867221511627681	0.11886079390557566	0.10603742595577377	0.16411331595795	0.12893509841092743	0.18983558181774274	0.0	0.1567458733617247	0.139091140902054	0.19689688141470826	0.3004155547637703	0.21701069666672446	0.13767794672354702	0.17560229074572725	0.23835764587573985	0.14255128898958427	0.19143984453431728	0.18275212505972224	0.306069651212738	0.17741524068922815	0.15907324981900406	0.3699894621957298	0.36619369815685293	0.39484571435528204	0.38752938715269963	0.3877931882754148	0.39721921883841593
31267	0.3531888850838096	0.38264025098970056	0.38026303660013383	0.26802783689371606	0.30359283534338877	0.17624353022827133	0.21542823546791082	0.30897696402685404	0.20066522605721782	0.2931757510553369	0.3201560064177049	0.3242372608545943	0.34400336482291205	0.34049753740921135	0.2585600497024421	0.30538217745549384	0.2741499699414663	0.20380662682769235	0.20239713819005467	0.21983261864801126	0.1685755069700793	0.1380575329731582	0.19077692471471253	0.2123451884641958	0.17434962601708587	0.15213812475971494	0.1250613251736695	0.18737988614449352	0.17140684342918747	0.3071625157126834	0.19918017617224792	0.18443679380974962	0.33821587134571635	0.28490696863557524	0.15576252287420034	0.1800895884911975	0.20930400739373017	0.11838155191681879	0.19936076347753806	0.18486054240614702	0.33273959615906057	0.16189900538740157	0.3272533060055827	0.2102043985150508	0.217830721354854	0.21980636900959283	0.20809311809735276	0.13628008161767807	0.14806184457528443	0.20650608458804767	0.1369736857833943	0.21324522355700767	0.22903583454577434	0.18938497190723602	0.15482798150209304	0.09162197180748977	0.10181055059678862	0.08898718264698673	0.14706307264916296	0.11868250896793738	0.17958299237475273	0.1567458733617247	0.0	0.12204089759326696	0.17984663810592122	0.2833653114549833	0.19996045335793744	0.12062770341475998	0.15855204743694024	0.2213074025669528	0.12550104568079723	0.17438960122553027	0.1657018817509352	0.289019407903951	0.16036499738044108	0.14202300651021704	0.35293921888694274	0.34914345484806586	0.37779547104649497	0.37047914384391256	0.37074294496662774	0.38016897552962886
S13Hp	0.2825592125266376	0.3120105784325286	0.3096333640429619	0.19739816433654409	0.2329631627862168	0.10561385767109936	0.14479856291073884	0.2383472914696821	0.13003555350004586	0.22254607849816488	0.2495263338605329	0.25360758829742236	0.2733736922657401	0.26986786485203934	0.18793037714527014	0.2347525048983219	0.20352029738429434	0.13317695427052037	0.1317674656328827	0.14920294609083928	0.09794583441290734	0.06742786041598622	0.12014725215754055	0.14171551590702383	0.10371995345991389	0.08150845220254298	0.0544316526164975	0.11675021358732152	0.10077717087201547	0.2365328431555114	0.12855050361507595	0.11380712125257762	0.2675861987885444	0.21427729607840323	0.08513285031702833	0.1094599159340255	0.13867433483655817	0.047751879359646796	0.12873109092036608	0.11423086984897503	0.26210992360188856	0.09126933283022959	0.2566236334484107	0.13957472595787881	0.14720104879768203	0.14917669645242085	0.13746344554018075	0.06565040906050607	0.07743217201811244	0.14694881460653914	0.07741641580188577	0.15368795357549916	0.16947856456426583	0.12982770192572748	0.0952707115205845	0.040382151255067236	0.050570730044366095	0.04954651630757295	0.10762240630974919	0.10102777650826666	0.161928259915082	0.139091140902054	0.12204089759326696	0.0	0.08491955794130725	0.18843823129036927	0.10503337319332345	0.031690832081804884	0.07688701213683792	0.1396423672668505	0.04383601038069493	0.10375992866835826	0.09507220919376322	0.218389735346779	0.0897353248232691	0.07139333395304504	0.2823095463297708	0.2785137822908939	0.307165798489323	0.2998494712867406	0.3001132724094558	0.3095393029724569
