	f8pp	f10pp	f16ppA	f2pp	f7pp	f19pp	w18pp	w22pp	w21pp	f23ppB	f25pp	w29pp	w14pp	f6ppA	w16pp	w28pp	w11pp	w4pp	w24pp	w1pp	w17pp	w2pp	f11pp	w10pp	w32pp	f15pp	w13pp	w8pp	w31pp	w12pp	w15pp	w26pp	f24pp	w3pp	w9pp	w19pp	w20pp	w25pp	f16ppB	w27pp	f6ppB	f14ppA	f14ppB	f13pp	S2Hp	530394	530119	S19H1	530055	S15Hp	F14H1A	F23HpA	530052	31519	31009	31129	31714	530050	31021	31723	31750	530368	F1H1	31360	F22HpB	S14Hp	F16H1	31512	31328	S6Hp	S20H1	530215	31600	S12Hp	S8Hp	S10H1	530295	530364	31333	31428	F8H1	31071	F3H1	S26Hp	530331	530315	S9H1	S30H1	S11Hp	S29H1	S31Hp	530075	S25Hp	S16H2	31537	F14H1B	F29H1	S28Hp	S3Hp	S18H1	F32H1	31637	530074	S21H1	S23Hp	F22H1A	31219	31300	31700	530258	F6H1	31379	31267	S27H1	530163	31766	530251	31232	31452	S13Hp	S1Hp	S17H1	s24H1	S4Hp	S7Hp	F7H1	f26pp	f32pp	f12ppA	w23pp	f17ppB	f12ppB	f1pp	f4pp	f23ppA	f30pp	f18pp	f20ppA	f21pp
S1Hp	0.5751709717923972	0.5567573568321322	0.557798258687521	0.5625298995667964	0.5589360819087751	0.5535508153088834	0.5550419606586751	0.5597700459416102	0.5795051104494487	0.5722905928080101	0.5825826876901234	0.5711462186096881	0.56123844330176	0.5684494672273477	0.5653388311523009	0.5700814846674258	0.5652734038288673	0.566705308641718	0.5614717399254975	0.5590564005501437	0.5583227936414307	0.5686316825116275	0.5621342431505845	0.5628051598392318	0.568237297499073	0.5614949123124808	0.5630899791984691	0.5632724937441865	0.5690580645159282	0.5743119698590156	0.5750052774639849	0.5564593216210066	0.5612634655927675	0.5619742866074707	0.5655114602755763	0.555543739481215	0.5542483815656101	0.5650521175808653	0.5565699475132291	0.5620726510437002	0.56980603947433	0.5530516064256368	0.5438319566637669	0.5532347590727037	0.26906770346081155	0.25750240534927016	0.34571015506203256	0.3326026777139232	0.3480569105719823	0.35372625652751066	0.37322444524178555	0.38423031862709467	0.38818463752081034	0.37482650416772767	0.3781769801751973	0.37856728621762237	0.37822350951989103	0.38821334229918714	0.37401630016425125	0.3658030861609088	0.37383391516429754	0.38759148716319025	0.3805172134829512	0.37311470166444144	0.38291920270395763	0.3564591115912688	0.36898124431056833	0.3848301005592333	0.3735468093636589	0.31768141046766896	0.33031117746069905	0.32803003747588133	0.3914922937816405	0.39740186714027037	0.38673993399908696	0.39025702336386514	0.36133130667735613	0.3902114160591046	0.3756736242516442	0.38492737735203064	0.39581597972925286	0.2959407649700946	0.23151437520592105	0.2358045204228317	0.2361371916532116	0.23893153048261406	0.22907908925579268	0.21260792607959955	0.2478826680232886	0.2164217990906212	0.19990843249995305	0.1916020753505246	0.18356331375070833	0.16600845497720113	0.24644209043078982	0.215579216688371	0.2421092342367127	0.25581213347250464	0.253268343785467	0.22919223895519353	0.24714379477617077	0.2510834893359253	0.24472478722249963	0.15291945678544233	0.23872427166386664	0.2523963240707325	0.22786588431295596	0.2638862343847162	0.2537172944775819	0.2634540718160152	0.2503032749191751	0.2806932361140874	0.2518007738412278	0.2610795127959235	0.19645308979743265	0.2497824095201302	0.2588591297050185	0.22828613880103754	0.23430751050239096	0.030321488403175077	0.0	0.21757782672028977	0.20057229155829892	0.16743267892206778	0.16471128409888303	0.2572454161323812	0.5628573354061003	0.5727152715871265	0.5548490610136182	0.5481607573849074	0.5570023775529019	0.5589681401593879	0.5690760987592575	0.5658255015089214	0.5840073609674858	0.5719255924368856	0.5789824940747318	0.5619763916953479	0.5751846790990697
S17H1	0.5953744503462195	0.5769608353859546	0.5780017372413433	0.5827333781206188	0.5791395604625974	0.5737542938627057	0.5752454392124974	0.5799735244954325	0.5997085890032711	0.5924940713618324	0.6027861662439458	0.5913496971635104	0.5814419218555823	0.58865294578117	0.5855423097061232	0.5902849632212481	0.5854768823826896	0.5869087871955403	0.5816752184793198	0.579259879103966	0.578526272195253	0.5888351610654499	0.5823377217044068	0.5830086383930542	0.5884407760528954	0.5816983908663031	0.5832934577522915	0.5834759722980088	0.5892615430697505	0.5945154484128379	0.5952087560178072	0.576662800174829	0.5814669441465898	0.582177765161293	0.5857149388293986	0.5757472180350374	0.5744518601194324	0.5852555961346876	0.5767734260670514	0.5822761295975225	0.5900095180281523	0.5732550849794591	0.5640354352175893	0.573438237626526	0.2892711820146339	0.2777058839030925	0.36591363361585494	0.3528061562677456	0.36826038912580467	0.373929735081333	0.39342792379560787	0.40443379718091704	0.4083881160746327	0.39502998272155004	0.3983804587290196	0.3987707647714447	0.39842698807371335	0.4084168208530095	0.3942197787180736	0.38600656471473116	0.39403739371811985	0.4077949657170126	0.4007206920367735	0.3933181802182638	0.40312268125777995	0.3766625901450912	0.38918472286439065	0.4050335791130556	0.39375028791748123	0.3378848890214913	0.3505146560145214	0.34823351602970365	0.4116957723354629	0.4176053456940927	0.40694341255290933	0.41046050191768746	0.38153478523117845	0.41041489461292696	0.3958771028054665	0.40513085590585296	0.4160194582830752	0.31614424352391696	0.2517178537597434	0.25600799897665405	0.25634067020703394	0.2591350090364364	0.24928256780961502	0.2328114046334219	0.26808614657711094	0.23662527764444352	0.2201119110537754	0.21180555390434694	0.20376679230453068	0.18621193353102347	0.26664556898461217	0.2357826952421933	0.26231271279053503	0.276015612026327	0.27347182233928935	0.24939571750901585	0.2673472733299931	0.2712869678897476	0.264928265776322	0.17312293533926468	0.258927750217689	0.2725998026245548	0.24806936286677828	0.2840897129385386	0.2739207730314043	0.28365755036983753	0.27050675347299746	0.30089671466790974	0.2720042523950501	0.2812829913497459	0.216656568351255	0.2699858880739525	0.2790626082588409	0.2484896173548599	0.2545109890562133	0.22002304281629512	0.21757782672028977	0.0	0.18875346803227605	0.18763615747589013	0.18491476265270537	0.27744889468620354	0.5830608139599226	0.5929187501409489	0.5750525395674405	0.5683642359387298	0.5772058561067243	0.5791716187132102	0.5892795773130798	0.5860289800627437	0.6042108395213082	0.5921290709907079	0.5991859726285541	0.5821798702491702	0.595388157652892
s24H1	0.5783689151842287	0.5599553002239638	0.5609962020793525	0.565727842958628	0.5621340253006066	0.5567487587007149	0.5582399040505066	0.5629679893334417	0.5827030538412803	0.5754885361998416	0.585780631081955	0.5743441620015197	0.5644363866935915	0.5716474106191792	0.5685367745441324	0.5732794280592574	0.5684713472206988	0.5699032520335495	0.564669683317329	0.5622543439419753	0.5615207370332622	0.571829625903459	0.565332186542416	0.5660031032310634	0.5714352408909046	0.5646928557043124	0.5662879225903007	0.5664704371360181	0.5722560079077598	0.5775099132508471	0.5782032208558164	0.5596572650128382	0.5644614089845991	0.5651722299993023	0.5687094036674079	0.5587416828730466	0.5574463249574416	0.5682500609726968	0.5597678909050606	0.5652705944355317	0.5730039828661615	0.5562495498174683	0.5470299000555985	0.5564327024645352	0.27226564685264304	0.26070034874110165	0.34890809845386406	0.3358006211057547	0.35125485396381384	0.3569241999193421	0.376422388633617	0.3874282620189262	0.3913825809126419	0.3780244475595592	0.3813749235670288	0.38176522960945386	0.38142145291172247	0.3914112856910187	0.3772142435560828	0.3690010295527403	0.377031858556129	0.3907894305550218	0.3837151568747827	0.37631264505627293	0.38611714609578907	0.3596570549831003	0.3721791877023998	0.3880280439510647	0.3767447527554904	0.32087935385950045	0.3335091208525306	0.3312279808677128	0.39469023717347207	0.40059981053210186	0.38993787739091845	0.3934549667556966	0.36452925006918757	0.39340935945093614	0.3788715676434756	0.3881253207438621	0.3990139231210843	0.2991387083619261	0.23471231859775255	0.2390024638146632	0.23933513504504308	0.24212947387444556	0.23227703264762417	0.21580586947143104	0.2510806114151201	0.2196197424824527	0.20310637589178454	0.19480001874235608	0.18676125714253983	0.16920639836903262	0.24964003382262132	0.21877716008020248	0.2453071776285442	0.2590100768643362	0.25646628717729847	0.23239018234702502	0.25034173816800226	0.2542814327277568	0.24792273061433112	0.15611740017727382	0.24192221505569814	0.255594267462564	0.23106382770478745	0.2670841777765477	0.2569152378694134	0.2666520152078467	0.2535012183110066	0.2838911795059189	0.2549987172330593	0.264277456187755	0.19965103318926414	0.2529803529119617	0.26205707309685	0.23148408219286903	0.23750545389422245	0.20301750765430426	0.20057229155829892	0.18875346803227605	0.0	0.17063062231389928	0.16790922749071452	0.2604433595242127	0.5660552787979318	0.5759132149789581	0.5580470044054497	0.5513587007767391	0.5602003209447335	0.5621660835512194	0.572274042151089	0.569023444900753	0.5872053043593174	0.5751235358287171	0.5821804374665633	0.5651743350871794	0.5783826224909012
S4Hp	0.4398054209731225	0.4213918060128575	0.42243270786824627	0.42716434874752174	0.4235705310895004	0.4181852644896087	0.4196764098394003	0.42440449512233547	0.44413955963017404	0.4369250419887353	0.44721713687084863	0.43578066779041336	0.42587289248248517	0.4330839164080729	0.42997328033302606	0.4347159338481511	0.4299078530095925	0.4313397578224432	0.4261061891062227	0.42369084973086896	0.42295724282215597	0.43326613169235273	0.42676869233130965	0.42743960901995703	0.4328717466797983	0.42612936149320607	0.42772442837919433	0.4279069429249118	0.43369251369665346	0.43894641903974085	0.4396397266447102	0.42109377080173194	0.4258979147734928	0.42660873578819597	0.4301459094563015	0.42017818866194023	0.41888283074633537	0.42968656676159045	0.42120439669395426	0.4267071002244253	0.43444048865505513	0.41768605560636196	0.408466405844492	0.4178692082534288	0.13370215264153673	0.1221368545299953	0.21034460424275775	0.1972371268946484	0.21269135975270748	0.2183607057082358	0.23785889442251068	0.24886476780781985	0.2528190867015355	0.23946095334845285	0.24281142935592245	0.24320173539834752	0.24285795870061616	0.2528477914799123	0.23865074934497643	0.23043753534163394	0.23846836434502267	0.25222593634391544	0.24515166266367636	0.2377491508451666	0.24755365188468276	0.22109356077199396	0.2336156934912935	0.2494645497399584	0.23818125854438407	0.18231585964839409	0.19494562664142423	0.1926644866566065	0.2561267429623657	0.26203631632099555	0.2513743831798121	0.25489147254459027	0.22596575585808126	0.25484586523982977	0.24030807343236932	0.24956182653275577	0.260450428909978	0.16057521415081974	0.09614882438664621	0.10043896960355683	0.10077164083393675	0.1035659796633392	0.09371353843651785	0.07724237526032474	0.11251711720401376	0.08105624827134636	0.06454288168067823	0.05623652453124978	0.04819776293143351	0.04632780793157085	0.15917508392922985	0.12831221018681102	0.15484222773515274	0.1685451269709447	0.166001337283907	0.15736229572016763	0.1753138515411449	0.1792535461008994	0.17289484398747376	0.08108951355041646	0.16689432842884075	0.18056638083570659	0.15603594107793006	0.19205629114969033	0.18188735124255603	0.19162412858098932	0.17847333168414922	0.20886329287906152	0.17997083060620192	0.18924956956089764	0.12462314656240678	0.17795246628510433	0.18702918646999264	0.1704375857509384	0.17645895745229181	0.16987789501807313	0.16743267892206778	0.18763615747589013	0.17063062231389928	0.0	0.02289978343601696	0.12187986531310635	0.4274917845868254	0.4373497207678516	0.41948351019434327	0.4127952065656327	0.4216368267336271	0.42360258934011313	0.43371054793998265	0.43045995068964665	0.4486418101482112	0.4365600416176109	0.4436169432554571	0.4266108408760731	0.43981912827979497
S7Hp	0.4370840261499377	0.4186704111896727	0.4197113130450615	0.42444295392433695	0.4208491362663156	0.4154638696664239	0.4169550150162155	0.4216831002991507	0.44141816480698925	0.4342036471655505	0.44449574204766384	0.43305927296722857	0.4231514976593004	0.43036252158488814	0.4272518855098413	0.4319945390249663	0.4271864581864077	0.42861836299925843	0.42338479428303794	0.42096945490768417	0.4202358479989712	0.43054473686916794	0.42404729750812487	0.42471821419677225	0.4301503518566135	0.4234079666700213	0.42500303355600955	0.42518554810172704	0.4309711188734687	0.43622502421655607	0.4369183318215254	0.41837237597854715	0.423176519950308	0.4238873409650112	0.4274245146331167	0.41745679383875545	0.4161614359231506	0.42696517193840566	0.4184830018707695	0.42398570540124053	0.43171909383187035	0.4149646607831772	0.4057450110213072	0.41514781343024404	0.13098075781835194	0.11941545970681053	0.20762320941957296	0.1945157320714636	0.2099699649295227	0.215639310885051	0.2351374995993259	0.24614337298463507	0.25009769187835074	0.23673955852526807	0.2400900345327377	0.24048034057516277	0.24013656387743137	0.25012639665672753	0.23592935452179165	0.22771614051844918	0.23574696952183788	0.24950454152073065	0.2424302678404916	0.23502775602198184	0.24483225706149797	0.2183721659488092	0.23089429866810873	0.24674315491677362	0.23545986372119931	0.17959446482520933	0.19222423181823944	0.18994309183342173	0.2534053481391809	0.25931492149781077	0.24865298835662736	0.2521700777214055	0.22324436103489648	0.252124470416645	0.23758667860918453	0.24684043170957098	0.2577290340867932	0.15785381932763498	0.09342742956346142	0.09771757478037207	0.09805024601075198	0.10084458484015443	0.09099214361333308	0.07452098043713996	0.10979572238082899	0.0783348534481616	0.061821486857493474	0.05351512970806502	0.045476368108248746	0.04360641310838608	0.1564536891060451	0.12559081536362626	0.15212083291196798	0.16582373214775994	0.16327994246072225	0.15464090089698287	0.17259245671796014	0.17653215127771466	0.170173449164289	0.0783681187272317	0.164172933605656	0.17784498601252183	0.1533145462547453	0.18933489632650558	0.17916595641937128	0.18890273375780456	0.17575193686096446	0.20614189805587677	0.17724943578301716	0.18652817473771288	0.12190175173922202	0.17523107146191957	0.18430779164680788	0.16771619092775364	0.17373756262910706	0.16715650019488837	0.16471128409888303	0.18491476265270537	0.16790922749071452	0.02289978343601696	0.0	0.11915847048992159	0.4247703897636406	0.4346283259446668	0.4167621153711585	0.4100738117424479	0.41891543191044234	0.42088119451692835	0.43098915311679786	0.42773855586646187	0.4459204153250264	0.43383864679442613	0.4408955484322723	0.4238894460528883	0.4370977334566102
F7H1	0.4229294995111031	0.4045158845508381	0.4055567864062269	0.41028842728550236	0.406694609627481	0.4013093430275893	0.4028004883773809	0.4075285736603161	0.42726363816815466	0.4200491205267159	0.43034121540882925	0.418904746328394	0.4089969710204658	0.41620799494605354	0.4130973588710067	0.4178400123861317	0.4130319315475731	0.41446383636042383	0.40923026764420334	0.4068149282688496	0.4060813213601366	0.41639021023033335	0.40989277086929027	0.41056368755793765	0.4159958252177789	0.4092534400311867	0.41084850691717495	0.41103102146289244	0.4168165922346341	0.42207049757772147	0.4227638051826908	0.40421784933971255	0.40902199331147343	0.4097328143261766	0.4132699879942821	0.40330226719992085	0.402006909284316	0.41281064529957107	0.4043284752319349	0.40983117876240593	0.41756456719303575	0.4008101341443426	0.3915904843824726	0.40099328679140944	0.11682623117951735	0.10526093306797592	0.19346868278073837	0.180361205432629	0.1958154382906881	0.2014847842462164	0.2209829729604913	0.23198884634580047	0.23594316523951614	0.22258503188643347	0.22593550789390307	0.22632581393632814	0.22598203723859678	0.23597187001789294	0.22177482788295705	0.21356161387961456	0.22159244288300328	0.23535001488189605	0.22827574120165697	0.2208732293831472	0.23067773042266337	0.20421763930997458	0.2167397720292741	0.23258862827793902	0.2213053370823647	0.1654399381863747	0.17806970517940485	0.1757885651945871	0.23925082150034632	0.24516039485897614	0.23449846171779273	0.2380155510825709	0.20908983439606188	0.2379699437778104	0.22343215197034993	0.2326859050707364	0.2435745074479586	0.14369929268880036	0.07927290292462683	0.08356304814153746	0.09500495345865634	0.09779929228805881	0.10058393005190783	0.0841127668757147	0.13159331847395683	0.11442927606732706	0.12177142774063623	0.11346507059120778	0.12769768047349966	0.13614054514188423	0.24898782113954326	0.21812494739712446	0.24465496494546615	0.2583578641812581	0.25581407449422044	0.24717503293048104	0.26512658875145834	0.26906628331121285	0.2627075811977872	0.17090225076072985	0.2567070656391542	0.27037911804602	0.24584867828824347	0.28186902836000377	0.27170008845286947	0.2814368657913027	0.26828606889446266	0.29867603008937493	0.26978356781651536	0.2790623067712111	0.2144358837727202	0.26776520349541777	0.2768419236803061	0.26025032296125183	0.26627169466260525	0.25969063222838656	0.2572454161323812	0.27744889468620354	0.2604433595242127	0.12187986531310635	0.11915847048992159	0.0	0.410615863124806	0.42047379930583223	0.4026075887323239	0.3959192851036133	0.40476090527160774	0.40672666787809375	0.41683462647796327	0.41358402922762727	0.4317658886861918	0.41968412015559153	0.4267410217934377	0.4097349194140537	0.4229432068177756
f26pp	0.05408652206835532	0.035672907108090346	0.03671380896347912	0.04144544984275461	0.03785163218473325	0.03246636558484153	0.03395751093463316	0.03868559621756833	0.0584206607254069	0.051206143083968175	0.06149823796608152	0.05006176888564623	0.04015399357771806	0.04736501750330578	0.04425438142825895	0.04899703494338396	0.04418895410482539	0.045620858917676074	0.04038729020145558	0.037971950826101816	0.03723834391738882	0.0475472327875856	0.04104979342654254	0.04172071011518992	0.04715284777503116	0.040410462588438945	0.042005529474427226	0.0421880440201447	0.04797361479188632	0.053227520134973706	0.05392082773994305	0.03537487189696479	0.040179015868725666	0.04088983688342886	0.044427010551534384	0.03445928975717312	0.033163931841568225	0.043967667856823295	0.03548549778918712	0.04098820131965818	0.04872158975028797	0.03196715670159484	0.02523884273635163	0.03583261259342953	0.37520536779244734	0.36364006968090595	0.4644758156051911	0.4513683382570817	0.46682257111514075	0.4724919170706691	0.491990105784944	0.5029959791702532	0.5069502980639689	0.4935921647108861	0.49694264071835575	0.4973329467607808	0.4969891700630495	0.5069790028423456	0.4927819607074097	0.48456874670406724	0.492599575707456	0.5063571477063488	0.49928287402610966	0.4918803622075999	0.5016848632471161	0.47522477213442726	0.4877469048537268	0.5035957611023918	0.4923124699068174	0.4364470710108274	0.44907683800385756	0.4467956980190398	0.510257954324799	0.5161675276834289	0.5055055945422454	0.5090226839070237	0.4800969672205146	0.5089770766022631	0.49443928479480265	0.5036930378951892	0.5145816402724114	0.4289815372107174	0.37455961483463124	0.3788497600515419	0.4006168727323754	0.40341121156177784	0.40619584932562686	0.38972468614943373	0.4372052377476759	0.4200411953410461	0.42738334701435526	0.4190769898649268	0.4333095997472187	0.4417524644156033	0.5545997404132623	0.5237368666708435	0.5502668842191852	0.5639697834549772	0.5614259937679396	0.5527869522042002	0.5707385080251774	0.574678202584932	0.5683195004715063	0.47651417003444885	0.5623189849128732	0.5759910373197391	0.5514605975619625	0.5874809476337228	0.5773120077265885	0.5870487850650219	0.5738979881681817	0.6042879493630939	0.5753954870902345	0.5846742260449301	0.5200478030464393	0.5733771227691369	0.5824538429540251	0.5658622422349708	0.5718836139363244	0.5653025515021056	0.5628573354061003	0.5830608139599226	0.5660552787979318	0.4274917845868254	0.4247703897636406	0.410615863124806	0.0	0.045050150035673586	0.027183939462165244	0.027076307660865558	0.03591792782885999	0.037883690435346014	0.04799164903521555	0.044741051784879554	0.06292291124344404	0.050841142712843776	0.057898044350689945	0.04089194197130599	0.05410022937502784
f32pp	0.06394445824938153	0.04553084328911656	0.046571745144505336	0.051303386023780824	0.04770956836575947	0.042324301765867746	0.043815447115659364	0.04854353239859454	0.06827859690643312	0.06106407926499438	0.07135617414710774	0.05991970506667244	0.05001192975874427	0.057222953684331994	0.05411231760928517	0.058854971124410176	0.05404689028585159	0.05547879509870229	0.05024522638248179	0.04782988700712803	0.04709628009841503	0.057405168968611815	0.05090772960756875	0.051578646296216134	0.057010783956057375	0.05026839876946516	0.05186346565545344	0.05204598020117091	0.05783155097291253	0.06308545631599992	0.06377876392096926	0.045232808077991	0.05003695204975188	0.050747773064455076	0.054284946732560596	0.04431722593819933	0.04302186802259443	0.0538256040378495	0.04534343397021333	0.05084613750068438	0.058579525931314186	0.041825092882621054	0.035096778917377836	0.04569054877445573	0.38506330397347355	0.37349800586193216	0.4743337517862173	0.46122627443810793	0.47668050729616696	0.4823498532516953	0.5018480419659702	0.5128539153512793	0.516808234244995	0.5034501008919123	0.506800576899382	0.507190882941807	0.5068471062440757	0.5168369390233718	0.5026398968884359	0.49442668288509345	0.5024575118884822	0.5162150838873749	0.5091408102071359	0.5017382983886262	0.5115427994281423	0.48508270831545347	0.497604841034753	0.5134536972834179	0.5021704060878436	0.4463050071918536	0.45893477418488376	0.456653634200066	0.5201158905058252	0.526025463864455	0.5153635307232717	0.5188806200880498	0.4899549034015408	0.5188350127832893	0.5042972209758289	0.5135509740762153	0.5244395764534375	0.4388394733917436	0.38441755101565744	0.3887076962325681	0.4104748089134016	0.41326914774280404	0.41605378550665306	0.39958262233045994	0.4470631739287021	0.4298991315220723	0.43724128319538147	0.428934926045953	0.4431675359282449	0.4516104005966295	0.5644576765942886	0.5335948028518698	0.5601248204002115	0.5738277196360034	0.5712839299489658	0.5626448883852264	0.5805964442062037	0.5845361387659582	0.5781774366525325	0.48637210621547505	0.5721769210938995	0.5858489735007654	0.5613185337429888	0.5973388838147491	0.5871699439076148	0.5969067212460482	0.583755924349208	0.6141458855441202	0.5852534232712607	0.5945321622259564	0.5299057392274654	0.5832350589501631	0.5923117791350514	0.5757201784159971	0.5817415501173506	0.5751604876831319	0.5727152715871265	0.5929187501409489	0.5759132149789581	0.4373497207678516	0.4346283259446668	0.42047379930583223	0.045050150035673586	0.0	0.03362997050595953	0.03693424384189177	0.0457758640098862	0.047741626616372226	0.057849585216241756	0.05459898796590576	0.07278084742447026	0.06069907889386998	0.06775598053171615	0.0507498781523322	0.06395816555605405
f12ppA	0.04607824767587318	0.027664632715608203	0.028705534570996987	0.03343717545027247	0.02984335779225112	0.0244580911923594	0.02594923654215102	0.030677321825086194	0.05041238633292476	0.043197868691486035	0.05348996357359938	0.04205349449316409	0.03214571918523593	0.03935674311082364	0.03624610703577682	0.04098876055090182	0.03618067971234325	0.037612584525193934	0.03237901580897344	0.02996367643361968	0.029230069524906685	0.03953895839510346	0.0330415190340604	0.03371243572270778	0.03914457338254902	0.03240218819595681	0.03399725508194509	0.03417976962766256	0.03996534039940418	0.04521924574249157	0.045912553347460916	0.027366597504482656	0.032170741476243526	0.032881562490946724	0.03641873615905225	0.026451015364690984	0.025155657449086086	0.035959393464341155	0.027477223396704983	0.03297992692717604	0.04071331535780584	0.02395888230911271	0.017230568343869494	0.027824338200947388	0.3671970933999652	0.3556317952884238	0.45646754121270894	0.4433600638645996	0.4588142967226586	0.464483642678187	0.48398183139246187	0.494987704777771	0.49894202367148666	0.485583890318404	0.4889343663258736	0.4893246723682987	0.48898089567056735	0.49897072844986345	0.48477368631492757	0.4765604723115851	0.48459130131497385	0.49834887331386657	0.4912745996336275	0.48387208781511776	0.49367658885463395	0.4672164977419451	0.47973863046124465	0.4955874867099096	0.48430419551433523	0.4284387966183453	0.4410685636113754	0.43878742362655765	0.5022496799323168	0.5081592532909467	0.4974973201497633	0.5010144095145415	0.47208869282803245	0.5009688022097809	0.4864310104023205	0.49568476350270696	0.5065733658799292	0.42097326281823527	0.3665513404421491	0.3708414856590598	0.39260859833989326	0.3954029371692957	0.3981875749331447	0.3817164117569516	0.42919696335519375	0.412032920948564	0.4193750726218731	0.41106871547244467	0.4253013253547366	0.43374419002312115	0.5465914660207802	0.5157285922783614	0.5422586098267032	0.5559615090624951	0.5534177193754575	0.5447786778117181	0.5627302336326954	0.5666699281924499	0.5603112260790242	0.4685058956419667	0.5543107105203912	0.567982762927257	0.5434523231694804	0.5794726732412407	0.5693037333341064	0.5790405106725398	0.5658897137756996	0.5962796749706119	0.5673872126977524	0.576665951652448	0.5120395286539571	0.5653688483766548	0.574445568561543	0.5578539678424888	0.5638753395438423	0.5572942771096235	0.5548490610136182	0.5750525395674405	0.5580470044054497	0.41948351019434327	0.4167621153711585	0.4026075887323239	0.027183939462165244	0.03362997050595953	0.0	0.01906803326838342	0.027909653436377854	0.029875416042863878	0.03998337464273341	0.036732777392397414	0.0549146368509619	0.04283286832036163	0.0498897699582078	0.03288366757882384	0.0460919549825457
w23pp	0.030259715826765576	0.011846100866500604	0.012887002721889388	0.017618643601164875	0.01402482594314352	0.0086395593432518	0.01013070469304342	0.014858789975978594	0.03459385448381717	0.02737933684237844	0.037671431724491784	0.026234962644056496	0.016327187336128327	0.023538211261716048	0.02042757518666922	0.02517022870179423	0.02036214786323565	0.02179405267608634	0.016560483959865847	0.014145144584512081	0.013411537675799085	0.02372042654599587	0.0172229871849528	0.017893903873600184	0.02332604153344143	0.01658365634684921	0.01817872323283749	0.018361237778554963	0.024146808550296585	0.029400713893383973	0.030094021498353316	0.011548065655375056	0.01635220962713593	0.017063030641839127	0.02060020430994465	0.010632483515583385	0.009337125599978487	0.022800921226377516	0.014318751158741342	0.019821454689212398	0.027554843119842194	0.010800410071149066	0.010542264715158896	0.02113603457223679	0.3605087897712546	0.3489434916597132	0.44977923758399835	0.436671760235889	0.452125993093948	0.4577953390494764	0.4772935277637513	0.4882994011490604	0.49225372004277607	0.4788955866896934	0.482246062697163	0.4826363687395881	0.48229259204185676	0.49228242482115286	0.478085382686217	0.4698721686828745	0.47790299768626326	0.491660569685156	0.4845862960049169	0.47718378418640717	0.48698828522592336	0.46052819411323453	0.47305032683253406	0.488899183081199	0.47761589188562464	0.4217504929896347	0.43438025998266483	0.43209911999784706	0.49556137630360625	0.501470949662236	0.4908090165210527	0.49432610588583087	0.46540038919932186	0.4942804985810703	0.4797427067736099	0.48899645987399637	0.4998850622512186	0.4142849591895247	0.3598630368134385	0.3641531820303492	0.38592029471118267	0.3887146335405851	0.3914992713044341	0.375028108128241	0.42250865972648316	0.4053446173198534	0.41268676899316253	0.4043804118437341	0.418613021726026	0.42705588639441056	0.5399031623920696	0.5090402886496508	0.5355703061979924	0.5492732054337843	0.5467294157467468	0.5380903741830074	0.5560419300039847	0.5599816245637392	0.5536229224503135	0.4618175920132561	0.5476224068916804	0.5612944592985463	0.5367640195407697	0.5727843696125301	0.5626154297053958	0.5723522070438292	0.5592014101469889	0.5895913713419012	0.5606989090690417	0.5699776480237373	0.5053512250252465	0.5586805447479442	0.5677572649328324	0.5511656642137781	0.5571870359151316	0.5506059734809128	0.5481607573849074	0.5683642359387298	0.5513587007767391	0.4127952065656327	0.4100738117424479	0.3959192851036133	0.027076307660865558	0.03693424384189177	0.01906803326838342	0.0	0.012091121587270255	0.014056884193756279	0.02416484279362581	0.020914245543289814	0.03909610500185431	0.027014336471254032	0.034071238109100205	0.017065135729716248	0.0302734231334381
