	31232	31021	31071	31333	530075	S21H1	530055	530315	F22HpB	S8Hp	31379	530295	S1Hp	31452	S31Hp	F32H1	31723	f8pp	w26pp	w18pp	w32pp	w14pp	w8pp	w21pp	f1pp	f12ppB	f19pp	f21pp	f14ppB	f24pp	f2pp	w20pp	f7pp	w24pp	w23pp	31766	S17H1	F14H1B	31714	F23HpA	31428	S15Hp	S6Hp	530074	530215	F6H1	530364	530451	S18H1	31009	F3H1	31267	S13Hp	F7H1	S19H1	S7Hp	31519	531414	31512	S4Hp	31700	31750	530444	530394	S30H1	530368	530177	31300	31343	31236	31129	530167	31360	S28Hp	31219	31537	F29H1	31160	530050	530163	31749	31328	530331	530258	31637
530215	0.2908867894996959	0.23934307022221465	0.22183417881910894	0.1821400316932886	0.17508779934393534	0.23437859123352534	0.20291110856224612	0.22144182967650278	0.2423630632174545	0.23804383589401884	0.15839637813770785	0.2528044027433172	0.18399060182947335	0.2802627117863987	0.19695346515328366	0.20410404775540797	0.19138026073937103	0.2843400706471463	0.29062385442654093	0.31283686914099684	0.31333597459754314	0.3110559949007942	0.3087969256200618	0.312748685951964	0.32984487669617024	0.3194552389840561	0.3223522629983674	0.32991746590436954	0.3143488329781783	0.3095288602770242	0.320212235338648	0.30209229400245236	0.2977951031382771	0.29990440010409447	0.29927782520176544	0.23845627502054123	0.2525047429362929	0.259923551604287	0.24936770853624005	0.25506303173913814	0.2726518181426853	0.22857249794493306	0.11210831051041668	0.02521173709585472	0.0	0.23971369997060735	0.20911300479592193	0.2043029016392489	0.19568052407327974	0.23326071419586383	0.18561733636707567	0.22086843348627402	0.20351734122349707	0.18234142509033918	0.2193599544921205	0.16932892593788446	0.24384856826846618	0.2410451058549577	0.16008267236811596	0.24718680398600462	0.2854629885046175	0.2425868310348769	0.21421847485481996	0.3173041082207593	0.26028017331265285	0.21790298934439042	0.3457308771567427	0.25186953811065377	0.29593843011465265	0.29138587650898445	0.31930030316722346	0.30315795289018993	0.2680189659787049	0.25237193500724886	0.2556280307433986	0.3134968568625976	0.2841379286862662	0.285331542000671	0.28719772242704517	0.3024367904951332	0.30709626998476003	0.2672164799074388	0.21467918952406934	0.21128766731940066	0.30417217358027365
F6H1	0.3502170488026003	0.29867332952511905	0.28116443812201336	0.241470290996193	0.23441805864683973	0.2937088505364297	0.2622413678651505	0.28077208897940714	0.30169332252035885	0.29737409519692326	0.21772663744061227	0.31213466204622164	0.24332086113237772	0.3395929710893031	0.2562837244561881	0.2634343070583124	0.25071052004227545	0.3436703299500507	0.3499541137294453	0.3721671284439012	0.3726662339004475	0.37038625420369864	0.36812718492296614	0.3720789452548684	0.3891751359990746	0.3787854982869605	0.38168252230127175	0.3892477252072739	0.37367909228108265	0.3688591195799286	0.37954249464155243	0.3614225533053568	0.35712536244118154	0.3592346594069989	0.35860808450466986	0.2977865343234456	0.31183500223919725	0.3192538109071914	0.30869796783914444	0.31439329104204256	0.3319820774455897	0.2879027572478374	0.255202119030583	0.22422245059277213	0.23971369997060735	0.0	0.20663264620011662	0.2276459233548618	0.21902354578889263	0.2566037359114767	0.20896035808268856	0.24421145520188695	0.24599848406883784	0.22482256793567995	0.26184109733746125	0.22865918524078882	0.3031788275713706	0.3003753651578621	0.21941293167102036	0.30651706328890904	0.34479324780752185	0.3019170903377813	0.27354873415772435	0.3766343675236637	0.3196104326155572	0.2772332486472948	0.40506113645964714	0.3111997974135582	0.35526868941755707	0.3507161358118889	0.37863056247012783	0.36248821219309435	0.32734922528160926	0.3117021943101532	0.314958290046303	0.372827116165502	0.34346818798917056	0.3446618013035754	0.3465279817299496	0.36176704979803764	0.36642652928766445	0.3265467392103432	0.2740094488269737	0.27061792662230505	0.3635024328831781
530364	0.3196163536279149	0.26807263435043366	0.25056374294732797	0.2108695958215076	0.20381736347215434	0.2631081553617443	0.23164067269046512	0.25017139380472175	0.2710926273456735	0.2667734000222378	0.18712594226592688	0.2815339668715362	0.21272016595769233	0.3089922759146177	0.22568302928150266	0.23283361188362697	0.22010982486759004	0.3130696347753653	0.3193534185547599	0.3415664332692159	0.3420655387257621	0.3397855590290132	0.3375264897482808	0.34147825008018295	0.3585744408243893	0.34818480311227507	0.35108182712658637	0.3586470300325885	0.34307839710639726	0.33825842440524323	0.348941799466867	0.33082185813067133	0.3265246672664961	0.3286339642323135	0.3280073893299844	0.26718583914876026	0.2812343070645119	0.28865311573250596	0.27809727266445905	0.28379259586735717	0.3013813822709043	0.2573020620731521	0.2246014238558976	0.19362175541808674	0.20911300479592193	0.20663264620011662	0.0	0.19704522818017642	0.18842285061420724	0.22600304073679134	0.17835966290800317	0.21361076002720156	0.21539778889415243	0.19422187276099454	0.23124040216277586	0.19805849006610343	0.2725781323966852	0.26977466998317673	0.18881223649633497	0.2759163681142236	0.3141925526328365	0.2713163951630959	0.24294803898303896	0.3460336723489783	0.2890097374408719	0.24663255347260943	0.3744604412849617	0.28059910223887274	0.3246679942428716	0.32011544063720343	0.3480298672954425	0.3318875170184089	0.29674853010692387	0.28110149913546784	0.2843575948716176	0.34222642099081657	0.31286749281448517	0.31406110612889004	0.31592728655526414	0.3311663546233522	0.33582583411297906	0.29594604403565783	0.24340875365228834	0.24001723144761966	0.33290173770849263
530451	0.31480625047124183	0.2632625311937606	0.2457536397906549	0.20605949266483456	0.1990072603154813	0.2582980522050713	0.22683056953379205	0.2453612906480487	0.26628252418900045	0.2619632968655648	0.1823158391092538	0.2767238637148632	0.2079100628010193	0.3041821727579447	0.22087292612482962	0.22802350872695393	0.215299721710917	0.30825953161869224	0.3145433153980869	0.3367563301125428	0.3372554355690891	0.3349754558723402	0.33271638659160774	0.33666814692350994	0.3537643376677162	0.34337469995560205	0.34627172396991335	0.3538369268759155	0.33826829394972424	0.33344832124857016	0.34413169631019397	0.3260117549739983	0.3217145641098231	0.32382386107564043	0.3231972861733114	0.2623757359920872	0.27642420390783884	0.28384301257583294	0.273287169507786	0.2789824927106841	0.29657127911423126	0.252491958916479	0.21979132069922458	0.1888116522614137	0.2043029016392489	0.2276459233548618	0.19704522818017642	0.0	0.14118446850008456	0.20013754680246382	0.15249416897367563	0.187745266092874	0.21058768573747938	0.1894117696043215	0.22643029900610281	0.19324838690943041	0.26776802924001214	0.26496456682650366	0.18400213333966192	0.2711062649575506	0.30938244947616345	0.26650629200642284	0.23813793582636592	0.34122356919230523	0.2841996342841988	0.24182245031593638	0.3696503381282887	0.2757889990821997	0.3198578910861986	0.3153053374805304	0.3432197641387694	0.3270774138617359	0.29193842695025085	0.2762913959787948	0.2795474917149446	0.33741631783414355	0.30805738965781215	0.30925100297221697	0.3111171833985911	0.3263562514666792	0.331015730956306	0.29113594087898476	0.2385986504956153	0.23520712829094662	0.3280916345518196
S18H1	0.30618387290527266	0.2546401536277914	0.23713126222468572	0.19743711509886538	0.19038488274951212	0.24967567463910212	0.21820819196782287	0.23673891308207953	0.25766014662303127	0.2533409192995956	0.17369346154328463	0.268101486148894	0.19928768523505014	0.2955597951919755	0.21225054855886044	0.21940113116098475	0.20667734414494782	0.29963715405272306	0.3059209378321177	0.3281339525465736	0.3286330580031199	0.326353078306371	0.32409400902563856	0.32804576935754076	0.345141960101747	0.3347523223896329	0.3376493464039442	0.34521454930994633	0.32964591638375507	0.324825943682601	0.3355093187442248	0.31738937740802914	0.3130921865438539	0.31520148350967125	0.3145749086073422	0.253753358426118	0.26780182634186966	0.27522063500986377	0.2646647919418168	0.2703601151447149	0.2879489015482621	0.24386958135050985	0.2111689431332554	0.18018927469544452	0.19568052407327974	0.21902354578889263	0.18842285061420724	0.14118446850008456	0.0	0.19151516923649464	0.14387179140770645	0.17912288852690483	0.2019653081715102	0.18078939203835231	0.21780792144013364	0.18462600934346124	0.25914565167404296	0.2563421892605345	0.17537975577369275	0.2624838873915814	0.30076007191019427	0.25788391444045367	0.22951555826039674	0.33260119162633606	0.27557725671822964	0.2332000727499672	0.3610279605623195	0.26716662151623055	0.31123551352022943	0.30668295991456124	0.33459738657280025	0.3184550362957667	0.2833160493842817	0.26766901841282564	0.2709251141489754	0.3287939402681744	0.299435012091843	0.3006286254062478	0.30249480583262195	0.31773387390071	0.3223933533903368	0.2825135633130156	0.22997627292964612	0.22658475072497744	0.31946925698585044
31009	0.3437640630278568	0.29222034375037553	0.27471145234726985	0.23501730522144948	0.22796507287209622	0.2872558647616862	0.255788382090407	0.27431910320466363	0.29524033674561534	0.29092110942217975	0.21127365166586876	0.30568167627147813	0.2368678753576342	0.3331399853145596	0.24983073868144454	0.2569813212835689	0.2442575342675319	0.3372173441753072	0.3435011279547018	0.3657141426691577	0.366213248125704	0.3639332684289551	0.36167419914822263	0.3656259594801249	0.3827221502243311	0.372332512512217	0.37522953652652824	0.3827947394325304	0.36722610650633913	0.3624061338051851	0.3730895088668089	0.35496956753061326	0.350672376666438	0.3527816736322554	0.35215509872992634	0.2913335485487021	0.30538201646445373	0.3128008251324479	0.3022449820644009	0.30794030526729904	0.3255290916708462	0.2814497714730939	0.2487491332558395	0.2177694648180286	0.23326071419586383	0.2566037359114767	0.22600304073679134	0.20013754680246382	0.19151516923649464	0.0	0.0810210305589918	0.15155023406617624	0.23954549829409433	0.21836958216093644	0.25538811156271773	0.2222061994660453	0.2967258417966271	0.2939223793831186	0.21295994589627684	0.30006407751416553	0.33834026203277834	0.2954641045630378	0.26709574838298084	0.3701813817489202	0.3131574468408137	0.2707802628725513	0.39860815068490363	0.3047468116388147	0.34881570364281356	0.34426315003714536	0.3721775766953843	0.35603522641835084	0.32089623950686574	0.3052492085354097	0.3085053042715595	0.3663741303907585	0.33701520221442705	0.33820881552883186	0.34007499595520607	0.35531406402329413	0.35997354351292093	0.3200937534355997	0.2675564630522302	0.26416494084756154	0.35704944710843456
F3H1	0.2961206851990686	0.24457696592158737	0.22706807451848166	0.18737392739266132	0.18032169504330806	0.23961248693289805	0.2081450042616188	0.22667572537587546	0.2475969589168272	0.24327773159339156	0.16363027383708056	0.25803829844268994	0.18922449752884607	0.28549660748577144	0.20218736085265637	0.20933794345478068	0.19661415643874375	0.289573966346519	0.29585775012591364	0.31807076484036956	0.31856987029691586	0.31628989060016693	0.3140308213194345	0.3179825816513367	0.33507877239554296	0.3246891346834288	0.3275861586977401	0.33515136160374226	0.319582728677551	0.3147627559763969	0.3254461310380207	0.30732618970182507	0.30302899883764983	0.3051382958034672	0.30451172090113815	0.24369017071991395	0.2577386386356656	0.2651574473036597	0.25460160423561273	0.26029692743851085	0.277885713842058	0.23380639364430578	0.20110575542705134	0.17012608698924045	0.18561733636707567	0.20896035808268856	0.17835966290800317	0.15249416897367563	0.14387179140770645	0.0810210305589918	0.0	0.10390685623738807	0.19190212046530614	0.17072620433214825	0.20774473373392957	0.17456282163725717	0.2490824639678389	0.2462790015543304	0.16531656806748868	0.25242069968537734	0.2906968842039902	0.24782072673424962	0.21945237055419267	0.322538003920132	0.26551406901202557	0.22313688504376314	0.35096477285611544	0.2571034338100265	0.30117232581402537	0.29661977220835717	0.3245341988665962	0.30839184858956264	0.2732528616780776	0.2576058307066216	0.26086192644277134	0.3187307525619703	0.2893718243856389	0.2905654377000437	0.2924316181264179	0.30767068619450594	0.31233016568413274	0.2724503756068115	0.21991308522344205	0.21652156301877337	0.30940606927964637
31267	0.33137178231826697	0.2798280630407857	0.26231917163768004	0.22262502451185967	0.2155727921625064	0.2748635840520964	0.2433961013808172	0.2619268224950738	0.2828480560360256	0.2785288287125899	0.19888137095627895	0.29328939556188827	0.2244755946480444	0.32074770460496976	0.23743845797185473	0.24458904057397904	0.2318652535579421	0.3248250634657174	0.33110884724511197	0.35332186195956794	0.3538209674161142	0.35154098771936526	0.3492819184386329	0.353233678770535	0.37032986951474134	0.35994023180262713	0.36283725581693843	0.3704024587229406	0.3548338257967493	0.3500138530955953	0.36069722815721905	0.3425772868210234	0.33828009595684816	0.34038939292266557	0.3397628180203365	0.27894126783911233	0.292989735754864	0.300408544422858	0.2898527013548111	0.29554802455770923	0.31313681096125634	0.26905749076350416	0.2363568525462497	0.2053771841084388	0.22086843348627402	0.24421145520188695	0.21361076002720156	0.187745266092874	0.17912288852690483	0.15155023406617624	0.10390685623738807	0.0	0.22715321758450452	0.20597730145134663	0.24299583085312795	0.2098139187564555	0.2843335610870373	0.2815300986735288	0.20056766518668703	0.28767179680457566	0.3259479813231886	0.283071823853448	0.254703467673391	0.35778910103933037	0.30076516613122395	0.2583879821629615	0.38621586997531376	0.2923545309292248	0.3364234229332237	0.3318708693275555	0.35978529598579456	0.34364294570876097	0.30850395879727593	0.2928569278258199	0.29611302356196967	0.35398184968116864	0.32462292150483724	0.3258165348192421	0.3276827152456162	0.34292178331370426	0.3475812628033311	0.3077014727260099	0.2551641823426404	0.2517726601379717	0.3446571663988447
S13Hp	0.31402069005549005	0.2624769707780088	0.24496807937490309	0.20527393224908275	0.1982216998997295	0.25751249178931945	0.22604500911804026	0.2445757302322969	0.2654969637732486	0.261177736449813	0.18153027869350202	0.2759383032991114	0.20712450238526747	0.30339661234219284	0.2200873657090778	0.22723794831120211	0.21451416129516518	0.30747397120294045	0.31375775498233505	0.33597076969679096	0.33646987515333726	0.3341898954565884	0.3319308261758559	0.33588258650775815	0.35297877725196436	0.34258913953985026	0.3454861635541615	0.35305136646016366	0.3374827335339724	0.33266276083281837	0.3433461358944422	0.32522619455824653	0.3209290036940713	0.32303830065988864	0.3224117257575596	0.26159017557633535	0.275638643492087	0.28305745216008116	0.2725016090920342	0.2781969322949323	0.29578571869847947	0.2517063985007272	0.21900576028347274	0.18802609184566188	0.20351734122349707	0.24599848406883784	0.21539778889415243	0.21058768573747938	0.2019653081715102	0.23954549829409433	0.19190212046530614	0.22715321758450452	0.0	0.15966746921165814	0.19668599861343947	0.19246282649367857	0.26698246882426035	0.26417900641075187	0.1832165729239101	0.2703207045417988	0.3085968890604116	0.26572073159067106	0.2373523754106141	0.34043800877655345	0.28341407386844697	0.24103688990018457	0.3688647777125369	0.27500343866644794	0.3190723306704468	0.3145197770647786	0.3424342037230176	0.3262918534459841	0.291152866534499	0.275505835563043	0.27876193129919274	0.33663075741839177	0.3072718292420603	0.30846544255646513	0.31033162298283934	0.3255706910509274	0.3302301705405542	0.29035038046323297	0.23781309007986348	0.2344215678751948	0.3273060741360678
F7H1	0.29284477392233216	0.2413010546448509	0.2237921632417452	0.18409801611592486	0.1770457837665716	0.2363365756561616	0.20486909298488237	0.223399814099139	0.24432104764009077	0.2400018203166551	0.16035436256034413	0.25476238716595345	0.18594858625210958	0.28222069620903495	0.1989114495759199	0.20606203217804422	0.1933382451620073	0.28629805506978256	0.29258183884917716	0.3147948535636331	0.31529395902017937	0.31301397932343045	0.31075491004269806	0.3147066703746002	0.3318028611188065	0.3214132234066923	0.3243102474210036	0.33187545032700577	0.3163068174008145	0.3114868446996605	0.32217021976128424	0.3040502784250886	0.29975308756091334	0.30186238452673075	0.30123580962440166	0.24041425944317749	0.25446272735892916	0.2618815360269232	0.2513256929588763	0.2570210161617744	0.2746098025653215	0.23053048236756932	0.19782984415031485	0.166850175712504	0.18234142509033918	0.22482256793567995	0.19422187276099454	0.1894117696043215	0.18078939203835231	0.21836958216093644	0.17072620433214825	0.20597730145134663	0.15966746921165814	0.0	0.15782547273986278	0.17128691036052068	0.24580655269110246	0.24300309027759398	0.16204065679075222	0.24914478840864088	0.28742097292725377	0.24454481545751316	0.2161764592774562	0.31926209264339556	0.26223815773528913	0.21986097376702668	0.34768886157937895	0.25382752253329	0.2978964145372889	0.2933438609316207	0.32125828758985975	0.30511593731282616	0.2699769504013411	0.2543299194298851	0.25758601516603485	0.3154548412852338	0.2860959131089024	0.2872895264233073	0.2891557068496814	0.30439477491776945	0.3090542544073963	0.2691744643300751	0.2166371739467056	0.2132456517420369	0.3061301580029099
S19H1	0.32986330332411345	0.2783195840466322	0.2608106926435265	0.22111654551770615	0.2140643131683529	0.27335510505794286	0.24188762238666367	0.2604183435009203	0.28133957704187207	0.27702034971843637	0.19737289196212543	0.29178091656773475	0.22296711565389088	0.31923922561081625	0.2359299789777012	0.24308056157982552	0.23035677456378859	0.32331658447156386	0.32960036825095845	0.3518133829654144	0.35231248842196067	0.35003250872521174	0.34777343944447936	0.3517251997763815	0.3688213905205878	0.3584317528084736	0.3613287768227849	0.36889397972878707	0.3533253468025958	0.3485053741014418	0.35918874916306553	0.3410688078268699	0.33677161696269464	0.33888091392851205	0.33825433902618296	0.2774327888449588	0.29148125676071046	0.2989000654287045	0.2883442223606576	0.2940395455635557	0.3116283319671028	0.26754901176935064	0.23484837355209617	0.2038687051142853	0.2193599544921205	0.26184109733746125	0.23124040216277586	0.22643029900610281	0.21780792144013364	0.25538811156271773	0.20774473373392957	0.24299583085312795	0.19668599861343947	0.15782547273986278	0.0	0.20830543976230198	0.28282508209288376	0.2800216196793753	0.19905918619253352	0.28616331781042215	0.32443950232903507	0.28156334485929446	0.2531949886792375	0.35628062204517685	0.29925668713707043	0.256879503168808	0.38470739098116025	0.2908460519350713	0.3349149439390702	0.330362390333402	0.35827681699164105	0.34213446671460745	0.3069954798031224	0.2913484488316664	0.29460454456781615	0.3524733706870151	0.3231144425106837	0.3243080558250886	0.3261742362514627	0.34141330431955075	0.3460727838091776	0.3061929937318564	0.25365570334848686	0.2502641811438182	0.3431486874046912
S7Hp	0.27145742400176937	0.21991370472428812	0.2024048133211824	0.16271066619536206	0.1556584338460088	0.21494922573559883	0.18348174306431958	0.20201246417857624	0.22293369771952798	0.21861447039609233	0.13896701263978134	0.23337503724539072	0.16456123633154682	0.26083334628847216	0.17752409965535715	0.18467468225748146	0.17195089524144452	0.26491070514921977	0.27119448892861436	0.29340750364307033	0.2939066090996166	0.2916266294028677	0.28936756012213527	0.29331932045403747	0.31041551119824373	0.3000258734861296	0.3029228975004408	0.310488100406443	0.2949194674802517	0.2900994947790977	0.3007828698407215	0.28266292850452585	0.2783657376403506	0.28047503460616796	0.2798484597038389	0.21902690952261472	0.23307537743836637	0.24049418610636047	0.2299383430383135	0.23563366624121163	0.2532224526447588	0.20914313244700655	0.18481734499786012	0.15383767656004926	0.16932892593788446	0.22865918524078882	0.19805849006610343	0.19324838690943041	0.18462600934346124	0.2222061994660453	0.17456282163725717	0.2098139187564555	0.19246282649367857	0.17128691036052068	0.20830543976230198	0.0	0.22441920277053967	0.2216157403570312	0.14065330687018945	0.2277574384880781	0.266033623006691	0.22315746553695037	0.19478910935689342	0.29787474272283276	0.24085080781472634	0.1984736238464639	0.3263015116588162	0.23244017261272726	0.27650906461672614	0.27195651101105794	0.29987093766929696	0.2837285873922634	0.24858960048077833	0.2329425695093223	0.2361986652454721	0.2940674913646711	0.26470856318833963	0.2659021765027445	0.2677683569291186	0.28300742499720666	0.2876669044868335	0.2477871144095123	0.1952498240261428	0.19185830182147412	0.2847428080823471
31519	0.27106966755234435	0.21952594827486313	0.20201705687175742	0.16232290974593708	0.15527067739658382	0.238085557542614	0.20661807487133477	0.22514879598559143	0.24607002952654317	0.2632106104957332	0.18356315273942223	0.2779711773450316	0.2091573764311877	0.30542948638811307	0.222120239754998	0.22927082235712232	0.21654703534108538	0.3095068452488607	0.3157906290282553	0.3380036437427112	0.3385027491992575	0.33622276950250857	0.3339637002217761	0.3379154605536783	0.3550116512978846	0.34462201358577044	0.34751903760008174	0.3550842405060839	0.33951560757989263	0.3346956348787386	0.34537900994036236	0.3272590686041667	0.32296187773999147	0.3250711747058089	0.3244445998034798	0.2636230496222556	0.29209671026973055	0.29951551893772466	0.28895967586967775	0.29465499907257586	0.31224378547612297	0.26816446527837073	0.25933698732844185	0.228357318890631	0.24384856826846618	0.3031788275713706	0.2725781323966852	0.26776802924001214	0.25914565167404296	0.2967258417966271	0.2490824639678389	0.2843335610870373	0.26698246882426035	0.24580655269110246	0.28282508209288376	0.22441920277053967	0.0	0.18914193522090933	0.13335055417177433	0.2273696820386531	0.26564586655726596	0.2227697090875254	0.19440135290746846	0.2974869862734078	0.24046305136530133	0.19808586739703893	0.3259137552093912	0.23205241616330224	0.2761213081673011	0.27156875456163293	0.29948318121987194	0.2833408309428384	0.24820184403135337	0.23255481305989734	0.2358109087960471	0.29367973491524607	0.26432080673891467	0.2655144200533195	0.26738060047969364	0.2826196685477817	0.2872791480374085	0.2473993579600873	0.1948620675767178	0.19147054537204913	0.28435505163292213
531414	0.26826620513883587	0.21672248586135465	0.19921359445824893	0.1595194473324286	0.15246721498307533	0.23528209512910553	0.20381461245782628	0.22234533357208294	0.24326656711303468	0.2604071480822247	0.18075969032591374	0.2751677149315231	0.20635391401767922	0.3026260239746046	0.21931677734148952	0.22646735994361383	0.2137435729275769	0.3067033828353522	0.3129871666147468	0.3352001813292027	0.335699286785749	0.3334193070890001	0.33116023780826764	0.33511199814016984	0.3522081888843761	0.34181855117226195	0.34471557518657325	0.3522807780925754	0.33671214516638415	0.3318921724652301	0.3425755475268539	0.3244556061906582	0.320158415326483	0.3222677122923004	0.3216411373899713	0.2608195872087471	0.28929324785622207	0.2967120565242162	0.28615621345616926	0.2918515366590674	0.3094403230626145	0.26536100286486225	0.25653352491493336	0.2255538564771225	0.2410451058549577	0.3003753651578621	0.26977466998317673	0.26496456682650366	0.2563421892605345	0.2939223793831186	0.2462790015543304	0.2815300986735288	0.26417900641075187	0.24300309027759398	0.2800216196793753	0.2216157403570312	0.18914193522090933	0.0	0.13054709175826584	0.22456621962514461	0.2628424041437575	0.21996624667401693	0.19159789049395998	0.2946835238598993	0.23765958895179284	0.19528240498353044	0.3231102927958827	0.22924895374979376	0.27331784575379264	0.26876529214812445	0.29667971880636346	0.2805373685293299	0.24539838161784489	0.22975135064638885	0.23300744638253862	0.2908762725017376	0.2615173443254062	0.262710957639811	0.26457713806618516	0.2798162061342732	0.2844756856239	0.24459589554657882	0.19205860516320933	0.18866708295854065	0.28155158921941364
31512	0.18730377165199413	0.13576005237451289	0.11825116097140717	0.07855701384558685	0.07150478149623359	0.15431966164226377	0.12285217897098455	0.1413829000852412	0.16230413362619295	0.17944471459538297	0.099797256839072	0.19420528144468135	0.12539148053083748	0.22166359048776282	0.1383543438546478	0.1455049264567721	0.13278113944073516	0.22574094934851044	0.23202473312790503	0.254237747842361	0.2547368532989073	0.25245687360215835	0.2501978043214259	0.2541495646533281	0.27124575539753437	0.2608561176854202	0.2637531416997315	0.2713183446057337	0.2557497116795424	0.2509297389783884	0.26161311404001214	0.24349317270381649	0.23919598183964125	0.24130527880545863	0.24067870390312956	0.17985715372190536	0.20833081436938033	0.21574962303737444	0.2051937799693275	0.21088910317222562	0.22847788957577275	0.18439856937802052	0.17557109142809163	0.14459142299028077	0.16008267236811596	0.21941293167102036	0.18881223649633497	0.18400213333966192	0.17537975577369275	0.21295994589627684	0.16531656806748868	0.20056766518668703	0.1832165729239101	0.16204065679075222	0.19905918619253352	0.14065330687018945	0.13335055417177433	0.13054709175826584	0.0	0.14360378613830288	0.18187997065691575	0.13900381318717517	0.11063545700711822	0.21372109037305756	0.1566971554649511	0.11431997149668868	0.24214785930904098	0.14828652026295203	0.1923554122669509	0.1878028586612827	0.21571728531952172	0.1995749350424882	0.16443594813100312	0.1487889171595471	0.15204501289569688	0.20991383901489585	0.18055491083856443	0.18174852415296927	0.18361470457934342	0.19885377264743148	0.20351325213705831	0.16363346205973708	0.11109617167636758	0.1077046494716989	0.20058915573257188
S4Hp	0.25179574296641005	0.20025202368892883	0.18274313228582312	0.14304898516000278	0.13599675281064952	0.24142379326015243	0.2099563105888732	0.22848703170312984	0.2494082652440816	0.26654884621327163	0.18690138845696064	0.28130941306257	0.21249561214872614	0.3087677221056515	0.22545847547253645	0.23260905807466076	0.21988527105862382	0.31284508096639907	0.3191288647457937	0.34134187946024963	0.34184098491679593	0.339561005220047	0.33730193593931457	0.34125369627121677	0.35834988701542303	0.3479602493033089	0.3508572733176202	0.3584224762236223	0.34285384329743107	0.338033870596277	0.3487172456579008	0.33059730432170514	0.3263001134575299	0.32840941042334726	0.3277828355210182	0.266961285339794	0.295434945987269	0.3028537546552631	0.2922979115872162	0.2979932347901143	0.3155820211936614	0.2715027009959092	0.2626752230459803	0.23169555460816943	0.24718680398600462	0.30651706328890904	0.2759163681142236	0.2711062649575506	0.2624838873915814	0.30006407751416553	0.25242069968537734	0.28767179680457566	0.2703207045417988	0.24914478840864088	0.28616331781042215	0.2277574384880781	0.2273696820386531	0.22456621962514461	0.14360378613830288	0.0	0.17751496539106698	0.1346388079213264	0.10627045174126945	0.2462913269487654	0.18926739204065895	0.14689020807239653	0.2918032944276425	0.19794195538155357	0.24201084738555245	0.23745829377988426	0.26537272043812327	0.24923037016108973	0.21409138324960467	0.19844435227814863	0.20170044801429843	0.2595692741334974	0.23021034595716597	0.2462404954673852	0.24810667589375934	0.2633457439618474	0.26800522345147426	0.228125433374153	0.1755881429907835	0.17219662078611483	0.26508112704698783
31700	0.2900719274850229	0.2385282082075417	0.22101931680443598	0.18132516967861564	0.17427293732926238	0.2796999777787653	0.24823249510748607	0.2667632162217427	0.28768444976269447	0.3048250307318845	0.2251775729755735	0.3195855975811829	0.250771796667339	0.3470439066242643	0.2637346599911493	0.2708852425932736	0.2581614555772367	0.351121265485012	0.3574050492644065	0.3796180639788625	0.38011716943540874	0.3778371897386599	0.37557812045792743	0.37952988078982963	0.3966260715340359	0.38623643382192174	0.389133457836233	0.39669866074223514	0.3811300278160439	0.3763100551148899	0.38699343017651366	0.368873488840318	0.36457629797614277	0.3666855949419602	0.3660590200396311	0.3052374698584069	0.33371113050588186	0.34112993917387596	0.330574096105829	0.3362694193087271	0.3538582057122743	0.30977888551452204	0.30095140756459315	0.2699717391267823	0.2854629885046175	0.34479324780752185	0.3141925526328365	0.30938244947616345	0.30076007191019427	0.33834026203277834	0.2906968842039902	0.3259479813231886	0.3085968890604116	0.28742097292725377	0.32443950232903507	0.266033623006691	0.26564586655726596	0.2628424041437575	0.18187997065691575	0.17751496539106698	0.0	0.07276743263828268	0.13114636409969976	0.28456751146737824	0.22754357655927182	0.1851663925910094	0.3300794789462554	0.23621813990016644	0.2802870319041653	0.2757344782984971	0.30364890495673613	0.2875065546797026	0.25236756776821756	0.2367205367967615	0.2399766325329113	0.29784545865211026	0.26848653047577886	0.28451667998599806	0.2863828604123722	0.30162192848046027	0.30628140797008707	0.26640161789276584	0.21386432750939638	0.2104728053047277	0.3033573115656007
