	f7pp	f26pp	f22ppA	f24pp	w26pp	f25pp	F16H1	S25Hp	S17H1	31267	S3Hp	S14Hp	F3H1	F29H1	S8Hp	S10H1	w17pp	f6ppA	f8pp	S13Hp	w18pp	s29pp	s2pp	w7pp	s4pp	w4pp	s13pp	s18pp	s7pp	s24pp	s12pp	s23pp	s22pp	S6Hp	w14pp	S29H1	S30H1	F8H1	F23HpA	S2Hp	S4Hp	S31Hp	F7H1	530075	31328	F6H1	S7Hp	530295	530394	S21H1	S12Hp	31750	S16H2	530050	S22Hp	F22HpB	F14H1A	31360	31009	F14H1B	S15Hp	530119	S11Hp	31700	s24H1	S23Hp	S19H1	S9H1	S1Hp	S27H1	31452	S20H1	31219	S26Hp	S18H1	F1H1	f6ppB	w11pp	w9pp	f10pp	f4pp	f15pp	f16ppA	f14ppB	f11pp	w12pp	f1pp	w3pp	f16ppB
F7H1	0.2741667684251911	0.2939534185390018	0.3097749736255384	0.2536980742028786	0.28185197707019716	0.252532191737197	0.17249624130327562	0.14768851494565127	0.18965498662111946	0.24208772029017153	0.2083036433839742	0.24350478292801	0.2830501184870059	0.3811873011954874	0.3453962478364314	0.3297119432783856	0.12041311460978567	0.13082237418318646	0.16239034815537917	0.132728714623864	0.16927870711571616	0.1855734153065024	0.204164528715991	0.22159213438665967	0.21993147121692383	0.22170893751892679	0.2042780968104415	0.23460958924510492	0.18241892889251726	0.20501940617230505	0.2117255000023508	0.20203683576188994	0.20865114102393864	0.18324623869272938	0.18235678129690452	0.21288700504462	0.16873956795849032	0.12328974975837803	0.08560976793691599	0.12168910919748122	0.04582519283285173	0.05441963746131215	0.0	0.07800015422481177	0.15523607396530859	0.11058142827824463	0.09019011496250753	0.14594592032270468	0.16823711175741346	0.13473356429287095	0.059284304664168994	0.09129148183258959	0.07499492333225574	0.14422118693882935	0.14160442868978676	0.0853043684619843	0.16483071975534974	0.1875940102279423	0.18796318584318458	0.19608295989901176	0.19352800634785378	0.1914144381354342	0.1815743957495376	0.22866824346177536	0.26550779130409136	0.25380273093175637	0.24232527940117263	0.09176429509778579	0.15451232966216252	0.2509774390637913	0.23547502604790696	0.1012193834737281	0.1330122556401106	0.056047664364140645	0.11992722818273435	0.19281933198135032	0.14431461764910358	0.20004581559246337	0.19134535910343484	0.2347797471892283	0.24596310845350378	0.2653181745927578	0.24705726895324587	0.25279724811094606	0.265782998743593	0.30145946484823327	0.2624790495234326	0.26808812248414793	0.28414561801807625
530075	0.33429135473390886	0.35407800484771956	0.36989955993425616	0.31382266051159635	0.34197656337891486	0.3126567780459147	0.23262082761199326	0.2078131012543689	0.24977957292983705	0.30221230659888915	0.2684282296926918	0.3036293692367276	0.3431747047957235	0.441311887504205	0.40552083414514906	0.38983652958710324	0.1805377009185033	0.19094696049190407	0.2225149344640968	0.19285330093258163	0.22940329342443377	0.24569800161521999	0.26428911502470864	0.2817167206953773	0.28005605752564144	0.28183352382764437	0.26440268311915915	0.29473417555382253	0.2425435152012349	0.26514399248102266	0.27185008631106844	0.26216142207060755	0.26877572733265626	0.24337082500144702	0.2424813676056221	0.27301159135333763	0.22886415426720794	0.18341433606709565	0.1457343542456336	0.18181369550619886	0.10594977914156936	0.11454422377002979	0.07800015422481177	0.0	0.2005451055303345	0.15589045984327057	0.13549914652753348	0.2060705066314223	0.2283616980661311	0.19485815060158856	0.11940889097288662	0.15141606814130723	0.13511950964097338	0.20434577324754696	0.20172901499850437	0.14542895477070195	0.22495530606406738	0.24771859653665995	0.2480877721519022	0.2562075462077294	0.2536525926565714	0.2515390244441518	0.24169898205825524	0.288792829770493	0.32563237761280894	0.31392731724047396	0.30244986570989024	0.15188888140650342	0.21463691597088014	0.3111020253725089	0.2955996123566246	0.16134396978244572	0.19313684194882821	0.11617225067285827	0.18005181449145197	0.25294391829006796	0.20443920395782123	0.260170401901181	0.25146994541215245	0.294904333497946	0.3060876947622214	0.32544276090147545	0.3071818552619635	0.3129218344196637	0.32590758505231066	0.3615840511569509	0.32260363583215024	0.3282127087928656	0.344270204326794
31328	0.4115272744744057	0.4313139245882164	0.447135479674753	0.39105858025209317	0.41921248311941167	0.3898926977864115	0.30985674735249014	0.28504902099486573	0.3270154926703339	0.379448226339386	0.3456641494331887	0.3808652889772245	0.42041062453622036	0.5185478072447018	0.48275675388564593	0.4670724493276001	0.25777362065900017	0.26818288023240094	0.2997508542045937	0.2700892206730785	0.30663921316493065	0.32293392135571686	0.34152503476520546	0.35895264043587416	0.3572919772661383	0.3590694435681413	0.34163860285965597	0.3719700952943194	0.3197794349417318	0.34237991222151953	0.34908600605156526	0.3393973418111044	0.34601164707315313	0.3206067447419439	0.319717287346119	0.35024751109383445	0.3061000740077048	0.2606502558075925	0.22297027398613048	0.2590496152466957	0.1831856988820662	0.19178014351052663	0.15523607396530859	0.2005451055303345	0.0	0.17896948128862988	0.15857816797289276	0.28330642637191916	0.3055976178066279	0.27209407034208544	0.19664481071338347	0.22865198788180408	0.2123554293814702	0.2815816929880438	0.27896493473900125	0.2226648745111988	0.30219122580456426	0.32495451627715677	0.32532369189239907	0.33344346594822627	0.3308885123970683	0.3287749441846487	0.31893490179875206	0.36602874951098985	0.4028682973533058	0.39116323698097083	0.3796857854503871	0.22912480114700026	0.291872835711377	0.3883379451130058	0.37283553209712145	0.23857988952294257	0.27037276168932506	0.19340817041335512	0.25728773423194884	0.33017983803056483	0.28167512369831804	0.33740632164167783	0.32870586515264927	0.3721402532384428	0.38332361450271824	0.40267868064197226	0.3844177750024603	0.3901577541601605	0.40314350479280747	0.43881997089744773	0.39983955557264705	0.40544862853336244	0.4215061240672908
F6H1	0.3668726287873417	0.3866592789011524	0.402480833987689	0.3464039345650292	0.3745578374323477	0.34523805209934755	0.2652021016654261	0.24039437530780178	0.28236084698326996	0.334793580652322	0.3010095037461247	0.3362106432901605	0.37575597884915635	0.47389316155763794	0.438102108198582	0.42241780364053616	0.21311897497193616	0.22352823454533696	0.2550962085175297	0.22543457498601452	0.2619845674778667	0.2782792756686529	0.2968703890781415	0.31429799474881015	0.31263733157907436	0.3144147978810773	0.296983957172592	0.32731544960725545	0.27512478925466777	0.2977252665344555	0.3044313603645013	0.29474269612404047	0.3013570013860891	0.2759520990548799	0.27506264165905503	0.3055928654067705	0.2614454283206408	0.21599561012052854	0.1783156282990665	0.21439496955963172	0.13853105319500222	0.14712549782346265	0.11058142827824463	0.15589045984327057	0.17896948128862988	0.0	0.056866053933227884	0.23865178068485515	0.26094297211956397	0.22743942465502143	0.15199016502631948	0.1839973421947401	0.16770078369440625	0.23692704730097985	0.23431028905193724	0.1780102288241348	0.25753658011750025	0.2802998705900928	0.28066904620533506	0.28878882026116226	0.2862338667100043	0.2841202984975847	0.2742802561116881	0.32137410382392584	0.35821365166624186	0.3465085912939069	0.3350311397633231	0.18447015545993628	0.247218190024313	0.3436832994259418	0.3281808864100575	0.19392524383587859	0.2257181160022611	0.14875352472629114	0.21263308854488486	0.2855251923435008	0.23702047801125412	0.2927516759546139	0.2840512194655853	0.32748560755137884	0.3386689688156543	0.3580240349549083	0.3397631293153964	0.34550310847309657	0.3584888591057435	0.3941653252103838	0.3551849098855831	0.3607939828462985	0.37685147838022687
S7Hp	0.3464813154716046	0.3662679655854153	0.3820895206719519	0.3260126212492921	0.3541665241166106	0.3248467387836104	0.244810788349689	0.22000306199206465	0.26196953366753284	0.31440226733658494	0.2806181904303876	0.3158193299744234	0.3553646655334193	0.45350184824190076	0.4177107948828448	0.402026490324799	0.19272766165619903	0.20313692122959984	0.23470489520179255	0.2050432616702774	0.24159325416212954	0.2578879623529158	0.2764790757624044	0.2939066814330731	0.2922460182633372	0.29402348456534017	0.2765926438568549	0.30692413629151827	0.25473347593893064	0.27733395321871845	0.2840400470487642	0.2743513828083033	0.28096568807035205	0.25556078573914276	0.2546713283433179	0.2852015520910334	0.2410541150049037	0.1956042968047914	0.15792431498332937	0.1940036562438946	0.11813973987926513	0.12673418450772556	0.09019011496250753	0.13549914652753348	0.15857816797289276	0.056866053933227884	0.0	0.21826046736911808	0.24055165880382684	0.20704811133928436	0.1315988517105824	0.163606028879003	0.14730947037866915	0.21653573398524273	0.21391897573620014	0.15761891550839768	0.23714526680176312	0.2599085572743557	0.260277732889598	0.26839750694542513	0.26584255339426716	0.2637289851818476	0.253888942795951	0.30098279050818877	0.33782233835050474	0.32611727797816975	0.31463982644758604	0.16407884214419918	0.2268268767085759	0.32329198611020465	0.30778957309432037	0.1735339305201415	0.20532680268652398	0.12836221141055404	0.19224177522914776	0.2651338790277637	0.216629164695517	0.27236036263887675	0.2636599061498482	0.3070942942356417	0.31827765549991716	0.3376327216391712	0.31937181599965925	0.32511179515735944	0.3380975457900064	0.37377401189464665	0.334793596569846	0.34040266953056136	0.35646016506448974
530295	0.3875491045605033	0.407335754674314	0.4231573097608506	0.3670804103381908	0.3952343132055093	0.3659145278725091	0.2858785774385877	0.26107085108096334	0.3030373227564315	0.35547005642548357	0.32168597951928624	0.35688711906332204	0.3964324546223179	0.4945696373307995	0.45877858397174354	0.4430942794136977	0.23379545074509772	0.24420471031849852	0.27577268429069124	0.24611105075917608	0.28266104325102825	0.29895575144181447	0.31754686485130307	0.3349744705219717	0.3333138073522359	0.33509127365423885	0.3176604329457536	0.347991925380417	0.29580126502782933	0.3184017423076171	0.32510783613766286	0.31541917189720203	0.3220334771592507	0.29662857482804145	0.2957391174322166	0.32626934117993206	0.2821219040938024	0.2366720858936901	0.19899210407222806	0.23507144533279328	0.1592075289681638	0.16780197359662422	0.14594592032270468	0.2060705066314223	0.28330642637191916	0.23865178068485515	0.21826046736911808	0.0	0.22929330980132884	0.19578976233678635	0.15958013939473367	0.1960148183519424	0.18837725946756778	0.2576035230741414	0.2549867648250988	0.19868670459729637	0.2782130558906618	0.3009763463632544	0.3013455219784966	0.3094652960343238	0.30691034248316584	0.30479677427074625	0.29495673188484967	0.3420505795970874	0.3788901274394034	0.36718506706706844	0.35570761553648467	0.20514663123309784	0.26789466579747456	0.36435977519910334	0.34885736218321906	0.21460171960904015	0.24639459177542267	0.1694300004994527	0.23330956431804642	0.3062016681166624	0.25769695378441565	0.31342815172777544	0.3047276952387469	0.3481620833245404	0.35934544458881584	0.3787005107280699	0.36043960508855794	0.3661795842462581	0.3791653348789051	0.41484180098354534	0.37586138565874466	0.38147045861946005	0.39752795415338843
530394	0.40984029599521205	0.42962694610902274	0.44544850119555934	0.38937160177289953	0.41752550464021804	0.38820571930721787	0.3081697688732965	0.2833620425156721	0.3253285141911403	0.3777612478601924	0.34397717095399505	0.37917831049803086	0.4187236460570267	0.5168608287655083	0.4810697754064523	0.4653854708484065	0.25608664217980653	0.2664959017532073	0.29806387572540005	0.26840224219388487	0.304952234685737	0.3212469428765232	0.3398380562860118	0.3572656619566805	0.3556049987869447	0.35738246508894767	0.33995162438046234	0.37028311681512577	0.31809245646253814	0.3406929337423259	0.3473990275723716	0.3377103633319108	0.3443246685939595	0.31891976626275026	0.31803030886692535	0.3485605326146408	0.30441309552851115	0.25896327732839886	0.22128329550693684	0.25736263676750204	0.18149872040287257	0.190093165031333	0.16823711175741346	0.2283616980661311	0.3055976178066279	0.26094297211956397	0.24055165880382684	0.22929330980132884	0.0	0.19289744242549467	0.18187133082944246	0.2183060097866512	0.21066845090227657	0.2798947145088502	0.2772779562598076	0.22097789603200516	0.3005042473253706	0.32326753779796313	0.32363671341320543	0.33175648746903263	0.32920153391787466	0.32708796570545506	0.3172479233195584	0.3643417710317962	0.4011813188741122	0.3894762585017772	0.3779988069711935	0.22743782266780663	0.2901858572321834	0.38665096663381215	0.3711485536179278	0.23689291104374893	0.2686857832101314	0.19172119193416148	0.2556007557527552	0.3284928595513712	0.2799881452191244	0.3357193431624842	0.32701888667345563	0.37045327475924916	0.3816366360235246	0.40099170216277863	0.3827307965232667	0.3884707756809669	0.40145652631361384	0.4371329924182541	0.3981525770934534	0.4037616500541688	0.4198191455880972
S21H1	0.37633674853066956	0.39612339864448026	0.41194495373101686	0.35586805430835705	0.38402195717567555	0.3547021718426754	0.27466622140875396	0.24985849505112961	0.2918249667265978	0.34425770039564985	0.3104736234894525	0.3456747630334883	0.3852200985924842	0.4833572813009658	0.4475662279419098	0.431881923383864	0.222583094715264	0.2329923542886648	0.2645603282608575	0.23489869472934236	0.27144868722119453	0.28774339541198074	0.30633450882146934	0.323762114492138	0.3221014513224022	0.3238789176244051	0.30644807691591985	0.3367795693505833	0.2845889089979956	0.30718938627778336	0.31389548010782914	0.3042068158673683	0.31082112112941696	0.2854162187982077	0.28452676140238287	0.31505698515009833	0.27090954806396866	0.22545972986385637	0.18777974804239433	0.22385908930295956	0.14799517293833006	0.1565896175667905	0.13473356429287095	0.19485815060158856	0.27209407034208544	0.22743942465502143	0.20704811133928436	0.19578976233678635	0.19289744242549467	0.0	0.14836778336489995	0.18480246232210867	0.17716490343773406	0.2463911670443077	0.24377440879526507	0.18747434856746265	0.2670006998608281	0.28976399033342065	0.2901331659486629	0.2982529400044901	0.2956979864533321	0.2935844182409125	0.28374437585501594	0.3308382235672537	0.3676777714095697	0.3559727110372347	0.34449525950665094	0.19393427520326412	0.25668230976764084	0.3531474191692696	0.33764500615338533	0.20338936357920642	0.23518223574558894	0.15821764446961897	0.2220972082882127	0.29498931208682866	0.24648459775458195	0.3022157956979417	0.29351533920891315	0.3369497272947067	0.3481330885589821	0.36748815469823615	0.3492272490587242	0.3549672282164244	0.36795297884907135	0.4036294449537116	0.36464902962891094	0.3702581025896263	0.3863155981235547
S12Hp	0.30088748890196754	0.32067413901577824	0.33649569410231484	0.280418794679655	0.30857269754697353	0.27925291221397336	0.199216961780052	0.17440923542242764	0.21637570709789583	0.2688084407669479	0.23502436386075057	0.27022550340478635	0.3097708389637822	0.4079080216722638	0.37211696831320784	0.356432663755162	0.14713383508656203	0.15754309465996283	0.18911106863215554	0.15944943510064039	0.19599942759249253	0.21229413578327877	0.23088524919276737	0.24831285486343604	0.2466521916937002	0.24842965799570316	0.23099881728721788	0.2613303097218813	0.20913964936929363	0.23174012664908142	0.23844622047912717	0.2287575562386663	0.235371861500715	0.20996695916950575	0.2090775017736809	0.23960772552139636	0.1954602884352667	0.1500104702351544	0.11233048841369236	0.1484098296742576	0.07254591330962812	0.08114035793808853	0.059284304664168994	0.11940889097288662	0.19664481071338347	0.15199016502631948	0.1315988517105824	0.15958013939473367	0.18187133082944246	0.14836778336489995	0.0	0.10935320269340673	0.10171564380903211	0.17094190741560572	0.16832514916656313	0.11202508893876069	0.1915514402321261	0.21431473070471868	0.21468390631996098	0.22280368037578813	0.22024872682463015	0.2181351586122106	0.20829511622631397	0.25538896393855176	0.29222851178086773	0.28052345140853274	0.269045999877949	0.11848501557456217	0.1812330501389389	0.27769815954056765	0.26219574652468336	0.12794010395050448	0.15973297611688697	0.08276838484091703	0.14664794865951075	0.2195400524581267	0.17103533812587998	0.22676653606923974	0.2180660795802112	0.26150046766600465	0.27268382893028015	0.2920388950695342	0.27377798943002224	0.27951796858772243	0.2925037192203694	0.32818018532500964	0.28919977000020897	0.2948088429609243	0.3108663384948527
31750	0.3328946660703882	0.3526813161841989	0.3685028712707355	0.3124259718480757	0.3405798747153942	0.311260089382394	0.2312241389484726	0.20641641259084823	0.24838288426631638	0.3008156179353685	0.26703154102917115	0.30223268057320696	0.3417780161322028	0.43991519884068436	0.4041241454816284	0.3884398409235826	0.17914101225498263	0.1895502718283834	0.22111824580057612	0.19145661226906097	0.2280066047609131	0.24430131295169932	0.2628924263611879	0.2803200320318566	0.2786593688621208	0.28043683516412377	0.26300599445563844	0.29333748689030187	0.24114682653771424	0.263747303817502	0.2704533976475477	0.2607647334070869	0.2673790386691356	0.24197413633792636	0.24108467894210145	0.2716149026898169	0.22746746560368727	0.18201764740357498	0.14433766558211295	0.1804170068426782	0.1045530904780487	0.11314753510650913	0.09129148183258959	0.15141606814130723	0.22865198788180408	0.1839973421947401	0.163606028879003	0.1960148183519424	0.2183060097866512	0.18480246232210867	0.10935320269340673	0.0	0.13372282097745272	0.2029490845840263	0.2003323263349837	0.14403226610718128	0.22355861740054672	0.2463219078731393	0.24669108348838154	0.25481085754420874	0.25225590399305076	0.25014233578063116	0.24030229339473458	0.2873961411069723	0.3242356889492883	0.3125306285769533	0.3010531770463696	0.15049219274298276	0.21324022730735948	0.30970533670898825	0.2942029236931039	0.15994728111892506	0.19174015328530755	0.11477556200933761	0.1786551258279313	0.2515472296265473	0.20304251529430056	0.2587737132376603	0.2500732567486318	0.29350764483442526	0.30469100609870076	0.3240460722379548	0.30578516659844285	0.31152514575614304	0.32451089638879	0.36018736249343025	0.3212069471686296	0.32681602012934496	0.34287351566327334
S16H2	0.3064869719524881	0.3262736220662988	0.3420951771528354	0.2860182777301756	0.3141721805974941	0.2848523952644939	0.20481644483057249	0.1800087184729481	0.22197519014841627	0.27440792381746837	0.24062384691127103	0.27582498645530684	0.3153703220143027	0.41350750472278425	0.3777164513637283	0.36203214680568246	0.15273331813708252	0.1631425777104833	0.194710551682676	0.16504891815116085	0.201598910643013	0.2178936188337992	0.23648473224328784	0.2539123379139565	0.25225167474422067	0.25402914104622365	0.23659830033773835	0.26692979277240175	0.21473913241981413	0.23733960969960188	0.24404570352964763	0.23435703928918677	0.24097134455123548	0.21556644222002624	0.21467698482420133	0.24520720857191683	0.20105977148578716	0.15560995328567487	0.11792997146421283	0.15400931272477808	0.07814539636014858	0.08673984098860901	0.07499492333225574	0.13511950964097338	0.2123554293814702	0.16770078369440625	0.14730947037866915	0.18837725946756778	0.21066845090227657	0.17716490343773406	0.10171564380903211	0.13372282097745272	0.0	0.17654139046612619	0.1739246322170836	0.11762457198928115	0.1971509232826466	0.21991421375523917	0.22028338937048142	0.22840316342630862	0.22584820987515064	0.22373464166273105	0.21389459927683446	0.2609884469890722	0.29782799483138817	0.2861229344590532	0.27464548292846946	0.12408449862508264	0.18683253318945936	0.28329764259108814	0.2677952295752038	0.13353958700102495	0.16533245916740744	0.0883678678914375	0.1522474317100312	0.22513953550864718	0.17663482117640045	0.2323660191197602	0.2236655626307317	0.26709995071652515	0.27828331198080064	0.29763837812005467	0.27937747248054273	0.2851174516382429	0.2981032022708899	0.33377966837553014	0.29479925305072946	0.30040832601144485	0.3164658215453732
530050	0.3391111267326899	0.3588977768465006	0.3747193319330372	0.3186424325103774	0.3467963353776959	0.3174765500446957	0.2374405996107743	0.21263287325314992	0.2545993449286181	0.3070320785976702	0.27324800169147284	0.30844914123550865	0.3479944767945045	0.44613165950298606	0.4103406061439301	0.3946563015858843	0.18535747291728433	0.1957667324906851	0.22733470646287782	0.19767307293136266	0.2342230654232148	0.250517773614001	0.2691088870234897	0.2865364926941583	0.2848758295244225	0.2866532958264254	0.2692224551179402	0.29955394755260356	0.24736328720001594	0.2699637644798037	0.27666985830984947	0.2669811940693886	0.2735954993314373	0.24819059700022805	0.24730113960440314	0.27783136335211867	0.23368392626598897	0.18823410806587668	0.15055412624441464	0.2032164013466915	0.13435345634363924	0.14294790097209964	0.14422118693882935	0.20434577324754696	0.2815816929880438	0.23692704730097985	0.21653573398524273	0.2576035230741414	0.2798947145088502	0.2463911670443077	0.17094190741560572	0.2029490845840263	0.17654139046612619	0.0	0.0160498261337628	0.13462346181437354	0.214149813107739	0.23691310358033157	0.23728227919557382	0.24540205325140102	0.24284709970024304	0.24073353148782345	0.23089348910192686	0.2779873368141646	0.31482688465648057	0.3031218242841456	0.29164437275356186	0.14108338845017504	0.20383142301455176	0.30029653241618054	0.2847941194002962	0.15053847682611732	0.18233134899249984	0.10536675771652988	0.1692463215351236	0.24213842533373958	0.20925897595660226	0.26499017389996204	0.2562897174109335	0.299724105496727	0.31090746676100245	0.3302625329002565	0.31200162726074454	0.31774160641844473	0.3307273570510917	0.36640382315573194	0.32742340783093127	0.33303248079164666	0.34908997632557504
S22Hp	0.3364943684836473	0.356281018597458	0.3721025736839946	0.31602567426133477	0.34417957712865327	0.3148597917956531	0.23482384136173168	0.21001611500410733	0.2519825866795755	0.3044153203486276	0.2706312434424303	0.3058323829864661	0.34537771854546195	0.44351490125394344	0.40772384789488747	0.39203954333684166	0.1827407146682417	0.1931499742416425	0.22471794821383523	0.19505631468232007	0.23160630717417222	0.24790101536495845	0.26649212877444706	0.28391973444511576	0.28225907127537986	0.28403653757738284	0.26660569686889757	0.29693718930356094	0.24474652895097332	0.26734700623076113	0.27405310006080685	0.26436443582034597	0.2709787410823947	0.24557383875118544	0.24468438135536058	0.27521460510307605	0.23106716801694638	0.1856173498168341	0.14793736799537205	0.20059964309764888	0.13173669809459665	0.14033114272305705	0.14160442868978676	0.20172901499850437	0.27896493473900125	0.23431028905193724	0.21391897573620014	0.2549867648250988	0.2772779562598076	0.24377440879526507	0.16832514916656313	0.2003323263349837	0.1739246322170836	0.0160498261337628	0.0	0.13200670356533095	0.2115330548586964	0.23429634533128896	0.23466552094653126	0.2427852950023584	0.24023034145120042	0.2381167732387809	0.22827673085288425	0.27537057856512204	0.312210126407438	0.300505066035103	0.2890276145045193	0.13846663020113242	0.20121466476550917	0.2976797741671379	0.28217736115125364	0.14792171857707476	0.17971459074345725	0.1027499994674873	0.16662956328608103	0.23952166708469697	0.20664221770755967	0.26237341565091943	0.25367295916189087	0.2971073472476844	0.30829070851195983	0.32764577465121386	0.3093848690117019	0.3151248481694021	0.32811059880204907	0.36378706490668933	0.32480664958188865	0.33041572254260404	0.3464732180765324
F22HpB	0.28019430825584474	0.29998095836965544	0.31580251345619204	0.2597256140335322	0.2878795169008508	0.2585597315678506	0.17852378113392925	0.1537160547763049	0.1956825264517731	0.24811526012082516	0.21433118321462782	0.24953232275866363	0.2890776583176595	0.387214841026141	0.35142378766708504	0.3357394831090392	0.12644065444043928	0.13684991401384008	0.1684178879860328	0.13875625445451764	0.1753062469463698	0.19160095513715603	0.21019206854664463	0.2276196742173133	0.22595901104757746	0.2277364773495804	0.21030563664109514	0.24063712907575854	0.1884464687231709	0.21104694600295867	0.21775303983300442	0.20806437559254357	0.21467868085459227	0.189273778523383	0.18838432112755815	0.21891454487527362	0.17476710778914395	0.12931728958903166	0.09163730776756962	0.14429958286984645	0.07543663786679419	0.08403108249525462	0.0853043684619843	0.14542895477070195	0.2226648745111988	0.1780102288241348	0.15761891550839768	0.19868670459729637	0.22097789603200516	0.18747434856746265	0.11202508893876069	0.14403226610718128	0.11762457198928115	0.13462346181437354	0.13200670356533095	0.0	0.08597421901479246	0.1344021993541265	0.1347713749693688	0.142891149025196	0.14033619547403803	0.1454909616466388	0.13565091926074216	0.18274476697297995	0.21958431481529592	0.20787925444296093	0.19640180291237722	0.045840818608990364	0.1085888531733671	0.20505396257499586	0.18955154955911155	0.05529590698493267	0.08708877915131517	0.03568387070359769	0.09956343452219141	0.17245553832080734	0.1503421574797572	0.206073355423117	0.19737289893408846	0.24080728701988194	0.2519906482841574	0.27134571442341143	0.2530848087838995	0.2588247879415997	0.27181053857424664	0.3074870046788869	0.2685065893540862	0.27411566231480156	0.2901731578487299
F14H1A	0.3597206595492103	0.379507309663021	0.3953288647495576	0.3392519653268978	0.3674058681942163	0.3380860828612161	0.2580501324272947	0.23324240606967034	0.2752088777451385	0.32764161141419057	0.29385753450799323	0.32905867405202904	0.3686040096110249	0.4667411923195065	0.43095013896045054	0.4152658344024047	0.20596700573380472	0.21637626530720552	0.24794423927939824	0.21828260574788308	0.25483259823973525	0.27112730643052146	0.28971841984001007	0.3071460255106787	0.3054853623409429	0.30726282864294585	0.2898319879344606	0.320163480369124	0.26797282001653633	0.2905732972963241	0.29727939112636986	0.28759072688590903	0.2942050321479577	0.26880012981674845	0.2679106724209236	0.29844089616863906	0.2542934590825094	0.2088436408823971	0.17116365906093506	0.2238259341632119	0.15496298916015963	0.16355743378862006	0.16483071975534974	0.22495530606406738	0.30219122580456426	0.25753658011750025	0.23714526680176312	0.2782130558906618	0.3005042473253706	0.2670006998608281	0.1915514402321261	0.22355861740054672	0.1971509232826466	0.214149813107739	0.2115330548586964	0.08597421901479246	0.0	0.21392855064749194	0.21429772626273424	0.22241750031856145	0.21986254676740347	0.22501731294000424	0.21517727055410762	0.2622711182663454	0.2991106661086613	0.28740560573632634	0.2759281542057427	0.1253671699023558	0.18811520446673252	0.2845803138683613	0.26907790085247696	0.1348222582782981	0.16661513044468063	0.11521022199696312	0.17908978581555685	0.2519818896141728	0.22986850877312268	0.28559970671648244	0.2768992502274539	0.3203336383132474	0.33151699957752284	0.35087206571677687	0.33261116007726493	0.3383511392349651	0.3513368898676121	0.38701335597225234	0.34803294064745166	0.35364201360816705	0.36969950914209543
31360	0.38248395002180285	0.40227060013561355	0.41809215522215015	0.36201525579949034	0.39016915866680885	0.3608493733338087	0.28081342289988726	0.2560056965422629	0.2979721682177311	0.3504049018867832	0.31662082498058586	0.35182196452462167	0.39136730008361753	0.489504482792099	0.45371342943304305	0.43802912487499723	0.2287302962063973	0.2391395557797981	0.2707075297519908	0.24104589622047565	0.27759588871232777	0.29389059690311403	0.31248171031260263	0.32990931598327133	0.32824865281353544	0.3300261191155384	0.31259527840705315	0.3429267708417165	0.2907361104891289	0.3133365877689167	0.32004268159896243	0.31035401735850154	0.3169683226205503	0.291563420289341	0.29067396289351616	0.3212041866412316	0.27705674955510196	0.23160693135498966	0.19392694953352763	0.24658922463580446	0.1777262796327522	0.18632072426121263	0.1875940102279423	0.24771859653665995	0.32495451627715677	0.2802998705900928	0.2599085572743557	0.3009763463632544	0.32326753779796313	0.28976399033342065	0.21431473070471868	0.2463219078731393	0.21991421375523917	0.23691310358033157	0.23429634533128896	0.1344021993541265	0.21392855064749194	0.0	0.0037839437213161896	0.03680400822273551	0.03424905467157754	0.24778060341259678	0.23794056102670016	0.2850344087389379	0.3218739565812539	0.3101688962089189	0.2986914446783352	0.14813046037494837	0.2108784949393251	0.30734360434095387	0.2918411913250695	0.15758554875089065	0.18937842091727317	0.1379735124695557	0.2018530762881494	0.27474518008676535	0.2526317992457152	0.308362997189075	0.29966254070004644	0.34309692878583997	0.3542802900501154	0.37363535618936944	0.3553744505498575	0.3611144297075577	0.37410018034020465	0.4097766464448449	0.37079623112004423	0.3764053040807596	0.392462799614688
31009	0.38285312563704516	0.40263977575085586	0.41846133083739245	0.36238443141473264	0.39053833428205115	0.361218548949051	0.28118259851512956	0.2563748721575052	0.29834134383297334	0.35077407750202544	0.3169900005958281	0.3521911401398639	0.3917364756988598	0.4898736584073413	0.45408260504828535	0.43839830049023953	0.2290994718216396	0.23950873139504036	0.27107670536723305	0.24141507183571792	0.27796506432757007	0.2942597725183563	0.31285088592784493	0.3302784915985136	0.32861782842877774	0.33039529473078066	0.31296445402229545	0.3432959464569588	0.2911052861043712	0.31370576338415895	0.32041185721420473	0.31072319297374384	0.31733749823579255	0.2919325959045833	0.2910431385087584	0.3215733622564739	0.27742592517034426	0.23197610697023194	0.1942961251487699	0.24695840025104673	0.17809545524799447	0.1866898998764549	0.18796318584318458	0.2480877721519022	0.32532369189239907	0.28066904620533506	0.260277732889598	0.3013455219784966	0.32363671341320543	0.2901331659486629	0.21468390631996098	0.24669108348838154	0.22028338937048142	0.23728227919557382	0.23466552094653126	0.1347713749693688	0.21429772626273424	0.0037839437213161896	0.0	0.037173183837977776	0.034618230286819804	0.24814977902783908	0.23830973664194244	0.28540358435418023	0.3222431321964962	0.3105380718241612	0.2990606202935775	0.14849963599019061	0.21124767055456736	0.3077127799561961	0.2922103669403118	0.15795472436613295	0.18974759653251544	0.13834268808479797	0.20222225190339166	0.2751143557020076	0.2530009748609575	0.3087321728043173	0.30003171631528874	0.3434661044010823	0.3546494656653577	0.37400453180461174	0.3557436261650998	0.3614836053228	0.37446935595544695	0.4101458220600872	0.37116540673528653	0.3767744796960019	0.3928319752299303
