	S13Hp	S1Hp	F16H1	S21H1	S12Hp	s24pp	s29pp	w28pp	s23pp	F6H1	S16H2	s25pp	w32pp	s8pp	F32H1	s32pp	w6pp	f26pp	w26pp	f11pp	f6ppB	f19pp	w25pp	s12pp	f28pp	w11pp	530451	s19pp	s22pp	f29pp	f31pp	S6Hp	F14H1B	31714	S9H1	F3H1	S2Hp	s26pp	S19H1	s14pp	S26Hp	F1H1	S31Hp	f17ppA	s11pp	S23Hp	S10H1	s31pp	s28pp	S17H1	S28Hp	S18H1	S30H1	s10pp	w20pp	f2pp	w17pp	f14ppB	w15pp	w4pp	f32pp	f24pp	f20ppB	f12ppB	f7pp	w21pp	w18pp	w13pp	w24pp	f10pp	f13pp	f25pp	f23ppB	f9pp	w16pp	f4pp	f21pp	f12ppA	f23ppA	f30pp	F8H1	s3pp	S11Hp	F23HpA	S8Hp	F14H1A	s2pp	w30pp	s30pp	f1pp	f3pp	w1pp	w14pp	w19pp	w12pp	S22Hp	S14Hp	s1pp	S4Hp	w22pp	f20ppA	w23pp	w8pp	f18pp	f8pp	f15pp	f16ppB	f22ppB	w7pp	S29H1	s16pp	S3Hp	f16ppA	f17ppB	f22ppA	w3pp	w10pp	w2pp	f14ppA	w29pp	w27pp	w31pp	w9pp	f6ppA
f8pp	0.10991944353006028	0.8474047556828102	0.9001656173517866	0.8230304287661074	0.041588667930032436	0.057112897779029816	0.04132030661430171	0.03122993848691663	0.09203981383785084	0.0996217762771529	0.113606898077962	0.0598105295851707	0.045165989768143865	0.08288806631662317	0.11714851112990181	0.11109210642905418	0.03712965261998931	0.0352048736313358	0.03094549275867193	0.025153896057842687	0.026268874373746497	0.025207325642549648	0.02718688543848139	0.028077002838656467	0.024117515281342067	0.01963991781974737	0.10054585550090916	0.07242359539661607	0.0617758167421003	0.04358896003897762	0.03363862589322958	0.08507406389015743	0.13008211914424578	0.1513246273912806	0.12887432158978446	0.14084178340324985	0.06435467285445648	0.06354398710556827	0.11825389240949472	0.10794072891971845	0.1106339857223836	0.10904475885286696	0.12541848435195113	0.03297856111443177	0.06587267431459881	0.10110648387318712	0.05183252800038061	0.07313965830225934	0.0864652236121793	0.11365222707729046	0.11634517954102859	0.11442048104003454	0.10726533416664767	0.06144456907199757	0.017063951718149034	0.011857079293697715	0.01701758338881043	0.01629866285744782	0.019202861946664984	0.019826675080844507	0.01914558276123233	0.0172084164140854	0.019575403883536572	0.01606127472431017	0.021449978167875396	0.01974338383801922	0.017584727935794527	0.017566949136753017	0.013939492820587467	0.010255973947595429	0.010975153717502984	0.012832113499555561	0.013732606039817706	0.015322751818451899	0.012084612366025451	0.01275295726740044	0.01562324891227513	0.015169869465729968	0.014754927931104861	0.011160632877666991	0.05187989130914376	0.043930972207408374	0.11526932356139204	0.07019889154919018	0.12928599456199652	0.14669333311686086	0.0347679923055856	0.045599249545651775	0.02430752116413436	0.018016697939830396	0.01684897349527517	0.018144501687300606	0.0190238164940608	0.021106510380371934	0.021944203118109143	0.0941044320667375	0.10424733675864419	0.051548211683142296	0.06418437823836708	0.014595983013005683	0.002203183671173233	0.003141056901121537	0.003141056901121537	0.006899865443336099	0.0	0.009645568930897873	0.008057791455980444	0.019376939512444985	0.01908870460703551	0.09147429670151354	0.05794078582157237	0.08891499806532689	0.01305722694478264	0.010211556086643606	0.008459465850836158	0.0023546709195797102	0.007361683120629814	0.018229608647175613	0.025562847528253014	0.02653203571118278	0.027441347517537594	0.025295402962060013	0.022995741548159532	0.029183745056151896
f15pp	0.11789248521398456	0.8553777973667345	0.9081386590357109	0.8310034704500318	0.04956170961395671	0.06508593946295409	0.04929334829822598	0.0392029801708409	0.10001285552177511	0.10759481796107717	0.12157993976188627	0.06778357126909497	0.053139031452068136	0.09086110800054745	0.1251215528138261	0.11906514811297844	0.04510269430391359	0.04317791531526008	0.0389185344425962	0.03312693774176696	0.03424191605767077	0.03318036732647392	0.03515992712240566	0.03605004452258074	0.03209055696526634	0.027612959503671642	0.10851889718483343	0.08039663708054035	0.06974885842602457	0.0515620017229019	0.04161166757715385	0.09304710557408169	0.13805516082817007	0.15929766907520487	0.13684736327370872	0.1488148250871741	0.07232771453838076	0.07151702878949254	0.12622693409341898	0.11591377060364272	0.11860702740630788	0.11701780053679123	0.1333915260358754	0.04095160279835604	0.07384571599852308	0.1090795255571114	0.05980556968430488	0.08111269998618362	0.09443826529610358	0.12162526876121474	0.12431822122495287	0.12239352272395881	0.11523837585057195	0.06941761075592184	0.025036993402073306	0.019830120977621987	0.024990625072734703	0.02427170454137209	0.027175903630589256	0.027799716764768778	0.0271186244451566	0.02518145809800967	0.027548445567460843	0.024034316408234443	0.029423019851799667	0.02771642552194349	0.025557769619718798	0.02553999082067729	0.02191253450451174	0.0182290156315197	0.018948195401427257	0.020805155183479834	0.021705647723741978	0.02329579350237617	0.02005765404994972	0.02072599895132471	0.023596290596199398	0.023142911149654236	0.02272796961502913	0.01913367456159126	0.05985293299306803	0.051904013891332645	0.1232423652453163	0.07817193323311444	0.1372590362459208	0.15466637480078516	0.042741033989509875	0.05357229122957605	0.03228056284805863	0.025989739623754664	0.02482201517919944	0.026117543371224874	0.02699685817798507	0.029079552064296202	0.02991724480203341	0.10207747375066177	0.11222037844256845	0.05952125336706657	0.07215741992229134	0.02256902469692995	0.011389975141389895	0.012327848371338199	0.012327848371338199	0.01608665691355276	0.009645568930897873	0.0	0.0033638442095358136	0.01936846655671454	0.01908023165130506	0.09146582374578309	0.057932312865841926	0.08890652510959644	0.013048753989052194	0.010203083130913157	0.00845099289510571	0.01032771260350398	0.015334724804554084	0.026202650331099885	0.03353588921217728	0.03450507739510705	0.035414389201461866	0.03326844464598429	0.030968783232083803	0.037156786740076164
f16ppB	0.11630470773906712	0.853790019891817	0.9065508815607934	0.8294156929751143	0.04797393213903928	0.06349816198803665	0.04770557082330855	0.03761520269592347	0.09842507804685768	0.10600704048615973	0.11999216228696884	0.06619579379417753	0.051551253977150706	0.08927333052563001	0.12353377533890865	0.11747737063806102	0.04351491682899615	0.04159013784034264	0.03733075696767877	0.031539160266849525	0.03265413858275334	0.03159258985155649	0.03357214964748823	0.03446226704766331	0.030502779490348908	0.02602518202875421	0.106931119709916	0.07880885960562291	0.06816108095110715	0.049974224247984464	0.04002389010223642	0.09145932809916427	0.13646738335325265	0.15770989160028745	0.1352595857987913	0.1472270476122567	0.07073993706346332	0.06992925131457511	0.12463915661850156	0.1143259931287253	0.11701924993139044	0.1154300230618738	0.13180374856095797	0.039363825323438614	0.07225793852360565	0.10749174808219396	0.05821779220938745	0.07952492251126618	0.09285048782118614	0.1200374912862973	0.12273044375003543	0.12080574524904138	0.11365059837565451	0.06782983328100442	0.023449215927155875	0.018242343502704556	0.023402847597817272	0.02268392706645466	0.025588126155671825	0.026211939289851348	0.02553084697023917	0.02359368062309224	0.025960668092543413	0.022446538933317012	0.027835242376882237	0.02612864804702606	0.023969992144801368	0.023952213345759858	0.02032475702959431	0.016641238156602272	0.017360417926509827	0.019217377708562404	0.020117870248824547	0.02170801602745874	0.018469876575032296	0.019138221476407282	0.02200851312128197	0.02155513367473681	0.021140192140111702	0.017545897086673833	0.0582651555181506	0.050316236416415215	0.12165458777039888	0.07658415575819702	0.1356712587710034	0.1530785973258677	0.04115325651459245	0.051984513754658616	0.030692785373141202	0.024401962148837237	0.023234237704282013	0.024529765896307447	0.025409080703067643	0.027491774589378775	0.028329467327115984	0.10048969627574435	0.11063260096765103	0.05793347589214914	0.07056964244737392	0.020981247222012524	0.009802197666472464	0.010740070896420768	0.010740070896420768	0.014498879438635332	0.008057791455980444	0.0033638442095358136	0.0	0.01778068908179711	0.017492454176387635	0.08987804627086565	0.056344535390924495	0.087318747634679	0.011460976514134764	0.00861530565599573	0.0068632154201882815	0.008739935128586552	0.013746947329636657	0.024614872856182454	0.03194811173725985	0.032917299920189616	0.033826611726544435	0.03168066717106686	0.029381005757166373	0.03556900926515874
f22ppB	0.12762385579553168	0.8651091679482816	0.917870029617258	0.8407348410315789	0.059293080195503826	0.0748173100445012	0.05902471887977309	0.048934350752388014	0.10974422610332223	0.11732618854262428	0.13131131034343338	0.07751494185064209	0.06287040203361524	0.10059247858209455	0.1348529233953732	0.12879651869452557	0.05483406488546069	0.052909285896807184	0.04864990502414331	0.04285830832331407	0.04397328663921788	0.04291173790802103	0.044891297703952775	0.04578141510412785	0.04182192754681345	0.03734433008521876	0.11825026776638055	0.09012800766208745	0.07948022900757168	0.061293372304449006	0.05134303815870096	0.10277847615562881	0.14778653140971718	0.16902903965675198	0.14657873385525583	0.15854619566872125	0.08205908511992788	0.08124839937103964	0.1359583046749661	0.12564514118518982	0.12833839798785499	0.12674917111833833	0.1431228966174225	0.05068297337990316	0.08357708658007018	0.1188108961386585	0.069536940265852	0.09084407056773072	0.10416963587765068	0.13135663934276184	0.13404959180649997	0.13212489330550592	0.12496974643211906	0.07914898133746895	0.03476836398362042	0.0295614915591691	0.034721995654281815	0.0340030751229192	0.03690727421213637	0.03753108734631589	0.03684999502670371	0.034912828679556786	0.03727981614900795	0.03376568698978155	0.03915439043334678	0.0374477961034906	0.03528914020126591	0.0352713614022244	0.03164390508605885	0.02796038621306681	0.02867956598297437	0.030536525765026946	0.03143701830528909	0.03302716408392328	0.029789024631496838	0.030457369532871825	0.03332766117774651	0.032874281731201355	0.032459340196576245	0.028865045143138375	0.06958430357461515	0.06163538447287976	0.13297373582686342	0.08790330381466156	0.14699040682746792	0.16439774538233226	0.052472404571056994	0.06330366181112315	0.04201193342960574	0.035721110205301776	0.034553385760746555	0.03584891395277199	0.03672822875953219	0.03881092264584332	0.03964861538358053	0.11180884433220889	0.12195174902411557	0.06925262394861367	0.08188879050383846	0.03230039527847707	0.021121345722937005	0.02205921895288531	0.02205921895288531	0.02581802749509987	0.019376939512444985	0.01936846655671454	0.01778068908179711	0.0	0.013582155587111715	0.08888092925736524	0.05534741837742407	0.08632163062117859	0.010463859500634335	0.012689842380995879	0.014460576786512554	0.020059083185051094	0.025066095386101196	0.035934020912647	0.0432672597937244	0.044236447976654165	0.045145759783008985	0.0429998152275314	0.040700153813630915	0.04688815732162328
w7pp	0.1273356208901222	0.8648209330428721	0.9175817947118485	0.8404466061261694	0.05900484529009435	0.07452907513909172	0.05873648397436362	0.04864611584697854	0.10945599119791274	0.11703795363721481	0.1310230754380239	0.0772267069452326	0.06258216712820577	0.10030424367668508	0.13456468848996372	0.12850828378911608	0.054545829980051225	0.052621050991397716	0.04836167011873384	0.0425700734179046	0.043685051733808405	0.04262350300261156	0.0446030627985433	0.045493180198718376	0.041533692641403976	0.03705609517980928	0.11796203286097107	0.08983977275667798	0.07919199410216221	0.06100513739903954	0.05105480325329149	0.10249024125021933	0.1474982965043077	0.1687408047513425	0.14629049894984636	0.15825796076331175	0.0817708502145184	0.08096016446563017	0.13567006976955662	0.12535690627978036	0.12805016308244552	0.12646093621292886	0.14283466171201303	0.050394738474493675	0.08328885167466071	0.11852266123324903	0.06924870536044252	0.09055583566232125	0.10388140097224122	0.13106840443735238	0.1337613569010905	0.13183665840009645	0.12468151152670959	0.07886074643205948	0.03448012907821094	0.029273256653759624	0.03443376074887234	0.03371484021750973	0.03661903930672689	0.037242852440906415	0.03656176012129424	0.03462459377414731	0.036991581243598484	0.03347745208437208	0.038866155527937304	0.03715956119808113	0.035000905295856435	0.034983126496814926	0.03135567018064937	0.027672151307657336	0.028391331077564894	0.03024829085961747	0.031148783399879615	0.03273892917851381	0.029500789726087363	0.03016913462746235	0.03303942627233704	0.03258604682579187	0.03217110529116677	0.0285768102377289	0.06929606866920567	0.06134714956747028	0.13268550092145395	0.08761506890925208	0.14670217192205845	0.1641095104769228	0.05218416966564751	0.06301542690571368	0.04172369852419627	0.03543287529989231	0.03426515085533708	0.035560679047362515	0.03643999385412271	0.03852268774043384	0.03936038047817105	0.11152060942679942	0.1216635141187061	0.0689643890432042	0.08160055559842899	0.03201216037306759	0.02083311081752753	0.021770984047475836	0.021770984047475836	0.025529792589690396	0.01908870460703551	0.01908023165130506	0.017492454176387635	0.013582155587111715	0.0	0.08859269435195577	0.05505918347201459	0.08603339571576912	0.010175624595224857	0.012401607475586402	0.014172341881103077	0.01977084827964162	0.02477786048069172	0.03564578600723752	0.042979024888314926	0.04394821307124469	0.0448575248775995	0.042711580322121925	0.04041191890822144	0.046599922416213815
S29H1	0.19972121298460022	0.9372065251373501	0.9899673868063266	0.9128321982206474	0.13139043738457235	0.14691466723356972	0.13112207606884163	0.12103170794145654	0.18184158329239075	0.1894235457316928	0.20340866753250192	0.1496122990397106	0.13496775922268378	0.1726898357711631	0.2069502805844417	0.2008938758835941	0.12693142207452923	0.12500664308587572	0.12074726221321185	0.1149556655123826	0.1160706438282864	0.11500909509708955	0.11698865489302131	0.11787877229319638	0.11391928473588198	0.10944168727428728	0.19034762495544907	0.16222536485115596	0.15157758619664022	0.13339072949351755	0.12344039534776949	0.17487583334469733	0.21988388859878572	0.24112639684582052	0.21867609104432437	0.23064355285778976	0.1541564423089964	0.15334575656010818	0.20805566186403462	0.19774249837425836	0.20043575517692352	0.19884652830740687	0.21522025380649104	0.12278033056897168	0.15567444376913872	0.19090825332772704	0.1416342974549205	0.16294142775679926	0.17626699306671922	0.20345399653183038	0.2061469489955685	0.20422225049457443	0.19706710362118757	0.1512463385265375	0.10686572117268894	0.10165884874823762	0.10681935284335034	0.10610043231198774	0.1090046314012049	0.10962844453538442	0.10894735221577223	0.1070101858686253	0.10937717333807648	0.10586304417885008	0.11125174762241531	0.10954515329255912	0.10738649739033444	0.10736871859129293	0.10374126227512738	0.10005774340213534	0.1007769231720429	0.10263388295409548	0.10353437549435762	0.10512452127299181	0.10188638182056538	0.10255472672194037	0.10542501836681506	0.1049716389202699	0.10455669738564478	0.10096240233220691	0.1416816607636837	0.1337327416619483	0.20507109301593196	0.16000066100373012	0.21908776401653646	0.2364951025714008	0.12456976176012553	0.1354010190001917	0.11410929061867428	0.10781846739437032	0.1066507429498151	0.10794627114184052	0.10882558594860073	0.11090827983491186	0.11174597257264907	0.18390620152127743	0.1940491062131841	0.1413499811376822	0.153986147692907	0.10439775246754561	0.09321870291200555	0.09415657614195386	0.09415657614195386	0.09791538468416842	0.09147429670151354	0.09146582374578309	0.08987804627086565	0.08888092925736524	0.08859269435195577	0.0	0.1041766290016663	0.13515084124542082	0.07841906975773097	0.08478719957006443	0.0865579339755811	0.09215644037411964	0.09716345257516974	0.10803137810171552	0.11536461698279292	0.1163338051657227	0.11724311697207751	0.11509717241659993	0.11279751100269944	0.11898551451069181
s16pp	0.16618770210465905	0.903673014257409	0.9564338759263854	0.8792986873407063	0.09785692650463121	0.11338115635362858	0.09758856518890048	0.0874981970615154	0.14830807241244962	0.15589003485175168	0.16987515665256075	0.11607878815976946	0.10143424834274264	0.13915632489122193	0.1734167697045006	0.16736036500365295	0.09339791119458808	0.09147313220593457	0.08721375133327071	0.08142215463244146	0.08253713294834526	0.08147558421714841	0.08345514401308017	0.08434526141325524	0.08038577385594084	0.07590817639434615	0.15681411407550794	0.12869185397121485	0.11804407531669908	0.0998572186135764	0.08990688446782835	0.1413423224647562	0.18635037771884455	0.20759288596587938	0.18514258016438323	0.19711004197784862	0.12062293142905525	0.11981224568016705	0.1745221509840935	0.16420898749431723	0.16690224429698236	0.16531301742746574	0.1816867429265499	0.08924681968903055	0.12214093288919758	0.15737474244778588	0.10810078657497937	0.1294079168768581	0.14273348218677806	0.16992048565188922	0.17261343811562735	0.17068873961463332	0.16353359274124646	0.11771282764659635	0.07333221029274781	0.06812533786829648	0.0732858419634092	0.0725669214320466	0.07547112052126376	0.07609493365544329	0.0754138413358311	0.07347667498868417	0.07584366245813534	0.07232953329890894	0.07771823674247418	0.07601164241261799	0.0738529865103933	0.0738352077113518	0.07020775139518624	0.06652423252219421	0.06724341229210176	0.06910037207415434	0.07000086461441649	0.07159101039305067	0.06835287094062421	0.0690212158419992	0.0718915074868739	0.07143812804032873	0.07102318650570363	0.06742889145226576	0.10814814988374252	0.10019923078200714	0.1715375821359908	0.12646715012378895	0.1855542531365953	0.20296159169145964	0.09103625088018437	0.10186750812025054	0.08057577973873313	0.07428495651442917	0.07311723206987394	0.07441276026189937	0.07529207506865956	0.0773747689549707	0.0782124616927079	0.15037269064133627	0.16051559533324294	0.10781647025774106	0.12045263681296584	0.07086424158760445	0.05968519203206439	0.06062306526201269	0.06062306526201269	0.06438187380422726	0.05794078582157237	0.057932312865841926	0.056344535390924495	0.05534741837742407	0.05505918347201459	0.1041766290016663	0.0	0.08887300279036468	0.04488555887778979	0.05125368869012326	0.05302442309563994	0.05862292949417847	0.06362994169522859	0.07449786722177439	0.08183110610285178	0.08280029428578156	0.08370960609213637	0.0815636615366588	0.0792640001227583	0.08545200363075067
S3Hp	0.19716191434841357	0.9346472265011635	0.9874080881701399	0.9102728995844608	0.1288311387483857	0.14435536859738307	0.12856277743265498	0.1184724093052699	0.1792822846562041	0.18686424709550614	0.20084936889631527	0.14705300040352395	0.13240846058649713	0.17013053713497645	0.20439098194825506	0.19833457724740744	0.12437212343834257	0.12244734444968906	0.1181879635770252	0.11239636687619595	0.11351134519209975	0.1124497964609029	0.11442935625683466	0.11531947365700973	0.11135998609969533	0.10688238863810064	0.18778832631926243	0.15966606621496932	0.14901828756045357	0.1308314308573309	0.12088109671158284	0.1723165347085107	0.21732458996259907	0.23856709820963387	0.21611679240813772	0.2280842542216031	0.15159714367280974	0.15078645792392154	0.20549636322784798	0.19518319973807172	0.19787645654073688	0.19628722967122023	0.2126609551703044	0.12022103193278504	0.15311514513295207	0.1883489546915404	0.13907499881873386	0.16038212912061262	0.17370769443053258	0.20089469789564374	0.20358765035938187	0.20166295185838778	0.19450780498500092	0.14868703989035084	0.1043064225365023	0.09909955011205097	0.1042600542071637	0.10354113367580109	0.10644533276501825	0.10706914589919778	0.10638805357958558	0.10445088723243866	0.10681787470188983	0.10330374554266343	0.10869244898622867	0.10698585465637248	0.1048271987541478	0.10480941995510629	0.10118196363894073	0.0974984447659487	0.09821762453585625	0.10007458431790883	0.10097507685817098	0.10256522263680516	0.09932708318437873	0.09999542808575372	0.10286571973062841	0.10241234028408325	0.10199739874945814	0.09840310369602026	0.13912236212749704	0.13117344302576164	0.2025117943797453	0.15744136236754347	0.2165284653803498	0.23393580393521415	0.12201046312393889	0.13284172036400504	0.11154999198248763	0.10525916875818367	0.10409144431362845	0.10538697250565388	0.10626628731241408	0.10834898119872521	0.10918667393646242	0.18134690288509078	0.19148980757699746	0.13879068250149557	0.15142684905672035	0.10183845383135896	0.09065940427581891	0.09159727750576721	0.09159727750576721	0.09535608604798178	0.08891499806532689	0.08890652510959644	0.087318747634679	0.08632163062117859	0.08603339571576912	0.13515084124542082	0.08887300279036468	0.0	0.07585977112154432	0.08222790093387779	0.08399863533939446	0.089597141737933	0.0946041539389831	0.10547207946552888	0.11280531834660627	0.11377450652953605	0.11468381833589086	0.11253787378041329	0.1102382123665128	0.11642621587450516
f16ppA	0.12130414322786934	0.8587894553806192	0.9115503170495957	0.8344151284639165	0.05297336762784148	0.06849759747683885	0.052705006312110746	0.04261463818472567	0.10342451353565987	0.11100647597496194	0.12499159777577104	0.07119522928297974	0.0565506894659529	0.09427276601443221	0.12853321082771085	0.12247680612686321	0.048514352317798354	0.046589573329144846	0.04233019245648097	0.03653859575565173	0.037653574071555534	0.036592025340358686	0.03857158513629043	0.039461702536465505	0.035502214979151105	0.03102461751755641	0.1119305551987182	0.08380829509442511	0.07316051643990934	0.05497365973678667	0.04502332559103862	0.09645876358796646	0.14146681884205484	0.16270932708908964	0.1402590212875935	0.15222648310105888	0.07573937255226552	0.0749286868033773	0.12963859210730375	0.11932542861752748	0.12201868542019265	0.120429458550676	0.13680318404976016	0.044363260812240804	0.07725737401240784	0.11249118357099616	0.06321722769818965	0.08452435800006838	0.09784992330998835	0.1250369267750995	0.12772987923883763	0.12580518073784358	0.11865003386445672	0.07282926876980661	0.028448651415958072	0.023241778991506753	0.02840228308661947	0.027683362555256857	0.030587561644474022	0.031211374778653544	0.030530282459041366	0.028593116111894436	0.03096010358134561	0.02744597442211921	0.032834677865684433	0.031128083535828258	0.028969427633603564	0.028951648834562055	0.025324192518396505	0.021640673645404465	0.022359853415312023	0.0242168131973646	0.025117305737626744	0.026707451516260937	0.023469312063834485	0.024137656965209475	0.027007948610084164	0.026554569163539002	0.026139627628913895	0.022545332575476026	0.0632645910069528	0.05531567190521741	0.12665402325920108	0.08158359124699921	0.14067069425980558	0.15807803281466992	0.04615269200339464	0.05698394924346081	0.035692220861943395	0.02940139763763943	0.028233673193084206	0.02952920138510964	0.030408516191869836	0.03249121007818097	0.033328902815918174	0.10548913176454654	0.11563203645645322	0.06293291138095133	0.07556907793617611	0.025980682710814718	0.014801633155274661	0.015739506385222965	0.015739506385222965	0.019498314927437525	0.01305722694478264	0.013048753989052194	0.011460976514134764	0.010463859500634335	0.010175624595224857	0.07841906975773097	0.04488555887778979	0.07585977112154432	0.0	0.006370129813333534	0.008140864218850208	0.013739370617388747	0.01874638281843885	0.02961430834498465	0.036947547226062055	0.03791673540899182	0.03882604721534663	0.036680102659869054	0.03438044124596857	0.040568444753960944
f17ppB	0.11845847236973028	0.8559437845224802	0.9087046461914566	0.8315694576057775	0.05012769676970244	0.06565192661869981	0.04985933545397171	0.039768967326586635	0.10057884267752085	0.1081608051168229	0.122145926917632	0.0683495584248407	0.05370501860781387	0.09142709515629317	0.12568753996957183	0.11963113526872418	0.04566868145965931	0.043743902471005805	0.03948452159834193	0.03369292489751269	0.0348079032134165	0.03374635448221965	0.035725914278151395	0.03661603167832647	0.03265654412101207	0.028178946659417375	0.10908488434057917	0.08096262423628607	0.07031484558177031	0.05212798887864763	0.04217765473289958	0.09361309272982743	0.13862114798391578	0.1598636562309506	0.13741335042945446	0.14938081224291985	0.07289370169412648	0.07208301594523828	0.12679292124916472	0.11647975775938846	0.1191730145620536	0.11758378769253697	0.13395751319162114	0.04151758995410178	0.07441170315426882	0.10964551271285712	0.06037155684005061	0.08167868714192934	0.0950042524518493	0.12219125591696046	0.1248842083806986	0.12295950987970454	0.11580436300631768	0.06998359791166758	0.02560298055781904	0.02039610813336772	0.025556612228480435	0.024837691697117824	0.02774189078633499	0.02836570392051451	0.027684611600902333	0.025747445253755403	0.028114432723206576	0.024600303563980176	0.0299890070075454	0.028282412677689224	0.02612375677546453	0.02610597797642302	0.02247852166025747	0.01879500278726543	0.01951418255717299	0.021371142339225567	0.02227163487948771	0.023861780658121903	0.020623641205695452	0.02129198610707044	0.02416227775194513	0.02370889830539997	0.02329395677077486	0.019699661717336992	0.060418920148813754	0.05247000104707837	0.12380835240106204	0.07873792038886018	0.13782502340166652	0.15523236195653087	0.04330702114525561	0.05413827838532177	0.03284655000380436	0.026555726779500397	0.025388002334945172	0.026683530526970606	0.027562845333730802	0.029645539220041935	0.030483231957779144	0.10264346090640751	0.11278636559831419	0.060087240522812294	0.07272340707803708	0.023135011852675684	0.011955962297135626	0.01289383552708393	0.01289383552708393	0.01665264406929849	0.010211556086643606	0.010203083130913157	0.00861530565599573	0.012689842380995879	0.012401607475586402	0.08478719957006443	0.05125368869012326	0.08222790093387779	0.006370129813333534	0.0	0.005295193360711175	0.010893699759249711	0.015900711960299817	0.026768637486845617	0.034101876367923015	0.03507106455085278	0.0359803763572076	0.03383443180173002	0.031534770387829536	0.037722773895821904
f22ppA	0.11670638213392284	0.8541916942866727	0.9069525559556492	0.82981736736997	0.04837560653389499	0.06389983638289237	0.048107245218164264	0.03801687709077919	0.0988267524417134	0.10640871488101544	0.12039383668182455	0.06659746818903325	0.05195292837200642	0.08967500492048572	0.12393544973376436	0.11787904503291674	0.04391659122385187	0.041991812235198364	0.037732431362534485	0.03194083466170525	0.03305581297760905	0.031994264246412205	0.03397382404234395	0.034863941442519024	0.030904453885204623	0.026426856423609927	0.10733279410477173	0.07921053400047862	0.06856275534596286	0.050375898642840186	0.040425564497092135	0.09186100249401999	0.13686905774810834	0.15811156599514317	0.13566126019364702	0.1476287220071124	0.07114161145831904	0.07033092570943082	0.12504083101335728	0.11472766752358102	0.11742092432624615	0.11583169745672953	0.1322054229558137	0.03976549971829432	0.07265961291846136	0.10789342247704967	0.058619466604243164	0.07992659690612189	0.09325216221604185	0.12043916568115301	0.12313211814489114	0.12120741964389709	0.11405227277051022	0.06823150767586013	0.02385089032201159	0.01864401789756027	0.023804521992672988	0.023085601461310376	0.02598980055052754	0.026613613684707063	0.025932521365094885	0.023995355017947955	0.02636234248739913	0.022848213328172728	0.028236916771737952	0.026530322441881776	0.024371666539657083	0.024353887740615573	0.020726431424450024	0.017042912551457984	0.017762092321365542	0.01961905210341812	0.020519544643680263	0.022109690422314456	0.018871550969888004	0.019539895871262994	0.022410187516137683	0.02195680806959252	0.021541866534967414	0.017947571481529544	0.05866682991300631	0.05071791081127093	0.12205626216525459	0.07698583015305273	0.13607293316585908	0.15348027172072343	0.04155493090944816	0.05238618814951433	0.031094459767996914	0.02480363654369295	0.023635912099137724	0.02493144029116316	0.025810755097923355	0.027893448984234487	0.028731141721971696	0.10089137067060006	0.11103427536250673	0.05833515028700485	0.07097131684222963	0.021382921616868236	0.010203872061328178	0.011141745291276482	0.011141745291276482	0.014900553833491044	0.008459465850836158	0.00845099289510571	0.0068632154201882815	0.014460576786512554	0.014172341881103077	0.0865579339755811	0.05302442309563994	0.08399863533939446	0.008140864218850208	0.005295193360711175	0.0	0.009141609523442264	0.014148621724492369	0.02501654725103817	0.03234978613211557	0.03331897431504534	0.03422828612140015	0.03208234156592257	0.029782680152022088	0.03597068366001445
