	S2Hp	31379	S23Hp	530368	31537	530451	31700	31714	31600	S12Hp	S26Hp	31021	F22H1A	S19H1	31512	31749	S7Hp	S27H1	F1H1	31750	31452	S6Hp	530444	530295	31360	S18H1	S29H1	S4Hp	531414	S28Hp	530177	530258	F14H1A	S1Hp	S3Hp	F3H1	F23HpA	530075	31267	530052	31766	530394	F32H1	S22Hp	F6H1	S17H1	31328	S30H1	530074	F7H1	31129	31219	S13Hp	F14H1B	31333	31160	F8H1	S25Hp	530055	S20H1	S31Hp	530331	31416	s24H1	31637	530315	31723	S14Hp	w17pp	w20pp	w2pp	S21H1	S9H1	31519	31009	31300	31428	31071	530119	F22HpB	S16H2	S15Hp
31637	0.29031936585526535	0.3345032663962184	0.2944350933814576	0.2786461099141735	0.31974527840966244	0.31341858000769895	0.3207246976435305	0.3205457842903854	0.2798641120004395	0.3141451439320319	0.3039597157768357	0.32106987436997736	0.3412173240947498	0.32260681963842835	0.3212520755584891	0.321838356802763	0.32471154292898385	0.31687424012560556	0.3227873854087395	0.2860278323931449	0.2975175666100565	0.3033063991832599	0.31435213096251335	0.30708134196590536	0.32625100074721997	0.2676412944011127	0.27867042600314945	0.2659394326838199	0.3086674441823621	0.2900793889376525	0.325179135792417	0.28527820895182543	0.2828254666785125	0.26811390273622265	0.274724402032162	0.276884385223452	0.31543511470624347	0.3179942363784566	0.3321460420497814	0.3404692215543902	0.3420931873764159	0.33851196305366116	0.3253005647378026	0.25493936728687133	0.28608477575910585	0.3005136352170525	0.31715884656377946	0.3366926322611635	0.3232497733283543	0.3048152778262425	0.34954366229642037	0.3164987113094964	0.2499944913694456	0.28102449558550724	0.2553546817176887	0.29214604230307933	0.3015845398600686	0.24449546586815063	0.19945506204392185	0.2191712948666542	0.35619334949939296	1.099187383343175	1.1000879166614224	1.0268247613791843	0.0	0.26451012291562587	0.2683654955737547	0.28950189756238137	0.26845698796557915	0.26044874123015044	0.2401576408858242	0.2551011810814448	0.25213373572378156	0.23279890687003377	0.30840031944264656	0.25705822058518624	0.2672657412341912	0.2873660726903608	0.3289698017860675	0.3058207804026424	0.27142037049934653	0.30407043086577995
530315	0.30607938979675636	0.3502632903377094	0.31019511732294863	0.29440613385566444	0.33550530235115344	0.3291786039491899	0.33648472158502146	0.33630580823187634	0.2956241359419305	0.32990516787352286	0.3197197397183267	0.33682989831146837	0.35697734803624076	0.33836684357991936	0.33701209949998007	0.33759838074425397	0.3404715668704748	0.3326342640670965	0.3385474093502305	0.3017878563346359	0.31327759055154747	0.3190664231247509	0.33011215490400436	0.3228413659073963	0.3420110246887109	0.2834013183426036	0.29443044994464046	0.2816994566253109	0.32442746812385304	0.30583941287914346	0.3409391597339079	0.3010382328933164	0.29858549062000345	0.28387392667771366	0.290484425973653	0.29264440916494294	0.3311951386477344	0.33375426031994754	0.3479060659912724	0.35622924549588114	0.35785321131790687	0.3542719869951521	0.34106058867929356	0.27069939122836234	0.3018447997005968	0.3162736591585435	0.33291887050527047	0.3524526562026545	0.33900979726984526	0.32057530176773347	0.3653036862379113	0.33225873525098737	0.2657545153109366	0.29678451952699825	0.2711147056591797	0.3079060662445703	0.3173445638015596	0.26025548980964164	0.21521508598541284	0.2349313188081452	0.3719533734408839	1.114947407284666	1.1158479406029134	1.0425847853206753	0.26451012291562587	0.0	0.2161350938758414	0.2817825384544467	0.26073762885764445	0.25272938212221574	0.23243828177788953	0.27086120502293576	0.26789375966527257	0.24855893081152475	0.3241603433841376	0.27281824452667724	0.2830257651756822	0.30312609663185175	0.3447298257275585	0.3215808043441334	0.28718039444083754	0.31983045480727096
31723	0.3099347624548852	0.3541186629958383	0.3140504899810775	0.2982615065137933	0.3393606750092823	0.33303397660731876	0.3403400942431503	0.3401611808900052	0.29947950860005934	0.3337605405316517	0.32357511237645553	0.3406852709695972	0.3608327206943696	0.3422222162380482	0.3408674721581089	0.3414537534023828	0.34432693952860366	0.33648963672522536	0.34240278200835933	0.30564322899276475	0.3171329632096763	0.3229217957828798	0.3339675275621332	0.32669673856552517	0.34586639734683977	0.2872566910007325	0.2982858226027693	0.2855548292834397	0.3282828407819819	0.3096947855372723	0.3447945323920368	0.30489360555144523	0.3024408632781323	0.2877292993358425	0.29433979863178183	0.2964997818230718	0.3350505113058633	0.3376096329780764	0.35176143864940124	0.36008461815401	0.3617085839760357	0.35812735965328096	0.3449159613374224	0.2745547638864912	0.30570017235872565	0.32012903181667235	0.3367742431633993	0.35630802886078333	0.3428651699279741	0.3244306744258623	0.36915905889604017	0.3361141079091162	0.26960988796906543	0.3006398921851271	0.2749700783173086	0.31176143890269914	0.3211999364596885	0.2641108624677705	0.2190704586435417	0.23878669146627404	0.37580874609901277	1.1188027799427946	1.119703313261042	1.046440157978804	0.2683654955737547	0.2161350938758414	0.0	0.2856379111125755	0.2645930015157733	0.2565847547803446	0.23629365443601838	0.2747165776810646	0.2717491323234014	0.2524143034696536	0.3280157160422664	0.2766736171848061	0.28688113783381103	0.3069814692899806	0.34858519838568736	0.32543617700226224	0.2910357670989664	0.3236858274653998
S14Hp	0.3310711644435119	0.3752550649844649	0.3351868919697042	0.31939790850242	0.360497076997909	0.35417037859594547	0.361476496231777	0.3612975828786319	0.32061591058868605	0.3548969425202785	0.34471151436508224	0.36182167295822387	0.3819691226829963	0.3633586182266749	0.3620038741467356	0.3625901553910095	0.36546334151723037	0.3576260387138521	0.36353918399698604	0.32677963098139146	0.3382693651983031	0.3440581977715065	0.3551039295507599	0.3478331405541519	0.36700279933546653	0.30839309298935924	0.319422224591396	0.30669123127206643	0.34941924277060865	0.330831187525899	0.3659309343806635	0.32603000754007194	0.323577265266759	0.3088657013244692	0.31547620062040854	0.31763618381169856	0.35618691329449004	0.3587460349667031	0.37289784063802794	0.38122102014263676	0.3828449859646625	0.3792637616419077	0.3660523633260492	0.2956911658751179	0.3268365743473524	0.34126543380529906	0.35791064515202603	0.3774444308494101	0.3640015719166009	0.3455670764144891	0.39029546088466693	0.357250509897743	0.29074628995769214	0.32177629417375375	0.2961064803059352	0.33289784089132585	0.3423363384483151	0.28524726445639714	0.24020686063216837	0.2599230934549007	0.3969451480876395	1.1399391819314213	1.1408397152496688	1.0675765599674307	0.28950189756238137	0.2817825384544467	0.2856379111125755	0.0	0.24507001463493275	0.23706176789950403	0.21677066755517782	0.2958529796696913	0.2928855343120281	0.27355070545828025	0.3491521180308931	0.29781001917343275	0.30801753982243774	0.32811787127860736	0.36972160037431406	0.34657257899088895	0.3121721690875931	0.3448222294540265
w17pp	0.31002625484670965	0.35421015538766265	0.3141419823729019	0.29835299890561773	0.33945216740110673	0.3331254689991432	0.34043158663497475	0.3402526732818296	0.2995710009918838	0.3338520329234762	0.32366660476827996	0.3407767633614216	0.36092421308619405	0.34231370862987265	0.34095896454993335	0.34154524579420725	0.3444184319204281	0.33658112911704985	0.34249427440018376	0.3057347213845892	0.3172244556015008	0.3230132881747042	0.33405901995395765	0.3267882309573496	0.34595788973866426	0.28734818339255697	0.29837731499459375	0.28564632167526416	0.3283743331738064	0.30978627792909674	0.3448860247838612	0.30498509794326967	0.30253235566995673	0.28782079172766695	0.29443129102360627	0.2965912742148963	0.3351420036976877	0.3377011253699008	0.3518529310412256	0.3601761105458344	0.36180007636786016	0.3582188520451054	0.3450074537292469	0.2746462562783156	0.3057916647505501	0.3202205242084968	0.33686573555522376	0.35639952125260776	0.34295666231979854	0.32452216681768675	0.3692505512878646	0.33620560030094065	0.26970138036088986	0.30073138457695153	0.275061570709133	0.31185293129452357	0.3212914288515129	0.2642023548595949	0.21916195103536612	0.23887818385809848	0.3759002384908372	1.1188942723346191	1.1197948056528666	1.0465316503706286	0.26845698796557915	0.26073762885764445	0.2645930015157733	0.24507001463493275	0.0	0.10420410017752343	0.10284010783294115	0.27480807007288904	0.27184062471522585	0.25250579586147803	0.3281072084340908	0.2767651095766305	0.28697263022563546	0.3070729616818051	0.3486766907775118	0.32552766939408667	0.2911272594907908	0.32377731985722424
w20pp	0.30201800811128093	0.346201908652234	0.3061337356374732	0.290344752170189	0.331443920665678	0.3251172222637145	0.33242333989954603	0.3322444265464009	0.29156275425645506	0.32584378618804744	0.31565835803285125	0.33276851662599294	0.35291596635076533	0.33430546189444393	0.33295071781450464	0.33353699905877854	0.3364101851849994	0.3285728823816211	0.33448602766475505	0.29772647464916047	0.30921620886607204	0.3150050414392755	0.32605077321852893	0.3187799842219209	0.3379496430032355	0.2793399366571282	0.29036906825916503	0.27763807493983544	0.3203660864383776	0.30177803119366803	0.3368777780484325	0.29697685120784095	0.294524108934528	0.27981254499223823	0.28642304428817755	0.2885830274794675	0.327133756962259	0.3296928786344721	0.34384468430579695	0.3521678638104057	0.35379182963243144	0.3502106053096767	0.33699920699381813	0.2666380095428869	0.29778341801512137	0.31221227747306807	0.32885748881979504	0.34839127451717905	0.33494841558436983	0.31651392008225804	0.3612423045524359	0.32819735356551194	0.26169313362546115	0.2927231378415228	0.2670533239737043	0.30384468455909486	0.3132831821160842	0.2561941081241662	0.2111537042999374	0.23086993712266976	0.3678919917554085	1.1108860255991904	1.1117865589174378	1.0385234036351998	0.26044874123015044	0.25272938212221574	0.2565847547803446	0.23706176789950403	0.10420410017752343	0.0	0.09483186109751245	0.26679982333746033	0.26383237797979714	0.24449754912604932	0.32009896169866214	0.2687568628412018	0.27896438349020675	0.2990647149463763	0.3406684440420831	0.31751942265865796	0.2831190127553621	0.31576907312179553
w2pp	0.2817269077669547	0.32591080830790775	0.28584263529314696	0.27005365182586283	0.3111528203213518	0.3048261219193883	0.31213223955521985	0.3119533262020747	0.2712716539121288	0.30555268584372125	0.29536725768852506	0.3124774162816667	0.33262486600643915	0.3140143615501177	0.31265961747017845	0.31324589871445235	0.3161190848406732	0.3082817820372949	0.31419492732042886	0.2774353743048342	0.28892510852174585	0.29471394109494925	0.3057596728742027	0.2984888838775947	0.3176585426589093	0.259048836312802	0.2700779679148388	0.25734697459550926	0.3000749860940514	0.28148693084934184	0.3165866777041063	0.27668575086351477	0.27423300859020183	0.259521444647912	0.2661319439438513	0.26829192713514133	0.3068426566179328	0.3094017782901459	0.3235535839614707	0.3318767634660795	0.33350072928810526	0.3299195049653505	0.31670810664949195	0.24634690919856067	0.2774923176707952	0.2919211771287418	0.3085663884754688	0.32810017417285287	0.31465731524004364	0.29622281973793185	0.3409512042081097	0.30790625322118576	0.24140203328113494	0.2724320374971966	0.24676222362937808	0.2835535842147687	0.29299208177175795	0.23590300777983997	0.1908626039556112	0.21057883677834355	0.3476008914110823	1.0905949252548641	1.0914954585731116	1.0182323032908736	0.2401576408858242	0.23243828177788953	0.23629365443601838	0.21677066755517782	0.10284010783294115	0.09483186109751245	0.0	0.24650872299313414	0.24354127763547093	0.2242064487817231	0.2998078613543359	0.24846576249687558	0.25867328314588056	0.27877361460205013	0.32037734369775683	0.2972283223143317	0.2628279124110358	0.2954779727774693
S21H1	0.15594562993915165	0.20012953048010468	0.1600613574653439	0.14427237399805976	0.18537154249354873	0.17904484409158522	0.18635096172741678	0.18617204837427165	0.14549037608432577	0.17977140801591818	0.169585979860722	0.18669613845386362	0.20684358817863607	0.18823308372231465	0.18687833964237538	0.18746462088664928	0.19033780701287012	0.18250050420949182	0.1884136494926258	0.15165409647703118	0.16314383069394278	0.1689326632671462	0.17997839504639965	0.17270760604979163	0.19187726483110623	0.13326755848499894	0.14429669008703574	0.1315656967677062	0.17429370826624835	0.15570565302153877	0.19080539987630324	0.1509044730357117	0.14845173076239876	0.13374016682010897	0.1403506661160483	0.1425106493073383	0.18106137879012976	0.18362050046234285	0.1977723061336677	0.20609548563827648	0.2077194514603022	0.20413822713754745	0.19092682882168893	0.12056563137075765	0.15171103984299214	0.1661398993009388	0.18278511064766578	0.20231889634504982	0.1888760374122406	0.1704415419101288	0.21516992638030666	0.1821249753933827	0.11562075545333192	0.14665075966939356	0.12098094580157505	0.15777230638696563	0.16721080394395493	0.11012172995203695	0.07608742922677411	0.11292983509818205	0.29781272061724745	1.0408067544610293	1.0417072877792768	0.9684441324970388	0.2551011810814448	0.27086120502293576	0.2747165776810646	0.2958529796696913	0.27480807007288904	0.26679982333746033	0.24650872299313414	0.0	0.11775999980766788	0.09842517095392007	0.17402658352653289	0.12268448466907254	0.13289200531807752	0.1529923367742471	0.1945960658699538	0.1714470444865287	0.13704663458323277	0.16969669494966624
S9H1	0.1362896292882036	0.18047352982915665	0.14040535681439587	0.12461637334711173	0.16571554184260068	0.15938884344063717	0.16669496107646872	0.1665160477233236	0.12583437543337772	0.16011540736497015	0.14992997920977397	0.1670401378029156	0.18718758752768805	0.1685770830713666	0.16722233899142733	0.16780862023570126	0.17068180636192207	0.1628445035585438	0.16875764884167774	0.13199809582608313	0.14348783004299476	0.14927666261619815	0.1603223943954516	0.1530516053988436	0.1722212641801582	0.11361155783405091	0.1246406894360877	0.11190969611675815	0.15463770761530032	0.13604965237059075	0.17114939922535521	0.13124847238476367	0.12879573011145073	0.11408416616916092	0.12069466546510027	0.12285464865639026	0.1614053781391817	0.16396449981139483	0.17811630548271964	0.18643948498732843	0.18806345080935416	0.1844822264865994	0.17127082817074088	0.10090963071980961	0.13205503919204412	0.14648389864999078	0.16312910999671776	0.18266289569410177	0.16922003676129255	0.15078554125918076	0.1955139257293586	0.16246897474243466	0.09596475480238387	0.12699475901844554	0.11116684182341252	0.14795820240880309	0.15739669996579242	0.10030762597387441	0.0731199838691109	0.10996238974051883	0.29484527525958426	1.0378393091033662	1.0387398424216137	0.9654766871393756	0.25213373572378156	0.26789375966527257	0.2717491323234014	0.2928855343120281	0.27184062471522585	0.26383237797979714	0.24354127763547093	0.11775999980766788	0.0	0.07876917030297204	0.15437058287558483	0.1030284840181245	0.11323600466712949	0.13333633612329904	0.17494006521900574	0.15179104383558065	0.11739063393228474	0.15004069429871822
31519	0.10710646945393039	0.15129036999488343	0.11122219698012265	0.09543321351283851	0.13653238200832749	0.13020568360636398	0.13751180124219553	0.1373328878890504	0.09665121559910453	0.13093224753069693	0.12074681937550075	0.13785697796864238	0.15800442769341483	0.1393939232370934	0.13803917915715413	0.13862546040142804	0.14149864652764887	0.13366134372427058	0.13957448900740455	0.10281493599180994	0.11430467020872154	0.12009350278192496	0.1311392345611784	0.12386844556457038	0.143038104345885	0.0844283979997777	0.0954575296018145	0.08272653628248494	0.1254545477810271	0.10686649253631753	0.141966239391082	0.10206531255049045	0.09961257027717751	0.0849010063348877	0.09151150563082705	0.09367148882211704	0.1322222183049085	0.1347813399771216	0.14893314564844642	0.1572563251530552	0.15888029097508094	0.15529906665232618	0.14208766833646766	0.0717264708855364	0.1028718793577709	0.11730073881571755	0.13394595016244454	0.15347973585982855	0.14003687692701933	0.12160238142490755	0.1663307658950854	0.13328581490816144	0.06678159496811065	0.09781159918417229	0.0918320129696647	0.12862337355505526	0.1380618711120446	0.0809727971201266	0.05378515501536307	0.09062756088677101	0.27551044640583644	1.0185044802496184	1.0194050135678658	0.9461418582856278	0.23279890687003377	0.24855893081152475	0.2524143034696536	0.27355070545828025	0.25250579586147803	0.24449754912604932	0.2242064487817231	0.09842517095392007	0.07876917030297204	0.0	0.1130064804045589	0.07384532418385129	0.08405284483285626	0.10415317628902585	0.14575690538473254	0.12260788400130744	0.08820747409801152	0.120857534464445
31009	0.18270788202654317	0.2268917825674962	0.18682360955273541	0.1710346260854513	0.21213379458094028	0.20580709617897675	0.2131132138148083	0.21293430046166317	0.17225262817171733	0.20653366010330973	0.19634823194811352	0.21345839054125518	0.2336058402660276	0.2149953358097062	0.2136405917297669	0.2142268729740408	0.21710005910026164	0.20926275629688337	0.21517590158001731	0.17841634856442273	0.18990608278133433	0.19569491535453776	0.2067406471337912	0.19946985813718315	0.21863951691849778	0.1600298105723905	0.1710589421744273	0.1583279488550977	0.2010559603536399	0.18246790510893032	0.21756765196369476	0.17766672512310322	0.1752139828497903	0.1605024189075005	0.16711291820343985	0.16927290139472984	0.20782363087752131	0.2103827525497344	0.22453455822105922	0.23285773772566803	0.23448170354769376	0.230900479224939	0.21768908090908046	0.14732788345814918	0.1784732919303837	0.19290215138833033	0.2095473627350573	0.22908114843244137	0.21563828949963215	0.19720379399752036	0.2419321784676982	0.20888722748077426	0.14238300754072344	0.17341301175678508	0.1674334255422775	0.2042247861276681	0.2136632836846574	0.15657420969273939	0.12938656758797587	0.1662289734593838	0.3511118589784492	1.0941058928222311	1.0950064261404786	1.0217432708582406	0.30840031944264656	0.3241603433841376	0.3280157160422664	0.3491521180308931	0.3281072084340908	0.32009896169866214	0.2998078613543359	0.17402658352653289	0.15437058287558483	0.1130064804045589	0.0	0.14944673675646408	0.15965425740546907	0.17975458886163864	0.2213583179573453	0.19820929657392022	0.1638088866706243	0.19645894703705777
31300	0.10974422045870301	0.15392812099965603	0.11385994798489527	0.09807096451761114	0.1391701330131001	0.1328434346111366	0.14014955224696815	0.13997063889382302	0.09928896660387715	0.13356999853546958	0.12338457038027337	0.14049472897341503	0.16064217869818745	0.14203167424186602	0.14067693016192676	0.14126321140620066	0.1441363975324215	0.13629909472904322	0.14221224001217717	0.10545268699658256	0.11694242121349417	0.12273125378669758	0.13377698556595102	0.126506196569343	0.14567585535065763	0.08706614900455033	0.09809528060658712	0.08536428728725756	0.12809229878579975	0.10950424354109015	0.14460399039585461	0.10470306355526307	0.10225032128195014	0.08753875733966034	0.09414925663559967	0.09630923982688966	0.13485996930968114	0.13741909098189423	0.15157089665321904	0.15989407615782786	0.1615180419798536	0.15793681765709883	0.14472541934124028	0.07436422189030903	0.10550963036254352	0.11993848982049019	0.13658370116721716	0.1561174868646012	0.14267462793179198	0.12424013242968018	0.16896851689985803	0.13592356591293409	0.08152929111545024	0.11255929533151189	0.11609132668481717	0.15288268727020776	0.16232118482719707	0.10523211083527907	0.07804446873051554	0.11488687460192348	0.2997697601209889	1.042763793964771	1.0436643272830184	0.9704011720007804	0.25705822058518624	0.27281824452667724	0.2766736171848061	0.29781001917343275	0.2767651095766305	0.2687568628412018	0.24846576249687558	0.12268448466907254	0.1030284840181245	0.07384532418385129	0.14944673675646408	0.0	0.06352109356780844	0.10679092729379847	0.14839465638950516	0.12524563500608005	0.09084522510278414	0.12349528546921762
31428	0.119951741107708	0.164135641648661	0.12406746863390025	0.10827848516661612	0.1493776536621051	0.14305095526014155	0.1503570728959731	0.15017815954282798	0.10949648725288214	0.14377751918447457	0.13359209102927835	0.15070224962242001	0.17084969934719244	0.152239194890871	0.15088445081093171	0.15147073205520564	0.15434391818142645	0.1465066153780482	0.15241976066118212	0.11566020764558754	0.12714994186249917	0.13293877443570257	0.143984506214956	0.136713717218348	0.15588337599966262	0.09727366965355531	0.10830280125559211	0.09557180793626255	0.13829981943480474	0.11971176419009513	0.1548115110448596	0.11491058420426806	0.11245784193095512	0.09774627798866531	0.10435677728460466	0.10651676047589465	0.14506748995868612	0.1476266116308992	0.16177841730222403	0.17010159680683284	0.17172556262885857	0.1681443383061038	0.15493293999024527	0.084571742539314	0.1157171510115485	0.13014601046949514	0.14679122181622212	0.16632500751360618	0.15288214858079696	0.13444765307868517	0.17917603754886302	0.14613108656193907	0.09173681176445522	0.12276681598051686	0.12629884733382216	0.16309020791921272	0.17252870547620205	0.11543963148428404	0.08825198937952053	0.12509439525092847	0.30997728076999387	1.052971314613776	1.0538718479320235	0.9806086926497853	0.2672657412341912	0.2830257651756822	0.28688113783381103	0.30801753982243774	0.28697263022563546	0.27896438349020675	0.25867328314588056	0.13289200531807752	0.11323600466712949	0.08405284483285626	0.15965425740546907	0.06352109356780844	0.0	0.11699844794280345	0.15860217703851015	0.13545315565508503	0.10105274575178913	0.1337028061182226
31071	0.11978602900611372	0.16396992954706674	0.12390175653230598	0.10811277306502184	0.14921194156051082	0.14288524315854728	0.15019136079437884	0.1500124474412337	0.10933077515128786	0.1436118070828803	0.13342637892768408	0.15053653752082574	0.17068398724559816	0.15207348278927674	0.15071873870933744	0.15130501995361137	0.15417820607983218	0.14634090327645394	0.15225404855958785	0.11549449554399327	0.1269842297609049	0.1327730623341083	0.14381879411336174	0.13654800511675372	0.15571766389806835	0.09710795755196104	0.10813708915399783	0.09540609583466828	0.13813410733321047	0.11954605208850086	0.15464579894326533	0.11474487210267378	0.11229212982936085	0.10608190889807834	0.11269240819401767	0.11485239138530767	0.15340312086809912	0.1559622425403122	0.17011404821163706	0.17843722771624584	0.18006119353827157	0.1764799692155168	0.1632685708996583	0.09290737344872702	0.12405278192096152	0.13848164137890817	0.15512685272563514	0.17466063842301918	0.16121777949020996	0.14278328398809817	0.18751166845827602	0.15446671747135207	0.1118371432206248	0.14286714743668644	0.1463991787899917	0.1831905393753823	0.19262903693237163	0.13553996294045362	0.1083523208356901	0.14519472670709804	0.3300776122261635	1.0730716460699457	1.0739721793881931	1.0007090241059549	0.2873660726903608	0.30312609663185175	0.3069814692899806	0.32811787127860736	0.3070729616818051	0.2990647149463763	0.27877361460205013	0.1529923367742471	0.13333633612329904	0.10415317628902585	0.17975458886163864	0.10679092729379847	0.11699844794280345	0.0	0.15843646493691588	0.13528744355349076	0.10088703365019486	0.13353709401662833
530119	0.12760218217372046	0.1717860827146735	0.13171790969991273	0.12617274748294943	0.1672719159784384	0.1609452175764749	0.16825133521230645	0.16807242185916133	0.12739074956921545	0.16167178150080785	0.15148635334561167	0.1685965119387533	0.18874396166352575	0.17013345720720432	0.16877871312726506	0.16936499437153896	0.1722381804977598	0.1644008776943815	0.17031402297751547	0.13355446996192086	0.15907347631278446	0.16486230888598788	0.17590804066524132	0.1686372516686333	0.1878069104499479	0.12919720410384064	0.14022633570587742	0.12749534238654786	0.17022335388509002	0.15163529864038044	0.1867350454951449	0.14683411865455337	0.14438137638124043	0.14768563799378503	0.15429613728972436	0.15645612048101437	0.19500684996380582	0.1975659716360189	0.21171777730734373	0.22004095681195254	0.22166492263397827	0.2180836983112235	0.204872299995365	0.1345111025444337	0.16565651101666823	0.18008537047461487	0.19673058182134184	0.21626436751872588	0.20282150858591666	0.18438701308380487	0.22911539755398272	0.19607044656705877	0.15344087231633152	0.18447087653239314	0.1880029078856984	0.224794268471089	0.23423276602807833	0.17714369203616032	0.1499560499313968	0.18679845580280474	0.3716813413218702	1.1146753751656522	1.1155759084838996	1.0423127532016616	0.3289698017860675	0.3447298257275585	0.34858519838568736	0.36972160037431406	0.3486766907775118	0.3406684440420831	0.32037734369775683	0.1945960658699538	0.17494006521900574	0.14575690538473254	0.2213583179573453	0.14839465638950516	0.15860217703851015	0.15843646493691588	0.0	0.128059431343721	0.10870318681780161	0.1413532471842351
F22HpB	0.10445316079029539	0.14863706133124843	0.10856888831648764	0.10302372609952434	0.14412289459501332	0.13779619619304978	0.14510231382888134	0.1449234004757362	0.10424172818579035	0.13852276011738276	0.12833733196218655	0.1454474905553282	0.16559494028010063	0.14698443582377924	0.14562969174383994	0.14621597298811384	0.14908915911433468	0.1412518563109564	0.14716500159409035	0.11040544857849575	0.13592445492935937	0.1417132875025628	0.15275901928181623	0.1454882302852082	0.16465788906652282	0.10604818272041552	0.11707731432245233	0.10434632100312277	0.14707433250166493	0.12848627725695536	0.1635860241117198	0.12368509727112827	0.12123235499781534	0.12453661661035993	0.13114711590629927	0.13330709909758925	0.17185782858038073	0.17441695025259382	0.18856875592391864	0.19689193542852745	0.19851590125055318	0.19493467692779842	0.18172327861193988	0.11136208116100862	0.1425074896332431	0.15693634909118975	0.17358156043791673	0.1931153461353008	0.17967248720249157	0.16123799170037978	0.20596637617055763	0.17292142518363368	0.1302918509329064	0.16132185514896802	0.1648538865022733	0.2016452470876639	0.21108374464465324	0.1539946706527352	0.1268070285479717	0.16364943441937962	0.3485323199384451	1.091526353782227	1.0924268871004745	1.0191637318182365	0.3058207804026424	0.3215808043441334	0.32543617700226224	0.34657257899088895	0.32552766939408667	0.31751942265865796	0.2972283223143317	0.1714470444865287	0.15179104383558065	0.12260788400130744	0.19820929657392022	0.12524563500608005	0.13545315565508503	0.13528744355349076	0.128059431343721	0.0	0.08555416543437652	0.11820422580081
S16H2	0.04585648835904737	0.0900403889000004	0.06347733272276128	0.06862331619622843	0.10972248469171739	0.10339578628975388	0.11070190392558543	0.1105229905724403	0.06984131828249444	0.10412235021408686	0.09393692205889065	0.11104708065203231	0.13119453037680473	0.1125840259204833	0.11122928184054404	0.11181556308481794	0.11468874921103878	0.1068514464076605	0.11276459169079445	0.07600503867519984	0.10152404502606346	0.10731287759926686	0.1183586093785203	0.11108782038191228	0.1302574791632269	0.07164777281711962	0.08267690441915641	0.06994591109982685	0.11267392259836903	0.09408586735365945	0.1291856142084239	0.08928468736783235	0.08683194509451944	0.09013620670706401	0.09674670600300336	0.09890668919429335	0.1374574186770848	0.14001654034929792	0.1541683460206227	0.16249152552523152	0.16411549134725725	0.1605342670245025	0.14732286870864397	0.07696167125771271	0.10810707972994721	0.12253593918789385	0.13918115053462082	0.15871493623200486	0.14527207729919564	0.12683758179708385	0.1715659662672617	0.13852101528033775	0.0958914410296105	0.12692144524567212	0.1304534765989774	0.16724483718436797	0.1766833347413573	0.1195942607494393	0.09240661864467578	0.12924902451608372	0.31413191003514923	1.057125943878931	1.0580264771971786	0.9847633219149405	0.27142037049934653	0.28718039444083754	0.2910357670989664	0.3121721690875931	0.2911272594907908	0.2831190127553621	0.2628279124110358	0.13704663458323277	0.11739063393228474	0.08820747409801152	0.1638088866706243	0.09084522510278414	0.10105274575178913	0.10088703365019486	0.10870318681780161	0.08555416543437652	0.0	0.05960755336956197
S15Hp	0.0637521265168356	0.10793602705778862	0.09612739308919474	0.10127337656266189	0.14237254505815086	0.13604584665618735	0.1433519642920189	0.14317305093887378	0.1024913786489279	0.13677241058052034	0.12658698242532412	0.14369714101846578	0.1638445907432382	0.14523408628691678	0.1438793422069775	0.1444656234512514	0.14733880957747225	0.13950150677409398	0.14541465205722792	0.10865509904163331	0.13417410539249694	0.13996293796570033	0.15100866974495378	0.14373788074834576	0.1629075395296604	0.1042978331835531	0.11532696478558987	0.10259597146626032	0.1453239829648025	0.12673592772009293	0.16183567457485737	0.12193474773426582	0.11948200546095292	0.12278626707349749	0.12939676636943684	0.13155674956072683	0.17010747904351828	0.1726666007157314	0.18681840638705619	0.195141585891665	0.19676555171369073	0.19318432739093597	0.17997292907507745	0.10961173162414617	0.14075714009638068	0.15518599955432733	0.1718312109010543	0.19136499659843834	0.17792213766562912	0.15948764216351732	0.20421602663369517	0.17117107564677123	0.12854150139604398	0.1595715056121056	0.16310353696541088	0.19989489755080145	0.20933339510779078	0.15224432111587277	0.12505667901110926	0.1618990848825172	0.34678197040158265	1.0897760042453646	1.090676537563612	1.017413382281374	0.30407043086577995	0.31983045480727096	0.3236858274653998	0.3448222294540265	0.32377731985722424	0.31576907312179553	0.2954779727774693	0.16969669494966624	0.15004069429871822	0.120857534464445	0.19645894703705777	0.12349528546921762	0.1337028061182226	0.13353709401662833	0.1413532471842351	0.11820422580081	0.05960755336956197	0.0
