	s31pp	w31pp	w12pp	f29pp	w16pp	f25pp	w25pp	s14pp	w14pp	s24pp	w24pp	f24pp	w9pp	S18H1	f32pp	f19pp	s25pp	s27pp	w27pp	f11pp	w11pp	w32pp	f6ppB	s8pp	w8pp	w20pp	f6ppA	w6pp	s20pp	f21pp	f9pp	w13pp	S20H1	F14H1A	S9H1	S3Hp	f7pp	w18pp	s30pp	f22ppA	s3pp	w3pp	f2pp	s2pp	w2pp	w26pp	f13pp	f4pp	w4pp	f14ppA	f26pp	f10pp	f14ppB	S1Hp	F6H1	f8pp	w10pp	f23ppA	f16ppA	f31pp	s17pp	s1pp	w1pp	s28pp	w28pp	f28pp	w17pp	f15pp	w15pp	w29pp	s29pp	w23pp	s23pp
s17pp	0.28557261558755576	0.27636204288113597	0.2265229148485335	0.24319510004035327	0.2746020968426459	0.1954052420773686	0.25117296370495246	0.3034169745413651	0.27109320410696836	0.20021126779354798	0.24454474026608522	0.1999238602185774	0.23351581309111277	0.35124584397418684	0.23724113913234268	0.2371167895192119	0.2552151568770186	0.27906456243473476	0.28990363529281893	0.2652445342827361	0.21882145380042023	0.25179271461407793	0.2584201341537586	0.29019219830887955	0.27316200492135834	0.2618629168641236	0.27247700691331955	0.24577084960778806	0.27406273395723507	0.22625999974088717	0.22628799758467438	0.21823110357183198	0.31580250854806763	0.3412083769430956	0.37651475009414315	0.4506749858873015	0.231790829172361	0.23548420974752904	0.2378708759141937	0.24732505520541695	0.257026652677034	0.22423475091200723	0.26144018337148256	0.1982526390172879	0.19536866179406148	0.2253874430304261	0.21088034075579634	0.19025698824538056	0.19150412013920276	0.21249604121148782	0.18374983310890936	0.19066956145198244	0.21304691699850897	0.3474431432775692	0.313905333045918	0.1657659425018142	0.19644834072193623	0.19749628028761612	0.18234431832878434	0.17101488835483059	0.0	0.24253587252593517	0.22298168895789053	0.2566893608454726	0.24503759962079236	0.24154274925720945	0.2004433032172745	0.2685173105906016	0.22114939502298894	0.2539420063045901	0.2233666912351101	0.26996914344962386	0.2902340758285396
s1pp	0.2585878468113486	0.2493772741049288	0.19953814607232637	0.21621033126414613	0.2476173280664388	0.16842047330116144	0.2241881949287453	0.276432205765158	0.24410843533076118	0.17322649901734083	0.21755997148987807	0.17293909144237024	0.20653104431490563	0.3242610751979797	0.21025637035613554	0.21013202074300474	0.22823038810081148	0.2520797936585276	0.2629188665166118	0.23825976550652894	0.19183668502421308	0.22480794583787078	0.23143536537755144	0.2632074295326724	0.24617723614515122	0.23487814808791646	0.2454922381371124	0.2187860808315809	0.24707796518102793	0.19927523096468003	0.19930322880846724	0.19124633479562483	0.2888177397718605	0.31422360816688844	0.349529981317936	0.42369021711109434	0.20480606039615384	0.2084994409713219	0.21718034478467788	0.22663452407590112	0.23633612154751815	0.20354421978249143	0.2407496522419667	0.1775621078877721	0.17467813066454566	0.20469691190091027	0.19018980962628051	0.18259037570365713	0.18383750759747935	0.2048294286697644	0.17608322056718592	0.183002948910259	0.20538030445678554	0.3397765307358458	0.30623872050419454	0.1798380842562931	0.21052048247641517	0.23839158637262975	0.22323962441379802	0.21191019443984427	0.24253587252593517	0.0	0.07553340425979349	0.19422084221684843	0.18256908099216818	0.1790742306285853	0.17345853444106735	0.24153254181439446	0.1941646262467818	0.22695723752838293	0.19638192245890296	0.24298437467341671	0.26324930705233246
w1pp	0.23903366324330394	0.2298230905368841	0.17998396250428167	0.19665614769610146	0.22806314449839415	0.14886628973311677	0.20463401136070064	0.2568780221971133	0.22455425176271654	0.15367231544929616	0.19800578792183343	0.15338490787432557	0.18697686074686098	0.30470689162993503	0.1907021867880909	0.1905778371749601	0.20867620453276683	0.23252561009048295	0.2433646829485671	0.21870558193848427	0.17228250145616844	0.2052537622698261	0.2118811818095068	0.24365324596462773	0.22662305257710658	0.21532396451987182	0.22593805456906774	0.19923189726353624	0.22752378161298326	0.17972104739663536	0.17974904524042257	0.1716921512275802	0.2692635562038158	0.29466942459884377	0.32997579774989133	0.40413603354304967	0.18525187682810917	0.18894525740327722	0.19762616121663323	0.20708034050785645	0.2167819379794735	0.18399003621444676	0.22119546867392204	0.15800792431972743	0.155123947096501	0.1851427283328656	0.17063562605823585	0.1630361921356125	0.16428332402943469	0.18527524510171972	0.15652903699914128	0.16344876534221436	0.1858261208887409	0.3202223471678011	0.2866845369361499	0.16028390068824847	0.19096629890837052	0.2188374028045851	0.20368544084575338	0.1923560108717996	0.22298168895789053	0.07553340425979349	0.0	0.1746666586488038	0.16301489742412353	0.15952004706054063	0.15390435087302268	0.2219783582463498	0.17461044267873713	0.20740305396033826	0.1768277388908583	0.22343019110537204	0.2436951234842878
s28pp	0.27274133513088605	0.26353076242446627	0.2136916343918638	0.23036381958368357	0.2617708163859762	0.1825739616206989	0.23834168324828275	0.2905856940846954	0.25826192365029865	0.18737998733687827	0.23171345980941552	0.18709257976190768	0.22068453263444307	0.33841456351751714	0.22440985867567298	0.2242855090625422	0.24238387642034892	0.26623328197806506	0.2770723548361492	0.2524132538260664	0.20599017334375053	0.23896143415740823	0.24558885369708888	0.27736091785220984	0.26033072446468863	0.2490316364074539	0.25964572645664985	0.23293956915111835	0.26123145350056537	0.21342871928421747	0.21345671712800468	0.20539982311516228	0.3029712280913979	0.3283770964864259	0.36368346963747344	0.4378437054306318	0.2189595487156913	0.22265292929085934	0.2313338331042153	0.24078801239543857	0.2504896098670556	0.21769770810202885	0.2549031405615041	0.19171559620730952	0.18883161898408307	0.21885040022044772	0.20434329794581796	0.19674386402319455	0.19799099591701677	0.21898291698930183	0.19023670888672334	0.19715643722979642	0.21953379277632296	0.35393001905538324	0.320392208823732	0.19399157257583055	0.22467397079595258	0.2525450746921672	0.23739311273333547	0.22606368275938168	0.2566893608454726	0.19422084221684843	0.1746666586488038	0.0	0.16804472004117527	0.16454986967759233	0.1876120227606048	0.2556860301339319	0.20831811456631924	0.24111072584792037	0.2105354107784404	0.25713786299295416	0.2774027953718699
w28pp	0.2610895739062058	0.25187900119978596	0.20203987316718353	0.2187120583590033	0.25011905516129596	0.1709222003960186	0.2266899220236025	0.27893393286001517	0.24661016242561834	0.175728226112198	0.22006169858473523	0.1754408185372274	0.20903277140976279	0.3267628022928369	0.21275809745099272	0.21263374783786193	0.23073211519566866	0.2545815207533848	0.26542059361146897	0.24076149260138613	0.19433841211907027	0.22730967293272797	0.23393709247240863	0.2657091566275296	0.24867896324000838	0.23737987518277365	0.2479939652319696	0.22128780792643807	0.2495796922758851	0.2017769580595372	0.20180495590332442	0.193748061890482	0.29131946686671767	0.31672533526174557	0.3520317084127932	0.4261919442059515	0.20730778749101103	0.21100116806617908	0.21968207187953503	0.2291362511707583	0.23883784864237534	0.2060459468773486	0.24325137933682386	0.18006383498262926	0.17717985775940281	0.20719863899576746	0.1926915367211377	0.1850921027985143	0.18633923469233651	0.20733115576462158	0.17858494766204308	0.18550467600511616	0.2078820315516427	0.342278257830703	0.3087404475990517	0.1823398113511503	0.21302220957127233	0.24089331346748694	0.2257413515086552	0.21441192153470143	0.24503759962079236	0.18256908099216818	0.16301489742412353	0.16804472004117527	0.0	0.12631580342146387	0.1759602615359245	0.24403426890925162	0.19666635334163896	0.22945896462324009	0.19888364955376012	0.24548610176827387	0.2657510341471896
f28pp	0.25759472354262286	0.24838415083620305	0.19854502280360062	0.21521720799542038	0.24662420479771308	0.1674273500324357	0.22319507166001956	0.27543908249643223	0.24311531206203546	0.17223337574861508	0.21656684822115235	0.1719459681736445	0.2055379210461799	0.32326795192925395	0.20926324708740981	0.20913889747427902	0.22723726483208576	0.25108667038980187	0.26192574324788603	0.2372666422378032	0.19084356175548736	0.22381482256914503	0.23044224210882572	0.26221430626394665	0.2451841128764255	0.23388502481919074	0.24449911486838666	0.21779295756285516	0.24608484191230218	0.19828210769595428	0.1983101055397415	0.1902532115268991	0.28782461650313473	0.3132304848981627	0.34853685804921025	0.4226970938423686	0.2038129371274281	0.20750631770259614	0.21618722151595215	0.22564140080717537	0.23534299827879243	0.20255109651376568	0.23975652897324096	0.17656898461904635	0.17368500739581993	0.20370378863218452	0.18919668635755477	0.1815972524349314	0.1828443843287536	0.20383630540103864	0.1750900972984602	0.18200982564153328	0.20438718118805982	0.33878340746712005	0.30524559723546885	0.1788449609875674	0.20952735920768945	0.23739846310390403	0.2222465011450723	0.21091707117111852	0.24154274925720945	0.1790742306285853	0.15952004706054063	0.16454986967759233	0.12631580342146387	0.0	0.1724654111723416	0.2405394185456687	0.19317150297805605	0.22596411425965718	0.1953887991901772	0.24199125140469097	0.2622561837836067
w17pp	0.18708949840447447	0.17787892569805464	0.1280397976654522	0.14471198285727196	0.18493650864445496	0.1057396538791776	0.16150737550676147	0.21375138634317414	0.18142761590877735	0.11054567959535698	0.15487915206789424	0.11025827202038639	0.15574764576867609	0.27347767665175016	0.159472971809906	0.1593486221967752	0.17744698955458196	0.20129639511229808	0.21213546797038224	0.1874763669602994	0.14105328647798354	0.17402454729164124	0.1806519668313219	0.21242403098644286	0.19539383759892168	0.18409474954168692	0.19470883959088287	0.16800268228535134	0.19629456663479838	0.14849183241845046	0.1485198302622377	0.1404629362493953	0.23803434122563094	0.26344020962065884	0.29874658277170646	0.3729068185648648	0.1540226618499243	0.15771604242509235	0.17508777547601717	0.18454195476724042	0.19424355223885748	0.1614516504738307	0.19865708293330597	0.13546953857911137	0.13258556135588495	0.16260434259224957	0.1480972403176198	0.14049780639499643	0.14174493828881862	0.1627368593611037	0.13399065125852522	0.1409103796015983	0.16328773514812484	0.29768396142718506	0.26414615119553386	0.1377455149476324	0.16842791316775446	0.19629901706396907	0.18114705510513732	0.16981762513118354	0.2004433032172745	0.17345853444106735	0.15390435087302268	0.1876120227606048	0.1759602615359245	0.1724654111723416	0.0	0.1700341934075203	0.12266627783990765	0.1554588891215088	0.12488357405202881	0.17148602626654255	0.19175095864545827
f15pp	0.24718987958294458	0.23797930687652477	0.18814017884392237	0.2048123640357421	0.25301051601778207	0.1738136612525047	0.22958138288008856	0.2818253937165013	0.24950162328210446	0.17861968696868408	0.22295315944122135	0.1783322793937135	0.2238216531420032	0.3415516840250773	0.2275469791832331	0.2274226295701023	0.24552099692790907	0.26937040248562516	0.2802094753437093	0.2555503743336265	0.20912729385131065	0.24209855466496835	0.248725974204649	0.28049803835976994	0.2634678449722488	0.25216875691501406	0.26278284696420995	0.23607668965867845	0.2643685740081255	0.21656583979177757	0.21659383763556478	0.2085369436227224	0.3061083485989581	0.331514216993986	0.36682059014503354	0.4409808259381919	0.2220966692232514	0.22579004979841943	0.24316178284934428	0.25261596214056753	0.2623175596121846	0.2295256578471578	0.2667310903066331	0.20354354595243848	0.20065956872921203	0.23067834996557668	0.21617124769094692	0.2085718137683235	0.20981894566214573	0.2308108667344308	0.2020646586318523	0.20898438697492538	0.23136174252145192	0.36575796880051215	0.332220158568861	0.2058195223209595	0.23650192054108155	0.26437302443729616	0.24922106247846443	0.23789163250451065	0.2685173105906016	0.24153254181439446	0.2219783582463498	0.2556860301339319	0.24403426890925162	0.2405394185456687	0.1700341934075203	0.0	0.1398411400332116	0.19361028749875964	0.16303497242927967	0.2315864074450127	0.25185133982392843
w15pp	0.19982196401533195	0.19061139130891214	0.1407722632763097	0.15744444846812944	0.2056426004501694	0.12644574568489203	0.1822134673124759	0.2344574781488886	0.2021337077144918	0.13125177140107142	0.1755852438736087	0.13096436382610083	0.17645373757439053	0.29418376845746463	0.18017906361562044	0.18005471400248965	0.1981530813602964	0.22200248691801253	0.2328415597760967	0.20818245876601385	0.161759378283698	0.1947306390973557	0.20135805863703635	0.2331301227921573	0.21609992940463613	0.20480084134740137	0.21541493139659731	0.1887087740910658	0.21700065844051283	0.1691979242241649	0.16922592206795212	0.16116902805510974	0.2587404330313454	0.2841463014263733	0.3194526745774209	0.3936129103705792	0.17472875365563872	0.17842213423080677	0.19579386728173162	0.20524804657295487	0.21494964404457192	0.18215774227954515	0.21936317473902042	0.15617563038482582	0.15329165316159937	0.18331043439796402	0.16880333212333426	0.16120389820071085	0.16245103009453307	0.18344295116681814	0.15469674306423964	0.16161647140731272	0.18399382695383926	0.3183900532328995	0.28485224300124834	0.15845160675334685	0.18913400497346888	0.21700510886968352	0.20185314691085177	0.19052371693689799	0.22114939502298894	0.1941646262467818	0.17461044267873713	0.20831811456631924	0.19666635334163896	0.19317150297805605	0.12266627783990765	0.1398411400332116	0.0	0.14624237193114697	0.11566705686166702	0.18421849187740003	0.20448342425631577
w29pp	0.23261457529693308	0.22340400259051324	0.1735648745579108	0.1902370597497306	0.23843521173177054	0.1592383569664932	0.21500607859407705	0.2672500894304897	0.23492631899609293	0.16404438268267257	0.2083778551552098	0.16375697510770199	0.20924634885599164	0.32697637973906574	0.21297167489722157	0.21284732528409078	0.23094569264189754	0.25479509819961366	0.2656341710576978	0.24097507004761498	0.19455198956529912	0.22752325037895682	0.23415066991863748	0.26592273407375844	0.24889254068623726	0.2375934526290025	0.24820754267819845	0.22150138537266692	0.24979326972211396	0.20199053550576604	0.20201853334955328	0.19396163933671084	0.2915330443129465	0.3169389127079745	0.35224528585902204	0.4264055216521804	0.20752136493723988	0.21121474551240793	0.22858647856333275	0.238040657854556	0.24774225532617306	0.21495035356114628	0.25215578602062155	0.18896824166642695	0.18608426444320053	0.21610304567956512	0.20159594340493536	0.193996509482312	0.1952436413761342	0.21623556244841924	0.1874893543458408	0.19440908268891388	0.21678643823544042	0.35118266451450064	0.31764485428284944	0.19124421803494798	0.22192661625507004	0.24979772015128465	0.2346457581924529	0.22331632821849912	0.2539420063045901	0.22695723752838293	0.20740305396033826	0.24111072584792037	0.22945896462324009	0.22596411425965718	0.1554588891215088	0.19361028749875964	0.14624237193114697	0.0	0.06609538942824936	0.21701110315900118	0.23727603553791693
s29pp	0.2020392602274531	0.19282868752103327	0.14298955948843084	0.15966174468025063	0.20785989666229057	0.12866304189701322	0.18443076352459709	0.23667477436100975	0.20435100392661296	0.1334690676131926	0.17780254008572982	0.13318166003822202	0.17867103378651167	0.29640106466958577	0.1823963598277416	0.1822720102146108	0.20037037757241757	0.2242197831301337	0.23505885598821785	0.210399754978135	0.16397667449581915	0.19694793530947685	0.2035753548491575	0.23534741900427847	0.2183172256167573	0.20701813755952253	0.21763222760871848	0.19092607030318695	0.219217954652634	0.17141522043628607	0.1714432182800733	0.16338632426723088	0.26095772924346655	0.2863635976384945	0.32166997078954207	0.3958302065827004	0.1769460498677599	0.18063943044292796	0.19801116349385278	0.20746534278507603	0.2171669402566931	0.1843750384916663	0.22158047095114158	0.15839292659694698	0.15550894937372056	0.18552773061008515	0.1710206283354554	0.16342119441283204	0.16466832630665423	0.18566024737893927	0.15691403927636083	0.1638337676194339	0.18621112316596045	0.3206073494450207	0.2870695392133695	0.160668902965468	0.19135130118559007	0.21922240508180468	0.20407044312297293	0.19274101314901915	0.2233666912351101	0.19638192245890296	0.1768277388908583	0.2105354107784404	0.19888364955376012	0.1953887991901772	0.12488357405202881	0.16303497242927967	0.11566705686166702	0.06609538942824936	0.0	0.18643578808952121	0.20670072046843696
w23pp	0.21903626831859813	0.20982569561217831	0.1860859966826636	0.20275818187448336	0.25446234887680436	0.17526549411152695	0.23103321573911081	0.2832772265755235	0.25095345614112674	0.18007151982770633	0.22440499230024358	0.17978411225273574	0.22527348600102542	0.3430035168840995	0.22899881204225533	0.22887446242912454	0.24697282978693133	0.27082223534464744	0.2816613082027316	0.25700220719264877	0.2105791267103329	0.2435503875239906	0.25017780706367126	0.2819498712187922	0.26491967783127107	0.2536205897740363	0.26423467982323223	0.23752852251770068	0.26582040686714775	0.2180176726507998	0.21804567049458703	0.20998877648174463	0.3075601814579803	0.33296604985300826	0.3682724230040558	0.44243265879721416	0.22354850208227364	0.2272418826574417	0.24461361570836654	0.2540677949995898	0.26376939247120684	0.23097749070618004	0.26818292316565534	0.20499537881146074	0.2021114015882343	0.2321301828245989	0.21762308054996915	0.21002364662734577	0.211270778521168	0.23226269959345303	0.20351649149087456	0.21043621983394764	0.23281357538047417	0.36720980165953443	0.33367199142788323	0.20727135517998174	0.2379537534001038	0.26582485729631844	0.2506728953374867	0.23934346536353288	0.26996914344962386	0.24298437467341671	0.22343019110537204	0.25713786299295416	0.24548610176827387	0.24199125140469097	0.17148602626654255	0.2315864074450127	0.18421849187740003	0.21701110315900118	0.18643578808952121	0.0	0.10638445879753206
s23pp	0.23930120069751387	0.23009062799109403	0.2063509290615793	0.2230231142533991	0.27472728125572005	0.19553042649044267	0.25129814811802653	0.30354215895443926	0.27121838852004243	0.20033645220662205	0.24466992467915932	0.20004904463165146	0.24553841837994117	0.36326844926301527	0.24926374442117105	0.24913939480804026	0.26723776216584705	0.2910871677235632	0.30192624058164735	0.2772671395715645	0.23084405908924865	0.26381531990290635	0.270442739442587	0.30221480359770797	0.28518461021018676	0.27388552215295203	0.284499612202148	0.2577934548966164	0.2860853392460635	0.23828260502971554	0.23831060287350275	0.23025370886066038	0.32782511383689605	0.353230982231924	0.38853735538297157	0.4626975911761299	0.24381343446118936	0.2475068150363574	0.2648785480872823	0.2743327273785055	0.2840343248501226	0.25124242308509576	0.2884478555445711	0.22526031119037648	0.22237633396715	0.25239511520351465	0.2378880129288849	0.23028857900626148	0.23153571090008374	0.25252763197236877	0.22378142386979027	0.23070115221286336	0.2530785077593899	0.3874747340384502	0.353936923806799	0.2275362875588975	0.2582186857790195	0.2860897896752342	0.2709378277164024	0.2596083977424486	0.2902340758285396	0.26324930705233246	0.2436951234842878	0.2774027953718699	0.2657510341471896	0.2622561837836067	0.19175095864545827	0.25185133982392843	0.20448342425631577	0.23727603553791693	0.20670072046843696	0.10638445879753206	0.0
