	31749	F8H1	S2Hp	F7H1	530075	530055	530167	31328	31750	31300	F6H1	s24H1	S12Hp	s24pp	S17H1	S4Hp	530394	31519	31723	31766	S29H1	530295	530258	S6Hp	s32pp	S25Hp	s12pp	s10pp	s21pp	s25pp	s6pp	31232	31452	S11Hp	530451	530331	S27H1	S9H1	S8Hp	s23pp	S7Hp	s14pp	31600	31379	31219	F23HpA	31160	F22HpB	s15pp	S10H1	531414	F16H1	s20pp	530163	s26pp	s28pp	s30pp	S20H1	31333	531424	530364	F14H1A	530368	S30H1	S15Hp	s17pp	F1H1	31450	F22H1A	F29H1	S14Hp	530177	31343	31360	530050	S23Hp	S28Hp	S26Hp	F14H1B	S31Hp	S13Hp	S1Hp	S21H1	31009	S19H1	F32H1	S3Hp	S22Hp
31219	0.25323699996279597	0.24964906392748687	0.3133694324058123	0.23973114706276694	0.224806762638956	0.20869457944062314	0.15352257039910208	0.13586082859427864	0.14151700283962923	0.17002964626817338	0.164198340319725	0.22450738505120324	0.12726461651220922	0.15834731903740085	0.2021787282568407	0.1567676932444641	0.20080424473551242	0.20338682151476786	0.21509179004938195	0.21180325904434297	0.2291092001355357	0.23609781942605496	0.23255948537291932	0.210218197906518	0.21555421012156156	0.10592922946079276	0.20097505828006873	0.1777717610581897	0.2384248165668485	0.1696763008365641	0.16429132264485743	0.1654936578670948	0.18545587298185762	0.19259887183851396	0.22901602031914353	0.1647694817930001	0.15396884066032807	0.16209421376967084	0.13310848357317454	0.16930167898925547	0.12040929990746188	0.15986627087911015	0.11651023831993601	0.05683994481086606	0.0	0.21179323001436431	0.49361173841678396	1.0616205976689306	1.2432646063750012	1.243766813484182	0.2950935221683609	0.20700433097819965	0.251202699497903	0.25363502087919454	0.30561731838062545	0.2808031940453981	0.3039768329182421	0.2616425872256006	0.25979946682400407	0.2690101418125448	0.2620931292540036	0.25919081584728015	0.24909417729621697	0.2169796639764957	0.1393053815986216	0.2510817340266311	0.30360346101306035	0.2574789280557111	0.3400218841630693	0.2194678120949156	0.21639243591100177	0.2258517999675697	0.22275710238059274	0.2237483710917339	0.24799289293762727	0.2567175836929645	0.1292162462042423	0.1267021789254863	0.20957200172206655	0.2108106329497603	0.24076451341308847	0.23490469571848582	0.23807212768799713	0.24356968239633564	0.23915385352865132	0.2338573850341985	0.19278929763342215	0.236408462407504
F23HpA	0.26664234300188605	0.26305440696657695	0.3267747754449023	0.253136490101857	0.23821210567804607	0.22209992247971322	0.1842282021718443	0.16656646036702086	0.17222263461237144	0.22012161232205613	0.21429030637360774	0.274599351105086	0.18528627631835948	0.2163689788435511	0.26020038806299095	0.21478935305061433	0.25882590454166265	0.2614084813209181	0.2731134498555322	0.2698249188504932	0.28713085994168597	0.2941194792322052	0.2905811451790696	0.26823985771266823	0.2735758699277118	0.16395088926694298	0.258996718086219	0.2357934208643399	0.29644647637299876	0.22769796064271436	0.22231298245100767	0.23845829996175677	0.2584205150765196	0.26556351393317595	0.3019806624138055	0.23773412388766207	0.22693348275499003	0.2350588558643328	0.2060731256678365	0.24226632108391744	0.19337394200212385	0.2525663001641783	0.23482726817335398	0.21609209754057113	0.21179323001436431	0.0	0.3962661808545853	0.9642750401067319	1.1459190488128024	1.146421255921983	0.1977479646061622	0.15858610399298118	0.20278447251268453	0.20521679389397607	0.257199091395407	0.23238496706017964	0.25555860593302365	0.2132243602403821	0.2113812398387856	0.22059191482732632	0.2136749022687851	0.21077258886206168	0.2006759503109985	0.16856143699127724	0.11992807318518861	0.2317044256131981	0.28422615259962736	0.2381016196422781	0.3206445757496363	0.2000905036814826	0.21133760928285983	0.22079697333942774	0.2177022757524508	0.21869354446359196	0.24293806630948533	0.25166275706482255	0.12416141957610036	0.1401075219645764	0.22297734476115666	0.2242159759888504	0.25416985645217854	0.24831003875757593	0.25147747072708726	0.2569750254354257	0.2525591965677414	0.2472627280732886	0.20619464067251222	0.24981380544659407
31160	0.5484608514043059	0.5448729153689967	0.6085932838473221	0.5349549985042767	0.5200306140804658	0.503918430882133	0.46604671057426394	0.4483849687694405	0.4540411430147911	0.5019401207244758	0.4961088147760274	0.5564178595075057	0.4671047847207791	0.49818748724597073	0.5420188964654106	0.496607861453034	0.5406444129440824	0.5432269897233377	0.5549319582579518	0.5516434272529129	0.5689493683441056	0.5759379876346249	0.5723996535814893	0.550058366115088	0.5553943783301315	0.44576939766936263	0.5408152264886387	0.5176119292667596	0.5782649847754184	0.509516469045134	0.5041314908534273	0.5202768083641764	0.5402390234789393	0.5473820223355956	0.5837991708162251	0.5195526322900818	0.5087519911574097	0.5168773642667525	0.48789163407025615	0.5240848294863371	0.4751924504045435	0.534384808566598	0.5166457765757736	0.4979106059429908	0.49361173841678396	0.3962661808545853	0.0	1.1787273582910183	1.3603713669970885	1.3608735741062692	0.41220028279044846	0.4404046123954008	0.4846029809151042	0.4870353022963957	0.5390175997978266	0.5142034754625993	0.5373771143354433	0.4950428686428017	0.49319974824120527	0.5024104232297459	0.4954934106712047	0.4925910972644813	0.4824944587134181	0.45037994539369686	0.40174658158760823	0.5135229340156178	0.566044661002047	0.5199201280446978	0.602463084152056	0.48190901208390224	0.49315611768527945	0.5026154817418473	0.49952078415487045	0.5005120528660116	0.524756574711905	0.5334812654672422	0.40597992797852	0.42192603036699605	0.5047958531635763	0.5060344843912701	0.5359883648545982	0.5301285471599956	0.5332959791295069	0.5387935338378453	0.5343777049701611	0.5290812364757083	0.488013149074932	0.5316323138490139
F22HpB	1.1164697106564523	1.112881774621143	1.1766021430994684	1.1029638577564231	1.0880394733326122	1.0719272901342793	1.0340555698264104	1.016393828021587	1.0220500022669377	1.0699489799766222	1.064117674028174	1.1244267187596522	1.0351136439729256	1.0661963464981172	1.110027755717557	1.0646167207051804	1.1086532721962288	1.1112358489754843	1.1229408175100983	1.1196522865050593	1.1369582275962522	1.1439468468867713	1.1404085128336356	1.1180672253672344	1.123403237582278	1.0137782569215092	1.1088240857407852	1.0856207885189062	1.1462738440275648	1.0775253282972805	1.0721403501055737	1.0882856676163228	1.1082478827310858	1.115390881587742	1.1518080300683717	1.0875614915422283	1.0767608504095563	1.084886223518899	1.0559004933224028	1.0920936887384836	1.0432013096566901	1.1023936678187445	1.08465463582792	1.0659194651951374	1.0616205976689306	0.9642750401067319	1.1787273582910183	0.0	0.23474425589158351	0.23524646300076418	0.8429154746754506	1.0084134716475475	1.0526118401672508	1.0550441615485422	1.1070264590499732	1.0822123347147459	1.10538597358759	1.0630517278949483	1.0612086074933518	1.0704192824818926	1.0635022699233514	1.060599956516628	1.0505033179655647	1.0183888046458436	0.9697554408397548	1.0815317932677644	1.1340535202541937	1.0879289872968443	1.1704719434042026	1.0499178713360489	1.061164976937426	1.070624340993994	1.067529643407017	1.0685209121181583	1.0927654339640516	1.1014901247193887	0.9739887872306665	0.9899348896191426	1.0728047124157227	1.0740433436434165	1.1039972241067448	1.098137406412142	1.1013048383816535	1.106802393089992	1.1023865642223076	1.0970900957278549	1.0560220083270784	1.0996411731011602
s15pp	1.298113719362523	1.2945257833272137	1.358246151805539	1.2846078664624938	1.2696834820386829	1.2535712988403502	1.2156995785324811	1.1980378367276576	1.2036940109730083	1.2515929886826929	1.2457616827342446	1.3060707274657228	1.2167576526789963	1.247840355204188	1.2916717644236277	1.246260729411251	1.2902972809022994	1.292879857681555	1.304584826216169	1.30129629521113	1.3186022363023229	1.325590855592842	1.3220525215397063	1.299711234073305	1.3050472462883487	1.19542226562758	1.2904680944468558	1.2672647972249766	1.3279178527336355	1.2591693370033512	1.2537843588116444	1.2699296763223935	1.2898918914371564	1.2970348902938127	1.3334520387744424	1.269205500248299	1.258404859115627	1.2665302322249696	1.2375445020284734	1.2737376974445542	1.2248453183627608	1.2840376765248152	1.2662986445339908	1.247563473901208	1.2432646063750012	1.1459190488128024	1.3603713669970885	0.23474425589158351	0.0	0.2470514125477854	1.024559483381521	1.190057480353618	1.2342558488733213	1.2366881702546129	1.2886704677560439	1.2638563434208165	1.2870299822936604	1.244695736601019	1.2428526161994224	1.2520632911879632	1.2451462786294218	1.2422439652226984	1.2321473266716354	1.200032813351914	1.1513994495458255	1.2631758019738348	1.3156975289602642	1.269572996002915	1.352115952110273	1.2315618800421193	1.2428089856434967	1.2522683497000646	1.2491736521130876	1.250164920824229	1.2744094426701222	1.2831341334254593	1.1556327959367372	1.1715788983252133	1.2544487211217934	1.2556873523494871	1.2856412328128153	1.2797814151182128	1.2829488470877242	1.2884464017960626	1.2840305729283783	1.2787341044339255	1.237666017033149	1.2812851818072308
S10H1	1.2986159264717037	1.2950279904363944	1.3587483589147198	1.2851100735716745	1.2701856891478636	1.254073505949531	1.2162017856416618	1.1985400438368383	1.204196218082189	1.2520951957918736	1.2462638898434253	1.3065729345749035	1.217259859788177	1.2483425623133686	1.2921739715328084	1.2467629365204318	1.2907994880114801	1.2933820647907357	1.3050870333253497	1.3017985023203107	1.3191044434115036	1.3260930627020227	1.322554728648887	1.3002134411824857	1.3055494533975294	1.1959244727367606	1.2909703015560365	1.2677670043341576	1.3284200598428162	1.259671544112532	1.254286565920825	1.2704318834315742	1.2903940985463371	1.2975370974029934	1.333954245883623	1.2697077073574796	1.2589070662248076	1.2670324393341503	1.2380467091376541	1.274239904553735	1.2253475254719415	1.2845398836339958	1.2668008516431715	1.2480656810103887	1.243766813484182	1.146421255921983	1.3608735741062692	0.23524646300076418	0.2470514125477854	0.0	1.0250616904907017	1.1905596874627986	1.234758055982502	1.2371903773637936	1.2891726748652244	1.2643585505299972	1.287532189402841	1.2451979437101997	1.2433548233086031	1.2525654982971437	1.2456484857386025	1.2427461723318791	1.232649533780816	1.2005350204610947	1.1519016566550062	1.2636780090830155	1.3161997360694448	1.2700752031120957	1.3526181592194537	1.2320640871513	1.2433111927526774	1.2527705568092453	1.2496758592222683	1.2506671279334096	1.274911649779303	1.28363634053464	1.1561350030459179	1.172081105434394	1.254950928230974	1.2561895594586678	1.2861434399219962	1.2802836222273934	1.2834510541969049	1.2889486089052433	1.284532780037559	1.2792363115431062	1.2381682241423297	1.2817873889164115
531414	0.3499426351558826	0.3463546991205735	0.41007506759889883	0.3364367822558535	0.3215123978320426	0.30540021463370975	0.26752849432584086	0.2498667525210174	0.255522926766368	0.30342190447605266	0.2975905985276043	0.3578996432590825	0.268586568472356	0.29966927099754764	0.3435006802169875	0.2980896452046109	0.34212619669565925	0.3447087734749147	0.35641374200952874	0.3531252110044898	0.3704311520956825	0.37741977138620175	0.3738814373330661	0.3515401498666648	0.35687616208170836	0.24725118142093955	0.3422970102402155	0.31909371301833644	0.3797467685269953	0.3109982527967109	0.3056132746050042	0.3217585921157533	0.3417208072305161	0.3488638060871725	0.3852809545678021	0.3210344160416586	0.31023377490898657	0.3183591480183294	0.28937341782183307	0.32556661323791397	0.2766742341561204	0.33586659231817484	0.3181275603273505	0.2993923896945677	0.2950935221683609	0.1977479646061622	0.41220028279044846	0.8429154746754506	1.024559483381521	1.0250616904907017	0.0	0.2418863961469777	0.2860847646666811	0.2885170860479726	0.3404993835494035	0.31568525921417623	0.3388588980870202	0.29652465239437864	0.29468153199278213	0.30389220698132285	0.29697519442278164	0.2940728810160582	0.28397624246499503	0.25186172914527377	0.20322836533918515	0.31500471776719463	0.36752644475362395	0.32140191179627464	0.4039448679036328	0.28339079583547916	0.29463790143685636	0.3040972654934243	0.30100256790644736	0.3019938366175885	0.32623835846348187	0.3349630492188191	0.20746171173009692	0.22340781411857294	0.3062776369151532	0.30751626814284694	0.3374701486061751	0.33161033091157244	0.33477776288108374	0.34027531758942225	0.335859488721738	0.3305630202272851	0.28949493282650873	0.33311409760059063
F16H1	0.26185344396572136	0.25826550793041225	0.32198587640873766	0.24834759106569232	0.23342320664188138	0.21731102344354858	0.17943930313567963	0.1617775613308562	0.16743373557620678	0.21533271328589146	0.20950140733744307	0.26981045206892135	0.18049737728219478	0.2115800798073864	0.25541148902682625	0.21000045401444967	0.254037005505498	0.25661958228475346	0.2683245508193675	0.26503601981432856	0.28234196090552127	0.2893305801960405	0.2857922461429049	0.2634509586765036	0.26878697089154713	0.15916199023077832	0.2542078190500543	0.23100452182817527	0.29165757733683406	0.22290906160654966	0.217524083414843	0.23366940092559207	0.25363161604035495	0.26077461489701126	0.29719176337764086	0.23294522485149738	0.22214458371882534	0.23026995682816814	0.20128422663167184	0.23747742204775274	0.18858504296595918	0.24777740112801366	0.2300383691371893	0.2113031985044065	0.20700433097819965	0.15858610399298118	0.4404046123954008	1.0084134716475475	1.190057480353618	1.1905596874627986	0.2418863961469777	0.0	0.1121504753761802	0.11458279675747174	0.16656509425890262	0.14175096992367534	0.1649246087965193	0.12259036310387775	0.12074724270228127	0.12995791769082196	0.12304090513228075	0.12013859172555733	0.16201944651185263	0.12990493319213137	0.11513917414902394	0.22691552657703346	0.2794372535634627	0.23331272060611347	0.31585567671347164	0.19530160464531793	0.20654871024669516	0.21600807430326308	0.21291337671628613	0.2139046454274273	0.23814916727332064	0.24687385802865786	0.11937252053993569	0.1353186229284117	0.21818844572499196	0.2194270769526857	0.24938095741601385	0.24352113972141126	0.24668857169092256	0.252186126399261	0.24777029753157676	0.24247382903712394	0.20140574163634756	0.24502490641042937
s20pp	0.30605181248542473	0.30246387645011563	0.366184244928441	0.29254595958539564	0.27762157516158475	0.2615093919632519	0.223637671655383	0.20597592985055954	0.21163210409591013	0.2595310818055948	0.2536997758571464	0.31400882058862467	0.22469574580189816	0.2557784483270898	0.29960985754652963	0.25419882253415305	0.2982353740252014	0.30081795080445684	0.3125229193390709	0.30923438833403194	0.32654032942522465	0.3335289487157439	0.32999061466260826	0.30764932719620697	0.3129853394112505	0.2033603587504817	0.2984061875697577	0.2752028903478786	0.33585594585653744	0.26710743012625304	0.26172245193454635	0.27786776944529545	0.29782998456005827	0.30497298341671464	0.34139013189734424	0.27714359337120076	0.2663429522385287	0.2744683253478715	0.24548259515137522	0.2816757905674561	0.23278341148566256	0.291975769647717	0.27423673765689266	0.25550156702410987	0.251202699497903	0.20278447251268453	0.4846029809151042	1.0526118401672508	1.2342558488733213	1.234758055982502	0.2860847646666811	0.1121504753761802	0.0	0.10377581555120563	0.15575811305263654	0.13094398871740923	0.1541176275902532	0.12966360335068078	0.1278204829490843	0.137031157937625	0.13011414537908378	0.12721183197236036	0.20621781503155598	0.1741033017118347	0.1593375426687273	0.2711138950967368	0.3236356220831661	0.2775110891258168	0.36005404523317497	0.2394999731650213	0.2507470787663985	0.26020644282296645	0.2571117452359895	0.25810301394713064	0.282347535793024	0.29107222654836123	0.16357088905963907	0.1795169914481151	0.26238681424469534	0.2636254454723891	0.29357932593571723	0.2877195082411146	0.2908869402106259	0.2963844949189644	0.29196866605128013	0.28667219755682727	0.2456041101560509	0.2892232749301328
530163	0.3084841338667162	0.3048961978314071	0.3686165663097325	0.2949782809666872	0.28005389654287627	0.2639417133445434	0.22606999303667452	0.20840825123185105	0.21406442547720164	0.2619634031868863	0.25613209723843794	0.31644114196991624	0.22712806718318967	0.2582107697083813	0.30204217892782115	0.25663114391544456	0.30066769540649285	0.3032502721857483	0.3149552407203624	0.3116667097153234	0.32897265080651616	0.3359612700970354	0.3324229360438998	0.3100816485774984	0.315417660792542	0.2057926801317732	0.3008385089510492	0.27763521172917016	0.33828826723782895	0.26953975150754456	0.26415477331583787	0.28030009082658697	0.30026230594134984	0.30740530479800615	0.3438224532786357	0.27957591475249227	0.26877527361982023	0.27690064672916304	0.24791491653266673	0.28410811194874763	0.23521573286695407	0.29440809102900856	0.2766690590381842	0.2579338884054013	0.25363502087919454	0.20521679389397607	0.4870353022963957	1.0550441615485422	1.2366881702546129	1.2371903773637936	0.2885170860479726	0.11458279675747174	0.10377581555120563	0.0	0.13929490798603178	0.11448078365080447	0.13765442252364843	0.1320959247319723	0.13025280433037584	0.1394634793189165	0.1325464667603753	0.12964415335365187	0.20865013641284752	0.17653562309312623	0.1617698640500188	0.27354621647802835	0.32606794346445755	0.27994341050710836	0.36248636661446654	0.24193229454631282	0.25317940014769	0.26263876420425797	0.259544066617281	0.26053533532842216	0.28477985717431553	0.29350454792965275	0.16600321044093058	0.1819493128294066	0.26481913562598686	0.2660577668536806	0.29601164731700874	0.29015182962240615	0.29331926159191746	0.2988168163002559	0.2944009874325716	0.28910451893811884	0.24803643153734242	0.29165559631142424
s26pp	0.3604664313681471	0.356878495332838	0.4205988638111634	0.3469605784681181	0.3320361940443072	0.3159240108459743	0.27805229053810543	0.260390548733282	0.2660467229786326	0.31394570068831723	0.30811439473986885	0.36842343947134715	0.2791103646846206	0.3101930672098122	0.35402447642925206	0.30861344141687547	0.35264999290792376	0.3552325696871792	0.3669375382217933	0.3636490072167543	0.38095494830794707	0.3879435675984663	0.3844052335453307	0.36206394607892933	0.36739995829397293	0.2577749776332041	0.3528208064524801	0.32961750923060107	0.39027056473925986	0.32152204900897546	0.3161370708172688	0.3322823883280179	0.35224460344278075	0.35938760229943706	0.3958047507800666	0.3315582122539232	0.32075757112125114	0.32888294423059394	0.29989721403409764	0.33609040945017854	0.287198030368385	0.34639038853043946	0.3286513565396151	0.30991618590683223	0.30561731838062545	0.257199091395407	0.5390175997978266	1.1070264590499732	1.2886704677560439	1.2891726748652244	0.3404993835494035	0.16656509425890262	0.15575811305263654	0.13929490798603178	0.0	0.1024662803392834	0.12563991921212736	0.1840782222334032	0.18223510183180675	0.1914457768203474	0.1845287642618062	0.18162645085508278	0.26063243391427837	0.2285179205945571	0.21375216155144972	0.32552851397945926	0.37805024096588846	0.33192570800853927	0.41446866411589744	0.29391459204774373	0.30516169764912093	0.3146210617056889	0.31152636411871193	0.31251763282985306	0.33676215467574644	0.34548684543108366	0.2179855079423615	0.2339316103308375	0.31680143312741776	0.3180400643551115	0.34799394481843965	0.34213412712383706	0.34530155909334836	0.3507991138016868	0.3463832849340025	0.34108681643954974	0.30001872903877336	0.34363789381285514
s28pp	0.33565230703291976	0.33206437099761066	0.39578473947593606	0.3221464541328908	0.30722206970907984	0.29110988651074704	0.2532381662028781	0.23557642439805465	0.24123259864340524	0.28913157635308995	0.28330027040464156	0.3436093151361198	0.25429624034939324	0.2853789428745849	0.3292103520940247	0.28379931708164813	0.3278358685726965	0.3304184453519519	0.342123413886566	0.338834882881527	0.35614082397271973	0.36312944326323904	0.3595911092101034	0.33724982174370205	0.34258583395874564	0.2329608532979768	0.3280066821172528	0.30480338489537373	0.3654564404040326	0.2967079246737482	0.2913229464820415	0.3074682639927906	0.3274304791075534	0.3345734779642098	0.3709906264448393	0.3067440879186959	0.2959434467860238	0.3040688198953666	0.2750830896988703	0.3112762851149512	0.26238390603315764	0.3215762641952121	0.3038372322043878	0.28510206157160495	0.2808031940453981	0.23238496706017964	0.5142034754625993	1.0822123347147459	1.2638563434208165	1.2643585505299972	0.31568525921417623	0.14175096992367534	0.13094398871740923	0.11448078365080447	0.1024662803392834	0.0	0.04357574564652011	0.15926409789817592	0.1574209774965794	0.16663165248512013	0.15971463992657892	0.1568123265198555	0.2358183095790511	0.20370379625932983	0.1889380372162224	0.3007143896442319	0.3532361166306612	0.3071115836733119	0.3896545397806701	0.2691004677125164	0.28034757331389365	0.28980693737046154	0.2867122397834846	0.2877035084946258	0.3119480303405191	0.3206727210958563	0.19317138360713418	0.2091174859956102	0.2919873087921904	0.29322594001988417	0.32317982048321237	0.3173200027886097	0.320487434758121	0.3259849894664595	0.3215691605987752	0.3162726921043224	0.275204604703546	0.3188237694776278
s30pp	0.35882594590576383	0.35523800987045473	0.4189583783487801	0.34532009300573474	0.33039570858192385	0.314283525383591	0.2764118050757221	0.25875006327089867	0.26440623751624925	0.3123052152259339	0.3064739092774855	0.36678295400896377	0.27746987922223726	0.3085525817474289	0.35238399096686873	0.30697295595449214	0.3510095074455405	0.35359208422479593	0.36529705275941	0.36200852175437104	0.37931446284556375	0.386303082136083	0.38276474808294736	0.36042346061654607	0.3657594728315896	0.2561344921708208	0.3511803209900968	0.3279770237682177	0.38863007927687654	0.31988156354659214	0.31449658535488545	0.33064190286563455	0.35060411798039737	0.35774711683705374	0.39416426531768334	0.32991772679153986	0.3191170856588678	0.3272424587682106	0.2982567285717143	0.3344499239877952	0.28555754490600166	0.3447499030680561	0.32701087107723176	0.30827570044444896	0.3039768329182421	0.25555860593302365	0.5373771143354433	1.10538597358759	1.2870299822936604	1.287532189402841	0.3388588980870202	0.1649246087965193	0.1541176275902532	0.13765442252364843	0.12563991921212736	0.04357574564652011	0.0	0.18243773677101988	0.18059461636942337	0.1898052913579641	0.18288827879942288	0.17998596539269945	0.2589919484518951	0.2268774351321738	0.2121116760890664	0.3238880285170759	0.3764097555035052	0.3302852225461559	0.41282817865351407	0.2922741065853604	0.3035212121867376	0.31298057624330555	0.3098858786563286	0.31087714736746974	0.3351216692133631	0.34384635996870033	0.21634502247997817	0.23229112486845419	0.31516094766503444	0.3163995788927282	0.3463534593560563	0.3404936416614537	0.343661073630965	0.3491586283393035	0.34474279947161923	0.33944633097716637	0.29837824357639	0.3419974083504719
S20H1	0.3164917002131223	0.3129037641778132	0.37662413265613853	0.3029858473130932	0.2880614628892823	0.27194927969094945	0.23407755938308056	0.2164158175782571	0.22207199182360768	0.26997096953329236	0.264139663584844	0.3244487083163222	0.2351356335295957	0.26621833605478734	0.3100497452742272	0.2646387102618506	0.30867526175289894	0.3112578385321544	0.32296280706676844	0.3196742760617295	0.3369802171529222	0.34396883644344145	0.3404305023903058	0.3180892149239045	0.32342522713894806	0.21380024647817925	0.3088460752974552	0.28564277807557614	0.346295833584235	0.2775473178539506	0.2721623396622439	0.288307657172993	0.3082698722877558	0.3154128711444122	0.3518300196250418	0.2875834810988983	0.27678283996622627	0.2849082130755691	0.25592248287907277	0.29211567829515367	0.2432232992133601	0.30241565737541454	0.2846766253845902	0.2659414547518074	0.2616425872256006	0.2132243602403821	0.4950428686428017	1.0630517278949483	1.244695736601019	1.2451979437101997	0.29652465239437864	0.12259036310387775	0.12966360335068078	0.1320959247319723	0.1840782222334032	0.15926409789817592	0.18243773677101988	0.0	0.09341082103698423	0.10262149602552492	0.09570448346698372	0.09280217006026029	0.21665770275925353	0.18454318943953224	0.16977743039642484	0.28155378282443433	0.33407550981086365	0.28795097685351434	0.3704939329608725	0.24993986089271886	0.26118696649409606	0.270646330550664	0.26755163296368706	0.2685429016748282	0.29278742352072157	0.3015121142760588	0.17401077678733662	0.18995687917581264	0.2728267019723929	0.27406533320008664	0.3040192136634148	0.29815939596881214	0.30132682793832344	0.30682438264666195	0.3024085537789777	0.2971120852845248	0.25604399788374843	0.29966316265783033
31333	0.3146485798115258	0.31106064377621667	0.374781012254542	0.3011427269114967	0.2862183424876858	0.270106159289353	0.23223443898148405	0.2145726971766606	0.2202288714220112	0.2681278491316959	0.2622965431832475	0.32260558791472577	0.23329251312799923	0.2643752156531909	0.30820662487263073	0.2627955898602541	0.30683214135130243	0.3094147181305579	0.321119686665172	0.317831155660133	0.33513709675132575	0.34212571604184494	0.3385873819887093	0.316246094522308	0.32158210673735155	0.21195712607658276	0.3070029548958587	0.2837996576739797	0.3444527131826385	0.2757041974523541	0.27031921926064745	0.2864645367713965	0.30642675188615937	0.3135697507428157	0.3499868992234453	0.2857403606973018	0.2749397195646298	0.28306509267397256	0.25407936247747626	0.2902725578935572	0.2413801788117636	0.3005725369738181	0.28283350498299376	0.2640983343502109	0.25979946682400407	0.2113812398387856	0.49319974824120527	1.0612086074933518	1.2428526161994224	1.2433548233086031	0.29468153199278213	0.12074724270228127	0.1278204829490843	0.13025280433037584	0.18223510183180675	0.1574209774965794	0.18059461636942337	0.09341082103698423	0.0	0.06416705785186343	0.05725004529332223	0.05434773188659879	0.21481458235765705	0.18270006903793579	0.16793430999482836	0.2797106624228379	0.33223238940926714	0.2861078564519179	0.36865081255927606	0.24809674049112235	0.2593438460924996	0.2688032101490675	0.26570851256209055	0.26669978127323174	0.2909443031191251	0.29966899387446233	0.17216765638574014	0.18811375877421616	0.2709835815707964	0.2722222127984901	0.30217609326181827	0.2963162755672157	0.299483707536727	0.3049812622450655	0.3005654333773812	0.29526896488292836	0.254200877482152	0.2978200422562338
531424	0.32385925480006644	0.32027131876475734	0.38399168724308275	0.31035340190003746	0.2954290174762265	0.27931683427789367	0.24144511397002477	0.2237833721652013	0.2294395464105519	0.2773385241202366	0.2715072181717882	0.3318162629032665	0.24250318811653993	0.27358589064173156	0.3174172998611714	0.2720062648487948	0.3160428163398431	0.31862539311909854	0.33033036165371266	0.32704183064867365	0.3443477717398664	0.35133639103038566	0.34779805697725	0.3254567695108487	0.33079278172589227	0.22116780106512346	0.31621362988439944	0.2930103326625204	0.3536633881711792	0.2849148724408948	0.2795298942491881	0.2956752117599372	0.3156374268747001	0.3227804257313564	0.35919757421198595	0.2949510356858425	0.2841503945531705	0.2922757676625133	0.263290037466017	0.2994832328820979	0.2505908538003043	0.3097832119623588	0.2920441799715344	0.2733090093387516	0.2690101418125448	0.22059191482732632	0.5024104232297459	1.0704192824818926	1.2520632911879632	1.2525654982971437	0.30389220698132285	0.12995791769082196	0.137031157937625	0.1394634793189165	0.1914457768203474	0.16663165248512013	0.1898052913579641	0.10262149602552492	0.06416705785186343	0.0	0.01271193917487199	0.013812792949108449	0.22402525734619774	0.19191074402647645	0.17714498498336906	0.2889213374113786	0.3414430643978078	0.2953185314404586	0.3778614875478168	0.25730741547966307	0.2685545210810403	0.2780138851376082	0.27491918755063127	0.2759104562617724	0.3001549781076658	0.308879668863003	0.18137833137428083	0.19732443376275685	0.2801942565593371	0.28143288778703085	0.311386768250359	0.3055269505557564	0.3086943825252677	0.31419193723360617	0.30977610836592184	0.3044796398714691	0.2634115524706927	0.3070307172447745
530364	0.3169422422415253	0.3133543062062162	0.37707467468454153	0.3034363893414962	0.2885120049176853	0.27239982171935245	0.23452810141148356	0.2168663596066601	0.22252253385201068	0.27042151156169536	0.264590205613247	0.3248992503447252	0.2355861755579987	0.26666887808319034	0.3105002873026302	0.2650892522902536	0.30912580378130194	0.3117083805605574	0.32341334909517144	0.3201248180901325	0.3374307591813252	0.34441937847184445	0.3408810444187088	0.3185397569523075	0.32387576916735106	0.21425078850658225	0.3092966173258582	0.28609332010397914	0.346746375612638	0.2779978598823536	0.2726128816906469	0.288758199201396	0.3087204143161588	0.3158634131728152	0.3522805616534448	0.2880340231273013	0.27723338199462927	0.2853587551039721	0.25637302490747577	0.29256622032355667	0.2436738412417631	0.30286619940381754	0.2851271674129932	0.2663919967802104	0.2620931292540036	0.2136749022687851	0.4954934106712047	1.0635022699233514	1.2451462786294218	1.2456484857386025	0.29697519442278164	0.12304090513228075	0.13011414537908378	0.1325464667603753	0.1845287642618062	0.15971463992657892	0.18288827879942288	0.09570448346698372	0.05725004529332223	0.01271193917487199	0.0	0.006895780390567254	0.21710824478765653	0.18499373146793524	0.17022797242482784	0.28200432485283733	0.33452605183926665	0.28840151888191734	0.3709444749892755	0.25039040292112186	0.26163750852249906	0.271096872579067	0.26800217499209006	0.2689934437032312	0.29323796554912457	0.3019626563044618	0.17446131881573962	0.19040742120421564	0.2732772440007959	0.27451587522848964	0.3044697556918178	0.29860993799721514	0.30177736996672644	0.30727492467506495	0.3028590958073807	0.2975626273129278	0.25649453991215143	0.30011370468623333
