	w18pp	f14ppB	f2pp	f10pp	w29pp	w16pp	f16ppB	w27pp	f8pp	f25pp	f20ppB	f28pp	f23ppB	S20H1	S22Hp	S1Hp	S21H1	S13Hp	S26Hp	f19pp	f22ppA	w22pp	w8pp	f24pp	w24pp	w4pp	w12pp	f30pp	f18pp	f21pp	f3pp	f6ppB	f26pp	f32pp	f14ppA	w2pp	w11pp	w23pp	w14pp	f31pp	w31pp	f16ppA	w32pp	w13pp	f9pp	f11pp	f12ppB	w10pp	w6pp	F6H1	S12Hp	S2Hp	S4Hp	w21pp	f6ppA	f1pp	f29pp	w3pp	S15Hp	S19H1	w17pp	w26pp	f7pp	f15pp	f12ppA	w15pp	w25pp	f17ppA	f20ppA	w1pp	w19pp	w9pp	w28pp	w20pp	f13pp	f23ppA	f22ppB	f4pp	f17ppB
f12ppB	0.005514302774015117	0.006906593717937973	0.006906593717937973	0.007344573084377073	0.007344573084377073	0.007980971477792273	0.008223876158412101	0.009117633519064418	0.009117633519064418	0.00829408898663464	0.009089572826938164	0.009290984283973647	0.008607673820136727	0.05653995813573275	0.055693112492542385	0.44619767875140715	0.518799041924967	1.1950977310750956	1.2383889447517176	0.00935299581661214	0.00935399581711217	0.010269774934983468	0.010082550278331407	0.007924613345719173	0.007772358845208195	0.007058945939345687	0.006650148353446978	0.005838217152752033	0.006772120469336626	0.006772120469336626	0.008928592330543716	0.008746951688871464	0.008746951688871464	0.008087953336101175	0.008087953336101175	0.0069861609436474665	0.0069861609436474665	0.005513302773515088	0.004838622184127452	0.008612856980477953	0.005724167910987583	0.005723167910487554	0.0014246039485821137	0.0016520643605744591	0.0009251121250372041	2.00000100005818e-06	0.0	3.00000150008727e-06	0.003616468060752635	0.05396041018605648	0.046249020447248906	0.053805157343459885	0.049823637086526464	0.003847099363884175	0.003847099363884175	0.004039625740996506	0.005193617703182031	0.005193617703182031	0.04267141485027058	0.04313482846830565	0.0032149420305894547	0.0032149420305894547	0.0035097882109802604	0.0035097882109802604	0.002705280937711843	0.002705280937711843	0.004563392120361017	0.007737817475121998	0.0058153691221700795	0.0058163691226701085	0.0058163691226701085	0.005813369121170022	0.005098815872791812	0.005357670912766287	0.005652923425666822	0.006075658894675046	0.007449720420345104	0.00510081587379187	0.005252273636731048
w10pp	0.005513302773515088	0.006905593717437944	0.006905593717437944	0.007343573083877045	0.007343573083877045	0.007979971477292245	0.008222876157912071	0.009116633518564388	0.009116633518564388	0.008293088986134612	0.009088572826438136	0.009289984283473617	0.0086066738196367	0.05653895813523273	0.05569211249204236	0.4461966787509071	0.518798041924467	1.1950967310745957	1.2383879447512176	0.00935199581611211	0.009352995816612142	0.01026877493448344	0.010081550277831378	0.007923613345219144	0.007771358844708167	0.007057945938845659	0.00664914835294695	0.005837217152252004	0.006771120468836597	0.006771120468836597	0.008927592330043688	0.008745951688371435	0.008745951688371435	0.008086953335601147	0.008086953335601147	0.0069851609431474376	0.0069851609431474376	0.005512302773015059	0.004837622183627423	0.008611856979977923	0.005723167910487554	0.005722167909987525	0.0014236039480820845	0.00165106436007443	0.000924112124537175	3.00000150008727e-06	3.00000150008727e-06	0.0	0.003615468060252606	0.05395941018555646	0.04624802044674888	0.05380415734295986	0.04982263708602644	0.003846099363384146	0.003846099363384146	0.004038625740496477	0.005192617702682001	0.005192617702682001	0.04267041484977055	0.04313382846780562	0.0032139420300894258	0.0032139420300894258	0.003508788210480231	0.003508788210480231	0.0027042809372118137	0.0027042809372118137	0.004562392119860988	0.00773681747462197	0.0058143691216700506	0.00581536912217008	0.00581536912217008	0.005812369120669993	0.005097815872291783	0.005356670912266258	0.005651923425166793	0.006074658894175017	0.007448720419845075	0.005099815873291841	0.005251273636231019
w6pp	0.008059114551578801	0.009451405495501657	0.009451405495501657	0.009889384861940758	0.009889384861940758	0.010525783255355957	0.010768687935975785	0.011662445296628103	0.011662445296628103	0.010838900764198325	0.011634384604501849	0.011835796061537332	0.011152485597700412	0.05908476991329644	0.05823792427010607	0.44874249052897086	0.5213438537025307	1.1976425428526594	1.2409337565292813	0.011897807594175825	0.011898807594675855	0.012814586712547153	0.012627362055895092	0.010469425123282857	0.01031717062277188	0.009603757716909371	0.009194960131010663	0.008383028930315718	0.009316932246900311	0.009316932246900311	0.011473404108107401	0.011291763466435149	0.011291763466435149	0.01063276511366486	0.01063276511366486	0.009530972721211152	0.009530972721211152	0.008058114551078773	0.0073834339616911365	0.011157668758041637	0.008268979688551267	0.008267979688051237	0.0039694157261457984	0.004196876138138144	0.0034699239026008883	0.003616468060752635	0.003616468060752635	0.003615468060252606	0.0	0.053312625362549985	0.04560123562374241	0.05315737251995339	0.049175852263019966	0.003199314540377678	0.003199314540377678	0.006584437518560191	0.007738429480745715	0.007738429480745715	0.04521622662783427	0.04567964024586933	0.005759753808153139	0.005759753808153139	0.0060545999885439445	0.0060545999885439445	0.005250092715275527	0.005250092715275527	0.007108203897924701	0.010282629252685683	0.008360180899733765	0.008361180900233793	0.008361180900233793	0.008358180898733707	0.007643627650355497	0.007902482690329973	0.008197735203230506	0.008620470672238732	0.009994532197908789	0.007645627651355555	0.007797085414294733
F6H1	0.05840305667688265	0.0597953476208055	0.0597953476208055	0.0602333269872446	0.0602333269872446	0.0608697253806598	0.061112630061279635	0.06200638742193195	0.06200638742193195	0.061182842889502174	0.061978326729805695	0.06217973818684118	0.06149642772300426	0.10942871203860029	0.10858186639540993	0.4990864326542747	0.5716877958278345	1.2479864849779632	1.291277698654585	0.06224174971947967	0.0622427497199797	0.063158528837851	0.06297130418119894	0.06081336724858671	0.06066111274807573	0.059947699842213216	0.05953890225631451	0.05872697105561957	0.05966087437220416	0.05966087437220416	0.06181734623341125	0.061635705591739	0.061635705591739	0.060976707238968704	0.060976707238968704	0.059874914846515	0.059874914846515	0.05840205667638262	0.057727376086994985	0.061501610883345485	0.058612921813855114	0.05861192181335508	0.054313357851449647	0.054540818263441995	0.05381386602790474	0.05396041018605648	0.05396041018605648	0.05395941018555646	0.053312625362549985	0.0	0.0700276480865682	0.09206388842369953	0.08808236816676611	0.05099190815179201	0.05099190815179201	0.05692837964386404	0.058082371606049565	0.058082371606049565	0.09556016875313811	0.09602358237117319	0.05610369593345699	0.05610369593345699	0.056398542113847795	0.056398542113847795	0.05559403484057938	0.05559403484057938	0.057452146023228554	0.06062657137798953	0.058704123025037615	0.058705123025537646	0.058705123025537646	0.05870212302403756	0.05798756977565935	0.05824642481563383	0.05854167732853436	0.05896441279754259	0.06033847432321264	0.05798956977665941	0.058141027539598586
S12Hp	0.05069166693807507	0.052083957881997926	0.052083957881997926	0.052521937248437026	0.052521937248437026	0.053158335641852225	0.05340124032247206	0.054294997683124374	0.054294997683124374	0.0534714531506946	0.05426693699099812	0.0544683484480336	0.05378503798419668	0.10171732229979272	0.10087047665660234	0.49137504291546713	0.5639764060890269	1.2402750952391557	1.2835663089157776	0.05453035998067209	0.054531359981172124	0.055447139099043426	0.05525991444239136	0.05310197750977913	0.05294972300926815	0.05223631010340564	0.05182751251750693	0.05101558131681199	0.05194948463339658	0.05194948463339658	0.054105956494603674	0.05392431585293142	0.05392431585293142	0.05326531750016113	0.05326531750016113	0.05216352510770742	0.05216352510770742	0.05069066693757504	0.05001598634818741	0.05379022114453791	0.05090153207504754	0.050900532074547505	0.04660196811264207	0.04682942852463442	0.046102476289097166	0.046249020447248906	0.046249020447248906	0.04624802044674888	0.04560123562374241	0.0700276480865682	0.0	0.08435249868489195	0.08037097842795854	0.043280518412984435	0.043280518412984435	0.04921698990505646	0.05037098186724199	0.05037098186724199	0.08784877901433054	0.08831219263236562	0.04839230619464941	0.04839230619464941	0.04868715237504022	0.04868715237504022	0.0478826451017718	0.0478826451017718	0.04974075628442098	0.052915181639181956	0.05099273328623004	0.05099373328673007	0.05099373328673007	0.05099073328522998	0.050276180036851775	0.05053503507682625	0.05083028758972678	0.05125302305873501	0.05262708458440507	0.05027818003785183	0.05042963780079101
S2Hp	0.05824780383428605	0.059640094778208905	0.059640094778208905	0.060078074144648004	0.060078074144648004	0.060714472538063204	0.06095737721868304	0.06185113457933535	0.06185113457933535	0.061027590046905576	0.0618230738872091	0.06202448534424458	0.06134117488040766	0.10927345919600369	0.10842661355281333	0.4989311798116781	0.5715325429852379	1.2478312321353666	1.2911224458119885	0.06208649687688307	0.0620874968773831	0.0630032759952544	0.06281605133860234	0.06065811440599011	0.06050585990547913	0.05979244699961662	0.05938364941371791	0.05857171821302297	0.05950562152960756	0.05950562152960756	0.06166209339081465	0.0614804527491424	0.0614804527491424	0.060821454396372106	0.060821454396372106	0.0597196620039184	0.0597196620039184	0.05824680383378602	0.057572123244398386	0.06134635804074889	0.058457668971258515	0.058456668970758484	0.05415810500885305	0.0543855654208454	0.053658613185308145	0.053805157343459885	0.053805157343459885	0.05380415734295986	0.05315737251995339	0.09206388842369953	0.08435249868489195	0.0	0.07173565592475584	0.050836655309195414	0.050836655309195414	0.05677312680126744	0.05792711876345297	0.05792711876345297	0.09540491591054151	0.09586832952857659	0.05594844309086039	0.05594844309086039	0.0562432892712512	0.0562432892712512	0.05543878199798278	0.05543878199798278	0.057296893180631955	0.060471318535392934	0.05854887018244102	0.05854987018294105	0.05854987018294105	0.05854687018144096	0.057832316933062754	0.05809117197303723	0.05838642448593776	0.05880915995494599	0.06018322148061604	0.05783431693406281	0.05798577469700199
S4Hp	0.05426628357735263	0.05565857452127548	0.05565857452127548	0.05609655388771458	0.05609655388771458	0.05673295228112978	0.056975856961749616	0.05786961432240193	0.05786961432240193	0.057046069789972155	0.057841553630275676	0.05804296508731116	0.05735965462347424	0.10529193893907027	0.10444509329587989	0.4949496595547447	0.5675510227283045	1.243849711878433	1.2871409255550552	0.05810497661994965	0.05810597662044968	0.05902175573832098	0.05883453108166892	0.05667659414905669	0.05652433964854571	0.055810926742683196	0.05540212915678449	0.05459019795608955	0.05552410127267414	0.05552410127267414	0.05768057313388123	0.05749893249220898	0.05749893249220898	0.056839934139438685	0.056839934139438685	0.05573814174698498	0.05573814174698498	0.0542652835768526	0.053590602987464965	0.057364837783815466	0.054476148714325094	0.05447514871382506	0.05017658475191963	0.050404045163911976	0.04967709292837472	0.049823637086526464	0.049823637086526464	0.04982263708602644	0.049175852263019966	0.08808236816676611	0.08037097842795854	0.07173565592475584	0.0	0.04685513505226199	0.04685513505226199	0.05279160654433402	0.053945598506519546	0.053945598506519546	0.0914233956536081	0.09188680927164317	0.05196692283392697	0.05196692283392697	0.052261769014317776	0.052261769014317776	0.05145726174104936	0.05145726174104936	0.053315372923698534	0.05648979827845951	0.054567349925507595	0.05456834992600763	0.05456834992600763	0.05456534992450754	0.05385079667612933	0.05410965171610381	0.05440490422900434	0.05482763969801257	0.05620170122368262	0.05385279667712939	0.054004254440068566
w21pp	0.008289745854710342	0.009682036798633198	0.009682036798633198	0.010120016165072299	0.010120016165072299	0.010756414558487498	0.010999319239107325	0.011893076599759644	0.011893076599759644	0.011069532067329866	0.011865015907633388	0.012066427364668873	0.011383116900831953	0.059315401216427976	0.058468555573237616	0.4489731218321024	0.5215744850056622	1.1978731741557909	1.2411643878324128	0.012128438897307366	0.012129438897807394	0.013045218015678692	0.012857993359026633	0.010700056426414398	0.01054780192590342	0.009834389020040912	0.009425591434142204	0.008613660233447258	0.009547563550031852	0.009547563550031852	0.01170403541123894	0.01152239476956669	0.01152239476956669	0.0108633964167964	0.0108633964167964	0.009761604024342691	0.009761604024342691	0.008288745854210312	0.0076140652648226765	0.011388300061173178	0.008499610991682807	0.008498610991182778	0.004200047029277338	0.004427507441269683	0.0037005552057324284	0.003847099363884175	0.003847099363884175	0.003846099363384146	0.003199314540377678	0.05099190815179201	0.043280518412984435	0.050836655309195414	0.04685513505226199	0.0	2.00000100005818e-06	0.006815068821691731	0.007969060783877255	0.007969060783877255	0.045446857930965805	0.045910271549000875	0.005990385111284679	0.005990385111284679	0.006285231291675485	0.006285231291675485	0.005480724018407067	0.005480724018407067	0.007338835201056241	0.010513260555817222	0.008590812202865304	0.008591812203365332	0.008591812203365332	0.008588812201865246	0.007874258953487038	0.008133113993461514	0.008428366506362047	0.00885110197537027	0.01022516350104033	0.007876258954487096	0.008027716717426274
f6ppA	0.008289745854710342	0.009682036798633198	0.009682036798633198	0.010120016165072299	0.010120016165072299	0.010756414558487498	0.010999319239107325	0.011893076599759644	0.011893076599759644	0.011069532067329866	0.011865015907633388	0.012066427364668873	0.011383116900831953	0.059315401216427976	0.058468555573237616	0.4489731218321024	0.5215744850056622	1.1978731741557909	1.2411643878324128	0.012128438897307366	0.012129438897807394	0.013045218015678692	0.012857993359026633	0.010700056426414398	0.01054780192590342	0.009834389020040912	0.009425591434142204	0.008613660233447258	0.009547563550031852	0.009547563550031852	0.01170403541123894	0.01152239476956669	0.01152239476956669	0.0108633964167964	0.0108633964167964	0.009761604024342691	0.009761604024342691	0.008288745854210312	0.0076140652648226765	0.011388300061173178	0.008499610991682807	0.008498610991182778	0.004200047029277338	0.004427507441269683	0.0037005552057324284	0.003847099363884175	0.003847099363884175	0.003846099363384146	0.003199314540377678	0.05099190815179201	0.043280518412984435	0.050836655309195414	0.04685513505226199	2.00000100005818e-06	0.0	0.006815068821691731	0.007969060783877255	0.007969060783877255	0.045446857930965805	0.045910271549000875	0.005990385111284679	0.005990385111284679	0.006285231291675485	0.006285231291675485	0.005480724018407067	0.005480724018407067	0.007338835201056241	0.010513260555817222	0.008590812202865304	0.008591812203365332	0.008591812203365332	0.008588812201865246	0.007874258953487038	0.008133113993461514	0.008428366506362047	0.00885110197537027	0.01022516350104033	0.007876258954487096	0.008027716717426274
f1pp	0.004149366642588113	0.0055416575865109684	0.0055416575865109684	0.0059796369529500695	0.0059796369529500695	0.006616035346365269	0.006858940026985096	0.007752697387637414	0.007752697387637414	0.0069291528552076365	0.00772463669551116	0.007926048152546643	0.007242737688709724	0.055175022004305754	0.05432817636111538	0.4448327426199802	0.51743410579354	1.1937327949436687	1.2370240086202906	0.007988059685185137	0.007989059685685165	0.008904838803556463	0.008717614146904404	0.006559677214292169	0.0064074227137811916	0.005694009807918683	0.0052852122220199745	0.0044732810213250285	0.005407184337909622	0.005407184337909622	0.007563656199116712	0.00738201555744446	0.00738201555744446	0.006723017204674171	0.006723017204674171	0.005621224812220462	0.005621224812220462	0.004148366642088084	0.003473686052700448	0.007247920849050948	0.004359231779560578	0.004358231779060549	0.0030713338313580365	0.0032987942433503822	0.0031165136169593603	0.004039625740996506	0.004039625740996506	0.004038625740496477	0.006584437518560191	0.05692837964386404	0.04921698990505646	0.05677312680126744	0.05279160654433402	0.006815068821691731	0.006815068821691731	0.0	0.0014515210147506051	0.0014515210147506051	0.03892931816183916	0.03939273177987423	0.0008286837124071677	0.0008286837124071677	0.0011255298937980314	0.0011255298937980314	0.001340344806284838	0.001340344806284838	0.003198455988934012	0.006372881343694995	0.004450432990743075	0.004451432991243105	0.004451432991243105	0.004448432989743017	0.003733879741364808	0.003992734781339283	0.0042879872942398175	0.004710722763248042	0.0060847842889181	0.0037358797423648663	0.0038873375053040437
f29pp	0.005303358604773637	0.0066956495486964925	0.0066956495486964925	0.0071336289151355935	0.0071336289151355935	0.007770027308550793	0.00801293198917062	0.008906689349822937	0.008906689349822937	0.00808314481739316	0.008878628657696685	0.009080040114732166	0.008396729650895248	0.05632901396649127	0.055482168323300905	0.4459867345821657	0.5185880977557255	1.1948867869058541	1.238178000582476	0.009142051647370659	0.00914305164787069	0.010058830765741988	0.009871606109089926	0.007713669176477693	0.007561414675966716	0.006848001770104207	0.0064392041842054985	0.0056272729835105525	0.006561176300095146	0.006561176300095146	0.008717648161302237	0.008536007519629983	0.008536007519629983	0.007877009166859695	0.007877009166859695	0.006775216774405986	0.006775216774405986	0.005302358604273608	0.0046276780148859714	0.008401912811236471	0.005513223741746102	0.005512223741246073	0.004225325793543561	0.004452786205535906	0.004270505579144885	0.005193617703182031	0.005193617703182031	0.005192617702682001	0.007738429480745715	0.058082371606049565	0.05037098186724199	0.05792711876345297	0.053945598506519546	0.007969060783877255	0.007969060783877255	0.0014515210147506051	0.0	2.00000100005818e-06	0.03844048926388833	0.0389039028819234	0.001982675674592692	0.001982675674592692	0.0022795218559835554	0.0022795218559835554	0.002494336768470362	0.002494336768470362	0.004352447951119536	0.007526873305880519	0.005604424952928599	0.005605424953428629	0.005605424953428629	0.005602424951928541	0.004887871703550332	0.005146726743524807	0.0054419792564253415	0.005864714725433566	0.007238776251103624	0.00488987170455039	0.005041329467489568
w3pp	0.005303358604773637	0.0066956495486964925	0.0066956495486964925	0.0071336289151355935	0.0071336289151355935	0.007770027308550793	0.00801293198917062	0.008906689349822937	0.008906689349822937	0.00808314481739316	0.008878628657696685	0.009080040114732166	0.008396729650895248	0.05632901396649127	0.055482168323300905	0.4459867345821657	0.5185880977557255	1.1948867869058541	1.238178000582476	0.009142051647370659	0.00914305164787069	0.010058830765741988	0.009871606109089926	0.007713669176477693	0.007561414675966716	0.006848001770104207	0.0064392041842054985	0.0056272729835105525	0.006561176300095146	0.006561176300095146	0.008717648161302237	0.008536007519629983	0.008536007519629983	0.007877009166859695	0.007877009166859695	0.006775216774405986	0.006775216774405986	0.005302358604273608	0.0046276780148859714	0.008401912811236471	0.005513223741746102	0.005512223741246073	0.004225325793543561	0.004452786205535906	0.004270505579144885	0.005193617703182031	0.005193617703182031	0.005192617702682001	0.007738429480745715	0.058082371606049565	0.05037098186724199	0.05792711876345297	0.053945598506519546	0.007969060783877255	0.007969060783877255	0.0014515210147506051	2.00000100005818e-06	0.0	0.03844048926388833	0.0389039028819234	0.001982675674592692	0.001982675674592692	0.0022795218559835554	0.0022795218559835554	0.002494336768470362	0.002494336768470362	0.004352447951119536	0.007526873305880519	0.005604424952928599	0.005605424953428629	0.005605424953428629	0.005602424951928541	0.004887871703550332	0.005146726743524807	0.0054419792564253415	0.005864714725433566	0.007238776251103624	0.00488987170455039	0.005041329467489568
S15Hp	0.042781155751862185	0.04417344669578504	0.04417344669578504	0.04461142606222414	0.04461142606222414	0.04524782445563934	0.04549072913625917	0.04638448649691149	0.04638448649691149	0.04556094196448171	0.04635642580478523	0.046557837261820716	0.045874526797983796	0.09380681111357983	0.09295996547038946	0.48346453172925424	0.556065894902814	1.2323645840529427	1.2756557977295646	0.046619848794459205	0.04662084879495924	0.04753662791283054	0.04734940325617847	0.04519146632356624	0.045039211823055265	0.04432579891719275	0.043917001331294045	0.0431050701305991	0.044038973447183695	0.044038973447183695	0.04619544530839079	0.04601380466671853	0.04601380466671853	0.04535480631394824	0.04535480631394824	0.044253013921494534	0.044253013921494534	0.04278015575136215	0.04210547516197452	0.04587970995832502	0.04299102088883465	0.04299002088833462	0.04170312294063211	0.04193058335262446	0.041748302726233436	0.04267141485027058	0.04267141485027058	0.04267041484977055	0.04521622662783427	0.09556016875313811	0.08784877901433054	0.09540491591054151	0.0914233956536081	0.045446857930965805	0.045446857930965805	0.03892931816183916	0.03844048926388833	0.03844048926388833	0.0	0.06670902790876329	0.03946047282168124	0.03946047282168124	0.03975731900307211	0.03975731900307211	0.03997213391555891	0.03997213391555891	0.04183024509820809	0.04500467045296907	0.04308222210001715	0.04308322210051718	0.04308322210051718	0.043080222099017094	0.04236566885063889	0.042624523890613365	0.042919776403513896	0.043342511872522124	0.04471657339819218	0.042367668851638944	0.04251912661457812
S19H1	0.043244569369897255	0.04463686031382011	0.04463686031382011	0.04507483968025921	0.04507483968025921	0.04571123807367441	0.04595414275429424	0.04684790011494656	0.04684790011494656	0.04602435558251678	0.0468198394228203	0.047021250879855786	0.046337940416018866	0.0942702247316149	0.09342337908842452	0.48392794534728933	0.5565293085208491	1.2328279976709777	1.2761192113475996	0.047083262412494276	0.04708426241299431	0.04800004153086561	0.04781281687421354	0.04565487994160131	0.045502625441090336	0.04478921253522782	0.044380414949329115	0.043568483748634174	0.044502387065218765	0.044502387065218765	0.04665885892642586	0.0464772182847536	0.0464772182847536	0.04581821993198331	0.04581821993198331	0.044716427539529605	0.044716427539529605	0.043243569369397224	0.04256888878000959	0.04634312357636009	0.04345443450686972	0.04345343450636969	0.04216653655866718	0.04239399697065953	0.042211716344268506	0.04313482846830565	0.04313482846830565	0.04313382846780562	0.04567964024586933	0.09602358237117319	0.08831219263236562	0.09586832952857659	0.09188680927164317	0.045910271549000875	0.045910271549000875	0.03939273177987423	0.0389039028819234	0.0389039028819234	0.06670902790876329	0.0	0.03992388643971631	0.03992388643971631	0.04022073262110718	0.04022073262110718	0.040435547533593984	0.040435547533593984	0.04229365871624316	0.04546808407100414	0.04354563571805222	0.04354663571855225	0.04354663571855225	0.043543635717052165	0.04282908246867396	0.043087937508648436	0.043383190021548966	0.043805925490557195	0.04517998701622725	0.042831082469674014	0.04298254023261319
w17pp	0.003324682932181061	0.004716973876103916	0.004716973876103916	0.005154953242543017	0.005154953242543017	0.005791351635958217	0.006034256316578044	0.006928013677230362	0.006928013677230362	0.006104469144800584	0.0068999529851041085	0.007101364442139591	0.0064180539783026715	0.0543503382938987	0.053503492650708334	0.4440080589095731	0.5166094220831329	1.1929081112332616	1.2361993249098835	0.007163375974778084	0.007164375975278114	0.008080155093149412	0.007892930436497352	0.005734993503885117	0.005582739003374139	0.004869326097511631	0.004460528511612922	0.003648597310917977	0.0045825006275025705	0.0045825006275025705	0.006738972488709661	0.0065573318470374085	0.0065573318470374085	0.005898333494267119	0.005898333494267119	0.00479654110181341	0.00479654110181341	0.0033236829316810315	0.002649002342293396	0.006423237138643897	0.003534548069153526	0.003533548068653497	0.002246650120950985	0.002474110532943331	0.002291829906552309	0.0032149420305894547	0.0032149420305894547	0.0032139420300894258	0.005759753808153139	0.05610369593345699	0.04839230619464941	0.05594844309086039	0.05196692283392697	0.005990385111284679	0.005990385111284679	0.0008286837124071677	0.001982675674592692	0.001982675674592692	0.03946047282168124	0.03992388643971631	0.0	2.00000100005818e-06	0.00030084618339098004	0.00030084618339098004	0.0005156610958777864	0.0005156610958777864	0.0023737722785269603	0.005548197633287942	0.0036257492803360232	0.003626749280836052	0.003626749280836052	0.003623749279335965	0.0029091960309577556	0.003168051070932231	0.0034633035838327647	0.0038860390528409894	0.005260100578511047	0.002911196031957814	0.0030626537948969914
w26pp	0.003324682932181061	0.004716973876103916	0.004716973876103916	0.005154953242543017	0.005154953242543017	0.005791351635958217	0.006034256316578044	0.006928013677230362	0.006928013677230362	0.006104469144800584	0.0068999529851041085	0.007101364442139591	0.0064180539783026715	0.0543503382938987	0.053503492650708334	0.4440080589095731	0.5166094220831329	1.1929081112332616	1.2361993249098835	0.007163375974778084	0.007164375975278114	0.008080155093149412	0.007892930436497352	0.005734993503885117	0.005582739003374139	0.004869326097511631	0.004460528511612922	0.003648597310917977	0.0045825006275025705	0.0045825006275025705	0.006738972488709661	0.0065573318470374085	0.0065573318470374085	0.005898333494267119	0.005898333494267119	0.00479654110181341	0.00479654110181341	0.0033236829316810315	0.002649002342293396	0.006423237138643897	0.003534548069153526	0.003533548068653497	0.002246650120950985	0.002474110532943331	0.002291829906552309	0.0032149420305894547	0.0032149420305894547	0.0032139420300894258	0.005759753808153139	0.05610369593345699	0.04839230619464941	0.05594844309086039	0.05196692283392697	0.005990385111284679	0.005990385111284679	0.0008286837124071677	0.001982675674592692	0.001982675674592692	0.03946047282168124	0.03992388643971631	2.00000100005818e-06	0.0	0.00030084618339098004	0.00030084618339098004	0.0005156610958777864	0.0005156610958777864	0.0023737722785269603	0.005548197633287942	0.0036257492803360232	0.003626749280836052	0.003626749280836052	0.003623749279335965	0.0029091960309577556	0.003168051070932231	0.0034633035838327647	0.0038860390528409894	0.005260100578511047	0.002911196031957814	0.0030626537948969914
f7pp	0.0036195291125718666	0.005011820056494722	0.005011820056494722	0.005449799422933823	0.005449799422933823	0.006086197816349023	0.006329102496968849	0.0072228598576211675	0.0072228598576211675	0.00639931532519139	0.007194799165494914	0.0073962106225303964	0.006712900158693478	0.0546451844742895	0.053798338831099135	0.4443029050899639	0.5169042682635238	1.1932029574136525	1.2364941710902744	0.0074582221551688895	0.007459222155668919	0.008375001273540218	0.008187776616888156	0.006029839684275923	0.005877585183764945	0.005164172277902437	0.004755374692003728	0.003943443491308782	0.004877346807893376	0.004877346807893376	0.007033818669100466	0.006852178027428214	0.006852178027428214	0.006193179674657925	0.006193179674657925	0.005091387282204216	0.005091387282204216	0.0036185291120718376	0.0029438485226842017	0.006718083319034702	0.003829394249544332	0.0038283942490443027	0.002541496301341791	0.002768956713334136	0.0025866760869431146	0.0035097882109802604	0.0035097882109802604	0.003508788210480231	0.0060545999885439445	0.056398542113847795	0.04868715237504022	0.0562432892712512	0.052261769014317776	0.006285231291675485	0.006285231291675485	0.0011255298937980314	0.0022795218559835554	0.0022795218559835554	0.03975731900307211	0.04022073262110718	0.00030084618339098004	0.00030084618339098004	0.0	2.00000100005818e-06	0.0008105072762685919	0.0008105072762685919	0.002668618458917766	0.0058430438136787485	0.003920595460726829	0.003921595461226859	0.003921595461226859	0.003918595459726771	0.0032040422113485617	0.003462897251323037	0.003758149764223571	0.0041808852332317955	0.0055549467589018535	0.00320604221234862	0.0033574999752877975
f15pp	0.0036195291125718666	0.005011820056494722	0.005011820056494722	0.005449799422933823	0.005449799422933823	0.006086197816349023	0.006329102496968849	0.0072228598576211675	0.0072228598576211675	0.00639931532519139	0.007194799165494914	0.0073962106225303964	0.006712900158693478	0.0546451844742895	0.053798338831099135	0.4443029050899639	0.5169042682635238	1.1932029574136525	1.2364941710902744	0.0074582221551688895	0.007459222155668919	0.008375001273540218	0.008187776616888156	0.006029839684275923	0.005877585183764945	0.005164172277902437	0.004755374692003728	0.003943443491308782	0.004877346807893376	0.004877346807893376	0.007033818669100466	0.006852178027428214	0.006852178027428214	0.006193179674657925	0.006193179674657925	0.005091387282204216	0.005091387282204216	0.0036185291120718376	0.0029438485226842017	0.006718083319034702	0.003829394249544332	0.0038283942490443027	0.002541496301341791	0.002768956713334136	0.0025866760869431146	0.0035097882109802604	0.0035097882109802604	0.003508788210480231	0.0060545999885439445	0.056398542113847795	0.04868715237504022	0.0562432892712512	0.052261769014317776	0.006285231291675485	0.006285231291675485	0.0011255298937980314	0.0022795218559835554	0.0022795218559835554	0.03975731900307211	0.04022073262110718	0.00030084618339098004	0.00030084618339098004	2.00000100005818e-06	0.0	0.0008105072762685919	0.0008105072762685919	0.002668618458917766	0.0058430438136787485	0.003920595460726829	0.003921595461226859	0.003921595461226859	0.003918595459726771	0.0032040422113485617	0.003462897251323037	0.003758149764223571	0.0041808852332317955	0.0055549467589018535	0.00320604221234862	0.0033574999752877975
