	530315	F8H1	F14H1A	31512	31750	531414	F3H1	31428	S26Hp	S19H1	F22H1A	S1Hp	S27H1	S15Hp	530368	31267	31766	31379	530167	S18H1	S16H2	S28Hp	31236	31600	530119	31519	530258	S12Hp	S21H1	31700	530451	530075	31360	530055	31009	31300	31328	31071	31452	31219	w2pp	f11pp	w19pp	f15pp	f22ppA	f14ppB	f12ppA	f29pp	w23pp	31129	f25pp	f2pp	w32pp	w29pp	w7pp	f24pp	f20ppB	f17ppA	f16ppB	f32pp	w10pp	f19pp	w26pp	31232	f22ppB	w15pp	w20pp	w1pp	f9pp	f6ppA	f16ppA	w11pp	f7pp	w8pp	w6pp	w18pp	w16pp	w12pp	w21pp	w14pp	530050	530215	w9pp	31723	530154	31021
f22ppA	0.24973898801166383	0.2487918448948144	0.2506528161574644	0.21997735817000366	0.2531454318993133	0.2677188272194762	0.25624968791263975	0.2516484934698999	0.24151055477253805	0.24759663305136015	0.25580617162500985	0.2536576683755532	0.2607056102838046	0.2561765139139482	0.2693942872269693	0.19131641275193648	0.25054446821578846	0.24663938537648464	0.2566986375496433	0.23133461071430655	0.22508411489886204	0.2437535014579038	0.23947373579964276	0.2605950105339262	0.26109455831605644	0.2623210282145807	0.20736231958967627	0.2698046294454072	0.25553456867147945	0.24722207170619737	0.27412159383113444	0.26814623617144606	0.23862033420675638	0.2568398071068215	0.20400211888269956	0.22604332549726242	0.24055243002518706	0.24541811136140496	0.23586378606318933	0.23162793924622876	0.018550135789011914	0.03099463353850926	0.03130234209786645	0.017783946812476165	0.0	0.010702207323376862	0.026577297989238115	0.024711203206611482	0.03113927039672901	0.05042136564426139	0.022930418338588714	0.03935797585283322	0.021925535713586092	0.03392500911915783	0.017332902111296296	0.018551091510267514	0.0177004971469869	0.030708643745278697	0.016351093562260388	0.025388423970866086	0.025765720610305066	0.020012469742678316	0.02364754550792274	0.04812764999051696	0.029466430934522756	0.015415545894234078	0.016094026279643563	0.026058014500591725	0.019486721552799104	0.03624021663268299	0.027392343819968502	0.02268569803952599	0.02505125155838094	0.03889547523340827	0.028392930685916692	0.02198159446225228	0.028940047194712687	0.043876478041322546	0.041126827823014335	0.03630385292226272	0.07854806574022904	0.061834243757573404	0.044984720537889974	0.06663048600932744	0.35052437554669497	0.24447287945178403
f14ppB	0.24346519999384547	0.242518056876996	0.24437902813964602	0.21370357015218527	0.24687164388149493	0.26144503920165785	0.24997589989482133	0.24537470545208154	0.23523676675471966	0.2413228450335418	0.2495323836071915	0.24738388035773484	0.25443182226598626	0.2499027258961298	0.2631204992091509	0.1850426247341181	0.24427068019797007	0.24036559735866625	0.2504248495318249	0.2250608226964882	0.21881032688104368	0.23747971344008542	0.23319994778182437	0.25432122251610784	0.254820770298238	0.2560472401967623	0.2010885315718579	0.26353084142758876	0.24926078065366106	0.24094828368837895	0.267847805813316	0.2618724481536277	0.232346546188938	0.25056601908900317	0.19772833086488117	0.21976953747944403	0.2342786420073687	0.23914432334358657	0.22958999804537095	0.2253541512284104	0.012276347771193536	0.02472084552069088	0.025028554080048067	0.011510158794657787	0.010702207323376862	0.0	0.01723184329345472	0.015365748510828088	0.021793815700945615	0.04107591094847799	0.01358496364280532	0.03001252115704982	0.012580081017802697	0.02457955442337443	0.0079874474155129	0.012277303492449135	0.011426709129168522	0.02443485572746032	0.01007730554444201	0.019114635953047708	0.019491932592486688	0.013738681724859937	0.017373757490104363	0.04185386197269858	0.02319264291670438	0.009141757876415699	0.009820238261825185	0.019784226482773344	0.013212933534980724	0.029966428614864607	0.02111855580215012	0.016411910021707613	0.01877746354056256	0.0326216872155899	0.022119142668098314	0.015707806444433908	0.02266625917689431	0.03760269002350417	0.03485303980519596	0.030030064904444348	0.07227427772241067	0.05556045573975503	0.0387109325200716	0.06035669799150906	0.3442505875288766	0.23819909143396564
f12ppA	0.2593402906597067	0.25839314754285725	0.2602541188055073	0.22957866081804654	0.2627467345473562	0.2773201298675191	0.2658509905606826	0.2612497961179428	0.25111185742058095	0.257197935699403	0.2654074742730527	0.2632589710235961	0.2703069129318475	0.26577781656199106	0.27899558987501216	0.20091771539997935	0.26014577086383134	0.2562406880245275	0.2662999401976862	0.24093591336234943	0.23468541754690492	0.2533548041059467	0.24907503844768564	0.27019631318196907	0.2706958609640993	0.2719223308626235	0.21696362223771914	0.27940593209345005	0.2651358713195223	0.25682337435424024	0.28372289647917726	0.277747538819489	0.24822163685479925	0.2664411097548644	0.21360342153074244	0.2356446281453053	0.25015373267322993	0.25501941400944783	0.2454650887112322	0.24122924189427164	0.02815143843705479	0.040595936186552134	0.04090364474590932	0.02738524946051904	0.026577297989238115	0.01723184329345472	0.0	0.01760790107221631	0.02820453660528348	0.047486631852815854	0.026339157193937365	0.042766714708181865	0.025334274568934743	0.037333747974506476	0.020741640966644943	0.02815239415831039	0.027301799795029776	0.04030994639332157	0.025952396210303263	0.034989726618908965	0.03536702325834794	0.02961377239072119	0.03324884815596561	0.05772895263855984	0.03906773358256563	0.025016848542276954	0.025695328927686438	0.0356593171486346	0.02908802420084198	0.04584151928072586	0.03699364646801138	0.032287000687568866	0.03465255420642382	0.04849677788145115	0.03799423333395957	0.03158289711029516	0.03854134984275556	0.05347778068936543	0.05072813047105722	0.045905155570305604	0.08814936838827193	0.07143554640561628	0.05458602318593285	0.07623178865737032	0.36012567819473784	0.2540741820998269
f29pp	0.2574741958770801	0.2565270527602307	0.25838802402288064	0.22771256603541992	0.2608806397647296	0.27545403508489247	0.263984895778056	0.2593837013353162	0.2492457626379543	0.2553318409167764	0.2635413794904261	0.26139287624096946	0.2684408181492209	0.26391172177936445	0.27712949509238555	0.19905162061735274	0.2582796760812047	0.2543745932419009	0.26443384541505954	0.23906981857972281	0.2328193227642783	0.25148870932332007	0.24720894366505902	0.26833021839934246	0.2688297661814727	0.27005623607999696	0.21509752745509253	0.27753983731082343	0.2632697765368957	0.2549572795716136	0.2818568016965507	0.2758814440368623	0.24635554207217264	0.2645750149722378	0.21173732674811582	0.23377853336267868	0.24828763789060332	0.2531533192268212	0.2435989939286056	0.23936314711164502	0.02628534365442816	0.038729841403925505	0.039037549963282694	0.025519154677892408	0.024711203206611482	0.015365748510828088	0.01760790107221631	0.0	0.02633844182265685	0.045620537070189225	0.024473062411310736	0.040900619925555236	0.023468179786308115	0.03546765319187985	0.018875546184018314	0.026286299375683757	0.025435705012403144	0.03844385161069494	0.02408630142767663	0.03312363183628233	0.03350092847572131	0.02774767760809456	0.031382753373338984	0.0558628578559332	0.037201638799939	0.02315075375965032	0.02382923414505981	0.03379322236600797	0.027221929418215347	0.04397542449809923	0.03512755168538474	0.030420905904942237	0.03278645942379718	0.04663068309882452	0.03612813855133294	0.029716802327668528	0.03667525506012893	0.05161168590673879	0.04886203568843058	0.04403906078767897	0.0862832736056453	0.06956945162298965	0.05271992840330622	0.07436569387474368	0.3582595834121112	0.2522080873172003
w23pp	0.2639022630671976	0.26295511995034815	0.2648160912129982	0.23414063322553744	0.2673087069548471	0.28188210227501	0.2704129629681735	0.2658117685254337	0.25567382982807185	0.2617599081068939	0.2699694466805436	0.267820943431087	0.2748688853393384	0.27033978896948196	0.28355756228250306	0.20547968780747025	0.26470774327132224	0.2608026604320184	0.2708619126051771	0.24549788576984033	0.23924738995439582	0.2579167765134376	0.25363701085517654	0.27475828558945997	0.2752578333715902	0.2764843032701144	0.22152559464521004	0.28396790450094095	0.2696978437270132	0.26138534676173114	0.28828486888666816	0.2823095112269799	0.25278360926229015	0.2710030821623553	0.21816539393823334	0.2402066005527962	0.25471570508072083	0.25958138641693873	0.2500270611187231	0.24579121430176254	0.03271341084454569	0.045157908594043034	0.04546561715340022	0.03194722186800994	0.03113927039672901	0.021793815700945615	0.02820453660528348	0.02633844182265685	0.0	0.03928910263199942	0.03090112960142826	0.04732868711567276	0.029896246976425636	0.04189572038199737	0.02530361337413584	0.03271436656580129	0.03186377220252067	0.04487191880081247	0.03051436861779416	0.03955169902639986	0.03992899566583884	0.03417574479821209	0.03781082056345651	0.06229092504605073	0.04362970599005653	0.02957882094976785	0.030257301335177338	0.0402212895561255	0.03364999660833287	0.050403491688216756	0.04155561887550227	0.036848973095059766	0.03921452661391471	0.053058750288942046	0.04255620574145047	0.03614486951778606	0.04310332225024646	0.05803975309685632	0.05529010287854811	0.0504671279777965	0.09271134079576282	0.07599751881310718	0.05914799559342375	0.08079376106486122	0.36468765060222874	0.2586361545073178
31129	0.28318435831473	0.2822372151978806	0.28409818646053053	0.25342272847306985	0.2865908022023795	0.30116419752254237	0.2896950582157059	0.2850938637729661	0.2749559250756042	0.2810420033544263	0.289251541928076	0.28710303867861936	0.2941509805868708	0.28962188421701435	0.30283965753003544	0.22476178305500263	0.2839898385188546	0.2800847556795508	0.29014400785270944	0.2647799810173727	0.2585294852019282	0.27719887176096997	0.2729191061027089	0.29404038083699235	0.2945399286191226	0.29576639851764686	0.24080768989274243	0.30324999974847333	0.2889799389745456	0.2806674420092635	0.3075669641342006	0.3015916064745122	0.27206570450982254	0.2902851774098877	0.23744748918576572	0.2594886958003286	0.2739978003282532	0.2788634816644711	0.2693091563662555	0.2650733095492949	0.05199550609207806	0.0644400038415754	0.06474771240093259	0.05122931711554231	0.05042136564426139	0.04107591094847799	0.047486631852815854	0.045620537070189225	0.03928910263199942	0.0	0.050183224848960636	0.06661078236320514	0.04917834222395801	0.061177815629529744	0.04458570862166822	0.05199646181333366	0.05114586745005305	0.06415401404834484	0.04979646386532653	0.05883379427393223	0.059211090913371206	0.053457840045744456	0.05709291581098888	0.0815730202935831	0.0629118012375889	0.04886091619730022	0.04953939658270971	0.05950338480365787	0.052932091855865254	0.06968558693574914	0.06083771412303465	0.05613106834259214	0.058496621861447086	0.07234084553647442	0.06183830098898284	0.055426964765318436	0.06238541749777884	0.0773218483443887	0.07457219812608049	0.06974922322532888	0.1119934360432952	0.09527961406063956	0.07843009084095612	0.10007585631239359	0.3839697458497611	0.2779182497548502
f25pp	0.25569341100905735	0.2547462678922079	0.2566072391548579	0.22593178116739715	0.25909985489670684	0.2736732502168697	0.2622041109100332	0.2576029164672934	0.24746497776993154	0.25355105604875366	0.26176059462240336	0.2596120913729467	0.26666003328119814	0.2621309369113417	0.2753487102243628	0.19727083574932996	0.2564988912131819	0.2525938083738781	0.2626530605470368	0.23728903371170007	0.23103853789625556	0.2497079244552973	0.24542815879703625	0.2665494335313197	0.2670489813134499	0.26827545121197416	0.21331674258706979	0.27575905244280063	0.26148899166887296	0.2531764947035908	0.2800760168285279	0.2741006591688396	0.24457475720414987	0.26279423010421504	0.20995654188009305	0.2319977484946559	0.24650685302258057	0.25137253435879847	0.24181820906058282	0.23758236224362228	0.024504558786405395	0.03694905653590274	0.03725676509525992	0.023738369809869642	0.022930418338588714	0.01358496364280532	0.026339157193937365	0.024473062411310736	0.03090112960142826	0.050183224848960636	0.0	0.029055536783500154	0.01162309664425303	0.03011703092486965	0.01352492391700812	0.02450551450766099	0.02365492014438038	0.036663066742672175	0.022305516559653866	0.03134284696825956	0.031720143607698544	0.025966892740071794	0.02960196850531622	0.054082072987910436	0.035420853931916234	0.021369968891627556	0.022048449277037044	0.0320124374979852	0.02544114455019258	0.04219463963007647	0.033346766817361984	0.028640121036919472	0.031005674555774417	0.04484989823080175	0.03434735368331017	0.027936017459645763	0.03489447019210617	0.04983090103871603	0.047081250820407816	0.04225827591965621	0.08450248873762253	0.06778866675496689	0.050939143535283456	0.07258490900672092	0.3564787985440885	0.25042730244917755
f2pp	0.27212096852330186	0.2711738254064524	0.2730347966691024	0.24235933868164167	0.27552741241095136	0.29010080773111424	0.2786316684242777	0.2740304739815379	0.26389253528417606	0.2699786135629982	0.2781881521366479	0.27603964888719124	0.28308759079544266	0.2785584944255862	0.2917762677386073	0.21369839326357448	0.27292644872742644	0.26902136588812264	0.2790806180612813	0.2537165912259446	0.24746609541050008	0.26613548196954184	0.2618557163112808	0.28297699104556423	0.2834765388276944	0.2847030087262187	0.2297443001013143	0.29218660995704515	0.2779165491831175	0.26960405221783534	0.2965035743427724	0.2905282166830841	0.2610023147183944	0.27922178761845956	0.22638409939433757	0.24842530600890042	0.2629344105368251	0.267800091873043	0.25824576657482734	0.2540099197578668	0.04093211630064989	0.053376614050147236	0.053684322609504426	0.04016592732411414	0.03935797585283322	0.03001252115704982	0.042766714708181865	0.040900619925555236	0.04732868711567276	0.06661078236320514	0.029055536783500154	0.0	0.022559198960913584	0.046544588439114146	0.02995248143125262	0.04093307202190549	0.04008247765862488	0.05309062425691667	0.038733074073898366	0.04777040448250407	0.04814770112194304	0.04239445025431629	0.046029526019560715	0.07050963050215495	0.05184841144616073	0.037797526405872056	0.03847600679128155	0.0484399950122297	0.04186870206443709	0.05862219714432097	0.04977432433160649	0.045067678551163975	0.04743323207001892	0.061277455745046255	0.05077491119755467	0.04436357497389027	0.05132202770635067	0.06625845855296053	0.06350880833465232	0.058685833433900714	0.10093004625186704	0.08421622426921138	0.06736670104952797	0.08901246652096542	0.372906356058333	0.26685485996342206
w32pp	0.2546885283840547	0.25374138526720524	0.2556023565298553	0.22492689854239453	0.2580949722717042	0.2726683675918671	0.2611992282850306	0.2565980338422908	0.24646009514492892	0.252546173423751	0.2607557119974007	0.2586072087479441	0.2656551506561955	0.26112605428633906	0.27434382759936016	0.19626595312432735	0.25549400858817933	0.2515889257488755	0.2616481779220342	0.23628415108669742	0.2300336552712529	0.24870304183029468	0.24442327617203363	0.26554455090631707	0.2660440986884473	0.2672705685869715	0.21231185996206714	0.27475416981779804	0.2604841090438703	0.25217161207858824	0.27907113420352525	0.273095776543837	0.24356987457914725	0.2617893474792124	0.20895165925509043	0.23099286586965329	0.24550197039757793	0.2503676517337958	0.2408133264355802	0.23657747961861963	0.02349967616140277	0.035944173910900115	0.036251882470257304	0.022733487184867018	0.021925535713586092	0.012580081017802697	0.025334274568934743	0.023468179786308115	0.029896246976425636	0.04917834222395801	0.01162309664425303	0.022559198960913584	0.0	0.029112148299867024	0.012520041292005497	0.023500631882658368	0.022650037519377754	0.03565818411766955	0.02130063393465124	0.03033796434325694	0.03071526098269592	0.02496201011506917	0.028597085880313594	0.05307719036290781	0.03441597130691361	0.02036508626662493	0.02104356665203442	0.031007554872982578	0.024436261925189957	0.04118975700507384	0.03234188419235935	0.027635238411916847	0.030000791930771792	0.04384501560579913	0.03334247105830755	0.026931134834643138	0.033889587567103543	0.0488260184137134	0.04607636819540519	0.04125339329465358	0.08349760611261992	0.06678378412996426	0.04993426091028083	0.07158002638171829	0.35547391591908584	0.2494224198241749
w29pp	0.2666880017896264	0.26574085867277697	0.267601829935427	0.23692637194796626	0.2700944456772759	0.2846678409974388	0.27319870169060234	0.2685975072478625	0.2584595685505007	0.26454564682932274	0.27275518540297244	0.2706066821535158	0.2776546240617672	0.2731255276919108	0.2863433010049319	0.20826542652989907	0.26749348199375106	0.2635883991544472	0.27364765132760593	0.24828362449226915	0.24203312867682464	0.2607025152358664	0.25642274957760536	0.2775440243118888	0.27804357209401903	0.27927004199254324	0.22431133336763887	0.28675364322336977	0.27248358244944204	0.26417108548415996	0.291070607609097	0.2850952499494087	0.255569347984719	0.2737888208847841	0.22095113266066216	0.242992339275225	0.25750144380314965	0.26236712513936755	0.2528127998411519	0.24857695302419136	0.0354991495669745	0.04794364731647185	0.04825135587582903	0.03473296059043875	0.03392500911915783	0.02457955442337443	0.037333747974506476	0.03546765319187985	0.04189572038199737	0.061177815629529744	0.03011703092486965	0.046544588439114146	0.029112148299867024	0.0	0.019041507969755695	0.0355001052882301	0.034649510924949486	0.04765765752324128	0.03330010734022298	0.04233743774882867	0.04271473438826765	0.0369614835206409	0.04059655928588533	0.06507666376847955	0.04641544471248534	0.03236455967219666	0.03304304005760615	0.04300702827855431	0.03643573533076169	0.05318923041064558	0.04434135759793109	0.03963471181748858	0.042000265336343524	0.05584448901137086	0.04534194446387928	0.038930608240214874	0.045889060972675276	0.060825491819285135	0.058075841600976924	0.05325286670022532	0.09549707951819164	0.078783257535536	0.061933734315852564	0.08357949978729003	0.36747338932465756	0.2614218932297466
w7pp	0.2500958947817649	0.24914875166491546	0.25100972292756546	0.22033426494010472	0.2535023386694144	0.2680757339895773	0.2566065946827408	0.25200540024000095	0.2418674615426391	0.24795353982146123	0.25616307839511093	0.2540145751456543	0.2610625170539057	0.2565334206840493	0.26975119399707037	0.19167331952203753	0.2509013749858895	0.2469962921465857	0.25705554431974437	0.23169151748440764	0.22544102166896313	0.24411040822800487	0.23983064256974382	0.2609519173040273	0.26145146508615746	0.2626779349846817	0.20771922635977735	0.2701615362155082	0.25589147544158053	0.2475789784762984	0.27447850060123546	0.26850314294154715	0.23897724097685744	0.2571967138769226	0.20435902565280062	0.22640023226736347	0.24090933679528814	0.245775018131506	0.2362206928332904	0.23198484601632985	0.01890704255911297	0.031351540308610315	0.031659248867967504	0.01814085358257722	0.017332902111296296	0.0079874474155129	0.020741640966644943	0.018875546184018314	0.02530361337413584	0.04458570862166822	0.01352492391700812	0.02995248143125262	0.012520041292005497	0.019041507969755695	0.0	0.01890799828036857	0.018057403917087954	0.03106555051537975	0.016708000332361445	0.02574533074096714	0.02612262738040612	0.02036937651277937	0.024004452278023794	0.04848455676061802	0.02982333770462381	0.015772452664335135	0.01645093304974462	0.02641492127069278	0.01984362832290016	0.036597123402784044	0.02774925059006956	0.023042604809627047	0.025408158328481995	0.03925238200350933	0.028749837456017748	0.022338501232353338	0.029296953964813743	0.0442333848114236	0.04148373459311539	0.03666075969236378	0.0789049725103301	0.06219115052767446	0.04534162730799103	0.0669873927794285	0.35088128231679605	0.2448297862218851
f24pp	0.24924642396531688	0.24829928084846742	0.2501602521111174	0.21948479412365668	0.25265286785296637	0.26722626317312925	0.25575712386629273	0.2511559294235529	0.24101799072619107	0.2471040690050132	0.2553136075786629	0.25316510432920625	0.26021304623745767	0.25568394986760123	0.26890172318062233	0.1908238487055895	0.25005190416944145	0.24614682133013766	0.2562060735032963	0.2308420466679596	0.2245915508525151	0.24326093741155683	0.23898117175329578	0.26010244648757924	0.2606019942697094	0.2618284641682337	0.20686975554332931	0.26931206539906016	0.2550420046251325	0.24672950765985036	0.2736290297847874	0.2676536721250991	0.2381277701604094	0.25634724306047457	0.20350955483635258	0.22555076145091543	0.2400598659788401	0.24492554731505797	0.23537122201684235	0.2311353751998818	0.01805757174266493	0.030502069492162276	0.030809778051519465	0.017291382766129182	0.018551091510267514	0.012277303492449135	0.02815239415831039	0.026286299375683757	0.03271436656580129	0.05199646181333366	0.02450551450766099	0.04093307202190549	0.023500631882658368	0.0355001052882301	0.01890799828036857	0.0	0.009842639326772595	0.022850785925064388	0.008493235742046083	0.01753056615065178	0.0215193879651587	0.01576613709753195	0.019401212862776376	0.043881317345370596	0.02522009828937639	0.014922981847887096	0.015601462233296582	0.025565450454244742	0.01899415750645212	0.035747652586336005	0.02689977977362152	0.022193133993179008	0.024558687512033956	0.03840291118706129	0.02790036663956971	0.0214890304159053	0.028447483148365704	0.04338391399497556	0.04063426377666735	0.03581128887591574	0.07805550169388206	0.06134167971122642	0.04449215649154299	0.06613792196298046	0.350031811500348	0.24398031540543705
f20ppB	0.24839582960203627	0.2474486864851868	0.2493096577478368	0.21863419976037607	0.25180227348968576	0.26637566880984864	0.2549065295030121	0.2503053350602723	0.24016739636291046	0.24625347464173258	0.2544630132153823	0.25231450996592564	0.25936245187417706	0.2548333555043206	0.2680511288173417	0.18997325434230888	0.24920130980616087	0.24529622696685704	0.2553554791400157	0.229991452304679	0.22374095648923448	0.24241034304827622	0.23813057739001517	0.25925185212429863	0.2597513999064288	0.2609778698049531	0.2060191611800487	0.26846147103577955	0.2541914102618519	0.24587891329656975	0.2727784354215068	0.2668030777618185	0.2372771757971288	0.25549664869719396	0.20265896047307197	0.22470016708763482	0.2392092716155595	0.24407495295177736	0.23452062765356174	0.2302847808366012	0.017206977379384317	0.029651475128881666	0.029959183688238848	0.016440788402848572	0.0177004971469869	0.011426709129168522	0.027301799795029776	0.025435705012403144	0.03186377220252067	0.05114586745005305	0.02365492014438038	0.04008247765862488	0.022650037519377754	0.034649510924949486	0.018057403917087954	0.009842639326772595	0.0	0.019712833061201945	0.00535528287818364	0.014392613286789336	0.020668793601878087	0.014915542734251339	0.018550618499495762	0.043030722982089986	0.024369503926095777	0.014072387484606482	0.014750867870015968	0.02471485609096413	0.018143563143171507	0.03489705822305539	0.026049185410340903	0.021342539629898395	0.023708093148753343	0.03755231682378068	0.027049772276289095	0.02063843605262469	0.02759688878508509	0.04253331963169495	0.03978366941338674	0.03496069451263513	0.07720490733060145	0.06049108534794581	0.04364156212826238	0.06528732759969984	0.3491812171370674	0.24312972104215644
f17ppA	0.26140397620032807	0.2604568330834786	0.2623178043461286	0.23164234635866787	0.2648104200879775	0.27938381540814045	0.26791467610130393	0.26331348165856416	0.25317554296120226	0.2592616212400244	0.2674711598136741	0.26532265656421744	0.27237059847246886	0.26784150210261237	0.2810592754156335	0.2029814009406007	0.2622094564044527	0.25830437356514885	0.2683636257383075	0.2429995989029708	0.23674910308752628	0.255418489646568	0.25113872398830694	0.27225999872259043	0.2727595465047207	0.2739860164032449	0.2190273077783405	0.2814696176340714	0.2671995568601436	0.25888705989486155	0.2857865820197986	0.2798112243601103	0.25028532239542056	0.26850479529548577	0.21566710707136377	0.23770831368592663	0.2522174182138513	0.25708309955006914	0.24752877425185354	0.243292927434893	0.030215123977676117	0.04265962172717346	0.042967330286530644	0.029448935001140365	0.030708643745278697	0.02443485572746032	0.04030994639332157	0.03844385161069494	0.04487191880081247	0.06415401404834484	0.036663066742672175	0.05309062425691667	0.03565818411766955	0.04765765752324128	0.03106555051537975	0.022850785925064388	0.019712833061201945	0.0	0.016757832510100948	0.0264179695944741	0.03367694020016988	0.027923689332543133	0.03155876509778756	0.05603886958038178	0.03737765052438757	0.02708053408289828	0.027759014468307766	0.03772300268925592	0.031151709741463304	0.04790520482134719	0.039057332008632706	0.034350686228190194	0.03671623974704514	0.050560463422072474	0.04005791887458089	0.03364658265091649	0.04060503538337689	0.05554146622998675	0.05279181601167854	0.04796884111092693	0.09021305392889326	0.07349923194623761	0.05664970872655418	0.07829547419799164	0.36218936373535915	0.2561378676404482
f16ppB	0.24704642601730975	0.2460992829004603	0.2479602541631103	0.21728479617564955	0.2504528699049592	0.2650262652251221	0.2535571259182856	0.24895593147554582	0.23881799277818394	0.24490407105700607	0.25311360963065577	0.2509651063811991	0.25801304828945054	0.25348395191959405	0.2667017252326152	0.18862385075758237	0.24785190622143435	0.24394682338213053	0.2540060755552892	0.22864204871995247	0.22239155290450796	0.2410609394635497	0.23678117380528865	0.2579024485395721	0.25840199632170235	0.25962846622022656	0.2046697575953222	0.2671120674510531	0.2528420066771253	0.24452950971184323	0.2714290318367803	0.265453674177092	0.23592777221240227	0.25414724511246745	0.20130955688834545	0.2233507635029083	0.23785986803083298	0.24272554936705085	0.23317122406883523	0.22893537725187468	0.015857573794657805	0.02830207154415515	0.02860978010351234	0.015091384818122057	0.016351093562260388	0.01007730554444201	0.025952396210303263	0.02408630142767663	0.03051436861779416	0.04979646386532653	0.022305516559653866	0.038733074073898366	0.02130063393465124	0.03330010734022298	0.016708000332361445	0.008493235742046083	0.00535528287818364	0.016757832510100948	0.0	0.012060419411455794	0.019319390017151578	0.013566139149524826	0.017201214914769253	0.04168131939736348	0.023020100341369268	0.01272298389987997	0.013401464285289455	0.023365452506237616	0.016794159558444995	0.03354765463832888	0.024699781825614393	0.019993136045171882	0.02235868956402683	0.03620291323905416	0.025700368691562586	0.019289032467898176	0.026247485200358578	0.04118391604696844	0.038434265828660226	0.03361129092790862	0.07585550374587495	0.059141681763219295	0.042292158543535865	0.06393792401497334	0.3478318135523409	0.24178031745742992
f32pp	0.25608375642591547	0.255136613309066	0.256997584571716	0.22632212658425527	0.25949020031356496	0.27406359563372784	0.2625944563268913	0.2579932618841515	0.24785532318678966	0.2539414014656118	0.2621509400392615	0.26000243678980484	0.26705037869805626	0.2625212823281998	0.2757390556412209	0.19766118116618808	0.25688923663004004	0.25298415379073624	0.2630434059638949	0.2376793791285582	0.23142888331311368	0.25009826987215544	0.24581850421389437	0.26693977894817783	0.267439326730308	0.2686657966288323	0.2137070880039279	0.27614939785965875	0.2618793370857311	0.25356684012044894	0.280466362245386	0.2744910045856977	0.24496510262100799	0.26318457552107316	0.21034688729695117	0.23238809391151402	0.2468971984394387	0.2517628797756566	0.24220855447744094	0.2379727076604804	0.024894904203263506	0.03733940195276085	0.03764711051211804	0.024128715226727753	0.025388423970866086	0.019114635953047708	0.034989726618908965	0.03312363183628233	0.03955169902639986	0.05883379427393223	0.03134284696825956	0.04777040448250407	0.03033796434325694	0.04233743774882867	0.02574533074096714	0.01753056615065178	0.014392613286789336	0.0264179695944741	0.012060419411455794	0.0	0.02835672042575727	0.022603469558130522	0.026238545323374947	0.05071864980596917	0.03205743074997496	0.021760314308485667	0.022438794693895155	0.03240278291484332	0.025831489967050692	0.04258498504693457	0.03373711223422009	0.029030466453777583	0.03139601997263253	0.04524024364765986	0.03473769910016829	0.028326362876503874	0.03528481560896428	0.05022124645557414	0.04747159623726593	0.042648621336514314	0.08489283415448065	0.068179012171825	0.051329488952141566	0.07297525442357902	0.3568691439609466	0.25081764786603566
w10pp	0.25646105306535444	0.255513909948505	0.257374881211155	0.22669942322369424	0.25986749695300393	0.2744408922731668	0.2629717529663303	0.2583705585235905	0.24823261982622863	0.25431869810505076	0.26252823667870046	0.2603797334292438	0.26742767533749523	0.2628985789676388	0.2761163522806599	0.19803847780562706	0.257266533269479	0.2533614504301752	0.2634207026033339	0.23805667576799716	0.23180617995255265	0.2504755665115944	0.24619580085333334	0.2673170755876168	0.267816623369747	0.26904309326827125	0.21408438464336688	0.2765266944990977	0.26225663372517005	0.2539441367598879	0.280843658884825	0.27486830122513667	0.24534239926044696	0.26356187216051213	0.21072418393639014	0.232765390550953	0.24727449507887767	0.25214017641509556	0.2425858511168799	0.23835000429991937	0.025272200842702486	0.03771669859219983	0.03802440715155701	0.024506011866166733	0.025765720610305066	0.019491932592486688	0.03536702325834794	0.03350092847572131	0.03992899566583884	0.059211090913371206	0.031720143607698544	0.04814770112194304	0.03071526098269592	0.04271473438826765	0.02612262738040612	0.0215193879651587	0.020668793601878087	0.03367694020016988	0.019319390017151578	0.02835672042575727	0.0	0.0124879930003737	0.02057175518633782	0.04505185966893204	0.026390640612937836	0.022137610947924647	0.022816091333334135	0.03278007955428229	0.026208786606489672	0.04296228168637356	0.034114408873659074	0.029407763093216563	0.03177331661207151	0.04561754028709884	0.03511499573960726	0.028703659515942854	0.03566211224840326	0.05059854309501312	0.04784889287670491	0.0430259179759533	0.08527013079391962	0.06855630881126398	0.05170678559158055	0.07335255106301801	0.3572464406003856	0.25119494450547464
