	S14Hp	w32pp	w8pp	w16pp	S10H1	S16H2	S13Hp	s20pp	F7H1	f14ppA	w6pp	f22ppB	f11pp	f31pp	w4pp	f4pp	f18pp	f23ppA	F14H1A	S31Hp	f17ppA	S2Hp	f20ppA	f30pp	w21pp	w3pp	w1pp	s3pp	w10pp	f16ppA	f21pp	s2pp	w2pp	f25pp	f14ppB	f6ppB	f8pp	f23ppB	w12pp	f12ppB	f32pp	w25pp	w18pp	f1pp	f2pp	f17ppB	w17pp	f10pp	f13pp	w28pp	f22ppA	w22pp	S22Hp	w14pp	w11pp	w20pp	f7pp	w13pp	f19pp	w19pp	F14H1B	S28Hp	w23pp	w24pp	w27pp	w29pp	w26pp	f15pp	f9pp	S3Hp	S18H1	F6H1	S6Hp	f26pp	w31pp	w9pp	f6ppA	f24pp	f12ppA	f20ppB	w15pp	s12pp	s24pp	s17pp	s29pp	w7pp	s30pp	s28pp	s25pp
w18pp	0.2769973660328307	0.10585289226357746	0.10497053405125463	0.0994115785020594	0.27701078795273604	0.2921752970363213	0.24211271437577672	0.20277415388346878	0.2631744911680659	0.07166278148108257	0.07787276563373938	0.029640543794174613	0.02224539476786769	0.09011293242667989	0.05228813093258134	0.06989012425935574	0.06689337887378453	0.05615355001447376	0.1392715463745349	0.16047811404208243	0.12071684513386333	0.22582888570137802	0.028782629338499524	0.036726231846604174	0.10020413541867979	0.1167441047282832	0.12594221800805022	0.1005925916684859	0.05494520616831937	0.047020438703546476	0.07433004200419938	0.07621369872465363	0.06862510914865483	0.028781629337999493	0.028263562246163255	0.023752457418777316	0.03306158545823207	0.047069793955523936	0.04415820996262018	0.015654403275590846	0.03257097865677021	0.002182211843703414	0.0	0.010577539580269399	0.011946129588419863	0.021388645278066776	0.02475402578268634	0.02475402578268634	0.0787015982289278	0.06362113669938184	0.07984647838741876	0.09815716682453945	0.19350668445587516	0.06859824755897033	0.0604831066031815	0.06509257249237844	0.06509257249237844	0.09638191882359068	0.11664788026710557	0.16151922321314957	0.26487151157529115	0.22536206597096123	0.10008243432152916	0.09190415539564059	0.09971249471788517	0.0868695093415543	0.08442029996574868	0.12914144899166313	0.14352032997032102	0.21834022459426974	0.2957649675308306	0.2134433744972519	0.1968402170934469	0.1449346182038248	0.11437786825410423	0.08441929996524866	0.06889119354810827	0.06551886076768568	0.07373547710249422	0.11381430945504792	0.08722729122421152	0.10445690182518495	0.09836224418730359	0.24351524692440574	0.1500706911950532	0.12842924973582803	0.14000142064151985	0.1415820104356255	0.1390409506818185
f1pp	0.26861038161498874	0.09746590784573549	0.09658354963341266	0.09102459408421743	0.2686238035348941	0.28378831261847937	0.23372572995793475	0.1943871694656268	0.2547875067502239	0.0632757970632406	0.06948578121589741	0.036405204175232166	0.029010055148925244	0.09687759280773746	0.05905279131363889	0.07665478464041331	0.0736580392548421	0.06291821039553132	0.14603620675559245	0.16724277442313998	0.12748150551492088	0.23259354608243557	0.035547289719557076	0.043490892227661726	0.10696879579973735	0.12350876510934077	0.13270687838910777	0.10735725204954347	0.06170986654937692	0.05378509908460403	0.08109470238525694	0.08297835910571119	0.0753897695297124	0.035546289719057045	0.03502822262722081	0.03051711779983487	0.03982624583928962	0.05383445433658149	0.050922870343677734	0.0224190636566484	0.03933563903782776	0.012757751422972754	0.010577539580269399	0.0	0.0013705900091505235	0.01300166086022481	0.01636704136484437	0.01636704136484437	0.07031461381108584	0.05523415228153988	0.0714594939695768	0.08977018240669749	0.18511970003803319	0.06021126314112837	0.05209612218533954	0.05670558807453649	0.05670558807453649	0.08799493440574872	0.10826089584926361	0.1531322387953076	0.2564845271574492	0.2169750815531193	0.09169544990368719	0.08351717097779862	0.09132551030004321	0.07848252492371233	0.07603331554790672	0.12075446457382116	0.13513334555247905	0.2099532401764278	0.2873779831129886	0.20505639007940996	0.18845323267560493	0.13654763378598284	0.10599088383626226	0.07603231554740669	0.060504209130266315	0.05713187634984371	0.06534849268465226	0.10542732503720596	0.07884030680636957	0.09606991740734298	0.08997525976946162	0.23512826250656377	0.14168370677721123	0.12004226531798605	0.13161443622367788	0.13319502601778352	0.13065396626397652
f2pp	0.2699789716231392	0.09883449785388596	0.09795213964156313	0.09239318409236788	0.26999239354304455	0.2851569026266298	0.2350943199660852	0.19575575947377727	0.25615609675837436	0.06464438707139107	0.07085437122404788	0.037773794183382635	0.03037864515707571	0.09824618281588791	0.06042138132178936	0.07802337464856376	0.07502662926299256	0.06428680040368177	0.1474047967637429	0.16861136443129043	0.12885009552307133	0.23396213609058603	0.036915879727707546	0.044859482235812195	0.1083373858078878	0.12487735511749122	0.13407546839725823	0.10872584205769392	0.06307845655752739	0.0551536890927545	0.0824632923934074	0.08434694911386165	0.07675835953786285	0.036914879727207514	0.03639681263537128	0.03188570780798534	0.04119483584744009	0.05520304434473196	0.0522914603518282	0.023787653664798864	0.04070422904597823	0.014126341431123218	0.011946129588419863	0.0013705900091505235	0.0	0.014370250868375276	0.017735631372994835	0.017735631372994835	0.0716832038192363	0.05660274228969034	0.07282808397772728	0.09113877241484794	0.18648829004618367	0.06157985314927883	0.05346471219349	0.058074178082686945	0.058074178082686945	0.08936352441389919	0.10962948585741408	0.15450082880345806	0.2578531171655996	0.21834367156126974	0.09306403991183766	0.08488576098594909	0.09269410030819367	0.07985111493186278	0.0774019055560572	0.12212305458197162	0.1365019355606295	0.21132183018457826	0.28874657312113905	0.2064249800875604	0.18982182268375541	0.1379162237941333	0.10735947384441272	0.07740090555555715	0.06187279913841678	0.05850046635799417	0.06671708269280271	0.10679591504535643	0.08020889681452004	0.09743850741549345	0.09134384977761209	0.23649685251471425	0.1430522967853617	0.12141085532613652	0.13298302623182834	0.13456361602593397	0.132022556272127
f17ppB	0.2697563706066597	0.09861189683740648	0.09772953862508366	0.09217058307588841	0.2697697925265651	0.2849343016101503	0.23487171894960573	0.1955331584572978	0.2559334957418949	0.0644217860549116	0.07063377020856845	0.04721630987302955	0.039821160846722624	0.10768869850553484	0.06986389701143628	0.08746589033821067	0.08446914495263946	0.0737293160933287	0.15684731245338981	0.17805388012093734	0.13829261121271824	0.24340465178023293	0.04635839541735446	0.05430199792545911	0.11777990149753473	0.13431987080713814	0.14351798408690514	0.11816835774734083	0.0725209722471743	0.06459620478240141	0.09190580808305432	0.09378946480350855	0.08620087522750977	0.04635739541685443	0.04583932832501819	0.04132822349763225	0.050637351537087004	0.06464556003437888	0.06173397604147512	0.033230169354445775	0.050146744735625144	0.02356885712077013	0.021388645278066776	0.01300166086022481	0.014370250868375276	0.0	0.01751303035651536	0.01751303035651536	0.07146060280275683	0.056380141273210865	0.0726054829612478	0.09091617139836847	0.1862656890297042	0.061357252132799356	0.053242111177010526	0.05785157706620747	0.05785157706620747	0.08914092339741972	0.10940688484093461	0.15427822778697858	0.25763051614912014	0.21812107054479027	0.09284143889535819	0.08466315996946962	0.0924714992917142	0.07962851391538331	0.07717930453957772	0.12190045356549215	0.13627933454415003	0.21109922916809878	0.2885239721046596	0.20620237907108094	0.18959922166727594	0.13769362277765382	0.10713687282793324	0.07717830453907767	0.061650198121937304	0.0582778653415147	0.06649448167632324	0.10657331402887696	0.07998629579804056	0.09721590639901398	0.09112124876113262	0.23627425149823478	0.14282969576888221	0.12118825430965705	0.13276042521534887	0.1343410150094545	0.13179995525564753
w17pp	0.2563850692536081	0.08524059548435485	0.08435823727203202	0.07879928172283679	0.25639849117351343	0.2715630002570987	0.22150041759655412	0.18216185710424618	0.24256219438884327	0.051050484701859966	0.07399915071318801	0.05058169037764911	0.04318654135134218	0.11105407901015438	0.07322927751605582	0.09083127084283023	0.08783452545725902	0.07709469659794824	0.16021269295800936	0.18141926062555688	0.14165799171733778	0.24677003228485248	0.049723775921974016	0.057667378430078665	0.12114528200215427	0.13768525131175768	0.14688336459152468	0.12153373825196039	0.07588635275179385	0.06796158528702097	0.09527118858767386	0.09715484530812811	0.08956625573212931	0.049722775921473984	0.049204708829637754	0.044693604002251815	0.05400273204170656	0.06801094053899842	0.06509935654609467	0.03659554985906533	0.0535121252402447	0.026934237625389688	0.02475402578268634	0.01636704136484437	0.017735631372994835	0.01751303035651536	0.0	2.00000100005818e-06	0.0580893014497052	0.043008839920159234	0.059234181608196164	0.07754487004531685	0.17289438767665255	0.047985950779747724	0.039870809823958894	0.04448027571315584	0.04448027571315584	0.07576962204436807	0.09603558348788296	0.14090692643392697	0.24425921479606852	0.20474976919173862	0.07947013754230656	0.07129185861641799	0.07910019793866256	0.06625721256233169	0.06380800318652607	0.10852915221244053	0.12290803319109841	0.19772792781504714	0.275152670751608	0.1928310777180293	0.1762279203142243	0.1243223214246022	0.09376557147488163	0.06380700318602606	0.04827889676888567	0.044906563988463065	0.05312318032327161	0.09320201267582531	0.06661499444498892	0.08384460504596235	0.07774994740808099	0.22290295014518313	0.1294583944158306	0.10781695295660541	0.11938912386229725	0.12096971365640288	0.11842865390259588
f10pp	0.2563850692536081	0.08524059548435485	0.08435823727203202	0.07879928172283679	0.25639849117351343	0.2715630002570987	0.22150041759655412	0.18216185710424618	0.24256219438884327	0.051050484701859966	0.07399915071318801	0.05058169037764911	0.04318654135134218	0.11105407901015438	0.07322927751605582	0.09083127084283023	0.08783452545725902	0.07709469659794824	0.16021269295800936	0.18141926062555688	0.14165799171733778	0.24677003228485248	0.049723775921974016	0.057667378430078665	0.12114528200215427	0.13768525131175768	0.14688336459152468	0.12153373825196039	0.07588635275179385	0.06796158528702097	0.09527118858767386	0.09715484530812811	0.08956625573212931	0.049722775921473984	0.049204708829637754	0.044693604002251815	0.05400273204170656	0.06801094053899842	0.06509935654609467	0.03659554985906533	0.0535121252402447	0.026934237625389688	0.02475402578268634	0.01636704136484437	0.017735631372994835	0.01751303035651536	2.00000100005818e-06	0.0	0.0580893014497052	0.043008839920159234	0.059234181608196164	0.07754487004531685	0.17289438767665255	0.047985950779747724	0.039870809823958894	0.04448027571315584	0.04448027571315584	0.07576962204436807	0.09603558348788296	0.14090692643392697	0.24425921479606852	0.20474976919173862	0.07947013754230656	0.07129185861641799	0.07910019793866256	0.06625721256233169	0.06380800318652607	0.10852915221244053	0.12290803319109841	0.19772792781504714	0.275152670751608	0.1928310777180293	0.1762279203142243	0.1243223214246022	0.09376557147488163	0.06380700318602606	0.04827889676888567	0.044906563988463065	0.05312318032327161	0.09320201267582531	0.06661499444498892	0.08384460504596235	0.07774994740808099	0.22290295014518313	0.1294583944158306	0.10781695295660541	0.11938912386229725	0.12096971365640288	0.11842865390259588
f13pp	0.2837004089722567	0.11255593520300347	0.11167357699068065	0.1061146214414854	0.28371383089216207	0.2988783399757473	0.24881575731520272	0.20947719682289478	0.2698775341074919	0.0783658244205086	0.12794672315942948	0.10452926282389058	0.09713411379758366	0.16500165145639586	0.1271768499622973	0.1447788432890717	0.1417820979035005	0.13104226904418972	0.21416026540425084	0.23536683307179837	0.19560556416357927	0.300717604731094	0.10367134836821548	0.11161495087632015	0.17509285444839576	0.19163282375799917	0.20083093703776617	0.17548131069820186	0.12983392519803533	0.12190915773326244	0.14921876103391535	0.15110241775436958	0.1435138281783708	0.10367034836771546	0.10315228127587922	0.0986411764484933	0.10795030448794804	0.12195851298523991	0.11904692899233615	0.09054312230530681	0.10745969768648617	0.08088181007163116	0.0787015982289278	0.07031461381108584	0.0716832038192363	0.07146060280275683	0.0580893014497052	0.0580893014497052	0.0	0.07032417963880787	0.08654952132684479	0.10486020976396547	0.20020972739530118	0.07530129049839634	0.06718614954260752	0.07179561543180447	0.07179561543180447	0.10308496176301671	0.1233509232065316	0.16822226615257557	0.2715745545147171	0.23206510891038726	0.10678547726095519	0.09860719833506662	0.10641553765731118	0.09357255228098031	0.09112334290517471	0.13584449193108916	0.15022337290974702	0.22504326753369577	0.3024680104702566	0.22014641743667793	0.20354326003287293	0.15163766114325083	0.12108091119353025	0.09112234290467468	0.0755942364875343	0.07222190370711169	0.08043852004192024	0.12051735239447395	0.09393033416363755	0.11115994476461097	0.1050652871267296	0.25021828986383177	0.1567737341344792	0.13513229267525403	0.14670446358094585	0.1482850533750515	0.14574399362124452
w28pp	0.23952769634219617	0.06838322257294295	0.06750086436062012	0.06194190881142488	0.23954111826210156	0.2547056273456868	0.20464304468514222	0.16530448419283428	0.22570482147743137	0.05716481348395576	0.11286626162988353	0.08944880129434463	0.0820536522680377	0.14992118992684988	0.11209638843275135	0.12969838175952575	0.12670163637395454	0.11596180751464377	0.19907980387470486	0.2202863715422524	0.1805251026340333	0.28563714320154804	0.08859088683866953	0.0965344893467742	0.16001239291884978	0.1765523622284532	0.1857504755082202	0.16040084916865588	0.11475346366848937	0.10682869620371649	0.1341382995043694	0.13602195622482363	0.12843336664882485	0.0885898868381695	0.08807181974633327	0.08356071491894733	0.09286984295840209	0.10687805145569396	0.1039664674627902	0.07546266077576083	0.09237923615694021	0.06580134854208519	0.06362113669938184	0.05523415228153988	0.05660274228969034	0.056380141273210865	0.043008839920159234	0.043008839920159234	0.07032417963880787	0.0	0.016227341689036986	0.034538030126157665	0.12988754775749337	0.004979110860588542	0.00997980866406701	0.014589274553263958	0.014589274553263958	0.045878620884476196	0.06614458232799109	0.11101592527403507	0.21436821363617664	0.17485876803184675	0.04957913638241467	0.0414008574565261	0.04920919677877068	0.0363662114024398	0.033917002026634196	0.07863815105254864	0.09301703203120652	0.16783692665515526	0.24526166959171608	0.16294007655813741	0.14633691915433242	0.09443132026471031	0.06387457031498973	0.033916002026134165	0.018387895608993787	0.01501556282857118	0.03626580741185972	0.07634463976441343	0.04975762153357703	0.06698723213455045	0.060892574496669086	0.20604557723377123	0.1126010215044187	0.09095958004519351	0.10253175095088535	0.10411234074499098	0.10157128099118398
f22ppA	0.2557530380302331	0.08460856426097987	0.08372620604865705	0.0781672504994618	0.25576645995013847	0.2709309690337237	0.22086838637317913	0.1815298258808712	0.24193016316546828	0.07339015517199268	0.12909160331792047	0.10567414298238155	0.09827899395607462	0.16614653161488682	0.1283217301207883	0.14592372344756266	0.14292697806199145	0.1321871492026807	0.2153051455627418	0.23651171323028933	0.19675044432207023	0.30186248488958495	0.10481622852670645	0.11275983103481112	0.17623773460688671	0.19277770391649013	0.20197581719625712	0.17662619085669282	0.13097880535652628	0.12305403789175341	0.1503636411924063	0.15224729791286057	0.14465870833686179	0.10481522852620642	0.10429716143437019	0.09978605660698425	0.10909518464643901	0.12310339314373088	0.12019180915082713	0.09168800246379777	0.10860457784497714	0.08202669023012212	0.07984647838741876	0.0714594939695768	0.07282808397772728	0.0726054829612478	0.059234181608196164	0.059234181608196164	0.08654952132684479	0.016227341689036986	0.0	0.01831268843812073	0.11366220606945644	0.017498752707384612	0.02620515035210394	0.030814616241300885	0.030814616241300885	0.06210396257251312	0.08236992401602801	0.127241266962072	0.23059355532421358	0.19108410971988368	0.0658044780704516	0.05762619914456303	0.0654345384668076	0.05259155309047673	0.05014234371467112	0.09486349274058557	0.10924237371924346	0.1840622683431922	0.261487011279753	0.17916541824617435	0.16256226084236935	0.11065666195274725	0.08009991200302666	0.050141343714171095	0.03461323729703071	0.03124090451660811	0.05249114909989665	0.09256998145245035	0.06598296322161395	0.08321257382258737	0.07711791618470601	0.22227091892180817	0.1288263631924556	0.10718492173323044	0.11875709263892227	0.1203376824330279	0.1177966226792209
w22pp	0.2740637264673538	0.10291925269810055	0.10203689448577773	0.09647793893658249	0.27407714838725916	0.2892416574708444	0.23917907481029982	0.19984051431799188	0.260240851602589	0.09170084360911337	0.14740229175504113	0.12398483141950223	0.1165896823931953	0.1844572200520075	0.14663241855790896	0.16423441188468335	0.16123766649911214	0.15049783763980137	0.23361583399986247	0.25482240166741	0.21506113275919092	0.32017317332670564	0.12312691696382713	0.1310705194719318	0.19454842304400738	0.21108839235361082	0.22028650563337782	0.19493687929381348	0.14928949379364698	0.1413647263288741	0.168674329629527	0.17055798634998123	0.16296939677398245	0.1231259169633271	0.12260784987149087	0.11809674504410493	0.1274058730835597	0.14141408158085156	0.1385024975879478	0.10999869090091843	0.12691526628209782	0.1003373786672428	0.09815716682453945	0.08977018240669749	0.09113877241484794	0.09091617139836847	0.07754487004531685	0.07754487004531685	0.10486020976396547	0.034538030126157665	0.01831268843812073	0.0	0.10190162348689578	0.03580944114450529	0.04451583878922461	0.049125304678421564	0.049125304678421564	0.0804146510096338	0.10068061245314869	0.1455519553991927	0.24890424376133424	0.20939479815700435	0.08411516650757228	0.07593688758168371	0.08374522690392827	0.0709022415275974	0.0684530321517918	0.11317418117770625	0.12755306215636414	0.20237295678031286	0.2797976997168737	0.19747610668329502	0.18087294927949002	0.12896735038986792	0.09841060044014734	0.06845203215129177	0.05292392573415139	0.04955159295372878	0.07080183753701733	0.11088066988957103	0.08429365165873463	0.10152326225970805	0.09542860462182669	0.24058160735892883	0.1471370516295763	0.1254956101703511	0.13706778107604295	0.13864837087014859	0.13610731111634158
S22Hp	0.3694132440986895	0.1982687703294363	0.19738641211711347	0.19182745656791822	0.36942666601859486	0.3845911751021801	0.3345285924416356	0.2951900319493276	0.35559036923392473	0.18705036124044908	0.24275180938637686	0.21933434905083793	0.211939200024531	0.2798067376833432	0.24198193618924468	0.25958392951601905	0.25658718413044784	0.2458473552711371	0.3289653516311982	0.3501719192987457	0.3104106503905266	0.41552269095804134	0.21847643459516286	0.22642003710326752	0.28989794067534314	0.3064379099849465	0.3156360232647135	0.29028639692514924	0.24463901142498268	0.2367142439602098	0.2640238472608627	0.26590750398131696	0.2583189144053182	0.21847543459466282	0.21795736750282657	0.21344626267544065	0.22275539071489542	0.23676359921218726	0.2338520152192835	0.20534820853225416	0.22226478391343352	0.1956868962985785	0.19350668445587516	0.18511970003803319	0.18648829004618367	0.1862656890297042	0.17289438767665255	0.17289438767665255	0.20020972739530118	0.12988754775749337	0.11366220606945644	0.10190162348689578	0.0	0.131158958775841	0.13986535642056033	0.14447482230975728	0.14447482230975728	0.17576416864096953	0.19603013008448442	0.2409014730305284	0.34425376139266994	0.30474431578834005	0.17946468413890798	0.1712864052130194	0.179094744535264	0.16625175915893312	0.16380254978312753	0.20852369880904198	0.22290257978769984	0.29772247441164856	0.37514721734820944	0.2928256243146308	0.27622246691082575	0.22431686802120365	0.19376011807148305	0.16380154978262748	0.14827344336548712	0.1449011105850645	0.16615135516835303	0.20623018752090674	0.17964316929007035	0.1968727798910438	0.19077812225316243	0.33593112499026456	0.24248656926091203	0.22084512780168686	0.23241729870737868	0.2339978885014843	0.2314568287476773
w14pp	0.24450480720178466	0.07336033343253144	0.07247797522020862	0.06691901967101338	0.24451822912169005	0.2596827382052753	0.2096201555447307	0.17028159505242277	0.23068193233701986	0.06214192434354425	0.11784337248947202	0.09442591215393312	0.08703076312762617	0.15489830078643838	0.11707349929233984	0.13467549261911424	0.13167874723354303	0.12093891837423226	0.20405691473429335	0.22526348240184088	0.18550221349362178	0.2906142540611365	0.09356799769825802	0.10151160020636268	0.16498950377843827	0.18152947308804168	0.19072758636780868	0.16537796002824437	0.11973057452807787	0.11180580706330498	0.1391154103639579	0.14099906708441212	0.13341047750841334	0.09356699769775798	0.09304893060592176	0.0885378257785358	0.09784695381799058	0.11185516231528245	0.10894357832237869	0.08043977163534932	0.0973563470165287	0.07077845940167368	0.06859824755897033	0.06021126314112837	0.06157985314927883	0.061357252132799356	0.047985950779747724	0.047985950779747724	0.07530129049839634	0.004979110860588542	0.017498752707384612	0.03580944114450529	0.131158958775841	0.0	0.014956919523655495	0.019566385412852445	0.019566385412852445	0.05085573174406468	0.07112169318757958	0.11599303613362356	0.21934532449576513	0.17983587889143524	0.054556247242003156	0.046377968316114584	0.05418630763835916	0.04134332226202829	0.03889411288622268	0.08361526191213713	0.09799414289079501	0.17281403751474375	0.25023878045130454	0.1679171874177259	0.1513140300139209	0.0994084311242988	0.06885168117457821	0.038893112885722655	0.02336500646858227	0.019992673688159664	0.0412429182714482	0.0813217506240019	0.054734732393165515	0.07196434299413894	0.06586968535625758	0.21102268809335972	0.11757813236400719	0.095936690904782	0.10750886181047384	0.10908945160457947	0.10654839185077247
w11pp	0.23638966624599583	0.06524519247674261	0.06436283426441979	0.058803878715224536	0.23640308816590122	0.25156759724948646	0.20150501458894188	0.16216645409663394	0.22256679138123103	0.05402678338775542	0.10972823153368319	0.08631077119814429	0.07891562217183734	0.14678315983064955	0.10895835833655101	0.1265603516633254	0.1235636062777542	0.11282377741844343	0.19594177377850452	0.21714834144605205	0.17738707253783295	0.2824991131053477	0.08545285674246919	0.09339645925057385	0.15687436282264944	0.17341433213225285	0.18261244541201985	0.15726281907245554	0.11161543357228904	0.10369066610751615	0.13100026940816906	0.1328839261286233	0.1252953365526245	0.08545185674196915	0.08493378965013293	0.08042268482274698	0.08973181286220175	0.10374002135949362	0.10082843736658986	0.07232463067956049	0.08924120606073987	0.06266331844588485	0.0604831066031815	0.05209612218533954	0.05346471219349	0.053242111177010526	0.039870809823958894	0.039870809823958894	0.06718614954260752	0.00997980866406701	0.02620515035210394	0.04451583878922461	0.13986535642056033	0.014956919523655495	0.0	0.004611465890197007	0.004611465890197007	0.03590081222140924	0.05616677366492413	0.10103811661096813	0.20439040497310967	0.16488095936877978	0.03960132771934772	0.03142304879345915	0.03923138811570372	0.02638840273937285	0.023939193363567243	0.0686603423894817	0.08303922336813958	0.1578591179920883	0.2352838609286491	0.15296226789507045	0.13635911049126545	0.08445351160164337	0.05389676165192278	0.023938193363067215	0.008410086945926834	0.005037754165504228	0.03312777731565937	0.07320660966821307	0.046619591437376685	0.06384920203835011	0.057754544400468746	0.2029075471375709	0.10946299140821836	0.08782154994899317	0.09939372085468501	0.10097431064879064	0.09843325089498364
w20pp	0.24099913213519278	0.06985465836593956	0.06897230015361673	0.0634133446044215	0.24101255405509817	0.2561770631386834	0.20611448047813882	0.16677591998583088	0.22717625727042798	0.058636249276952365	0.11433769742288014	0.09092023708734123	0.0835250880610343	0.1513926257198465	0.11356782422574796	0.13116981755252236	0.12817307216695115	0.11743324330764038	0.20055123966770147	0.221757807335249	0.1819965384270299	0.2871085789945446	0.09006232263166614	0.0980059251397708	0.16148382871184638	0.1780237980214498	0.1872219113012168	0.16187228496165249	0.11622489946148598	0.1083001319967131	0.135609735297366	0.13749339201782024	0.12990480244182145	0.0900613226311661	0.08954325553932987	0.08503215071194394	0.0943412787513987	0.10834948724869056	0.10543790325578681	0.07693409656875744	0.09385067194993682	0.0672727843350818	0.06509257249237844	0.05670558807453649	0.058074178082686945	0.05785157706620747	0.04448027571315584	0.04448027571315584	0.07179561543180447	0.014589274553263958	0.030814616241300885	0.049125304678421564	0.14447482230975728	0.019566385412852445	0.004611465890197007	0.0	2.00000100005818e-06	0.031293346333212346	0.05155930777672724	0.09643065072277125	0.19978293908491282	0.16027349348058292	0.03499386183115082	0.026815582905262255	0.03462392222750683	0.02178093685117596	0.019331727475370354	0.0640528765012848	0.0784317574799427	0.15325165210389144	0.23067639504045226	0.1483548020068736	0.1317516446030686	0.07984604571344647	0.049289295763725885	0.019330727474870326	0.003849229344686929	0.00047689656426432394	0.03773724320485632	0.07781607555741003	0.05122905732657364	0.06845866792754705	0.06236401028966569	0.20751701302676784	0.1140724572974153	0.09243101583819012	0.10400318674388195	0.10558377653798759	0.10304271678418059
f7pp	0.24099913213519278	0.06985465836593956	0.06897230015361673	0.0634133446044215	0.24101255405509817	0.2561770631386834	0.20611448047813882	0.16677591998583088	0.22717625727042798	0.058636249276952365	0.11433769742288014	0.09092023708734123	0.0835250880610343	0.1513926257198465	0.11356782422574796	0.13116981755252236	0.12817307216695115	0.11743324330764038	0.20055123966770147	0.221757807335249	0.1819965384270299	0.2871085789945446	0.09006232263166614	0.0980059251397708	0.16148382871184638	0.1780237980214498	0.1872219113012168	0.16187228496165249	0.11622489946148598	0.1083001319967131	0.135609735297366	0.13749339201782024	0.12990480244182145	0.0900613226311661	0.08954325553932987	0.08503215071194394	0.0943412787513987	0.10834948724869056	0.10543790325578681	0.07693409656875744	0.09385067194993682	0.0672727843350818	0.06509257249237844	0.05670558807453649	0.058074178082686945	0.05785157706620747	0.04448027571315584	0.04448027571315584	0.07179561543180447	0.014589274553263958	0.030814616241300885	0.049125304678421564	0.14447482230975728	0.019566385412852445	0.004611465890197007	2.00000100005818e-06	0.0	0.031293346333212346	0.05155930777672724	0.09643065072277125	0.19978293908491282	0.16027349348058292	0.03499386183115082	0.026815582905262255	0.03462392222750683	0.02178093685117596	0.019331727475370354	0.0640528765012848	0.0784317574799427	0.15325165210389144	0.23067639504045226	0.1483548020068736	0.1317516446030686	0.07984604571344647	0.049289295763725885	0.019330727474870326	0.003849229344686929	0.00047689656426432394	0.03773724320485632	0.07781607555741003	0.05122905732657364	0.06845866792754705	0.06236401028966569	0.20751701302676784	0.1140724572974153	0.09243101583819012	0.10400318674388195	0.10558377653798759	0.10304271678418059
w13pp	0.272288478466405	0.10114400469715179	0.10026164648482896	0.09470269093563372	0.2723019003863104	0.28746640946989566	0.23740382680935107	0.19806526631704313	0.2584656036016402	0.0899255956081646	0.14562704375409236	0.12220958341855347	0.11481443439224653	0.18268197205105874	0.14485717055696018	0.1624591638837346	0.1594624184981634	0.1487225896388526	0.23184058599891372	0.25304715366646124	0.21328588475824214	0.31839792532575684	0.12135166896287837	0.12929527147098302	0.19277317504305863	0.20931314435266204	0.21851125763242904	0.19316163129286473	0.14751424579269823	0.13958947832792534	0.16689908162857825	0.16878273834903246	0.16119414877303367	0.12135066896237834	0.12083260187054211	0.11632149704315617	0.12563062508261091	0.1396388335799028	0.13672724958699906	0.10822344289996969	0.12514001828114907	0.09856213066629403	0.09638191882359068	0.08799493440574872	0.08936352441389919	0.08914092339741972	0.07576962204436807	0.07576962204436807	0.10308496176301671	0.045878620884476196	0.06210396257251312	0.0804146510096338	0.17576416864096953	0.05085573174406468	0.03590081222140924	0.031293346333212346	0.031293346333212346	0.0	0.02361981311071624	0.06849115605676023	0.17184344441890181	0.13233399881457192	0.017992899598315952	0.009814620672427377	0.022191613725494046	0.03286131076129571	0.03328233636122997	0.07800348538714441	0.09238236636580233	0.16720226098975108	0.2446270039263119	0.16230541089273323	0.1457022534889282	0.09379665459930608	0.06323990464958551	0.03328133636072995	0.03513857567589916	0.031766242895476554	0.06902658953606856	0.10910542188862227	0.08251840365778587	0.09974801425875929	0.09365335662087793	0.23880635935798006	0.14536180362862755	0.12372036216940235	0.1352925330750942	0.13687312286919984	0.1343320631153928
