	F29H1	S6Hp	S7Hp	F1H1	F23HpA	530119	31267	530295	F14H1B	530055	F8H1	S25Hp	S12Hp	31236	31714	530315	S9H1	F22HpB	S13Hp	S15Hp	S14Hp	S1Hp	F7H1	31021	S19H1	F3H1	S29H1	530331	31328	530444	31333	s24H1	530163	w14pp	w11pp	f7pp	w20pp	f20ppA	31750	S18H1	31519	31071	S23Hp	S31Hp	S16H2	S22Hp	31700	530258	31379	S20H1	530050	S27H1	S30H1	S17H1	530215	F14H1A	S28Hp	S3Hp	S4Hp	31219	S2Hp	530451	31360	31129	S26Hp	F32H1	530167	531414	31300	S10H1	S21H1	530075	S8Hp	S11Hp	31232	530394	31160	F6H1
31379	0.3655896507410884	0.343052423356898	0.21723536605644495	0.37073752013352834	0.34519836681490496	0.2561055069417526	0.2932908154544043	0.3474429985380546	0.2978341981339322	0.32680802413585053	0.3366409247290649	0.3648412801329065	0.2822432600006427	0.34041218106000354	0.35106354220167146	0.2515043954359255	0.29047391639962983	0.23555814122251434	0.32693060632422277	0.24028172092542294	0.2620124534175253	0.22035206033129826	0.2557769250312133	0.3683440924183455	0.24407051236431954	0.23276680034914332	0.339843129607281	0.2849284864694512	0.24152186943282913	0.32785801092799377	0.27211904844612883	0.3795959290783794	0.3945277809972641	0.42110348361298	0.42060349477677716	0.41009351658471216	0.4049361216939006	0.41206824759296434	0.3066439871682749	0.33873380444446866	0.24878469999079011	0.2736824467148449	0.3097212221593656	0.28598810398956653	0.2837244406118806	0.3081722223346457	0.31115045385939	0.2707045917849409	0.0	0.21613128319975758	0.3303040409309765	0.30732933964508746	0.3390474274855652	0.21122369070384417	0.3071235910553921	0.32056853422598863	0.31744458010908755	0.24413451327591332	0.24556766800394458	0.25508088603657436	0.33259448183578555	0.36733654428066465	0.357118619043879	0.35521275899991445	0.23559358036572026	0.2666000882398654	0.36246221969455833	0.35032144203646304	0.3368272295311616	0.3594408089513111	0.3455016639940117	0.2692774785278925	0.2207976351314234	0.2942559677107341	0.31633358405191403	0.34854200572485167	0.3341968035824615	0.3574426511703227
S20H1	0.2746694710940034	0.2521322437098131	0.12631518640936	0.27981734048644347	0.25427818716782	0.1651853272946677	0.20237063580731937	0.2565228188909696	0.2069140184868473	0.23588784448876557	0.24572074508198	0.2739211004858215	0.19132308035355775	0.2494920014129186	0.26014336255458653	0.16058421578884058	0.19955373675254492	0.1446379615754294	0.2360104266771379	0.149361541278338	0.17109227377044042	0.12943188068421335	0.16485674538412837	0.27742391277126055	0.1531503327172346	0.14184662070205842	0.24892294996019615	0.19400830682236625	0.15060168978574423	0.23693783128090884	0.18119886879904393	0.2886757494312945	0.30360760135017917	0.3301833039658951	0.3296833151296923	0.3191733369376273	0.3140159420468157	0.32114806794587947	0.21572380752118997	0.24781362479738372	0.15786452034370518	0.18276226706775994	0.21880104251228072	0.1950679243424816	0.1928042609647957	0.21725204268756082	0.22023027421230507	0.179784412137856	0.21613128319975758	0.0	0.23938386128389155	0.2164091599980026	0.24812724783848028	0.12030351105675925	0.21620341140830718	0.22964835457890376	0.22652440046200265	0.15321433362882841	0.1546474883568597	0.16416070638948946	0.24167430218870065	0.2764163646335797	0.2661984393967941	0.26429257935282957	0.14467340071863535	0.17567990859278051	0.2715420400474734	0.2594012623893781	0.24590704988407672	0.26852062930422615	0.25458148434692685	0.17835729888080765	0.1298774554843385	0.2033357880636492	0.22541340440482907	0.25762182607776674	0.24327662393537658	0.2665224715232377
530050	0.3541005314810768	0.3315633040968864	0.20574624679643333	0.3592484008735167	0.33370924755489334	0.24461638768174102	0.28180169619439266	0.335953879278043	0.2863450788739206	0.3153189048758389	0.3251518054690533	0.3533521608728949	0.2707541407406311	0.3289230617999919	0.33957442294165985	0.2400152761759139	0.2789847971396182	0.22406902196250272	0.31544148706421116	0.22879260166541132	0.2505233341575137	0.20886294107128664	0.24428780577120165	0.35685497315833387	0.23258139310430792	0.2212776810891317	0.3283540103472694	0.27343936720943957	0.23003275017281752	0.31636889166798216	0.2606299291861172	0.3681068098183678	0.3830386617372525	0.4096143643529684	0.40911437551676555	0.39860439732470054	0.39344700243388897	0.4005791283329527	0.2951548679082633	0.32724468518445704	0.2372955807307785	0.26219332745483326	0.298232102899354	0.2744989847295549	0.272235321351869	0.2966831030746341	0.3123818286402109	0.27193596656576186	0.3303040409309765	0.23938386128389155	0.0	0.2746508465997781	0.30636893444025587	0.18793007093623154	0.2838299712877795	0.29727491445837606	0.30595546084907593	0.2326453940159017	0.23407854874393297	0.24359176677656275	0.32110536257577393	0.35584742502065303	0.34562949978386737	0.34372363973990283	0.22410446110570864	0.2551109689798538	0.3509731004345467	0.3388323227764514	0.32533811027115	0.34795168969129947	0.3340125447340001	0.2577883592678809	0.20930851587141178	0.2827668484507225	0.3048444647919024	0.33705288646484005	0.3227076843224499	0.3459535319103111
S27H1	0.3311258301951877	0.3085886028109974	0.18277154551054434	0.33627369958762776	0.3107345462690043	0.22164168639585202	0.2588269949085037	0.31297917799215397	0.2633703775880316	0.2923442035899499	0.30217710418316435	0.3303774595870059	0.24777943945474207	0.3059483605141029	0.3165997216557709	0.21704057489002487	0.25601009585372925	0.2010943206766137	0.2924667857783222	0.20581790037952233	0.22754863287162475	0.18588823978539765	0.22131310448531266	0.33388027187244484	0.2096066918184189	0.1983029798032427	0.30537930906138044	0.25046466592355054	0.20705804888692853	0.29339419038209313	0.23765522790022825	0.3451321085324788	0.36006396045136346	0.3866396630670794	0.3861396742308766	0.3756296960388116	0.370472301148	0.37760442704706376	0.2721801666223743	0.3042699838985681	0.21432087944488948	0.23921862616894427	0.275257401613465	0.2515242834436659	0.24926062006598	0.2737084017887451	0.28940712735432195	0.2489612652798729	0.30732933964508746	0.2164091599980026	0.2746508465997781	0.0	0.2601319228678672	0.16495536965034255	0.26085527000189046	0.27430021317248704	0.2829807595631869	0.2096706927300127	0.211103847458044	0.22061706549067375	0.29813066128988497	0.332872723734764	0.3226547984979784	0.32074893845401387	0.20112975981981965	0.2321362676939648	0.3279983991486577	0.3158576214905624	0.30236340898526104	0.32497698840541045	0.31103784344811114	0.23481365798199194	0.18633381458552278	0.25979214716483345	0.2818697635060134	0.31407818517895103	0.29973298303656093	0.32297883062442206
S30H1	0.3628439180356655	0.3403066906514751	0.21448963335102206	0.36799178742810545	0.34245263410948207	0.2533597742363297	0.2905450827489814	0.3446972658326317	0.2950884654285093	0.32406229143042764	0.33389519202364204	0.3620955474274836	0.2794975272952198	0.33766644835458065	0.3483178094962486	0.24875866273050262	0.28772818369420694	0.23281240851709145	0.3241848736187999	0.23753598822000005	0.25926672071210244	0.21760632762587537	0.2530311923257904	0.3655983597129226	0.24132477965889665	0.23002106764372043	0.33709739690185814	0.2821827537640283	0.23877613672740625	0.3251122782225709	0.26937331574070594	0.3768501963729565	0.3917820482918412	0.4183577509075571	0.4178577620713543	0.40734778387928927	0.4021903889884777	0.40932251488754146	0.303898254462852	0.33598807173904577	0.24603896728536723	0.270936714009422	0.3069754894539427	0.28324237128414365	0.28097870790645774	0.3054264896292228	0.32112521519479964	0.2806793531203506	0.3390474274855652	0.24812724783848028	0.30636893444025587	0.2601319228678672	0.0	0.19667345749082027	0.2925733578423682	0.3060183010129648	0.31469884740366466	0.24138878057049043	0.2428219352985217	0.2523351533311515	0.32984874913036266	0.36459081157524176	0.3543728863384561	0.35246702629449156	0.23284784766029737	0.26385435553444253	0.35971648698913544	0.34757570933104015	0.33408149682573873	0.3566950762458882	0.34275593128858883	0.26653174582246963	0.2180519024260005	0.2915102350053112	0.31358785134649114	0.3457962730194288	0.3314510708770386	0.3546969184648998
S17H1	0.23502018125394444	0.2124829538697541	0.08666589656930099	0.24016805064638444	0.21462889732776103	0.1255360374546087	0.16272134596726037	0.21687352905091065	0.1672647286467883	0.19623855464870657	0.206071455241921	0.23427181064576255	0.15167379051349875	0.2098427115728596	0.22049407271452753	0.12093492594878157	0.1599044469124859	0.1049886717353704	0.19636113683707887	0.10971225143827901	0.1314429839303814	0.08978259084415433	0.12520745554406934	0.23777462293120155	0.11350104287717559	0.10219733086199939	0.20927366012013712	0.15435901698230725	0.1109523999456852	0.19728854144084984	0.1415495789589849	0.24902645959123548	0.26395831151012017	0.29053401412583607	0.29003402528963323	0.27952404709756823	0.27436665220675666	0.2814987781058204	0.17607451768113097	0.20816433495732473	0.11821523050364616	0.14311297722770094	0.1791517526722217	0.15541863450242258	0.15315497112473667	0.1776027528475018	0.19330147841307863	0.15285561633862954	0.21122369070384417	0.12030351105675925	0.18793007093623154	0.16495536965034255	0.19667345749082027	0.0	0.15379909464744787	0.1672440378180444	0.18687511062194362	0.11356504378876939	0.11499819851680068	0.12451141654943043	0.20202501234864162	0.2367670747935207	0.22654914955673508	0.22464328951277054	0.10502411087857634	0.1360306187527215	0.2318927502074144	0.2197519725493191	0.2062577600440177	0.22887133946416716	0.21493219450686782	0.13870800904074862	0.09022816564427946	0.16368649822359016	0.18576411456477007	0.21797253623770774	0.20362733409531758	0.22687318168317877
530215	0.33092008160549236	0.30838285422130207	0.18256579692084896	0.3360679509979324	0.31052879767930897	0.22143593780615664	0.25862124631880834	0.31277342940245856	0.26316462899833626	0.2921384550002545	0.30197135559346894	0.33017171099731046	0.24757369086504669	0.30574261192440755	0.3163939730660755	0.21683482630032952	0.25580434726403384	0.20088857208691835	0.29226103718862684	0.20561215178982695	0.22734288428192934	0.18568249119570227	0.22110735589561728	0.3336745232827495	0.20940094322872355	0.19809723121354733	0.3051735604716851	0.2502589173338552	0.20685230029723314	0.2931884417923978	0.23744947931053284	0.3449263599427834	0.3598582118616681	0.38643391447738407	0.38593392564118123	0.3754239474491162	0.37026655255830465	0.3773986784573684	0.2719744180326789	0.30406423530887267	0.21411513085519412	0.23901287757924888	0.27505165302376966	0.2513185348539705	0.2490548714762846	0.27350265319904976	0.2892013787646266	0.24875551669017748	0.3071235910553921	0.21620341140830718	0.2838299712877795	0.26085527000189046	0.2925733578423682	0.15379909464744787	0.0	0.19935911674732104	0.28277501097349156	0.20946494414031733	0.2108980988683486	0.22041131690097837	0.29792491270018956	0.3326669751450686	0.32244904990828305	0.3205431898643185	0.20092401123012427	0.23193051910426943	0.32779265055896234	0.31565187290086705	0.30215766039556563	0.3247712398157151	0.3108320948584158	0.23460790939229656	0.1861280659958274	0.2595863985751381	0.28166401491631804	0.3138724365892557	0.2995272344468656	0.3227730820347267
F14H1A	0.3443650247760889	0.3218277973918986	0.1960107400914455	0.34951289416852893	0.3239737408499055	0.2348808809767532	0.27206618948940486	0.32621837257305514	0.2766095721689328	0.30558339817085106	0.3154162987640655	0.34361665416790704	0.26101863403564324	0.31918755509500407	0.32983891623667205	0.23027976947092604	0.2692492904346304	0.21433351525751487	0.30570598035922336	0.2190570949604235	0.24078782745252592	0.19912743436629882	0.23455229906621383	0.347119466453346	0.22284588639932007	0.21154217438414388	0.3186185036422816	0.2637038605044517	0.2202972434678297	0.3066333849629943	0.2508944224811294	0.35837130311337995	0.37330315503226463	0.3998788576479806	0.39937886881177775	0.38886889061971275	0.3837114957289012	0.39084362162796493	0.2854193612032755	0.31750917847946925	0.22756007402579065	0.25245782074984546	0.2884965961943662	0.26476347802456707	0.26249981464688116	0.2869475963696463	0.3026463219352231	0.26220045986077406	0.32056853422598863	0.22964835457890376	0.29727491445837606	0.27430021317248704	0.3060183010129648	0.1672440378180444	0.19935911674732104	0.0	0.2962199541440881	0.22290988731091388	0.22434304203894517	0.23385626007157492	0.31136985587078614	0.3461119183156652	0.33589399307887957	0.33398813303491504	0.21436895440072082	0.24537546227486598	0.34123759372955886	0.32909681607146357	0.3156026035661622	0.3382161829863116	0.3242770380290123	0.2480528525628931	0.19957300916642395	0.2730313417457346	0.29510895808691456	0.3273173797598522	0.3129721776174621	0.33621802520532323
S28Hp	0.3198667298458927	0.2973295024617024	0.1715124451612493	0.32501459923833276	0.2994754459197093	0.210382586046557	0.24756789455920866	0.3017200776428589	0.2521112772387366	0.28108510324065483	0.2909180038338693	0.3191183592377108	0.23652033910544704	0.2946892601648079	0.3053406213064758	0.20578147454072987	0.2447509955044342	0.1898352203273187	0.2812076854290272	0.1945588000302273	0.21628953252232969	0.17462913943610262	0.21005400413601763	0.32262117152314984	0.1983475914691239	0.19680365119731533	0.30387998045545306	0.24896533731762316	0.20555872028100114	0.29189486177616575	0.23615589929430084	0.3436327799265514	0.3585646318454361	0.38514033446115203	0.3846403456249492	0.3741303674328842	0.3689729725420726	0.3761050984411364	0.2706808380164469	0.30277065529264063	0.2128215508389621	0.23771929756301685	0.27375807300753763	0.2500249548377385	0.2477612914600526	0.27220907318281773	0.299522367818322	0.259076505743873	0.31744458010908755	0.22652440046200265	0.30595546084907593	0.2829807595631869	0.31469884740366466	0.18687511062194362	0.28277501097349156	0.2962199541440881	0.0	0.17997212074925892	0.18140527547729018	0.19091849350991996	0.26843208930913115	0.3031741517540102	0.29295622651722464	0.2910503664732601	0.17955603400118425	0.2105625418753294	0.3064246733300223	0.29428389567192703	0.2807896831666256	0.3034032625867751	0.28946411762947577	0.21323993216335654	0.16476008876688739	0.23821842134619808	0.2706106631567184	0.302819084829656	0.2884738826872659	0.31171973027512706
S3Hp	0.24655666301271845	0.2240194356285281	0.09820237832807502	0.25170453240515844	0.22616537908653506	0.13707251921338273	0.1742578277260344	0.22841001080968468	0.17880121040556232	0.2077750364074806	0.21760793700069503	0.24580829240453658	0.16321027227227278	0.22137919333163364	0.23203055447330156	0.1324714077075556	0.17144092867125996	0.11652515349414444	0.20789761859585293	0.12124873319705304	0.14297946568915545	0.10131907260292837	0.1367439373028434	0.24931110468997558	0.12503752463594964	0.1234935843641411	0.2305699136222788	0.17565527048444896	0.13224865344782688	0.21858479494299152	0.1628458324611266	0.2703227130933772	0.2852545650122619	0.3118302676279778	0.31133027879177494	0.30082030059970993	0.29566290570889836	0.3027950316079621	0.19737077118327265	0.2294605884594664	0.13951148400578786	0.16440923072984265	0.20044800617436337	0.17671488800456425	0.17445122462687834	0.19889900634964347	0.22621230098514777	0.18576643891069872	0.24413451327591332	0.15321433362882841	0.2326453940159017	0.2096706927300127	0.24138878057049043	0.11356504378876939	0.20946494414031733	0.22290988731091388	0.17997212074925892	0.0	0.10370712691644102	0.11322034494907077	0.19073394074828195	0.22547600319316102	0.21525807795637542	0.21335221791241088	0.10624596716801003	0.13725247504215518	0.2331146064968481	0.2209738288387528	0.20747961633345138	0.23009319575360085	0.2161540507963015	0.1399298653301823	0.09145002193371315	0.16490835451302385	0.1973005963235441	0.22950901799648174	0.2151638158540916	0.23840966344195275
S4Hp	0.24798981774074974	0.2254525903565594	0.0996355330561063	0.25313768713318974	0.22759853381456635	0.138505673941414	0.17569098245406567	0.22984316553771594	0.1802343651335936	0.20920819113551187	0.21904109172872632	0.24724144713256785	0.16464342700030404	0.22281234805966493	0.23346370920133286	0.1339045624355869	0.17287408339929122	0.11795830822217572	0.2093307733238842	0.12268188792508433	0.14441262041718672	0.10275222733095965	0.13817709203087467	0.2507442594180069	0.12647067936398093	0.12492673909217236	0.2320030683503101	0.17708842521248022	0.13368180817585817	0.22001794967102278	0.1642789871891579	0.2717558678214084	0.2866877197402931	0.31326342235600907	0.31276343351980623	0.3022534553277412	0.29709606043692965	0.3042281863359934	0.1988039259113039	0.23089374318749767	0.14094463873381913	0.16584238545787391	0.20188116090239466	0.17814804273259555	0.17588437935490964	0.20033216107767476	0.22764545571317907	0.18719959363873	0.24556766800394458	0.1546474883568597	0.23407854874393297	0.211103847458044	0.2428219352985217	0.11499819851680068	0.2108980988683486	0.22434304203894517	0.18140527547729018	0.10370712691644102	0.0	0.10502343112425952	0.1825370269234707	0.21727908936834978	0.20706116413156417	0.20515530408759963	0.10767912189604131	0.13868562977018647	0.2345477612248794	0.2224069835667841	0.20891277106148268	0.23152635048163214	0.2175872055243328	0.1413630200582136	0.09288317666174445	0.16634150924105515	0.19873375105157537	0.23094217272451303	0.2165969705821229	0.23984281816998404
31219	0.2575030357733795	0.23496580838918915	0.10914875108873606	0.2626509051658195	0.2371117518471961	0.14801889197404378	0.18520420048669545	0.23935638357034572	0.18974758316622337	0.21872140916814165	0.22855430976135607	0.2567546651651976	0.17415664503293382	0.2323255660922947	0.24297692723396264	0.14341778046821665	0.182387301431921	0.12747152625480548	0.21884399135651394	0.13219510595771408	0.1539258384498165	0.11226544536358941	0.14769031006350442	0.26025747745063665	0.13598389739661068	0.13443995712480214	0.24151628638293984	0.18660164324510997	0.14319502620848795	0.22953116770365256	0.17379220522178765	0.2812690858540382	0.2962009377729229	0.32277664038863885	0.322276651552436	0.311766673360371	0.30660927846955943	0.3137414043686232	0.2083171439439337	0.24040696122012745	0.1504578567664489	0.17535560349050366	0.2113943789350244	0.18766126076522532	0.18539759738753941	0.20984537911030451	0.23715867374580882	0.19671281167135976	0.25508088603657436	0.16416070638948946	0.24359176677656275	0.22061706549067375	0.2523351533311515	0.12451141654943043	0.22041131690097837	0.23385626007157492	0.19091849350991996	0.11322034494907077	0.10502343112425952	0.0	0.12571890011757697	0.16046096256245604	0.15024303732567043	0.14833717728170587	0.11719233992867108	0.14819884780281622	0.24406097925750914	0.23192020159941384	0.21842598909411243	0.2410395685142619	0.22710042355696256	0.15087623809084336	0.1023963946943742	0.1758547272736849	0.20824696908420515	0.24045539075714278	0.22611018861475266	0.24935603620261382
S2Hp	0.33501663157259076	0.31247940418840037	0.1866623468879473	0.3401645009650307	0.3146253476464073	0.225532487773255	0.26271779628590664	0.31686997936955696	0.26726117896543455	0.2962350049673529	0.3060679055605673	0.33426826096440887	0.25167024083214506	0.3098391618915059	0.3204905230331738	0.22093137626742787	0.2599008972311322	0.2049851220540167	0.29635758715572513	0.2097087017569253	0.2314394342490277	0.18977904116280062	0.22520390586271563	0.33777107324984784	0.2134974931958219	0.21195355292401333	0.319029882182151	0.26411523904432116	0.22070862200769914	0.30704476350286375	0.25130580102099886	0.3587826816532494	0.3737145335721341	0.40029023618785	0.39979024735164714	0.38928026915958214	0.38412287426877056	0.3912550001678343	0.2858307397431449	0.31792055701933863	0.2279714525656601	0.25286919928971485	0.2889079747342356	0.2651748565644365	0.2629111931867506	0.2873589749095157	0.31467226954502003	0.2742264074705709	0.33259448183578555	0.24167430218870065	0.32110536257577393	0.29813066128988497	0.32984874913036266	0.20202501234864162	0.29792491270018956	0.31136985587078614	0.26843208930913115	0.19073394074828195	0.1825370269234707	0.12571890011757697	0.0	0.14702791761344877	0.13680999237666316	0.16921425305622056	0.19470593572788225	0.2257124436020274	0.3215745750567203	0.30943379739862503	0.2959395848933236	0.3185531643134731	0.3046140193561737	0.22838983389005454	0.1799099904935854	0.2533683230728961	0.2857605648834164	0.317968986556354	0.30362378441396387	0.32686963200182506
530451	0.36975869401746975	0.34722146663327946	0.22140440933282637	0.3749065634099098	0.34936741009128636	0.26027455021813406	0.29745985873078573	0.351612041814436	0.30200324141031365	0.33097706741223193	0.3408099680054464	0.3690103234092879	0.2864123032770241	0.34458122433638494	0.3552325854780529	0.2556734387123069	0.2946429596760113	0.23972718449889574	0.33109964960060423	0.24445076420180437	0.2661814966939068	0.22452110360767968	0.2599459683075947	0.3725131356947269	0.24823955564070094	0.2466956153688924	0.3537719446270301	0.29885730148920026	0.2554506844525782	0.3417868259477428	0.2860478634658779	0.39352474409812843	0.4084565960170131	0.4350322986327291	0.43453230979652624	0.42402233160446123	0.41886493671364966	0.4259970626127134	0.320572802188024	0.35266261946421773	0.2627135150105392	0.28761126173459395	0.32365003717911467	0.29991691900931555	0.29765325563162964	0.32210103735439477	0.3494143319898991	0.30896846991545	0.36733654428066465	0.2764163646335797	0.35584742502065303	0.332872723734764	0.36459081157524176	0.2367670747935207	0.3326669751450686	0.3461119183156652	0.3031741517540102	0.22547600319316102	0.21727908936834978	0.16046096256245604	0.14702791761344877	0.0	0.14358435576650136	0.2039563155010996	0.22944799817276135	0.26045450604690645	0.35631663750159936	0.3441758598435041	0.3306816473382027	0.3532952267583521	0.3393560818010528	0.2631318963349336	0.21465205293846445	0.2881103855177751	0.32050262732829543	0.35271104900123307	0.33836584685884297	0.3616116944467041
31360	0.3595407687806842	0.3370035413964938	0.21118648409604077	0.3646886381731242	0.3391494848545008	0.25005662498134845	0.2872419334940001	0.3413941165776504	0.29178531617352804	0.3207591421754463	0.3305920427686607	0.3587923981725023	0.2761943780402385	0.3343632990995994	0.34501466024126726	0.2454555134755213	0.2844250344392257	0.22950925926211013	0.3208817243638186	0.23423283896501876	0.2559635714571212	0.21430317837089408	0.2497280430708091	0.36229521045794133	0.23802163040391533	0.2364776901321068	0.3435540193902445	0.28863937625241465	0.24523275921579257	0.33156890071095724	0.2758299382290923	0.3833068188613429	0.39823867078022757	0.42481437339594347	0.42431438455974063	0.4138044063676756	0.40864701147686405	0.4157791373759278	0.3103548769512383	0.34244469422743207	0.2524955897737535	0.27739333649780834	0.31343211194232906	0.28969899377252994	0.28743533039484404	0.31188311211760916	0.33919640675311347	0.2987505446786644	0.357118619043879	0.2661984393967941	0.34562949978386737	0.3226547984979784	0.3543728863384561	0.22654914955673508	0.32244904990828305	0.33589399307887957	0.29295622651722464	0.21525807795637542	0.20706116413156417	0.15024303732567043	0.13680999237666316	0.14358435576650136	0.0	0.193738390264314	0.21923007293597574	0.2502365808101209	0.3460987122648138	0.3339579346067185	0.32046372210141705	0.34307730152156657	0.3291381565642672	0.252913971098148	0.20443412770167885	0.2778924602809896	0.3102847020915098	0.34249312376444746	0.3281479216220573	0.3513937692099185
31129	0.35763490873671966	0.33509768135252926	0.20928062405207623	0.36278277812915966	0.33724362481053627	0.24815076493738392	0.2853360734500356	0.33948825653368586	0.2898794561295635	0.3188532821314818	0.3286861827246962	0.35688653812853777	0.27428851799627396	0.33245743905563485	0.3431088001973027	0.24354965343155677	0.28251917439526114	0.2276033992181456	0.3189758643198541	0.23232697892105422	0.25405771141315664	0.21239731832692954	0.24782218302684456	0.3603893504139768	0.2361157703599508	0.23457183008814225	0.34164815934627996	0.2867335162084501	0.24332689917182804	0.3296630406669927	0.27392407818512776	0.38140095881737834	0.39633281073626303	0.42290851335197893	0.4224085245157761	0.4118985463237111	0.4067411514328995	0.4138732773319633	0.3084490169072738	0.34053883418346753	0.250589729729789	0.2754874764538438	0.3115262518983645	0.2877931337285654	0.2855294703508795	0.3099772520736446	0.33729054670914893	0.2968446846346999	0.35521275899991445	0.26429257935282957	0.34372363973990283	0.32074893845401387	0.35246702629449156	0.22464328951277054	0.3205431898643185	0.33398813303491504	0.2910503664732601	0.21335221791241088	0.20515530408759963	0.14833717728170587	0.16921425305622056	0.2039563155010996	0.193738390264314	0.0	0.2173242128920112	0.24833072076615634	0.3441928522208493	0.332052074562754	0.3185578620574525	0.34117144147760203	0.32723229652030267	0.25100811105418347	0.2025282676577143	0.27598660023702504	0.3083788420475453	0.3405872637204829	0.32624206157809277	0.34948790916595396
S26Hp	0.2380157301025254	0.21547850271833507	0.08966144541788197	0.2431635994949654	0.21762444617634202	0.12853158630318967	0.16571689481584134	0.21986907789949162	0.17026027749536926	0.19923410349728754	0.209067004090502	0.23726735949434352	0.15466933936207972	0.2128382604214406	0.22348962156310853	0.12393047479736256	0.1628999957610669	0.10798422058395139	0.19935668568565987	0.11270780028686	0.1344385327789624	0.09277813969273532	0.12820300439265034	0.24077017177978255	0.11649659172575659	0.11495265145394803	0.22202898071208574	0.1671143375742559	0.12370772053763385	0.21004386203279846	0.15430489955093354	0.2617817801831841	0.2767136321020688	0.30328933471778474	0.3027893458815819	0.2922793676895169	0.2871219727987053	0.2942540986977691	0.1888298382730796	0.22091965554927334	0.1309705510955948	0.1558682978196496	0.1919070732641703	0.16817395509437122	0.1659102917166853	0.1903580734394504	0.2176713680749547	0.17722550600050566	0.23559358036572026	0.14467340071863535	0.22410446110570864	0.20112975981981965	0.23284784766029737	0.10502411087857634	0.20092401123012427	0.21436895440072082	0.17955603400118425	0.10624596716801003	0.10767912189604131	0.11719233992867108	0.19470593572788225	0.22944799817276135	0.21923007293597574	0.2173242128920112	0.0	0.09581929584640489	0.1916814273010978	0.1795406496430025	0.1660464371377011	0.18866001655785056	0.17472087160055122	0.09849668613443202	0.06787776850943256	0.14133610108874325	0.18875966341335104	0.2209680850862887	0.20662288294389858	0.2298687305317597
F32H1	0.2690222379766706	0.2464850105924802	0.12066795329202712	0.27417010736911057	0.24863095405048716	0.15953809417733483	0.1967234026899865	0.2508755857736368	0.20126678536951442	0.2302406113714327	0.24007351196464713	0.2682738673684887	0.18567584723622488	0.24384476829558577	0.2544961294372537	0.1549369826715077	0.19390650363521206	0.13899072845809654	0.230363193559805	0.14371430816100514	0.16544504065310756	0.12378464756688047	0.15920951226679547	0.2717766796539277	0.14750309959990174	0.1459591593280932	0.25303548858623093	0.19812084544840103	0.154714228411779	0.24105036990694362	0.1853114074250787	0.29278828805732926	0.30772013997621395	0.3342958425919299	0.33379585375572707	0.32328587556366206	0.3181284806728505	0.32526060657191425	0.21983634614722475	0.2519261634234185	0.16197705896973996	0.18687480569379472	0.22291358113831547	0.19918046296851638	0.19691679959083047	0.22136458131359557	0.24867787594909987	0.20823201387465082	0.2666000882398654	0.17567990859278051	0.2551109689798538	0.2321362676939648	0.26385435553444253	0.1360306187527215	0.23193051910426943	0.24537546227486598	0.2105625418753294	0.13725247504215518	0.13868562977018647	0.14819884780281622	0.2257124436020274	0.26045450604690645	0.2502365808101209	0.24833072076615634	0.09581929584640489	0.0	0.19147348191181454	0.17933270425371925	0.16583849174841783	0.1884520711685673	0.17451292621126796	0.11603357372945561	0.09888427638357772	0.17234260896288842	0.2197661712874962	0.25197459296043384	0.2376293908180437	0.2608752384059049
530167	0.3648843694313635	0.3423471420471732	0.2165300847467201	0.37003223882380354	0.3444930855051801	0.2554002256320278	0.29258553414467947	0.3467377172283297	0.2971289168242074	0.3261027428261256	0.33593564341934007	0.3641359988231816	0.2815379786909178	0.3397068997502787	0.3503582608919466	0.25079911412620065	0.28976863508990497	0.23485285991278948	0.32622532501449797	0.23957643961569808	0.26130717210780047	0.2196467790215734	0.2550716437214884	0.3676388111086206	0.24336523105459468	0.2418212907827861	0.34889762004092384	0.29398297690309394	0.2505763598664719	0.33691250136163653	0.2811735388797716	0.38865041951202217	0.40358227143090686	0.4301579740466228	0.42965798521042	0.419148007018355	0.4139906121275434	0.42112273802660716	0.31569847760191766	0.3477882948781114	0.2578391904244329	0.28273693714848763	0.3187757125930084	0.2950425944232093	0.2927789310455234	0.3172267127682885	0.34454000740379276	0.30409414532934376	0.36246221969455833	0.2715420400474734	0.3509731004345467	0.3279983991486577	0.35971648698913544	0.2318927502074144	0.32779265055896234	0.34123759372955886	0.3064246733300223	0.2331146064968481	0.2345477612248794	0.24406097925750914	0.3215745750567203	0.35631663750159936	0.3460987122648138	0.3441928522208493	0.1916814273010978	0.19147348191181454	0.0	0.13708416951952987	0.2260115893381351	0.24862516875828455	0.23468602380098524	0.21189570518414852	0.1947464078382706	0.2682047404175813	0.31562830274218917	0.3478367244151268	0.3334915222727367	0.35673736986059784
