	f14ppB	f10pp	f1pp	F14H1A	F29H1	S12Hp	S6Hp	F6H1	w17pp	f11pp	f12ppB	f24pp	w31pp	f17ppA	f23ppB	F23HpA	S3Hp	S9H1	w27pp	530295	S18H1	S22Hp	S15Hp	f29pp	f9pp	f25pp	f28pp	f32pp	w15pp	S1Hp	S7Hp	f23ppA	f6ppB	S20H1	S13Hp	w1pp	w23pp	f30pp	f4pp	f26pp	f21pp	f22ppB	f14ppA	f16ppB	f6ppA	f8pp	f13pp	f16ppA	w12pp	w24pp	S26Hp	w11pp	w9pp	w21pp	s26pp	s11pp	s9pp	s29pp	s12pp	s18pp	w6pp	s19pp	s20pp	s8pp	s13pp	s17pp	s25pp	w30pp	s30pp	s23pp	s24pp	s32pp	w32pp	s28pp	s14pp	s7pp	s1pp	s22pp	s31pp	s27pp	s3pp	s4pp	w4pp	s15pp	s2pp	w16pp	s16pp	w28pp	w13pp	f18pp	f12ppA	w3pp	f31pp	f2pp	w10pp	f3pp	f15pp	f20ppB	w25pp
s7pp	0.4291649238947202	0.4689259075233539	0.4654793800149463	0.4855698524320455	0.5666079311753394	0.544534972965429	0.5941353943470369	0.5400076459386186	0.46377588446150697	0.45848206147513487	0.4716896855972637	0.4313270989120065	0.43391290520223563	0.41367825285703347	0.503448091953381	0.6032638523226115	0.5829716048167568	0.5814137448522068	0.4625530311436187	0.5794012158181099	0.5532742083528632	0.5193503854216092	0.5486531892238149	0.4389001388267729	0.4196628431830779	0.4550438962554909	0.42204564137122136	0.42138012326327384	0.44246373229419433	0.6034651284770517	0.5750270290868552	0.45636763549305526	0.48750390435100344	0.527577443076138	0.5034767333984306	0.47642515024227333	0.4827303391782076	0.4656653565670245	0.4672587796568903	0.511261601982571	0.4171978157420411	0.4804752654230753	0.4329003501892899	0.42270979989784213	0.39908370454415903	0.3967404263218579	0.39753698761997786	0.40121105085607944	0.3846320293605714	0.41282867322279587	0.5732848225485705	0.3634653319731408	0.3713358355485458	0.2238496433019359	0.2635743030015077	0.24629653596337112	0.1970295407329477	0.21908573659107605	0.2356559823496135	0.19534771532117548	0.19549730229033518	0.2066415213684004	0.31306436810582305	0.3498232189946672	0.2875639510433896	0.2781323295265179	0.16759716872975985	0.3074655363958759	0.30824280350601674	0.28331234230930075	0.24233947214868765	0.314327407295943	0.3225280983180533	0.20511311456301937	0.15879618118911046	0.0	0.10434157352236424	0.24715170352602156	0.2679477630791462	0.28000370285751075	0.29091242056496835	0.23861673172435652	0.2413721967516188	0.29165111614170947	0.21355395910624714	0.2299200657126429	0.24584234954677486	0.41148135292588217	0.39386346428126656	0.4027556190661564	0.43423044189412424	0.4128424234589411	0.420611463217782	0.41959549262061446	0.4341220156243745	0.4720027970660744	0.44332650826625386	0.4342408619508198	0.4435325903630871
s1pp	0.3760799464715842	0.4158409301002179	0.4123944025918103	0.4324848750089095	0.5135229537522034	0.49144999554229296	0.5410504169239009	0.4869226685154826	0.41069090703837097	0.40539708405199887	0.4186047081741277	0.3782421214888705	0.38082792777909963	0.36059327543389746	0.45036311453024497	0.5501788748994755	0.5298866273936209	0.5283287674290708	0.40946805372048267	0.5263162383949739	0.5001892309297272	0.46626540799847316	0.49556821180067895	0.3858151614036369	0.3665778657599419	0.4019589188323549	0.36896066394808535	0.36829514584013784	0.38937875487105833	0.5503801510539157	0.5219420516637192	0.40328265806991925	0.43441892692786743	0.474492465653002	0.45039175597529457	0.42334017281913733	0.4296453617550716	0.4125803791438885	0.4141738022337543	0.458176624559435	0.3641128383189051	0.4273902879999393	0.3798153727661539	0.3696248224747061	0.34599872712102303	0.3436554488987219	0.34445201019684185	0.34812607343294344	0.3315470519374354	0.35974369579965987	0.5201998451254345	0.3103803545500048	0.3182508581254099	0.17076466587879993	0.21048932557837172	0.19321155854023514	0.14394456330981176	0.16600075916794008	0.18257100492647751	0.14226273789803953	0.14241232486719924	0.1535565439452644	0.25997939068268705	0.2967382415715312	0.23447897362025366	0.22504735210338195	0.1145121913066239	0.2543805589727399	0.2551578260828808	0.2302273648861648	0.1892544947255517	0.2612424298728071	0.2694431208949173	0.15202813713988342	0.10571120376597454	0.10434157352236424	0.0	0.19406672610288564	0.21486278565601025	0.2269187254343748	0.2378274431418324	0.1855317543012206	0.18828721932848286	0.23856613871857352	0.16046898168311122	0.17683508828950695	0.19275737212363891	0.35839637550274617	0.34077848685813056	0.3496706416430204	0.38114546447098824	0.3597574460358051	0.367526485794646	0.36651051519747846	0.3810370382012385	0.4189178196429384	0.39024153084311786	0.3811558845276838	0.3904476129399511
s22pp	0.40551471653869814	0.4452757001673318	0.44182917265892424	0.4619196450760234	0.5429577238193173	0.5208847656094069	0.5704851869910148	0.5163574385825965	0.4401256771054849	0.4348318541191128	0.44803947824124163	0.4076768915559844	0.41026269784621355	0.3900280455010114	0.4797978845973589	0.5796136449665894	0.5593213974607347	0.5577635374961847	0.4389028237875966	0.5557510084620878	0.5296240009968411	0.4957001780655871	0.5250029818677928	0.41524993147075084	0.3960126358270558	0.43139368889946883	0.3983954340151993	0.39772991590725176	0.41881352493817225	0.5798149211210296	0.5513768217308331	0.4327174281370332	0.46385369699498136	0.5039272357201159	0.4798265260424085	0.45277494288625125	0.45908013182218554	0.44201514921100243	0.4436085723008682	0.4876113946265489	0.39354760838601904	0.4568250580670532	0.4092501428332678	0.39905959254182005	0.37543349718813696	0.37309021896583583	0.3738867802639558	0.37756084350005736	0.3609818220045493	0.3891784658667738	0.5496346151925484	0.3398151246171187	0.34768562819252374	0.20019943594591383	0.2399240956454856	0.22264632860734904	0.17337933337692563	0.19543552923505397	0.2120057749935914	0.1716975079651534	0.1718470949343131	0.1829913140123783	0.289414160749801	0.3261730116386451	0.26391374368736753	0.2544821221704958	0.14394696137373778	0.28381532903985385	0.28459259614999466	0.25966213495327867	0.21868926479266557	0.2906771999399209	0.2988778909620312	0.1814629072069973	0.16752395106574713	0.24715170352602156	0.19406672610288564	0.0	0.20915111890422589	0.22120705868259044	0.253049442691902	0.20075375385129013	0.20350921887855244	0.2537881382686431	0.17569098123318078	0.20626985835662082	0.22219214219075278	0.3878311455698601	0.3702132569252445	0.37910541171013434	0.41058023453810216	0.38919221610291904	0.3969612558617599	0.3959452852645924	0.41047180826835244	0.4483525897100523	0.4196763009102318	0.4105906545947977	0.41988238300706504
s31pp	0.4263107760918228	0.46607175972045645	0.4626252322120489	0.48271570462914803	0.563753783372442	0.5416808251625316	0.5912812465441394	0.5371534981357212	0.4609217366586095	0.45562791367223743	0.46883553779436626	0.42847295110910905	0.4310587573993382	0.410824105054136	0.5005939441504835	0.6004097045197141	0.5801174570138594	0.5785595970493094	0.45969888334072123	0.5765470680152125	0.5504200605499658	0.5164962376187118	0.5457990414209175	0.4360459910238755	0.4168086953801804	0.45218974845259347	0.4191914935683239	0.4185259754603764	0.4396095844912969	0.6006109806741542	0.5721728812839577	0.4535134876901578	0.484649756548106	0.5247232952732406	0.5006225855955331	0.4735710024393759	0.4798761913753102	0.46281120876412707	0.46440463185399283	0.5084074541796736	0.4143436679391437	0.47762111762017784	0.43004620238639246	0.4198556520949447	0.3962295567412616	0.39388627851896046	0.3946828398170804	0.398356903053182	0.38177788155767395	0.40997452541989843	0.570430674745673	0.36061118417024335	0.3684816877456484	0.22099549549903846	0.26072015519861025	0.24344238816047367	0.19417539293005026	0.2162315887881786	0.23280183454671605	0.19249356751827804	0.19264315448743774	0.20378737356550294	0.31021022030292555	0.34696907119176973	0.2847098032404922	0.2752781817236205	0.1647430209268624	0.3046113885929784	0.3053886557031193	0.2804581945064033	0.2394853243457902	0.3114732594930456	0.3196739505151558	0.20225896676012192	0.18832001061887174	0.2679477630791462	0.21486278565601025	0.20915111890422589	0.0	0.20331324757706432	0.27384550224502663	0.22154981340441476	0.22430527843167708	0.27458419782176774	0.1964870407863054	0.22706591790974545	0.24298820174387742	0.4086272051229847	0.3910093164783691	0.399901471263259	0.4313762940912268	0.4099882756560437	0.41775731541488453	0.416741344817717	0.4312678678214771	0.46914864926317695	0.4404723604633564	0.43138671414792235	0.4406784425601897
s27pp	0.43836671587018733	0.478127699498821	0.47468117199041343	0.4947716444075126	0.5758097231508065	0.5537367649408961	0.603337186322504	0.5492094379140857	0.4729776764369741	0.467683853450602	0.4808914775727308	0.4405288908874736	0.44311469717770274	0.4228800448325006	0.512649883928848	0.6124656442980786	0.592173396792224	0.5906155368276739	0.4717548231190858	0.588603007793577	0.5624760003283303	0.5285521773970763	0.5578549811992821	0.44810193080224003	0.428864635158545	0.464245688230958	0.43124743334668847	0.43058191523874095	0.45166552426966144	0.6126669204525188	0.5842288210623223	0.46556942746852237	0.49670569632647055	0.5367792350516052	0.5126785253738977	0.48562694221774044	0.49193213115367473	0.4748671485424916	0.4764605716323574	0.5204633939580381	0.42639960771750823	0.4896770573985424	0.442102142164757	0.43191159187330924	0.40828549651962615	0.405942218297325	0.40673877959544497	0.41041284283154655	0.3938338213360385	0.422030465198263	0.5824866145240376	0.3726671239486079	0.38053762752401293	0.233051435277403	0.27277609497697475	0.2554983279388382	0.2062313327084148	0.2282875285665431	0.24485777432508055	0.20454950729664256	0.20469909426580227	0.21584331334386747	0.3222661600812901	0.3590250109701343	0.2967657430188567	0.287334121501985	0.17679896070522694	0.316667328371343	0.31744459548148385	0.2925141342847678	0.25154126412415473	0.3235291992714101	0.33172989029352035	0.21431490653848645	0.20037595039723627	0.28000370285751075	0.2269187254343748	0.22120705868259044	0.20331324757706432	0.0	0.2859014420233912	0.23360575318277932	0.23636121821004158	0.2866401376001323	0.20854298056466994	0.23912185768811	0.255044141522242	0.4206831449013493	0.4030652562567337	0.41195741104162353	0.44343223386959135	0.42204421543440823	0.4298132551932491	0.4287972845960816	0.44332380759984163	0.4812045890415415	0.45252830024172097	0.4434426539262869	0.45273438233855423
s3pp	0.44927543357764493	0.4890364172062786	0.48558988969787104	0.5056803621149701	0.5867184408582641	0.5646454826483537	0.6142459040299616	0.5601181556215433	0.4838863941444317	0.4785925711580596	0.4918001952801884	0.4514376085949312	0.45402341488516035	0.4337887625399582	0.5235586016363056	0.6233743620055362	0.6030821144996816	0.6015242545351315	0.4826635408265434	0.5995117255010346	0.5733847180357879	0.5394608951045339	0.5687636989067397	0.45901064850969764	0.4397733528660026	0.4751544059384156	0.4421561510541461	0.44149063294619856	0.46257424197711905	0.6235756381599764	0.5951375387697799	0.47647814517598	0.5076144140339282	0.5476879527590628	0.5235872430813553	0.49653565992519805	0.5028408488611323	0.48577586624994923	0.487369289339815	0.5313721116654957	0.43730832542496584	0.500585775106	0.4530108598722146	0.44282030958076685	0.41919421422708375	0.4168509360047826	0.41764749730290257	0.42132156053900416	0.4047425390434961	0.4329391829057206	0.5933953322314952	0.3835758416560655	0.39144634523147054	0.24396015298486062	0.2836848126844324	0.2664070456462958	0.21714005041587242	0.23919624627400077	0.2557664920325382	0.2154582250041002	0.2156078119732599	0.2267520310513251	0.33317487778874777	0.3699337286775919	0.3076744607263143	0.2982428392094426	0.18770767841268457	0.32757604607880064	0.32835331318894145	0.30342285199222546	0.2624499818316124	0.3344379169788677	0.342638608000978	0.22522362424594408	0.2112846681046939	0.29091242056496835	0.2378274431418324	0.253049442691902	0.27384550224502663	0.2859014420233912	0.0	0.11631246720634197	0.11906793223360428	0.2304239887571893	0.15232683172172695	0.2500305753955676	0.2659528592296996	0.4315918626088069	0.4139739739641913	0.42286612874908114	0.45434095157704896	0.43295293314186584	0.4407219729007067	0.4397060023035392	0.45423252530729924	0.4921133067489991	0.4634370179491786	0.4543513716337445	0.46364310004601184
s4pp	0.39697974473703307	0.43674072836566674	0.43329420085725917	0.45338467327435833	0.5344227520176522	0.5123497938077418	0.5619502151893497	0.5078224667809315	0.4315907053038198	0.4262968823174477	0.43950450643957656	0.39914191975431934	0.4017277260445485	0.3814930736993463	0.4712629127956938	0.5710786731649243	0.5507864256590698	0.5492285656945196	0.4303678519859315	0.5472160366604227	0.5210890291951761	0.487165206263922	0.5164680100661279	0.4067149596690858	0.38747766402539074	0.42285871709780376	0.3898604622135342	0.3891949441055867	0.4102785531365072	0.5712799493193645	0.5428418499291681	0.4241824563353681	0.4553187251933163	0.49539226391845087	0.4712915542407434	0.4442399710845862	0.4505451600205205	0.43348017740933736	0.43507360049920313	0.47907642282488383	0.385012636584354	0.44829008626538813	0.40071517103160276	0.390524620740155	0.3668985253864719	0.36455524716417076	0.3653518084622907	0.3690258716983923	0.35244685020288424	0.3806434940651087	0.5410996433908833	0.33128015281545364	0.3391506563908587	0.19166446414424876	0.23138912384382054	0.21411135680568397	0.16484436157526056	0.1869005574333889	0.20347080319192634	0.16316253616348833	0.16331212313264803	0.17445634221071324	0.2808791889481359	0.31763803983698	0.25537877188570246	0.24594715036883077	0.13541198957207273	0.2752803572381888	0.2760576243483296	0.2511271631516136	0.21015429299100052	0.2821422281382559	0.29034291916036614	0.17292793540533224	0.15898897926408206	0.23861673172435652	0.1855317543012206	0.20075375385129013	0.22154981340441476	0.23360575318277932	0.11631246720634197	0.0	0.005113513499861377	0.17812829991657747	0.10003114288111513	0.19773488655495575	0.2136571703890877	0.379296173768195	0.3616782851235794	0.3705704399084693	0.4020452627364371	0.38065724430125397	0.38842628406009483	0.3874103134629273	0.4019368364666874	0.43981761790838725	0.4111413291085667	0.40205568279313264	0.41134741120539997
w4pp	0.3997352097642954	0.43949619339292906	0.4360496658845215	0.45614013830162065	0.5371782170449145	0.5151052588350041	0.564705680216612	0.5105779318081938	0.43434617033108214	0.42905234734471004	0.4422599714668389	0.40189738478158166	0.4044831910718108	0.38424853872660863	0.47401837782295614	0.5738341381921866	0.5535418906863321	0.5519840307217819	0.43312331701319384	0.549971501687685	0.5238444942224384	0.48992067129118433	0.5192234750933902	0.4094704246963481	0.39023312905265306	0.4256141821250661	0.3926159272407965	0.391950409132849	0.4130340181637695	0.5740354143466269	0.5455973149564304	0.4269379213626304	0.4580741902205786	0.4981477289457132	0.47404701926800574	0.4469954361118485	0.4533006250477828	0.4362356424365997	0.43782906552646544	0.48183188785214615	0.3877681016116163	0.45104555129265045	0.4034706360588651	0.3932800857674173	0.3696539904137342	0.3673107121914331	0.368107273489553	0.3717813367256546	0.35520231523014656	0.38339895909237104	0.5438551084181457	0.33403561784271596	0.341906121418121	0.19441992917151105	0.23414458887108283	0.21686682183294625	0.16759982660252284	0.18965602246065116	0.2062262682191886	0.16591800119075062	0.16606758815991032	0.17721180723797553	0.28363465397539817	0.32039350486424234	0.2581342369129648	0.24870261539609306	0.138167454599335	0.27803582226545104	0.2788130893755919	0.2538826281788759	0.21290975801826278	0.28489769316551816	0.2930983841876284	0.17568340043259453	0.16174444429134435	0.2413721967516188	0.18828721932848286	0.20350921887855244	0.22430527843167708	0.23636121821004158	0.11906793223360428	0.005113513499861377	0.0	0.18088376494383976	0.10278660790837742	0.20049035158221806	0.21641263541635003	0.38205163879545734	0.36443375015084173	0.3733259049357316	0.4048007277636994	0.3834127093285163	0.39118174908735714	0.39016577849018963	0.4046923014939497	0.44257308293564956	0.413896794135829	0.40481114782039496	0.4141028762326623
s15pp	0.45001412915438604	0.4897751127830197	0.48632858527461215	0.5064190576917114	0.5874571364350052	0.5653841782250948	0.6149845996067027	0.5608568511982844	0.4846250897211728	0.4793312667348007	0.49253889085692953	0.4521763041716723	0.45476211046190146	0.4345274581166993	0.5242972972130469	0.6241130575822773	0.6038208100764226	0.6022629501118726	0.4834022364032845	0.6002504210777757	0.574123413612529	0.540199590681275	0.5695023944834807	0.45974934408643875	0.4405120484427437	0.47589310151515674	0.4428948466308872	0.44222932852293967	0.46331293755386016	0.6243143337367175	0.595876234346521	0.4772168407527211	0.5083531096106693	0.5484266483358038	0.5243259386580964	0.49727435550193916	0.5035795444378734	0.48651456182669034	0.4881079849165561	0.5321108072422368	0.43804702100170695	0.5013244706827411	0.45374955544895573	0.44355900515750796	0.41993290980382486	0.41758963158152373	0.4183861928796437	0.42206025611574527	0.4054812346202372	0.4336778784824617	0.5941340278082363	0.3843145372328066	0.39218504080821165	0.24469884856160173	0.2844235082611735	0.2671457412230369	0.21787874599261353	0.23993494185074188	0.2565051876092793	0.2161969205808413	0.216346507550001	0.22749072662806621	0.3339135733654889	0.370672424254333	0.30841315630305544	0.2989815347861837	0.18844637398942568	0.32831474165554175	0.32909200876568256	0.3041615475689666	0.2631886774083535	0.3351766125556088	0.3433773035777191	0.2259623198226852	0.212023363681435	0.29165111614170947	0.23856613871857352	0.2537881382686431	0.27458419782176774	0.2866401376001323	0.2304239887571893	0.17812829991657747	0.18088376494383976	0.0	0.11071826631361427	0.2507692709723087	0.2666915548064407	0.432330558185548	0.4147126695409324	0.42360482432582225	0.45507964715379007	0.43369162871860695	0.4414606684774478	0.4404446978802803	0.45497122088404035	0.4928520023257402	0.4641757135259197	0.4550900672104856	0.46438179562275295
s2pp	0.37191697211892366	0.41167795574755733	0.40823142823914976	0.4283219006562489	0.5093599793995428	0.4872870211896324	0.5368874425712403	0.48275969416282205	0.4065279326857104	0.4012341096993383	0.41444173382146715	0.37407914713620993	0.3766649534264391	0.3564303010812369	0.4462001401775844	0.5460159005468149	0.5257236530409604	0.5241657930764102	0.4053050793678221	0.5221532640423133	0.49602625657706667	0.4621024336458126	0.4914052374480184	0.38165218705097637	0.36241489140728134	0.39779594447969435	0.3647976895954248	0.3641321714874773	0.3852157805183978	0.5462171767012551	0.5177790773110587	0.3991196837172587	0.4302559525752069	0.47032949130034146	0.446228781622634	0.4191771984664768	0.42548238740241107	0.40841740479122796	0.4100108278810937	0.4540136502067744	0.35994986396624457	0.4232273136472787	0.37565239841349335	0.3654618481220456	0.3418357527683625	0.33949247454606135	0.3402890358441813	0.3439630990802829	0.32738407758477484	0.3555807214469993	0.5160368707727739	0.30621738019734424	0.3140878837727493	0.16660169152613938	0.20632635122571116	0.1890485841875746	0.1397815889571512	0.16183778481527952	0.17840803057381696	0.13809976354537898	0.13824935051453868	0.14939356959260386	0.2558164163300265	0.29257526721887067	0.2303159992675931	0.2208843777507214	0.11034921695396335	0.25021758462007937	0.25099485173022024	0.22606439053350424	0.18509152037289114	0.25707945552014655	0.26528014654225673	0.14786516278722286	0.1339262066459727	0.21355395910624714	0.16046898168311122	0.17569098123318078	0.1964870407863054	0.20854298056466994	0.15232683172172695	0.10003114288111513	0.10278660790837742	0.11071826631361427	0.0	0.1726721139368464	0.18859439777097836	0.3542334011500856	0.33661551250547	0.34550766729035987	0.3769824901183277	0.35559447168314456	0.3633635114419854	0.3623475408448179	0.37687406384857797	0.41475484529027784	0.3860785564904573	0.37699291017502323	0.38628463858729056
w16pp	0.3073530984679252	0.34711408209655886	0.3436675545881513	0.36375802700525045	0.44479610574854433	0.42272314753863394	0.47232356892024185	0.4181958205118236	0.34196405903471194	0.33667023604833984	0.3498778601704687	0.30951527348521146	0.3121010797754406	0.29186642743023844	0.38163626652658594	0.48145202689581645	0.46115977938996183	0.45960191942541173	0.34074120571682365	0.45758939039131485	0.4314623829260682	0.39753855999481413	0.4268413637970199	0.3170883133999779	0.29785101775628287	0.3332320708286959	0.30023381594442633	0.2995682978364788	0.3206519068673993	0.48165330305025666	0.4532152036600602	0.33455581006626023	0.3656920789242084	0.405765617649343	0.38166490797163555	0.3546133248154783	0.3609185137514126	0.3438535311402295	0.34544695423009525	0.38944977655577595	0.2953859903152461	0.35866343999628025	0.3110885247624949	0.3008979744710471	0.277271879117364	0.2749286008950629	0.2757251621931828	0.2793992254292844	0.26282020393377636	0.2910168477960009	0.45147299712177547	0.24165350654634576	0.2495240101217508	0.10203781787514091	0.14176247757471266	0.14619065624535402	0.0969236610149306	0.1487778688386478	0.16534811459718524	0.12503984756874723	0.12518943453790693	0.1363336536159721	0.2427565003533948	0.2795153512422389	0.2172560832909614	0.2078244617740897	0.10667436451102699	0.24654273217714306	0.24731999928728388	0.22238953809056788	0.18141666792995476	0.2534046030772102	0.26160529409932043	0.1441903103442865	0.15029231325236841	0.2299200657126429	0.17683508828950695	0.20626985835662082	0.22706591790974545	0.23912185768811	0.2500305753955676	0.19773488655495575	0.20049035158221806	0.2507692709723087	0.1726721139368464	0.0	0.02137623013611634	0.28966952749908714	0.27205163885447153	0.2809437936393614	0.3124186164673292	0.2910305980321461	0.29879963779098695	0.29778366719381943	0.3123101901975795	0.35019097163927937	0.32151468283945883	0.31242903652402476	0.3217207649362921
s16pp	0.32327538230205716	0.36303636593069083	0.35958983842228326	0.3796803108393824	0.4607183895826763	0.4386454313727659	0.4882458527543738	0.43411810434595555	0.3578863428688439	0.3525925198824718	0.36580014400460065	0.32543755731934343	0.32802336360957257	0.3077887112643704	0.3975585503607179	0.4973743107299484	0.4770820632240938	0.4755242032595437	0.3566634895509556	0.4735116742254468	0.44738466676020017	0.4134608438289461	0.4427636476311519	0.33301059723410986	0.31377330159041483	0.34915435466282785	0.3161560997785583	0.3154905816706108	0.3365741907015313	0.49757558688438863	0.46913748749419215	0.3504780939003922	0.3816143627583404	0.42168790148347496	0.3975871918057675	0.37053560864961027	0.37684079758554456	0.35977581497436145	0.3613692380642272	0.4053720603899079	0.31130827414937806	0.3745857238304122	0.32701080859662685	0.31682025830517907	0.293194162951496	0.29085088472919485	0.2916474460273148	0.2953215092634164	0.27874248776790833	0.3069391316301328	0.46739528095590743	0.25757579038047773	0.26544629395588276	0.11796010170927287	0.15768476140884463	0.16211294007948598	0.11284594484906257	0.16470015267277976	0.1812703984313172	0.1409621314028792	0.1411117183720389	0.15225593745010407	0.25867878418752677	0.2954376350763709	0.23317836712509338	0.22374674560822166	0.12259664834515896	0.26246501601127503	0.26324228312141584	0.23831182192469985	0.19733895176408672	0.26932688691134216	0.2775275779334524	0.16011259417841847	0.16621459708650038	0.24584234954677486	0.19275737212363891	0.22219214219075278	0.24298820174387742	0.255044141522242	0.2659528592296996	0.2136571703890877	0.21641263541635003	0.2666915548064407	0.18859439777097836	0.02137623013611634	0.0	0.3055918113332191	0.2879739226886035	0.29686607747349336	0.3283409003014612	0.30695288186627806	0.3147219216251189	0.3137059510279514	0.32823247403171146	0.36611325547341134	0.3374369666735908	0.32835132035815673	0.33764304877042406
w28pp	0.08789333284315394	0.12765431647178765	0.12420778896338003	0.14429826138047921	0.22533634012377313	0.20326338191386273	0.2528638032954706	0.19873605488705237	0.1225042934099407	0.11721047042356858	0.13041809454569744	0.09005550786044025	0.09264131415066937	0.0724066618054672	0.1621765009018147	0.26199226127104525	0.2417000137651906	0.24014215380064052	0.12128144009205241	0.23812962476654365	0.212002617301297	0.17807879437004293	0.2073815981722487	0.09762854777520666	0.0783912521315116	0.11377230520392467	0.08077405031965502	0.08010853221170754	0.10119214124262801	0.2621935374254854	0.23375543803528886	0.11509604444148895	0.14623231329943712	0.18630585202457173	0.16220514234686426	0.13515355919070704	0.1414587481266413	0.12439376551545821	0.12598718860532396	0.1699900109310047	0.07592622469047483	0.13920367437150896	0.0916287591377236	0.08143820884627584	0.057812113492592715	0.055468835270291554	0.05626539656841153	0.0599394598045131	0.043360438309005024	0.09336044497698498	0.296255473050937	0.1405319559907122	0.18785290355848355	0.1876337096249463	0.274489153044354	0.32775194345859326	0.2784849482281699	0.330339156051887	0.34690940181042446	0.3066011347819865	0.3067507217511462	0.3178949408292114	0.4243177875666341	0.4610766384554782	0.39881737050420063	0.3893857489873289	0.28823565172426624	0.42810401939038234	0.42888128650052315	0.40395082530380716	0.36297795514319403	0.4349658902904494	0.44316658131255965	0.32575159755752575	0.3318536004656077	0.41148135292588217	0.35839637550274617	0.3878311455698601	0.4086272051229847	0.4206831449013493	0.4315918626088069	0.379296173768195	0.38205163879545734	0.432330558185548	0.3542334011500856	0.28966952749908714	0.3055918113332191	0.0	0.052591873229700194	0.06148402801459015	0.09295885084255798	0.07157083240737487	0.0793398721662157	0.07832390156904818	0.09285042457280825	0.1307312060145081	0.10205491721468758	0.09296927089925353	0.10226099931152083
w13pp	0.05279279160837564	0.09255377523700933	0.08910724772860174	0.10919772014570091	0.19023579888899483	0.16816284067908444	0.2177632620606923	0.16363551365227408	0.0874037521751624	0.08210992918879029	0.09531755331091914	0.05495496662566195	0.05754077291589106	0.0373061205706889	0.1270759596670364	0.2268917200362669	0.20659947253041228	0.20504161256586223	0.08618089885727412	0.20302908353176535	0.1769020760665187	0.14297825313526463	0.17228105693747037	0.06252800654042835	0.043290710896733295	0.07867176396914635	0.04567350908487673	0.045007990976929244	0.06609160000784971	0.22709299619070708	0.19865489680051057	0.07999550320671066	0.11113177206465882	0.1512053107897934	0.12710460111208596	0.10005301795592875	0.10635820689186301	0.08929322428067991	0.09088664737054566	0.1348894696962264	0.04082568345569654	0.10410313313673067	0.05652821790294531	0.046337667611497546	0.02271157225781442	0.020368294035513258	0.021164855333633235	0.024838918569734806	0.016096499729198153	0.07574255633236933	0.2786375844063214	0.12291406734609656	0.17023501491386794	0.1700158209803307	0.2568712643997384	0.31013405481397766	0.2608670595835543	0.3127212674072714	0.32929151316580885	0.28898324613737086	0.2891328331065306	0.30027705218459577	0.40669989892201847	0.4434587498108626	0.381199481859585	0.3717678603427133	0.27061776307965063	0.41048613074576673	0.41126339785590754	0.38633293665919155	0.3453600664985784	0.4173480016458338	0.42554869266794404	0.30813370891291014	0.3142357118209921	0.39386346428126656	0.34077848685813056	0.3702132569252445	0.3910093164783691	0.4030652562567337	0.4139739739641913	0.3616782851235794	0.36443375015084173	0.4147126695409324	0.33661551250547	0.27205163885447153	0.2879739226886035	0.052591873229700194	0.0	0.02638348677981185	0.057858309607779664	0.036470291172596564	0.0442393309314374	0.043223360334269885	0.05774988333802995	0.09563066477972981	0.06695437597990928	0.05786872966447522	0.06716045807674254
f18pp	0.02777731076472451	0.0675382943933582	0.06409176688495061	0.08418223930204978	0.1652203180453437	0.1431473598354333	0.19274778121704117	0.13862003280862295	0.06238827133151127	0.05709444834513915	0.07030207246726801	0.029939485782010816	0.032525292072239934	0.01229063972703777	0.10206047882338527	0.2018762391926158	0.18158399168676118	0.1800261317222111	0.061165418013622984	0.17801360268811423	0.15188659522286757	0.11796277229161349	0.14726557609381927	0.037512525696777224	0.01827523005308217	0.05365628312549523	0.025820455790062764	0.025154937682115273	0.04623854671303575	0.20723994289589312	0.1788018435056966	0.06014244991189669	0.09127871876984486	0.13135225749497945	0.107251547817272	0.08019996466111479	0.08650515359704905	0.06944017098586595	0.0710335940757317	0.11503641640141245	0.020972630160882574	0.08425007984191671	0.03667516460813134	0.02648461431668358	0.0069458236235184455	0.008408499041792456	0.009205060339912434	0.020475872196322503	0.024988654514088108	0.08463471111725929	0.2875297391912113	0.1318062221309865	0.1791271696987579	0.17890797576522063	0.26576341918462826	0.3190262095988675	0.26975921436844413	0.32161342219216127	0.3381836679506987	0.2978754009222607	0.29802498789142046	0.30916920696948563	0.4155920537069083	0.45235090459575245	0.3900916366444749	0.38066001512760317	0.2795099178645405	0.4193782855306566	0.4201555526407974	0.3952250914440814	0.3542522212834683	0.42624015643072366	0.4344408474528339	0.3170258636978	0.32312786660588194	0.4027556190661564	0.3496706416430204	0.37910541171013434	0.399901471263259	0.41195741104162353	0.42286612874908114	0.3705704399084693	0.3733259049357316	0.42360482432582225	0.34550766729035987	0.2809437936393614	0.29686607747349336	0.06148402801459015	0.02638348677981185	0.0	0.03284282876412853	0.01145481032894543	0.019223850087786265	0.018207879490618754	0.03273440249437882	0.07061518393607868	0.04193889513625815	0.03285324882082409	0.042144977233091394
