	s1pp	w10pp	s18pp	s28pp	s14pp	s29pp	s25pp	s9pp	s22pp	w30pp	s30pp	s15pp	s17pp	s24pp	s12pp	s26pp	s31pp	s32pp	s4pp	530394	f17ppA	f16ppB	f20ppB	f31pp	f26pp	f6ppA	f13pp	S3Hp	S26Hp	f19pp	w18pp	f9pp	w14pp	w16pp	S22Hp	S18H1	S13Hp	F23HpA	S19H1	S28Hp	F7H1	530451	S1Hp	530167	S9H1	31750	S15Hp	f14ppA	f15pp	f14ppB	f4pp	f32pp	f23ppB	f12ppA	f6ppB	f30pp	f18pp	f12ppB	f23ppA	f21pp	f8pp	f7pp	f10pp	f16ppA	w31pp	f11pp	f22ppB	w23pp	f28pp	w19pp	w4pp	S16H2	530227	f24pp	w17pp	f29pp	f2pp	w21pp	s13pp	w9pp	w13pp	f22ppA	w11pp	f25pp	w3pp	f1pp	S25Hp	s6pp	w25pp	w27pp	s19pp	S2Hp	s2pp	s27pp	w28pp	w12pp	w26pp
w17pp	0.17362156864518596	0.19977624614667494	0.20719723753177174	0.20741690729596104	0.2129701281439094	0.21140634396332728	0.22475456345642336	0.2204113517955205	0.22370742590934595	0.22572509336158966	0.2261751634834312	0.2300551083487955	0.22924794951322994	0.22755824880637399	0.20469504701152313	0.14971361152126036	0.16601561133721887	0.16585941744972713	0.24373694206302884	0.21329098751883666	0.06921480972961977	0.06630686883159118	0.12191996938290296	0.07635446515981972	0.08583508447392418	0.09996149953841219	0.1325173803214355	0.16600428700791747	0.20293526572245835	0.11105065896271772	0.16170011465368017	0.08002263393162634	0.13206798794994712	0.11919305479990035	0.22370769189335754	0.2786408097149251	0.2241455721407546	0.454426005555655	0.47103397427148314	0.46226724925673185	0.4815009829356827	0.4596113273803272	0.4501487193528943	0.49150834653166026	0.5002153366895016	0.5040463799247652	0.4597486423228749	0.08540747101294842	0.06989417761703551	0.05379486948983431	0.05599886190127964	0.07385919824768614	0.09062516946854152	0.08083335248689645	0.06897328439223442	0.09587307983985674	0.07994534562587884	0.08538130113001774	0.08506122451523176	0.07487289704967753	0.05886604953397688	0.08347383932381802	0.09068821158980123	0.049017387533761864	0.0997686780150575	0.07444281669250545	0.05237048176953737	0.14081013264317402	0.12786462213139851	0.11029116186337382	0.12573031405566132	0.18699549490061204	0.1893226122185421	0.04214062455581502	0.0	0.0533017908095419	0.03327717823310675	0.07424280691493376	0.06206616517938233	0.03663531631713692	0.05124859464420957	0.0607647585309988	0.0841877160450543	0.05205575123298303	0.06592498668796312	0.10112362478322554	0.19112369950576188	0.12856668856879944	0.11922407070223216	0.14961784893714875	0.13222439858762353	0.21383918592291715	0.2092101801486215	0.20698764799016428	0.15876811625145748	0.16541116967794078	0.19197112841209651
f29pp	0.21446252041732095	0.24061719791880992	0.24803818930390673	0.24825785906809603	0.25381107991604435	0.25224729573546223	0.26559551522855834	0.2612523035676555	0.26454837768148093	0.2665660451337246	0.2670161152555662	0.2708960601209305	0.2700889012853649	0.26839920057850897	0.24553599878365812	0.19055456329339535	0.20685656310935385	0.20670036922186208	0.28457789383516385	0.25413193929097166	0.11005576150175472	0.10714782060372613	0.16276092115503793	0.11719541693195468	0.12667603624605916	0.14080245131054714	0.1733583320935705	0.20684523878005243	0.24377621749459333	0.1518916107348527	0.20254106642581515	0.1208635857037613	0.17290893972208207	0.16003400657203531	0.2645486436654925	0.3194817614870601	0.26498652391288957	0.4952669573277899	0.5118749260436181	0.5031082010288668	0.5223419347078176	0.5004522791524622	0.4909896711250292	0.5323492983037952	0.5410562884616366	0.5448873316969002	0.5005895940950098	0.1262484227850834	0.11073512938917049	0.09463582126196927	0.0968398136734146	0.11470015001982112	0.13146612124067647	0.12167430425903142	0.10981423616436939	0.1367140316119917	0.1207862973980138	0.12622225290215272	0.12590217628736675	0.1157138488218125	0.09970700130611185	0.124314791095953	0.1315291633619362	0.08985833930589683	0.14060962978719246	0.11528376846464042	0.09321143354167233	0.18165108441530897	0.16870557390353347	0.15113211363550877	0.1665712658277963	0.227836446672747	0.23016356399067706	0.08298157632794999	0.0533017908095419	0.0	0.07411813000524173	0.11508375868706874	0.1029071169515173	0.0774762680892719	0.09208954641634454	0.10160571030313378	0.12502866781718927	0.092896703005118	0.10676593846009809	0.14196457655536052	0.23196465127789687	0.16940764034093442	0.16006502247436716	0.19045880070928373	0.1730653503597585	0.25468013769505216	0.25005113192075645	0.24782859976229926	0.19960906802359246	0.20625212145007576	0.2328120801842315
f2pp	0.18674963252318988	0.21290431002467886	0.22032530140977566	0.22054497117396496	0.2260981920219133	0.2245344078413312	0.23788262733442728	0.2335394156735244	0.23683548978734986	0.23885315723959358	0.2393032273614351	0.24318317222679942	0.24237601339123385	0.2406863126843779	0.21782311088952705	0.16284167539926428	0.1791436752152228	0.17898748132773104	0.2568650059410328	0.22641905139684057	0.08234287360762368	0.07943493270959509	0.13504803326090686	0.08948252903782364	0.0989631483519281	0.1130895634164161	0.14564544419943942	0.1791323508859214	0.21606332960046226	0.12417872284072164	0.1748281785316841	0.09315069780963026	0.14519605182795103	0.13232111867790425	0.23683575577136146	0.291768873592929	0.2372736360187585	0.4675540694336589	0.48416203814948705	0.47539531313473576	0.49462904681368663	0.4727393912583311	0.4632767832308982	0.5046364104096641	0.5133434005675055	0.5171744438027691	0.4728767062008788	0.09853553489095233	0.08302224149503942	0.06692293336783822	0.06912692577928356	0.08698726212569005	0.10375323334654543	0.09396141636490037	0.08210134827023834	0.10900114371786065	0.09307340950388275	0.09850936500802165	0.09818928839323568	0.08800096092768145	0.0719941134119808	0.09660190320182194	0.10381627546780514	0.06214545141176578	0.11289674189306141	0.08757088057050937	0.06549854564754128	0.15393819652117793	0.14099268600940243	0.12341922574137773	0.13885837793366523	0.20012355877861593	0.202450676096546	0.055268688433818935	0.03327717823310675	0.07411813000524173	0.0	0.07687046978246653	0.06469382804691509	0.039262979184669686	0.06437665852221348	0.07389282240900272	0.09731577992305822	0.06518381511098695	0.07905305056596704	0.11425168866122945	0.2042517633837658	0.14169475244680335	0.1323521345802361	0.16274591281515266	0.14535246246562744	0.22696724980092106	0.22233824402662541	0.2201157118681682	0.1718961801294614	0.1785392335559447	0.20509919229010043
w21pp	0.2277152612050169	0.25386993870650587	0.26129093009160265	0.26151059985579195	0.26706382070374035	0.26550003652315823	0.2788482560162543	0.2745050443553514	0.2778011184691769	0.2798187859214206	0.2802688560432621	0.28414880090862643	0.2833416420730609	0.2816519413662049	0.25878873957135407	0.2038073040810913	0.2201093038970498	0.21995311000955806	0.2978306346228598	0.2673846800786676	0.1233085022894507	0.1204005613914221	0.17601366194273388	0.13044815771965065	0.13992877703375511	0.15405519209824312	0.18661107288126644	0.2200979795677484	0.2570289582822893	0.16514435152254864	0.2157938072135111	0.13411632649145727	0.18616168050977805	0.17328674735973126	0.27780138445318847	0.33273450227475604	0.2782392647005855	0.5085196981154859	0.5251276668313141	0.5163609418165628	0.5355946754955137	0.513705019940158	0.5042424119127252	0.5456020390914912	0.5543090292493325	0.5581400724845962	0.5138423348827058	0.13950116357277936	0.12398787017686644	0.10788856204966524	0.11009255446111058	0.12795289080751707	0.14471886202837245	0.13492704504672737	0.12306697695206535	0.14996677239968767	0.13403903818570978	0.13947499368984867	0.1391549170750627	0.12896658960950846	0.11295974209380781	0.13756753188364895	0.14478190414963216	0.1031110800935928	0.15386237057488844	0.1285365092523364	0.10646417432936829	0.19490382520300495	0.18195831469122944	0.16438485442320475	0.17982400661549225	0.24108918746044294	0.243416304778373	0.09623431711564595	0.07424280691493376	0.11508375868706874	0.07687046978246653	0.0	0.0745568687924896	0.07168443890522722	0.10534228720404051	0.11485845109082973	0.13828140860488525	0.10614944379281396	0.12001867924779405	0.15521731734305647	0.24521739206559282	0.18266038112863037	0.1733177632620631	0.20371154149697968	0.18631809114745446	0.26793287848274805	0.26330387270845246	0.2610813405499952	0.2128618088112884	0.21950486223777171	0.24606482097192744
s13pp	0.21553861946946545	0.24169329697095443	0.24911428835605123	0.24933395812024053	0.2548871789681889	0.2533233947876068	0.26667161428070285	0.26232840261979995	0.26562447673362544	0.2676421441858692	0.2680922143077107	0.271972159173075	0.27116500033750945	0.2694752996306535	0.24661209783580262	0.19163066234553985	0.20793266216149836	0.20777646827400661	0.28565399288730836	0.2552080383431162	0.11113186055389926	0.10822391965587067	0.16383702020718244	0.11827151598409921	0.12775213529820367	0.14187855036269167	0.174434431145715	0.20792133783219696	0.24485231654673784	0.1529677097869972	0.20361716547795966	0.12193968475590583	0.1739850387742266	0.16111010562417982	0.26562474271763703	0.3205578605392046	0.2660626229650341	0.4963430563799345	0.5129510250957626	0.5041843000810113	0.5234180337599622	0.5015283782046066	0.4920657701771738	0.5334253973559397	0.542132387513781	0.5459634307490447	0.5016656931471544	0.12732452183722792	0.111811228441315	0.0957119203141138	0.09791591272555913	0.11577624907196563	0.132542220292821	0.12275040331117594	0.11089033521651391	0.13779013066413623	0.12186239645015833	0.12729835195429723	0.12697827533951125	0.11678994787395702	0.10078310035825637	0.1253908901480975	0.13260526241408072	0.09093443835804135	0.141685728839337	0.11635986751678494	0.09428753259381685	0.1827271834674535	0.169781672955678	0.1522082126876533	0.1676473648799408	0.2289125457248915	0.23123966304282156	0.08405767538009451	0.06206616517938233	0.1029071169515173	0.06469382804691509	0.0745568687924896	0.0	0.059507797169675775	0.09316564546848907	0.10268180935527829	0.1261047668693338	0.09397280205726252	0.10784203751224261	0.14304067560750502	0.23304075033004137	0.17048373939307893	0.16114112152651167	0.19153489976142823	0.17414144941190302	0.2557562367471966	0.251127230972901	0.24890469881444377	0.20068516707573697	0.20732822050222027	0.233888179236376
w9pp	0.19010777060722006	0.21626244810870904	0.22368343949380584	0.22390310925799514	0.2294563301059435	0.22789254592536137	0.24124076541845746	0.23689755375755459	0.24019362787138004	0.24221129532362376	0.2426613654454653	0.2465413103108296	0.24573415147526403	0.24404445076840808	0.22118124897355723	0.16619981348329446	0.18250181329925297	0.18234561941176122	0.26022314402506297	0.22977718948087078	0.08570101169165385	0.08279307079362526	0.13840617134493705	0.0928406671218538	0.10232128643595828	0.11644770150044628	0.1490035822834696	0.18249048896995154	0.21942146768449244	0.1275368609247518	0.17818631661571427	0.09650883589366042	0.1485541899119812	0.13567925676193443	0.24019389385539164	0.2951270116769592	0.2406317741027887	0.4709122075176891	0.48752017623351723	0.47875345121876595	0.4979871848977168	0.47609752934236127	0.4666349213149284	0.5079945484936943	0.5167015386515357	0.5205325818867993	0.476234844284909	0.1018936729749825	0.0863803795790696	0.0702810714518684	0.07248506386331373	0.09034540020972023	0.1071113714305756	0.09731955444893053	0.0854594863542685	0.11235928180189084	0.09643154758791292	0.10186750309205184	0.10154742647726586	0.09135909901171163	0.07535225149601096	0.09996004128585212	0.10717441355183532	0.06550358949579596	0.11625487997709158	0.09092901865453953	0.06885668373157146	0.15729633460520812	0.1443508240934326	0.1267773638254079	0.14221651601769542	0.2034816968626461	0.20580881418057617	0.05862682651784912	0.03663531631713692	0.0774762680892719	0.039262979184669686	0.07168443890522722	0.059507797169675775	0.0	0.06773479660624365	0.0772509604930329	0.10067391800708839	0.06854195319501713	0.08241118864999722	0.11760982674525963	0.20760990146779598	0.14505289053083353	0.13571027266426627	0.16610405089918284	0.14871060054965762	0.23032538788495124	0.2256963821106556	0.22347384995219838	0.17525431821349158	0.18189737163997488	0.2084573303741306
w13pp	0.18869322576490055	0.21484790326638953	0.22226889465148633	0.22248856441567563	0.22804178526362398	0.22647800108304186	0.23982622057613795	0.23548300891523508	0.23877908302906053	0.24079675048130425	0.24124682060314578	0.2451267654685101	0.24431960663294452	0.24262990592608857	0.21976670413123772	0.16478526864097495	0.18108726845693346	0.1809310745694417	0.25880859918274346	0.22836264463855127	0.08428646684933436	0.08137852595130576	0.13699162650261754	0.09142612227953431	0.10090674159363877	0.11503315665812677	0.1475890374411501	0.18107594412763206	0.21800692284217293	0.1261223160824323	0.17677177177339476	0.09509429105134093	0.1471396450696617	0.13426471191961492	0.23877934901307213	0.2937124668346397	0.23921722926046918	0.4694976626753696	0.4861056313911977	0.47733890637644644	0.4965726400553973	0.47468298450004176	0.4652203764726089	0.5065800036513748	0.5152869938092162	0.5191180370444798	0.47482029944258947	0.100479128132663	0.0849658347367501	0.0688665266095489	0.07107051902099423	0.08893085536740072	0.1056968265882561	0.09590500960661104	0.08404494151194901	0.11094473695957133	0.09501700274559342	0.10045295824973233	0.10013288163494635	0.08994455416939212	0.07393770665369147	0.09854549644353261	0.10575986870951581	0.06408904465347645	0.11484033513477208	0.08951447381222004	0.06744213888925195	0.1558817897628886	0.1429362792511131	0.1253628189830884	0.1408019711753759	0.2020671520203266	0.20439426933825666	0.05721228167552961	0.05124859464420957	0.09208954641634454	0.06437665852221348	0.10534228720404051	0.09316564546848907	0.06773479660624365	0.0	0.0567296180940602	0.0801525756081157	0.06712740835269762	0.08099664380767771	0.11619528190294012	0.20619535662547647	0.14363834568851402	0.13429572782194676	0.16468950605686333	0.1472960557073381	0.22891084304263173	0.2242818372683361	0.22205930510987887	0.17383977337117207	0.18048282679765537	0.2070427855318111
f22ppA	0.19820938965168983	0.2243640671531788	0.23178505853827558	0.23200472830246488	0.23755794915041323	0.2359941649698311	0.2493423844629272	0.24499917280202432	0.24829524691584975	0.2503129143680935	0.250762984489935	0.2546429293552993	0.25383577051973377	0.2521460698128778	0.22928286801802697	0.1743014325277642	0.19060343234372268	0.19044723845623096	0.2683247630695327	0.2378788085253405	0.09380263073612358	0.09089468983809498	0.14650779038940678	0.10094228616632353	0.11042290548042802	0.124549320544916	0.15710520132793934	0.19059210801442128	0.22752308672896218	0.13563847996922154	0.186287935660184	0.10461045493813015	0.15665580895645093	0.14378087580640417	0.24829551289986138	0.3032286307214289	0.24873339314725842	0.4790138265621588	0.49562179527798694	0.48685507026323566	0.5060888039421865	0.484199148386831	0.4747365403593981	0.5160961675381641	0.5248031576960054	0.528634200931269	0.4843364633293787	0.10999529201945224	0.09448199862353934	0.07838269049633813	0.08058668290778345	0.09844701925418997	0.11521299047504532	0.10542117349340027	0.09356110539873824	0.12046090084636056	0.10453316663238266	0.10996912213652156	0.1096490455217356	0.09946071805618135	0.0834538705404807	0.10806166033032186	0.11527603259630506	0.07360520854026568	0.12435649902156132	0.09903063769900927	0.07695830277604118	0.16539795364967785	0.15245244313790235	0.13487898286987765	0.15031813506216513	0.21158331590711585	0.2139104332250459	0.06672844556231884	0.0607647585309988	0.10160571030313378	0.07389282240900272	0.11485845109082973	0.10268180935527829	0.0772509604930329	0.0567296180940602	0.0	0.07008227876657991	0.07664357223948685	0.09051280769446694	0.12571144578972937	0.21571152051226572	0.15315450957530327	0.14381189170873598	0.17420566994365255	0.15681221959412736	0.23842700692942098	0.23379800115512533	0.23157546899666812	0.18335593725796132	0.18999899068444462	0.21655894941860035
w11pp	0.2216323471657453	0.2477870246672343	0.25520801605233107	0.25542768581652037	0.2609809066644687	0.2594171224838866	0.27276534197698266	0.2684221303160798	0.27171820442990524	0.273735871882149	0.2741859420039905	0.2780658868693548	0.27725872803378926	0.27556902732693334	0.25270582553208243	0.1977243900418197	0.21402638985777817	0.21387019597028645	0.29174772058358817	0.261301766039396	0.11722558825017906	0.11431764735215047	0.16993074790346227	0.12436524368037902	0.1338458629944835	0.1479722780589715	0.18052815884199483	0.21401506552847677	0.2509460442430177	0.15906143748327703	0.2097108931742395	0.12803341245218564	0.1800787664705064	0.16720383332045965	0.27171847041391683	0.32665158823548446	0.27215635066131394	0.5024367840762143	0.5190447527920424	0.5102780277772911	0.529511761456242	0.5076221059008865	0.4981594978734536	0.5395191250522196	0.5482261152100609	0.5520571584453245	0.5077594208434342	0.13341824953350773	0.11790495613759483	0.10180564801039362	0.10400964042183894	0.12186997676824546	0.1386359479891008	0.12884413100745576	0.11698406291279373	0.14388385836041606	0.12795612414643814	0.13339207965057703	0.1330720030357911	0.12288367557023684	0.10687682805453619	0.13148461784437734	0.13869899011036055	0.09702816605432117	0.1477794565356168	0.12245359521306476	0.10038126029009667	0.18882091116373334	0.17587540065195784	0.15830194038393314	0.1737410925762206	0.23500627342117134	0.2373333907391014	0.09015140307637433	0.0841877160450543	0.12502866781718927	0.09731577992305822	0.13828140860488525	0.1261047668693338	0.10067391800708839	0.0801525756081157	0.07008227876657991	0.0	0.10006652975354234	0.11393576520852243	0.14913440330378486	0.2391344780263212	0.17657746708935876	0.16723484922279147	0.19762862745770804	0.18023517710818285	0.26184996444347647	0.2572209586691808	0.2549984265107236	0.2067788947720168	0.2134219481985001	0.23998190693265584
f25pp	0.14267973143870155	0.16883440894019053	0.1762554003252873	0.1764750700894766	0.18202829093742495	0.18046450675684284	0.19381272624993892	0.18946951458903605	0.19276558870286148	0.19478325615510522	0.19523332627694673	0.19911327114231103	0.1983061123067455	0.19661641159988955	0.1737532098050387	0.11877177431477592	0.13507377413073443	0.13491758024324269	0.2127951048565444	0.18234915031235222	0.0521689157499228	0.04926097485189421	0.104874075403206	0.059308571180122754	0.06878919049422723	0.08291560555871522	0.11547148634173855	0.1489583930282205	0.1858893717427614	0.09400476498302075	0.14465422067398323	0.06297673995192937	0.11502209397025014	0.10214716082020338	0.2066617979136606	0.2615949157352282	0.20709967816105765	0.437380111575958	0.45398808029178617	0.4452213552770349	0.46445508895598575	0.44256543340063015	0.43310282537319733	0.4744624525519633	0.48316944270980455	0.4870004859450683	0.4427027483431779	0.06836157703325145	0.05284828363733855	0.03674897551013734	0.038952967921582676	0.05681330426798918	0.07357927548884455	0.06378745850719948	0.05192739041253745	0.07882718586015977	0.06289945164618187	0.06833540715032077	0.06801533053553481	0.057827003069980565	0.04182015555427991	0.06642794534412107	0.07364231761010427	0.0319714935540649	0.09449571826508184	0.06916985694252979	0.04709752201956171	0.13553717289319836	0.12259166238142286	0.10501820211339816	0.12045735430568566	0.18172253515063638	0.18404965246856644	0.050221541969854885	0.05205575123298303	0.092896703005118	0.06518381511098695	0.10614944379281396	0.09397280205726252	0.06854195319501713	0.06712740835269762	0.07664357223948685	0.10006652975354234	0.0	0.021908364951373514	0.0701817875767411	0.16018186229927744	0.097624851362315	0.08828223349574774	0.11867601173066429	0.10128256138113909	0.1828973487164327	0.17826834294213706	0.17604581078367984	0.12782627904497304	0.13446933247145637	0.16102929120561207
w3pp	0.15654896689368164	0.18270364439517062	0.1901246357802674	0.1903443055444567	0.19589752639240504	0.19433374221182292	0.207681961704919	0.20333875004401614	0.20663482415784157	0.2086524916100853	0.20910256173192682	0.21298250659729112	0.21217534776172559	0.21048564705486963	0.18762244526001878	0.132641009769756	0.14894300958571452	0.14878681569822277	0.2266643403115245	0.1962183857673323	0.06603815120490289	0.0631302103068743	0.11874331085818608	0.07317780663510284	0.08265842594920732	0.0967848410136953	0.12934072179671863	0.1628276284832006	0.1997586071977415	0.10787400043800084	0.15852345612896332	0.07684597540690946	0.12889132942523024	0.11601639627518347	0.2205310333686407	0.2754641511902083	0.22096891361603774	0.4512493470309381	0.46785731574676626	0.45909059073201497	0.47832432441096584	0.45643466885561024	0.4469720608281774	0.4883316880069434	0.49703867816478464	0.5008697214000484	0.456571983798158	0.08223081248823154	0.06671751909231864	0.05061821096511743	0.052822203376562765	0.07068253972296927	0.08744851094382464	0.07765669396217957	0.06579662586751754	0.09269642131513986	0.07676868710116196	0.08220464260530086	0.0818845659905149	0.07169623852496065	0.05568939100926	0.08029718079910116	0.08751155306508436	0.04584072900904499	0.10836495372006193	0.08303909239750988	0.0609667574745418	0.14940640834817845	0.13646089783640294	0.11888743756837825	0.13432658976066575	0.19559177060561647	0.19791888792354653	0.06409077742483497	0.06592498668796312	0.10676593846009809	0.07905305056596704	0.12001867924779405	0.10784203751224261	0.08241118864999722	0.08099664380767771	0.09051280769446694	0.11393576520852243	0.021908364951373514	0.0	0.08405102303172118	0.17405109775425753	0.11149408681729508	0.10215146895072783	0.13254524718564437	0.11515179683611917	0.1967665841714128	0.19213757839711715	0.18991504623865993	0.14169551449995313	0.14833856792643646	0.17489852666059216
f1pp	0.16017152062762285	0.18632619812911183	0.1937471895142086	0.1939668592783979	0.19952008012634626	0.19795629594576414	0.21130451543886022	0.20696130377795735	0.21025737789178278	0.21227504534402653	0.21272511546586803	0.21660506033123234	0.2157979014956668	0.21410820078881085	0.19124499899396	0.13626356350369723	0.17117246344278136	0.17101626955528962	0.24889379416859136	0.21844783962439918	0.1012367893001653	0.09832884840213671	0.1539419489534485	0.10837644473036526	0.11785706404446974	0.13198347910895772	0.16453935989198107	0.198026266578463	0.2349572452930039	0.14307263853326327	0.19372209422422573	0.11204461350217187	0.16408996752049265	0.1512150343704459	0.25572967146390313	0.31066278928547064	0.2561675517113001	0.48644798512620047	0.5030559538420286	0.4942892288272773	0.5135229625062282	0.4916333069508727	0.4821706989234398	0.5235303261022057	0.5322373162600471	0.5360683594953107	0.49177062189342036	0.11742945058349397	0.10191615718758106	0.08581684906037984	0.08802084147182518	0.10588117781823168	0.12264714903908705	0.11285533205744198	0.10099526396277995	0.12789505941040227	0.11196732519642437	0.11740328070056327	0.11708320408577733	0.10689487662022307	0.09088802910452241	0.11549581889436357	0.12271019116034679	0.0810393671043074	0.14356359181532435	0.11823773049277231	0.09616539556980422	0.18460504644344086	0.17165953593166536	0.15408607566364066	0.16952522785592816	0.23079040870087889	0.23311752601880895	0.09928941552009739	0.10112362478322554	0.14196457655536052	0.11425168866122945	0.15521731734305647	0.14304067560750502	0.11760982674525963	0.11619528190294012	0.12571144578972937	0.14913440330378486	0.0701817875767411	0.08405102303172118	0.0	0.15352234604308138	0.09096533510611893	0.10577402268466904	0.13616780091958558	0.11877435057006039	0.200389137905354	0.19576013213105836	0.19353759997260114	0.14531806823389434	0.15196112166037767	0.17852108039453338
S25Hp	0.2501715953501592	0.2763262728516482	0.28374726423674496	0.28396693400093426	0.2895201548488826	0.2879563706683005	0.30130459016139655	0.2969613785004937	0.30025745261431913	0.3022751200665629	0.3027251901884044	0.3066051350537687	0.30579797621820315	0.3041082755113472	0.2812450737164963	0.22626363822623358	0.2611725381653177	0.26101634427782594	0.3388938688911277	0.3084479143469355	0.19123686402270165	0.18832892312467306	0.24394202367598486	0.1983765194529016	0.2078571387670061	0.22198355383149407	0.25453943461451745	0.28802634130099936	0.32495732001554023	0.23307271325579962	0.28372216894676205	0.20204468822470822	0.254090042243029	0.24121510909298224	0.3457297461864395	0.400662864008007	0.3461676264338365	0.5764480598487368	0.593056028564565	0.5842893035498137	0.6035230372287645	0.5816333816734091	0.5721707736459761	0.6135304008247421	0.6222373909825835	0.6260684342178471	0.5817706966159567	0.20742952530603032	0.19191623191011742	0.1758169237829162	0.17802091619436153	0.19588125254076805	0.2126472237616234	0.20285540677997832	0.19099533868531632	0.21789513413293862	0.20196739991896073	0.20740335542309962	0.20708327880831368	0.19689495134275942	0.18088810382705878	0.2054958936168999	0.21271026588288314	0.17103944182684375	0.2335636665378607	0.20823780521530866	0.18616547029234057	0.27460512116597724	0.26165961065420174	0.244086150386177	0.2595253025784645	0.3207904834234152	0.3231176007413453	0.18928949024263375	0.19112369950576188	0.23196465127789687	0.2042517633837658	0.24521739206559282	0.23304075033004137	0.20760990146779598	0.20619535662547647	0.21571152051226572	0.2391344780263212	0.16018186229927744	0.17405109775425753	0.15352234604308138	0.0	0.1340611390176471	0.1957740974072054	0.22616787564212193	0.20877442529259674	0.29038921262789036	0.2857602068535947	0.28353767469513746	0.2353181429564307	0.241961196382914	0.26852115511706975
s6pp	0.18761458441319673	0.2137692619146857	0.2211902532997825	0.2214099230639718	0.22696314391192016	0.22539935973133804	0.23874757922443413	0.23440436756353125	0.2377004416773567	0.23971810912960043	0.24016817925144196	0.24404812411680626	0.2432409652812407	0.24155126457438475	0.2186880627795339	0.16370662728927113	0.19861552722835527	0.19845933334086352	0.2763368579541653	0.24589090340997308	0.1286798530857392	0.1257719121877106	0.1813850127390224	0.13581950851593916	0.14530012783004365	0.15942654289453162	0.19198242367755497	0.2254693303640369	0.2624003090785778	0.17051570231883717	0.22116515800979963	0.13948767728774578	0.19153303130606655	0.1786580981560198	0.283172735249477	0.33810585307104457	0.28361061549687405	0.5138910489117744	0.5304990176276025	0.5217322926128513	0.5409660262918021	0.5190763707364465	0.5096137627090137	0.5509733898877797	0.5596803800456209	0.5635114232808847	0.5192136856789943	0.14487251436906787	0.12935922097315494	0.11325991284595374	0.11546390525739908	0.13332424160380557	0.15009021282466095	0.1402983958430159	0.12843832774835384	0.15533812319597617	0.13941038898199826	0.14484634448613717	0.14452626787135123	0.13433794040579697	0.11833109289009631	0.14293888267993748	0.1501532549459207	0.1084824308898813	0.17100665560089826	0.1456807942783462	0.12360845935537812	0.21204811022901476	0.19910259971723926	0.18152913944921456	0.19696829164150206	0.2582334724864528	0.26056058980438285	0.12673247930567128	0.12856668856879944	0.16940764034093442	0.14169475244680335	0.18266038112863037	0.17048373939307893	0.14505289053083353	0.14363834568851402	0.15315450957530327	0.17657746708935876	0.097624851362315	0.11149408681729508	0.09096533510611893	0.1340611390176471	0.0	0.13321708647024294	0.1636108647051595	0.1462174143556343	0.2278322016909279	0.22320319591663226	0.22098066375817504	0.17276113201946824	0.17940418544595155	0.20596414418010728
w25pp	0.16611733307811577	0.19227201057960475	0.19969300196470152	0.19991267172889082	0.20546589257683917	0.20390210839625705	0.21725032788935314	0.21290711622845027	0.2162031903422757	0.21822085779451944	0.21867092791636095	0.22255087278172525	0.22174371394615972	0.22005401323930376	0.1971908114444529	0.14220937595419014	0.189272909361788	0.18911671547429626	0.266994240087598	0.23654828554340582	0.11933723521917193	0.11642929432114335	0.17204239487245515	0.1264768906493719	0.1359575099634764	0.15008392502796436	0.1826398058109877	0.21612671249746965	0.25305769121201055	0.1611730844522699	0.21182254014323237	0.1301450594211785	0.1821904134394993	0.16931548028945254	0.27383011738290974	0.3287632352044773	0.2742679976303068	0.5045484310452071	0.5211563997610353	0.5123896747462839	0.5316234084252349	0.5097337528698793	0.5002711448424464	0.5416307720212123	0.5503377621790537	0.5541688054143175	0.509871067812427	0.13552989650250058	0.12001660310658768	0.10391729497938648	0.10612128739083182	0.12398162373723831	0.1407475949580937	0.1309557779764486	0.11909570988178658	0.14599550532940891	0.130067771115431	0.1355037266195699	0.13518365000478394	0.1249953225392297	0.10898847502352904	0.1335962648133702	0.14081063707935343	0.09913981302331404	0.16166403773433097	0.13633817641177892	0.11426584148881085	0.2027054923624475	0.189759981850672	0.1721865215826473	0.1876256737749348	0.24889085461988553	0.2512179719378156	0.11738986143910402	0.11922407070223216	0.16006502247436716	0.1323521345802361	0.1733177632620631	0.16114112152651167	0.13571027266426627	0.13429572782194676	0.14381189170873598	0.16723484922279147	0.08828223349574774	0.10215146895072783	0.10577402268466904	0.1957740974072054	0.13321708647024294	0.0	0.1421136133700785	0.12472016302055328	0.20633495035584692	0.20170594458155128	0.19948341242309403	0.15126388068438723	0.15790693411087056	0.1844668928450263
