	w1pp	s1pp	S14Hp	F6H1	f1pp	S17H1	F7H1	w14pp	f22ppB	s2pp	f2pp	w2pp	w9pp	f30pp	s23pp	w23pp	S19H1	s28pp	f28pp	w28pp	F14H1B	S3Hp	f14ppA	S1Hp	F1H1	w22pp	f22ppA	s22pp	f19pp	f13pp	w32pp	s32pp	w20pp	w8pp	w6pp	S12Hp	f32pp	w13pp	F16H1	S26Hp	w25pp	s25pp	w16pp	f25pp	f16ppB	f16ppA	f31pp	S8Hp	f15pp	S16H2	S20H1	s17pp	w17pp	f24pp	w30pp	s30pp	w24pp	f26pp	w26pp	f20ppA	w15pp	S2Hp	w19pp	s29pp	w29pp	w21pp	s21pp	f23ppA	f18pp	f6ppB	f20ppB	s31pp	S15Hp	f17ppA	F14H1A	f21pp	F23HpA	f7pp	f9pp	f6ppA	f12ppA	f12ppB	f8pp	f14ppB	w12pp	w18pp	S27H1	s27pp	w27pp	w3pp	s3pp	w4pp	f4pp	F8H1	s12pp	S21H1	w7pp	F32H1	S22Hp	f23ppB	w10pp	S13Hp	S28Hp	S18H1	F3H1	f17ppB	f10pp	S4Hp	S9H1	s24pp	w31pp	f11pp	w11pp	S11Hp	F29H1
f2pp	0.16603810188470064	0.22269084952179513	0.3050121913962651	0.325391816829348	0.13242353665888623	0.34706543114110655	0.2996507895870588	0.16369329100871344	0.19523227207146723	0.0488672722032213	0.0	0.06009941218929135	0.13840383631402078	0.161985465318744	0.26345143592682996	0.19160249285291137	0.3403245966351032	0.21142440705655546	0.2040078046941457	0.19597579064699497	0.2970026363153305	0.28557381714454966	0.11916814862254929	0.24472696700748803	0.3119086522123041	0.2089983417348082	0.16023896036624988	0.20322713288998992	0.1256278622897194	0.19791294364356368	0.2821264108245638	0.28659267846247083	0.2644854230244485	0.22483085393252522	0.23417874297465	0.2580767283484027	0.1698612658044793	0.1909601175083172	0.3711220392192202	0.3318053550463036	0.18315240423799897	0.21307623941023326	0.17217566387348943	0.14445049926055417	0.1841926442767028	0.16392457574402897	0.21198567226806903	0.31480774882324947	0.20068572383193317	0.37810545771255977	0.35987123011741884	0.20776285094126312	0.17805482579053566	0.1349733492173102	0.28508679151314936	0.24666047906402747	0.13706867438908965	0.16802097924379308	0.1782702125419675	0.16487364863912507	0.2196183031517852	0.2647181974707259	0.20251466877153784	0.26960539127187155	0.2259639871842585	0.26210554512816664	0.23745358779538536	0.1670102173555726	0.18560907452419537	0.12261865528629962	0.21612906003930912	0.2223256463244279	0.3311752698071921	0.2788624495764809	0.352563178427262	0.2119204316746972	0.2655562075388914	0.13155621614237112	0.1865037587175543	0.1541787655683085	0.18134555070415076	0.16601446042682927	0.18220849520592436	0.18134402312377745	0.22388092350310745	0.17954930398685065	0.3342641891916779	0.1911199822934294	0.17856373584790186	0.1915042337576567	0.18557895236474298	0.18497834388593276	0.1304750879789383	0.2400810244649989	0.22439216103720494	0.8544857323664663	0.24828523781772577	0.38462566094121126	0.3546326409291767	0.24031114231429423	0.17669350882046	0.2855154393735984	0.32840698781356087	0.3330961070531317	0.32651667603158085	0.21707902646018018	0.2110951016822809	0.3392633482915393	0.35254694066688097	0.2757125590895043	0.17720129121087141	0.16955222539008452	0.12507355178873109	0.2987023144928518	0.3328364202266054
w2pp	0.1709486435508244	0.22760139118791883	0.3099227330623889	0.3303023584954717	0.13733407832501	0.35197597280723025	0.3045613312531826	0.16860383267483714	0.20014281373759096	0.05377781386934501	0.06009941218929135	0.0	0.1433143779801445	0.1668960069848677	0.26836197759295366	0.1965130345190351	0.34523513830122693	0.2163349487226792	0.20891834636026943	0.2008863323131187	0.30191317798145423	0.29048435881067336	0.12407869028867302	0.24963750867361176	0.31681919387842783	0.21390888340093192	0.1651495020323736	0.20813767455611365	0.13053840395584312	0.2028234853096874	0.2870369524906875	0.29150322012859453	0.26939596469057225	0.22974139559864895	0.23908928464077372	0.2629872700145264	0.17477180747060306	0.19587065917444096	0.37603258088534397	0.3367158967124273	0.1880629459041227	0.217986781076357	0.17708620553961318	0.1493610409266779	0.18910318594282652	0.1688351174101527	0.21689621393419276	0.3197182904893732	0.2055962654980569	0.38301599937868347	0.36478177178354254	0.21267339260738685	0.18296536745665942	0.13988389088343392	0.2899973331792731	0.2515710207301512	0.1419792160552134	0.1729315209099168	0.1831807542080912	0.1697841903052488	0.22452884481790894	0.26962873913684965	0.20742521043766157	0.27451593293799526	0.23087452885038223	0.26701608679429034	0.2423641294615091	0.1719207590216963	0.1905196161903191	0.12752919695242335	0.22103960170543285	0.22723618799055162	0.33608581147331584	0.2837729912426046	0.35747372009338574	0.21683097334082094	0.2704667492050152	0.13646675780849488	0.19141430038367804	0.1590893072344322	0.1862560923702745	0.170925002092953	0.1871190368720481	0.18625456478990116	0.22879146516923118	0.18445984565297435	0.3391747308578016	0.19603052395955317	0.18347427751402562	0.19641477542378044	0.19048949403086668	0.18988888555205652	0.13538562964506204	0.24499156613112263	0.22930270270332867	0.85939627403259	0.2531957794838495	0.389536202607335	0.3595431825953004	0.24522168398041796	0.18160405048658373	0.29042598103972217	0.3333175294796846	0.33800664871925545	0.33142721769770456	0.2219895681263039	0.21600564334840464	0.34417388995766307	0.3574574823330047	0.280623100755628	0.18211183287699517	0.17446276705620825	0.12998409345485482	0.3036128561589755	0.3377469618927291
w9pp	0.1914145120968709	0.24806725973396537	0.3303886016084354	0.3507682270415182	0.1577999468710565	0.3724418413532768	0.3250271997992291	0.18906970122088368	0.2206086822836375	0.11871233342951454	0.13840383631402078	0.1433143779801445	0.0	0.11380623290311002	0.25761908848964665	0.18577014541572806	0.33449224919791987	0.20559205961937216	0.1981754572569624	0.19014344320981164	0.3067208123806803	0.2952919932098994	0.128886324687899	0.27010337721965827	0.33728506242447437	0.23437475194697843	0.18561537057842015	0.2286035431021602	0.15100427250188964	0.22328935385573395	0.30750282103673404	0.31196908867464107	0.28986183323661874	0.25020726414469546	0.25955515318682026	0.2834531385605729	0.19523767601664957	0.21633652772048748	0.39649844943139045	0.35718176525847384	0.20852881445016924	0.23845264962240353	0.1975520740856597	0.16982690947272444	0.20956905448887303	0.1893009859561992	0.23736208248023927	0.34018415903541976	0.2260621340441034	0.40348186792473	0.3852476403295891	0.23313926115343336	0.20343123600270593	0.16034975942948043	0.3104632017253196	0.27203688927619774	0.16244508460125992	0.19339738945596335	0.20364662275413775	0.1902500588512953	0.24499471336395545	0.2900946076828962	0.22789107898370808	0.2949818014840418	0.25134039739642877	0.2874819553403369	0.26282999800755563	0.19238662756774283	0.21098548473636564	0.14799506549846989	0.2415054702514794	0.24770205653659816	0.3565516800193623	0.3042388597886511	0.3779395886394322	0.23729684188686745	0.2909326177510617	0.1569326263545414	0.21188016892972455	0.17955517578047875	0.206721960916321	0.1913908706389995	0.2075849054180946	0.2067204333359477	0.2492573337152777	0.2049257141990209	0.3596405994038481	0.21649639250559968	0.20394014606007213	0.21688064396982698	0.21095536257691322	0.21035475409810303	0.15585149819110855	0.26545743467716915	0.24976857124937518	0.8798621425786366	0.273661648029896	0.4100020711533815	0.3800090511413469	0.2656875525264645	0.20206991903263027	0.31089184958576865	0.3537833980257311	0.35847251726530194	0.3518930862437511	0.24245543667235042	0.23647151189445115	0.36463975850370955	0.3779233508790512	0.30108896930167456	0.20257770142304168	0.1949286356022548	0.15044996200090135	0.324078724705022	0.3582128304387757
f30pp	0.21499614110159412	0.2716488887386886	0.3539702306131586	0.37434985604624144	0.18138157587577972	0.396023470358	0.3486088288039523	0.2126513302256069	0.24419031128836072	0.14229396243423775	0.161985465318744	0.1668960069848677	0.11380623290311002	0.0	0.28120071749436987	0.20935177442045128	0.3580738782026431	0.22917368862409537	0.2217570862616856	0.21372507221453485	0.3303024413854035	0.3188736222146226	0.15246795369262223	0.2936850062243815	0.3608666914291976	0.25795638095170165	0.20919699958314336	0.2521851721068834	0.17458590150661285	0.24687098286045717	0.33108445004145726	0.3355507176793643	0.31344346224134195	0.2737888931494187	0.2831367821915435	0.30703476756529613	0.21881930502137278	0.2399181567252107	0.42008007843611367	0.38076339426319705	0.23211044345489246	0.26203427862712675	0.2211337030903829	0.19340853847744766	0.23315068349359624	0.21288261496092242	0.2609437114849625	0.363765788040143	0.24964376304882663	0.4270634969294532	0.4088292693343123	0.2567208901581566	0.22701286500742915	0.18393138843420365	0.3340448307300428	0.29561851828092095	0.18602671360598313	0.21697901846068657	0.22722825175886097	0.21383168785601853	0.26857634236867867	0.3136762366876194	0.2514727079884313	0.318563430488765	0.274922026401152	0.3110635843450601	0.28641162701227885	0.21596825657246604	0.23456711374108885	0.1715766945031931	0.2650870992562026	0.2712836855413214	0.38013330902408554	0.32782048879337433	0.40152121764415544	0.26087847089159066	0.31451424675578493	0.1805142553592646	0.23546179793444777	0.20313680478520196	0.23030358992104422	0.21497249964372273	0.23116653442281782	0.2303020623406709	0.2728389627200009	0.2285073432037441	0.38322222840857134	0.2400780215103229	0.22752177506479535	0.2404622729745502	0.23453699158163643	0.23393638310282625	0.17943312719583177	0.28903906368189236	0.2733502002540984	0.9034437715833598	0.2972432770346192	0.4335837001581047	0.40359068014607014	0.2892691815311877	0.2256515480373535	0.33447347859049187	0.3773650270304543	0.38205414627002515	0.3754747152484743	0.26603706567707364	0.26005314089917436	0.38822138750843277	0.4015049798837744	0.3246705983063978	0.22615933042776487	0.21851026460697798	0.17403159100562454	0.34766035370974524	0.3817944594434989
s23pp	0.3164621117096801	0.3731148593467746	0.45543620122124456	0.4758158266543274	0.2828475464838657	0.49748944096608594	0.45007479941203826	0.3141173008336928	0.34565628189644665	0.24375993304232374	0.26345143592682996	0.26836197759295366	0.25761908848964665	0.28120071749436987	0.0	0.17821557206071398	0.42712929202434635	0.29822910244579864	0.2908125000833889	0.2827804860362382	0.4317684119934895	0.4203395928227086	0.2539339243007082	0.39515097683246747	0.4623326620372835	0.35942235155978763	0.31066297019122935	0.35365114271496934	0.27605187211469884	0.3483369534685431	0.43255042064954324	0.4370166882874503	0.41490943284942794	0.37525486375750466	0.3846027527996294	0.40850073817338206	0.32028527562945874	0.34138412733329665	0.5215460490441997	0.48222936487128304	0.33357641406297844	0.36350024923521274	0.32259967369846887	0.2948745090855336	0.33461665410168223	0.3143485855690084	0.36240968209304847	0.46523175864822897	0.3511097336569126	0.5285294675375392	0.5102952399423983	0.35818686076624257	0.3284788356155151	0.28539735904228963	0.4355108013381288	0.39708448888900694	0.2874926842140691	0.3184449890687725	0.32869422236694695	0.3152976584641045	0.37004231297676465	0.4151422072957054	0.3529386785965173	0.420029401096851	0.376387997009238	0.4125295549531461	0.3878775976203648	0.31743422718055203	0.3360330843491748	0.27304266511127906	0.3665530698642886	0.37274965614940736	0.48159927963217153	0.42928645940146026	0.5029871882522414	0.36234444149967665	0.4159802173638709	0.28198022596735056	0.33692776854253376	0.30460277539328795	0.3317695605291302	0.3164384702518087	0.3326325050309038	0.3317680329487569	0.3743049333280869	0.3299733138118301	0.48468819901665733	0.34154399211840886	0.3289877456728813	0.3419282435826362	0.3360029621897224	0.3354023537109122	0.28089909780391775	0.39050503428997835	0.3748161708621844	1.0049097421914457	0.3987092476427052	0.5350496707661907	0.5050566507541561	0.3907351521392737	0.3271175186454395	0.43593944919857786	0.4788309976385403	0.48352011687811114	0.4769406858565603	0.3675030362851596	0.36151911150726035	0.48968735811651876	0.5029709504918605	0.42613656891448376	0.32762530103585086	0.3199762352150639	0.2754975616137105	0.44912632431783117	0.4832604300515848
w23pp	0.2446131686357615	0.3012659162728559	0.38358725814732597	0.4039668835804088	0.21099860340994708	0.4256404978921674	0.37822585633811967	0.24226835775977426	0.27380733882252806	0.17191098996840515	0.19160249285291137	0.1965130345190351	0.18577014541572806	0.20935177442045128	0.17821557206071398	0.0	0.35528034895042776	0.22638015937188005	0.2189635570094703	0.21093154296231956	0.3599194689195709	0.34849064974879	0.18208498122678962	0.3233020337585489	0.390483718963365	0.28757340848586904	0.23881402711731073	0.2818021996410508	0.20420292904078025	0.27648801039462456	0.36070147757562465	0.3651677452135317	0.34306048977550935	0.3034059206835861	0.3127538097257109	0.3366517950994635	0.24843633255554015	0.26953518425937806	0.44969710597028106	0.41038042179736445	0.2617274709890598	0.2916513061612941	0.2507507306245503	0.22302556601161502	0.26276771102776364	0.24249964249508982	0.2905607390191299	0.3933828155743103	0.279260790582994	0.4566805244636206	0.4384462968684797	0.286337917692324	0.2566298925415965	0.21354841596837104	0.3636618582642102	0.3252355458150883	0.2156437411401505	0.24659604599485394	0.25684527929302836	0.24344871539018592	0.29819336990284606	0.34329326422178674	0.2810897355225987	0.3481804580229324	0.3045390539353193	0.3406806118792275	0.31602865454644624	0.24558528410663344	0.26418414127525625	0.20119372203736047	0.29470412679036995	0.3009007130754887	0.40975033655825294	0.3574375163275417	0.43113824517832283	0.29049549842575806	0.34413127428995227	0.21013128289343197	0.26507882546861516	0.23275383231936936	0.2599206174552116	0.24458952717789012	0.2607835619569852	0.2599190898748383	0.3024559902541683	0.2581243707379115	0.41283925594273874	0.26969504904449026	0.2571388025989627	0.27007930050871753	0.26415401911580383	0.2635534106369936	0.20905015472999916	0.31865609121605976	0.3029672277882658	0.9330607991175272	0.3268603045687866	0.4632007276922721	0.43320770768023753	0.3188862090653551	0.25526857557152083	0.36409050612465926	0.4069820545646217	0.41167117380419255	0.4050917427826417	0.29565409321124103	0.28967016843334176	0.41783841504260016	0.4311220074179418	0.35428762584056517	0.25577635796193227	0.24812729214114534	0.2036486185397919	0.3772773812439126	0.4114114869776663
S19H1	0.3933352724179534	0.44998802005504784	0.5323093619295178	0.5526889873626006	0.359720707192139	0.5743626016743593	0.5269479601203115	0.39099046154196615	0.42252944260472	0.32063309375059695	0.3403245966351032	0.34523513830122693	0.33449224919791987	0.3580738782026431	0.42712929202434635	0.35528034895042776	0.0	0.3300075115680016	0.32259090920559186	0.31455889515844115	0.5086415727017627	0.4972127535309818	0.3308070850089814	0.47202413754074074	0.5392058227455568	0.4362955122680609	0.38753613089950256	0.43052430342324266	0.3529250328229721	0.4252101141768164	0.5094235813578165	0.5138898489957235	0.4917825935577012	0.45212802446577793	0.46147591350790274	0.4853738988816554	0.397158436337732	0.4182572880415699	0.598419209752473	0.5591025255795563	0.41044957477125166	0.44037340994348595	0.39947283440674214	0.3717476697938069	0.4114898148099555	0.3912217462772817	0.43928284280132174	0.5421049193565022	0.4279828943651859	0.6054026282458125	0.5871684006506716	0.43506002147451583	0.4053519963237884	0.3622705197505629	0.5123839620464021	0.47395764959728015	0.36436584492234236	0.3953181497770458	0.4055673830752202	0.3921708191723778	0.4469154736850379	0.4920153680039786	0.42981183930479055	0.49690256180512427	0.4532611577175112	0.48940271566141935	0.4647507583286381	0.3943073878888253	0.4129062450574481	0.34991582581955233	0.4434262305725618	0.4496228168576806	0.5584724403404449	0.5061596201097336	0.5798603489605147	0.4392176022079499	0.49285337807214413	0.35885338667562383	0.413800929250807	0.3814759361015612	0.4086427212374035	0.393311630960082	0.40950566573917707	0.40864119365703017	0.45117809403636017	0.40684647452010336	0.5615613597249306	0.4184171528266821	0.4058609063811546	0.4188014042909094	0.4128761228979957	0.4122755144191855	0.357772258512191	0.4673781949982516	0.45168933157045765	1.081782902899719	0.4755824083509785	0.611922831474464	0.5819298114624294	0.46760831284754695	0.4039906793537127	0.5128126099068511	0.5557041583468136	0.5603932775863845	0.5538138465648336	0.4443761969934329	0.4383922722155336	0.566560518824792	0.5798441112001337	0.503009729622757	0.4044984617441241	0.39684939592333723	0.3523707223219838	0.5259994850261045	0.5601335907598581
s28pp	0.2644350828394056	0.3210878304765	0.40340917235097007	0.4237887977840529	0.23082051761359118	0.4454624120958115	0.39804777054176377	0.2620902719634184	0.29362925302617215	0.19173290417204925	0.21142440705655546	0.2163349487226792	0.20559205961937216	0.22917368862409537	0.29822910244579864	0.22638015937188005	0.3300075115680016	0.0	0.15067745579133207	0.1426454417441813	0.379741383123215	0.3683125639524341	0.20190689543043372	0.343123947962193	0.4103056331670091	0.30739532268951314	0.2586359413209548	0.3016241138446949	0.22402484324442434	0.29630992459826866	0.38052339177926875	0.3849896594171758	0.36288240397915345	0.32322783488723017	0.33257572392935497	0.3564737093031076	0.26825824675918425	0.28935709846302216	0.46951902017392516	0.43020233600100855	0.2815493851927039	0.3114732203649382	0.2705726448281944	0.24284748021525912	0.28258962523140774	0.2623215566987339	0.310382653222774	0.4132047297779544	0.2990827047866381	0.4765024386672647	0.4582682110721238	0.30615983189596807	0.2764518067452406	0.23337033017201514	0.3834837724678543	0.3450574600187324	0.2354656553437946	0.26641796019849806	0.27666719349667246	0.26327062959383	0.31801528410649016	0.36311517842543084	0.3009116497262428	0.3680023722265765	0.3243609681389634	0.3605025260828716	0.33585056875009034	0.26540719831027754	0.28400605547890034	0.22101563624100456	0.31452604099401404	0.3207226272791328	0.42957225076189703	0.3772594305311858	0.45096015938196693	0.31031741262940216	0.36395318849359637	0.22995319709707607	0.28490073967225926	0.25257574652301346	0.2797425316588557	0.2644114413815342	0.2806054761606293	0.2797410040784824	0.3222779044578124	0.2779462849415556	0.43266117014638283	0.28951696324813436	0.2769607168026068	0.28990121471236163	0.2839759333194479	0.2833753248406377	0.22887206893364326	0.33847800541970385	0.3227891419919099	0.9528827133211712	0.3466822187724307	0.4830226418959162	0.45302962188388163	0.3387081232689992	0.2750904897751649	0.38391242032830336	0.4268039687682658	0.43149308800783664	0.4249136569862858	0.31547600741488513	0.30949208263698585	0.43766032924624426	0.4509439216215859	0.37410954004420927	0.27559827216557636	0.26794920634478947	0.223470532743436	0.3970992954475567	0.43123340118131037
f28pp	0.2570184804769958	0.3136712281140903	0.3959925699885603	0.41637219542164317	0.22340391525118142	0.4380458097334017	0.390631168179354	0.25467366960100857	0.2862126506637624	0.18431630180963948	0.2040078046941457	0.20891834636026943	0.1981754572569624	0.2217570862616856	0.2908125000833889	0.2189635570094703	0.32259090920559186	0.15067745579133207	0.0	0.07916180202848415	0.3723247807608052	0.36089596159002435	0.19449029306802396	0.3357073455997832	0.40288903080459926	0.2999787203271034	0.2512193389585451	0.2942075114822851	0.21660824088201458	0.28889332223585884	0.373106789416859	0.377573057054766	0.3554658016167437	0.3158112325248204	0.32515912156694515	0.3490571069406978	0.2608416443967745	0.2819404961006124	0.4621024178115154	0.4227857336385988	0.2741327828302942	0.3040566180025285	0.2631560424657846	0.23543087785284936	0.275173022868998	0.25490495433632415	0.3029660508603642	0.4057881274155447	0.29166610242422836	0.46908583630485495	0.450851608709714	0.2987432295335583	0.26903520438283085	0.22595372780960538	0.37606717010544455	0.3376408576563227	0.22804905298138484	0.25900135783608824	0.2692505911342627	0.25585402723142026	0.3105986817440804	0.35569857606302113	0.29349504736383303	0.36058576986416674	0.3169443657765537	0.3530859237204618	0.3284339663876805	0.2579905959478678	0.2765894531164905	0.2135990338785948	0.30710943863160434	0.3133060249167231	0.42215564839948727	0.369842828168776	0.44354355701955717	0.3029008102669924	0.35653658613118666	0.2225365947346663	0.2774841373098495	0.2451591441606037	0.27232592929644595	0.25699483901912445	0.27318887379821954	0.27232440171607264	0.31486130209540264	0.27052968257914584	0.42524456778397307	0.2821003608857246	0.26954411444019705	0.2824846123499519	0.27655933095703816	0.27595872247822795	0.2214554665712335	0.3310614030572941	0.3153725396295001	0.9454661109587614	0.33926561641002095	0.47560603953350644	0.44561301952147186	0.3312915209065894	0.2676738874127552	0.3764958179658936	0.41938736640585605	0.4240764856454269	0.41749705462387604	0.30805940505247537	0.3020754802745761	0.4302437268838345	0.44352731925917616	0.3666929376817995	0.2681816698031666	0.26053260398237965	0.21605393038102624	0.3896826930851469	0.42381679881890055
w28pp	0.2489864664298451	0.30563921406693956	0.38796055594140955	0.4083401813744924	0.21537190120403069	0.430013795686251	0.38259915413220325	0.24664165555385786	0.2781806366166117	0.17628428776248872	0.19597579064699497	0.2008863323131187	0.19014344320981164	0.21372507221453485	0.2827804860362382	0.21093154296231956	0.31455889515844115	0.1426454417441813	0.07916180202848415	0.0	0.3642927667136545	0.35286394754287365	0.18645827902087325	0.3276753315526325	0.39485701675744855	0.2919467062799527	0.24318732491139433	0.2861754974351344	0.20857622683486385	0.28086130818870814	0.3650747753697082	0.36954104300761526	0.347433787569593	0.30777921847766965	0.31712710751979445	0.3410250928935471	0.2528096303496238	0.2739084820534617	0.4540704037643647	0.414753719591448	0.2661007687831434	0.2960246039553777	0.2551240284186339	0.22739886380569863	0.2671410088218472	0.24687294028917342	0.2949340368132135	0.39775611336839395	0.2836340883770776	0.4610538222577042	0.44281959466256327	0.29071121548640755	0.26100319033568015	0.21792171376245464	0.36803515605829384	0.3296088436091719	0.22001703893423413	0.25096934378893754	0.26121857708711194	0.24782201318426952	0.30256666769692964	0.3476665620158704	0.2854630333166823	0.352553755817016	0.30891235172940296	0.34505390967331107	0.3204019523405298	0.24995858190071701	0.2685574390693398	0.20556701983144407	0.2990774245844536	0.30527401086957234	0.41412363435233657	0.3618108141216253	0.43551154297240646	0.29486879621984163	0.3485045720840359	0.2145045806875156	0.26945212326269874	0.23712713011345293	0.26429391524929524	0.24896282497197372	0.26515685975106884	0.2642923876689219	0.30682928804825194	0.2624976685319951	0.4172125537368223	0.2740683468385739	0.26151210039304634	0.27445259830280117	0.2685273169098874	0.26792670843107724	0.21342345252408276	0.32302938901014333	0.30734052558234937	0.9374340969116107	0.33123360236287025	0.46757402548635574	0.4375810054743211	0.3232595068594387	0.25964187336560446	0.3684638039187429	0.41135535235870535	0.4160444715982762	0.4094650405767253	0.3000273910053246	0.2940434662274254	0.4222117128366838	0.4354953052120254	0.35866092363464874	0.26014965575601584	0.25250058993522895	0.2080219163338755	0.3816506790379962	0.41578478477174985
