	f24pp	S12Hp	31219	S14Hp	F22HpB	f20ppA	f12ppA	f12ppB	S19H1	w12pp	S13Hp	f21pp	f11pp	f4pp	f17ppA	f2pp	s2pp	w2pp	S1Hp	S28Hp	F6H1	S31Hp	F23HpA	S20H1	f28pp	S18H1	S9H1	f14ppA	f1pp	w1pp	s28pp	w28pp	F8H1	F14H1B	f22ppA	s22pp	S22Hp	S27H1	f19pp	w17pp	s17pp	S17H1	w3pp	s3pp	s30pp	w30pp	S15Hp	s27pp	w11pp	w15pp	w16pp	f31pp	S26Hp	w32pp	s32pp	w20pp	s8pp	f17ppB	s12pp	w13pp	F32H1	F3H1	f7pp	f32pp	f29pp	f25pp	s26pp	w26pp	f26pp	f15pp	f16ppB	w25pp	f8pp	w8pp	w24pp	s24pp	f10pp	f6ppA	f6ppB	w31pp	f30pp	S8Hp	f23ppA	f14ppB	w29pp	s29pp	s9pp	w9pp	w7pp	s7pp	w4pp	w6pp	w10pp	s14pp	w14pp	w23pp	s25pp	w19pp	F7H1	f16ppA	F14H1A	S2Hp	w18pp	f18pp
f23ppA	0.1344066593505423	0.1710547407204278	1.2340296204717165	1.2346541223904886	1.2106677913309463	0.17619032144685087	0.1417619461235683	0.15937335040378947	0.21936021201606595	0.14315493121066006	0.1310168984084597	0.13819229579367168	0.14518207067095834	0.14682560008760775	0.147922267710335	0.12305931112779434	0.13855149263822336	0.15200154885064443	0.14385549500568465	0.26483492228311345	0.26003720552259085	0.18956275032711462	0.28367156952307493	0.2164178690055334	0.16147398051649461	0.2476762301106611	0.16031563003746274	0.16059297629621444	0.15602170517495928	0.1415503327473436	0.15565482766353914	0.1591250658955617	0.22341268458881003	0.22820334056922545	0.17702458468477256	0.1959357813065229	0.2141754350126424	0.21441440756331612	0.16399137900744026	0.1419334168343013	0.1651684350389287	0.21345438548226922	0.14812998773967945	0.1792019283749851	0.13636108923691076	0.1604275931793652	0.20690691341710937	0.13238385652338486	0.13243782639787816	0.1720638425076083	0.16012647190049187	0.14542098473129741	0.21223389059644693	0.1662562386159635	0.16531352089024634	0.15560184704587804	0.16887815501828285	0.16465568552558954	0.1612279782822138	0.1486166128843519	0.23051629471136634	0.23698686186598875	0.1387410715283764	0.16155897533182983	0.1845597417757536	0.14576182849615596	0.20580934811632484	0.14851445954372525	0.15176376332783292	0.14536933182049636	0.16452624392778184	0.1397598903758436	0.12798163219593256	0.157974850764845	0.14247710174717199	0.18495807153163327	0.11790455261951532	0.09662947278164247	0.11472656623648951	0.11174926183300557	0.09681065559125387	0.1565679248119755	0.0	0.11839252108001144	0.1249945243049046	0.12364776897521379	0.1631063761370098	0.11734761212205294	0.17765338380321866	0.18176929011570558	0.1492016088242369	0.12250416953176736	0.12887892339556878	0.16935169207162193	0.13945230695246305	0.14227421650695646	0.11945298779044121	0.14431281304334104	0.17944213851581706	0.12971714653267777	0.22106407117904348	0.20123350483751967	0.15112680855182867	0.1383496065043193
f14ppB	0.11166475509541511	0.1483128364653006	1.2112877162165891	1.2119122181353612	1.187925887075819	0.1534484171917237	0.11902004186844112	0.1366314461486623	0.19661830776093875	0.12041302695553287	0.10827499415333253	0.1154503915385445	0.12244016641583115	0.12408369583248055	0.1251803634552078	0.10031740687266716	0.11580958838309617	0.12925964459551723	0.12111359075055746	0.24209301802798627	0.23729530126746368	0.16682084607198744	0.2609296652679477	0.19367596475040622	0.1387320762613674	0.2249343258555339	0.13757372578233557	0.13785107204108726	0.1332798009198321	0.1188084284922164	0.13291292340841193	0.13638316164043449	0.20067078033368285	0.20546143631409824	0.15428268042964535	0.17319387705139572	0.19143353075751524	0.1916725033081889	0.1412494747523131	0.11919151257917412	0.1424265307838015	0.19071248122714202	0.12538808348455224	0.15646002411985793	0.11361918498178356	0.137685688924238	0.18416500916198217	0.10964195226825765	0.10969592214275098	0.14932193825248113	0.13738456764536466	0.12267908047617022	0.18949198634131975	0.1435143343608363	0.14257161663511914	0.13285994279075083	0.14613625076315567	0.14191378127046234	0.13848607402708663	0.1258747086292247	0.20777439045623913	0.21424495761086154	0.11599916727324919	0.13881707107670266	0.1618178375206264	0.12301992424102878	0.18306744386119767	0.12577255528859807	0.12902185907270575	0.12262742756536918	0.14178433967265464	0.11701798612071641	0.10523972794080537	0.1352329465097178	0.11973519749204478	0.16221616727650606	0.09516264836438813	0.07388756852651528	0.09198466198136232	0.09751634177767418	0.09496053830110962	0.1601919126978866	0.11839252108001144	0.0	0.0888658191929114	0.08751906386322059	0.14036447188188259	0.09460570786692574	0.15491147954809145	0.15902738586057838	0.1264597045691097	0.09976226527664017	0.10613701914044157	0.14660978781649475	0.11671040269733586	0.11953231225182927	0.09671108353531402	0.12157090878821385	0.15670023426068985	0.10697524227755058	0.1983221669239163	0.1784916005823925	0.12838490429670146	0.1156077022491921
w29pp	0.11826675832030827	0.15491483969019376	1.2178897194414824	1.2185142213602544	1.1945278903007122	0.16005042041661685	0.12562204509333427	0.14323344937355542	0.20322031098583193	0.12701503018042604	0.11487699737822568	0.12205239476343765	0.1290421696407243	0.1306856990573737	0.13178236668010096	0.10691941009756031	0.12241159160798933	0.13586164782041038	0.12771559397545063	0.24869502125287946	0.2438973044923568	0.1734228492968806	0.2675316684928409	0.20027796797529934	0.1453340794862606	0.23153632908042704	0.14417572900722872	0.14445307526598042	0.13988180414472526	0.12541043171710956	0.13951492663330511	0.14298516486532764	0.20727278355857598	0.21206343953899143	0.1608846836545385	0.17979588027628887	0.19803553398240836	0.1982745065330821	0.1478514779772062	0.12579351580406728	0.14902853400869465	0.1973144844520352	0.1319900867094454	0.1630620273447511	0.12022118820667671	0.14428769214913117	0.19076701238687532	0.11624395549315081	0.11629792536764413	0.15592394147737426	0.14398657087025785	0.1292810837010634	0.19609398956621288	0.15011633758572945	0.14917361986001232	0.139461946015644	0.15273825398804883	0.14851578449535552	0.14508807725197975	0.13247671185411786	0.21437639368113232	0.22084696083575472	0.12260117049814234	0.14541907430159579	0.16841984074551958	0.12962192746592194	0.1896694470860908	0.13237455851349123	0.1356238622975989	0.12922943079026233	0.14838634289754782	0.12361998934560957	0.11184173116569852	0.14183494973461097	0.12633720071693794	0.16881817050139925	0.10176465158928129	0.08048957175140843	0.09858666520625547	0.10411834500256734	0.10156254152600278	0.16679391592277976	0.1249945243049046	0.0888658191929114	0.0	0.051270395985098235	0.14696647510677574	0.1012077110918189	0.1615134827729846	0.16562938908547153	0.13306170779400286	0.10636426850153333	0.11273902236533473	0.15321179104138788	0.12331240592222902	0.12613431547672244	0.10331308676020717	0.128172912013107	0.16330223748558303	0.11357724550244373	0.20492417014880945	0.18509360380728562	0.13498690752159462	0.12220970547408526
s29pp	0.11692000299061746	0.15356808436050295	1.2165429641117915	1.2171674660305636	1.1931811349710213	0.15870366508692604	0.12427528976364347	0.14188669404386461	0.20187355565614112	0.12566827485073523	0.11353024204853487	0.12070563943374685	0.12769541431103348	0.1293389437276829	0.13043561135041015	0.1055726547678695	0.12106483627829852	0.13451489249071957	0.12636883864575982	0.24734826592318865	0.242550549162666	0.17207609396718979	0.26618491316315007	0.19893121264560854	0.14398732415656978	0.23018957375073623	0.1428289736775379	0.1431063199362896	0.13853504881503445	0.12406367638741875	0.1381681713036143	0.14163840953563683	0.20592602822888517	0.21071668420930062	0.1595379283248477	0.17844912494659806	0.19668877865271756	0.1969277512033913	0.1465047226475154	0.12444676047437647	0.14768177867900384	0.1959677291223444	0.1306433313797546	0.16171527201506028	0.1188744328769859	0.14294093681944037	0.18942025705718452	0.11489720016346	0.11495117003795333	0.15457718614768345	0.14263981554056704	0.12793432837137259	0.19474723423652207	0.14876958225603865	0.1478268645303215	0.13811519068595318	0.15139149865835802	0.1471690291656647	0.14374132192228894	0.13112995652442705	0.2130296383514415	0.21950020550606392	0.12125441516845153	0.14407231897190498	0.16707308541582877	0.12827517213623113	0.18832269175639998	0.13102780318380042	0.1342771069679081	0.12788267546057153	0.147039587567857	0.12227323401591876	0.11049497583600772	0.14048819440492016	0.12499044538724713	0.16747141517170844	0.10041789625959048	0.07914281642171762	0.09723990987656467	0.10277158967287653	0.10021578619631197	0.16544716059308895	0.12364776897521379	0.08751906386322059	0.051270395985098235	0.0	0.14561971977708493	0.0998609557621281	0.1601667274432938	0.16428263375578073	0.13171495246431206	0.10501751317184252	0.11139226703564392	0.15186503571169707	0.12196565059253821	0.12478756014703161	0.10196633143051637	0.12682615668341618	0.16195548215589223	0.11223049017275293	0.20357741481911865	0.18374684847759482	0.1336401521919038	0.12086295014439445
s9pp	0.13075097367664026	0.16739905504652575	1.2303739347978144	1.2309984367165865	1.2070121056570442	0.17253463577294886	0.13810626044966628	0.15571766472988743	0.21570452634216392	0.13949924553675802	0.1273612127345577	0.13453661011976964	0.1415263849970563	0.1431699144137057	0.14426658203643297	0.1194036254538923	0.13489580696432132	0.14834586317674237	0.1401998093317826	0.26117923660921144	0.25638151984868884	0.1859070646532126	0.28001588384917286	0.21276218333163135	0.15781829484259258	0.24402054443675905	0.15665994436356073	0.15693729062231243	0.15236601950105727	0.13789464707344157	0.1519991419896371	0.15546938022165963	0.219756998914908	0.2245476548953234	0.1733688990108705	0.19228009563262088	0.21051974933874038	0.21075872188941408	0.16033569333353823	0.13827773116039926	0.16151274936502663	0.20979869980836718	0.14447430206577738	0.1755462427010831	0.1327054035630087	0.15677190750546316	0.2032512277432073	0.1287281708494828	0.12878214072397615	0.16840815683370627	0.15647078622658983	0.14176529905739538	0.2085782049225449	0.16260055294206144	0.1616578352163443	0.15194616137197597	0.16522246934438084	0.1609999998516875	0.15757229260831176	0.14496092721044987	0.2268606090374643	0.2333311761920867	0.13508538585447433	0.1579032896579278	0.18090405610185156	0.14210614282225392	0.2021536624424228	0.1448587738698232	0.14810807765393091	0.14171364614659432	0.1608705582538798	0.13610420470194157	0.12432594652203052	0.15431916509094296	0.13882141607326995	0.18130238585773123	0.11424886694561329	0.10395741157808494	0.12205450503293197	0.14223019683467253	0.13967439335810797	0.20490576775488495	0.1631063761370098	0.14036447188188259	0.14696647510677574	0.14561971977708493	0.0	0.04782508940455111	0.14830578121021343	0.15242168752270036	0.11985400623123167	0.10733484797478487	0.1252232377216667	0.1656960063977199	0.135796621278561	0.13861853083305442	0.11579730211653917	0.140657127369439	0.17578645284191502	0.12606146085877573	0.21740838550514147	0.19757781916361764	0.14747112287792663	0.13469392083041726
w9pp	0.08499220966168342	0.12164029103156891	1.1846151707828576	1.1852396727016297	1.1612533416420874	0.126775871757992	0.09234749643470942	0.10995890071493059	0.16994576232720707	0.09374048152180117	0.08160244871960083	0.0887778461048128	0.09576762098209946	0.09741115039874887	0.09850781802147612	0.07364486143893546	0.08913704294936448	0.10258709916178554	0.09444104531682576	0.2154204725942546	0.21062275583373197	0.14014830063825576	0.23425711983421602	0.1670034193166745	0.11205953082763573	0.1982617804218022	0.11090118034860388	0.11117852660735558	0.10660725548610042	0.09213588305848472	0.10624037797468025	0.1097106162067028	0.17399823489995114	0.17878889088036656	0.12761013499591367	0.14652133161766404	0.16476098532378353	0.16499995787445723	0.11457692931858138	0.09251896714544243	0.11575398535006981	0.16403993579341034	0.09871553805082056	0.12978747868612625	0.08694663954805187	0.11101314349050631	0.1574924637282505	0.08296940683452597	0.0830233767090193	0.12264939281874943	0.11071202221163298	0.09600653504243853	0.16281944090758804	0.11684178892710462	0.11589907120138745	0.10618739735701915	0.11946370532942399	0.11524123583673065	0.11181352859335492	0.09920216319549302	0.18110184502250745	0.18757241217712986	0.0893266218395175	0.11214452564297095	0.1351452920868947	0.09634737880729709	0.15639489842746596	0.09910000985486637	0.10234931363897407	0.09595488213163748	0.11511179423892295	0.09034544068698472	0.07856718250707367	0.10856040107598611	0.0930626520583131	0.13554362184277438	0.06849010293065644	0.058198647563128085	0.07629574101797512	0.09647143281971568	0.09391562934315112	0.15914700373992807	0.11734761212205294	0.09460570786692574	0.1012077110918189	0.0998609557621281	0.04782508940455111	0.0	0.10254701719525658	0.1066629235077435	0.07409524221627484	0.061576083959828026	0.07946447370670988	0.11993724238276304	0.09003785726360417	0.09285976681809757	0.07003853810158232	0.09489836335448215	0.13002768882695817	0.08030269684381888	0.1716496214901846	0.1518190551486608	0.10171235886296978	0.08893515681546041
w7pp	0.14529798134284913	0.1819460627127346	1.2449209424640233	1.2455454443827954	1.221559113323253	0.18708164343915773	0.15265326811587515	0.1702646723960963	0.23025153400837278	0.1540462532029669	0.14190822040076656	0.1490836177859785	0.15607339266326517	0.15771692207991456	0.15881358970264184	0.13395063312010116	0.1494428146305302	0.16289287084295123	0.15474681699799148	0.2757262442754203	0.2709285275148977	0.20045407231942147	0.29456289151538173	0.22730919099784022	0.17236530250880144	0.2585675521029679	0.1712069520297696	0.1714842982885213	0.16691302716726614	0.15244165473965043	0.16654614965584597	0.1700163878878685	0.23430400658111686	0.23909466256153228	0.18791590667707936	0.20682710329882975	0.22506675700494924	0.22530572955562295	0.1748827009997471	0.15282473882660813	0.1760597570312355	0.22434570747457605	0.15902130973198625	0.19009325036729197	0.14725241122921756	0.17131891517167203	0.21779823540941617	0.14327517851569166	0.143329148390185	0.18295516449991514	0.1710177938927987	0.15631230672360424	0.22312521258875376	0.1771475606082703	0.17620484288255317	0.16649316903818484	0.1797694770105897	0.17554700751789637	0.17211930027452063	0.15950793487665874	0.24140761670367317	0.24787818385829558	0.1496323935206832	0.17245029732413666	0.19545106376806043	0.1566531504884628	0.21670067010863167	0.15940578153603208	0.16265508532013978	0.15626065381280319	0.17541756592008867	0.15065121236815043	0.1388729541882394	0.16886617275715182	0.15336842373947882	0.1958493935239401	0.12879587461182215	0.11850441924429381	0.13660151269914084	0.1567772045008814	0.15422140102431683	0.21945277542109382	0.17765338380321866	0.15491147954809145	0.1615134827729846	0.1601667274432938	0.14830578121021343	0.10254701719525658	0.0	0.041969898182835495	0.12095272617980306	0.12188185564099374	0.13977024538787558	0.18024301406392876	0.15034362894476988	0.1531655384992633	0.13034430978274802	0.15520413503564787	0.1903334605081239	0.1406084685249846	0.23195539317135033	0.2121248268298265	0.1620181305441355	0.14924092849662612
s7pp	0.14941388765533606	0.18606196902522154	1.2490368487765102	1.2496613506952823	1.22567501963574	0.19119754975164466	0.15676917442836208	0.17438057870858323	0.2343674403208597	0.15816215951545382	0.1460241267132535	0.15319952409846543	0.1601892989757521	0.16183282839240148	0.16292949601512877	0.1380665394325881	0.15355872094301712	0.16700877715543816	0.1588627233104784	0.27984215058790723	0.27504443382738464	0.2045699786319084	0.29867879782786866	0.23142509731032715	0.17648120882128837	0.2626834584154548	0.17532285834225653	0.17560020460100823	0.17102893347975306	0.15655756105213736	0.1706620559683329	0.17413229420035542	0.23841991289360379	0.2432105688740192	0.1920318129895663	0.21094300961131668	0.22918266331743617	0.22942163586810987	0.17899860731223402	0.15694064513909506	0.18017566334372243	0.22846161378706298	0.16313721604447318	0.1942091566797789	0.1513683175417045	0.17543482148415895	0.2219141417219031	0.1473910848281786	0.14744505470267194	0.18707107081240207	0.17513370020528563	0.16042821303609117	0.22724111890124069	0.18126346692075723	0.1803207491950401	0.17060907535067177	0.18388538332307663	0.1796629138303833	0.17623520658700756	0.16362384118914566	0.2455235230161601	0.2519940901707825	0.15374829983317012	0.1765662036366236	0.19956697008054736	0.16076905680094972	0.2208165764211186	0.163521687848519	0.1667709916326267	0.1603765601252901	0.1795334722325756	0.15476711868063736	0.14298886050072632	0.17298207906963875	0.15748433005196574	0.19996529983642702	0.13291178092430908	0.12262032555678073	0.14071741901162776	0.16089311081336832	0.15833730733680376	0.22356868173358074	0.18176929011570558	0.15902738586057838	0.16562938908547153	0.16428263375578073	0.15242168752270036	0.1066629235077435	0.041969898182835495	0.0	0.12506863249229	0.12599776195348067	0.1438861517003625	0.18435892037641569	0.1544595352572568	0.15728144481175022	0.13446021609523495	0.1593200413481348	0.19444936682061081	0.14472437483747153	0.23607129948383726	0.21624073314231343	0.16613403685662242	0.15335683480911305
w4pp	0.11684620636386737	0.15349428773375287	1.2164691674850414	1.2170936694038135	1.1931073383442712	0.15862986846017596	0.12420149313689338	0.14181289741711456	0.201799759029391	0.12559447822398512	0.11345644542178479	0.12063184280699676	0.12762161768428343	0.12926514710093281	0.13036181472366007	0.10549885814111942	0.12099103965154843	0.1344410958639695	0.1262950420190097	0.24727446929643854	0.24247675253591594	0.1720022973404397	0.26611111653639996	0.19885741601885848	0.14391352752981967	0.23011577712398618	0.14275517705078783	0.14303252330953953	0.13846125218828437	0.12398987976066866	0.1380943746768642	0.14156461290888675	0.20585223160213512	0.2106428875825505	0.15946413169809762	0.17837532831984798	0.1966149820259675	0.19685395457664118	0.14643092602076535	0.12437296384762639	0.14760798205225376	0.19589393249559428	0.1305695347530045	0.1616414753883102	0.11880063625023582	0.14286714019269026	0.18934646043043443	0.11482340353670992	0.11487737341120324	0.1545033895209334	0.14256601891381693	0.12786053174462247	0.19467343760977202	0.14869578562928856	0.1477530679035714	0.1380413940592031	0.15131770203160794	0.1470952325389146	0.1436675252955389	0.13105615989767697	0.2129558417246914	0.2194264088793138	0.12118061854170145	0.14399852234515492	0.16699928878907866	0.12820137550948105	0.18824889512964993	0.13095400655705033	0.134203310341158	0.12780887883382144	0.1469657909411069	0.12219943738916868	0.11042117920925763	0.14041439777817005	0.12491664876049705	0.16739761854495833	0.1003440996328404	0.09005264426531204	0.1081497377201591	0.12832542952189963	0.12576962604533506	0.19100100044211205	0.1492016088242369	0.1264597045691097	0.13306170779400286	0.13171495246431206	0.11985400623123167	0.07409524221627484	0.12095272617980306	0.12506863249229	0.0	0.09343008066201197	0.11131847040889384	0.15179123908494702	0.12189185396578812	0.12471376352028153	0.10189253480376628	0.12675236005666612	0.16188168552914212	0.11215669354600284	0.20350361819236856	0.18367305185084476	0.13356635556515373	0.12078915351764437
w6pp	0.09014876707139784	0.12679684844128333	1.189771728192572	1.190396230111344	1.1664098990518017	0.13193242916770642	0.09750405384442384	0.115115458124645	0.17510231973692147	0.0988970389315156	0.08675900612931525	0.09393440351452723	0.10092417839181389	0.10256770780846328	0.10366437543119054	0.07880141884864988	0.09429360035907891	0.10774365657149995	0.0995976027265402	0.22057703000396903	0.2157793132434464	0.14530485804797016	0.23941367724393045	0.17215997672638894	0.11721608823735016	0.20341833783151664	0.11605773775831829	0.11633508401706999	0.11176381289581483	0.09729244046819914	0.11139693538439469	0.11486717361641721	0.17915479230966558	0.183945448290081	0.13276669240562808	0.15167788902737844	0.16991754273349796	0.17015651528417167	0.11973348672829581	0.09767552455515685	0.12091054275978422	0.16919649320312477	0.10387209546053497	0.13494403609584066	0.09210319695776628	0.11616970090022075	0.1626490211379649	0.08812596424424038	0.0881799341187337	0.12780595022846386	0.11586857962134742	0.10116309245215296	0.16797599831730248	0.12199834633681902	0.12105562861110189	0.11134395476673356	0.1246202627391384	0.12039779324644509	0.11697008600306935	0.10435872060520744	0.1862584024322219	0.1927289695868443	0.09448317924923191	0.11730108305268538	0.14030184949660915	0.10150393621701151	0.1615514558371804	0.1042565672645808	0.10750587104868847	0.1011114395413519	0.12026835164863739	0.09550199809669915	0.08372373991678811	0.11371695848570054	0.09821920946802752	0.14070017925248882	0.07364666034037087	0.0633552049728425	0.08145229842768956	0.1016279902294301	0.09907218675286553	0.1643035611496425	0.12250416953176736	0.09976226527664017	0.10636426850153333	0.10501751317184252	0.10733484797478487	0.061576083959828026	0.12188185564099374	0.12599776195348067	0.09343008066201197	0.0	0.0846210311164243	0.12509379979247748	0.09519441467331859	0.098016324227812	0.07519509551129674	0.10005492076419657	0.13518424623667258	0.0854592542535333	0.17680617889989902	0.15697561255837522	0.10686891627268419	0.09409171422517483
w10pp	0.08387621856801546	0.12052429993790095	1.1834991796891896	1.1841236816079617	1.1601373505484194	0.12565988066432404	0.09123150534104146	0.10884290962126263	0.1688297712335391	0.09262449042813321	0.08048645762593287	0.0931762415511266	0.10016601642841325	0.10180954584506266	0.10290621346778991	0.07804325688524925	0.09353543839567827	0.10698549460809934	0.09883944076313955	0.21981886804056838	0.21502115128004579	0.14454669608456955	0.2386555152805298	0.17140181476298832	0.11645792627394953	0.20266017586811602	0.11529957579491767	0.11557692205366937	0.11100565093241421	0.09653427850479851	0.11063877342099405	0.1141090116530166	0.17839663034626496	0.18318728632668035	0.13200853044222746	0.15091972706397783	0.16915938077009735	0.16939835332077102	0.11897532476489518	0.09691736259175622	0.1201523807963836	0.16843833123972413	0.10311393349713435	0.13418587413244004	0.09134503499436566	0.11541153893682012	0.16189085917456428	0.08736780228083976	0.08742177215533309	0.12704778826506324	0.11511041765794679	0.10040493048875232	0.16721783635390186	0.12124018437341841	0.12029746664770126	0.11058579280333294	0.12386210077573778	0.11963963128304446	0.11621192403966872	0.10360055864180681	0.18550024046882124	0.19197080762344365	0.0937250172858313	0.11654292108928475	0.1395436875332085	0.10074577425361088	0.16079329387377977	0.10349840530118017	0.10674770908528786	0.10035327757795127	0.11951018968523676	0.09474383613329851	0.08296557795338746	0.11295879652229991	0.09746104750462689	0.13994201728908817	0.07288849837697023	0.0697299588366439	0.08782705229149096	0.1080027440932315	0.10544694061666694	0.17067831501344394	0.12887892339556878	0.10613701914044157	0.11273902236533473	0.11139226703564392	0.1252232377216667	0.07946447370670988	0.13977024538787558	0.1438861517003625	0.11131847040889384	0.0846210311164243	0.0	0.10054524576505662	0.07064586064589773	0.0808585834027317	0.05803735468621645	0.08289717993911627	0.1180265054115923	0.068301513428453	0.17053363039651664	0.15070306405499284	0.10059636776930181	0.08781916572179245
s14pp	0.12434898724406862	0.16099706861395413	1.2239719483652427	1.2245964502840148	1.2006101192244725	0.1661326493403772	0.1317042740170946	0.1493156782973158	0.20930253990959227	0.13309725910418638	0.12095922630198604	0.13364901022717976	0.14063878510446642	0.14228231452111584	0.1433789821438431	0.11851602556130242	0.13400820707173144	0.1474582632841525	0.13931220943919273	0.2602916367166216	0.25549391995609894	0.1850194647606227	0.27912828395658296	0.21187458343904148	0.1569306949500027	0.24313294454416917	0.15577234447097082	0.15604969072972252	0.15147841960846736	0.13700704718085166	0.15111154209704722	0.15458178032906977	0.2188693990223181	0.22366005500273353	0.17248129911828064	0.19139249574003098	0.2096321494461505	0.2098711219968242	0.15944809344094835	0.13739013126780938	0.16062514947243678	0.2089110999157773	0.14358670217318753	0.1746586428084932	0.13181780367041881	0.15588430761287328	0.20236362785061746	0.1278405709568929	0.12789454083138624	0.1675205569411164	0.15558318633399995	0.1408776991648055	0.207690605029955	0.16171295304947159	0.16077023532375442	0.15105856147938612	0.16433486945179093	0.16011239995909762	0.15668469271572188	0.14407332731786	0.22597300914487442	0.23244357629949683	0.13419778596188445	0.15701568976533792	0.18001645620926168	0.14121854292966404	0.20126606254983292	0.14397117397723333	0.147220477761341	0.14082604625400444	0.15998295836128992	0.1352166048093517	0.12343834662944064	0.15343156519835308	0.13793381618068007	0.18041478596514135	0.1133612670530234	0.11020272751269708	0.1282998209675441	0.14847551276928467	0.1459197092927201	0.2111510836894971	0.16935169207162193	0.14660978781649475	0.15321179104138788	0.15186503571169707	0.1656960063977199	0.11993724238276304	0.18024301406392876	0.18435892037641569	0.15179123908494702	0.12509379979247748	0.10054524576505662	0.0	0.07142234137357789	0.12133135207878487	0.09851012336226961	0.12336994861516945	0.15849927408764547	0.10877428210450618	0.2110063990725698	0.191175832731046	0.141069136445355	0.12829193439784561
w14pp	0.09444960212490974	0.13109768349479523	1.1940725632460838	1.1946970651648559	1.1707107341053136	0.13623326422121834	0.10180488889793575	0.11941629317815691	0.1794031547904334	0.1031978739850275	0.09105984118282716	0.10374962510802088	0.11073939998530755	0.11238292940195695	0.1134795970246842	0.08861664044214354	0.10410882195257257	0.11755887816499362	0.10941282432003385	0.23039225159746268	0.22559453483694006	0.15512007964146385	0.2492288988374241	0.1819751983198826	0.12703130983084382	0.2132335594250103	0.12587295935181197	0.12615030561056367	0.1215790344893085	0.1071076620616928	0.12121215697788834	0.12468239520991088	0.18897001390315923	0.19376066988357465	0.14258191399912173	0.16149311062087213	0.17973276432699162	0.17997173687766532	0.12954870832178947	0.1074907461486505	0.13072576435327787	0.17901171479661843	0.11368731705402864	0.14475925768933434	0.10191841855125994	0.1259849224937144	0.17246424273145855	0.09794118583773403	0.09799515571222736	0.13762117182195752	0.12568380121484107	0.11097831404564662	0.17779121991079613	0.13181356793031268	0.13087085020459555	0.12115917636022723	0.13443548433263208	0.13021301483993875	0.126785307596563	0.1141739421987011	0.19607362402571554	0.20254419118033795	0.10429840084272557	0.12711630464617904	0.1501170710901028	0.11131915781050516	0.17136667743067405	0.11407178885807445	0.11732109264218214	0.11092666113484556	0.13008357324213105	0.10531721969019281	0.09353896151028177	0.1235321800791942	0.10803443106152118	0.15051540084598247	0.08346188193386453	0.0803033423935382	0.09840043584838523	0.11857612765012579	0.11602032417356123	0.1812516985703382	0.13945230695246305	0.11671040269733586	0.12331240592222902	0.12196565059253821	0.135796621278561	0.09003785726360417	0.15034362894476988	0.1544595352572568	0.12189185396578812	0.09519441467331859	0.07064586064589773	0.07142234137357789	0.0	0.091431966959626	0.06861073824311073	0.09347056349601056	0.1285998889684866	0.07887489698534729	0.18110701395341094	0.1612764476118871	0.11116975132619611	0.09839254927868674
w23pp	0.09727151167940315	0.13391959304928863	1.1968944728005773	1.1975189747193493	1.173532643659807	0.13905517377571175	0.10462679845242916	0.12223820273265032	0.1822250643449268	0.1060197835395209	0.09388175073732057	0.10657153466251429	0.11356130953980095	0.11520483895645035	0.11630150657917761	0.09143854999663695	0.10693073150706597	0.12038078771948703	0.11223473387452726	0.2332141611519561	0.22841644439143347	0.15794198919595726	0.2520508083919175	0.184797107874376	0.12985321938533723	0.2160554689795037	0.12869486890630538	0.12897221516505708	0.1244009440438019	0.1099295716161862	0.12403406653238175	0.12750430476440427	0.19179192345765264	0.19658257943806806	0.14540382355361514	0.16431502017536553	0.18255467388148502	0.18279364643215873	0.13237061787628288	0.11031265570314391	0.13354767390777128	0.18183362435111183	0.11650922660852205	0.14758116724382775	0.10474032810575334	0.1288068320482078	0.17528615228595196	0.10076309539222744	0.10081706526672077	0.14044308137645092	0.12850571076933448	0.11380022360014003	0.18061312946528954	0.1346354774848061	0.13369275975908895	0.12398108591472064	0.1372573938871255	0.13303492439443215	0.12960721715105641	0.1169958517531945	0.19889553358020895	0.20536610073483136	0.10712031039721898	0.12993821420067245	0.1529389806445962	0.11414106736499857	0.17418858698516745	0.11689369841256786	0.12014300219667555	0.11374857068933897	0.13290548279662445	0.10813912924468622	0.09636087106477517	0.1263540896336876	0.11085634061601458	0.15333731040047588	0.08628379148835794	0.08312525194803161	0.10122234540287864	0.1213980372046192	0.11884223372805464	0.18407360812483162	0.14227421650695646	0.11953231225182927	0.12613431547672244	0.12478756014703161	0.13861853083305442	0.09285976681809757	0.1531655384992633	0.15728144481175022	0.12471376352028153	0.098016324227812	0.0808585834027317	0.12133135207878487	0.091431966959626	0.0	0.06329163376360733	0.08815145901650714	0.12328078448898319	0.07355579250584389	0.18392892350790435	0.16409835716638052	0.11399166088068952	0.10121445883318014
