	f20ppB	f16ppA	f14ppA	w4pp	w25pp	f10pp	s2pp	w13pp	w15pp	s22pp	w10pp	w9pp	s27pp	s26pp	s28pp	s1pp	S12Hp	f31pp	F14H1B	S3Hp	31750	F7H1	S26Hp	530167	31160	F6H1	S19H1	S1Hp	S6Hp	F23HpA	S9H1	S22Hp	S18H1	S20H1	F14H1A	530055	F29H1	S15Hp	s24pp	f26pp	s7pp	s6pp	f30pp	530451	f4pp	f23ppA	f18pp	f21pp	f6ppB	s3pp	w3pp	w6pp	w30pp	f23ppB	f6ppA	f2pp	530295	f16ppB	f8pp	f3pp	w17pp	f17ppA	f1pp	f22ppA	s31pp	S31Hp	w21pp	s13pp	f7pp	f25pp	f12ppA	f14ppB
f1pp	0.18538984635037442	0.14024335326964962	0.18892204349996522	0.1601468070885994	0.19276178167505165	0.22962647508194786	0.18601780451897992	0.1959489130477137	0.218157178127737	0.17916655665250525	0.1958355295234453	0.16462585977276273	0.2490476854251746	0.17399210962532125	0.1696332710635966	0.1991348191033289	0.2617813803602246	0.19382922577382058	0.46111104391752644	0.44271321965483146	0.42320485836966193	0.4720703631091479	0.458686754232433	0.4268209005444466	0.41854541259378353	0.4543292396082485	0.4638895700495527	0.43393147758492023	0.5446662952059632	0.5730332931731849	0.49756988535260377	0.4652439193727868	0.4015883374865911	0.4867988190817539	0.49207164207451154	0.46194201324224404	0.3003751593426749	0.23867323851970848	0.3064793895371592	0.17604100524989363	0.17328030636697994	0.19090816099736732	0.20564088531823854	0.2502559689313378	0.15624111692426312	0.17960948000219412	0.155879581228064	0.16514662921087414	0.18267758787057842	0.2175494489249804	0.20872340435585351	0.23193300649645604	0.20096223068337798	0.18399709285026355	0.11920949750527772	0.11079412656318889	0.18620254863220184	0.08743800595266293	0.08015025704055623	0.11932745258984523	0.12800375469444458	0.0667162173884698	0.0	0.10412696685725249	0.08660173784634173	0.12511884458111594	0.12234288306072394	0.12018453400922915	0.16176220849269493	0.15278925940849986	0.17297880275766073	0.13071450143727822
f22ppA	0.2070916623112988	0.161945169230574	0.21062385946088957	0.18184862304952376	0.214463597635976	0.25132829104287224	0.20771962047990428	0.21765072900863808	0.23985899408866138	0.20086837261342966	0.21753734548436968	0.1863276757336871	0.270749501386099	0.19569392558624563	0.19133508702452096	0.22083663506425327	0.283483196321149	0.21553104173474497	0.4828128598784508	0.4644150356157558	0.4449066743305863	0.4937721790700723	0.48038857019335734	0.448522716505371	0.4402472285547079	0.4760310555691729	0.48559138601047713	0.4556332935458446	0.5663681111668876	0.5947351091341092	0.5192717013135282	0.4869457353337112	0.4232901534475155	0.5085006350426783	0.513773458035436	0.4836438292031684	0.3220769753035993	0.26037505448063286	0.3281812054980836	0.19774282121081801	0.1949821223279043	0.2126099769582917	0.22734270127916292	0.27195778489226213	0.1779429328851875	0.20131129596311848	0.17758139718898835	0.1868484451717985	0.20437940383150277	0.23925126488590476	0.2304252203167779	0.2536348224573804	0.22266404664430237	0.2056989088111879	0.1409113134662021	0.13249594252411326	0.20790436459312622	0.1091398219135873	0.1018520730014806	0.14102926855076958	0.14970557065536894	0.10641744517680612	0.10412696685725249	0.0	0.07957812474490401	0.11809523147967821	0.14404469902164832	0.14188634997015354	0.1834640244536193	0.17449107536942426	0.1946806187185851	0.1524163173982026
s31pp	0.18956643330038803	0.14441994021966323	0.19309863044997883	0.164323394038613	0.19693836862506525	0.23380306203196147	0.19019439146899353	0.2001254999977273	0.2223337650777506	0.18334314360251885	0.2000121164734589	0.16880244672277633	0.2532242723751882	0.17816869657533485	0.1738098580136102	0.2033114060533425	0.26595796731023824	0.1980058127238342	0.46528763086754005	0.44688980660484506	0.42738144531967553	0.4762469500591615	0.4628633411824466	0.4309974874944602	0.42272199954379713	0.4585058265582621	0.46806615699956633	0.43810806453493384	0.5488428821559768	0.5772098801231984	0.5017464723026174	0.4694205063228004	0.4057649244366047	0.4909754060317675	0.49624822902452514	0.46611860019225765	0.30455174629268855	0.24284982546972209	0.3106559764871728	0.18021759219990724	0.17745689331699355	0.19508474794738093	0.20981747226825215	0.2544325558813514	0.16041770387427673	0.18378606695220773	0.1600561681780776	0.16932321616088775	0.18685417482059202	0.221726035874994	0.21289999130586712	0.23610959344646965	0.2051388176333916	0.18817367980027716	0.12338608445529133	0.1149707135132025	0.19037913558221545	0.09161459290267654	0.08432684399056983	0.12350403953985883	0.1321803416444582	0.08889221616589538	0.08660173784634173	0.07957812474490401	0.0	0.06540069197779981	0.12651947001073754	0.12436112095924276	0.16593879544270854	0.15696584635851346	0.17715538970767433	0.13489108838729183
S31Hp	0.22808354003516224	0.18293704695443744	0.23161573718475303	0.20284050077338722	0.23545547535983946	0.2723201687667357	0.22871149820376774	0.2386426067325015	0.2608508718125248	0.22186025033729306	0.2385292232082331	0.20731955345755054	0.29174137910996245	0.21668580331010906	0.21232696474838442	0.2418285127881167	0.3044750740450124	0.2365229194586084	0.5038047376023143	0.4854069133396193	0.46589855205444974	0.5147640567939358	0.5013804479172208	0.4695145942292344	0.46123910627857134	0.4970229332930363	0.5065832637343406	0.47662517126970805	0.587359988890751	0.6157269868579727	0.5402635790373915	0.5079376130575746	0.44428203117137893	0.5294925127665417	0.5347653357592994	0.5046357069270319	0.3430688530274627	0.28136693220449627	0.349173083221947	0.21873469893468145	0.21597400005176776	0.2336018546821551	0.24833457900302636	0.29294966261612554	0.19893481060905094	0.2223031736869819	0.19857327491285182	0.20784032289566193	0.22537128155536623	0.2602431426097682	0.25141709804064133	0.2746267001812438	0.2436559243681658	0.22669078653505137	0.16190319119006552	0.1534878202479767	0.22889624231698963	0.13013169963745075	0.12284395072534403	0.16202114627463304	0.1706974483792324	0.12740932290066956	0.12511884458111594	0.11809523147967821	0.06540069197779981	0.0	0.16503657674551175	0.16287822769401697	0.20445590217748275	0.19548295309328767	0.21567249644244854	0.17340819512206604
w21pp	0.13617844287361658	0.09103194979289175	0.13971064002320735	0.11093540361184154	0.14355037819829378	0.18041507160519	0.13680640104222205	0.14673750957095583	0.16894577465097912	0.1299551531757474	0.14662412604668743	0.11541445629600487	0.19983628194841674	0.12478070614856338	0.12042186758683873	0.14992341562657102	0.21256997688346674	0.14461782229706271	0.4118996404407686	0.3935018161780736	0.3739934548929041	0.42285895963239006	0.40947535075567515	0.37760949706768876	0.3693340091170257	0.40511783613149066	0.4146781665727949	0.3847200741081624	0.49545489172920537	0.523821889696427	0.4483584818758459	0.41603251589602896	0.3523769340098333	0.43758741560499603	0.4428602385977537	0.4127306097654862	0.25116375586591705	0.1894618350429506	0.25726798606040135	0.1268296017731358	0.12406890289022207	0.14169675752060945	0.1564294818414807	0.20104456545457988	0.10702971344750527	0.13039807652543622	0.10666817775130613	0.11593522573411626	0.13346618439382055	0.1683380454482225	0.15951200087909567	0.18272160301969814	0.15175082720662014	0.13478568937350568	0.08214498576426635	0.07796672614430078	0.16627726514434618	0.07797220932105198	0.09156643186096083	0.1352628099129842	0.14393911201758355	0.12463336138027759	0.12234288306072394	0.14404469902164832	0.12651947001073754	0.16503657674551175	0.0	0.0709731305324713	0.11255080501593706	0.10357785593174201	0.12376739928090286	0.08150309796052037
s13pp	0.12277340973192644	0.07762691665120164	0.12630560688151724	0.09753037047015142	0.13014534505660366	0.16701003846349988	0.12340136790053194	0.1333324764292657	0.155540741509289	0.11655012003405729	0.1332190929049973	0.10200942315431476	0.18643124880672662	0.11137567300687326	0.10701683444514862	0.1365183824848809	0.19916494374177662	0.1312127891553726	0.3984946072990785	0.3800967830363835	0.36058842175121397	0.40945392649069995	0.39607031761398503	0.36420446392599864	0.35592897597533557	0.39171280298980055	0.40127313343110477	0.3713150409664723	0.48204985858751526	0.5104168565547369	0.4349534487341558	0.40262748275433885	0.33897190086814316	0.4241823824633059	0.4294552054560636	0.3993255766237961	0.23775872272422693	0.1760568019012605	0.2438629529187112	0.11342456863144566	0.11066386974853196	0.12829172437891934	0.14302444869979059	0.18763953231288977	0.09362468030581515	0.11699304338374612	0.09326314460961602	0.10253019259242614	0.12006115125213043	0.1549330123065324	0.14610696773740556	0.16931656987800803	0.13834579406493003	0.12138065623181557	0.07998663671277156	0.075808377092806	0.1641189160928514	0.07581386026955718	0.08940808280946604	0.13310446086148942	0.14178076296608877	0.12247501232878279	0.12018453400922915	0.14188634997015354	0.12436112095924276	0.16287822769401697	0.0709731305324713	0.0	0.09914577187424695	0.09017282279005188	0.11036236613921274	0.06809806481883024
f7pp	0.11014158861452264	0.06499509553379783	0.11367378576411341	0.0848985493527476	0.14442939034092467	0.1812940837478209	0.13768541318485295	0.14761652171358675	0.16982478679361004	0.1308341653183783	0.14750313818931834	0.11629346843863578	0.20071529409104766	0.1256597182911943	0.12130087972946962	0.15080242776920194	0.21344898902609766	0.14549683443969363	0.41277865258339946	0.3943808283207045	0.37487246703553495	0.4237379717750209	0.410354362898306	0.3784885092103196	0.37021302125965655	0.4059968482741215	0.41555717871542575	0.38559908625079325	0.49633390387183624	0.5247009018390579	0.4492374940184768	0.41691152803865983	0.35325594615246414	0.4384664277476269	0.44373925074038456	0.41360962190811706	0.25204276800854797	0.19034084718558153	0.2581469982030322	0.14001543178590248	0.13725473290298879	0.15488258753337616	0.1696153118542474	0.21423039546734662	0.12021554346027197	0.14358390653820294	0.11985400776407285	0.12912105574688296	0.14665201440658726	0.18152387546098925	0.17269783089186239	0.19590743303246488	0.16493665721938683	0.1479715193862724	0.12156431119623731	0.11738605157627177	0.20569659057631717	0.11739153475302294	0.1309857572929318	0.1746821353449552	0.18335843744955455	0.16405268681224855	0.16176220849269493	0.1834640244536193	0.16593879544270854	0.20445590217748275	0.11255080501593706	0.09914577187424695	0.0	0.06427128363686127	0.08446082698602211	0.042196525665639625
f25pp	0.10116863953032758	0.05602214644960277	0.10470083667991836	0.07592560026855255	0.13545644125672962	0.17232113466362586	0.1287124641006579	0.1386435726293917	0.16085183770941497	0.12186121623418325	0.13853018910512327	0.10732051935444073	0.1917423450068526	0.11668676920699923	0.11232793064527458	0.1418294786850069	0.2044760399419026	0.1365238853554986	0.4038057034992044	0.38540787923650943	0.3658995179513399	0.4147650226908259	0.40138141381411097	0.3695155601261246	0.3612400721754615	0.3970238991899265	0.4065842296312307	0.3766261371665982	0.4873609547876412	0.5157279527548628	0.44026454493428174	0.4079385789544648	0.3442829970682691	0.42949347866343185	0.4347663016561895	0.404636672823922	0.24306981892435292	0.18136789810138648	0.24917404911883717	0.13104248270170743	0.12828178381879374	0.1459096384491811	0.16064236277005234	0.20525744638315158	0.11124259437607692	0.1346109574540079	0.11088105867987778	0.12014810666268791	0.1376790653223922	0.1725509263767942	0.1637248818076673	0.18693448394826984	0.15596370813519178	0.13899857030207735	0.11259136211204226	0.10841310249207671	0.19672364149212213	0.1084185856688279	0.12201280820873675	0.16570918626076014	0.1743854883653595	0.1550797377280535	0.15278925940849986	0.17449107536942426	0.15696584635851346	0.19548295309328767	0.10357785593174201	0.09017282279005188	0.06427128363686127	0.0	0.05480685752367891	0.024007173030658843
f12ppA	0.12135818287948844	0.07621168979876361	0.1248903800290792	0.0961151436177134	0.15564598460589046	0.1925106780127867	0.14890200744981874	0.15883311597855254	0.18104138105857584	0.1420507595833441	0.15871973245428414	0.12751006270360157	0.21193188835601345	0.1368763125561601	0.13251747399443542	0.16201902203416774	0.22466558329106345	0.15671342870465943	0.42399524684836526	0.4055974225856703	0.38608906130050075	0.4349545660399867	0.4215709571632718	0.3897051034752854	0.38142961552462235	0.4172134425390873	0.42677377298039154	0.39681568051575905	0.507550498136802	0.5359174961040236	0.4604540882834426	0.4281281223036256	0.36447254041742994	0.4496830220125927	0.45495584500535036	0.42482621617308286	0.26325936227351376	0.20155744145054733	0.269363592467998	0.15123202605086827	0.14847132716795458	0.16609918179834196	0.1808319061192132	0.22544698973231242	0.13143213772523776	0.15480050080316873	0.13107060202903864	0.14033765001184875	0.15786860867155306	0.19274046972595504	0.18391442515682818	0.20712402729743068	0.17615325148435262	0.1591881136512382	0.1327809054612031	0.12860264584123757	0.21691318484128297	0.12860812901798874	0.1422023515578976	0.185898729609921	0.19457503171452034	0.17526928107721435	0.17297880275766073	0.1946806187185851	0.17715538970767433	0.21567249644244854	0.12376739928090286	0.11036236613921274	0.08446082698602211	0.05480685752367891	0.0	0.044196716379819694
f14ppB	0.07909388155910593	0.03394738847838112	0.08262607870869672	0.0538508422973309	0.11338168328550798	0.1502463766924042	0.10663770612943625	0.11656881465817004	0.13877707973819334	0.0997864582629616	0.11645543113390164	0.08524576138321908	0.16966758703563095	0.09461201123577759	0.09025317267405293	0.11975472071378523	0.18240128197068095	0.11444912738427693	0.38173094552798276	0.3633331212652878	0.34382475998011824	0.3926902647196042	0.3793066558428893	0.3474408021549029	0.33916531420423984	0.3749491412187048	0.38450947166000904	0.35455137919537655	0.46528619681641953	0.49365319478364117	0.4181897869630601	0.3858638209832431	0.32220823909704743	0.4074187206922102	0.41269154368496785	0.38256191485270036	0.22099506095313126	0.15929314013016482	0.22709929114761554	0.10896772473048578	0.10620702584757208	0.12383488047795946	0.1385676047988307	0.18318268841192992	0.08916783640485527	0.11253619948278624	0.08880630070865614	0.09807334869146626	0.11560430735117055	0.15047616840557254	0.14165012383644568	0.16485972597704818	0.13388895016397012	0.11692381233085569	0.09051660414082062	0.08633834452085506	0.17464888352090047	0.08634382769760625	0.0999380502375151	0.14363442828953848	0.15231073039413784	0.13300497975683184	0.13071450143727822	0.1524163173982026	0.13489108838729183	0.17340819512206604	0.08150309796052037	0.06809806481883024	0.042196525665639625	0.024007173030658843	0.044196716379819694	0.0
