	w11pp	s3pp	w3pp	f12ppA	w17pp	f1pp	w31pp	w9pp	f17ppA	f9pp	f20ppB	f17ppB	f19pp	S1Hp	w13pp	f12ppB	f21pp	f20ppA	f22ppB	s22pp	f22ppA	w21pp	f13pp	f14ppA	f14ppB	f23ppB	f28pp	w28pp	w4pp	f4pp	f23ppA	f18pp	f8pp	f2pp	s17pp	w1pp	s16pp	f16ppA	f25pp	f16ppB	w25pp	s25pp	w16pp	f24pp	s29pp	s24pp	w24pp	f26pp	S26Hp	w29pp	w27pp	w10pp	f10pp	w6pp	f6ppA	f6ppB	w15pp	f15pp	f32pp	f30pp	f7pp	w7pp	w23pp	f31pp	s32pp	w32pp	w12pp	S12Hp	s18pp	w18pp	S18H1	f11pp
w23pp	0.3531588496028291	0.3981730769119393	0.33135504900588886	0.2568162445483283	0.33540172569108817	0.32944001916717036	0.3426431861125345	0.32852768799665577	0.32044109364996487	0.2942522207743652	0.34326221985239486	0.3235707679132125	0.30451997974969114	0.42562074637683855	0.3169703358973645	0.2815284244947276	0.24781955936871147	0.4229115486926265	0.44150574343811017	0.34772912518703325	0.3793282446710089	0.2724722341337877	0.2829689109723388	0.25418266587893545	0.24625791358192617	0.29265563938636313	0.3811730619976285	0.35956921174821954	0.3515094760036546	0.2855947268847324	0.3259984607656068	0.27964352595167463	0.27678356556048705	0.24592041334851897	0.44593474712892756	0.36891263727326495	0.385379486253842	0.29960282523560294	0.3214178916221974	0.31936533327769556	0.3373507291657686	0.3480329659321717	0.3050128182496003	0.30364665625521303	0.4158449833528231	0.365160550249731	0.39897187388740357	0.40157171051470963	0.5069982937933756	0.49863755568421453	0.3099218781938986	0.28538290148659373	0.28771688992964595	0.3739599277048721	0.38152529051680417	0.3888296773984849	0.3041950483558149	0.27905968731732567	0.32864541253691687	0.3486791998050961	0.43499483905500835	0.38461733245015345	0.0	0.21912132645698665	0.35067308241301126	0.33485850961073105	0.2624112603555931	0.40531493285437137	0.3048093868933175	0.30629410974481186	0.45030377919412273	0.35822032712203955
f31pp	0.224263070463109	0.2692772977722192	0.2024592698661688	0.1279204654086083	0.2065059465513681	0.20054424002745036	0.21374740697281447	0.19963190885693574	0.19154531451024487	0.16535644163464513	0.21436644071267483	0.19467498877349246	0.1756242006099711	0.2967249672371185	0.18807455675764448	0.15263264535500753	0.11892378022899143	0.2940157695529064	0.31260996429839016	0.2188333460473132	0.25043246553128884	0.14357645499406765	0.15407313183261878	0.12528688673921545	0.11736213444220614	0.1637598602466431	0.2522772828579085	0.2306734326084995	0.2226136968639346	0.15669894774501242	0.19710268162588673	0.15074774681195457	0.14788778642076703	0.11702463420879894	0.3170389679892075	0.2400168581335449	0.25648370711412194	0.17070704609588294	0.19252211248247736	0.1904695541379755	0.20845495002604852	0.2191371867924517	0.17611703910988027	0.17475087711549298	0.2869492042131031	0.23626477111001096	0.27007609474768357	0.2726759313749896	0.3781025146536556	0.3697417765444945	0.18102609905417855	0.1564871223468737	0.15882111078992595	0.24506414856515207	0.2526295113770841	0.2599338982587649	0.17529926921609484	0.15016390817760567	0.19974963339719684	0.21978342066537607	0.30609905991528835	0.2557215533104334	0.21912132645698665	0.0	0.2217773032732912	0.205962730471011	0.13351548121587303	0.2764191537146513	0.17591360775359746	0.17739833060509183	0.3214080000544026	0.22932454798231944
s32pp	0.26535039872952837	0.31036462603863857	0.24354659813258817	0.16900779367502763	0.26441122622464774	0.25844951970073005	0.2716526866460941	0.2575371885302154	0.2494505941835245	0.22326172130792477	0.2722717203859545	0.2525802684467721	0.23352948028325077	0.35463024691039813	0.24597983643092414	0.21053792502828717	0.19181560259608152	0.36690759191999656	0.3855017866654802	0.2917251684144033	0.32332428789837897	0.21646827736115776	0.22696495419970886	0.19817870910630553	0.19025395680929622	0.2366516826137332	0.3251691052249986	0.3035652549755896	0.2955055192310247	0.2295907701121025	0.26999450399297686	0.22363956917904465	0.22077960878785713	0.18991645657588901	0.3899307903562975	0.31290868050063503	0.32937552948121207	0.24359886846297302	0.26541393484956743	0.26336137650506564	0.28134677239313866	0.2920290091595418	0.24900886147697038	0.24764269948258308	0.3598410265801932	0.30915659347710106	0.34296791711477365	0.3455677537420797	0.45099433702074565	0.4426335989115846	0.2539179214212687	0.2293789447139638	0.23171293315701602	0.31795597093224215	0.32552133374417425	0.33282572062585497	0.24819109158318495	0.22305573054469574	0.27264145576428694	0.29267524303246617	0.40106417658484605	0.3506866699799912	0.35067308241301126	0.2217773032732912	0.0	0.0674135045103912	0.1421790026931699	0.2850826751919482	0.21700093602001683	0.2184856588715112	0.362495328320822	0.2704118762487388
w32pp	0.24953582592724816	0.29455005323635836	0.22773202533030792	0.1531932208727474	0.24859665342236753	0.24263494689844978	0.2558381138438139	0.24172261572793516	0.23363602138124429	0.20744714850564455	0.2564571475836742	0.23676569564449185	0.2177149074809705	0.3388156741081179	0.23016526362864387	0.19472335222600695	0.17600102979380128	0.3510930191177163	0.36968721386319997	0.27591059561212306	0.3075097150960987	0.2006537045588775	0.21115038139742864	0.18236413630402531	0.17443938400701597	0.22083710981145294	0.3093545324227184	0.28775068217330935	0.2796909464287445	0.21377619730982228	0.2541799311906966	0.20782499637676444	0.20496503598557686	0.1741018837736088	0.3741162175540173	0.29709410769835476	0.3135609566789318	0.22778429566069278	0.24959936204728722	0.24754680370278537	0.2655321995908584	0.27621443635726156	0.2331942886746901	0.23182812668030284	0.34402645377791297	0.29334202067482085	0.32715334431249343	0.32975318093979944	0.4351797642184654	0.42681902610930433	0.2381033486189884	0.21356437191168354	0.2158983603547358	0.30214139812996194	0.309706760941894	0.31701114782357476	0.2323765187809047	0.20724115774241553	0.25682688296200673	0.2768606702301859	0.38524960378256584	0.33487209717771094	0.33485850961073105	0.205962730471011	0.0674135045103912	0.0	0.12636442989088964	0.2692681023896679	0.20118636321773659	0.20267108606923095	0.34668075551854177	0.2545973034464586
w12pp	0.1770885766721102	0.2221028039812204	0.15528477607516997	0.08074597161760945	0.1761494041672296	0.17018769764331185	0.18339086458867596	0.16927536647279723	0.16118877212610633	0.1349998992505066	0.18400989832853631	0.16431844638935392	0.14526765822583257	0.26636842485297996	0.15771801437350594	0.122276102970869	0.10355378053866335	0.2786457698625784	0.297239964608062	0.20346334635698513	0.2350624658409608	0.12820645530373956	0.13870313214229069	0.10991688704888736	0.10199213475187804	0.148389860556315	0.23690728316758042	0.21530343291817144	0.20724369717360652	0.14132894805468432	0.18173268193555867	0.13537774712162648	0.13251778673043893	0.10165463451847084	0.30166896829887935	0.22464685844321683	0.2411137074237939	0.15533704640555485	0.1771521127921493	0.17509955444764744	0.19308495033572046	0.20376718710212363	0.16074703941955218	0.1593808774251649	0.271579204522775	0.2208947714196829	0.2547060950573555	0.2573059316846615	0.3627325149633274	0.3543717768541664	0.16565609936385048	0.1411171226565456	0.14345111109959785	0.229694148874824	0.23725951168675605	0.2445638985684368	0.15992926952576678	0.13479390848727757	0.18437963370686877	0.204413420975048	0.3128023545274279	0.26242484792257303	0.2624112603555931	0.13351548121587303	0.1421790026931699	0.12636442989088964	0.0	0.181285931064013	0.12873911396259863	0.130223836814093	0.2742335062634038	0.18215005419132063
S12Hp	0.3199922491708885	0.3650064764799987	0.2981884485739482	0.2236496441163877	0.31905307666600785	0.3130913701420901	0.3262945370874542	0.3121790389715755	0.3040924446248846	0.2779035717492849	0.32691357082731454	0.30722211888813217	0.2881713307246108	0.40927209735175824	0.3006216868722842	0.26517977546964727	0.2464574530374416	0.4215494423613566	0.4401436371068403	0.3463670188557634	0.377966138339739	0.2711101278025178	0.28160680464106896	0.25282055954766564	0.2448958072506563	0.29129353305509326	0.3798109556663587	0.35820710541694967	0.3501473696723848	0.2842326205534626	0.3246363544343369	0.27828141962040476	0.2754214592292172	0.24455830701724912	0.4445726407976576	0.3675505309419951	0.3840173799225721	0.2982407189043331	0.32005578529092754	0.3180032269464257	0.3359886228344987	0.3466708596009019	0.30365071191833043	0.30228454992394316	0.4144828770215533	0.36379844391846117	0.39760976755613375	0.40020960418343976	0.5056361874621057	0.49727544935294465	0.30855977186262873	0.28402079515532386	0.28635478359837613	0.37259782137360226	0.3801631841855343	0.3874675710672151	0.302832942024545	0.27769758098605585	0.32728330620564705	0.3473170934738262	0.45570602702620616	0.40532852042135126	0.40531493285437137	0.2764191537146513	0.2850826751919482	0.2692681023896679	0.181285931064013	0.0	0.2716427864613769	0.2731275093128713	0.4171371787621821	0.3250537266900989
s18pp	0.17422462241612768	0.21923884972523788	0.15242082181918745	0.09743542811370254	0.21854753070495403	0.21258582418103628	0.22578899112640038	0.21167349301052166	0.20358689866383076	0.17739802578823102	0.22640802486626074	0.20671657292707835	0.187665784763557	0.3087665513907044	0.20011614091123037	0.16467422950859342	0.14595190707638778	0.3210438964003028	0.33963809114578647	0.24586147289470955	0.27746059237868526	0.170604581841464	0.18110125868001511	0.15231501358661179	0.14439026128960247	0.19078798709403944	0.2793054097053048	0.2577015594558959	0.24964182371133095	0.18372707459240875	0.2241308084732831	0.1777758736593509	0.17491591326816336	0.14405276105619527	0.3440670948366038	0.26704498498094126	0.28351183396151836	0.19773517294327927	0.21955023932987372	0.21749768098537187	0.23548307687344489	0.24616531363984806	0.2031451659572766	0.20177900396288934	0.3139773310604994	0.2632928979574073	0.2971042215950799	0.29970405822238594	0.4051306415010519	0.39676990339189083	0.2080542259015749	0.18351524919427004	0.18584923763732228	0.27209227541254843	0.2796576382244805	0.2869620251061612	0.2023273960634912	0.177192035025002	0.2267777602445932	0.24681154751277243	0.35520048106515234	0.3048229744602975	0.3048093868933175	0.17591360775359746	0.21700093602001683	0.20118636321773659	0.12873911396259863	0.2716427864613769	0.0	0.07425727909401483	0.2713695520074213	0.17928609993533812
w18pp	0.17570934526762205	0.22072357257673225	0.15390554467068182	0.0989201509651969	0.2200322535564484	0.21407054703253064	0.22727371397789475	0.21315821586201603	0.20507162151532513	0.1788827486397254	0.2278927477177551	0.20820129577857271	0.18915050761505137	0.3102512742421988	0.20160086376272474	0.1661589523600878	0.14743662992788215	0.32252861925179716	0.34112281399728084	0.24734619574620392	0.2789453152301796	0.17208930469295836	0.18258598153150948	0.15379973643810615	0.14587498414109684	0.1922727099455338	0.2807901325567992	0.25918628230739027	0.2511265465628253	0.18521179744390312	0.22561553132477746	0.17926059651084528	0.17640063611965773	0.14553748390768964	0.3455518176880982	0.2685297078324356	0.2849965568130127	0.19921989579477364	0.2210349621813681	0.21898240383686624	0.23696779972493925	0.24765003649134243	0.20462988880877098	0.2032637268143837	0.3154620539119938	0.26477762080890166	0.29858894444657424	0.3011887810738803	0.40661536435254625	0.3982546262433852	0.20953894875306928	0.1849999720457644	0.18733396048881665	0.2735769982640428	0.28114236107597484	0.28844674795765557	0.20381211891498557	0.17867675787649637	0.22826248309608757	0.2482962703642668	0.3566852039166467	0.30630769731179186	0.30629410974481186	0.17739833060509183	0.2184856588715112	0.20267108606923095	0.130223836814093	0.2731275093128713	0.07425727909401483	0.0	0.27285427485891567	0.18077082278683249
S18H1	0.26458397622716734	0.33926675121106864	0.2724487233050182	0.24292982041450772	0.3640419230057592	0.35808021648184146	0.37128338342720557	0.3571678853113268	0.3490812909646359	0.3228924180890362	0.3719024171670659	0.35221096522788353	0.3331601770643622	0.4542609436915096	0.34561053321203555	0.3101686218093986	0.29144629937719296	0.466538288701108	0.48513248344659166	0.39135586519551474	0.4229549846794904	0.3160989741422692	0.3265956509808203	0.29780940588741694	0.28988465359040766	0.3362823793948446	0.42479980200611	0.40319595175670103	0.3951362160121361	0.3292214668932139	0.3696252007740883	0.32327026596015607	0.32041030556896855	0.28954715335700043	0.489561487137409	0.41253937728174644	0.4290062262623235	0.34322956524408443	0.3650446316306789	0.36299207328617705	0.38097746917425007	0.39165970594065325	0.3486395582580818	0.3472733962636945	0.4594717233613046	0.4087872902582125	0.44259861389588506	0.4451984505231911	0.550625033801857	0.542264295692696	0.3535486182023801	0.3290096414950752	0.33134362993812744	0.4175866677133536	0.42515203052528566	0.4324564174069664	0.3478217883642964	0.32268642732580716	0.37227215254539836	0.3923059398135776	0.5006948733659575	0.4503173667611027	0.45030377919412273	0.3214080000544026	0.362495328320822	0.34668075551854177	0.2742335062634038	0.4171371787621821	0.2713695520074213	0.27285427485891567	0.0	0.2696454537463778
f11pp	0.14742704588137617	0.24718329913898546	0.18036527123293503	0.15084636834242454	0.27195847093367603	0.2659967644097583	0.2791999313551224	0.26508443323924363	0.25699783889255273	0.230808966016953	0.2798189650949827	0.26012751315580035	0.241076724992279	0.3621774916194264	0.25352708113995237	0.2180851697373154	0.19936284730510978	0.3744548366290248	0.3930490313745085	0.29927241312343156	0.3308715326074072	0.224015522070186	0.2345121989087371	0.2057259538153338	0.19780120151832448	0.24419892732276144	0.3327163499340268	0.31111249968461785	0.3030527639400529	0.23713801482113073	0.2775417487020051	0.23118681388807288	0.22832685349688536	0.19746370128491728	0.3974780350653258	0.32045592520966326	0.3369227741902403	0.25114611317200125	0.2729611795585957	0.27090862121409387	0.2888940171021669	0.29957625386857006	0.2565561061859986	0.25518994419161134	0.3673882712892214	0.3167038381861293	0.3505151618238019	0.35311499845110794	0.4585415817297739	0.45018084362061284	0.2614651661302969	0.23692618942299204	0.23926017786604425	0.32550321564127044	0.3330685784532025	0.3403729653348832	0.2557383362922132	0.23060297525372397	0.2801887004733152	0.3002224877414944	0.40861142129387434	0.3582339146890195	0.35822032712203955	0.22932454798231944	0.2704118762487388	0.2545973034464586	0.18215005419132063	0.3250537266900989	0.17928609993533812	0.18077082278683249	0.2696454537463778	0.0
