	f14ppB	f20ppA	w2pp	w11pp	f10pp	w32pp	w6pp	w12pp	f7pp	w9pp	w20pp	w8pp	w18pp	f4pp	w3pp	f2pp	f11pp	w28pp	f16ppA	w24pp	w29pp	w27pp	w26pp	w14pp	f8pp	f16ppB	f22ppA	w17pp	f19pp	w1pp	f12ppB	f6ppA	w4pp	w21pp	w16pp	f32pp	w19pp	w10pp	f24pp	w13pp	f1pp	w31pp	S1Hp	S4Hp	F7H1	S21H1	S19H1	31160	31750	F14H1A	S3Hp	F3H1	S15Hp	S31Hp	S18H1	S26Hp	S16H2	S30H1	31267	S28Hp	31360	F32H1	F6H1	S27H1	F22HpB	530050	S7Hp	530315	530119	31328	530075	530394	31236	530451	S2Hp	530295	S29H1	S10H1	F14H1B	531414	S25Hp	S8Hp	S11Hp	S14Hp	S23Hp	530055	S13Hp	31071	S22Hp	S12Hp	530258	S9H1	S6Hp	31700	31300	F23HpA	F8H1	31219	31333	F29H1	530177	S20H1	F1H1	s24H1	S17H1	31232	f25pp	f17ppB
S8Hp	0.7426905931076907	0.7438639700217644	0.7512963388317968	0.758807125554707	0.7747125797242395	0.7707290525200827	0.7832164096607476	0.7898346571228835	0.7671101608986725	0.769789836145359	0.757916999810955	0.7725592249885619	0.772260707080703	0.794759824692389	0.7915990472716299	0.7914367099511963	0.803009384076075	0.8009747660866717	0.7802807617441277	0.7663687400095828	0.7883134803841243	0.7893360066036021	0.7698159103466886	0.7766630207019237	0.7904063032980667	0.7984906045636205	0.7990090239699028	0.7750113927473401	0.7798212868098858	0.7896963747122051	0.7833457604393916	0.7956618207437489	0.796549194763239	0.7872037146721065	0.7725770832879901	0.786521850056247	0.765869801868718	0.7666344758937931	0.763757417079153	0.7417860892872344	0.7366275436467139	0.7453548210040823	0.3412365181342676	0.41446414820734667	0.5166980017555582	0.6002692973313124	0.5822043527838398	0.5831610218193432	0.5227683145928484	0.3898079064487217	0.3290184922914544	0.30041054742695633	0.34457748426187085	0.2470467150997466	0.25587663092090795	0.2210397555973747	0.22093051575438358	0.2703344946984022	0.27822183430851627	0.2882074125039007	0.26637423187648857	0.3401379239449339	0.2649551128949392	0.29716990760516	0.22002451391685418	0.2873970921397574	0.2033382282636561	0.26567337815715675	0.21848995479229177	0.225906756919177	0.2349133785912666	0.31551452308908035	0.3144107213481503	0.2819484725135079	0.22762784978058648	0.1753441695537588	0.14055734500891032	0.23818771664135402	0.1815064017839684	0.17751575565302175	0.1368695985524056	0.0	0.11464880757733359	0.2106785499709248	0.19109836021439008	0.223613044251591	0.20319786996278177	0.23513979985593347	0.2315899529646496	0.2514267552509777	0.3187741273618239	0.3672278484869468	0.31429266776973086	0.31896634554610037	0.35422637738690566	0.5901579865202786	0.6512072075934727	0.6905872237376947	0.7018370033598184	0.7280084190703526	0.7169626224026264	0.6529608498903566	0.7171540281313289	0.718480739744728	0.6824321462785226	0.6219294695875934	0.7202700759304793	0.7622946916825709
S11Hp	0.7580486733966675	0.7592220503107412	0.7666544191207736	0.7741652058436838	0.7900706600132162	0.7860871328090595	0.7985744899497244	0.8051927374118603	0.7824682411876492	0.7851479164343358	0.7732750800999317	0.7879173052775387	0.7876187873696798	0.8101179049813658	0.8069571275606067	0.8067947902401731	0.8183674643650518	0.8163328463756485	0.7956388420331045	0.7817268202985596	0.8036715606731011	0.8046940868925789	0.7851739906356654	0.7920211009909005	0.8057643835870435	0.8138486848525973	0.8143671042588796	0.7903694730363169	0.7951793670988626	0.8050544550011819	0.7987038407283684	0.8110199010327257	0.8119072750522158	0.8025617949610833	0.7879351635769669	0.8018799303452238	0.7812278821576948	0.7819925561827699	0.7791154973681298	0.7571441695762112	0.7519856239356907	0.7607129012930591	0.3565945984232443	0.4298222284963234	0.532056082044535	0.6156273776202892	0.5975624330728164	0.5985191021083198	0.5381263948818252	0.40516598673769844	0.3443765725804311	0.31576862771593306	0.3599355645508475	0.2624047953887233	0.2712347112098846	0.23639783588635144	0.2362885960433603	0.285692574987379	0.293579914597493	0.30356549279287737	0.2817323121654653	0.3554960042339106	0.280313193183916	0.3125279878941367	0.2353825942058309	0.3027551724287341	0.21869630855263283	0.2810314584461335	0.2338480350812685	0.24126483720815373	0.2502714588802433	0.33087260337805713	0.3297688016371271	0.29730655280248464	0.2429859300695632	0.19070224984273554	0.15591542529788704	0.25354579693033075	0.19686448207294513	0.19287383594199847	0.15222767884138233	0.11464880757733359	0.0	0.22603663025990153	0.2064564405033668	0.23897112454056774	0.2185559502517585	0.2504978801449102	0.24694803325362633	0.2667848355399544	0.33413220765080065	0.38258592877592357	0.32965074805870753	0.33432442583507715	0.3695844576758824	0.6055160668092554	0.6665652878824495	0.7059453040266714	0.717195083648795	0.7433664993593294	0.7323207026916032	0.6683189301793333	0.7325121084203057	0.7338388200337047	0.6977902265674992	0.6372875498765702	0.7356281562194561	0.7776527719715477
S14Hp	0.7918914648703058	0.7930648417843795	0.8004972105944119	0.8080079973173221	0.8239134514868546	0.8199299242826978	0.8324172814233627	0.8390355288854986	0.8163110326612876	0.8189907079079741	0.8071178715735701	0.821760096751177	0.8214615788433182	0.8439606964550042	0.840799919034245	0.8406375817138114	0.8522102558386901	0.8501756378492868	0.8294816335067429	0.8155696117721979	0.8375143521467394	0.8385368783662173	0.8190167821093037	0.8258638924645388	0.8396071750606818	0.8476914763262356	0.8482098957325179	0.8242122645099552	0.829022158572501	0.8388972464748202	0.8325466322020068	0.844862692506364	0.8457500665258542	0.8364045864347216	0.8217779550506052	0.8357227218188621	0.8150706736313331	0.8158353476564082	0.8129582888417681	0.7909869610498496	0.785828415409329	0.7945556927666975	0.3904373898968827	0.4636650199699618	0.5658988735181734	0.6494701690939275	0.6314052245464549	0.6323618935819583	0.5719691863554636	0.4390087782113368	0.37821936405406953	0.34961141918957145	0.39377835602448596	0.2962475868623617	0.30507750268352307	0.2702406273599899	0.2701313875169987	0.3195353664610174	0.3274227060711314	0.3374082842665158	0.3155751036391037	0.38933879570754903	0.3141559846575544	0.34637077936777516	0.26922538567946935	0.3365979639023725	0.2525391000262712	0.31487424991977186	0.2676908265549069	0.27510762868179217	0.2841142503538817	0.3647153948516955	0.36361159311076546	0.3311493442761231	0.27682872154320165	0.22454504131637398	0.1897582167715255	0.2873885884039692	0.23070727354658355	0.2267166274156369	0.18607047031502078	0.2106785499709248	0.22603663025990153	0.0	0.179688718194417	0.2728139160142061	0.2523987417253969	0.2843406716185486	0.28079082472726474	0.3006276270135928	0.36797499912443904	0.4164287202495619	0.363493539532346	0.3681672173087155	0.4034272491495208	0.6393588582828937	0.7004080793560878	0.7397880955003098	0.7510378751224335	0.7772092908329677	0.7661634941652415	0.7021617216529717	0.766354899893944	0.7676816115073432	0.7316330180411377	0.6711303413502085	0.7694709476930944	0.811495563445186
S23Hp	0.7723112751137712	0.7734846520278449	0.7809170208378773	0.7884278075607875	0.8043332617303199	0.8003497345261632	0.812837091666828	0.819455339128964	0.7967308429047529	0.7994105181514395	0.7875376818170354	0.8021799069946424	0.8018813890867835	0.8243805066984695	0.8212197292777104	0.8210573919572768	0.8326300660821555	0.8305954480927522	0.8099014437502082	0.7959894220156633	0.8179341623902048	0.8189566886096826	0.7994365923527691	0.8062837027080042	0.8200269853041472	0.828111286569701	0.8286297059759833	0.8046320747534206	0.8094419688159663	0.8193170567182856	0.8129664424454721	0.8252825027498294	0.8261698767693195	0.816824396678187	0.8021977652940706	0.8161425320623275	0.7954904838747985	0.7962551578998736	0.7933780990852335	0.7714067712933149	0.7662482256527944	0.7749755030101628	0.370857200140348	0.4440848302134271	0.5463186837616387	0.6298899793373929	0.6118250347899201	0.6127817038254235	0.5523889965989289	0.41942858845480213	0.3586391742975348	0.33003122943303675	0.3741981662679512	0.276667397105827	0.2854973129269883	0.25066043760345513	0.250551197760464	0.29995517670448263	0.30784251631459664	0.31782809450998106	0.29599491388256893	0.3697586059510143	0.29457579490101965	0.3267905896112404	0.2496451959229346	0.31701777414583776	0.23295891026973647	0.2952940601632371	0.24811063679837214	0.2555274389252574	0.26453406059734696	0.34513520509516077	0.3440314033542307	0.31156915451958833	0.2572485317866669	0.20496485155983923	0.17017802701499074	0.26780839864743444	0.2111270837900488	0.20713643765910217	0.16649028055848603	0.19109836021439008	0.2064564405033668	0.179688718194417	0.0	0.2532337262576714	0.23281855196886217	0.26476048186201384	0.26121063497073	0.28104743725705805	0.34839480936790435	0.3968485304930272	0.34391334977581123	0.34858702755218085	0.3838470593929861	0.6197786685263591	0.6808278895995532	0.7202079057437751	0.7314576853658987	0.7576291010764331	0.7465833044087069	0.682581531896437	0.7467747101374094	0.7481014217508084	0.7120528282846029	0.6515501515936739	0.7498907579365598	0.7919153736886514
530055	0.7336472002581197	0.7348205771721934	0.7422529459822258	0.749763732705136	0.7656691868746685	0.7616856596705117	0.7741730168111766	0.7807912642733125	0.7580667680491014	0.760746443295788	0.7488736069613839	0.7635158321389909	0.763217314231132	0.785716431842818	0.7825556544220589	0.7823933171016253	0.793965991226504	0.7919313732371007	0.7712373688945567	0.7573253471600118	0.7792700875345533	0.7802926137540311	0.7607725174971176	0.7676196278523527	0.7813629104484957	0.7894472117140495	0.7899656311203318	0.7659679998977691	0.7707778939603148	0.7806529818626341	0.7743023675898206	0.7866184278941779	0.787505801913668	0.7781603218225355	0.7635336904384191	0.777478457206676	0.756826409019147	0.7575910830442221	0.754714024229582	0.7327426964376634	0.7275841507971429	0.7363114281545113	0.3321931252846965	0.4054207553577756	0.5076546089059872	0.5912259044817414	0.5731609599342686	0.574117628969772	0.5137249217432774	0.38076451359915064	0.3199750994418833	0.29136715457738527	0.33553409141229973	0.23800332225017554	0.24683323807133686	0.21199636274780365	0.2118871229048125	0.2612911018488312	0.2691784414589452	0.2791640196543296	0.2573308390269175	0.3310945310953628	0.2559117200453682	0.2881265147555889	0.21098112106728312	0.27835369929018633	0.19429483541408504	0.2566299853075857	0.2094465619427207	0.21686336406960594	0.22586998574169553	0.30647113023950934	0.3053673284985793	0.27290507966393684	0.23779786219852575	0.18551418197169808	0.170809549652609	0.2684399212850527	0.21175860642766708	0.22714937847623146	0.18650322137561534	0.223613044251591	0.23897112454056774	0.2728139160142061	0.2532337262576714	0.0	0.1941544771132107	0.2260964070063624	0.22254656011507853	0.2423833624014066	0.30973073451225286	0.3581844556373758	0.30524927492015974	0.30992295269652936	0.3451829845373346	0.5811145936707076	0.6421638147439017	0.6815438308881236	0.6927936105102472	0.7189650262207816	0.7079192295530554	0.6439174570407855	0.7081106352817579	0.7094373468951569	0.6733887534289514	0.6128860767380224	0.7112266830809083	0.7532512988329999
S13Hp	0.7035286686490717	0.7047020455631454	0.7121344143731778	0.719645201096088	0.7355506552656205	0.7315671280614637	0.7440544852021286	0.7506727326642645	0.7279482364400535	0.73062791168674	0.718755075352336	0.7333973005299429	0.733098782622084	0.75559790023377	0.7524371228130109	0.7522747854925773	0.763847459617456	0.7618128416280527	0.7411188372855088	0.7272068155509638	0.7491515559255053	0.7501740821449832	0.7306539858880696	0.7375010962433047	0.7512443788394477	0.7593286801050015	0.7598470995112838	0.7358494682887211	0.7406593623512668	0.7505344502535861	0.7441838359807726	0.7564998962851299	0.75738727030462	0.7480417902134875	0.7334151588293711	0.747359925597628	0.726707877410099	0.7274725514351741	0.724595492620534	0.7026241648286154	0.6974656191880949	0.7061928965454634	0.3020745936756486	0.3753022237487277	0.47753607729693925	0.5611073728726934	0.5430424283252208	0.5439990973607242	0.48360639013422946	0.3506459819901027	0.2898565678328354	0.26124862296833734	0.30541555980325186	0.2078847906411276	0.21671470646228894	0.18187783113875572	0.1817685912957646	0.23117257023978324	0.23905990984989725	0.24904548804528165	0.22721230741786957	0.3009759994863149	0.22579318843632026	0.258007983146541	0.1808625894582352	0.2482351676811384	0.1641763038050371	0.22651145369853773	0.17932803033367278	0.186744832460558	0.1957514541326476	0.27635259863046135	0.2752487968895313	0.24278654805488892	0.21738268790971652	0.16509900768288885	0.15039437536379976	0.24802474699624344	0.19134343213885785	0.20673420418742222	0.1660880470868061	0.20319786996278177	0.2185559502517585	0.2523987417253969	0.23281855196886217	0.1941544771132107	0.0	0.16644556853811038	0.1628957216468265	0.21226483079235867	0.27961220290320493	0.3280659240283278	0.27513074331111187	0.2798044210874814	0.31506445292828666	0.5509960620616596	0.6120452831348537	0.6514252992790757	0.6626750789011994	0.6888464946117336	0.6778006979440074	0.6137989254317376	0.6779921036727099	0.679318815286109	0.6432702218199036	0.5827675451289744	0.6811081514718603	0.7231327672239519
31071	0.7354705985422234	0.7366439754562971	0.7440763442663295	0.7515871309892397	0.7674925851587722	0.7635090579546154	0.7759964150952803	0.7826146625574162	0.7598901663332052	0.7625698415798917	0.7506970052454877	0.7653392304230946	0.7650407125152358	0.7875398301269217	0.7843790527061625	0.784216715385729	0.7957893895106077	0.7937547715212044	0.7730607671786605	0.7591487454441155	0.781093485818657	0.7821160120381349	0.7625959157812213	0.7694430261364564	0.7831863087325994	0.7912706099981532	0.7917890294044355	0.7677913981818728	0.7726012922444185	0.7824763801467378	0.7761257658739243	0.7884418261782816	0.7893292001977718	0.7799837201066391	0.7653570887225228	0.7793018554907797	0.7586498073032507	0.7594144813283258	0.7565374225136857	0.7345660947217671	0.7294075490812466	0.738134826438615	0.3340165235688003	0.4072441536418794	0.509478007190091	0.5930493027658451	0.5749843582183725	0.5759410272538759	0.5155483200273812	0.3825879118832544	0.3217984977259871	0.29319055286148904	0.33735748969640356	0.2398267205342793	0.24865663635544064	0.21381976103190742	0.21371052118891629	0.2631145001329349	0.271001839743049	0.2809874179384334	0.2591542373110213	0.3329179293794666	0.25773511832947194	0.2899499130396927	0.2128045193513869	0.2801770975742901	0.19611823369818882	0.25845338359168946	0.21126996022682448	0.2186867623537097	0.2276933840257993	0.30829452852361305	0.307190726782683	0.2747284779480406	0.24932461780286821	0.19704093757604055	0.18233630525695146	0.27996667688939514	0.22328536203200955	0.23867613408057392	0.1980299769799578	0.23513979985593347	0.2504978801449102	0.2843406716185486	0.26476048186201384	0.2260964070063624	0.16644556853811038	0.0	0.12288182199281483	0.24420676068551037	0.31155413279635663	0.3600078539214795	0.30707267320426357	0.3117463509806331	0.34700638282143836	0.5829379919548113	0.6439872130280055	0.6833672291722274	0.6946170087943511	0.7207884245048853	0.7097426278371591	0.6457408553248893	0.7099340335658616	0.7112607451792607	0.6752121517130552	0.6147094750221263	0.713050081365012	0.7550746971171036
S22Hp	0.7319207516509395	0.7330941285650132	0.7405264973750456	0.7480372840979558	0.7639427382674883	0.7599592110633315	0.7724465682039964	0.7790648156661323	0.7563403194419213	0.7590199946886078	0.7471471583542038	0.7617893835318107	0.7614908656239519	0.7839899832356378	0.7808292058148787	0.7806668684944451	0.7922395426193238	0.7902049246299205	0.7695109202873766	0.7555988985528316	0.7775436389273731	0.778566165146851	0.7590460688899374	0.7658931792451725	0.7796364618413155	0.7877207631068693	0.7882391825131516	0.7642415512905889	0.7690514453531346	0.7789265332554539	0.7725759189826404	0.7848919792869977	0.7857793533064878	0.7764338732153553	0.7618072418312389	0.7757520085994958	0.7550999604119668	0.7558646344370419	0.7529875756224018	0.7310162478304832	0.7258577021899627	0.7345849795473312	0.3304666766775164	0.4036943067505955	0.505928160298807	0.5894994558745612	0.5714345113270886	0.572391180362592	0.5119984731360973	0.3790380649919705	0.3182486508347032	0.2896407059702052	0.33380764280511965	0.23627687364299543	0.24510678946415676	0.21026991414062354	0.2101606742976324	0.25956465324165107	0.2674519928517651	0.2774375710471495	0.25560439041973737	0.3293680824881827	0.2541852714381881	0.28640006614840885	0.20925467246010304	0.2766272506830062	0.1925683868069049	0.25490353670040555	0.20772011333554058	0.21513691546242586	0.2241435371345154	0.3047446816323292	0.30364087989139915	0.27117863105675677	0.24577477091158434	0.19349109068475667	0.1787864583656676	0.27641682999811124	0.21973551514072567	0.23512628718929005	0.19448013008867393	0.2315899529646496	0.24694803325362633	0.28079082472726474	0.26121063497073	0.22254656011507853	0.1628957216468265	0.12288182199281483	0.0	0.2406569137942265	0.3080042859050728	0.35645800703019564	0.30352282631297967	0.30819650408934923	0.34345653593015446	0.5793881450635274	0.6404373661367215	0.6798173822809435	0.6910671619030672	0.7172385776136014	0.7061927809458752	0.6421910084336054	0.7063841866745777	0.7077108982879768	0.6716623048217714	0.6111596281308422	0.7095002344737281	0.7515248502258197
S12Hp	0.5939023603778147	0.5950757372918885	0.6025081061019208	0.610018892824831	0.6259243469943635	0.6219408197902068	0.6344281769308716	0.6410464243930075	0.6183219281687965	0.621001603415483	0.609128767081079	0.6237709922586859	0.6234724743508271	0.6459715919625131	0.6428108145417539	0.6426484772213203	0.6542211513461991	0.6521865333567958	0.6314925290142518	0.6175805072797068	0.6395252476542483	0.6405477738737262	0.6210276776168127	0.6278747879720478	0.6416180705681908	0.6497023718337446	0.6502207912400269	0.6262231600174641	0.6310330540800099	0.6409081419823291	0.6345575277095157	0.646873588013873	0.6477609620333631	0.6384154819422305	0.6237888505581142	0.637733617326371	0.617081569138842	0.6178462431639171	0.614969184349277	0.5929978565573585	0.5878393109168379	0.5965665882742064	0.19244828540439163	0.2656759154774707	0.3679097690256823	0.45148106460143644	0.4334161200539638	0.4343727890894672	0.3739800818629725	0.24101967371884575	0.18023025956157845	0.1516223146970804	0.1957892515319949	0.09825848236987066	0.13619163660359707	0.10135476128006386	0.10124552143707272	0.15064950038109137	0.20208098571209418	0.21206656390747858	0.20417872706793225	0.27794241913637757	0.2027596080863829	0.23497440279660367	0.17523872520835937	0.24261130343126255	0.15855243955516127	0.2208875894486619	0.19068810029962746	0.1981049024265127	0.20711152409860228	0.2877126685964161	0.28660886685548603	0.25414661802084365	0.2656115731979124	0.21332789297108473	0.19862326065199562	0.29625363228443935	0.23957231742705373	0.25496308947561813	0.214316932375002	0.2514267552509777	0.2667848355399544	0.3006276270135928	0.28104743725705805	0.2423833624014066	0.21226483079235867	0.24420676068551037	0.2406569137942265	0.0	0.169985894631948	0.21843961575707088	0.1655044350398549	0.17017811281622447	0.2054381446570297	0.44136975379040266	0.5024189748635968	0.5417989910078187	0.5530487706299424	0.5792201863404767	0.5681743896727505	0.5041726171604807	0.5683657954014529	0.5696925070148521	0.5336439135486466	0.47314123685771753	0.5714818432006034	0.613506458952695
530258	0.6396597755105423	0.640833152424616	0.6482655212346484	0.6557763079575586	0.6716817621270911	0.6676982349229343	0.6801855920635992	0.6868038395257351	0.6640793433015241	0.6667590185482106	0.6548861822138066	0.6695284073914135	0.6692298894835547	0.6917290070952407	0.6885682296744815	0.6884058923540479	0.6999785664789266	0.6979439484895233	0.6772499441469794	0.6633379224124344	0.6852826627869759	0.6863051890064538	0.6667850927495402	0.6736322031047753	0.6873754857009183	0.6954597869664721	0.6959782063727544	0.6719805751501917	0.6767904692127374	0.6866655571150567	0.6803149428422433	0.6926310031466005	0.6935183771660907	0.6841728970749581	0.6695462656908417	0.6834910324590986	0.6628389842715696	0.6636036582966447	0.6607265994820046	0.6387552716900861	0.6335967260495655	0.642324003406934	0.23820570053711926	0.31143333061019834	0.41366718415841	0.4972384797341641	0.4791735351866914	0.4801302042221948	0.4197374969957002	0.2867770888515734	0.22598767469430606	0.19737972982980803	0.24154666666472246	0.14401589750259824	0.20353900871444333	0.16870213339091011	0.16859289354791898	0.21799687249193764	0.26942835782294045	0.27941393601832487	0.2715260991787785	0.3452897912472238	0.2701069801972292	0.30232177490744994	0.2425860973192056	0.3099586755421088	0.22589981166600753	0.2882349615595082	0.25803547241047375	0.265452274537359	0.2744588962094485	0.3550600407072624	0.3539562389663323	0.3214939901316899	0.3329589453087587	0.28067526508193097	0.2659706327628419	0.3636010043952856	0.3069196895379	0.32231046158646437	0.2816643044858482	0.3187741273618239	0.33413220765080065	0.36797499912443904	0.34839480936790435	0.30973073451225286	0.27961220290320493	0.31155413279635663	0.3080042859050728	0.169985894631948	0.0	0.22837713927503922	0.17544195855782324	0.21593552794895207	0.25119555978975733	0.4871271689231303	0.5481763899963245	0.5875564061405463	0.5988061857626701	0.6249776014732042	0.613931804805478	0.5499300322932084	0.6141232105341805	0.6154499221475798	0.5794013286813742	0.5188986519904452	0.6172392583333309	0.6592638740854225
S9H1	0.6881134966356652	0.6892868735497389	0.6967192423597713	0.7042300290826815	0.720135483252214	0.7161519560480573	0.7286393131887221	0.735257560650858	0.712533064426647	0.7152127396733335	0.7033399033389295	0.7179821285165364	0.7176836106086776	0.7401827282203636	0.7370219507996043	0.7368596134791708	0.7484322876040496	0.7463976696146463	0.7257036652721023	0.7117916435375573	0.7337363839120988	0.7347589101315767	0.7152388138746631	0.7220859242298983	0.7358292068260412	0.7439135080915951	0.7444319274978773	0.7204342962753146	0.7252441903378604	0.7351192782401796	0.7287686639673662	0.7410847242717234	0.7419720982912136	0.7326266182000809	0.7179999868159647	0.7319447535842215	0.7112927053966925	0.7120573794217676	0.7091803206071275	0.687208992815209	0.6820504471746884	0.6907777245320569	0.2866594216622421	0.3598870517353212	0.4621209052835328	0.5456922008592869	0.5276272563118143	0.5285839253473177	0.468191218120823	0.33523080997669624	0.27444139581942895	0.24583345095493092	0.2900003877898454	0.19246961862772116	0.2519927298395662	0.217155854516033	0.21704661467304187	0.2664505936170605	0.3178820789480633	0.32786765714344773	0.3199798203039014	0.3937435123723467	0.31856070132235204	0.35077549603257285	0.29103981844432847	0.3584123966672317	0.2743535327911304	0.33668868268463104	0.3064891935355966	0.3139059956624819	0.32291261733457144	0.40351376183238524	0.4024099600914552	0.3699477112568128	0.38141266643388155	0.3291289862070539	0.31442435388796475	0.41205472552040845	0.35537341066302286	0.3707641827115873	0.33011802561097114	0.3672278484869468	0.38258592877592357	0.4164287202495619	0.3968485304930272	0.3581844556373758	0.3280659240283278	0.3600078539214795	0.35645800703019564	0.21843961575707088	0.22837713927503922	0.0	0.1935470994344906	0.26438924907407496	0.2996492809148802	0.5355808900482532	0.5966301111214474	0.6360101272656692	0.6472599068877929	0.6734313225983272	0.662385525930601	0.5983837534183312	0.6625769316593034	0.6639036432727026	0.627855049806497	0.5673523731155681	0.6656929794584538	0.7077175952105454
S6Hp	0.6351783159184493	0.636351692832523	0.6437840616425554	0.6512948483654656	0.6672003025349981	0.6632167753308413	0.6757041324715062	0.6823223799336421	0.6595978837094311	0.6622775589561176	0.6504047226217136	0.6650469477993205	0.6647484298914617	0.6872475475031476	0.6840867700823885	0.6839244327619549	0.6954971068868336	0.6934624888974303	0.6727684845548864	0.6588564628203414	0.6808012031948829	0.6818237294143608	0.6623036331574472	0.6691507435126823	0.6828940261088253	0.6909783273743791	0.6914967467806614	0.6674991155580987	0.6723090096206444	0.6821840975229637	0.6758334832501502	0.6881495435545075	0.6890369175739977	0.6796914374828651	0.6650648060987487	0.6790095728670056	0.6583575246794766	0.6591221987045517	0.6562451398899116	0.634273812097993	0.6291152664574725	0.637842543814841	0.23372424094502614	0.3069518710181052	0.40918572456631686	0.49275702014207096	0.4746920755945983	0.4756487446301017	0.41525603740360706	0.28229562925948026	0.22150621510221297	0.19289827023771494	0.2370652070726294	0.13953443791050515	0.19905754912235024	0.16422067379881702	0.1641114339558259	0.21351541289984455	0.2649468982308474	0.27493247642623175	0.26704463958668545	0.34080833165513075	0.2656255206051361	0.2978403153153568	0.23810463772711252	0.30547721595001576	0.22141835207391442	0.2837535019674151	0.25355401281838064	0.26097081494526586	0.26997743661735546	0.35057858111516926	0.3494747793742392	0.31701253053959677	0.3284774857166656	0.2761938054898379	0.2614891731707488	0.3591195448031925	0.30243822994580694	0.31782900199437125	0.27718284489375516	0.31429266776973086	0.32965074805870753	0.363493539532346	0.34391334977581123	0.30524927492015974	0.27513074331111187	0.30707267320426357	0.30352282631297967	0.1655044350398549	0.17544195855782324	0.1935470994344906	0.0	0.21145406835685898	0.2467141001976642	0.4826457093310372	0.5436949304042313	0.5830749465484533	0.5943247261705769	0.6204961418811112	0.609450345213385	0.5454485727011151	0.6096417509420875	0.6109684625554865	0.574919869089281	0.514417192398352	0.6127577987412379	0.6547824144933295
31700	0.5766704621795727	0.5778438390936464	0.5852762079036788	0.592786994626589	0.6086924487961215	0.6047089215919648	0.6171962787326296	0.6238145261947655	0.6010900299705545	0.603769705217241	0.591896868882837	0.6065390940604439	0.6062405761525851	0.6287396937642711	0.6255789163435119	0.6254165790230783	0.6369892531479571	0.6349546351585538	0.6142606308160098	0.6003486090814648	0.6222933494560063	0.6233158756754842	0.6037957794185707	0.6106428897738058	0.6243861723699488	0.6324704736355026	0.6329888930417849	0.6089912618192221	0.6138011558817679	0.6236762437840871	0.6173256295112737	0.629641689815631	0.6305290638351211	0.6211835837439885	0.6065569523598722	0.620501719128129	0.5998496709406	0.6006143449656751	0.597737286151035	0.5757659583591165	0.5706074127185959	0.5793346900759644	0.17521638720614965	0.24844401727922874	0.35067787082744034	0.43424916640319444	0.4161842218557218	0.4171408908912252	0.35674818366473054	0.22378777552060378	0.16299836136333645	0.13439041649883843	0.22619200383266413	0.12866123467053991	0.2037312268987198	0.16889435157518656	0.16878511173219546	0.21818909067621411	0.2696205760072169	0.2796061542026013	0.27171831736305496	0.3454820094315003	0.2702991983815056	0.30251399309172644	0.24277831550348208	0.31015089372638527	0.22609202985028398	0.2884271797437846	0.2582276905947502	0.2656444927216355	0.274651114393725	0.3552522588915388	0.3541484571506087	0.3216862083159664	0.3331511634930352	0.2808674832662075	0.26616285094711833	0.36379322257956204	0.30711190772217645	0.3225026797707409	0.28185652267012473	0.31896634554610037	0.33432442583507715	0.3681672173087155	0.34858702755218085	0.30992295269652936	0.2798044210874814	0.3117463509806331	0.30819650408934923	0.17017811281622447	0.21593552794895207	0.26438924907407496	0.21145406835685898	0.0	0.1882062464587877	0.42413785559216066	0.4851870766653548	0.5245670928095767	0.5358168724317004	0.5619882881422347	0.5509424914745085	0.48694071896223867	0.5511338972032109	0.5524606088166101	0.5164120153504046	0.4559093386594755	0.5542499450023614	0.596274560754453
