	f23ppA	w24pp	s24pp	s24H1	f12ppB	f32pp	f8pp	f26pp	f14ppB	f12ppA	f6ppB	f20ppB	f24pp	w18pp	f23ppB	w20pp	S13Hp	f6ppA	S18H1	F1H1	S8Hp	F23HpA	f10pp	w13pp	f7pp	f3pp	f4pp	f13pp	s17pp	w10pp	w17pp	f17ppA	w3pp	w1pp	f1pp	S14Hp	f29pp	w8pp	f2pp	w2pp	s2pp	f15pp	w14pp	w25pp	f16ppB	f16ppA	f25pp	f22ppB	S22Hp	s27pp	F7H1	f11pp	w11pp	S17H1	F22HpB	S27H1	s30pp	S9H1	S4Hp	w19pp	w16pp	S12Hp	S3Hp	f20ppA	F16H1	f31pp	530451	S15Hp	S26Hp	f30pp	f18pp	f21pp
S3Hp	0.40182331753654227	0.41233416599346084	0.47003726986279387	0.4796949273565759	0.348746714104734	0.3738340415644814	0.29036294918389627	0.4026495638000819	0.34711129538889296	0.36206336539271644	0.344516692269286	0.27916125254521645	0.29030179552543534	0.3740580776309118	0.3665213921014225	0.36320604559254804	0.4232329318706143	0.4141708579392397	0.46295988212924866	0.47710350530715884	0.4604211929122046	0.5096768461475292	0.3451414522465769	0.3565567018781797	0.30928268621526583	0.3622540345079497	0.2934959639428258	0.4060508463464494	0.4224880011976992	0.40510210704920047	0.3934502902234858	0.3782163098446504	0.3180548540530094	0.3848543945715905	0.38180099292173786	0.4976892049668958	0.35138022561981347	0.36628110567754457	0.3571093077137124	0.37460723145212255	0.4291129619729367	0.36280376222940713	0.364948884703558	0.378136455846526	0.35483954533851914	0.2733191078388464	0.3045593638561416	0.33388005774084123	0.4201243289323422	0.3538748533604147	0.45245125700009703	0.3461412743938112	0.4174939241262551	0.4943654342755769	0.509981719954855	0.4914485989387066	0.4412336944361398	0.46035177522190696	0.45870430511684157	0.40476089351129296	0.3155023483586571	0.2318727374258981	0.0	0.42665147317286173	0.5041965728388467	0.35013518298420176	0.6441419770546521	0.6006768004951708	0.5560990376314445	0.360936600794596	0.3504099495344511	0.3262736623352316
f20ppA	0.373430742222163	0.3839415906790815	0.4416446945484146	0.4513023520421966	0.3203541387903547	0.3454414662501021	0.26197037386951694	0.3996803879109253	0.3441421194997364	0.3590941895035598	0.34154751638012937	0.2761920766560598	0.2873326196362787	0.3710889017417552	0.36355221621226586	0.3602368697033914	0.4202637559814577	0.41120168205008306	0.4926938458892695	0.5068374690671797	0.4901551566722255	0.53941080990755	0.37487541600659774	0.3862906656382006	0.3390166499752867	0.3919879982679705	0.32322992770284664	0.43578481010647024	0.45222196495772005	0.4348360708092213	0.4231842539835067	0.4079502736046712	0.34778881781303017	0.41458835833161134	0.41153495668175866	0.5274231687269166	0.3811141893798343	0.39601506943756537	0.3868432714737332	0.4043411952121434	0.45884692573295754	0.39253772598942793	0.3946828484635788	0.4078704196065468	0.38457350909853993	0.30305307159886724	0.3640500698062416	0.39337076369094126	0.4796150348824422	0.41336555931051466	0.5119419629501971	0.40563198034391124	0.4769846300763551	0.553856140225677	0.5694724259049551	0.5509393048888067	0.5007244003862399	0.519842481172007	0.5181950110669415	0.464251599461393	0.3749930543087571	0.34265126637872256	0.42665147317286173	0.0	0.29737763385142807	0.1892740601744665	0.5270423417760077	0.4835771652165265	0.4389994023528001	0.2671686447245224	0.27214027481620795	0.24800398761698844
F16H1	0.450975841888148	0.4614866903450665	0.5191897942143996	0.5288474517081816	0.3978992384563397	0.4229865659160871	0.33951547353550193	0.4772254875769103	0.4216872191657214	0.4366392891695448	0.41909261604611436	0.3537371763220448	0.3648777193022637	0.4486340014077402	0.44109731587825085	0.4377819693693764	0.4978088556474427	0.48874678171606806	0.5702389455552546	0.5843825687331647	0.5677002563382105	0.616955909573535	0.45242051567258273	0.4638357653041856	0.4165617496412717	0.4695330979339555	0.40077502736883164	0.5133299097724553	0.529767064623705	0.5123811704752064	0.5007293536494917	0.48549537327065617	0.42533391747901517	0.49213345799759634	0.48908005634774365	0.6049682683929016	0.4586592890458193	0.47356016910355037	0.4643883711397182	0.4818862948781284	0.5363920253989425	0.47008282565541293	0.4722279481295638	0.4854155192725318	0.46211860876452493	0.38059817126485224	0.4415951694722266	0.47091586335692626	0.5571601345484272	0.49091065897649966	0.5894870626161821	0.48317708000989623	0.5545297297423402	0.631401239891662	0.64701752557094	0.6284844045547917	0.5782695000522249	0.597387580837992	0.5957401107329265	0.5417966991273779	0.4525381539747421	0.42019636604470756	0.5041965728388467	0.29737763385142807	0.0	0.2668191598404515	0.6045874414419927	0.5611222648825115	0.5165445020187851	0.3447137443905074	0.34968537448219295	0.3255490872829735
f31pp	0.29691445203350303	0.30742530049042155	0.36512840435975463	0.37478606185353663	0.24383784860169477	0.2689251760614422	0.18545408368085703	0.32316409772226534	0.2676258293110764	0.28257789931489985	0.26503122619146946	0.19967578646739992	0.21081632944761874	0.2945726115530952	0.28703592602360595	0.2837205795147315	0.34374746579279775	0.3346853918614231	0.41617755570060955	0.43032117887851973	0.4136388664835655	0.46289451971889	0.2983591258179378	0.3097743754495406	0.2625003597866267	0.3154717080793106	0.24671363751418668	0.3592685199178103	0.3757056747690601	0.35831978062056136	0.3466679637948467	0.33143398341601127	0.2712725276243702	0.3380720681429514	0.33501866649309875	0.4509068785382567	0.30459789919117436	0.31949877924890546	0.3103269812850733	0.32782490502348344	0.3823306355442976	0.31602143580076797	0.3181665582749189	0.33135412941788683	0.30805721890988	0.22653678141020728	0.28753377961758164	0.3168544735022813	0.40309874469378226	0.3368492691218547	0.4354256727615371	0.3291156901552513	0.40046833988769515	0.47733985003701696	0.49295613571629504	0.4744230147001467	0.42420811019757987	0.443326190983347	0.44167872087828164	0.38773530927273303	0.29847676412009716	0.2661349761900626	0.35013518298420176	0.1892740601744665	0.2668191598404515	0.0	0.45052605158734776	0.40706087502786653	0.3624831121641402	0.1906523545358625	0.195623984627548	0.1714876974283285
530451	0.5909212461039534	0.6014320945608719	0.659135198430205	0.668792855923987	0.537844642672145	0.5629319701318924	0.4794608777513073	0.6171708917927157	0.5616326233815268	0.5765846933853502	0.5590380202619197	0.4936825805378502	0.5048231235180691	0.5885794056235456	0.5810427200940562	0.5777273735851818	0.6377542598632481	0.6286921859318735	0.7101843497710598	0.72432797294897	0.7076456605540158	0.7569013137893403	0.5923659198883882	0.603781169519991	0.556507153857077	0.6094785021497608	0.540720431584637	0.6532753139882606	0.6697124688395104	0.6523265746910116	0.640674757865297	0.6254407774864615	0.5652793216948205	0.6320788622134017	0.629025460563549	0.744913672608707	0.5986046932616247	0.6135055733193557	0.6043337753555236	0.6218316990939338	0.676337429614748	0.6100282298712183	0.6121733523453692	0.6253609234883372	0.6020640129803303	0.5205435754806575	0.5815405736880319	0.6108612675727316	0.6971055387642326	0.630856063192305	0.7294324668319874	0.6231224842257016	0.6944751339581454	0.7713466441074672	0.7869629297867453	0.768429808770597	0.7182149042680301	0.7373329850537973	0.735685514948732	0.6817421033431834	0.5924835581905474	0.5601417702605129	0.6441419770546521	0.5270423417760077	0.6045874414419927	0.45052605158734776	0.0	0.4978330032159901	0.5833191418122233	0.4846591486063128	0.4896307786979983	0.46549449149877886
S15Hp	0.5474560695444721	0.5579669180013906	0.6156700218707237	0.6253276793645057	0.4943794661126638	0.5194667935724112	0.43599570119182607	0.5737057152332344	0.5181674468220455	0.5331195168258689	0.5155728437024385	0.45021740397836896	0.46135794695858784	0.5451142290640643	0.537577543534575	0.5342621970257005	0.5942890833037668	0.5852270093723921	0.6667191732115787	0.6808627963894889	0.6641804839945347	0.7134361372298591	0.5489007433289068	0.5603159929605097	0.5130419772975958	0.5660133255902796	0.4972552550251558	0.6098101374287794	0.6262472922800292	0.6088613981315305	0.5972095813058158	0.5819756009269803	0.5218141451353393	0.5886136856539205	0.5855602840040678	0.7014484960492258	0.5551395167021435	0.5700403967598745	0.5608685987960423	0.5783665225344525	0.6328722530552666	0.5665630533117371	0.568708175785888	0.5818957469288559	0.5585988364208491	0.47707839892117637	0.5380753971285508	0.5673960910132504	0.6536403622047513	0.5873908866328238	0.6859672902725062	0.5796573076662204	0.6510099573986643	0.7278814675479861	0.7434977532272642	0.7249646322111158	0.674749727708549	0.6938678084943162	0.6922203383892507	0.6382769267837021	0.5490183816310663	0.5166765937010317	0.6006768004951708	0.4835771652165265	0.5611222648825115	0.40706087502786653	0.4978330032159901	0.0	0.5398539652527421	0.4411939720468316	0.4461656021385171	0.42202931493929763
S26Hp	0.5028783066807457	0.5133891551376644	0.5710922590069973	0.5807499165007795	0.44980170324893753	0.47488903070868493	0.3914179383280998	0.529127952369508	0.4735896839583192	0.4885417539621426	0.4709950808387122	0.4056396411146427	0.4167801840948615	0.500536466200338	0.4929997806708487	0.48968443416197427	0.5497113204400406	0.5406492465086659	0.6221414103478523	0.6362850335257625	0.6196027211308083	0.6688583743661327	0.5043229804651805	0.5157382300967833	0.46846421443386943	0.5214355627265533	0.4526774921614294	0.565232374565053	0.5816695294163028	0.5642836352678041	0.5526318184420894	0.537397838063254	0.47723638227161297	0.5440359227901941	0.5409825211403415	0.6568707331854995	0.5105617538384171	0.5254626338961482	0.5162908359323161	0.5337887596707261	0.5882944901915403	0.5219852904480107	0.5241304129221617	0.5373179840651297	0.5140210735571228	0.43250063605745004	0.4934976342648244	0.522818328149524	0.609062599341025	0.5428131237690974	0.6413895274087799	0.535079544802494	0.6064321945349379	0.6833037046842597	0.6989199903635378	0.6803868693473895	0.6301719648448226	0.6492900456305898	0.6476425755255244	0.5936991639199758	0.5044406187673399	0.4720988308373053	0.5560990376314445	0.4389994023528001	0.5165445020187851	0.3624831121641402	0.5833191418122233	0.5398539652527421	0.0	0.39661620918310525	0.40158783927479075	0.37745155207557124
f30pp	0.30771586984389726	0.3182267183008158	0.37592982217014886	0.38558747966393087	0.254639266412089	0.2797265938718364	0.19625550149125126	0.3339655155326596	0.27842724712147066	0.2933793171252941	0.2758326440018637	0.21047720427779415	0.22161774725801298	0.30537402936348945	0.2978373438340002	0.29452199732512574	0.354548883603192	0.34548680967181733	0.4269789735110038	0.44112259668891396	0.42444028429395975	0.47369593752928424	0.309160543628332	0.32057579325993485	0.27330177759702096	0.3262731258897048	0.2575150553245809	0.3700699377282045	0.3865070925794543	0.3691211984309556	0.35746938160524094	0.3422354012264055	0.28207394543476444	0.3488734859533456	0.345820084303493	0.4617082963486509	0.3153993170015686	0.3303001970592997	0.32112839909546753	0.33862632283387767	0.3931320533546918	0.3268228536111622	0.32896797608531314	0.34215554722828107	0.31885863672027426	0.2373381992206015	0.2983351974279759	0.32765589131267553	0.4139001625041765	0.34765068693224893	0.44622709057193133	0.3399171079656455	0.4112697576980894	0.4881412678474112	0.5037575535266893	0.4852244325105409	0.4350095280079741	0.45412760879374126	0.45248013868867587	0.39853672708312726	0.3092781819304914	0.27693639400045683	0.360936600794596	0.2671686447245224	0.3447137443905074	0.1906523545358625	0.4846591486063128	0.4411939720468316	0.39661620918310525	0.0	0.20642540243794222	0.18228911523872274
f18pp	0.2971892185837523	0.3077000670406709	0.36540317091000396	0.37506082840378596	0.24411261515194405	0.26919994261169145	0.1857288502311063	0.32343886427251467	0.26790059586132575	0.2828526658651491	0.26530599274171873	0.1999505530176492	0.21109109599786804	0.2948473781033445	0.2873106925738552	0.2839953460649808	0.3440222323430471	0.3349601584116724	0.4164523222508589	0.43059594542876906	0.41391363303381484	0.46316928626913934	0.29863389236818705	0.3100491419997899	0.262775126336876	0.31574647462955985	0.24698840406443595	0.3595432864680596	0.3759804413193094	0.3585945471708107	0.346942730345096	0.33170874996626054	0.27154729417461954	0.33834683469320065	0.335293433043348	0.451181645088506	0.30487266574142363	0.31977354579915473	0.3106017478353226	0.3280996715737327	0.3826054020945469	0.3162962023510173	0.3184413248251682	0.33162889596813616	0.3083319854601293	0.22681154796045658	0.2878085461678309	0.31712924005253057	0.4033735112440316	0.337124035672104	0.4357004393117864	0.32939045670550055	0.4007431064379445	0.4776146165872663	0.49323090226654437	0.474697781250396	0.4244828767478292	0.44360095753359635	0.44195348742853097	0.38801007582298236	0.29875153067034643	0.2664097427403119	0.3504099495344511	0.27214027481620795	0.34968537448219295	0.195623984627548	0.4896307786979983	0.4461656021385171	0.40158783927479075	0.20642540243794222	0.0	0.12285117158851175
f21pp	0.2730529313845328	0.28356377984145137	0.3412668837107845	0.3509245412045665	0.21997632795272457	0.24506365541247196	0.16159256303188685	0.29930257707329516	0.24376430866210624	0.25871637866592967	0.24116970554249925	0.1758142658184297	0.18695480879864856	0.27071109090412504	0.26317440537463577	0.2598590588657613	0.3198859451438276	0.3108238712124529	0.39231603505163937	0.40645965822954955	0.38977734583459533	0.4390329990699199	0.2744976051689676	0.2859128548005704	0.23863883913765652	0.2916101874303404	0.22285211686521647	0.3354069992688401	0.35184415412008996	0.3344582599715912	0.3228064431458765	0.3075724627670411	0.24741100697540003	0.31421054749398114	0.31115714584412857	0.42704535788928655	0.2807363785422041	0.2956372585999353	0.2864654606361031	0.3039633843745132	0.3584691148953274	0.2921599151517978	0.29430503762594873	0.3074926087689167	0.28419569826090985	0.2026752607612371	0.26367225896861146	0.29299295285331106	0.3792372240448121	0.3129877484728846	0.4115641521125669	0.30525416950628104	0.37660681923872497	0.4534783293880468	0.46909461506732486	0.4505614940511765	0.4003465895486097	0.41946467033437684	0.41781720022931146	0.36387378862376285	0.274615243471127	0.2422734555410924	0.3262736623352316	0.24800398761698844	0.3255490872829735	0.1714876974283285	0.46549449149877886	0.42202931493929763	0.37745155207557124	0.18228911523872274	0.12285117158851175	0.0
