	f30pp	w12pp	w18pp	S19H1	w14pp	S2Hp	S20H1	F8H1	S12Hp	S27H1	S15Hp	S16H2	F6H1	F14H1A	w7pp	F23HpA	w28pp	w27pp	F32H1	S26Hp	S13Hp	w32pp	s32pp	f10pp	f32pp	f20ppB	f13pp	f24pp	f7pp	f15pp	f8pp	w6pp	f6ppA	w23pp	f12ppB	w10pp	f17ppB	f12ppA	w11pp	f11pp	w2pp	f2pp	f26pp	f21pp	f6ppB	f29pp	w24pp	w13pp	f22ppB	f31pp	f20ppA	w20pp	f28pp	w15pp	F7H1	F3H1	f14ppB	F16H1	S23Hp	f23ppB	f14ppA	w31pp	f16ppA	w16pp	w25pp	s24pp	f16ppB	f25pp	f23ppA	w29pp	w21pp	w26pp	w19pp	f19pp	w8pp	w17pp	w9pp	f9pp	f18pp	S30H1	F14H1B	S18H1	f17ppA	S14Hp	w1pp	f1pp	S9H1	f4pp	s3pp	S4Hp	S3Hp	w3pp	f22ppA	w4pp	S1Hp	w22pp
w19pp	0.035981199845125274	0.03777862448101708	0.027006708532532647	0.24194090336802437	0.12604276496020014	0.11365994505735738	0.22512712878936086	0.20430051567413682	0.2176505399557246	0.2387762867410435	0.2319220470892745	0.2163468664750257	0.23656342565313654	0.19332139220016922	0.17009808578932248	0.1901477824083207	0.04731478074022738	0.07221057131778434	0.1818783806114056	0.2503347024359336	0.16322117994234867	0.10891328504138359	0.1439572752811792	0.050501357861584106	0.060648315229068925	0.07468189265695688	0.05356890699281537	0.04200839524571219	0.060409988732037116	0.0621683970483549	0.05371447681365614	0.09312879596583754	0.07628647777197653	0.05747292284423874	0.049903619200045206	0.054420998237922895	0.054278801144138814	0.06586514037061886	0.06591240582043442	0.06330822228162647	0.07522288807081318	0.05729069690079068	0.06866405809854131	0.08853707493257754	0.045127283054677746	0.11446091866433755	0.04199703533755932	0.0516028472599178	0.05702079699844877	0.11738484515273867	0.05385790836194436	0.054467194662230656	0.10884975502688332	0.1299495908033019	0.2712696799508852	0.2520341505688934	0.05211323333682726	0.2425892741951246	0.12873438774254264	0.05502213470249202	0.05573575286657567	0.06023150642934794	0.048776819800535255	0.06759163302846904	0.09187814899440605	0.16044714221396822	0.07360920512354677	0.06589492544970016	0.05070818467489446	0.06200039041967909	0.06428399656846984	0.00857782032968981	0.0	0.008263531879062428	0.03849706910164404	0.03332337343930006	0.08534305169332412	0.07951861885407831	0.09051132527858492	0.2253511021962664	0.23607107256782178	0.21659594349825742	0.11225510293030624	0.220381138318487	0.0454106940040093	0.041269985929337824	0.15964935944509862	0.039955627611089894	0.15261939863278984	0.23616097174283626	0.2159474641818295	0.05216597801511831	0.08068450821483361	0.10248288038025552	0.2082100755321863	0.07723367624523465
f19pp	0.03290448601663781	0.034701910652529616	0.023929994704045183	0.23886418953953692	0.12296605113171268	0.11058323122886991	0.2220504149608734	0.20122380184564936	0.21457382612723713	0.23569957291255605	0.22884533326078704	0.21327015264653826	0.23348671182464908	0.19024467837168177	0.16702137196083502	0.18707106857983324	0.04423806691173991	0.06913385748929687	0.17880166678291814	0.24725798860744613	0.1601444661138612	0.10583657121289612	0.14088056145269173	0.04742464403309664	0.05757160140058146	0.07160517882846942	0.0504921931643279	0.03893168141722472	0.057333274903549655	0.059091683219867436	0.05063776298516867	0.09005208213735007	0.07320976394348906	0.054396209015751276	0.046826905371557745	0.051344284409435434	0.051202087315651346	0.0627884265421314	0.06283569199194697	0.060231508453139015	0.07214617424232571	0.05421398307230321	0.06558734427005386	0.08546036110409008	0.042050569226190285	0.1113842048358501	0.03892032150907186	0.048526133431430335	0.0539440831699613	0.1143081313242512	0.05078119453345689	0.05139048083374319	0.10577304119839585	0.12687287697481442	0.2681929661223977	0.24895743674040594	0.0490365195083398	0.23951256036663715	0.1256576739140552	0.051945420874004555	0.052659039038088204	0.05715479260086048	0.045700105972047794	0.06451491919998159	0.08880143516591858	0.15737042838548077	0.0705324912950593	0.06281821162121269	0.047631470846406995	0.05892367659119163	0.06120728273998237	0.005501106501202342	0.008263531879062428	0.0	0.03542035527315658	0.03024665961081259	0.08226633786483666	0.07644190502559084	0.08743461145009745	0.22227438836777894	0.23299435873933433	0.21351922966976997	0.10917838910181878	0.2173044244899995	0.04233398017552183	0.038193272100850356	0.15657264561661116	0.03687891378260243	0.14954268480430236	0.23308425791434878	0.21287075035334202	0.04908926418663084	0.07760779438634614	0.09940616655176807	0.20513336170369884	0.0741569624167472
w8pp	0.04190084878983448	0.04369827342572628	0.032926357477241854	0.2478605523127336	0.13196241390490934	0.11957959400206658	0.2310467777340701	0.21022016461884604	0.2235701889004338	0.24469593568575274	0.23784169603398372	0.22226651541973494	0.24248307459784577	0.19924104114487845	0.1760177347340317	0.19606743135302993	0.053234429684936586	0.07813022026249355	0.18779802955611483	0.2562543513806428	0.1691408288870579	0.11483293398609279	0.1498769242258884	0.05642100680629331	0.06656796417377814	0.0806015416016661	0.05948855593752458	0.0479280441904214	0.06632963767674632	0.0680880459930641	0.059634125758365346	0.09904844491054673	0.08220612671668573	0.06339257178894794	0.05582326814475441	0.0603406471826321	0.06019845008884802	0.07178478931532807	0.07183205476514364	0.06922787122633568	0.08114253701552238	0.0632103458454999	0.07458370704325053	0.09445672387728676	0.05104693199938695	0.12038056760904678	0.04791668428226853	0.05752249620462701	0.06294044594315798	0.12330449409744787	0.059777557306653566	0.06038684360693986	0.11476940397159252	0.1358692397480111	0.2771893288955944	0.2579537995136026	0.05803288228153647	0.24850892313983383	0.13465403668725187	0.06094178364720123	0.06165540181128488	0.06615115537405715	0.05469646874524446	0.07351128197317826	0.09779779793911525	0.16636679115867745	0.07952885406825597	0.07181457439440936	0.05662783361960367	0.0679200393643883	0.08631026540253703	0.03423366028486704	0.03849706910164404	0.03542035527315658	0.0	0.02377413163460644	0.0757938098886305	0.06996937704938469	0.0809620834738913	0.2158018603915728	0.22652183076312818	0.20704670169356382	0.10270586112561263	0.21479765180655747	0.0398272074920798	0.03568649941740833	0.15406587293316912	0.03437214109916039	0.1470359121208603	0.23057748523090676	0.2103639776699	0.04658249150318881	0.07510102170290411	0.09689939386832602	0.2026265890202568	0.07165018973330516
w17pp	0.036727153127490496	0.0385245777633823	0.02775266181489787	0.2426868566503896	0.12678871824256535	0.11440589833972259	0.2258730820717261	0.20504646895650205	0.21839649323808982	0.23952224002340874	0.23266800037163973	0.21709281975739095	0.23730937893550177	0.19406734548253446	0.17084403907168771	0.19089373569068593	0.0480607340225926	0.07295652460014956	0.18262433389377083	0.2510806557182988	0.1639671332247139	0.1096592383237488	0.14470322856354442	0.05124731114394933	0.06139426851143415	0.07542784593932211	0.05431486027518059	0.04275434852807741	0.06115594201440234	0.06291435033072011	0.05446043009602136	0.09387474924820274	0.07703243105434174	0.05821887612660396	0.05064957248241043	0.05516695152028812	0.055024754426504036	0.06661109365298408	0.06665835910279964	0.06405417556399169	0.07596884135317838	0.0580366501831559	0.06941001138090654	0.08928302821494277	0.04587323633704297	0.11520687194670279	0.042742988619924545	0.052348800542283025	0.05776675028081399	0.11813079843510388	0.05460386164430958	0.05521314794459588	0.10959570830924853	0.1306955440856671	0.2720156332332504	0.2527801038512586	0.052859186619192484	0.24333522747748984	0.12948034102490788	0.055768087984857245	0.056481706148940894	0.060977459711713165	0.04952277308290048	0.06833758631083427	0.09262410227677126	0.16119309549633346	0.07435515840591198	0.06664087873206537	0.051454137957259685	0.06274634370204431	0.08113656974019304	0.029059964622523055	0.03332337343930006	0.03024665961081259	0.02377413163460644	0.0	0.05202167825502413	0.04619724541577831	0.06171282306751373	0.1965525999851952	0.2072725703567506	0.18779744128718623	0.08345660071923505	0.20962395614421347	0.034653511829735806	0.030512803755064336	0.14889217727082513	0.02919844543681641	0.14186221645851635	0.22540378956856277	0.205190282007556	0.04140879584084482	0.06992732604056012	0.09172569820598203	0.1974528933579128	0.06647649407096118
w9pp	0.08874683138151457	0.09054425601740637	0.07977234006892193	0.2947065349044137	0.17880839649658942	0.16642557659374665	0.27789276032575017	0.2570661472105261	0.2704161714921139	0.2915419182774328	0.2846876786256638	0.269112498011415	0.28932905718952584	0.24608702373655852	0.22286371732571178	0.24291341394471	0.10008041227661667	0.12497620285417363	0.2346440121477949	0.3031003339723229	0.21598681147873797	0.16167891657777286	0.1967229068175685	0.1032669893979734	0.11341394676545821	0.12744752419334618	0.10633453852920466	0.09477402678210148	0.1131756202684264	0.11493402858474419	0.10648010835004543	0.1458944275022268	0.1290521093083658	0.11023855438062802	0.10266925073643449	0.10718662977431218	0.1070444326805281	0.11863077190700816	0.11867803735682372	0.11607385381801577	0.12798851960720245	0.11005632843717997	0.12142968963493062	0.14130270646896684	0.09789291459106703	0.16722655020072685	0.0947626668739486	0.10436847879630709	0.10978642853483805	0.17015047668912794	0.10662353989833365	0.10723282619861994	0.1616153865632726	0.18271522233969117	0.3240353114872745	0.3047997821052827	0.10487886487321654	0.2953549057315139	0.18150001927893195	0.10778776623888131	0.10850138440296496	0.11299713796573724	0.10154245133692455	0.12035726456485835	0.14464378053079532	0.21321277375035752	0.12637483665993604	0.11866055698608943	0.10347381621128375	0.11476602195606839	0.1331562479942171	0.08107964287654712	0.08534305169332412	0.08226633786483666	0.0757938098886305	0.05202167825502413	0.0	0.09084701115317279	0.11373250132153781	0.24857227823921926	0.25929224861077466	0.2398171195412103	0.13547627897325912	0.26164363439823757	0.08667319008375987	0.0825324820090884	0.2009118555248492	0.08121812369084049	0.19388189471254041	0.27742346782258687	0.25720996026158005	0.0934284740948689	0.12194700429458419	0.1437453764600061	0.24947257161193687	0.11849617232498523
f9pp	0.08292239854226874	0.08471982317816054	0.07394790722967612	0.28888210206516785	0.1729839636573436	0.16060114375450085	0.27206832748650434	0.2512417143712803	0.26459173865286806	0.285717485438187	0.27886324578641797	0.2632880651721692	0.28350462435028	0.24026259089731272	0.21703928448646598	0.23708898110546417	0.09425597943737085	0.11915177001492781	0.22881957930854907	0.29727590113307706	0.21016237863949216	0.15585448373852706	0.19089847397832266	0.09744255655872758	0.1075895139262124	0.12162309135410036	0.10051010568995884	0.08894959394285566	0.1073511874291806	0.10910959574549836	0.10065567551079961	0.14006999466298098	0.12322767646911999	0.10441412154138222	0.09684481789718868	0.10136219693506637	0.10121999984128228	0.11280633906776233	0.1128536045175779	0.11024942097876994	0.12216408676795663	0.10423189559793415	0.11560525679568479	0.13547827362972104	0.09206848175182122	0.16140211736148102	0.0889382340347028	0.09854404595706127	0.10396199569559224	0.16432604384988214	0.10079910705908783	0.10140839335937413	0.1557909537240268	0.17689078950044534	0.31821087864802866	0.29897534926603686	0.09905443203397074	0.2895304728922681	0.17567558643968612	0.1019633333996355	0.10267695156371914	0.10717270512649141	0.09571801849767872	0.11453283172561252	0.13881934769154952	0.2073883409111117	0.12055040382069022	0.11283612414684363	0.09764938337203793	0.10894158911682256	0.12733181515497127	0.0752552100373013	0.07951861885407831	0.07644190502559084	0.06996937704938469	0.04619724541577831	0.09084701115317279	0.0	0.10790806848229198	0.24274784539997346	0.2534678157715288	0.2339926867019645	0.12965184613401332	0.25581920155899174	0.08084875724451407	0.07670804916984258	0.1950874226856034	0.07539369085159467	0.18805746187329458	0.27159903498334104	0.2513855274223343	0.08760404125562307	0.11612257145533839	0.1379209436207603	0.24364813877269106	0.11267173948573943
f18pp	0.09391510496677535	0.09571252960266716	0.08494061365418273	0.29987480848967446	0.1839766700818502	0.17159385017900747	0.28306103391101095	0.2622344207957869	0.2755844450773747	0.2967101918626936	0.2898559522109246	0.2742807715966758	0.2944973307747866	0.25125529732181934	0.2280319909109726	0.24808168752997078	0.10524868586187747	0.13014447643943444	0.23981228573305569	0.3082686075575837	0.22115508506399878	0.16684719016303368	0.20189118040282927	0.10843526298323419	0.11858222035071901	0.132615797778607	0.11150281211446546	0.09994230036736228	0.11834389385368721	0.12010230217000498	0.11164838193530623	0.1510627010874876	0.1342203828936266	0.11540682796588883	0.1078375243216953	0.11235490335957299	0.1122127062657889	0.12379904549226894	0.12384631094208451	0.12124212740327656	0.13315679319246326	0.11522460202244077	0.1265979632201914	0.14647098005422765	0.10306118817632784	0.17239482378598764	0.09993094045920942	0.10953675238156789	0.11495470212009885	0.17531875027438876	0.11179181348359445	0.11240109978388074	0.1667836601485334	0.18788349592495196	0.3292035850725353	0.3099680556905435	0.11004713845847736	0.3005231793167747	0.18666829286419273	0.11295603982414211	0.11366965798822576	0.11816541155099802	0.10671072492218533	0.12552553815011913	0.14981205411605614	0.2183810473356183	0.13154311024519683	0.12382883057135025	0.10864208979654455	0.11993429554132917	0.1383245215794779	0.08624791646180792	0.09051132527858492	0.08743461145009745	0.0809620834738913	0.06171282306751373	0.11373250132153781	0.10790806848229198	0.0	0.24032564706954357	0.251045617441099	0.2315704883715346	0.12722964780358342	0.26681190798349835	0.09184146366902068	0.0877007555943492	0.20608012911011	0.08638639727610128	0.1990501682978012	0.28259174140784765	0.2623782338468409	0.09859674768012969	0.127115277879845	0.1489136500452669	0.25464084519719765	0.12366444591024604
S30H1	0.22875488188445683	0.23055230652034864	0.21978039057186421	0.43471458540735597	0.3188164469995317	0.3064336270966889	0.41790081082869246	0.3970741977134684	0.4104242219950561	0.4315499687803751	0.4246957291286061	0.4091205485143573	0.42933710769246813	0.3860950742395008	0.36287176782865405	0.3829214644476523	0.24008846277955892	0.2649842533571159	0.37465206265073714	0.4431083844752651	0.35599486198168023	0.30168696708071513	0.3367309573205107	0.24327503990091565	0.2534219972684005	0.26745557469628845	0.24634258903214692	0.23478207728504374	0.25318367077136866	0.25494207908768646	0.2464881588529877	0.2859024780051691	0.26906015981130804	0.2502466048835703	0.24267730123937675	0.24719468027725444	0.24705248318347037	0.2586388224099504	0.258686087859766	0.256081904320958	0.2679965701101447	0.25006437894012223	0.26143774013787285	0.2813107569719091	0.2379009650940093	0.30723460070366915	0.23477071737689087	0.24437652929924936	0.24979447903778032	0.3101585271920702	0.2466315904012759	0.2472408767015622	0.30162343706621486	0.32272327284263347	0.46404336199021673	0.444807832608225	0.2448869153761588	0.4353629562344562	0.3215080697818742	0.24779581674182358	0.2485094349059072	0.2530051884686795	0.24155050183986682	0.2603653150678006	0.2846518310337376	0.3532208242532998	0.2663828871628783	0.2586686074890317	0.243481866714226	0.2547740724590106	0.2731642984971594	0.2210876933794894	0.2253511021962664	0.22227438836777894	0.2158018603915728	0.1965525999851952	0.24857227823921926	0.24274784539997346	0.24032564706954357	0.0	0.3508536384033841	0.35959577909364393	0.25525493852569275	0.4016516849011798	0.22668124058670214	0.22254053251203065	0.34091990602779143	0.22122617419378274	0.33388994521548265	0.4174315183255291	0.39721801076452234	0.23343652459781117	0.26195505479752645	0.28375342696294836	0.3894806221148791	0.2585042228279275
F14H1B	0.23947485225601223	0.24127227689190403	0.23050036094341958	0.44543455577891133	0.3295364173710871	0.31715359746824434	0.4286207812002478	0.4077941680850238	0.42114419236661155	0.44226993915193047	0.43541569950016146	0.4198405188859127	0.4400570780640235	0.3968150446110562	0.3735917382002094	0.39364143481920766	0.25080843315111434	0.2757042237286713	0.38537203302229256	0.45382835484682055	0.36671483235323565	0.31240693745227055	0.34745092769206615	0.25399501027247107	0.2641419676399559	0.2781755450678438	0.2570625594037023	0.24550204765659914	0.2639036411429241	0.2656620494592418	0.25720812922454306	0.29662244837672447	0.27978013018286346	0.2609665752551257	0.2533972716109322	0.25791465064880986	0.25777245355502576	0.2693587927815058	0.26940605823132135	0.26680187469251343	0.27871654048170014	0.2607843493116776	0.2721577105094283	0.29203072734346447	0.24862093546556469	0.3179545710752245	0.24549068774844626	0.2550964996708047	0.2605144494093357	0.32087849756362563	0.2573515607728313	0.2579608470731176	0.3123434074377702	0.33344324321418883	0.47476333236177215	0.45552780297978035	0.25560688574771423	0.44608292660601156	0.3322280401534296	0.25851578711337897	0.25922940527746263	0.2637251588402349	0.2522704722114222	0.271085285439356	0.29537180140529296	0.3639407946248552	0.2771028575344337	0.2693885778605871	0.2542018370857814	0.26549404283056605	0.28388426886871476	0.23180766375104478	0.23607107256782178	0.23299435873933433	0.22652183076312818	0.2072725703567506	0.25929224861077466	0.2534678157715288	0.251045617441099	0.3508536384033841	0.0	0.3703157494651993	0.2659749088972482	0.4123716552727352	0.23740121095825753	0.23326050288358605	0.35163987639934685	0.23194614456533813	0.3446099155870381	0.4281514886970845	0.4079379811360777	0.24415649496936656	0.2726750251690819	0.2944733973345038	0.4002005924864346	0.26922419319948293
S18H1	0.21999972318644787	0.22179714782233967	0.21102523187385525	0.42595942670934694	0.3100612883015227	0.29767846839867995	0.40914565213068343	0.3883190390154594	0.4016690632970472	0.4227948100823661	0.41594057043059707	0.4003653898163483	0.4205819489944591	0.3773399155414918	0.3541166091306451	0.37416630574964327	0.23133330408154995	0.2562290946591069	0.3658969039527282	0.4343532257772562	0.34723970328367126	0.29293180838270616	0.3279757986225018	0.23451988120290668	0.2446668385703915	0.2587004159982795	0.23758743033413796	0.22602691858703478	0.2444285120733597	0.2461869203896775	0.23773300015497872	0.2771473193071601	0.26030500111329913	0.24149144618556131	0.23392214254136778	0.23843952157924547	0.2382973244854614	0.24988366371194146	0.24993092916175702	0.24732674562294907	0.25924141141213575	0.24130922024211326	0.2526825814398639	0.27255559827390013	0.22914580639600032	0.2984794420056601	0.2260155586788819	0.2356213706012404	0.24103932033977135	0.30140336849406124	0.23787643170326694	0.23848571800355323	0.2928682783682059	0.31396811414462444	0.45528820329220776	0.43605267391021596	0.23613175667814984	0.4266077975364472	0.31275291108386527	0.2390406580438146	0.23975427620789824	0.24425002977067053	0.23279534314185785	0.2516101563697916	0.2758966723357286	0.3444656655552908	0.25762772846486937	0.24991344879102273	0.23472670801621703	0.24601891376100168	0.26440913979915037	0.21233253468148042	0.21659594349825742	0.21351922966976997	0.20704670169356382	0.18779744128718623	0.2398171195412103	0.2339926867019645	0.2315704883715346	0.35959577909364393	0.3703157494651993	0.0	0.21917025488172204	0.39289652620317084	0.21792608188869317	0.21378537381402168	0.3321647473297825	0.21247101549577377	0.32513478651747374	0.40867635962752014	0.3884628520665134	0.2246813658998022	0.2531998960995175	0.2749982682649394	0.3807254634168702	0.24974906412991854
f17ppA	0.11565888261849669	0.11745630725438849	0.10668439130590406	0.3216185861413958	0.20572044773357154	0.19333762783072878	0.3048048115627323	0.28397819844750827	0.297328222729096	0.31845396951441496	0.31159972986264595	0.29602454924839716	0.316241108426508	0.27299907497354065	0.2497757685626939	0.26982546518169215	0.12699246351359877	0.15188825409115575	0.261556063384777	0.330012385209305	0.2428988627157201	0.18859096781475498	0.2236349580545506	0.1301790406349555	0.14032599800244033	0.1543595754303283	0.13324658976618678	0.1216860780190836	0.14008767150540852	0.1418460798217263	0.13339215958702755	0.17280647873920893	0.15596416054534792	0.13715060561761014	0.1295813019734166	0.1340986810112943	0.13395648391751022	0.14554282314399028	0.14559008859380584	0.1429859050549979	0.15490057084418457	0.1369683796741621	0.14834174087191274	0.16821475770594896	0.12480496582804915	0.19413860143770897	0.12167471811093072	0.1312805300332892	0.13669847977182017	0.19706252792611006	0.13353559113531577	0.13414487743560205	0.18852743780025472	0.2096272735766733	0.3509473627242566	0.33171183334226484	0.13179091611019866	0.32226695696849605	0.20841207051591407	0.13469981747586343	0.13541343563994707	0.13990918920271936	0.12845450257390667	0.14726931580184047	0.17155583176777744	0.24012482498733964	0.15328688789691816	0.14557260822307155	0.13038586744826586	0.1416780731930505	0.16006829923119922	0.10799169411352924	0.11225510293030624	0.10917838910181878	0.10270586112561263	0.08345660071923505	0.13547627897325912	0.12965184613401332	0.12722964780358342	0.25525493852569275	0.2659749088972482	0.21917025488172204	0.0	0.28855568563521966	0.11358524132074199	0.10944453324607052	0.22782390676183134	0.1081301749278226	0.22079394594952254	0.30433551905956896	0.2841220114985622	0.12034052533185102	0.1488590555315663	0.17065742769698822	0.27638462284891896	0.14540822356196736
S14Hp	0.2237849180066774	0.2255823426425692	0.2148104266940848	0.4297446215295765	0.31384648312175223	0.3014636632189095	0.412930846950913	0.39210423383568893	0.40545425811727676	0.4265800049025956	0.4197257652508266	0.4041505846365778	0.42436714381468865	0.38112511036172136	0.3579018039508746	0.3779515005698728	0.23511849890177952	0.26001428947933647	0.36968209877295777	0.43813842059748576	0.3510248981039008	0.2967170032029357	0.33176099344273136	0.23830507602313625	0.24845203339062105	0.262485610818509	0.24137262515436753	0.22981211340726432	0.24821370689358926	0.24997211520990703	0.24151819497520827	0.2809325141273897	0.26409019593352867	0.24527664100579089	0.23770733736159735	0.24222471639947504	0.24208251930569097	0.253668858532171	0.25371612398198656	0.25111194044317864	0.2630266062323653	0.2450944150623428	0.2564677762600934	0.2763407930941297	0.2329310012162299	0.3022646368258897	0.22980075349911147	0.23940656542146993	0.24482451516000092	0.3051885633142908	0.2416616265234965	0.2422709128237828	0.29665347318843543	0.317753308964854	0.4590733981124373	0.43983786873044556	0.2399169514983794	0.4303929923566767	0.3165381059040948	0.24282585286404418	0.2435394710281278	0.24803522459090008	0.2365805379620874	0.2553953511900212	0.27968186715595816	0.34825086037552033	0.2614129232850989	0.2536986436112523	0.2385119028364466	0.24980410858123123	0.26819433461937997	0.21611772950171	0.220381138318487	0.2173044244899995	0.21479765180655747	0.20962395614421347	0.26164363439823757	0.25581920155899174	0.26681190798349835	0.4016516849011798	0.4123716552727352	0.39289652620317084	0.28855568563521966	0.0	0.18341754495094992	0.18494783741786747	0.3137373241959356	0.19404359236192684	0.3067073633836268	0.3902489364936732	0.37003542893266644	0.20625394276595527	0.23477247296567055	0.25657084513109246	0.36229804028302326	0.2313216409960716
w1pp	0.04881447369219974	0.05061189832809154	0.03983998237960711	0.2547741772150988	0.1388760388072746	0.12649321890443183	0.23796040263643534	0.2171337895212113	0.23048381380279906	0.25160956058811795	0.24475532093634897	0.22918014032210018	0.249396699500211	0.2061546660472437	0.18293135963639695	0.20298105625539517	0.060148054587301845	0.0850438451648588	0.19471165445848007	0.2631679762830081	0.17605445378942314	0.12174655888845803	0.15679054912825366	0.06333463170865858	0.07348158907614338	0.08751516650403135	0.06640218083988983	0.054841669092786656	0.07324326257911158	0.07500167089542936	0.0665477506607306	0.10596206981291198	0.08911975161905097	0.0703061966913132	0.06273689304711967	0.06725427208499736	0.06711207499121327	0.07869841421769333	0.0787456796675089	0.07614149612870094	0.08805616191788762	0.07012397074786514	0.08149733194561579	0.10137034877965201	0.05796055690175221	0.12729419251141202	0.05483030918463379	0.06443612110699226	0.06985407084552323	0.13021811899981311	0.06669118220901882	0.06730046850930513	0.12168302887395777	0.14278286465037635	0.28410295379795963	0.2648674244159679	0.06494650718390173	0.25542254804219905	0.14156766158961712	0.06785540854956648	0.06856902671365014	0.07306478027642241	0.06161009364760972	0.08042490687554352	0.1047114228414805	0.1732804160610427	0.08644247897062121	0.0787281992967746	0.06354145852196894	0.07483366426675356	0.09322389030490227	0.0411472851872323	0.0454106940040093	0.04233398017552183	0.0398272074920798	0.034653511829735806	0.08667319008375987	0.08084875724451407	0.09184146366902068	0.22668124058670214	0.23740121095825753	0.21792608188869317	0.11358524132074199	0.18341754495094992	0.0	0.00997739310338979	0.1387668798814579	0.019073148047449154	0.13173691906914908	0.2152784921791955	0.19506498461818875	0.03128349845147757	0.05980202865119287	0.0816004008166148	0.18732759596854556	0.056351196681593926
f1pp	0.04467376561752827	0.04647119025342007	0.035699274304935635	0.2506334691404274	0.1347353307326031	0.12235251082976036	0.23381969456176385	0.2129930814465398	0.22634310572812757	0.2474688525134465	0.24061461286167748	0.2250394322474287	0.24525599142553953	0.2020139579725722	0.17879065156172547	0.19884034818072369	0.05600734651263037	0.08090313709018733	0.1905709463838086	0.2590272682083366	0.17191374571475165	0.11760585081378656	0.15264984105358217	0.059193923633987094	0.06934088100147191	0.08337445842935988	0.06226147276521836	0.05070096101811518	0.06910255450444011	0.07086096282075788	0.06240704258605913	0.10182136173824051	0.0849790435443795	0.06616548861664173	0.0585961849724482	0.06311356401032589	0.0629713669165418	0.07455770614302185	0.07460497159283741	0.07200078805402946	0.08391545384321615	0.06598326267319367	0.0773566238709443	0.09722964070498054	0.05381984882708074	0.12315348443674055	0.05068960110996232	0.06029541303232079	0.06571336277085175	0.12607741092514166	0.06255047413434735	0.06315976043463364	0.1175423207992863	0.13864215657570486	0.27996224572328815	0.2607267163412964	0.06080579910923026	0.2512818399675276	0.13742695351494563	0.06371470047489501	0.06442831863897866	0.06892407220175094	0.05746938557293825	0.07628419880087203	0.10057071476680902	0.1691397079863712	0.08230177089594974	0.07458749122210313	0.05940075044729745	0.07069295619208207	0.0890831822302308	0.03700657711256082	0.041269985929337824	0.038193272100850356	0.03568649941740833	0.030512803755064336	0.0825324820090884	0.07670804916984258	0.0877007555943492	0.22254053251203065	0.23326050288358605	0.21378537381402168	0.10944453324607052	0.18494783741786747	0.00997739310338979	0.0	0.1346261718067864	0.014932439972777678	0.1275962109944776	0.21113778410452405	0.1909242765435173	0.027142790376806093	0.0556613205765214	0.07745969274194331	0.18318688789387408	0.05221048860692245
S9H1	0.16305313913328906	0.16485056376918086	0.15407864782069644	0.36901284265618817	0.2531147042483639	0.24073188434552117	0.35219906807752466	0.3313724549623006	0.3447224792438884	0.3658482260292073	0.3589939863774383	0.3434188057631895	0.36363536494130033	0.32039333148833304	0.29717002507748624	0.3172197216964845	0.17438672002839117	0.19928251060594815	0.3089503198995694	0.37740664172409744	0.2902931192305125	0.23598522432954738	0.271029214569343	0.1775732971497479	0.18772025451723273	0.2017538319451207	0.18064084628097915	0.16908033453387597	0.18748192802020092	0.18924033633651868	0.18078641610181992	0.2202007352540013	0.2033584170601403	0.1845448621324025	0.176975558488209	0.1814929375260867	0.1813507404323026	0.19293707965878265	0.19298434510859822	0.19038016156979026	0.20229482735897697	0.1843626361889545	0.1957359973867051	0.21560901422074136	0.17219922234284152	0.24153285795250135	0.16906897462572312	0.17867478654808158	0.18409273628661255	0.24445678444090246	0.18092984765010814	0.18153913395039445	0.23592169431504711	0.25702153009146567	0.398341619239049	0.3791060898570572	0.17918517262499106	0.3696612134832884	0.25580632703070644	0.1820940739906558	0.18280769215473947	0.18730344571751173	0.17584875908869904	0.19466357231663284	0.21895008828256984	0.287519081502132	0.20068114441171053	0.19296686473786395	0.17778012396305826	0.18907232970784288	0.2074625557459916	0.1553859506283216	0.15964935944509862	0.15657264561661116	0.15406587293316912	0.14889217727082513	0.2009118555248492	0.1950874226856034	0.20608012911011	0.34091990602779143	0.35163987639934685	0.3321647473297825	0.22782390676183134	0.3137373241959356	0.1387668798814579	0.1346261718067864	0.0	0.11969573183500878	0.2323615028577088	0.31590307596775524	0.2956895684067484	0.13190808224003728	0.16042661243975256	0.18222498460517447	0.28795217975710524	0.15697578047015362
