	w10pp	f12ppA	w12pp	f30pp	w26pp	f24pp	w28pp	w24pp	f32pp	f23ppA	w16pp	w19pp	f15pp	w15pp	f7pp	S10H1	F23HpA	F32H1	S2Hp	F8H1	S8Hp	f3pp	S3Hp	f16ppA	f20ppB	f31pp	f21pp	f14ppA	f18pp	w9pp	f10pp	f17ppB	f20ppA	f22ppA	f6ppB	S16H2	S7Hp	S15Hp	F14H1A	S21H1	S26Hp	31519	S28Hp	S4Hp	S23Hp	S22Hp	S13Hp	w32pp	S12Hp	S20H1	w7pp	f11pp	w2pp	w13pp	f13pp	w20pp	f6ppA	w6pp	w8pp	w25pp	f26pp	f14ppB	w23pp	f8pp	w18pp	f16ppB	f2pp	w22pp	w21pp	f4pp	w4pp	f25pp	w27pp	w17pp	f29pp	S9H1	S31Hp	F3H1	F14H1B	S17H1	f17ppA	f9pp	f28pp	f1pp	f19pp	w31pp	w29pp	f12ppB	f22ppB	F7H1	F6H1	S18H1	S19H1	w14pp	w3pp	f23ppB	w11pp	w1pp
f29pp	0.028195842179519794	0.02779577810241856	0.02588808082003744	0.025919911986913576	0.024408161771430605	0.024407161770930576	0.024828667028511095	0.026050852123743893	0.029724216312860492	0.027835057683459077	0.02832972967643844	0.03154608305824408	0.03154608305824408	0.03594310770104443	0.029282153819437343	0.13401990174606115	0.15304449873070028	0.14672566496869668	0.08987290329815793	0.14350741757938357	0.13191287027072865	0.08683898558295644	0.05647328369852233	0.027438933607006933	0.04672612405683202	0.0518613586223725	0.03798449266489789	0.03439925813738123	0.04386866695523943	0.03743796813648228	0.030483486714362875	0.030482486713862847	0.028752068877334995	0.03825438933665895	0.03601542901702692	0.14368783606876934	0.15412894335116045	0.13081795104962873	0.14332830334273355	0.3084018130996752	0.29842280636808916	0.3087885493329606	0.3207543819982276	0.36971545058299427	0.3061175223441839	0.3121813845592787	0.10214805483610637	0.0654656977948728	0.14670470150207868	0.13987286937093768	0.10153147428605976	0.031039683669164368	0.029540872523978516	0.028143632239394357	0.0337038856885036	0.03377910885555263	0.03613942130469025	0.03790238357479606	0.034594287170765334	0.0358296631239676	0.03341981973566075	0.034883716544033716	0.032385497399563146	0.02560171823388526	0.022867225026687445	0.02452118194171394	0.023011528050361135	0.022953889680527646	0.03040445627176512	0.02583273240497976	0.020629724797735942	0.013481495313472756	0.010227029312584237	0.008269376425709235	0.0	0.12550010730451436	0.10657859694526144	0.1125023522823374	0.1088546914651498	0.09786170223043715	0.023716972108221032	0.020264453359544153	0.015695091964765026	0.01693130406246545	0.019848335801620653	0.021781387370343106	0.02041463927089261	0.01891267436988052	0.028498831283996516	0.13738382569273636	0.09652206243419807	0.12625516657819016	0.1187182794998488	0.016453382324806348	0.02443020317088133	0.028276938865870203	0.025474746915483206	0.0296120081440717
S9H1	0.1514929287390465	0.15109286466194527	0.14918516737956414	0.14921699854644024	0.14770524833095727	0.14770424833045726	0.14812575358803776	0.14934793868327056	0.15302130287238716	0.15113214424298577	0.1516268162359651	0.15484316961777075	0.15484316961777075	0.15924019426057112	0.152579240378964	0.2573169883055878	0.27634158529022695	0.27002275152822336	0.2131699898576846	0.2668045041389102	0.2552099568302553	0.21013607214248312	0.179770370258049	0.15073602016653362	0.1700232106163587	0.17515844518189916	0.16128157922442457	0.1576963446969079	0.16716575351476612	0.16073505469600896	0.15378057327388955	0.1537795732733895	0.15204915543686168	0.16155147589618563	0.1593125155765536	0.266984922628296	0.2774260299106871	0.25411503760915544	0.26662538990226026	0.4316988996592019	0.42171989292761586	0.43208563589248733	0.44405146855775424	0.4930125371425209	0.4294146089037106	0.4354784711188054	0.22544514139563304	0.18876278435439947	0.27000178806160535	0.2631699559304643	0.22482856084558644	0.15433677022869105	0.1528379590835052	0.15144071879892104	0.15700097224803028	0.1570761954150793	0.15943650786421693	0.16119947013432273	0.157891373730292	0.15912674968349427	0.15671690629518742	0.1581808031035604	0.15568258395908982	0.14889880479341194	0.14616431158621412	0.1478182685012406	0.1463086146098878	0.14625097624005431	0.15370154283129178	0.14912981896450644	0.14392681135726262	0.13677858187299943	0.13352411587211094	0.13156646298523592	0.12550010730451436	0.0	0.15275665937315305	0.19700036661444742	0.2238044983980784	0.21281150916336575	0.14701405866774772	0.14356153991907084	0.13899217852429172	0.14022839062199213	0.14314542236114733	0.14507847392986978	0.14371172583041927	0.14220976092940718	0.1517959178435232	0.26068091225226303	0.21981914899372473	0.24955225313771684	0.24201536605937546	0.139750468884333	0.14772728973040802	0.15157402542539689	0.1487718334750099	0.1529090947035984
S31Hp	0.13257141837979358	0.13217135430269236	0.13026365702031123	0.13029548818718734	0.12878373797170437	0.12878273797120435	0.12920424322878485	0.13042642832401766	0.13409979251313425	0.13221063388373283	0.1327053058767122	0.13592165925851785	0.13592165925851785	0.14031868390131821	0.1336577300197111	0.23839547794633492	0.2574200749309741	0.2511012411689705	0.19424847949843171	0.24788299377965733	0.23628844647100242	0.1912145617832302	0.1608488598987961	0.1318145098072807	0.1511017002571058	0.15623693482264628	0.14236006886517166	0.138774834337655	0.1482442431555132	0.14181354433675605	0.13485906291463665	0.1348580629141366	0.13312764507760877	0.14262996553693272	0.1403910052173007	0.2480634122690431	0.2585045195514342	0.2351935272499025	0.24770387954300732	0.412777389299949	0.402798382568363	0.41316412553323445	0.4251299581985013	0.474091026783268	0.4104930985444577	0.4165569607595525	0.20652363103638013	0.16984127399514656	0.2510802777023524	0.24424844557121145	0.2059070504863335	0.13541525986943814	0.1339164487242523	0.13251920843966813	0.13807946188877737	0.1381546850558264	0.14051499750496402	0.14227795977506982	0.1389698633710391	0.14020523932424137	0.1377953959359345	0.13925929274430748	0.1367610735998369	0.12997729443415904	0.12724280122696122	0.1288967581419877	0.1273871042506349	0.1273294658808014	0.13478003247203887	0.1302083086052535	0.12500530099800972	0.11785707151374653	0.11460260551285802	0.11264495262598301	0.10657859694526144	0.15275665937315305	0.0	0.17807885625519448	0.2048829880388255	0.19388999880411284	0.1280925483084948	0.12464002955981793	0.1200706681650388	0.12130688026273923	0.12422391200189442	0.12615696357061687	0.12479021547116638	0.12328825057015429	0.1328744074842703	0.24175940189301012	0.20089763863447185	0.23063074277846393	0.22309385570012258	0.12082895852508012	0.12880577937115512	0.13265251506614398	0.129850323115757	0.1339875843443455
F3H1	0.13849517371686956	0.13809510963976834	0.1361874123573872	0.13621924352426332	0.13470749330878035	0.13470649330828033	0.13512799856586083	0.13635018366109364	0.14002354785021023	0.13813438922080884	0.13862906121378818	0.14184541459559383	0.14184541459559383	0.1462424392383942	0.13958148535678708	0.24431923328341087	0.26334383026805	0.25702499650604643	0.20017223483550767	0.2538067491167333	0.2422122018080784	0.1971383171203062	0.16677261523587208	0.1377382651443567	0.15702545559418177	0.16216069015972223	0.14828382420224764	0.14469858967473098	0.1541679984925892	0.14773729967383203	0.14078281825171263	0.14078181825121258	0.13905140041468475	0.1485537208740087	0.14631476055437667	0.25398716760611906	0.2644282748885102	0.24111728258697848	0.25362763488008333	0.41870114463702496	0.40872213790543893	0.4190878808703104	0.4310537135355773	0.480014782120344	0.41641685388153366	0.42248071609662846	0.21244738637345612	0.17576502933222254	0.2570040330394284	0.2501722009082874	0.21183080582340952	0.14133901520651412	0.13984020406132827	0.13844296377674412	0.14400321722585335	0.14407844039290238	0.14643875284204	0.1482017151121458	0.14489361870811507	0.14612899466131735	0.1437191512730105	0.14518304808138346	0.1426848289369129	0.13590104977123502	0.1331665565640372	0.13482051347906368	0.13331085958771088	0.1332532212178774	0.14070378780911486	0.13613206394232952	0.1309290563350857	0.12378082685082249	0.12052636084993398	0.11856870796305898	0.1125023522823374	0.19700036661444742	0.17807885625519448	0.0	0.21080674337590144	0.1998137541411888	0.13401630364557077	0.1305637848968939	0.12599442350211476	0.12723063559981518	0.13014766733897037	0.13208071890769285	0.13071397080824235	0.12921200590723025	0.13879816282134624	0.2476831572300861	0.2068213939715478	0.2365544981155399	0.22901761103719853	0.12675271386215609	0.1347295347082311	0.13857627040321996	0.13577407845283299	0.13991133968142147
F14H1B	0.13484751289968194	0.13444744882258072	0.1325397515401996	0.1325715827070757	0.13105983249159273	0.1310588324910927	0.1314803377486732	0.13270252284390602	0.1363758870330226	0.1344867284036212	0.13498140039660056	0.1381977537784062	0.1381977537784062	0.14259477842120657	0.13593382453959946	0.24067157246622328	0.2596961694508624	0.2533773356888588	0.19652457401832008	0.2501590882995457	0.23856454099089078	0.19349065630311857	0.16312495441868446	0.13409060432716907	0.15337779477699415	0.15851302934253464	0.14463616338506002	0.14105092885754336	0.15052033767540157	0.14408963885664441	0.137135157434525	0.13713415743402496	0.13540373959749713	0.14490606005682108	0.14266709973718905	0.25033950678893147	0.2607806140713226	0.23746962176979086	0.24997997406289568	0.4150534838198373	0.4050744770882513	0.41544022005312276	0.4274060527183897	0.4763671213031564	0.412769193064346	0.4188330552794408	0.2087997255562685	0.17211736851503492	0.25335637222224083	0.2465245400910998	0.20818314500622187	0.1376913543893265	0.13619254324414065	0.1347953029595565	0.14035555640866573	0.14043077957571476	0.14279109202485238	0.14455405429495818	0.14124595789092745	0.14248133384412973	0.14007149045582287	0.14153538726419584	0.13903716811972527	0.1322533889540474	0.12951889574684958	0.13117285266187606	0.12966319877052326	0.12960556040068977	0.13705612699192724	0.13248440312514187	0.12728139551789808	0.12013316603363489	0.11687870003274638	0.11492104714587137	0.1088546914651498	0.2238044983980784	0.2048829880388255	0.21080674337590144	0.0	0.14863001364110856	0.13036864282838317	0.1269161240797063	0.12234676268492715	0.12358297478262759	0.12650000652178278	0.12843305809050523	0.12706630999105473	0.12556434509004266	0.13515050200415865	0.24403549641289848	0.20317373315436021	0.2329068372983523	0.22536995022001094	0.12310505304496848	0.13108187389104348	0.13492860958603234	0.13212641763564537	0.13626367886423385
S17H1	0.12385452366496928	0.12345445958786805	0.12154676230548693	0.12157859347236305	0.1200668432568801	0.12006584325638006	0.12048734851396058	0.12170953360919337	0.12538289779830997	0.12349373916890856	0.12398841116188793	0.12720476454369356	0.12720476454369356	0.13160178918649393	0.12494083530488682	0.22967858323151064	0.24870318021614976	0.24238434645414617	0.18553158478360743	0.23916609906483305	0.22757155175617813	0.18249766706840592	0.15213196518397182	0.12309761509245641	0.1423848055422815	0.147520040107822	0.13364317415034738	0.13005793962283071	0.13952734844068893	0.13309664962193177	0.12614216819981236	0.12614116819931231	0.12441075036278447	0.13391307082210843	0.1316741105024764	0.23934651755421882	0.24978762483660993	0.22647663253507822	0.23898698482818304	0.4040604945851247	0.3940814878535387	0.40444723081841016	0.416413063483677	0.4653741320684437	0.4017762038296334	0.4078400660447282	0.19780673632155585	0.16112437928032228	0.24236338298752816	0.23553155085638716	0.19719015577150922	0.12669836515461386	0.125199554009428	0.12380231372484383	0.12936256717395309	0.1294377903410021	0.13179810279013973	0.13356106506024554	0.1302529686562148	0.13148834460941708	0.12907850122111023	0.1305423980294832	0.12804417888501263	0.12126039971933474	0.11852590651213693	0.12017986342716341	0.11867020953581062	0.11861257116597712	0.1260631377572146	0.12149141389042924	0.11628840628318542	0.10914017679892224	0.10588571079803373	0.10392805791115872	0.09786170223043715	0.21281150916336575	0.19388999880411284	0.1998137541411888	0.14863001364110856	0.0	0.11937565359367053	0.11592313484499364	0.11135377345021451	0.11258998554791494	0.11550701728707014	0.11744006885579258	0.1160733207563421	0.11457135585533	0.124157512769446	0.23304250717818584	0.19218074391964757	0.22191384806363965	0.2143769609852983	0.11211206381025583	0.12008888465633082	0.12393562035131969	0.12113342840093269	0.12527068962952118
f17ppA	0.03901827535693646	0.03861821127983522	0.0367105139974541	0.03674234516433023	0.03523059494884726	0.03522959494834724	0.03565110020592775	0.03687328530116055	0.04054664949027715	0.038657490860875734	0.0391521628538551	0.042368516235660736	0.042368516235660736	0.04676554087846109	0.040104586996854	0.1448423349234778	0.16386693190811694	0.15754809814611334	0.10069533647557459	0.15432985075680022	0.1427353034481453	0.0976614187603731	0.067295716875939	0.03826136678442359	0.057548557234248676	0.06268379179978915	0.048806925842314546	0.04522169131479789	0.05469110013265609	0.048260401313898936	0.041305919891779536	0.041304919891279504	0.03957450205475165	0.04907682251407561	0.04683786219444358	0.154510269246186	0.1649513765285771	0.1416403842270454	0.1541507365201502	0.3192242462770919	0.30924523954550587	0.31961098251037734	0.3315768151756442	0.38053788376041087	0.3169399555216006	0.3230038177366954	0.11297048801352302	0.07628813097228945	0.15752713467949533	0.15069530254835434	0.11235390746347641	0.041862116846581025	0.04036330570139517	0.03896606541681101	0.044526318865920254	0.04460154203296929	0.04696185448210691	0.04872481675221272	0.04541672034818199	0.046652096301384255	0.04424225291307741	0.04570614972145037	0.0432079305769798	0.03642415141130192	0.033689658204104106	0.035343615119130596	0.03383396122777779	0.0337763228579443	0.04122688944918178	0.03665516558239641	0.0314521579751526	0.02430392849088941	0.021049462490000892	0.019091809603125887	0.023716972108221032	0.14701405866774772	0.1280925483084948	0.13401630364557077	0.13036864282838317	0.11937565359367053	0.0	0.016317374044261937	0.02017539762569347	0.027753737239882108	0.03067076897903731	0.03260382054775976	0.031237072448309266	0.029735107547297177	0.03932126446141317	0.148206258870153	0.10734449561161473	0.13707759975560682	0.12954071267726547	0.027275815502223005	0.035252636348297985	0.039099372043286854	0.03629718009289986	0.04043444132148836
f9pp	0.035565756608259586	0.035165692531158345	0.033257995248777227	0.033289826415653354	0.03177807620017038	0.03177707619967035	0.03219858145725087	0.033420766552483674	0.03709413074160027	0.035204972112198855	0.035699644105178216	0.038915997486983864	0.038915997486983864	0.04331302212978422	0.03665206824817712	0.14138981617480093	0.16041441315944005	0.15409557939743646	0.09724281772689772	0.15087733200812334	0.13928278469946842	0.09420890001169621	0.06384319812726211	0.034808848035746714	0.054096038485571804	0.059231273051112275	0.045354407093637666	0.04176917256612101	0.051238581383979215	0.04480788256522206	0.03785340114310265	0.037852401142602625	0.03612198330607477	0.04562430376539873	0.0433853434457667	0.1510577504975091	0.16149885777990022	0.1381878654783685	0.15069821777147335	0.315771727528415	0.30579272079682895	0.3161584637617004	0.32812429642696733	0.377085365011734	0.3134874367729237	0.3195512989880185	0.10951796926484614	0.07283561222361257	0.15407461593081845	0.14724278379967745	0.10890138871479954	0.038409598097904146	0.036910786952718294	0.03551354666813414	0.041073800117243375	0.04114902328429241	0.043509335733430035	0.04527229800353584	0.041964201599505105	0.04319957755270737	0.04078973416440053	0.042253630972773494	0.039755411828302924	0.03297163266262504	0.030237139455427223	0.03189109637045372	0.030381442479100913	0.030323804109267424	0.0377743707005049	0.03320264683371954	0.02799963922647572	0.020851409742212532	0.017596943741324013	0.015639290854449008	0.020264453359544153	0.14356153991907084	0.12464002955981793	0.1305637848968939	0.1269161240797063	0.11592313484499364	0.016317374044261937	0.0	0.01672287887701659	0.02430121849120523	0.02721825023036043	0.029151301799082884	0.027784553699632387	0.026282588798620297	0.035868745712736294	0.14475374012147613	0.10389197686293786	0.13362508100692994	0.12608819392858858	0.023823296753546126	0.03180011759962111	0.03564685329460998	0.03284466134422299	0.036981922572811486
f28pp	0.03099639521348044	0.030596331136379207	0.02868863385399809	0.028720465020874223	0.027208714805391256	0.027207714804891224	0.027629220062471743	0.02885140515770454	0.03252476934682114	0.030635610717419725	0.03113028271039909	0.03434663609220473	0.03434663609220473	0.038743660735005084	0.03208270685339799	0.13682045478002178	0.15584505176466093	0.14952621800265734	0.09267345633211858	0.14630797061334422	0.1347134233046893	0.08963953861691709	0.05927383673248297	0.03023948664096758	0.04952667709079267	0.05466191165633315	0.04078504569885853	0.037199811171341884	0.04666921998920008	0.04023852117044292	0.03328403974832352	0.03328303974782349	0.03155262191129564	0.0410549423706196	0.038815982050987574	0.14648838910273	0.1569294963851211	0.13361850408358938	0.1461288563766942	0.31120236613363583	0.3012233594020498	0.3115891023669213	0.3235549350321882	0.37251600361695486	0.30891807537814453	0.31498193759323934	0.10494860787006702	0.06826625082883343	0.14950525453603933	0.1426734224048983	0.1043320273200204	0.03384023670312501	0.03234142555793916	0.030944185273355004	0.03650443872246425	0.036579661889513275	0.0389399743386509	0.04070293660875671	0.03739484020472598	0.03863021615792824	0.036220372769621395	0.03768426957799437	0.0351860504335238	0.028402271267845905	0.025667778060648093	0.027321734975674583	0.025812081084321786	0.025754442714488294	0.033205009305725765	0.028633285438940406	0.02343027783169659	0.016282048347433402	0.013027582346544882	0.011069929459669881	0.015695091964765026	0.13899217852429172	0.1200706681650388	0.12599442350211476	0.12234676268492715	0.11135377345021451	0.02017539762569347	0.01672287887701659	0.0	0.019731857096426098	0.022648888835581298	0.024581940404303754	0.023215192304853256	0.021713227403841167	0.03129938431795717	0.140184378726697	0.09932261546815872	0.12905571961215082	0.12151883253380945	0.019253935358766995	0.02723075620484198	0.03107749189983085	0.028275299949443854	0.032412561178032345
f1pp	0.022328347736002566	0.021928283658901333	0.020020586376520214	0.02005241754339635	0.01854066732791338	0.01853966732741335	0.018961172584993868	0.020183357680226666	0.02385672186934327	0.021967563239941854	0.022462235232921214	0.025678588614726855	0.025678588614726855	0.03007561325752721	0.023414659375920115	0.1281524073025439	0.14717700428718306	0.14085817052517946	0.08400540885464071	0.13763992313586634	0.12604537582721143	0.08097149113943922	0.050605789255005106	0.021571439163489706	0.040858629613314795	0.04599386417885527	0.032116998221380665	0.02853176369386401	0.038001172511722206	0.031570473692965055	0.024615992270845648	0.02461499227034562	0.022884574433817768	0.03238689489314173	0.0301479345735097	0.1378203416252521	0.14826144890764323	0.12495045660611151	0.13746080889921633	0.302534318656158	0.29255531192457196	0.30292105488944343	0.31488688755471034	0.363847956139477	0.3002500279006667	0.3063138901157615	0.09628056039258914	0.059598203351355565	0.14083720705856145	0.13400537492742043	0.09566397984254253	0.025172189225647144	0.02367337808046129	0.02227613779587713	0.027836391244986373	0.027911614412035404	0.030271926861173026	0.03203488913127884	0.028726792727248103	0.029962168680450367	0.027552325292143524	0.029016222100516492	0.026518002956045922	0.019734223790368034	0.01699973058317022	0.018653687498196715	0.01714403360684391	0.017086395237010422	0.024536961828247897	0.019965237961462535	0.014762230354218718	0.00761400086995553	0.0077185829377931356	0.008663927637756275	0.01693130406246545	0.14022839062199213	0.12130688026273923	0.12723063559981518	0.12358297478262759	0.11258998554791494	0.027753737239882108	0.02430121849120523	0.019731857096426098	0.0	0.013980841358103426	0.01591389292682588	0.014547144827375383	0.013045179926363294	0.022631336840479292	0.13151633124921913	0.09065456799068085	0.12038767213467294	0.11285078505633157	0.01058588788128912	0.018562708727364104	0.022409444422352976	0.01960725247196598	0.023744513700554474
f19pp	0.01899467393304575	0.018594609855944515	0.016686912573563396	0.01671874374043953	0.01520699352495656	0.01520599352445653	0.015627498782037046	0.016849683877269844	0.020523048066386447	0.018633889436985032	0.019128561429964393	0.022344914811770034	0.022344914811770034	0.026741939454570388	0.020080985572963294	0.1248187334995871	0.14384333048422623	0.13752449672222264	0.08067173505168389	0.13430624933290952	0.1227117020242546	0.0776378173364824	0.047272115452048284	0.018237765360532884	0.037524955810357974	0.04266019037589845	0.028783324418423843	0.025198089890907188	0.034667498708765385	0.028236799890008234	0.021282318467888826	0.021281318467388798	0.019550900630860946	0.029053221090184905	0.026814260770552878	0.1344866678222953	0.1449277751046864	0.12161678280315469	0.1341271350962595	0.29920064485320114	0.2892216381216151	0.2995873810864866	0.3115532137517535	0.36051428233652016	0.29691635409770983	0.30298021631280464	0.09294688658963232	0.056264529548398744	0.13750353325560463	0.1306717011244636	0.09233030603958571	0.021838515422690323	0.020339704277504467	0.018942463992920308	0.024502717442029552	0.024577940609078582	0.026938253058216205	0.028701215328322018	0.02539311892429128	0.026628494877493546	0.024218651489186702	0.02568254829755967	0.0231843291530891	0.016400549987411212	0.0136660567802134	0.015320013695239892	0.013810359803887092	0.013752721434053601	0.021203288025291075	0.016631564158505713	0.011428556551261897	0.0063688404891479545	0.010635614676948336	0.011580959376911476	0.019848335801620653	0.14314542236114733	0.12422391200189442	0.13014766733897037	0.12650000652178278	0.11550701728707014	0.03067076897903731	0.02721825023036043	0.022648888835581298	0.013980841358103426	0.0	0.0019350515697225132	0.0005683034702720162	0.0009396614337402485	0.010525818347856248	0.1194108127565961	0.07854904949805781	0.1082821536420499	0.10074526656370854	0.005105658958267585	0.015229034924407284	0.019075770619396158	0.01627357866900916	0.020410839897597656
w31pp	0.0209277255017682	0.020527661424666967	0.01861996414228585	0.01865179530916198	0.017140045093679012	0.017139045093178984	0.0175605503507595	0.0187827354459923	0.0224560996351089	0.02056694100570748	0.02106161299868685	0.02427796638049249	0.02427796638049249	0.028674991023292844	0.022014037141685747	0.12675178506830956	0.14577638205294868	0.1394575482909451	0.08260478662040634	0.13623930090163197	0.12464475359297705	0.07957086890520484	0.04920516702077073	0.02017081692925534	0.03945800737908043	0.0445932419446209	0.030716375987146292	0.02713114145962964	0.03660055027748784	0.030169851458730683	0.023215370036611283	0.02321437003611125	0.0214839521995834	0.030986272658907354	0.028747312339275327	0.13641971939101774	0.14686082667340886	0.12354983437187714	0.13606018666498199	0.3011336964219236	0.2911546896903376	0.30152043265520906	0.31348626532047597	0.36244733390524264	0.2988494056664323	0.3049132678815271	0.09487993815835477	0.05819758111712119	0.13943658482432708	0.13260475269318608	0.09426335760830816	0.023771566991412772	0.02227275584622692	0.020875515561642764	0.026435769010752005	0.026510992177801035	0.02887130462693866	0.030634266897044467	0.027326170493013738	0.028561546446216002	0.026151703057909155	0.02761559986628212	0.02511738072181155	0.018333601556133665	0.015599108348935853	0.017253065263962343	0.015743411372609546	0.015685773002776054	0.023136339594013525	0.018564615727228166	0.01336160811998435	0.008301892057870408	0.01256866624567079	0.01351401094563393	0.021781387370343106	0.14507847392986978	0.12615696357061687	0.13208071890769285	0.12843305809050523	0.11744006885579258	0.03260382054775976	0.029151301799082884	0.024581940404303754	0.01591389292682588	0.0019350515697225132	0.0	0.00248495282264044	0.002872713002462704	0.012458869916578703	0.12134386432531855	0.08048210106678026	0.11021520521077235	0.10267831813243099	0.00703871052699004	0.01716208649312974	0.021008822188118607	0.018206630237731614	0.02234389146632011
w29pp	0.019560977402317704	0.01916091332521647	0.01725321604283535	0.017285047209711482	0.015773296994228515	0.015772296993728487	0.016193802251309	0.017415987346541803	0.021089351535658402	0.019200192906256984	0.01969486489923635	0.022911218281041992	0.022911218281041992	0.027308242923842346	0.02064728904223525	0.12538503696885905	0.14440963395349818	0.13809080019149458	0.08123803852095585	0.13487255280218147	0.12327800549352656	0.07820412080575435	0.047838418921320236	0.018804068829804843	0.03809125927962993	0.043226493845170404	0.029349627887695795	0.025764393360179143	0.03523380217803734	0.028803103359280186	0.021848621937160785	0.021847621936660754	0.0201172041001329	0.029619524559456857	0.02738056423982483	0.13505297129156724	0.14549407857395835	0.12218308627242665	0.13469343856553148	0.29976694832247314	0.2897879415908871	0.3001536845557586	0.3121195172210255	0.36108058580579216	0.29748265756698183	0.30354651978207664	0.09351319005890428	0.056830833017670696	0.13806983672487658	0.13123800459373558	0.09289660950885767	0.022404818891962275	0.020906007746776423	0.019508767462192267	0.025069020911301507	0.025144244078350537	0.027504556527488164	0.02926751879759397	0.02595942239356324	0.027194798346765504	0.024784954958458658	0.026248851766831623	0.023750632622361052	0.016966853456683167	0.014232360249485355	0.015886317164511846	0.014376663273159047	0.014319024903325556	0.021769591494563027	0.01719786762777767	0.011994860020533852	0.0069351439584199115	0.011201918146220293	0.012147262846183433	0.02041463927089261	0.14371172583041927	0.12479021547116638	0.13071397080824235	0.12706630999105473	0.1160733207563421	0.031237072448309266	0.027784553699632387	0.023215192304853256	0.014547144827375383	0.0005683034702720162	0.00248495282264044	0.0	0.0015059649030122067	0.011092121817128207	0.11997711622586804	0.07911535296732976	0.10884845711132185	0.10131157003298048	0.005671962427539543	0.01579533839367924	0.01964207408866811	0.016839882138281116	0.02097714336686961
f12ppB	0.018059012501305618	0.017658948424204384	0.015751251141823266	0.015783082308699396	0.014271332093216427	0.014270332092716397	0.014691837350296916	0.015914022445529714	0.019587386634646313	0.017698228005244898	0.018192899998224262	0.021409253380029903	0.021409253380029903	0.025806278022830257	0.019145324141223163	0.12388307206784696	0.14290766905248609	0.1365888352904825	0.07973607361994375	0.1333705879011694	0.12177604059251447	0.07670215590474226	0.04633645402030815	0.017302103928792754	0.03658929437861784	0.04172452894415832	0.02784766298668371	0.024262428459167054	0.03373183727702525	0.0273011384582681	0.020346657036148696	0.020345657035648668	0.018615239199120816	0.02811755965844477	0.025878599338812744	0.13355100639055517	0.1439921136729463	0.12068112137141455	0.1331914736645194	0.298264983421461	0.288285976689875	0.29865171965474646	0.31061755232001337	0.35957862090478004	0.2959806926659697	0.3020445548810645	0.09201122515789219	0.05532886811665861	0.13656787182386448	0.1297360396927235	0.09139464460784558	0.02090285399095019	0.019404042845764337	0.018006802561180178	0.023567056010289418	0.02364227917733845	0.026002591626476074	0.027765553896581883	0.02445745749255115	0.025692833445753415	0.023282990057446572	0.024746886865819537	0.022248667721348966	0.01546488855567108	0.012730395348473266	0.01438435226349976	0.01287469837214696	0.012817060002313467	0.02026762659355094	0.01569590272676558	0.010492895119521763	0.005433179057407822	0.009699953245208203	0.010645297945171344	0.01891267436988052	0.14220976092940718	0.12328825057015429	0.12921200590723025	0.12556434509004266	0.11457135585533	0.029735107547297177	0.026282588798620297	0.021713227403841167	0.013045179926363294	0.0009396614337402485	0.002872713002462704	0.0015059649030122067	0.0	0.009588156915116058	0.1184731513238559	0.07761138806531762	0.10734449220930971	0.09980760513096834	0.004169997526527453	0.014293373492667152	0.018140109187656024	0.015337917237269029	0.019475178465857525
f22ppB	0.027645169415421614	0.02724510533832038	0.025337408055939262	0.025369239222815396	0.02385748900733243	0.023856489006832397	0.024277994264412916	0.025500179359645714	0.029173543548762317	0.027284384919360898	0.027779056912340262	0.030995410294145903	0.030995410294145903	0.03539243493694626	0.02873148105533916	0.13346922898196295	0.1524938259666021	0.1461749922045985	0.08932223053405976	0.1429567448152854	0.13136219750663047	0.08628831281885826	0.05592261093442415	0.026888260842908754	0.04617545129273384	0.05131068585827432	0.037433819900799706	0.03384858537328306	0.043317994191141254	0.036887295372384096	0.029932813950264696	0.029931813949764664	0.028201396113236812	0.037703716572560775	0.03546475625292875	0.14313716330467116	0.15357827058706228	0.13026727828553056	0.14277763057863538	0.30785114033557703	0.297872133603991	0.3082378765688625	0.3202037092341294	0.36916477781889606	0.30556684958008573	0.31163071179518054	0.10159738207200819	0.0649150250307746	0.1461540287379805	0.13932219660683948	0.10098080152196158	0.03048901090506619	0.028990199759880333	0.027592959475296178	0.03315321292440542	0.03322843609145445	0.035588748540592074	0.03735171081069788	0.03404361440666715	0.035278990359869415	0.03286914697156257	0.03433304377993554	0.03183482463546497	0.025051045469787078	0.022316552262589266	0.023970509177615756	0.02246085528626296	0.022403216916429467	0.029853783507666938	0.02528205964088158	0.020079052033637763	0.01501933597152382	0.019286110159324202	0.020231454859287342	0.028498831283996516	0.1517959178435232	0.1328744074842703	0.13879816282134624	0.13515050200415865	0.124157512769446	0.03932126446141317	0.035868745712736294	0.03129938431795717	0.022631336840479292	0.010525818347856248	0.012458869916578703	0.011092121817128207	0.009588156915116058	0.0	0.12434429430278406	0.08348253104424577	0.11321563518823786	0.1056787481098965	0.013756154440643452	0.023879530406783152	0.027726266101772024	0.024924074151385027	0.029061335379973522
