	f2pp	w31pp	s26pp	f8pp	s22pp	S1Hp	s14pp	s23pp	s27pp	s29pp	f19pp	s20pp	w30pp	s32pp	f6ppA	w6pp	f29pp	w27pp	w1pp	f9pp	s30pp	s18pp	w29pp	s11pp	s1pp	s12pp	f22ppB	s17pp	F23HpA	s16pp	s19pp	w15pp	f15pp	f28pp	w28pp	f30pp	f32pp	w11pp	w21pp	f23ppA	s4pp	w12pp	s2pp	w2pp	f7pp	s13pp	f25pp	w32pp	f12ppA	f13pp	s31pp	f12ppB	f21pp	f1pp	f18pp	s7pp	f31pp	f24pp	w4pp	f4pp	w17pp	f17ppA	f11pp	w9pp	f14ppB	f26pp	f10pp	f14ppA	f20ppB	w19pp	w10pp	w16pp	f22ppA	w7pp	w18pp	s24pp	f23ppB	s25pp	w25pp	f16ppB	s3pp	f3pp	w3pp
f14ppB	0.32790515378811014	0.41744924507894626	0.3615168705823666	0.33778560138250047	0.2908551432728769	0.5333610171369045	0.4358257219549264	0.4266483430315213	0.37049312372403903	0.37321283645796255	0.31640973696976604	0.34425979626409275	0.33851520581120226	0.3123653044054199	0.3335077798068637	0.29942377912282503	0.35865572323404427	0.40462640636348773	0.38121686383676723	0.30016851166320413	0.37193352329272117	0.30140989383833355	0.37641389484134224	0.3850568063577707	0.32090532522035026	0.40160367070310077	0.32741150474421665	0.46237383802050147	0.5359721918832888	0.4010344210065504	0.3938218983367318	0.29253550442654974	0.2836996323440232	0.30877317544102983	0.4001884378380255	0.31628825572127517	0.3134546956749421	0.42776807388688864	0.2862415927075251	0.47492396291876005	0.3166664262605032	0.2880593279141992	0.34868702822124403	0.3425270605799059	0.36604273462364834	0.2987843875644638	0.35937857408040486	0.2997336482105205	0.2929179338983477	0.29345067686219717	0.3700743276296978	0.2929995239366945	0.3165885209105237	0.319019142906883	0.25109721974597793	0.3472500874272544	0.32502098601941515	0.36795141541443255	0.2996333565313044	0.3228527667093346	0.3691631350250094	0.2792938406412755	0.3831358857680599	0.22212385058433753	0.0	0.3524514369217606	0.3830643701878932	0.34702354738616636	0.47889816244520345	0.35950203114333235	0.27145779054932184	0.28501539645362856	0.33441299184326156	0.35231599527506213	0.27986609685078456	0.3097328835109868	0.38027821354997304	0.31455104105853726	0.32290144927959147	0.2966009916910214	0.3488264816404812	0.40236275875314437	0.3286440477297761
f26pp	0.21494681576316693	0.3044909070540031	0.24855853255742344	0.22482726335755734	0.17789680524793378	0.4204026791119614	0.32286738392998326	0.31369000500657823	0.2575347856990959	0.26025449843301945	0.20345139894482295	0.2313014582391496	0.2255568677862591	0.19940696638047678	0.22054944178192054	0.1864654410978819	0.24569738520910112	0.29166806833854464	0.2682585258118241	0.18721017363826103	0.258975185267778	0.18845155581339046	0.2634555568163991	0.2720984683328276	0.20794698719540716	0.2886453326781576	0.21445316671927353	0.3494154999955583	0.42301385385834567	0.28807608298160725	0.2808635603117887	0.17957716640160665	0.17074129431908008	0.19581483741608668	0.28723009981308234	0.20332991769633207	0.200496357649999	0.3148097358619455	0.17328325468258196	0.3619656248938169	0.20370808823556005	0.1751009898892561	0.2357286901963009	0.22956872255496275	0.2530843965987052	0.18582604953952067	0.2464202360554618	0.18677531018557741	0.1799595958734046	0.18049233883725407	0.2571159896047547	0.1800411859117514	0.20363018288558063	0.20606080488193995	0.13813888172103492	0.2342917494023113	0.21206264799447205	0.2549930773894895	0.1866750185063613	0.2098944286843915	0.2562047970000663	0.16633550261633243	0.2701775477431168	0.19227569971676237	0.3524514369217606	0.0	0.23513888743112646	0.1990980646293997	0.34544105489424787	0.24654369311838925	0.15849945252437883	0.1720570584286855	0.22145465381831853	0.23935765725011907	0.16690775882584152	0.19677454548604373	0.26731987552502995	0.20159270303359422	0.20994311125464837	0.18364265366607832	0.23586814361553804	0.2894044207282012	0.21568570970483295
f10pp	0.24555974902929945	0.3351038403201356	0.27917146582355595	0.25544019662368983	0.2085097385140663	0.45101561237809384	0.3534803171961158	0.34430293827271075	0.2881477189652284	0.29086743169915197	0.23406433221095546	0.2619143915052821	0.2561698010523916	0.2300198996466093	0.25116237504805305	0.21707837436401442	0.27631031847523363	0.3222810016046771	0.2988714590779566	0.21782310690439355	0.28958811853391053	0.21906448907952297	0.2940684900825316	0.30271140159896004	0.23855992046153968	0.3192582659442902	0.24506609998540604	0.3800284332616909	0.45362678712447824	0.31868901624773976	0.31147649357792123	0.21019009966773916	0.2013542275852126	0.2264277706822192	0.31784303307921485	0.2339428509624646	0.23110929091613153	0.34542266912807806	0.20389618794871447	0.3925785581599494	0.23432102150169257	0.2057139231553886	0.2663416234624334	0.26018165582109526	0.28369732986483776	0.21643898280565319	0.2770331693215943	0.21738824345170993	0.2105725291395371	0.2111052721033866	0.2877289228708872	0.2106541191778839	0.23424311615171314	0.23667373814807247	0.16875181498716743	0.2649046826684438	0.24267558126060457	0.28560601065562197	0.21728795177249383	0.24050736195052402	0.28681773026619883	0.19694843588246494	0.3007904810092493	0.22288863298289488	0.3830643701878932	0.23513888743112646	0.0	0.19055106382977327	0.3760539881603804	0.27715662638452176	0.18911238579051134	0.202669991694818	0.25206758708445104	0.2699705905162516	0.19752069209197404	0.22738747875217624	0.29793280879116246	0.23220563629972674	0.2405560445207809	0.21425558693221083	0.26648107688167055	0.32001735399433373	0.24629864297096546
f14ppA	0.20951892622757262	0.2990630175184088	0.24313064302182913	0.21939937382196303	0.17246891571233947	0.414974789576367	0.31743949439438895	0.3082621154709839	0.25210689616350157	0.25482660889742514	0.19802350940922864	0.2258735687035553	0.2201289782506648	0.19397907684488247	0.21512155224632623	0.1810375515622876	0.2402694956735068	0.2862401788029503	0.26283063627622977	0.18178228410266672	0.2535472957321837	0.18302366627779615	0.2580276672808048	0.2666705787972332	0.20251909765981285	0.28321744314256336	0.20902527718367922	0.34398761045996407	0.4175859643227514	0.28264819344601294	0.2754356707761944	0.17414927686601234	0.16531340478348577	0.19038694788049237	0.28180221027748803	0.19790202816073776	0.1950684681144047	0.30938184632635124	0.16785536514698765	0.3565377353582226	0.19828019869996574	0.1696731003536618	0.2303008006607066	0.22414083301936844	0.2476565070631109	0.18039816000392636	0.24099234651986748	0.1813474206499831	0.1745317063378103	0.17506444930165976	0.25168810006916037	0.17461329637615708	0.19820229334998632	0.20063291534634564	0.1327109921854406	0.228863859866717	0.20663475845887777	0.2495651878538952	0.18124712897076703	0.2044665391487972	0.250776907464472	0.16090761308073814	0.2647496582075225	0.18684781018116808	0.34702354738616636	0.1990980646293997	0.19055106382977327	0.0	0.3400131653586536	0.24111580358279497	0.15307156298878452	0.16662916889309118	0.21602676428272422	0.23392976771452476	0.1614798692902472	0.19134665595044942	0.26189198598943564	0.1961648134979999	0.20451522171905406	0.178214764130484	0.23044025407994373	0.2839765311926069	0.21025782016923864
f20ppB	0.34139354128660987	0.430937632577446	0.3750052580808663	0.3512739888810002	0.30434353077137666	0.5468494046354042	0.4493141094534261	0.4401367305300211	0.38398151122253876	0.3867012239564623	0.3298981244682658	0.35774818376259243	0.352003593309702	0.32585369190391966	0.3469961673053634	0.31291216662132476	0.37214411073254394	0.41811479386198747	0.39470525133526696	0.31365689916170386	0.3854219107912209	0.3148982813368333	0.389902282339842	0.3985451938562704	0.33439371271885	0.4150920582016005	0.3408998922427164	0.4758622255190012	0.5494605793817886	0.4145228085050501	0.40731028583523154	0.3060238919250495	0.2971880198425229	0.32226156293952957	0.41367682533652517	0.32977664321977496	0.3269430831734419	0.4412564613853884	0.2997299802060248	0.4884123504172597	0.3301548137590029	0.3015477154126989	0.36217541571974377	0.35601544807840557	0.379531122122148	0.3122727750629635	0.37286696157890464	0.31322203570902024	0.3064063213968474	0.3069390643606969	0.3835627151281975	0.3064879114351942	0.33007690840902343	0.3325075304053827	0.26458560724447766	0.36073847492575406	0.3385093735179149	0.3814398029129323	0.31312174402980414	0.3363411542078343	0.3826515225235091	0.2927822281397752	0.3966242732665596	0.3187224252402052	0.47889816244520345	0.34544105489424787	0.3760539881603804	0.3400131653586536	0.0	0.3729904186418321	0.2849461780478216	0.2985037839521283	0.34790137934176135	0.36580438277356186	0.2933544843492843	0.3232212710094865	0.3937666010484728	0.328039428557037	0.3363898367780912	0.3100893791895211	0.3623148691389809	0.4158511462516441	0.34213243522827586
w19pp	0.2160112772146447	0.3055553685054809	0.2496229940089012	0.2258917248090351	0.17896126669941154	0.42146714056343915	0.323931845381461	0.314754466458056	0.25859924715057364	0.2613189598844972	0.2045158603963007	0.23236591969062736	0.22662132923773687	0.20047142783195454	0.2216139032333983	0.18752990254935967	0.24676184666057888	0.2927325297900224	0.26932298726330184	0.1882746350897388	0.2600396467192558	0.18951601726486822	0.26452001826787686	0.27316292978430534	0.20901144864688492	0.2897097941296354	0.2155176281707513	0.3504799614470361	0.42407831530982343	0.289140544433085	0.2819280217632665	0.1806416278530844	0.17180575577055784	0.19687929886756445	0.2882945612645601	0.20439437914780983	0.20156081910147677	0.31587419731342326	0.17434771613405972	0.36303008634529466	0.2047725496870378	0.17616545134073386	0.23679315164777867	0.2306331840064405	0.25414885805018295	0.18689051099099843	0.24748469750693955	0.18783977163705518	0.18102405732488236	0.18155680028873183	0.25818045105623244	0.18110564736322915	0.2046946443370584	0.2071252663334177	0.13920334317251268	0.23535621085378905	0.21312710944594981	0.25605753884096727	0.18773947995783907	0.21095889013586927	0.2572692584515441	0.1673999640678102	0.27124200919459457	0.19932629393833404	0.35950203114333235	0.24654369311838925	0.27715662638452176	0.24111580358279497	0.3729904186418321	0.0	0.1595639139758566	0.17312151988016325	0.22251911526979629	0.24042211870159683	0.16797222027731928	0.1978390069375215	0.2683843369765077	0.20265716448507198	0.21100757270612613	0.18470711511755608	0.2369326050670158	0.290468882179679	0.2167501711563107
w10pp	0.08789675479566178	0.17744084608649793	0.12150847158991826	0.09777720239005215	0.05084674428042859	0.2933526181444562	0.19581732296247806	0.18663994403907302	0.13048472473159067	0.13320443746551425	0.07640133797731774	0.1042513972716444	0.09850680681875391	0.07235690541297157	0.09349938081441535	0.0594153801303767	0.11864732424159591	0.1646180073710394	0.14120846484431887	0.06016011267075583	0.1319251243002728	0.061401494845885245	0.1364054958488939	0.14504840736532235	0.08089692622790196	0.16159527171065244	0.08740310575176832	0.22236543902805314	0.2959637928908405	0.16102602201410204	0.1538134993442835	0.05252710543410144	0.043691233351574876	0.06876477644858149	0.16018003884557713	0.07627985672882687	0.0734462966824938	0.18775967489444031	0.046233193715076754	0.2349155639263117	0.07665802726805485	0.04805092892175088	0.1086786292287957	0.10251866158745754	0.12603433563119998	0.05877598857201546	0.11937017508795657	0.05972524921807221	0.05290953490589938	0.053442277869748867	0.13006592863724947	0.05299112494424617	0.0765801219180754	0.0869586171462876	0.02379904622611617	0.12512182543214825	0.11314046305990365	0.15607089245492103	0.08775283357179291	0.11097224374982309	0.1572826120654979	0.067413317681764	0.1712553628085484	0.1112820533443236	0.27145779054932184	0.15849945252437883	0.18911238579051134	0.15307156298878452	0.2849461780478216	0.1595639139758566	0.0	0.028076438188003122	0.09440459285081329	0.11230759628261383	0.03985769785833629	0.0697244845185385	0.14026981455752474	0.07454264206608897	0.08289305028714315	0.056592592698573085	0.10881808264803286	0.162354359760696	0.08863564873732775
w16pp	0.10145436069996844	0.1909984519908046	0.13506607749422492	0.11133480829435881	0.06440435018473525	0.30691022404876284	0.20937492886678472	0.20019754994337968	0.14404233063589733	0.1467620433698209	0.0899589438816244	0.11780900317595105	0.11206441272306057	0.08591451131727823	0.107056986718722	0.07297298603468336	0.13220493014590257	0.17817561327534606	0.15476607074862553	0.07371771857506249	0.14548273020457947	0.07495910075019191	0.14996310175320055	0.158606013269629	0.09445453213220861	0.1751528776149591	0.10096071165607498	0.2359230449323598	0.3095213987951472	0.1745836279184087	0.16737110524859017	0.0660847113384081	0.057248839255881534	0.08232238235288815	0.1737376447498838	0.08983746263313352	0.08700390258680046	0.20131728079874697	0.05979079961938341	0.24847316983061835	0.0902156331723615	0.061608534826057534	0.12223623513310236	0.1160762674917642	0.13959194153550666	0.07233359447632212	0.13292778099226324	0.07328285512237886	0.06646714081020605	0.06699988377405552	0.14362353454155613	0.06654873084855284	0.09013772782238207	0.10051622305059425	0.037356652130422836	0.1386794313364549	0.12669806896421032	0.1696284983592277	0.10131043947609956	0.12452984965412975	0.17084021796980456	0.08097092358607066	0.18481296871285505	0.12483965924863026	0.28501539645362856	0.1720570584286855	0.202669991694818	0.16662916889309118	0.2985037839521283	0.17312151988016325	0.028076438188003122	0.0	0.10796219875511996	0.1258652021869205	0.05341530376264296	0.08328209042284516	0.1538274204618314	0.08810024797039565	0.09645065619144982	0.07015019860287976	0.12237568855233952	0.17591196566500267	0.10219325464163441
f22ppA	0.14495335673978946	0.2344974480306256	0.17856507353404594	0.15483380433417981	0.10790334622455626	0.35040922008858383	0.25287392490660576	0.2436965459832007	0.18754132667571838	0.1902610394096419	0.13345793992144542	0.16130799921577207	0.1555634087628816	0.12941350735709925	0.15055598275854304	0.11647198207450438	0.17570392618572359	0.22167460931516708	0.19826506678844658	0.1172167146148835	0.18898172624440052	0.11845809679001293	0.1934620977930216	0.20210500930945002	0.13795352817202963	0.21865187365478012	0.144459707695896	0.2794220409721808	0.35302039483496817	0.21808262395822972	0.21087010128841116	0.10958370737822912	0.10074783529570255	0.12582137839270918	0.21723664078970484	0.13333645867295457	0.1305028986266215	0.244816276838568	0.10328979565920443	0.2919721658704394	0.13371462921218252	0.10510753086587855	0.16573523117292338	0.15957526353158522	0.18309093757532768	0.11583259051614314	0.17642677703208426	0.11678185116219988	0.10996613685002705	0.11049887981387654	0.18712253058137712	0.11004772688837385	0.13363672386220307	0.1499138184402273	0.08675424752005588	0.18807702672608795	0.17609566435384336	0.21902609374886073	0.15070803486573262	0.17392744504376279	0.2202378133594376	0.1303685189757037	0.23421056410248808	0.1742372546382633	0.33441299184326156	0.22145465381831853	0.25206758708445104	0.21602676428272422	0.34790137934176135	0.22251911526979629	0.09440459285081329	0.10796219875511996	0.0	0.15715023011434925	0.08470033169007171	0.11456711835027392	0.18511244838926016	0.1193852758978244	0.1277356841188786	0.10143522653030851	0.16587468459216054	0.21941096170482371	0.14569225068145544
w7pp	0.16285636017159	0.2524004514624261	0.19646807696584648	0.17273680776598035	0.12580634965635681	0.3683122235203844	0.2707769283384063	0.26159954941500124	0.2054443301075189	0.20816404284144246	0.15136094335324596	0.17921100264757261	0.17346641219468212	0.1473165107888998	0.16845898619034355	0.13437498550630492	0.19360692961752413	0.23957761274696762	0.2161680702202471	0.13511971804668405	0.20688472967620103	0.13636110022181347	0.2113651012248221	0.22000801274125056	0.15585653160383017	0.23655487708658066	0.16236271112769654	0.29732504440398133	0.3709233982667687	0.23598562739003026	0.22877310472021173	0.12748671081002966	0.1186508387275031	0.14372438182450972	0.23513964422150535	0.15123946210475508	0.14840590205842202	0.2627192802703685	0.12119279909100497	0.3098751693022399	0.15161763264398306	0.1230105342976791	0.18363823460472392	0.17747826696338576	0.2009939410071282	0.13373559394794368	0.19432978046388477	0.13468485459400042	0.1278691402818276	0.12840188324567708	0.2050255340131777	0.1279507303201744	0.1515397272940036	0.16781682187202784	0.10465725095185642	0.20598003015788852	0.1939986677856439	0.23692909718066127	0.16861103829753316	0.19183044847556335	0.23814081679123814	0.14827152240750424	0.2521135675342886	0.19214025807006385	0.35231599527506213	0.23935765725011907	0.2699705905162516	0.23392976771452476	0.36580438277356186	0.24042211870159683	0.11230759628261383	0.1258652021869205	0.15715023011434925	0.0	0.0822841079326143	0.11624194687283287	0.18678727691181912	0.12106010442038334	0.12941051264143752	0.10311005505286747	0.18377768802396108	0.23731396513662423	0.16359525411325598
w18pp	0.09040646174731244	0.1799505530381486	0.12401817854156894	0.10028690934170281	0.05335645123207926	0.2958623250961068	0.19832702991412873	0.1891496509907237	0.13299443168324135	0.1357141444171649	0.0789110449289684	0.10676110422329507	0.10101651377040458	0.07486661236462225	0.09600908776606601	0.06192508708202737	0.12115703119324658	0.16712771432269008	0.14371817179596955	0.06266981962240649	0.1344348312519235	0.06391120179753591	0.13891520280054456	0.14755811431697302	0.08340663317955262	0.1641049786623031	0.08991281270341898	0.22487514597970382	0.29847349984249116	0.16353572896575272	0.15632320629593416	0.05503681238575211	0.04620094030322554	0.07127448340023215	0.1626897457972278	0.07878956368047754	0.07595600363414448	0.190269381846091	0.04874290066672742	0.23742527087796236	0.07916773421970551	0.05056063587340154	0.11118833618044636	0.1050283685391082	0.12854404258285065	0.061285695523666125	0.12187988203960723	0.062234956169722876	0.05541924185755005	0.055951984821399535	0.13257563558890012	0.055500831895896836	0.07908982886972607	0.0953669234477503	0.03220735252757887	0.13353013173361095	0.12154876936136635	0.16447919875638373	0.09616113987325561	0.1193805500512858	0.1656909183669606	0.0758216239832267	0.17966366911001108	0.11969035964578631	0.27986609685078456	0.16690775882584152	0.19752069209197404	0.1614798692902472	0.2933544843492843	0.16797222027731928	0.03985769785833629	0.05341530376264296	0.08470033169007171	0.0822841079326143	0.0	0.04379204844855531	0.11433737848754155	0.04861020599610579	0.05696061421715997	0.03066015662858991	0.11132778959968352	0.1648640667123467	0.09114535568897843
s24pp	0.12027324840751465	0.20981733969835079	0.15388496520177114	0.13015369600190502	0.08322323789228145	0.32572911175630903	0.2281938165743309	0.21901643765092588	0.16286121834344355	0.1655809310773671	0.10877783158917059	0.13662789088349725	0.13088330043060678	0.10473339902482444	0.12587587442626821	0.09179187374222957	0.15102381785344876	0.19699450098289228	0.17358495845617175	0.0925366062826087	0.1643016179121257	0.0937779884577381	0.16878198946074677	0.17742490097717523	0.11327341983975481	0.19397176532250532	0.11977959936362118	0.254741932639906	0.32834028650269337	0.1934025156259549	0.18618999295613636	0.08490359904595432	0.07606772696342774	0.10114127006043436	0.19255653245743	0.10865635034067975	0.10582279029434669	0.2201361685062932	0.07860968732692962	0.26729205753816454	0.10903452087990771	0.08042742253360374	0.14105512284064858	0.1348951551993104	0.15841082924305286	0.09115248218386833	0.15174666869980943	0.09210174282992509	0.08528602851775226	0.08581877148160175	0.16244242224910233	0.08536761855609903	0.10895661552992827	0.1252337101079525	0.06207413918778108	0.16339691839381315	0.15141555602156856	0.19434598541658593	0.12602792653345782	0.149247336711488	0.1955577050271628	0.1056884106434289	0.2095304557702133	0.14955714630598851	0.3097328835109868	0.19677454548604373	0.22738747875217624	0.19134665595044942	0.3232212710094865	0.1978390069375215	0.0697244845185385	0.08328209042284516	0.11456711835027392	0.11624194687283287	0.04379204844855531	0.0	0.13252779355179664	0.06680062106036089	0.07515102928141507	0.048850571692845	0.1411945762598857	0.19473085337254892	0.12101214234918063
f23ppB	0.19081857844650085	0.28036266973733703	0.22443029524075736	0.20069902604089124	0.15376856793126767	0.39627444179529525	0.29873914661331713	0.28956176768991215	0.2334065483824298	0.23612626111635332	0.17932316162815684	0.2071732209224835	0.20142863046959303	0.17527872906381067	0.19642120446525446	0.1623372037812158	0.221569147892435	0.2675398310218785	0.244130288495158	0.16308193632159493	0.23484694795111194	0.16432331849672435	0.23932731949973302	0.24797023101616145	0.18381874987874106	0.26451709536149154	0.19032492940260742	0.32528726267889224	0.3988856165416796	0.2639478456649411	0.2567353229951226	0.15544892908494054	0.14661305700241398	0.17168660009942058	0.2631018624964162	0.17920168037966597	0.1763681203333329	0.2906814985452794	0.14915501736591585	0.33783738757715076	0.17957985091889395	0.15097275257258996	0.2116004528796348	0.20544048523829664	0.2289561592820391	0.16169781222285456	0.22229199873879568	0.16264707286891134	0.1558313585567385	0.156364101520588	0.23298775228808857	0.15591294859508528	0.17950194556891452	0.19577904014693875	0.13261946922676732	0.2339422484327994	0.2219608860605548	0.26489131545557215	0.19657325657244407	0.21979266675047424	0.266103035066149	0.17623374068241515	0.2800757858091995	0.22010247634497476	0.38027821354997304	0.26731987552502995	0.29793280879116246	0.26189198598943564	0.3937666010484728	0.2683843369765077	0.14026981455752474	0.1538274204618314	0.18511244838926016	0.18678727691181912	0.11433737848754155	0.13252779355179664	0.0	0.13527423136349304	0.14362463958454721	0.11732418199597715	0.21173990629887193	0.2652761834115351	0.19155747238816684
s25pp	0.12509140595506513	0.21463549724590125	0.1587031227493216	0.13497185354945548	0.08804139543983193	0.3305472693038595	0.2330119741218814	0.22383459519847637	0.16767937589099402	0.1703990886249176	0.11359598913672109	0.14144604843104774	0.13570145797815725	0.10955155657237492	0.13069403197381868	0.09661003128978005	0.15584197540099926	0.20181265853044275	0.17840311600372222	0.09735476383015917	0.16911977545967616	0.0985961460052886	0.17360014700829723	0.1822430585247257	0.1180915773873053	0.19878992287005579	0.12459775691117167	0.2595600901874565	0.33315844405024386	0.1982206731735054	0.19100815050368686	0.08972175659350479	0.08088588451097822	0.10595942760798485	0.19737469000498048	0.11347450788823023	0.11064094784189717	0.22495432605384366	0.0834278448744801	0.27211021508571503	0.11385267842745819	0.08524558008115422	0.14587328038819905	0.13971331274686088	0.16322898679060335	0.09597063973141881	0.15656482624735993	0.09691990037747555	0.09010418606530274	0.09063692902915221	0.16726057979665282	0.09018577610364953	0.11377477307747876	0.13005186765550297	0.06689229673533156	0.16821507594136365	0.15623371356911903	0.19916414296413643	0.13084608408100828	0.15406549425903848	0.2003758625747133	0.1105065681909794	0.21434861331776378	0.15437530385353898	0.31455104105853726	0.20159270303359422	0.23220563629972674	0.1961648134979999	0.328039428557037	0.20265716448507198	0.07454264206608897	0.08810024797039565	0.1193852758978244	0.12106010442038334	0.04861020599610579	0.06680062106036089	0.13527423136349304	0.0	0.05621165169134423	0.029911194102774173	0.1460127338074362	0.19954901092009936	0.1258302998967311
w25pp	0.13344181417611933	0.22298590546695546	0.16705353097037579	0.1433222617705097	0.09639180366088612	0.33889767752491373	0.2413623823429356	0.23218500341953058	0.17602978411204823	0.17874949684597177	0.12194639735777527	0.14979645665210195	0.14405186619921145	0.11790196479342911	0.1390444401948729	0.10496043951083424	0.16419238362205346	0.21016306675149693	0.18675352422477642	0.10570517205121337	0.17747018368073036	0.10694655422634278	0.18195055522935144	0.19059346674577987	0.12644198560835948	0.20714033109110996	0.13294816513222585	0.26791049840851067	0.341508852271298	0.2065710813945596	0.19935855872474104	0.09807216481455899	0.08923629273203242	0.11430983582903903	0.20572509822603469	0.12182491610928442	0.11899135606295136	0.23330473427489784	0.09177825309553429	0.28046062330676924	0.12220308664851239	0.09359598830220842	0.15422368860925323	0.1480637209679151	0.17157939501165753	0.10432104795247299	0.1649152344684141	0.10527030859852975	0.09845459428635692	0.0989873372502064	0.175610988017707	0.09853618432470371	0.12212518129853295	0.13840227587655718	0.07524270495638574	0.17656548416241782	0.16458412179017323	0.20751455118519058	0.1391964923020625	0.16241590248009266	0.20872627079576744	0.11885697641203358	0.22269902153881793	0.1627257120745932	0.32290144927959147	0.20994311125464837	0.2405560445207809	0.20451522171905406	0.3363898367780912	0.21100757270612613	0.08289305028714315	0.09645065619144982	0.1277356841188786	0.12941051264143752	0.05696061421715997	0.07515102928141507	0.14362463958454721	0.05621165169134423	0.0	0.03689898756615596	0.15436314202849039	0.20789941914115356	0.13418070811778532
f16ppB	0.10714135658754924	0.19668544787838538	0.1407530733818057	0.11702180418193961	0.07009134607231604	0.3125972199363436	0.21506192475436553	0.2058845458309605	0.14972932652347815	0.1524490392574017	0.09564593976920518	0.12349599906353186	0.11775140861064137	0.09160150720485903	0.1127439826063028	0.07865998192226416	0.13789192603348338	0.18386260916292685	0.16045306663620634	0.07940471446264329	0.15116972609216028	0.0806460966377727	0.15565009764078136	0.1642930091572098	0.1001415280197894	0.18083987350253988	0.10664770754365577	0.24161004081994059	0.31520839468272793	0.18027062380598952	0.17305810113617096	0.0717717072259889	0.06293583514346233	0.08800937824046895	0.1794246406374646	0.09552445852071434	0.09269089847438128	0.20700427668632776	0.06547779550696421	0.25416016571819916	0.0959026290599423	0.06729553071363834	0.12792323102068315	0.121763263379345	0.14527893742308745	0.07802059036390292	0.13861477687984403	0.07896985100995968	0.07215413669778685	0.07268687966163634	0.14931053042913692	0.07223572673613363	0.09582472370996287	0.1121018182879871	0.048942247367815675	0.15026502657384777	0.13828366420160315	0.18121409359662052	0.11289603471349241	0.1361154448915226	0.1824258132071974	0.0925565188234635	0.19639856395024788	0.1364252544860231	0.2966009916910214	0.18364265366607832	0.21425558693221083	0.178214764130484	0.3100893791895211	0.18470711511755608	0.056592592698573085	0.07015019860287976	0.10143522653030851	0.10311005505286747	0.03066015662858991	0.048850571692845	0.11732418199597715	0.029911194102774173	0.03689898756615596	0.0	0.1280626844399203	0.18159896155258348	0.10788025052921522
s3pp	0.09498266313475918	0.19895873237976436	0.1430263578831847	0.11929508868331859	0.07236463057369502	0.32696804889366815	0.23236104686648085	0.22318366794307581	0.1670284486355935	0.16974816136951704	0.11294506188132054	0.14079512117564721	0.13505053072275672	0.10890062931697439	0.13004310471841815	0.0959591040343795	0.15519104814559873	0.2011617312750422	0.1777521887483217	0.09670383657475863	0.16846884820427563	0.09794521874988804	0.1729492197528967	0.18159213126932516	0.11744065013190476	0.19813899561465523	0.12394682965577114	0.2589091629320559	0.3325075167948433	0.19756974591810483	0.1903572232482863	0.09844672031425633	0.08961084823172977	0.1146843913287364	0.20609965372573202	0.12219947160898179	0.11936591156264871	0.2399253097734028	0.09839882859403924	0.28708119880527416	0.12882366214701735	0.10021656380071337	0.1608442641077582	0.15468429646642004	0.1869439876179274	0.11968564055874287	0.18027982707468398	0.12063490120479964	0.1138191868926268	0.11435192985647628	0.19097558062397688	0.11390077693097359	0.13748977390480283	0.16432730823744687	0.10116773731727542	0.20249051652330752	0.19050915415106293	0.23343958354608024	0.16512152466295218	0.18834093484098235	0.2346513031566571	0.14478200877292327	0.2486240538997076	0.18865074443548288	0.3488264816404812	0.23586814361553804	0.26648107688167055	0.23044025407994373	0.3623148691389809	0.2369326050670158	0.10881808264803286	0.12237568855233952	0.16587468459216054	0.18377768802396108	0.11132778959968352	0.1411945762598857	0.21173990629887193	0.1460127338074362	0.15436314202849039	0.1280626844399203	0.0	0.16944026809979346	0.09572155707642517
f3pp	0.13171122982425948	0.25249500949242754	0.19656263499584786	0.17283136579598174	0.1259009076863582	0.38050432600633133	0.285897323979144	0.276719945055739	0.2205647257482567	0.22328443848218021	0.1664813389939837	0.19433139828831036	0.18858680783541992	0.16243690642963754	0.18357938183108136	0.1494953811470427	0.20872732525826188	0.25469800838770534	0.2312884658609849	0.1502401136874218	0.22200512531693883	0.15148149586255122	0.2264854968655599	0.23512840838198834	0.17097692724456792	0.2516752727273184	0.17748310676843432	0.3124454400447191	0.3860437939075065	0.251106023030768	0.24389350036094948	0.1519829974269195	0.14314712534439294	0.16822066844139955	0.2596359308383952	0.17573574872164494	0.17290218867531187	0.29346158688606594	0.15193510570670243	0.3406174759179373	0.18235993925968053	0.15375284091337654	0.21438054122042138	0.2082205735790832	0.2404802647305906	0.17322191767140604	0.23381610418734716	0.17417117831746282	0.16735546400529	0.16788820696913948	0.24451185773664003	0.16743705404363673	0.191026051017466	0.21786358535011002	0.15470401442993859	0.2560267936359707	0.24404543126372608	0.2869758606587434	0.21865780177561533	0.24187721195364553	0.2881875802693203	0.19831828588558642	0.3021603310123708	0.24218702154814603	0.40236275875314437	0.2894044207282012	0.32001735399433373	0.2839765311926069	0.4158511462516441	0.290468882179679	0.162354359760696	0.17591196566500267	0.21941096170482371	0.23731396513662423	0.1648640667123467	0.19473085337254892	0.2652761834115351	0.19954901092009936	0.20789941914115356	0.18159896155258348	0.16944026809979346	0.0	0.09013768630862229
