	f13pp	f16ppA	w16pp	w19pp	S19H1	f3pp	s3pp	f30pp	w3pp	s30pp	f17ppB	f4pp	w1pp	f1pp	f17ppA	w11pp	f12ppA	s1pp	f14ppB	S3Hp	F1H1	f20ppA	w20pp	s29pp	w29pp	f21pp	w12pp	f20ppB	s18pp	w18pp	w31pp	f23ppA	f25pp	f16ppB	w10pp	s10pp	w25pp	s25pp	w24pp	S4Hp	w9pp	w26pp	f26pp	S26Hp	s26pp	s12pp	f6ppB	f18pp	f31pp	w13pp	f12ppB	w7pp	s7pp	s8pp	s13pp	w8pp	w32pp	s32pp	w6pp	f6ppA	s20pp	w17pp	f22ppB	w22pp	f22ppA	s22pp	f32pp	s31pp	s19pp	s24pp	F3H1	s14pp	S18H1	S20H1	w14pp	f15pp	w15pp	s15pp	f29pp	f10pp	f14ppA	f19pp	f11pp	f24pp	f28pp	w28pp	s28pp	f9pp	f2pp	w2pp	s2pp	F7H1	S8Hp	w4pp	S2Hp	F14H1A	F8H1	s11pp	S27H1	S14Hp	s9pp	s17pp	S12Hp	S15Hp	S16H2	w23pp	s23pp	w27pp	s27pp	s21pp	w21pp	f8pp	f23ppB	f7pp
f2pp	0.04211575299059525	0.04846995358736463	0.053733365747538175	0.049411238464486744	0.26472792867517725	0.14497494299103103	0.08473069828230471	0.0724599600470231	0.07039094355206818	0.08170923187718454	0.05167289733889698	0.052147462597605526	0.05432141637191593	0.05401590155034524	0.06404434694620303	0.05884674720252268	0.047847608466314626	0.0889706350650395	0.04892672402217388	0.2582264494067468	0.2640824173872679	0.05308230412337066	0.06547264433037045	0.06406432610122353	0.06406432610122353	0.059460358413910966	0.05664557166349961	0.08236432425173268	0.068900938448097	0.0701646728968397	0.08765468639304382	0.07471037683328272	0.057048807982731244	0.06001227202044416	0.06667605851843261	0.09611555964251642	0.07137356992954583	0.07872829557746387	0.04946304933659882	0.28255231315668006	0.11145733310059099	0.08232809495121984	0.10425740204705394	0.2974796441041171	0.14263169270554835	0.05483999623426403	0.09677004795002773	0.08088778817342288	0.0988265055584397	0.07110026623348072	0.05944375324908371	0.1211294590696008	0.10122490083722527	0.09133584027017863	0.1019281424715323	0.12268526448173982	0.08391889768337181	0.0922766024262539	0.10853785518192878	0.08968746706539764	0.16284977104979886	0.0595918981075045	0.07087846388423286	0.08795195937820033	0.09434126346684714	0.07885561195948566	0.04559828752071478	0.09231810399637277	0.14938935582978818	0.04944649243162545	0.2925169689901307	0.22502661791666664	0.20044188556334486	0.26708445398308067	0.0559538337244793	0.07260237486675655	0.07775444116831354	0.09113107399786646	0.047589893697123735	0.044936079410066485	0.03987908526927203	0.03833671623707088	0.03954694169832844	0.032223283390621	0.047959899572767056	0.044980620371207994	0.04684753239213471	0.01474749824296642	0.0	0.0029070702598057063	0.0029070702598057063	0.22967312765521017	0.10495777320783206	0.040205836428271746	0.272548562876846	0.2787664927824189	0.2399346117161526	0.14047401929805692	0.2561718569562865	0.24546585122630915	0.04043994958579062	0.10096227104975383	0.12724211526454718	0.26346851294933415	0.2767094142906632	0.10467702341980634	0.14922043317586275	0.07044976765015379	0.06596144160318945	0.06532074413893427	0.05656803805094707	0.027396794929153194	0.030002007760533442	0.04042387981897363
w2pp	0.04365306617684301	0.05000726677361239	0.055270678933785934	0.0509485516507345	0.26626524186142503	0.14651225617727878	0.08626801146855248	0.07399727323327085	0.07192825673831593	0.08324654506343229	0.05321021052514474	0.053684775783853285	0.05585872955816369	0.055553214736593	0.06558166013245079	0.060384060388770436	0.049384921652562384	0.09050794825128725	0.05046403720842164	0.2597637625929946	0.2656197305735157	0.054619617309618416	0.06700995751661822	0.06560163928747129	0.06560163928747129	0.060997671600158725	0.05818288484974737	0.08390163743798043	0.07043825163434475	0.07170198608308746	0.08919199957929158	0.07624769001953047	0.058586121168979	0.06154958520669192	0.06821337170468036	0.09765287282876417	0.07291088311579358	0.08026560876371164	0.05100036252284658	0.2840896263429278	0.11299464628683875	0.0838654081374676	0.1057947152333017	0.29901695729036487	0.1441690058917961	0.056377309420511786	0.0983073611362755	0.08242510135967063	0.10036381874468747	0.07263757941972848	0.060981066435331466	0.12266677225584857	0.10276221402347302	0.0928731534564264	0.10346545565778006	0.12422257766798758	0.08545621086961958	0.09381391561250166	0.11007516836817655	0.0912247802516454	0.16438708423604662	0.06112921129375226	0.07241577707048061	0.08948927256444808	0.0958785766530949	0.08039292514573343	0.04713560070696254	0.09385541718262053	0.15092666901603594	0.050983805617873204	0.29405428217637847	0.2265639311029144	0.2019791987495926	0.26862176716932845	0.057491146910727056	0.0741396880530043	0.07929175435456129	0.09266838718411423	0.049127206883371494	0.046473392596314236	0.04141639845551979	0.039874029423318635	0.04108425488457619	0.03376059657686876	0.04949721275901481	0.04651793355745575	0.04838484557838247	0.016284811429214178	0.0029070702598057063	0.0	2.00000100005818e-06	0.23121044084145792	0.10649508639407981	0.0417431496145195	0.2740858760630937	0.2803038059686666	0.24147192490240035	0.14201133248430467	0.25770917014253425	0.2470031644125569	0.04197726277203838	0.1024995842360016	0.12877942845079493	0.26500582613558193	0.278246727476911	0.1062143366060541	0.1507577463621105	0.07198708083640154	0.0674987547894372	0.06685805732518202	0.05810535123719482	0.028934108115400953	0.0315393209467812	0.04196119300522139
s2pp	0.04365306617684301	0.05000726677361239	0.055270678933785934	0.0509485516507345	0.26626524186142503	0.14651225617727878	0.08626801146855248	0.07399727323327085	0.07192825673831593	0.08324654506343229	0.05321021052514474	0.053684775783853285	0.05585872955816369	0.055553214736593	0.06558166013245079	0.060384060388770436	0.049384921652562384	0.09050794825128725	0.05046403720842164	0.2597637625929946	0.2656197305735157	0.054619617309618416	0.06700995751661822	0.06560163928747129	0.06560163928747129	0.060997671600158725	0.05818288484974737	0.08390163743798043	0.07043825163434475	0.07170198608308746	0.08919199957929158	0.07624769001953047	0.058586121168979	0.06154958520669192	0.06821337170468036	0.09765287282876417	0.07291088311579358	0.08026560876371164	0.05100036252284658	0.2840896263429278	0.11299464628683875	0.0838654081374676	0.1057947152333017	0.29901695729036487	0.1441690058917961	0.056377309420511786	0.0983073611362755	0.08242510135967063	0.10036381874468747	0.07263757941972848	0.060981066435331466	0.12266677225584857	0.10276221402347302	0.0928731534564264	0.10346545565778006	0.12422257766798758	0.08545621086961958	0.09381391561250166	0.11007516836817655	0.0912247802516454	0.16438708423604662	0.06112921129375226	0.07241577707048061	0.08948927256444808	0.0958785766530949	0.08039292514573343	0.04713560070696254	0.09385541718262053	0.15092666901603594	0.050983805617873204	0.29405428217637847	0.2265639311029144	0.2019791987495926	0.26862176716932845	0.057491146910727056	0.0741396880530043	0.07929175435456129	0.09266838718411423	0.049127206883371494	0.046473392596314236	0.04141639845551979	0.039874029423318635	0.04108425488457619	0.03376059657686876	0.04949721275901481	0.04651793355745575	0.04838484557838247	0.016284811429214178	0.0029070702598057063	2.00000100005818e-06	0.0	0.23121044084145792	0.10649508639407981	0.0417431496145195	0.2740858760630937	0.2803038059686666	0.24147192490240035	0.14201133248430467	0.25770917014253425	0.2470031644125569	0.04197726277203838	0.1024995842360016	0.12877942845079493	0.26500582613558193	0.278246727476911	0.1062143366060541	0.1507577463621105	0.07198708083640154	0.0674987547894372	0.06685805732518202	0.05810535123719482	0.028934108115400953	0.0315393209467812	0.04196119300522139
F7H1	0.25069606213751383	0.2570502627342832	0.2623136748944568	0.25799154761140536	0.47330823782209586	0.3535552521379496	0.2933110074292233	0.28104026919394165	0.27897125269898676	0.29028954102410315	0.26025320648581557	0.2607277717445241	0.2629017255188345	0.2625962106972638	0.2726246560931216	0.26742705634944125	0.2564279176132332	0.29755094421195805	0.25750703316909246	0.4668067585536654	0.4726627265341865	0.2616626132702892	0.27405295347728903	0.2726446352481421	0.2726446352481421	0.26804066756082956	0.2652258808104182	0.2909446333986513	0.2774812475950156	0.2787449820437583	0.2962349955399624	0.2832906859802013	0.2656291171296498	0.26859258116736273	0.27525636766535116	0.304695868789435	0.2799538790764644	0.28730860472438247	0.2580433584835174	0.4911326223035986	0.3200376422475096	0.2909084040981384	0.3128377111939725	0.5060599532510357	0.3512120018524669	0.2634203053811826	0.3053503570969463	0.28946809732034146	0.3074068147053583	0.2796805753803993	0.2680240623960023	0.32970976821651937	0.30980520998414385	0.2999161494170972	0.31050845161845086	0.3312655736286584	0.2924992068302904	0.3008569115731725	0.3171181643288474	0.2982677762123162	0.3714300801967174	0.2681722072544231	0.2794587730311514	0.29653226852511894	0.30292157261376573	0.28743592110640426	0.25417859666763337	0.30089841314329135	0.3579696649767068	0.258026801578544	0.5010972781370493	0.4336069270635852	0.40902219471026346	0.4756647631299993	0.26453414287139787	0.28118268401367513	0.28633475031523214	0.29971138314478507	0.25617020284404235	0.25351638855698505	0.2484593944161906	0.24691702538398946	0.24812725084524703	0.24080359253753958	0.25654020871968564	0.2535609295181266	0.2554278415390533	0.23364174748004596	0.22967312765521017	0.23121044084145792	0.23121044084145792	0.0	0.25830644069886605	0.21933471003086483	0.46153483600268885	0.46775276590826176	0.4289208848419954	0.32946029242389974	0.44515813008212934	0.43445212435215197	0.24902025873270922	0.3095425801966724	0.33582242441146576	0.47204882209625276	0.4852897234375818	0.31325733256672494	0.35780074232278136	0.27903007679707237	0.274541750750108	0.27390105328585285	0.2651483471978657	0.23597710407607178	0.23858231690745202	0.24900418896589221
S8Hp	0.12598070769013578	0.13233490828690514	0.13759832044707868	0.13327619316402725	0.3485928833747178	0.22883989769057153	0.16859565298184523	0.1563249147465636	0.15425589825160868	0.16557418657672504	0.1355378520384375	0.13601241729714603	0.13818637107145643	0.13788085624988575	0.14790930164574354	0.14271170190206317	0.1317125631658551	0.17283558976458	0.13279167872171438	0.34209140410628736	0.34794737208680837	0.13694725882291114	0.14933759902991095	0.14792928080076403	0.14792928080076403	0.14332531311345148	0.14051052636304012	0.16622927895127318	0.1527658931476375	0.1540296275963802	0.17151964109258433	0.15857533153282322	0.14091376268227174	0.14387722671998465	0.1505410132179731	0.17998051434205692	0.15523852462908633	0.1625932502770044	0.1333280040361393	0.36641726785622053	0.1953222878001315	0.16619304965076034	0.18812235674659444	0.3813445988036576	0.22649664740508885	0.13870495093380453	0.18063500264956822	0.16475274287296338	0.18269146025798022	0.15496522093302123	0.14330870794862421	0.2049944137691413	0.18508985553676577	0.17520079496971913	0.18579309717107279	0.2065502191812803	0.16778385238291232	0.1761415571257944	0.1924028098814693	0.17355242176493813	0.24671472574933936	0.143456852807045	0.15474341858377336	0.17181691407774083	0.17820621816638765	0.16272056665902618	0.12946324222025526	0.17618305869591327	0.23325431052932868	0.13331144713116594	0.3763819236896712	0.30889157261620714	0.28430684026288533	0.3509494086826212	0.1398187884240198	0.15646732956629705	0.16161939586785404	0.17499602869740696	0.13145484839666421	0.12880103410960697	0.12374403996881253	0.12220167093661137	0.12341189639786893	0.1160882380901615	0.13182485427230756	0.12884557507074848	0.1307124870916752	0.10892639303266788	0.10495777320783206	0.10649508639407981	0.10649508639407981	0.25830644069886605	0.0	0.09461935558348675	0.3368194815553108	0.3430374114608837	0.3042055303946174	0.20474493797652168	0.3204427756347513	0.30973676990477395	0.12430490428533111	0.18482722574929433	0.21110706996408768	0.3473334676488747	0.36057436899020373	0.18854197811934684	0.23308538787540323	0.1543147223496943	0.14982639630272993	0.14918569883847477	0.14043299275048757	0.11126174962869369	0.11386696246007394	0.12428883451851414
w4pp	0.06122877091057543	0.06758297150734481	0.07284638366751836	0.06852425638446692	0.28384094659515746	0.1640879609110112	0.10384371620228489	0.09157297796700327	0.08950396147204835	0.10082224979716473	0.07078591525887716	0.07126048051758571	0.07343443429189611	0.07312891947032542	0.08315736486618322	0.07795976512250286	0.0669606263862948	0.10808365298501967	0.06803974194215406	0.277339467326727	0.28319543530724806	0.07219532204335083	0.08458566225035064	0.0831773440212037	0.0831773440212037	0.07857337633389114	0.07575858958347978	0.10147734217171286	0.08801395636807717	0.08927769081681988	0.10676770431302399	0.0938233947532629	0.07616182590271142	0.07912528994042434	0.08578907643841278	0.1152285775624966	0.09048658784952601	0.09784131349744404	0.068576067256579	0.3016653310766602	0.13057035102057116	0.10144111287120001	0.12337041996703413	0.3165926620240973	0.16174471062552853	0.07395301415424421	0.1158830658700079	0.10000080609340305	0.11793952347841988	0.09021328415346089	0.07855677116906389	0.14024247698958098	0.12033791875720545	0.11044885819015882	0.12104116039151247	0.14179828240172	0.10303191560335198	0.11138962034623409	0.12765087310190895	0.10880048498537781	0.18196278896977905	0.07870491602748468	0.08999148180421303	0.10706497729818051	0.11345428138682731	0.09796862987946584	0.06471130544069496	0.11143112191635295	0.16850237374976837	0.06855951035160562	0.3116299869101109	0.24413963583664683	0.21955490348332501	0.2861974719030609	0.07506685164445948	0.09171539278673674	0.09686745908829372	0.11024409191784665	0.06670291161710391	0.06404909733004666	0.058992103189252215	0.057449734157051055	0.05865995961830862	0.05133630131060118	0.06707291749274724	0.06409363829118818	0.0659605503121149	0.04417445625310755	0.040205836428271746	0.0417431496145195	0.0417431496145195	0.21933471003086483	0.09461935558348675	0.0	0.27206754477575046	0.27828547468132336	0.23945359361505705	0.13999300119696137	0.25569083885519095	0.2449848331252136	0.0595529675057708	0.12007528896973402	0.14635513318452736	0.28258153086931437	0.2958224322106434	0.12379004133978652	0.1683334510958429	0.08956278557013397	0.08507445952316962	0.08443376205891445	0.07568105597092725	0.04650981284913337	0.049115025680513624	0.059536897738953806
S2Hp	0.2935714973591496	0.299925697955919	0.30518911011609257	0.30086698283304114	0.5161836730437317	0.3964306873595854	0.33618644265085906	0.3239157044155775	0.32184668792062254	0.33316497624573893	0.30312864170745135	0.3036032069661599	0.3057771607404703	0.30547164591889964	0.3155000913147574	0.31030249157107703	0.299303352834869	0.34042637943359383	0.30038246839072824	0.5096821937753012	0.5155381617558222	0.304538048491925	0.3169283886989248	0.31552007046977787	0.31552007046977787	0.31091610278246534	0.308101316032054	0.333820068620287	0.32035668281665136	0.3216204172653941	0.3391104307615982	0.3261661212018371	0.3085045523512856	0.3114680163889985	0.31813180288698695	0.3475713040110708	0.3228293142981002	0.33018403994601825	0.3009187937051532	0.5340080575252344	0.36291307746914536	0.3337838393197742	0.3557131464156083	0.5489353884726715	0.3940874370741027	0.3062957406028184	0.3482257923185821	0.33234353254197724	0.3502822499269941	0.3225560106020351	0.3108994976176381	0.37258520343815515	0.35268064520577963	0.342791584638733	0.35338388684008665	0.37414100885029417	0.3353746420519262	0.34373234679480824	0.35999359955048316	0.341143211433952	0.41430551541835325	0.31104764247605887	0.3223342082527872	0.33940770374675466	0.3457970078354015	0.33031135632804004	0.29705403188926915	0.34377384836492714	0.4008451001983426	0.3009022368001798	0.5439727133586851	0.476482362285221	0.4518976299318992	0.5185401983516351	0.30740957809303365	0.3240581192353109	0.3292101855368679	0.34258681836642085	0.2990456380656781	0.29639182377862083	0.2913348296378264	0.28979246060562525	0.2910026860668828	0.28367902775917536	0.2994156439413214	0.29643636473976237	0.2983032767606891	0.2765171827016818	0.272548562876846	0.2740858760630937	0.2740858760630937	0.46153483600268885	0.3368194815553108	0.27206754477575046	0.0	0.44365149529260794	0.45889887738297763	0.35943828496488195	0.47513612262311156	0.4644301168931342	0.291895693954345	0.3524180154183082	0.37869785963310154	0.5149242573178885	0.5281651586592175	0.3561327677883607	0.4006761775444171	0.32190551201870815	0.31741718597174384	0.31677648850748863	0.30802378241950146	0.2788525392977076	0.2814577521290878	0.291879624187528
F14H1A	0.2997894272647225	0.3061436278614919	0.31140704002166547	0.30708491273861405	0.5224016029493046	0.4026486172651583	0.34240437255643197	0.3301336343211504	0.32806461782619545	0.33938290615131184	0.30934657161302426	0.3098211368717328	0.3119950906460432	0.31168957582447254	0.32171802122033033	0.31652042147664994	0.3055212827404419	0.34664430933916673	0.30660039829630115	0.5159001236808741	0.5217560916613951	0.3107559783974979	0.3231463186044977	0.3217380003753508	0.3217380003753508	0.31713403268803825	0.3143192459376269	0.3400379985258599	0.32657461272222427	0.327838347170967	0.3453283606671711	0.33238405110741	0.3147224822568585	0.3176859462945714	0.32434973279255985	0.3537892339166437	0.3290472442036731	0.33640196985159115	0.3071367236107261	0.5402259874308073	0.36913100737471827	0.3400017692253471	0.3619310763211812	0.5551533183782444	0.4003053669796756	0.3125136705083913	0.354443722224155	0.33856146244755014	0.356500179832567	0.328773940507608	0.317117427523211	0.37880313334372806	0.35889857511135254	0.3490095145443059	0.35960181674565955	0.38035893875586707	0.3415925719574991	0.34995027670038115	0.36621152945605606	0.3473611413395249	0.42052344532392616	0.3172655723816318	0.3285521381583601	0.34562563365232757	0.3520149377409744	0.33652928623361295	0.30327196179484206	0.34999177827050004	0.4070630301039155	0.3071201667057527	0.550190643264258	0.4827002921907939	0.4581155598374721	0.524758128257208	0.31362750799860656	0.3302760491408838	0.33542811544244083	0.34880474827199376	0.305263567971251	0.30260975368419374	0.2975527595433993	0.29601039051119815	0.2972206159724557	0.28989695766474827	0.3056335738468943	0.3026542946453353	0.304521206666262	0.2827351126072547	0.2787664927824189	0.2803038059686666	0.2803038059686666	0.46775276590826176	0.3430374114608837	0.27828547468132336	0.44365149529260794	0.0	0.46511680728855054	0.36565621487045485	0.48135405252868446	0.4706480467987071	0.2981136238599179	0.3586359453238811	0.38491578953867445	0.5211421872234614	0.5343830885647904	0.36235069769393363	0.40689410744999	0.32812344192428106	0.32363511587731675	0.32299441841306153	0.31424171232507436	0.2850704692032805	0.2876756820346607	0.2980975540931009
F8H1	0.2609575461984563	0.2673117467952257	0.27257515895539924	0.2682530316723478	0.4835697218830383	0.3638167361988921	0.30357249149016574	0.29130175325488417	0.2892327367599292	0.3005510250850456	0.27051469054675803	0.27098925580546657	0.27316320957977697	0.2728576947582063	0.2828861401540641	0.2776885404103837	0.26668940167417565	0.3078124282729005	0.2677685172300349	0.4770682426146079	0.4829242105951289	0.2719240973312317	0.2843144375382315	0.28290611930908455	0.28290611930908455	0.278302151621772	0.27548736487136066	0.3012061174595937	0.28774273165595804	0.28900646610470077	0.30649647960090487	0.29355217004114376	0.2758906011905923	0.2788540652283052	0.2855178517262936	0.31495735285037746	0.29021536313740687	0.2975700887853249	0.26830484254445985	0.5013941063645411	0.33029912630845204	0.30116988815908086	0.323099195254915	0.5163214373119782	0.3614734859134094	0.27368178944212507	0.31561184115788876	0.2997295813812839	0.31766829876630076	0.28994205944134177	0.27828554645694475	0.33997125227746183	0.3200666940450863	0.31017763347803967	0.3207699356793933	0.34152705768960084	0.30276069089123286	0.3111183956341149	0.32737964838978983	0.30852926027325867	0.38169156425765993	0.27843369131536555	0.28972025709209387	0.30679375258606134	0.3131830566747082	0.2976974051673467	0.2644400807285758	0.31115989720423376	0.3682311490376492	0.2682882856394865	0.5113587621979917	0.4438684111245277	0.41928367877120587	0.4859262471909417	0.27479562693234033	0.2914441680746176	0.29659623437617455	0.3099728672057275	0.26643168690498475	0.2637778726179275	0.25872087847713304	0.2571785094449319	0.25838873490618947	0.25106507659848204	0.2668016927806281	0.26382241357906905	0.26568932559999575	0.2439032315409884	0.2399346117161526	0.24147192490240035	0.24147192490240035	0.4289208848419954	0.3042055303946174	0.23945359361505705	0.45889887738297763	0.46511680728855054	0.0	0.322083275995263	0.4377811136534926	0.4270751079235152	0.2592817427936516	0.3198040642576149	0.3460839084724082	0.48231030615719517	0.4955512074985242	0.32351881662766735	0.36806222638372377	0.28929156085801483	0.28480323481105047	0.2841625373467953	0.2754098312588081	0.2462385881370142	0.24884380096839445	0.2592656730268347
s11pp	0.16149695378036058	0.16785115437712997	0.1731145665373035	0.16879243925425208	0.3841091294649426	0.26435614378079636	0.20411189907207006	0.19184116083678843	0.1897721443418335	0.20109043266694987	0.17105409812866232	0.17152866338737086	0.17370261716168128	0.17339710234011058	0.18342554773596836	0.178227947992288	0.16722880925607997	0.20835183585480482	0.1683079248119392	0.37760765019651216	0.3834636181770332	0.172463504913136	0.18485384512013578	0.18344552689098886	0.18344552689098886	0.17884155920367628	0.17602677245326492	0.201745525041498	0.18828213923786233	0.18954587368660503	0.20703588718280913	0.19409157762304804	0.17643000877249657	0.17939347281020948	0.18605725930819794	0.21549676043228175	0.19075477071931116	0.1981094963672292	0.16884425012636414	0.4019335139464454	0.2308385338903563	0.20170929574098517	0.22363860283681927	0.4168608448938824	0.26201289349531365	0.17422119702402936	0.21615124873979308	0.2002689889631882	0.21820770634820502	0.19048146702324603	0.17882495403884904	0.24051065985936615	0.2206061016269906	0.21071704105994396	0.22130934326129764	0.24206646527150516	0.20330009847313713	0.21165780321601924	0.2279190559716941	0.20906866785516298	0.2822309718395642	0.17897309889726984	0.19025966467399819	0.20733316016796566	0.21372246425661245	0.19823681274925098	0.16497948831048012	0.2116993047861381	0.2687705566195535	0.1688276932213908	0.411898169779896	0.344407818706432	0.3198230863531102	0.386465654772846	0.17533503451424465	0.19198357565652188	0.19713564195807887	0.2105122747876318	0.16697109448688907	0.16431728019983183	0.15926028605903736	0.1577179170268362	0.15892814248809378	0.15160448418038633	0.1673411003625324	0.16436182116097334	0.16622873318190007	0.1444426391228927	0.14047401929805692	0.14201133248430467	0.14201133248430467	0.32946029242389974	0.20474493797652168	0.13999300119696137	0.35943828496488195	0.36565621487045485	0.322083275995263	0.0	0.2782656514306385	0.29790339344439887	0.15982115037555594	0.2203434718395192	0.2466233160543125	0.3828497137390995	0.39609061508042853	0.22405822420957167	0.2686016339656281	0.18983096843991912	0.18534264239295478	0.1847019449286996	0.1759492388407124	0.14677799571891853	0.14938320855029877	0.15980508060873896
S27H1	0.27719479143859016	0.28354899203535955	0.2888124041955331	0.2844902769124817	0.4998069671231722	0.3800539814390259	0.3198097367302996	0.307538998495018	0.3054699820000631	0.3167882703251795	0.2867519357868919	0.28722650104560044	0.28940045481991084	0.28909493999834013	0.2991233853941979	0.2939257856505176	0.2829266469143095	0.3240496735130344	0.2840057624701688	0.4933054878547417	0.49916145583526284	0.28816134257136555	0.30055168277836536	0.2991433645492184	0.2991433645492184	0.2945393968619059	0.29172461011149453	0.3174433626997276	0.3039799768960919	0.30524371134483463	0.32273372484103874	0.3097894152812776	0.29212784643072615	0.29509131046843906	0.3017550969664275	0.3311945980905113	0.30645260837754074	0.3138073340254588	0.2845420877845937	0.5176313516046749	0.3465363715485859	0.3174071333992147	0.33933644049504885	0.532558682552112	0.37771073115354326	0.28991903468225894	0.33184908639802263	0.3159668266214178	0.33390554400643463	0.30617930468147564	0.2945227916970786	0.3562084975175957	0.3363039392852202	0.32641487871817354	0.3370071809195272	0.3577643029297347	0.31899793613136673	0.32735564087424884	0.3436168936299237	0.32476650551339253	0.39792880949779375	0.2946709365554994	0.30595750233222774	0.32303099782619527	0.32942030191484206	0.3139346504074806	0.2806773259687097	0.3273971424443677	0.3844683942777831	0.28452553087962035	0.5275960074381256	0.46010565636466155	0.4355209240113398	0.5021634924310756	0.2910328721724742	0.30768141331475146	0.3128334796163085	0.3262101124458614	0.2826689321451187	0.2800151178580614	0.27495812371726697	0.2734157546850658	0.27462598014632333	0.2673023218386159	0.28303893802076197	0.2800596588192029	0.2819265708401296	0.26014047678112234	0.2561718569562865	0.25770917014253425	0.25770917014253425	0.44515813008212934	0.3204427756347513	0.25569083885519095	0.47513612262311156	0.48135405252868446	0.4377811136534926	0.2782656514306385	0.0	0.4136012311026285	0.27551898803378555	0.33604130949774874	0.3623211537125421	0.4985475513973291	0.5117884527386581	0.3397560618678013	0.3842994716238577	0.3055288060981487	0.30104048005118433	0.3003997825869292	0.291647076498942	0.26247583337714814	0.26508104620852835	0.27550291826696854
S14Hp	0.26648878570861284	0.27284298630538223	0.2781063984655558	0.27378427118250437	0.48910096139319487	0.36934797570904865	0.3091037310003223	0.2968329927650407	0.29476397627008577	0.30608226459520216	0.2760459300569146	0.2765204953156231	0.2786944490899335	0.27838893426836286	0.28841737966422065	0.28321977992054026	0.2722206411843322	0.31334366778305706	0.27329975674019147	0.48259948212476445	0.48845545010528546	0.27745533684138823	0.28984567704838804	0.2884373588192411	0.2884373588192411	0.28383339113192857	0.2810186043815172	0.30673735696975024	0.2932739711661146	0.2945377056148573	0.3120277191110614	0.2990834095513003	0.2814218407007488	0.28438530473846174	0.2910490912364502	0.320488592360534	0.2957466026475634	0.3031013282954815	0.2738360820546164	0.5069253458746976	0.3358303658186086	0.3067011276692374	0.32863043476507153	0.5218526768221348	0.36700472542356594	0.2792130289522816	0.3211430806680453	0.30526082089144047	0.3231995382764573	0.2954732989514983	0.2838167859671013	0.3455024917876184	0.32559793355524286	0.3157088729881962	0.3263011751895499	0.3470582971997574	0.3082919304013894	0.31664963514427147	0.3329108878999464	0.3140604997834152	0.3872228037678165	0.2839649308255221	0.2952514966022504	0.3123249920962179	0.31871429618486474	0.30322864467750327	0.2699713202387324	0.31669113671439036	0.3737623885478058	0.27381952514964303	0.5168900017081484	0.44939965063468423	0.4248149182813624	0.4914574867010983	0.2803268664424969	0.29697540758477414	0.30212747388633115	0.3155041067158841	0.2719629264151413	0.26930911212808406	0.26425211798728965	0.2627097489550885	0.263919974416346	0.2565963161086386	0.27233293229078465	0.2693536530892256	0.2712205651101523	0.24943447105114494	0.24546585122630915	0.2470031644125569	0.2470031644125569	0.43445212435215197	0.30973676990477395	0.2449848331252136	0.4644301168931342	0.4706480467987071	0.4270751079235152	0.29790339344439887	0.4136012311026285	0.0	0.2648129823038082	0.3253353037677714	0.35161514798256477	0.4878415456673517	0.5010824470086808	0.3290500561378239	0.3735934658938803	0.2948228003681714	0.290334474321207	0.28969377685695186	0.28094107076896463	0.25176982764717076	0.25437504047855103	0.2647969125369912
s9pp	0.044679166075597014	0.051033366672366395	0.05629677883253994	0.05197465154948851	0.26729134176017905	0.14753835607603277	0.08729411136730647	0.07502337313202485	0.07295435663706994	0.08427264496218631	0.054236310423898745	0.05471087568260729	0.056884829456917696	0.056579314635347	0.0666077600312048	0.06141016028752444	0.05041102155131639	0.09153404815004125	0.05149013710717564	0.26078986249174857	0.26664583047226964	0.05564571720837242	0.06803605741537222	0.06662773918622529	0.06662773918622529	0.06202377149891273	0.05920898474850137	0.08492773733673445	0.07146435153309875	0.07272808598184147	0.09021809947804557	0.07727378991828449	0.05961222106773301	0.06257568510544592	0.06923947160343437	0.09867897272751819	0.0739369830145476	0.08129170866246563	0.05202646242160058	0.2851157262416818	0.11402074618559274	0.0848915080362216	0.10682081513205571	0.3000430571891189	0.14519510579055012	0.05740340931926579	0.09933346103502949	0.08345120125842463	0.10138991864344146	0.07366367931848247	0.06200716633408547	0.12369287215460256	0.10378831392222704	0.0938992533551804	0.10449155555653405	0.12524867756674157	0.08648231076837357	0.09484001551125568	0.11110126826693054	0.0922508801503994	0.16541318413480063	0.062155311192506266	0.07344187696923461	0.0905153724632021	0.0969046765518489	0.08141902504448742	0.04816170060571655	0.09488151708137453	0.15195276891478995	0.05200990551662721	0.2950803820751325	0.2275900310016684	0.2030052986483466	0.26964786706808247	0.05851724680948106	0.07516578795175832	0.08031785425331531	0.09369448708286823	0.0501533067821255	0.04749949249506825	0.0424424983542738	0.04090012932207264	0.0421103547833302	0.03478669647562276	0.05497199609342437	0.05199271689186531	0.05385962891279202	0.04440856941062643	0.04043994958579062	0.04197726277203838	0.04197726277203838	0.24902025873270922	0.12430490428533111	0.0595529675057708	0.291895693954345	0.2981136238599179	0.2592817427936516	0.15982115037555594	0.27551898803378555	0.2648129823038082	0.0	0.06908532281618834	0.10370080265462446	0.23992720033941148	0.2531681016807405	0.08113571080988363	0.12567912056594005	0.06193992698638894	0.0574516009394246	0.05681090347516942	0.04805819738718222	0.029960208014154957	0.03256542084553521	0.04298729290397539
