	w22pp	w28pp	w20pp	f9pp	f25pp	w27pp	w25pp	w21pp	w29pp	w32pp	w2pp	w13pp	w15pp	f26pp	w14pp	f17ppA	f13pp	f12ppB	f11pp	f19pp	w1pp	w9pp	w17pp	w18pp	w16pp	w11pp	w26pp	w12pp	w3pp	w10pp	w19pp	f6ppB	f6ppA	f15pp	f12ppA	f10pp	f24pp	f1pp	f17ppB	f2pp	f16ppA	f32pp	31219	S4Hp	S30H1	S9H1	F16H1	530055	S14Hp	31360	S6Hp	31300	S13Hp	S21H1	S28Hp	S2Hp	F3H1	F7H1	S26Hp	530451	F29H1	F14H1B	F6H1	S16H2	w31pp	f30pp	f8pp	f23ppB	f18pp	f23ppA	f4pp	f20ppA	w8pp	f14ppA	f21pp	w4pp	f7pp	w24pp	w23pp	f28pp	f16ppB
F16H1	0.6616564398366543	0.6355140587222601	0.6767757141418678	0.7118526100583583	0.6810462180040486	0.6490969921985055	0.6429366513302733	0.6478746537603495	0.6462443061613935	0.6758898772539279	0.6494536488071467	0.6804361915936826	0.6783618979215296	0.6331502816080771	0.6406120460880704	0.7118535309926173	0.6701634407616187	0.6351153909151019	0.6521582222674609	0.5994849714511534	0.6021614110313722	0.6228820294279339	0.6022406812669355	0.6308041718263458	0.6460531510962939	0.6043740934409753	0.6269840296031507	0.6559366719154335	0.6372307097193982	0.6126952974586922	0.5926258659788357	0.6288864407896663	0.6856328442823199	0.6533050100534985	0.6343686983130419	0.570445818973479	0.575665781578953	0.5534029794354394	0.5912800686512476	0.6081070293957633	0.6061006332950138	0.569734040096416	0.502306038896233	0.5258793691152976	0.5269255407623085	0.5199065807926393	0.0	0.07867183201443602	0.45727581198572287	0.44910613833501667	0.5086511975188885	0.5146695563474392	0.5257216766324236	0.5261851631424252	0.46965224613771983	0.4953308447356814	0.49310010659634973	0.5304132700058134	0.7052618489192857	0.7816176314064913	0.849812678457311	0.807538588923224	0.8108577607782168	0.8022974045502203	0.5760405487314368	0.6001705316425687	0.5885964883111615	0.6590984996904505	0.6566039868438657	0.6689594490346251	0.6067218748872362	0.578927862478178	0.5788961475924733	0.5922546900801867	0.6440726555494413	0.6284737665863935	0.6081953936084318	0.652478560718866	0.671356256406041	0.7239980468392118	0.6914545321747543
530055	0.6525986909833804	0.6264563098689861	0.6677179652885938	0.7027948612050844	0.6719884691507747	0.6400392433452315	0.6338789024769994	0.6388169049070755	0.6371865573081196	0.666832128400654	0.6403958999538728	0.6713784427404087	0.6693041490682556	0.6240925327548031	0.6315542972347965	0.7027957821393434	0.6611056919083448	0.626057642061828	0.643100473414187	0.5904272225978795	0.5931036621780983	0.61382428057466	0.5931829324136616	0.6217464229730719	0.63699540224302	0.5953163445877013	0.6179262807498768	0.6468789230621595	0.6281729608661243	0.6036375486054183	0.5835681171255618	0.6198286919363923	0.6765750954290459	0.6442472612002246	0.625310949459768	0.5613880701202051	0.5666080327256791	0.5443452305821654	0.5822223197979737	0.5990492805424894	0.5970428844417399	0.5606762912431421	0.49324829004295917	0.5168216202620237	0.5178677919090346	0.5108488319393655	0.07867183201443602	0.0	0.44821806313244905	0.44004838948174285	0.4995934486656147	0.5056118074941652	0.5166639277791498	0.5171274142891513	0.4605944972844459	0.4862730958824075	0.48404235774307586	0.5213555211525396	0.6962041000660117	0.7725598825532175	0.8407549296040372	0.7984808400699501	0.801800011924943	0.7932396556969463	0.566982799878163	0.5911127827892948	0.5795387394578876	0.6500407508371766	0.6475462379905917	0.6599017001813512	0.5976641260339622	0.569870113624904	0.5698383987391994	0.5831969412269128	0.6350149066961673	0.6194160177331196	0.5991376447551578	0.6434208118655921	0.6622985075527671	0.7149402979859378	0.6823967833214803
S14Hp	0.6912937326869387	0.6651513515725445	0.7064130069921521	0.7414899029086427	0.710683510854333	0.6787342850487899	0.6725739441805577	0.6775119466106339	0.6758815990116779	0.7055271701042123	0.6790909416574311	0.710073484443967	0.707999190771814	0.6627875744583615	0.6702493389383548	0.7414908238429017	0.6998007336119031	0.6647526837653863	0.6817955151177453	0.6291222643014378	0.6317987038816566	0.6525193222782183	0.6318779741172199	0.6604414646766302	0.6756904439465783	0.6340113862912596	0.6566213224534351	0.6855739647657179	0.6668680025696826	0.6423325903089766	0.6222631588291201	0.6585237336399506	0.7152701371326042	0.6829423029037829	0.6640059911633263	0.6000831118237634	0.6053030744292374	0.5830402722857237	0.620917361501532	0.6377443222460477	0.6357379261452982	0.5993713329467004	0.5319433317465174	0.555516661965582	0.5565628336125928	0.5495438736429237	0.45727581198572287	0.44821806313244905	0.0	0.4787434311853011	0.5382884903691729	0.5443068491977235	0.5553589694827081	0.5558224559927096	0.4992895389880042	0.5249681375859658	0.5227373994466341	0.5600505628560978	0.73489914176957	0.8112549242567757	0.8794499713075954	0.8371758817735084	0.8404950536285012	0.8319346974005046	0.6056778415817212	0.6298078244928531	0.6182337811614459	0.6887357925407349	0.68624127969415	0.6985967418849095	0.6363591677375205	0.6085651553284623	0.6085334404427577	0.6218919829304711	0.6737099483997256	0.6581110594366779	0.6378326864587162	0.6821158535691504	0.7009935492563254	0.7536353396894961	0.7210918250250387
31360	0.6196409078461877	0.5934985267317935	0.6347601821514012	0.6698370780678917	0.6390306860135819	0.607081460208039	0.6009211193398067	0.6058591217698829	0.6042287741709269	0.6338743452634612	0.60743811681668	0.638420659603216	0.6363463659310629	0.5911347496176105	0.5985965140976038	0.6698379990021508	0.6281479087711521	0.5930998589246353	0.6101426902769943	0.5574694394606868	0.5601458790409056	0.5808664974374673	0.5602251492764689	0.5887886398358793	0.6040376191058274	0.5623585614505087	0.5849684976126841	0.6139211399249669	0.5952151777289316	0.5706797654682256	0.5506103339883691	0.5868709087991997	0.6436173122918533	0.6112894780630319	0.5923531663225753	0.5284302869830124	0.5336502495884864	0.5113874474449727	0.549264536660781	0.5660914974052967	0.5640851013045471	0.5277185081059493	0.46029050690576645	0.48386383712483094	0.48491000877184187	0.4778910488021727	0.44910613833501667	0.44004838948174285	0.4787434311853011	0.0	0.4189031613876898	0.4249215202162403	0.4359736405012249	0.43643712701122644	0.379904210006521	0.4055828086044826	0.403352070465151	0.4883977380153468	0.663246316928819	0.7396020994160247	0.8077971464668444	0.7655230569327574	0.7688422287877502	0.7602818725597535	0.5340250167409702	0.5581549996521021	0.5465809563206949	0.617082967699984	0.6145884548533991	0.6269439170441585	0.5647063428967696	0.5369123304877114	0.5368806156020067	0.5502391580897201	0.6020571235589747	0.5864582345959269	0.5661798616179652	0.6104630287283994	0.6293407244155744	0.6819825148487453	0.6494390001842877
S6Hp	0.6791859670300596	0.6530435859156654	0.694305241335273	0.7293821372517636	0.6985757451974539	0.6666265193919108	0.6604661785236786	0.6654041809537548	0.6637738333547988	0.6934194044473332	0.666983176000552	0.6979657187870879	0.6958914251149348	0.6506798088014824	0.6581415732814757	0.7293830581860226	0.687692967955024	0.6526449181085072	0.6696877494608662	0.6170144986445587	0.6196909382247775	0.6404115566213392	0.6197702084603408	0.6483336990197511	0.6635826782896992	0.6219036206343805	0.644513556796556	0.6734661991088388	0.6547602369128035	0.6302248246520975	0.610155393172241	0.6464159679830715	0.7031623714757251	0.6708345372469038	0.6518982255064472	0.5879753461668843	0.5931953087723583	0.5709325066288446	0.6088095958446529	0.6256365565891686	0.6236301604884191	0.5872635672898213	0.5198355660896383	0.5434088963087028	0.5444550679557136	0.5374361079860446	0.5086511975188885	0.4995934486656147	0.5382884903691729	0.4189031613876898	0.0	0.29260891629218344	0.45387114024793407	0.45433462675793557	0.39780170975323015	0.42348030835119177	0.42124957021186005	0.5479427971992186	0.722791376112691	0.7991471585998966	0.8673422056507163	0.8250681161166293	0.8283872879716221	0.8198269317436255	0.5935700759248421	0.617700058835974	0.6061260155045668	0.6766280268838558	0.674133514037271	0.6864889762280304	0.6242514020806414	0.5964573896715832	0.5964256747858786	0.609784217273592	0.6616021827428465	0.6460032937797988	0.6257249208018371	0.6700080879122713	0.6888857835994463	0.741527574032617	0.7089840593681596
31300	0.6852043258586101	0.6590619447442159	0.7003236001638236	0.7354004960803141	0.7045941040260044	0.6726448782204613	0.6664845373522291	0.6714225397823053	0.6697921921833493	0.6994377632758837	0.6730015348291025	0.7039840776156384	0.7019097839434854	0.6566981676300329	0.6641599321100262	0.7354014170145731	0.6937113267835745	0.6586632769370577	0.6757061082894167	0.6230328574731092	0.625709297053328	0.6464299154498897	0.6257885672888913	0.6543520578483016	0.6696010371182497	0.627921979462931	0.6505319156251065	0.6794845579373893	0.660778595741354	0.636243183480648	0.6161737520007915	0.6524343268116221	0.7091807303042756	0.6768528960754543	0.6579165843349977	0.5939937049954348	0.5992136676009088	0.5769508654573952	0.6148279546732034	0.6316549154177191	0.6296485193169696	0.5932819261183718	0.5258539249181888	0.5494272551372534	0.5504734267842643	0.5434544668145951	0.5146695563474392	0.5056118074941652	0.5443068491977235	0.4249215202162403	0.29260891629218344	0.0	0.4598894990764846	0.46035298558648613	0.40382006858178066	0.4294986671797423	0.4272679290404106	0.5539611560277692	0.7288097349412415	0.8051655174284471	0.8733605644792668	0.8310864749451798	0.8344056468001726	0.825845290572176	0.5995884347533926	0.6237184176645245	0.6121443743331173	0.6826463857124063	0.6801518728658215	0.6925073350565809	0.630269760909192	0.6024757485001337	0.6024440336144291	0.6158025761021425	0.667620541571397	0.6520216526083493	0.6317432796303876	0.6760264467408218	0.6949041424279968	0.7475459328611676	0.7150024181967101
S13Hp	0.6962564461435946	0.6701140650292003	0.711375720448808	0.7464526163652986	0.7156462243109889	0.6836969985054457	0.6775366576372136	0.6824746600672897	0.6808443124683338	0.7104898835608682	0.684053655114087	0.7150361979006229	0.7129619042284698	0.6677502879150173	0.6752120523950107	0.7464535372995575	0.704763447068559	0.6697153972220422	0.6867582285744012	0.6340849777580937	0.6367614173383125	0.6574820357348742	0.6368406875738758	0.6654041781332861	0.6806531574032342	0.6389740997479155	0.661584035910091	0.6905366782223737	0.6718307160263385	0.6472953037656325	0.627225872285776	0.6634864470966065	0.7202328505892601	0.6879050163604388	0.6689687046199821	0.6050458252804193	0.6102657878858933	0.5880029857423796	0.6258800749581879	0.6427070357027036	0.6407006396019541	0.6043340464033563	0.5369060452031733	0.5604793754222379	0.5615255470692488	0.5545065870995797	0.5257216766324236	0.5166639277791498	0.5553589694827081	0.4359736405012249	0.45387114024793407	0.4598894990764846	0.0	0.0839946570196592	0.36002125395732765	0.38569985255528927	0.3834691144159576	0.5650132763127538	0.7398618552262259	0.8162176377134317	0.8844126847642514	0.8421385952301643	0.8454577670851572	0.8368974108571605	0.6106405550383772	0.634770537949509	0.6231964946181018	0.6936985059973908	0.6912039931508059	0.7035594553415654	0.6413218811941764	0.6135278687851182	0.6134961538994136	0.626854696387127	0.6786726618563815	0.6630737728933338	0.642795399915372	0.6870785670258063	0.7059562627129813	0.758598053146152	0.7260545384816945
S21H1	0.6967199326535961	0.6705775515392018	0.7118392069588095	0.7469161028753001	0.7161097108209904	0.6841604850154472	0.6780001441472151	0.6829381465772912	0.6813077989783353	0.7109533700708697	0.6845171416240885	0.7154996844106244	0.7134253907384713	0.6682137744250188	0.6756755389050122	0.746917023809559	0.7052269335785605	0.6701788837320437	0.6872217150844027	0.6345484642680952	0.637224903848314	0.6579455222448757	0.6373041740838773	0.6658676646432876	0.6811166439132357	0.639437586257917	0.6620475224200925	0.6910001647323752	0.67229420253634	0.647758790275634	0.6276893587957775	0.663949933606608	0.7206963370992616	0.6883685028704403	0.6694321911299836	0.6055093117904208	0.6107292743958948	0.5884664722523811	0.6263435614681894	0.6431705222127051	0.6411641261119556	0.6047975329133578	0.5373695317131749	0.5609428619322394	0.5619890335792503	0.5549700736095813	0.5261851631424252	0.5171274142891513	0.5558224559927096	0.43643712701122644	0.45433462675793557	0.46035298558648613	0.0839946570196592	0.0	0.36048474046732926	0.3861633390652908	0.38393260092595916	0.5654767628227553	0.7403253417362275	0.8166811242234333	0.884876171274253	0.8426020817401659	0.8459212535951588	0.8373608973671621	0.6111040415483787	0.6352340244595105	0.6236599811281033	0.6941619925073923	0.6916674796608074	0.7040229418515669	0.6417853677041779	0.6139913552951197	0.6139596404094151	0.6273181828971285	0.679136148366383	0.6635372594033353	0.6432588864253735	0.6875420535358078	0.7064197492229828	0.7590615396561535	0.726518024991696
S28Hp	0.6401870156488908	0.6140446345344965	0.6553062899541042	0.6903831858705948	0.6595767938162851	0.6276275680107419	0.6214672271425098	0.6264052295725859	0.62477488197363	0.6544204530661644	0.6279842246193832	0.6589667674059191	0.656892473733766	0.6116808574203135	0.6191426219003069	0.6903841068048537	0.6486940165738552	0.6136459667273384	0.6306887980796974	0.5780155472633899	0.5806919868436087	0.6014126052401704	0.580771257079172	0.6093347476385823	0.6245837269085304	0.5829046692532117	0.6055146054153872	0.6344672477276699	0.6157612855316347	0.5912258732709287	0.5711564417910722	0.6074170166019027	0.6641634200945563	0.631835585865735	0.6128992741252783	0.5489763947857155	0.5541963573911894	0.5319335552476758	0.5698106444634841	0.5866376052079998	0.5846312091072503	0.5482646159086524	0.4808366147084695	0.5044099449275341	0.5054561165745449	0.4984371566048758	0.46965224613771983	0.4605944972844459	0.4992895389880042	0.379904210006521	0.39780170975323015	0.40382006858178066	0.36002125395732765	0.36048474046732926	0.0	0.08176200902152773	0.19192230339217725	0.5089438458180499	0.6837924247315221	0.7601482072187278	0.8283432542695475	0.7860691647354605	0.7893883365904533	0.7808279803624567	0.5545711245436733	0.5787011074548052	0.567127064123398	0.637629075502687	0.6351345626561021	0.6474900248468616	0.5852524506994726	0.5574584382904144	0.5574267234047098	0.5707852658924232	0.6226032313616777	0.60700434239863	0.5867259694206682	0.6310091365311025	0.6498868322182775	0.7025286226514482	0.6699851079869907
S2Hp	0.6658656142468523	0.639723233132458	0.6809848885520657	0.7160617844685563	0.6852553924142466	0.6533061666087034	0.6471458257404713	0.6520838281705474	0.6504534805715915	0.6800990516641259	0.6536628232173447	0.6846453660038806	0.6825710723317275	0.637359456018275	0.6448212204982684	0.7160627054028152	0.6743726151718167	0.6393245653252999	0.6563673966776589	0.6036941458613514	0.6063705854415702	0.6270912038381319	0.6064498556771335	0.6350133462365438	0.6502623255064919	0.6085832678511732	0.6311932040133487	0.6601458463256314	0.6414398841295962	0.6169044718688902	0.5968350403890337	0.6330956151998642	0.6898420186925178	0.6575141844636965	0.6385778727232398	0.574654993383677	0.579874955989151	0.5576121538456373	0.5954892430614456	0.6123162038059613	0.6103098077052118	0.573943214506614	0.5065152133064311	0.5300885435254956	0.5311347151725065	0.5241157552028375	0.4953308447356814	0.4862730958824075	0.5249681375859658	0.4055828086044826	0.42348030835119177	0.4294986671797423	0.38569985255528927	0.3861633390652908	0.08176200902152773	0.0	0.21760090199013887	0.5346224444160115	0.7094710233294838	0.7858268058166895	0.8540218528675092	0.8117477633334221	0.815066935188415	0.8065065789604183	0.5802497231416349	0.6043797060527667	0.5928056627213595	0.6633076741006485	0.6608131612540636	0.6731686234448231	0.6109310492974341	0.5831370368883759	0.5831053220026713	0.5964638644903847	0.6482818299596392	0.6326829409965915	0.6124045680186297	0.656687735129064	0.675565430816239	0.7282072212494097	0.6956637065849522
F3H1	0.6636348761075207	0.6374924949931264	0.6787541504127341	0.7138310463292247	0.683024654274915	0.6510754284693718	0.6449150876011397	0.6498530900312158	0.6482227424322599	0.6778683135247943	0.6514320850780131	0.682414627864549	0.6803403341923959	0.6351287178789434	0.6425904823589368	0.7138319672634836	0.6721418770324851	0.6370938271859683	0.6541366585383273	0.6014634077220198	0.6041398473022386	0.6248604656988003	0.6042191175378019	0.6327826080972122	0.6480315873671603	0.6063525297118416	0.628962465874017	0.6579151081862998	0.6392091459902646	0.6146737337295586	0.5946043022497021	0.6308648770605326	0.6876112805531862	0.6552834463243649	0.6363471345839082	0.5724242552443454	0.5776442178498193	0.5553814157063057	0.593258504922114	0.6100854656666297	0.6080790695658802	0.5717124763672824	0.5042844751670994	0.527857805386164	0.5289039770331749	0.5218850170635058	0.49310010659634973	0.48404235774307586	0.5227373994466341	0.403352070465151	0.42124957021186005	0.4272679290404106	0.3834691144159576	0.38393260092595916	0.19192230339217725	0.21760090199013887	0.0	0.5323917062766799	0.707240285190152	0.7835960676773578	0.8517911147281775	0.8095170251940904	0.8128361970490833	0.8042758408210866	0.5780189850023033	0.6021489679134351	0.5905749245820279	0.6610769359613169	0.658582423114732	0.6709378853054915	0.6087003111581025	0.5809062987490443	0.5808745838633397	0.5942331263510531	0.6460510918203076	0.6304522028572599	0.6101738298792981	0.6544569969897324	0.6733346926769074	0.7259764831100781	0.6934329684456206
F7H1	0.6639737394471555	0.6378313583327613	0.679093013752369	0.7141699096688595	0.6833635176145498	0.6514142918090067	0.6452539509407745	0.6501919533708507	0.6485616057718947	0.6782071768644291	0.6517709484176479	0.6827534912041838	0.6806791975320308	0.6354675812185783	0.6429293456985716	0.7141708306031185	0.6724807403721199	0.6374326905256031	0.6544755218779621	0.6018022710616546	0.6044787106418734	0.6251993290384351	0.6045579808774367	0.633121471436847	0.6483704507067951	0.6066913930514765	0.6293013292136519	0.6582539715259347	0.6395480093298994	0.6150125970691934	0.5949431655893369	0.6312037404001675	0.687950143892821	0.6556223096639997	0.6366859979235431	0.5727631185839802	0.5779830811894542	0.5557202790459406	0.5935973682617488	0.6104243290062645	0.608417932905515	0.5720513397069172	0.5046233385067342	0.5281966687257988	0.5292428403728097	0.5222238804031405	0.5304132700058134	0.5213555211525396	0.5600505628560978	0.4883977380153468	0.5479427971992186	0.5539611560277692	0.5650132763127538	0.5654767628227553	0.5089438458180499	0.5346224444160115	0.5323917062766799	0.0	0.7075791485297869	0.7839349310169925	0.8521299780678122	0.8098558885337253	0.813175060388718	0.8046147041607215	0.578357848341938	0.6024878312530699	0.5909137879216627	0.6614157993009517	0.6589212864543669	0.6712767486451263	0.6090391744977374	0.5812451620886792	0.5812134472029745	0.5945719896906879	0.6463899551599425	0.6307910661968947	0.610512693218933	0.6547958603293672	0.6736735560165422	0.726315346449713	0.6937718317852555
S26Hp	0.6863276007203581	0.6601852196059639	0.7014468750255716	0.7365237709420621	0.7057173788877524	0.6737681530822093	0.6676078122139771	0.6725458146440533	0.6709154670450973	0.7005610381376317	0.6741248096908505	0.7051073524773864	0.7030330588052334	0.6578214424917809	0.6652832069717742	0.7365246918763211	0.6948346016453225	0.6597865517988057	0.6768293831511647	0.6241561323348572	0.626832571915076	0.6475531903116377	0.6269118421506393	0.6554753327100497	0.6707243119799977	0.6290452543246791	0.6516551904868545	0.6806078327991373	0.661901870603102	0.637366458342396	0.6172970268625395	0.6535576016733701	0.7103040051660237	0.6779761709372023	0.6590398591967457	0.5951169798571828	0.6003369424626568	0.5780741403191432	0.6159512295349514	0.6327781902794671	0.6307717941787176	0.5944052009801198	0.6303275998495591	0.6539009300686236	0.6549471017156345	0.6479281417459655	0.7052618489192857	0.6962041000660117	0.73489914176957	0.663246316928819	0.722791376112691	0.7288097349412415	0.7398618552262259	0.7403253417362275	0.6837924247315221	0.7094710233294838	0.707240285190152	0.7075791485297869	0.0	0.2744244303234205	0.34261947737424026	0.3003453878401532	0.303664559695146	0.2951042034671494	0.6007117096151408	0.6248416925262725	0.6132676491948653	0.6837696605741543	0.6812751477275695	0.6936306099183289	0.63139303577094	0.6035990233618818	0.6035673084761771	0.6169258509638905	0.6687438164331451	0.6531449274700973	0.6328665544921356	0.6771497216025698	0.6960274172897448	0.7486692077229156	0.7161256930584581
530451	0.762683383207564	0.7365410020931697	0.7778026575127774	0.812879553429268	0.7820731613749583	0.7501239355694151	0.743963594701183	0.7489015971312591	0.7472712495323032	0.7769168206248376	0.7504805921780564	0.7814631349645923	0.7793888412924392	0.7341772249789867	0.7416389894589801	0.812880474363527	0.7711903841325284	0.7361423342860116	0.7531851656383706	0.7005119148220631	0.7031883544022819	0.7239089727988436	0.7032676246378452	0.7318311151972555	0.7470800944672036	0.7054010368118849	0.7280109729740604	0.7569636152863431	0.7382576530903079	0.7137222408296019	0.6936528093497454	0.7299133841605759	0.7866597876532295	0.7543319534244082	0.7353956416839516	0.6714727623443887	0.6766927249498627	0.654429922806349	0.6923070120221573	0.709133972766673	0.7071275766659235	0.6707609834673257	0.7066833823367649	0.7302567125558294	0.7313028842028402	0.7242839242331711	0.7816176314064913	0.7725598825532175	0.8112549242567757	0.7396020994160247	0.7991471585998966	0.8051655174284471	0.8162176377134317	0.8166811242234333	0.7601482072187278	0.7858268058166895	0.7835960676773578	0.7839349310169925	0.2744244303234205	0.0	0.3189317091962516	0.2766576196621645	0.2799767915171573	0.2714164352891607	0.6770674921023465	0.7011974750134784	0.6896234316820712	0.7601254430613602	0.7576309302147753	0.7699863924055348	0.7077488182581458	0.6799548058490876	0.679923090963383	0.6932816334510964	0.7450995989203509	0.7295007099573032	0.7092223369793415	0.7535055040897757	0.7723831997769507	0.8250249902101214	0.792481475545664
F29H1	0.8308784302583837	0.8047360491439894	0.8459977045635971	0.8810746004800877	0.850268208425778	0.8183189826202348	0.8121586417520027	0.8170966441820788	0.8154662965831229	0.8451118676756573	0.8186756392288761	0.849658182015412	0.8475838883432589	0.8023722720298064	0.8098340365097998	0.8810755214143466	0.8393854311833481	0.8043373813368313	0.8213802126891903	0.7687069618728828	0.7713834014531016	0.7921040198496633	0.7714626716886649	0.8000261622480752	0.8152751415180233	0.7735960838627046	0.7962060200248801	0.8251586623371628	0.8064527001411276	0.7819172878804216	0.7618478564005651	0.7981084312113956	0.8548548347040492	0.8225270004752279	0.8035906887347712	0.7396678093952084	0.7448877720006823	0.7226249698571687	0.760502059072977	0.7773290198174927	0.7753226237167432	0.7389560305181454	0.7748784293875846	0.798451759606649	0.7994979312536599	0.7924789712839908	0.849812678457311	0.8407549296040372	0.8794499713075954	0.8077971464668444	0.8673422056507163	0.8733605644792668	0.8844126847642514	0.884876171274253	0.8283432542695475	0.8540218528675092	0.8517911147281775	0.8521299780678122	0.34261947737424026	0.3189317091962516	0.0	0.1696938366988172	0.17301300855381002	0.2783003688424409	0.7452625391531662	0.7693925220642981	0.7578184787328909	0.8283204901121799	0.825825977265595	0.8381814394563545	0.7759438653089655	0.7481498528999073	0.7481181380142027	0.7614766805019161	0.8132946459711706	0.7976957570081229	0.7774173840301611	0.8217005511405954	0.8405782468277704	0.8932200372609411	0.8606765225964836
F14H1B	0.7886043407242965	0.7624619596099023	0.80372361502951	0.8388005109460005	0.8079941188916908	0.7760448930861477	0.7698845522179155	0.7748225546479917	0.7731922070490357	0.8028377781415701	0.7764015496947889	0.8073840924813248	0.8053097988091718	0.7600981824957193	0.7675599469757126	0.8388014318802595	0.7971113416492609	0.7620632918027441	0.7791061231551031	0.7264328723387956	0.7291093119190144	0.7498299303155761	0.7291885821545777	0.757752072713988	0.7730010519839361	0.7313219943286174	0.7539319304907929	0.7828845728030757	0.7641786106070404	0.7396431983463344	0.7195737668664779	0.7558343416773085	0.812580745169962	0.7802529109411407	0.7613165992006841	0.6973937198611212	0.7026136824665952	0.6803508803230816	0.7182279695388898	0.7350549302834055	0.733048534182656	0.6966819409840582	0.7326043398534975	0.756177670072562	0.7572238417195729	0.7502048817499039	0.807538588923224	0.7984808400699501	0.8371758817735084	0.7655230569327574	0.8250681161166293	0.8310864749451798	0.8421385952301643	0.8426020817401659	0.7860691647354605	0.8117477633334221	0.8095170251940904	0.8098558885337253	0.3003453878401532	0.2766576196621645	0.1696938366988172	0.0	0.10200652866669548	0.2360262793083539	0.7029884496190791	0.7271184325302109	0.7155443891988037	0.7860464005780927	0.7835518877315079	0.7959073499222673	0.7336697757748784	0.7058757633658201	0.7058440484801155	0.7192025909678289	0.7710205564370834	0.7554216674740357	0.735143294496074	0.7794264616065082	0.7983041572936832	0.850945947726854	0.8184024330623965
F6H1	0.7919235125792895	0.7657811314648952	0.8070427868845029	0.8421196828009935	0.8113132907466838	0.7793640649411406	0.7732037240729085	0.7781417265029846	0.7765113789040287	0.8061569499965631	0.7797207215497819	0.8107032643363178	0.8086289706641647	0.7634173543507122	0.7708791188307056	0.8421206037352524	0.8004305135042539	0.7653824636577371	0.7824252950100961	0.7297520441937886	0.7324284837740074	0.7531491021705691	0.7325077540095707	0.761071244568981	0.7763202238389291	0.7346411661836104	0.7572511023457859	0.7862037446580686	0.7674977824620334	0.7429623702013274	0.7228929387214709	0.7591535135323014	0.815899917024955	0.7835720827961337	0.764635771055677	0.7007128917161142	0.7059328543215881	0.6836700521780745	0.7215471413938828	0.7383741021383985	0.736367706037649	0.7000011128390512	0.7359235117084904	0.7594968419275548	0.7605430135745657	0.7535240536048966	0.8108577607782168	0.801800011924943	0.8404950536285012	0.7688422287877502	0.8283872879716221	0.8344056468001726	0.8454577670851572	0.8459212535951588	0.7893883365904533	0.815066935188415	0.8128361970490833	0.813175060388718	0.303664559695146	0.2799767915171573	0.17301300855381002	0.10200652866669548	0.0	0.2393454511633467	0.706307621474072	0.7304376043852039	0.7188635610537967	0.7893655724330857	0.7868710595865008	0.7992265217772603	0.7369889476298713	0.7091949352208131	0.7091632203351085	0.7225217628228219	0.7743397282920764	0.7587408393290287	0.7384624663510669	0.7827456334615012	0.8016233291486762	0.8542651195818469	0.8217216049173894
S16H2	0.7833631563512927	0.7572207752368985	0.7984824306565061	0.8335593265729967	0.802752934518687	0.7708037087131439	0.7646433678449117	0.7695813702749879	0.7679510226760319	0.7975965937685663	0.7711603653217851	0.802142908108321	0.800068614436168	0.7548569981227155	0.7623187626027088	0.8335602475072557	0.7918701572762571	0.7568221074297403	0.7738649387820993	0.7211916879657918	0.7238681275460106	0.7445887459425723	0.7239473977815739	0.7525108883409842	0.7677598676109323	0.7260808099556136	0.7486907461177891	0.7776433884300719	0.7589374262340366	0.7344020139733306	0.7143325824934741	0.7505931573043046	0.8073395607969582	0.7750117265681369	0.7560754148276803	0.6921525354881174	0.6973724980935914	0.6751096959500777	0.712986785165886	0.7298137459104017	0.7278073498096522	0.6914407566110544	0.7273631554804937	0.7509364856995582	0.7519826573465691	0.7449636973769	0.8022974045502203	0.7932396556969463	0.8319346974005046	0.7602818725597535	0.8198269317436255	0.825845290572176	0.8368974108571605	0.8373608973671621	0.7808279803624567	0.8065065789604183	0.8042758408210866	0.8046147041607215	0.2951042034671494	0.2714164352891607	0.2783003688424409	0.2360262793083539	0.2393454511633467	0.0	0.6977472652460753	0.7218772481572071	0.7103032048257999	0.7808052162050889	0.778310703358504	0.7906661655492635	0.7284285914018745	0.7006345789928163	0.7006028641071117	0.7139614065948251	0.7657793720640796	0.7501804831010319	0.7299021101230702	0.7741852772335044	0.7930629729206794	0.8457047633538501	0.8131612486893927
