	w2pp	f2pp	w23pp	w1pp	w21pp	w20pp	w26pp	w15pp	f20ppA	f30pp	f16ppA	f1pp	f23ppA	f21pp	F6H1	531414	S21H1	31160	31766	S14Hp	530368	31343	31300	530394	31452	530163	31129	530050	31600	S15Hp	31009	S18H1	S27H1	S13Hp	S26Hp	530215	31428	S28Hp	31700	31416	S6Hp	530258	S23Hp	S12Hp	S4Hp	530364	31071	F32H1	31267	31512	31714	530074	530444	S29H1	S30H1	F14H1A	S3Hp	F3H1	530331	31379	S8Hp	S16H2	S1Hp	530075	31750	31360	31637	530052	S7Hp	31328	S11Hp	S17H1	s24H1	F8H1	530055	31219	F23HpA	530451	530119	F14H1B	S22Hp	S19H1	530295	S2Hp	31333	S31Hp	F22HpB	S9H1	F7H1	31519	31021	530315	f14ppB	w32pp	f12ppB	w27pp	w18pp	w28pp	w14pp	w3pp	w17pp	w31pp	w8pp	f25pp	w19pp	w11pp	w24pp	w7pp	f7pp
31333	0.3204254728425198	0.3119448490661689	0.29956477355408667	0.3080896299962662	0.29835325805723373	0.2807858533507266	0.28607091352895375	0.2920611567401312	0.2765186857866694	0.2900030545711422	0.2862707633565803	0.30472737844993625	0.3128299098776501	0.2698316309628826	0.17405583496801616	0.22810839985962866	0.2012247857019283	0.2378908425368613	0.23443084936211278	0.22092433879556417	0.22252630595602052	0.1936808192877411	0.22239402197777813	0.24792369006661025	0.2318778129677988	0.24761076985974959	0.2547786250331614	0.24627040762332014	0.1935341911686227	0.2482181320851626	0.2550315173868309	0.2416856297802835	0.24959346267296742	0.19351549442974753	0.16453903432075628	0.24446573746433475	0.29651050549188873	0.20494153365441958	0.19985478212884158	0.2565438696198722	0.22640905364531294	0.1911709066025792	0.18531888431241056	0.222415964834341	0.1999586638617155	0.25237883382913584	0.2081032191413541	0.20823241091089467	0.17193326897321048	0.2781466509658761	0.19366532121856028	0.24371249152413213	0.26503453434161905	0.25741668374855003	0.2658307417205358	0.3214581354129312	0.2914670339891017	0.29051961885342703	0.28337959205179386	0.23841005859626604	0.25200795641127627	0.250923583296627	0.23856460001071522	0.22516164005849154	0.2201763400420466	0.24705212687097533	0.23363271238574262	0.23950337118278886	0.22295512139271845	0.2011883183436985	0.23099411612050663	0.20021267821555766	0.2814238580545729	0.25682115870488487	0.2767914483427965	0.2419883593443446	0.21290449873415163	0.2235490599375929	0.20928805614684415	0.16214899522592197	0.1040256483454954	0.050263200737624796	0.053371075368616516	0.020046840370880874	0.0	0.05504679798431966	0.09216298076270707	0.17412806575104928	0.1950458821402749	0.17781828680927608	0.26995929288625353	0.25987852115202237	0.2936972712734808	0.30148629011374073	0.3113420551124063	0.3167156448142176	0.31212370757284924	0.3172998269051235	0.3035126250492658	0.30787494682636385	0.3004486502097558	0.30824619748344395	0.3051837783895258	0.31179261039571166	0.3053634891841702	0.3072024376795709	0.31835929766876664	0.31907211864896806	0.29940749902119373
S31Hp	0.3283979003261967	0.3199172765498458	0.30753720103776355	0.3160620574799431	0.3063256855409106	0.28875828083440347	0.29404334101263063	0.3000335842238081	0.28449111327034626	0.2979754820548191	0.2942431908402572	0.31269980593361313	0.32080233736132696	0.2778040584465595	0.182028262451693	0.23608082734330554	0.2091972131856052	0.24586327002053815	0.24240327684578963	0.22889676627924102	0.2304987334396974	0.20165324677141797	0.23036644946145501	0.2558961175502871	0.23985024045147565	0.25558319734342644	0.2627510525168383	0.254242835106997	0.20150661865229957	0.25619055956883946	0.26300394487050777	0.24965805726396034	0.2575658901566443	0.2014879219134244	0.17251146180443316	0.25243816494801163	0.30448293297556556	0.21291396113809644	0.20782720961251844	0.26451629710354907	0.2343814811289898	0.19914333408625606	0.19329131179608744	0.2303883923180179	0.2079310913453924	0.2603512613128127	0.21607564662503095	0.21620483839457152	0.17990569645688737	0.286119078449553	0.20163774870223716	0.251684919007809	0.27300696182529594	0.2653891112322269	0.27380316920421266	0.3294305628966081	0.29943946147277856	0.29849204633710386	0.29135201953547074	0.2463824860799429	0.25998038389495315	0.2588960107803039	0.2465370274943921	0.23313406754216842	0.22814876752572344	0.2550245543546522	0.24160513986941948	0.24747579866646574	0.23092754887639533	0.20916074582737537	0.23896654360418348	0.20818510569923454	0.28939628553824975	0.26479358618856175	0.28476387582647333	0.24996078682802148	0.22087692621782848	0.23152148742126977	0.21726048363052103	0.17012142270959885	0.11199807582917226	0.05823562822130167	0.09634298617939299	0.06301875118165737	0.05504679798431966	0.0	0.10013540824638395	0.18210049323472616	0.20301830962395176	0.18579071429295294	0.2779317203699304	0.26785094863569925	0.30166969875715766	0.3094587175974176	0.3193144825960832	0.3246880722978945	0.3200961350565261	0.32527225438880036	0.3114850525329427	0.31584737431004073	0.3084210776934327	0.31621862496712083	0.3131562058732027	0.31976503787938854	0.3133359166678471	0.3151748651632478	0.3263317251524435	0.32704454613264494	0.3073799265048706
F22HpB	0.329814369894422	0.3213337461180711	0.30895367060598883	0.31747852704816837	0.3077421551091359	0.29017475040262874	0.2954598105808559	0.3014500537920334	0.28590758283857154	0.2993919516230444	0.29565966040848246	0.3141162755018384	0.32221880692955224	0.27922052801478475	0.18344473201991832	0.23749729691153085	0.2106136827538305	0.24727973958876348	0.24381974641401494	0.23031323584746632	0.2319152030079227	0.20306971633964327	0.23178291902968032	0.2573125871185124	0.24126671001970096	0.25699966691165177	0.26416752208506356	0.2556593046752223	0.20292308822052488	0.2576070291370648	0.26442041443873304	0.2510745268321857	0.2589823597248696	0.20290439148164968	0.17392793137265847	0.2538546345162369	0.3058994025437909	0.21433043070632174	0.20924367918074377	0.26593276667177435	0.2357979506972151	0.2005598036544814	0.19470778136431274	0.2318048618862432	0.2093475609136177	0.261767730881038	0.21749211619325626	0.21762130796279683	0.18132216602511267	0.28753554801777825	0.20305421827046247	0.2531013885760343	0.2744234313935212	0.2668055808004522	0.27521963877243794	0.3308470324648334	0.3008559310410039	0.2999085159053292	0.292768489103696	0.24779895564816823	0.2613968534631784	0.26031248034852916	0.2479534970626174	0.2345505371103937	0.22956523709394877	0.2564410239228775	0.24302160943764478	0.24889226823469104	0.2323440184446206	0.21057721539560065	0.2403830131724088	0.20960157526745984	0.2908127551064751	0.266210055756787	0.28618034539469867	0.25137725639624675	0.22229339578605378	0.23293795698949507	0.2186769531987463	0.17153789227782415	0.11341454539739756	0.08187597510563893	0.1334591689577804	0.10013493396004476	0.09216298076270707	0.10013540824638395	0.0	0.18351696280295146	0.20443477919217706	0.18720718386117824	0.2793481899381557	0.2692674182039245	0.30308616832538293	0.3108751871656429	0.32073095216430847	0.32610454186611976	0.3215126046247514	0.32668872395702564	0.31290152210116795	0.317263843878266	0.30983754726165796	0.3176350945353461	0.314572675441428	0.3211815074476138	0.3147523862360724	0.31659133473147305	0.3277481947206688	0.3284610157008702	0.3087963960730959
S9H1	0.30241272425069915	0.29393210047434826	0.281552024962266	0.29007688140444554	0.28034050946541306	0.2627731047589059	0.2680581649371331	0.27404840814831055	0.25850593719484877	0.2719903059793216	0.2682580147647597	0.28671462985811563	0.2948171612858294	0.2518188823710619	0.15604308637619546	0.210095651267808	0.18321203711010764	0.2198780939450406	0.21641810077029208	0.20291159020374347	0.20451355736419985	0.17566807069592041	0.20438127338595746	0.22991094147478958	0.2138650643759781	0.2295980212679289	0.23676587644134073	0.22825765903149947	0.17552144257680202	0.2302053834933419	0.23701876879501022	0.2236728811884628	0.23158071408114672	0.17550274583792685	0.1465262857289356	0.22645298887251408	0.278497756900068	0.18692878506259888	0.1818420335370209	0.23853112102805152	0.20839630505349224	0.1731581580107585	0.1673061357205899	0.20440321624252034	0.18194591526989484	0.23436608523731517	0.1900904705495334	0.19021966231907397	0.1539205203813898	0.2601339023740554	0.1756525726267396	0.22569974293231143	0.24702178574979838	0.23940393515672936	0.2478179931287151	0.30344538682111055	0.273454285397281	0.2725068702616063	0.2653668434599732	0.22039731000444535	0.2339952078194556	0.23291083470480634	0.22055185141889455	0.20714889146667087	0.2021635914502259	0.22903937827915463	0.21561996379392193	0.2214906225909682	0.20494237280089778	0.18317556975187782	0.21298136752868593	0.182199929623737	0.2634111094627522	0.2388084101130642	0.2587786997509758	0.22397561075252392	0.19489175014233093	0.21507781202849985	0.2008168082377511	0.15367774731682893	0.15383630419424105	0.16384106009398114	0.2154242539461226	0.18210001894838698	0.17412806575104928	0.18210049323472616	0.18351696280295146	0.0	0.09360960005125064	0.0763820047202518	0.25194654429443286	0.2418657725602017	0.2756845226816601	0.28347354152192006	0.29332930652058564	0.29870289622239693	0.29411095898102857	0.2992870783133028	0.2854998764574451	0.2898621982345432	0.28243590161793514	0.2902334488916233	0.28717102979770515	0.293779861803891	0.28735074059234955	0.2891896890877502	0.30034654907694597	0.3010593700571474	0.28139475042937306
F7H1	0.32333054063992467	0.3148499168635738	0.3024698413514916	0.3109946977936711	0.30125832585463863	0.2836909211481315	0.28897598132635866	0.2949662245375361	0.2794237535840743	0.29290812236854713	0.2891758311539852	0.3076324462473412	0.315734977675055	0.2727366987602875	0.17696090276542106	0.2310134676570336	0.20412985349933324	0.24079591033426623	0.23733591715951768	0.22382940659296907	0.22543137375342545	0.19658588708514602	0.22529908977518306	0.25082875786401515	0.2347828807652037	0.2505158376571545	0.2576836928305663	0.24917547542072505	0.19643925896602762	0.25112319988256754	0.2579365851842358	0.24459069757768842	0.25249853047037235	0.19642056222715243	0.16744410211816121	0.24737080526173966	0.29941557328929364	0.2078466014518245	0.20275984992624652	0.2594489374172771	0.22931412144271784	0.19407597439998414	0.1882239521098155	0.22532103263174594	0.20286373165912044	0.25528390162654074	0.211008286938759	0.21113747870829958	0.17483833677061542	0.281051718763281	0.1965703890159652	0.24661755932153706	0.26793960213902396	0.26032175154595494	0.2687358095179407	0.3243632032103361	0.29437210178650663	0.29342468665083193	0.28628465984919876	0.24131512639367098	0.25491302420868117	0.2538286510940319	0.24146966780812015	0.22806670785589644	0.22308140783945152	0.24995719466838023	0.23653778018314753	0.2424084389801938	0.22586018919012335	0.2040933861411034	0.23389918391791154	0.2031177460129626	0.2843289258519778	0.2597262265022898	0.2796965161402014	0.24489342714174953	0.21580956653155653	0.23599562841772545	0.22173462462697668	0.17459556370605453	0.17475412058346665	0.18475887648320677	0.2363420703353482	0.20301783533761258	0.1950458821402749	0.20301830962395176	0.20443477919217706	0.09360960005125064	0.0	0.07437493929104336	0.2728643606836585	0.26278358894942727	0.2966023390708857	0.30439135791114563	0.3142471229098112	0.31962071261162245	0.3150287753702541	0.32020489470252833	0.30641769284667064	0.3107800146237687	0.30335371800716066	0.3111512652808488	0.30808884618693066	0.3146976781931165	0.30826855698157507	0.31010750547697574	0.3212643654661715	0.3219771864463729	0.3023125668185986
31519	0.30610294530892584	0.29762232153257495	0.28524224602049275	0.2937671024626723	0.2840307305236398	0.26646332581713267	0.27174838599535983	0.2777386292065373	0.2621961582530755	0.27568052703754836	0.27194823582298644	0.2904048509163424	0.29850738234405616	0.2555091034292887	0.15973330743442224	0.21378587232603477	0.18690225816833442	0.2235683150032674	0.22010832182851886	0.20660181126197025	0.20820377842242663	0.1793582917541472	0.20807149444418424	0.23360116253301633	0.21755528543420488	0.2332882423261557	0.24045609749956748	0.23194788008972622	0.1792116636350288	0.23389560455156871	0.24070898985323697	0.2273631022466896	0.23527093513937353	0.1791929668961536	0.1502165067871624	0.23014320993074083	0.2821879779582948	0.19061900612082566	0.1855322545952477	0.24222134208627827	0.21208652611171902	0.17684837906898532	0.17099635677881667	0.2080934373007471	0.18563613632812162	0.23805630629554192	0.19378069160776018	0.19390988337730075	0.1576107414396166	0.2638241234322822	0.1793427936849664	0.22938996399053824	0.25071200680802513	0.24309415621495611	0.25150821418694186	0.3071356078793373	0.2771445064555078	0.2761970913198331	0.26905706451819994	0.22408753106267215	0.23768542887768235	0.23660105576303309	0.22424207247712133	0.21083911252489762	0.2058538125084527	0.2327295993373814	0.2193101848521487	0.22518084364919497	0.20863259385912453	0.18686579081010457	0.2166715885869127	0.18589015068196377	0.26710133052097895	0.24249863117129097	0.2624689208092026	0.2276658318107507	0.1985819712005577	0.21876803308672663	0.20450702929597786	0.1573679683750557	0.15752652525246783	0.16753128115220794	0.21911447500434938	0.18579024000661376	0.17781828680927608	0.18579071429295294	0.18720718386117824	0.0763820047202518	0.07437493929104336	0.0	0.25563676535265967	0.24555599361842845	0.27937474373988685	0.2871637625801468	0.2970195275788124	0.3023931172806236	0.29780118003925526	0.3029772993715295	0.2891900975156718	0.2935524192927699	0.28612612267616183	0.29392366994985	0.29086125085593184	0.2974700828621177	0.29104096165057625	0.2928799101459769	0.30403677013517266	0.3047495911153741	0.28508497148759976
31021	0.33976244139979833	0.33128181762344744	0.3189017421113652	0.3274265985535447	0.31769022661451224	0.3001228219080051	0.30540788208623226	0.31139812529740973	0.2958556543439479	0.30934002312842074	0.3056077319138588	0.32406434700721476	0.3321668784349286	0.2891685995201611	0.21250635519019367	0.2665589200818062	0.23967530592410585	0.2763413627590388	0.2728813695842903	0.27438020434914906	0.27598217150960547	0.247136684841326	0.2758498875313631	0.30137955562019514	0.2853336785213837	0.30106663541333445	0.3082344905867463	0.29972627317690503	0.2469900567222076	0.30167399763874747	0.3084873829404158	0.29514149533386835	0.3030493282265523	0.24697135998333242	0.2179948998743412	0.29792160301791965	0.34996637104547357	0.2583973992080045	0.2533106476824265	0.3099997351734571	0.27986491919889783	0.24462677215616413	0.23877474986599548	0.27587183038792595	0.2534145294153004	0.30583469938272073	0.261559084694939	0.26168827646447956	0.2253891345267954	0.331602516519461	0.2471211867721452	0.29716835707771705	0.31849039989520395	0.3108725493021349	0.31928660727412067	0.3749140009665161	0.3449228995426866	0.34397548440701187	0.33683545760537875	0.2918659241498509	0.30546382196486116	0.3043794488502119	0.3065366744393436	0.29313371448712	0.288148414470675	0.31502420129960373	0.30160478681437103	0.30747544561141726	0.29092719582134685	0.26916039277232695	0.29896619054913504	0.2681847526441861	0.34939593248320133	0.32479323313351327	0.3447635227714249	0.309960433772973	0.28087657316278003	0.31090903916370405	0.29664803537295537	0.24950897445203318	0.2496675313294453	0.2596722872291854	0.31125548108132683	0.2779312460835912	0.26995929288625353	0.2779317203699304	0.2793481899381557	0.25194654429443286	0.2728643606836585	0.25563676535265967	0.0	0.2792154897093009	0.3130342398307593	0.32082325867101924	0.3306790236696848	0.3360526133714961	0.33146067613012775	0.336636795462402	0.3228495936065443	0.32721191538364236	0.3197856187670343	0.32758316604072246	0.32452074694680433	0.33112957895299017	0.32470045774144873	0.3265394062368494	0.33769626622604515	0.3384090872062466	0.31874446757847225
530315	0.3128774887993478	0.3043968650229969	0.29201678951091464	0.3005416459530942	0.2908052740140617	0.27323786930755456	0.2785229294857817	0.2845131726969592	0.26897070174349735	0.2824550705279702	0.2787227793134083	0.2971793944067642	0.305281925834478	0.2622836469197105	0.2024255834559625	0.256478148347575	0.2295945341898747	0.2662605910248076	0.2628005978500591	0.26429943261491784	0.26590139977537425	0.23705591310709484	0.26576911579713186	0.291298783885964	0.27525290678715253	0.2909858636791033	0.29815371885251507	0.28964550144267387	0.23690928498797642	0.2915932259045163	0.2984066112061846	0.2850607235996372	0.2929685564923211	0.23689058824910125	0.20791412814011	0.2878408312836884	0.3398855993112424	0.2483166274737733	0.2432298759481953	0.29991896343922586	0.2697841474646666	0.23454600042193294	0.2286939781317643	0.26579105865369473	0.24333375768106924	0.2957539276484895	0.2514783129607078	0.2516075047302484	0.2153083627925642	0.32152174478522977	0.237040415037914	0.28708758534348583	0.3084096281609727	0.30079177756790376	0.30920583553988945	0.3648332292322849	0.3348421278084554	0.3338947126727807	0.32675468587114753	0.28178515241561974	0.29538305023062994	0.2942986771159807	0.29645590270511246	0.2830529427528888	0.2780676427364438	0.30494342956537257	0.2915240150801398	0.2973946738771861	0.2808464240871157	0.2590796210380958	0.2888854188149038	0.2581039809099549	0.3393151607489701	0.3147124613992821	0.3346827510371937	0.29987966203874183	0.27079580142854887	0.3008282674294729	0.28656726363872415	0.23942820271780202	0.23958675959521414	0.24959151549495423	0.30117470934709567	0.26785047434936005	0.25987852115202237	0.26785094863569925	0.2692674182039245	0.2418657725602017	0.26278358894942727	0.24555599361842845	0.2792154897093009	0.0	0.28614928723030875	0.2939383060705687	0.3037940710692343	0.30916766077104557	0.3045757235296772	0.30975184286195145	0.29596464100609376	0.3003269627831918	0.2929006661665838	0.3006982134402719	0.2976357943463538	0.3042446263525396	0.2978155051409982	0.29965445363639887	0.3108113136255946	0.31152413460579603	0.2918595149780217
f14ppB	0.07360110829726685	0.06512048452091597	0.052740409008833776	0.06126526545101329	0.05152889351198081	0.0339614888054737	0.03924654898370085	0.04523679219487828	0.04966339497147332	0.06314776375594616	0.06688781171738101	0.08534442681073696	0.09344695823845076	0.06254591942715466	0.23624433357742095	0.29029689846903345	0.26341328431133315	0.300079341146266	0.2966193479715175	0.29811818273637625	0.29972014989683265	0.27087466322855325	0.29958786591859027	0.3251175340074224	0.30907165690861094	0.3248046138005617	0.3319724689739735	0.3234642515641323	0.2707280351094349	0.3254119760259747	0.332225361327643	0.3188794737210956	0.3267873066137795	0.27070933837055966	0.24173287826156845	0.32165958140514683	0.3737043494327008	0.2821353775952317	0.27704862606965375	0.33373771356068427	0.303602897586125	0.2683647505433914	0.2625127282532227	0.29960980877515314	0.27715250780252765	0.3295726777699479	0.28529706308216624	0.2854262548517068	0.24912711291402265	0.3553404949066882	0.2708591651593725	0.32090633546494424	0.34222837828243113	0.33461052768936217	0.34302458566134786	0.3986519793537433	0.3686608779299138	0.3677134627942391	0.36057343599260594	0.31560390253707815	0.32920180035208835	0.3281174272374391	0.33027465282657087	0.3168716928743472	0.3118863928579022	0.338762179686831	0.3253427652015982	0.3312134239986445	0.3146651742085741	0.2928983711595542	0.3227041689363622	0.29192273103141336	0.3731339108704285	0.3485312115207405	0.3685015011586521	0.33369841216020024	0.3046145515500073	0.3346470175509313	0.32038601376018255	0.2732469528392605	0.27340550971667255	0.28341026561641264	0.3349934594685541	0.30166922447081845	0.2936972712734808	0.30166969875715766	0.30308616832538293	0.2756845226816601	0.2966023390708857	0.27937474373988685	0.3130342398307593	0.28614928723030875	0.0	0.033231514977813736	0.04308727997647932	0.06989128026896466	0.06529934302759632	0.07047546235987054	0.05668826050401286	0.06105058228111089	0.05362428566450287	0.06142183293819105	0.058359413844272845	0.06496824585045868	0.05853912463891729	0.06037807313431792	0.0715349331235137	0.07224775410371509	0.05258313447594077
w32pp	0.08139012713752682	0.07290950336117594	0.060529427849093737	0.06905428429127325	0.05931791235224078	0.04175050764573366	0.04703556782396081	0.053025811035138246	0.057452413811733286	0.07093678259620613	0.07467683055764097	0.09313344565099693	0.10123597707871072	0.07033493826741463	0.24403335241768093	0.2980859173092934	0.2712023031515931	0.30786835998652595	0.30440836681177746	0.3059072015766362	0.3075091687370926	0.27866368206881326	0.3073768847588502	0.33290655284768234	0.3168606757488709	0.33259363264082165	0.33976148781423343	0.33125327040439223	0.27851705394969484	0.33320099486623467	0.340014380167903	0.32666849256135555	0.3345763254540395	0.27849835721081967	0.24952189710182843	0.3294486002454068	0.38149336827296076	0.28992439643549167	0.2848376449099137	0.3415267324009442	0.311391916426385	0.2761537693836513	0.2703017470934827	0.3073988276154131	0.2849415266427876	0.3373616966102079	0.2930860819224262	0.29321527369196676	0.25691613175428263	0.36312951374694813	0.2786481839996324	0.3286953543052042	0.3500173971226911	0.3423995465296221	0.3508136045016078	0.40644099819400326	0.37644989677017376	0.37550248163449906	0.3683624548328659	0.3233929213773381	0.3369908191923483	0.33590644607769904	0.3380636716668308	0.32466071171460714	0.31967541169816216	0.34655119852709093	0.33313178404185817	0.33900244283890446	0.32245419304883405	0.30068738999981415	0.3304931877766222	0.2997117498716733	0.3809229297106885	0.35632023036100047	0.37629051999891205	0.3414874310004602	0.3124035703902672	0.34243603639119125	0.3281750326004425	0.28103597167952044	0.28119452855693255	0.2911992844566726	0.34278247830881403	0.3094582433110784	0.30148629011374073	0.3094587175974176	0.3108751871656429	0.28347354152192006	0.30439135791114563	0.2871637625801468	0.32082325867101924	0.2939383060705687	0.033231514977813736	0.0	0.0296113167451767	0.07768029910922462	0.07308836186785628	0.07826448120013049	0.06447727934427283	0.06883960112137086	0.06141330450476284	0.06921085177845102	0.06614843268453281	0.07275726469071865	0.06632814347917726	0.06816709197457789	0.07932395196377368	0.08003677294397506	0.06037215331620074
f12ppB	0.0912458921361924	0.08276526835984152	0.07038519284775932	0.07891004928993883	0.06917367735090636	0.051606272644399244	0.05689133282262639	0.06288157603380383	0.06730817881039887	0.0807925475948717	0.08453259555630656	0.10298921064966252	0.11109174207737631	0.08019070326608022	0.2538891174163465	0.307941682307959	0.2810580681502587	0.31772412498519154	0.31426413181044305	0.3157629665753018	0.3173649337357582	0.28851944706747884	0.3172326497575158	0.3427623178463479	0.3267164407475365	0.34244939763948723	0.349617252812899	0.3411090354030578	0.2883728189483604	0.34305675986490025	0.34987014516656856	0.33652425756002113	0.34443209045270506	0.28835412220948525	0.259377662100494	0.33930436524407237	0.39134913327162635	0.29978016143415726	0.2946934099085793	0.3513824973996098	0.32124768142505056	0.2860095343823169	0.2801575120921483	0.3172545926140787	0.2947972916414532	0.34721746160887346	0.3029418469210918	0.30307103869063234	0.2667718967529482	0.3729852787456137	0.288503948998298	0.3385511193038698	0.35987316212135667	0.3522553115282877	0.3606693695002734	0.41629676319266884	0.38630566176883935	0.38535824663316465	0.3782182198315315	0.3332486863760037	0.3468465841910139	0.3457622110763646	0.3479194366654964	0.3345164767132727	0.32953117669682774	0.3564069635257565	0.34298754904052375	0.34885820783757004	0.33230995804749963	0.31054315499847973	0.34034895277528776	0.3095675148703389	0.39077869470935406	0.36617599535966605	0.38614628499757764	0.3513431959991258	0.3222593353889328	0.35229180138985683	0.3380307975991081	0.290891736678186	0.29105029355559814	0.3010550494553382	0.3526382433074796	0.319314008309744	0.3113420551124063	0.3193144825960832	0.32073095216430847	0.29332930652058564	0.3142471229098112	0.2970195275788124	0.3306790236696848	0.3037940710692343	0.04308727997647932	0.0296113167451767	0.0	0.08753606410789021	0.08294412686652186	0.08812024619879608	0.07433304434293841	0.07869536612003644	0.07126906950342843	0.0790666167771166	0.0760041976831984	0.08261302968938423	0.07618390847784284	0.07802285697324347	0.08917971696243926	0.08989253794264064	0.07022791831486633
w27pp	0.07291274858478242	0.06443212480843154	0.06194718528581296	0.07047204172799247	0.06073566978896	0.04316826508245288	0.04845332526068003	0.06060186555183689	0.07268176851221012	0.08616613729668296	0.0899061852581178	0.10836280035147376	0.11646533177918755	0.08556429296789146	0.25926270711815774	0.3133152720097702	0.28643165785207	0.3230977146870028	0.3196377215122543	0.32113655627711307	0.3227385234375694	0.2938930367692901	0.32260623945932704	0.3481359075481592	0.33209003044934776	0.3478229873412985	0.3549908425147103	0.3464826251048691	0.2937464086501716	0.34843034956671154	0.35524373486837985	0.3418978472618324	0.34980568015451635	0.2937277119112965	0.26475125180230524	0.34467795494588366	0.39672272297343764	0.3051537511359685	0.3000669996103906	0.3567560871014211	0.32662127112686185	0.2913831240841282	0.2855311017939595	0.3226281823158899	0.3001708813432645	0.35259105131068474	0.308315436622903	0.30844462839244363	0.27214548645475944	0.378358868447425	0.2938775387001092	0.343924709005681	0.36524675182316796	0.357628901230099	0.3660429592020847	0.4216703528944801	0.3916792514706506	0.39073183633497593	0.38359180953334276	0.338622276077815	0.3522201738928252	0.3511358007781759	0.3532930263673077	0.33989006641508396	0.33490476639863903	0.3617805532275678	0.34836113874233504	0.35423179753938133	0.3376835477493109	0.315916744700291	0.34572254247709905	0.31494110457215013	0.3961522844111653	0.37154958506147734	0.3915198746993889	0.35671678570093707	0.3276329250907441	0.3576653910916681	0.3434043873009193	0.2962653263799972	0.29642388325740937	0.3064286391571494	0.3580118330092909	0.3246875980115553	0.3167156448142176	0.3246880722978945	0.32610454186611976	0.29870289622239693	0.31962071261162245	0.3023931172806236	0.3360526133714961	0.30916766077104557	0.06989128026896466	0.07768029910922462	0.08753606410789021	0.0	0.0290734650426595	0.05314974814149549	0.03936254628563782	0.04628707414895335	0.048173519887069895	0.05597106716075807	0.05767105413178841	0.06427988613797425	0.05785076492643286	0.05968971342183349	0.07084657341102926	0.07155939439123066	0.05189477476345634
w18pp	0.06832081134341407	0.0598401875670632	0.057355248044444626	0.06588010448662412	0.056143732547591654	0.03857632784108454	0.04386138801931169	0.056009928310468554	0.06808983127084178	0.08157420005531463	0.08531424801674947	0.10377086311010542	0.11187339453781922	0.08097235572652312	0.25467076987678944	0.30872333476840186	0.2818397206107016	0.31850577744563446	0.3150457842708859	0.3165446190357447	0.31814658619620106	0.2893010995279217	0.3180143022179587	0.34354397030679085	0.3274980932079794	0.34323105009993016	0.35039890527334194	0.34189068786350074	0.28915447140880324	0.3438384123253432	0.3506517976270115	0.33730591002046406	0.345213742913148	0.2891357746699281	0.26015931456093694	0.3400860177045153	0.3921307857320693	0.3005618138946001	0.2954750623690222	0.35216414986005273	0.3220293338854935	0.28679118684275984	0.28093916455259116	0.31803624507452155	0.2955789441018961	0.3479991140693164	0.30372349938153465	0.30385269115107527	0.26755354921339114	0.37376693120605664	0.2892856014587408	0.33933277176431265	0.3606548145817996	0.35303696398873063	0.3614510219607163	0.41707841565311177	0.3870873142292822	0.3861398990936076	0.3789998722919744	0.3340303388364466	0.3476282366514568	0.34654386353680755	0.34870108912593933	0.3352981291737156	0.33031282915727067	0.35718861598619944	0.3437692015009667	0.34963986029801297	0.33309161050794256	0.31132480745892266	0.3411306052357307	0.31034916733078177	0.39156034716979693	0.366957647820109	0.38692793745802057	0.3521248484595687	0.32304098784937574	0.35307345385029976	0.33881245005955096	0.29167338913862884	0.291831946016041	0.30183670191578105	0.35341989576792254	0.3200956607701869	0.31212370757284924	0.3200961350565261	0.3215126046247514	0.29411095898102857	0.3150287753702541	0.29780118003925526	0.33146067613012775	0.3045757235296772	0.06529934302759632	0.07308836186785628	0.08294412686652186	0.0290734650426595	0.0	0.04855781090012716	0.034770609044269485	0.041695136907585015	0.043581582645701555	0.05137912991938974	0.05307911689042008	0.05968794889660592	0.053258827685064514	0.055097776180465144	0.06625463616966093	0.06696745714986231	0.047302837522088
