	F6H1	31700	31512	530075	31333	31360	31452	530215	530163	S28Hp	S26Hp	S1Hp	F32H1	530331	31600	F22HpB	S22Hp	S2Hp	S21H1	S15Hp	S14Hp	F1H1	S16H2	530444	f21pp	w8pp	f12ppB	S27H1	S19H1	F14H1B	f23ppA	w18pp	S17H1	f7pp	w30pp	w11pp	s30pp	f8pp	f4pp	w15pp	f2pp	F7H1	f22ppB	w2pp	f10pp	w1pp	w20pp	f15pp	f11pp	w12pp	w13pp	s32pp	w32pp	f6ppA	S6Hp	f6ppB	f20ppB	f20ppA	f32pp	w26pp	w16pp	S3Hp	f25pp	w17pp	f1pp	f16ppA	s1pp	f22ppA	f14ppB	w3pp	w4pp	F8H1	S4Hp	S12Hp	S18H1	s27pp	s23pp	w23pp	S23Hp	w14pp	w27pp	f19pp	F3H1	w21pp	s21pp	s7pp	w19pp	31379	31160	w10pp	f17ppB	w31pp	s28pp	w29pp	s24H1	w25pp	530295	S9H1
S18H1	0.15876085786025065	0.3789257775516927	0.4241953069297871	0.43406702725610613	0.45016750182168863	0.4562320970338249	0.451308772557984	0.38286690245801175	0.40118265727887414	0.4087433508473527	0.3891232889372697	0.40990202628774197	0.4111791324208994	0.3870635037200019	0.4106082261179007	0.38951212789296247	0.4400342044159205	0.4047547027336434	0.41848332092770074	0.5795534138509721	0.6085911957907699	0.6082997980523135	0.6334589651738909	0.6029626876337664	0.0598139138666564	0.04909018709176809	0.05315647032344667	0.0627242000633552	0.0660164779632258	0.0777243203927323	0.059296088253535405	0.05013215803647364	0.07082753574227921	0.04409400980562606	0.05286780814736805	0.05536741149897963	0.05576406598691143	0.04429497966782681	0.05225426776489529	0.06281697327435196	0.044088910598710104	0.05082775983615591	0.0549845826849093	0.045538956008116596	0.05107151349403156	0.05568988692277187	0.04507515260472187	0.06590278718287218	0.05979770051092238	0.06285188955046123	0.06361749334697392	0.07023113263209171	0.06790824287920987	0.06225367526554699	0.07510932755558095	0.06007269758630331	0.05537828913577518	0.05706213277674638	0.0577025372359825	0.047286614482705956	0.05079167956407572	0.05183818803582306	0.04781570327636323	0.044998409980585324	0.04468258986055289	0.04474764792940551	0.05419923728441914	0.0515850720296542	0.04095663065980013	0.04772910146064403	0.04706068151125216	0.07112462499721761	0.06280341652312538	0.043477157579620465	0.0	0.041226388504102714	0.04846830591047456	0.053929398909018045	0.06413913523268425	0.034511899695448586	0.060121406077775635	0.05526872219807149	0.06672634604461178	0.057923500295591665	0.056881601332516796	0.06803244344547411	0.05553624202911733	0.0913081342500216	0.09332251737977301	0.05913717599662428	0.05386521991278601	0.05568579798243175	0.06099994123731357	0.05963543999487214	0.07080563082542729	0.04770423413846024	0.05544568094210519	0.10611303324353152
s27pp	0.14695974444415716	0.3671246641355992	0.41239419351369355	0.4222659138400126	0.4383663884055951	0.44443098361773137	0.4395076591418905	0.3710657890419182	0.3893815438627806	0.39694223743125917	0.3773221755211762	0.39810091287164845	0.39937801900480585	0.3752623903039084	0.3988071127018072	0.37771101447686894	0.428233090999827	0.39295358931754987	0.4066822075116072	0.5677523004348787	0.5967900823746763	0.5964986846362199	0.6216578517577974	0.5911615742176728	0.04801280045056289	0.03728907367567458	0.04135535690735316	0.050923086647261695	0.05421536454713227	0.0659232069766388	0.04749497483744189	0.03833104462038012	0.059026422326185685	0.03229289638953255	0.041066694731274535	0.04356629808288611	0.04396295257081791	0.0324938662517333	0.04045315434880178	0.05101585985825845	0.03228779718261659	0.0390266464200624	0.043183469268815784	0.03373784259202309	0.03927040007793804	0.04388877350667835	0.033274039188628354	0.05410167376677866	0.04799658709482887	0.051050776134367704	0.0518163799308804	0.058430019215998205	0.05610712946311635	0.05045256184945347	0.06330821413948742	0.0482715841702098	0.043577175719681664	0.04526101936065286	0.04590142381988899	0.03548550106661244	0.03899056614798221	0.04003707461972954	0.036014589860269716	0.03319729656449181	0.032881476444459365	0.03294653451331199	0.04239812386832563	0.03978395861356068	0.029155517243706616	0.03592798804455052	0.03525956809515864	0.05932351158112409	0.05100230310703187	0.04099775695330349	0.041226388504102714	0.0	0.02720116064284438	0.03266225364138786	0.04287198996505405	0.01977853394637962	0.04832029266168212	0.04346760878197797	0.054925232628518256	0.04612238687949815	0.04508048791642328	0.0562313300293806	0.04373512861302382	0.07950702083392809	0.0815214039636795	0.04733606258053077	0.0420641064966925	0.04388468456633823	0.04919882782122005	0.047834326578778626	0.05900451740933377	0.035903120722366726	0.043644567526011674	0.094311919827438
s23pp	0.15420166185052897	0.37436658154197106	0.4196361109200654	0.4295078312463845	0.445608305811967	0.45167290102410323	0.44674957654826236	0.3783077064482901	0.3966234612691525	0.40418415483763104	0.38456409292754806	0.4053428302780203	0.4066199364111777	0.38250430771028027	0.40604903010817905	0.3849529318832408	0.43547500840619885	0.40019550672392173	0.4139241249179791	0.5749942178412505	0.6040319997810482	0.6037406020425917	0.6288997691641692	0.5984034916240446	0.05525471785693473	0.04453099108204642	0.048597274313725	0.058165004053633534	0.061457281953504125	0.07316512438301065	0.054736892243813735	0.04557296202675197	0.06626833973255752	0.03953481379590439	0.04830861213764638	0.05080821548925796	0.05120486997718976	0.03973578365810515	0.047695071755173624	0.0582577772646303	0.039529714588988435	0.046268563826434246	0.05042538667518763	0.040979759998394934	0.046512317484309895	0.0511306909130502	0.04051595659500021	0.06134359117315051	0.055238504501200714	0.05829269354073956	0.05905829733725225	0.06567193662237006	0.0633490468694882	0.057694479255825326	0.07055013154585928	0.05551350157658165	0.05081909312605351	0.05250293676702471	0.05314334122626084	0.042727418472984294	0.046232483554354054	0.04727899202610139	0.04325650726664157	0.040439213970863655	0.04012339385083122	0.04018845191968384	0.049640041274697476	0.047025876019932536	0.03639743465007847	0.04316990545092236	0.04250148550153049	0.06656542898749594	0.058244220513403715	0.04823967435967534	0.04846830591047456	0.02720116064284438	0.0	0.02178270077926423	0.04124070225165506	0.02702045135275147	0.055562210068053966	0.05070952618834983	0.06216715003489011	0.053364304285869996	0.052322405322795126	0.06347324743575244	0.050977046019395664	0.08674893824029994	0.08876332137005136	0.054577979986902614	0.04930602390306435	0.05112660197271009	0.056440745227591904	0.05507624398515047	0.06624643481570562	0.04314503812873857	0.05088648493238352	0.10155383723380984
w23pp	0.15966275484907247	0.3798276745405145	0.4250972039186089	0.43496892424492795	0.45106939881051045	0.4571339940226467	0.45221066954680583	0.38376879944683356	0.40208455426769596	0.4096452478361745	0.39002518592609153	0.4108039232765638	0.4120810294097212	0.38796540070882374	0.4115101231067225	0.3904140248817843	0.4409361014047423	0.4056565997224652	0.41938521791652256	0.5804553108397941	0.6094930927795916	0.6092016950411352	0.6343608621627128	0.6038645846225881	0.06071581085547822	0.0499920840805899	0.054058367312268485	0.06362609705217702	0.06691837495204761	0.07862621738155412	0.06019798524235722	0.051034055025295455	0.07172943273110102	0.04499590679444788	0.053769705136189866	0.05626930848780144	0.056665962975733244	0.04519687665664863	0.05315616475371711	0.06371887026317377	0.04499080758753192	0.051729656824977724	0.055886479673731115	0.04644085299693841	0.05197341048285337	0.05659178391159368	0.045977049593543685	0.066804684171694	0.0606995974997442	0.06375378653928304	0.06451939033579573	0.07113302962091353	0.06881013986803168	0.0631555722543688	0.07601122454440276	0.06097459457512513	0.056280186124596995	0.05796402976556819	0.05860443422480432	0.04818851147152777	0.05169357655289754	0.052740085024644875	0.04871760026518505	0.04590030696940714	0.0455844868493747	0.04564954491822733	0.05510113427324096	0.05248696901847602	0.041858527648621954	0.04863099844946585	0.047962578500073974	0.07202652198603943	0.06370531351194719	0.053700767358218826	0.053929398909018045	0.03266225364138786	0.02178270077926423	0.0	0.04670179525019855	0.03248154435129495	0.06102330306659745	0.056170619186893304	0.0676282430334336	0.05882539728441348	0.05778349832133861	0.06893434043429593	0.05643813901793915	0.09221003123884342	0.09422441436859483	0.0600390729854461	0.05476711690160783	0.056587694971253565	0.06190183822613538	0.06053733698369396	0.0717075278142491	0.04860613112728206	0.056347577930927005	0.10701493023235334
S23Hp	0.16987249117273867	0.3900374108641807	0.43530694024227506	0.4451786605685941	0.4612791351341766	0.4673437303463129	0.462420405870472	0.39397853577049974	0.41229429059136213	0.4198549841598407	0.4002349222497577	0.42101365960022996	0.42229076573338736	0.3981751370324899	0.4217198594303887	0.40062376120545046	0.4511458377284085	0.4158663360461314	0.42959495424018873	0.5906650471634602	0.6197028291032579	0.6194114313648015	0.644570598486379	0.6140743209462544	0.0709255471791444	0.06020182040425609	0.06426810363593467	0.07383583337584321	0.0771281112757138	0.08883595370522032	0.0704077215660234	0.06124379134896164	0.0819391690547672	0.055205643118114066	0.06397944145985605	0.06647904481146763	0.06687569929939943	0.055406612980314816	0.0633659010773833	0.07392860658683997	0.05520054391119811	0.06193939314864391	0.0660962159973973	0.0566505893206046	0.06218314680651956	0.06680152023525987	0.056186785917209874	0.07701442049536017	0.07090933382341039	0.07396352286294922	0.07472912665946192	0.08134276594457973	0.07901987619169787	0.073365308578035	0.08622096086806895	0.07118433089879131	0.06648992244826318	0.06817376608923438	0.0688141705484705	0.05839824779519396	0.061903312876563726	0.06294982134831106	0.058927336588851235	0.05611004329307333	0.05579422317304089	0.055859281241893516	0.06531087059690716	0.06269670534214221	0.05206826397228814	0.058840734773132036	0.05817231482374016	0.08223625830970561	0.0739150498356134	0.06391050368188501	0.06413913523268425	0.04287198996505405	0.04124070225165506	0.04670179525019855	0.0	0.04269128067496115	0.07123303939026364	0.06638035551055949	0.07783797935709977	0.06903513360807967	0.0679932346450048	0.07914407675796212	0.06664787534160534	0.10241976756250962	0.10443415069226103	0.07024880930911229	0.06497685322527402	0.06679743129491975	0.07211157454980158	0.07074707330736014	0.08191726413791528	0.058815867450948245	0.06655731425459319	0.11722466655601951
w14pp	0.140245255635503	0.3604101753269451	0.40567970470503945	0.4155514250313585	0.431651899596941	0.43771649480907726	0.4327931703332364	0.3643513002332641	0.3826670550541265	0.39022774862260506	0.3706076867125221	0.39138642406299434	0.39266353019615174	0.3685479014952543	0.3920926238931531	0.37099652566821484	0.4215186021911729	0.38623910050889576	0.3999677187029531	0.5610378116262246	0.5900755935660222	0.5897841958275658	0.6149433629491433	0.5844470854090187	0.04129831164190876	0.030574584867020447	0.03464086809869903	0.04420859783860756	0.04750087573847815	0.05920871816798467	0.04078048602878776	0.031616555811725996	0.05231193351753156	0.02557840758087842	0.03435220592262041	0.036851809274231984	0.037248463762163786	0.02577937744307917	0.03373866554014765	0.04430137104960432	0.02557330837396246	0.032312157611408265	0.03646898046016166	0.027023353783368956	0.032555911269283914	0.037174284698024224	0.026559550379974227	0.04738718495812453	0.04128209828617474	0.044336287325713576	0.045101891122226276	0.05171553040734408	0.04939264065446222	0.043738073040799345	0.0565937253308333	0.04155709536155567	0.03686268691102754	0.038546530551998734	0.03918693501123486	0.028771012257958313	0.03227607733932808	0.03332258581107541	0.02930010105161559	0.02648280775583768	0.02616698763580524	0.026232045704657866	0.035683635059671495	0.033069469804906555	0.02244102843505249	0.02921349923589639	0.028545079286504516	0.05260902277246997	0.044287814298377734	0.03428326814464936	0.034511899695448586	0.01977853394637962	0.02702045135275147	0.03248154435129495	0.04269128067496115	0.0	0.04160580385302799	0.036753119973323846	0.04821074381986413	0.03940789807084402	0.03836599910776915	0.04951684122072647	0.03702063980436969	0.07279253202527397	0.07480691515502538	0.04062157377187664	0.03534961768803837	0.037170195757684106	0.04248433901256592	0.0411198377701245	0.05229002860067964	0.029188631913712598	0.036930078717357546	0.08759743101878387
w27pp	0.15567286509762934	0.3758377847890714	0.4211073141671658	0.43097903449348485	0.44707950905906735	0.4531441042712036	0.44822077979536273	0.37977890969539047	0.39809466451625286	0.4056553580847314	0.38603529617464843	0.4068140335251207	0.4080911396582781	0.38397551095738064	0.4075202333552794	0.3864241351303412	0.4369462116532992	0.4016667099710221	0.41539532816507946	0.5764654210883509	0.6055032030281485	0.6052118052896921	0.6303709724112696	0.599874694871145	0.056725921104035106	0.04600219432914679	0.05006847756082537	0.05963620730073391	0.0629284852006045	0.07463632763011102	0.05620809549091411	0.04704416527385234	0.0677395429796579	0.041006017043004765	0.04977981538474675	0.05227941873635833	0.05267607322429013	0.041206986905205516	0.049166275002273996	0.059728980511730666	0.04100091783608881	0.04773976707353461	0.051896589922288	0.0424509632454953	0.04798352073141026	0.05260189416015057	0.04198715984210057	0.06281479442025087	0.056709707748301086	0.05976389678783992	0.06052950058435262	0.06714313986947043	0.06482025011658857	0.05916568250292569	0.07202133479295965	0.056984704823682016	0.05229029637315388	0.05397414001412508	0.054614544473361205	0.04419862172008466	0.047703686801454426	0.04875019527320176	0.044727710513741935	0.04191041721796403	0.047100253246768295	0.04716531131562092	0.05661690067063456	0.05400273541586961	0.043374294046015546	0.05014676484685945	0.04947834489746757	0.07354228838343302	0.06522107990934078	0.05989277452697641	0.060121406077775635	0.04832029266168212	0.055562210068053966	0.06102330306659745	0.07123303939026364	0.04160580385302799	0.0	0.03498583425341882	0.0464434580999591	0.043271718145987556	0.04222981918291269	0.053380661295870005	0.040884459879513224	0.07665635210041749	0.0786707352301689	0.044485393847020174	0.04590480052671582	0.047725378596361556	0.053039521851243374	0.05167502060880195	0.06284521143935709	0.03974381475239005	0.05235768817948389	0.10302504048091021
f19pp	0.1508201812179252	0.37098510090936726	0.4162546302874616	0.4261263506137807	0.4422268251793632	0.44829142039149944	0.44336809591565857	0.3749262258156863	0.3932419806365487	0.40080267420502724	0.38118261229494427	0.4019613496454165	0.4032384557785739	0.37912282707767647	0.40266754947557526	0.381571451250637	0.43209352777359505	0.39681402609131794	0.4105426442853753	0.5716127372086468	0.6006505191484445	0.600359121409988	0.6255182885315655	0.5950220109914409	0.05187323722433096	0.04114951044944265	0.04521579368112123	0.05478352342102977	0.058075801320900344	0.06978364375040687	0.05135541161120996	0.04219148139414819	0.06288685909995376	0.03615333316330062	0.04492713150504261	0.04742673485665418	0.047823389344585986	0.03635430302550137	0.04431359112256985	0.05487629663202652	0.03614823395638466	0.04288708319383047	0.047043906042583856	0.03759827936579116	0.043130836851706114	0.04774921028044642	0.03713447596239643	0.05796211054054673	0.05185702386859694	0.054911212908135776	0.055676816704648475	0.06229045598976628	0.05996756623688442	0.054312998623221545	0.0671686509132555	0.05213202094397787	0.047437612493449736	0.049121456134420934	0.04976186059365706	0.03934593784038051	0.04285100292175028	0.04389751139349761	0.03987502663403779	0.03705773333825988	0.042247569367064156	0.04231262743591678	0.051764216790930406	0.049150051536165466	0.0385216101663114	0.0452940809671553	0.04462566101776343	0.06868960450372888	0.060368396029636645	0.05504009064727226	0.05526872219807149	0.04346760878197797	0.05070952618834983	0.056170619186893304	0.06638035551055949	0.036753119973323846	0.03498583425341882	0.0	0.03280153152480735	0.0384190342662834	0.037377135303208534	0.04852797741616585	0.03603177599980907	0.07180366822071334	0.07381805135046475	0.03963270996731602	0.041052116647011666	0.0428726947166574	0.04818683797153922	0.0468223367290978	0.05799252755965294	0.0348911308726859	0.047505004299779746	0.09817235660120607
F3H1	0.16227780506446549	0.38244272475590757	0.42771225413400193	0.437583974460321	0.4536844490259035	0.45974904423803975	0.4548257197621989	0.3863838496622266	0.404699604483089	0.41226029805156755	0.3926402361414846	0.41341897349195683	0.41469607962511423	0.3905804509242168	0.41412517332211557	0.3930290750971773	0.44355115162013536	0.40827164993785825	0.4220002681319156	0.5830703610551871	0.6121081429949847	0.6118167452565283	0.6369759123781058	0.6064796348379812	0.06333086107087124	0.05260713429598293	0.056673417527661515	0.06624114726757005	0.06953342516744063	0.08124126759694715	0.06281303545775024	0.05364910524068847	0.07434448294649404	0.0476109570098409	0.05638475535158289	0.058884358703194466	0.05928101319112627	0.04781192687204165	0.05577121496911013	0.0663339204785668	0.04760585780292494	0.054344707040370754	0.05850152988912414	0.04905590321233144	0.0545884606982464	0.059206834126986706	0.04859209980893671	0.06941973438708701	0.06331464771513723	0.06636883675467606	0.06713444055118875	0.07374807983630656	0.07142519008342471	0.06577062246976183	0.07862627475979578	0.06358964479051815	0.05889523633999002	0.060579079980961216	0.06121948444019734	0.050803561686920795	0.05430862676829056	0.05535513524003789	0.05133265048057807	0.04851535718480016	0.05370519321360444	0.05377025128245706	0.06322184063747069	0.06060767538270575	0.04997923401285168	0.05675170481369558	0.05608328486430371	0.08014722835026916	0.07182601987617693	0.06649771449381255	0.06672634604461178	0.054925232628518256	0.06216715003489011	0.0676282430334336	0.07783797935709977	0.04821074381986413	0.0464434580999591	0.03280153152480735	0.0	0.049876658112823685	0.048834759149748816	0.059985601262706134	0.04748939984634935	0.08326129206725362	0.08527567519700503	0.0510903338138563	0.05250974049355195	0.054330318563197685	0.0596444618180795	0.058279960575638085	0.06945015140619322	0.046348754719226185	0.05896262814632003	0.10962998044774636
w21pp	0.1534749593154454	0.37363987900688744	0.4189094083849818	0.42878112871130086	0.44488160327688336	0.4509461984890196	0.44602287401317875	0.3775810039132065	0.3958967587340689	0.4034574523025474	0.38383739039246445	0.4046161277429367	0.4058932338760941	0.38177760517519665	0.40532232757309544	0.3842262293481572	0.43474830587111524	0.3994688041888381	0.4131974223828955	0.5742675153061669	0.6033052972459646	0.6030138995075082	0.6281730666290857	0.597676789088961	0.054528015321851135	0.04380428854696282	0.0478705717786414	0.057438301518549936	0.06073057941842053	0.07243842184792704	0.05401018970873014	0.04484625949166837	0.06554163719747394	0.038808111260820795	0.04758190960256278	0.05008151295417436	0.05047816744210616	0.039009081123021545	0.046968369220090025	0.057531074729546695	0.03880301205390484	0.04554186129135064	0.04969868414010403	0.04025305746331133	0.04578561494922629	0.0504039883779666	0.0397892540599166	0.060616888638066906	0.054511801966117115	0.05756599100565595	0.05833159480216865	0.06494523408728645	0.0626223443344046	0.05696777672074172	0.06982342901077568	0.054786799041498045	0.05009239059096991	0.05177623423194111	0.052416638691177235	0.04200071593790069	0.045505781019270455	0.04655228949101779	0.042529804731557964	0.03971251143578006	0.044902347464584325	0.04496740553343695	0.05441899488845059	0.05180482963368564	0.041176388263831576	0.04794885906467548	0.0472804391152836	0.07134438260124905	0.06302317412715683	0.05769486874479244	0.057923500295591665	0.04612238687949815	0.053364304285869996	0.05882539728441348	0.06903513360807967	0.03940789807084402	0.043271718145987556	0.0384190342662834	0.049876658112823685	0.0	0.022861123566845783	0.04682596158926175	0.034329760172904976	0.07010165239380925	0.07211603552356066	0.03793069414041192	0.04370689474453185	0.045527472814177586	0.0508416160690594	0.04947711482661798	0.06064730565717312	0.03754590897020608	0.05015978239729992	0.10082713469872626
s21pp	0.15243306035237053	0.37259798004381256	0.4178675094219069	0.427739229748226	0.4438397043138085	0.44990429952594474	0.44498097505010387	0.3765391049501316	0.394854859770994	0.40241555333947254	0.38279549142938957	0.4035742287798618	0.4048513349130192	0.38073570621212177	0.40428042861002056	0.3831843303850823	0.43370640690804035	0.39842690522576324	0.4121555234198206	0.5732256163430921	0.6022633982828898	0.6019720005444333	0.6271311676660108	0.5966348901258862	0.053486116358776266	0.04276238958388795	0.04682867281556653	0.05639640255547507	0.05968868045534566	0.07139652288485218	0.05296829074565527	0.0438043605285935	0.06449973823439906	0.037766212297745926	0.046540010639487914	0.04903961399109949	0.04943626847903129	0.037967182159946676	0.045926470257015156	0.056489175766471826	0.03776111309082997	0.04449996232827577	0.04865678517702916	0.03921115850023646	0.04474371598615142	0.04936208941489173	0.03874735509684173	0.059574989674992036	0.053469903003042246	0.05652409204258108	0.05728969583909378	0.06390333512421159	0.06158044537132973	0.05592587775766685	0.06878153004770081	0.053744900078423176	0.04905049162789504	0.05073433526886624	0.051374739728102366	0.04095881697482582	0.044463882056195586	0.04551039052794292	0.041487905768483095	0.03867061247270519	0.043860448501509455	0.04392550657036208	0.05337709592537572	0.05076293067061077	0.04013448930075671	0.04690696010160061	0.04623854015220873	0.07030248363817418	0.06198127516408195	0.05665296978171757	0.056881601332516796	0.04508048791642328	0.052322405322795126	0.05778349832133861	0.0679932346450048	0.03836599910776915	0.04222981918291269	0.037377135303208534	0.048834759149748816	0.022861123566845783	0.0	0.04578406262618688	0.03328786120983011	0.06905975343073438	0.07107413656048579	0.03688879517733705	0.04266499578145698	0.04448557385110272	0.049799717105984534	0.04843521586354311	0.05960540669409825	0.03650401000713121	0.04911788343422505	0.09978523573565137
s7pp	0.16358390246532784	0.38374882215676986	0.42901835153486423	0.43889007186118334	0.45499054642676584	0.46105514163890204	0.45613181716306117	0.3876899470630889	0.40600570188395135	0.4135663954524299	0.39394633354234687	0.4147250708928192	0.4160021770259765	0.3918865483250791	0.4154312707229779	0.3943351724980396	0.44485724902099766	0.40957774733872054	0.4233063655327779	0.5843764584560494	0.613414240395847	0.6131228426573906	0.6382820097789681	0.6077857322388435	0.06463695847173359	0.05391323169684527	0.05797951492852385	0.06754724466843239	0.07083952256830298	0.08254736499780949	0.06411913285861259	0.05495520264155082	0.07565058034735639	0.048917054410703244	0.05769085275244523	0.06019045610405681	0.06058711059198861	0.049118024272903994	0.057077312369972474	0.06764001787942914	0.048911955203787286	0.05565080444123309	0.05980762728998648	0.05036200061319378	0.05589455809910874	0.06051293152784905	0.04989819720979905	0.07072583178794936	0.06462074511599956	0.06767493415553841	0.0684405379520511	0.0750541772371689	0.07273128748428705	0.06707671987062416	0.07993237216065813	0.0648957421913805	0.06020133374085236	0.06188517738182356	0.06252558184105969	0.05210965908778314	0.055614724169152904	0.05666123264090024	0.05263874788144041	0.049821454585662506	0.055011290614466773	0.0550763486833194	0.06452793803833304	0.06191377278356809	0.051285331413714025	0.058057802214557926	0.05738938226516605	0.0814533257511315	0.07313211727703928	0.06780381189467488	0.06803244344547411	0.0562313300293806	0.06347324743575244	0.06893434043429593	0.07914407675796212	0.04951684122072647	0.053380661295870005	0.04852797741616585	0.059985601262706134	0.04682596158926175	0.04578406262618688	0.0	0.031899220337662515	0.07344311626190453	0.07545749939165594	0.04127215800850721	0.0538158378944143	0.05563641596406003	0.060950559218941845	0.05958605797650042	0.07075624880705556	0.04765485212008852	0.06026872554718237	0.1109360778486087
w19pp	0.15108770104897107	0.3712526207404131	0.41652215011850746	0.4263938704448265	0.442494345010409	0.4485589402225453	0.4436356157467044	0.37519374564673214	0.39350950046759453	0.4010701940360731	0.3814501321259901	0.40222886947646236	0.40350597560961976	0.3793903469087223	0.4029350693066211	0.38183897108168285	0.4323610476046409	0.3970815459223638	0.41081016411642113	0.5718802570396926	0.6009180389794903	0.6006266412410338	0.6257858083626113	0.5952895308224867	0.0521407570553768	0.04141703028048849	0.04548331351216707	0.055051043252075604	0.058343321151946195	0.07005116358145272	0.051622931442255805	0.04245900122519404	0.0631543789309996	0.03642085299434646	0.04519465133608845	0.04769425468770003	0.04809090917563183	0.03662182285654721	0.044581110953615694	0.05514381646307236	0.036415753787430505	0.04315460302487631	0.0473114258736297	0.037865799196837	0.04339835668275196	0.04801673011149227	0.03740199579344227	0.058229630371592574	0.052124543699642784	0.05517873273918162	0.05594433653569432	0.06255797582081213	0.060235086067930266	0.05458051845426739	0.06743617074430135	0.05239954077502371	0.04770513232449558	0.04938897596546678	0.0500293804247029	0.03961345767142636	0.04311852275279612	0.04416503122454346	0.04014254646508363	0.037325253169305725	0.04251508919810999	0.04258014726696262	0.05203173662197626	0.04941757136721131	0.038789129997357244	0.045561600798201145	0.04489318084880927	0.06895712433477472	0.06063591586068249	0.05530761047831811	0.05553624202911733	0.04373512861302382	0.050977046019395664	0.05643813901793915	0.06664787534160534	0.03702063980436969	0.040884459879513224	0.03603177599980907	0.04748939984634935	0.034329760172904976	0.03328786120983011	0.031899220337662515	0.0	0.06094691484554776	0.06296129797529917	0.028775956592150435	0.04131963647805752	0.043140214547703254	0.04845435780258507	0.047089856560143646	0.05826004739069879	0.035158650703731746	0.04777252413082559	0.09843987643225191
31379	0.18685959326987533	0.40702451296131736	0.45229404233941173	0.46216576266573084	0.47826623723131334	0.48433083244344954	0.47940750796760867	0.4109656378676364	0.42928139268849885	0.4368420862569774	0.41722202434689437	0.4380007616973667	0.439277867830524	0.4151622391296266	0.4387069615275254	0.4176108633025871	0.46813293982554516	0.43285343814326804	0.4465820563373254	0.6076521492605969	0.6366899312003945	0.6363985334619381	0.6615577005835156	0.631061423043391	0.08791264927628108	0.07718892250139277	0.08125520573307135	0.09082293547297988	0.09411521337285048	0.10582305580235699	0.08739482366316008	0.0782308934460983	0.09892627115190387	0.07219274521525074	0.08096654355699273	0.0834661469086043	0.0838628013965361	0.07239371507745149	0.08035300317451996	0.09091570868397664	0.07218764600833477	0.07892649524578059	0.08308331809453398	0.07363769141774128	0.07917024890365623	0.08378862233239653	0.07317388801434654	0.09400152259249685	0.08789643592054705	0.0909506249600859	0.0917162287565986	0.0983298680417164	0.09600697828883453	0.09035241067517166	0.10320806296520563	0.08817143299592799	0.08347702454539985	0.08516086818637106	0.08580127264560718	0.07538534989233063	0.07889041497370039	0.07993692344544773	0.0759144386859879	0.07309714539021	0.07828698141901427	0.0783520394878669	0.08780362884288052	0.08518946358811558	0.07456102221826152	0.08133349301910542	0.08066507306971354	0.10472901655567898	0.09640780808158676	0.09107950269922238	0.0913081342500216	0.07950702083392809	0.08674893824029994	0.09221003123884342	0.10241976756250962	0.07279253202527397	0.07665635210041749	0.07180366822071334	0.08326129206725362	0.07010165239380925	0.06905975343073438	0.07344311626190453	0.06094691484554776	0.0	0.07796943735765499	0.05931061585298549	0.07709152869896178	0.07891210676860752	0.08422625002348934	0.08286174878104792	0.09403193961160305	0.07093054292463602	0.08354441635172986	0.1342117686531562
31160	0.18887397639962675	0.4090388960910688	0.45430842546916317	0.4641801457954822	0.4802806203610647	0.486345215573201	0.4814218910973601	0.41298002099738784	0.43129577581825024	0.4388564693867288	0.4192364074766458	0.44001514482711807	0.44129225096027547	0.417176622259378	0.4407213446572768	0.41962524643233856	0.4701473229552966	0.4348678212730195	0.44859643946707684	0.6096665323903483	0.638704314330146	0.6384129165916895	0.663572083713267	0.6330758061731424	0.08992703240603249	0.07920330563114418	0.08326958886282276	0.0928373186027313	0.09612959650260189	0.1078374389321084	0.08940920679291149	0.08024527657584972	0.10094065428165529	0.07420712834500215	0.08298092668674414	0.0854805300383557	0.08587718452628751	0.0744080982072029	0.08236738630427137	0.09293009181372805	0.07420202913808618	0.080940878375532	0.0850977012242854	0.07565207454749269	0.08118463203340764	0.08580300546214795	0.07518827114409796	0.09601590572224826	0.08991081905029846	0.0929650080898373	0.09373061188635001	0.10034425117146781	0.09802136141858594	0.09236679380492308	0.10522244609495704	0.0901858161256794	0.08549140767515126	0.08717525131612247	0.08781565577535859	0.07739973302208204	0.0809047981034518	0.08195130657519914	0.07792882181573932	0.07511152851996142	0.08030136454876569	0.08036642261761831	0.08981801197263194	0.08720384671786699	0.07657540534801294	0.08334787614885683	0.08267945619946496	0.1067433996854304	0.09842219121133818	0.0930938858289738	0.09332251737977301	0.0815214039636795	0.08876332137005136	0.09422441436859483	0.10443415069226103	0.07480691515502538	0.0786707352301689	0.07381805135046475	0.08527567519700503	0.07211603552356066	0.07107413656048579	0.07545749939165594	0.06296129797529917	0.07796943735765499	0.0	0.061324998982736904	0.0791059118287132	0.08092648989835893	0.08624063315324075	0.08487613191079933	0.09604632274135447	0.07294492605438743	0.08555879948148128	0.13622615178290762
