	S10H1	S22Hp	S8Hp	F7H1	F1H1	S6Hp	531414	S11Hp	S28Hp	S23Hp	F23HpA	F14H1A	31071	S1Hp	31519	S17H1	530258	530119	31700	S16H2	31512	f10pp	w3pp	w4pp	w18pp	w24pp	w21pp	f11pp	w19pp	w1pp	w14pp	f20ppA	w8pp	w26pp	f24pp	w10pp	w27pp	w9pp	f19pp	w13pp	w16pp	w23pp	f2pp	w20pp	w15pp	w2pp	w11pp	f17ppB	w32pp	w17pp	f7pp	w12pp	w29pp	F22H1A	530074	530075	530050	s24H1	530227	31723	S27H1	31333	31300	F8H1	F32H1	S12Hp	S25Hp	31021	S21H1	S30H1	31360	S14Hp	F29H1	S15Hp	S26Hp	S2Hp	31236	S9H1	S29H1	F3H1	S3Hp	F14H1B	530364	F16H1	31749	530055	S19H1	530154	S4Hp	S7Hp	530451	F22HpB	S31Hp	S13Hp
f2pp	0.3670281278280494	0.37297338259041984	0.36049686725796604	0.3705038458967917	0.39219503921649174	0.4139101549001694	0.39796153462849665	0.38699309922887626	0.4213169802801597	0.36299830357731033	0.3590243170735759	0.2986185389514243	0.33269607179383714	0.2897692760671948	0.3214857418784932	0.32255327595937466	0.2810376973397433	0.2484596327503676	0.25082246540054987	0.24097888711740728	0.29967999587622995	0.08405833199451693	0.05285985809418134	0.08501141692664806	0.05611334663473847	0.04810100688586884	0.13356600502571683	0.0773305868625024	0.06750608084062894	0.059486452075272186	0.05875627330084955	0.05857304616544039	0.04149806448196883	0.03968878623833429	0.03675835871754968	0.03874052307352152	0.07073983222900426	0.064599708845087	0.05041451408076284	0.0842915401571463	0.04598953816858291	0.04392637589012146	0.0	0.031849115353274504	0.07643097073712829	0.0449792286042682	0.031504046948063	0.06792279222345601	0.05567506349051293	0.056576061741615585	0.06390541687886458	0.08185838344312768	0.05956268721845686	0.3757125789893593	0.3218882712562545	0.30782002002255865	0.39804759462527206	0.41056838902044834	0.33652232098944657	0.3673574566883573	0.37052435327615596	0.2763287485272705	0.288929366390756	0.30276692395254146	0.31514420131576204	0.35015108148046087	0.3852504321532354	0.3998705959305784	0.3412202156016933	0.32964417220812603	0.3761061781701013	0.4037238942318232	0.41866609044326253	0.3519543012086765	0.36072281941798723	0.3956934846037252	0.4436230551435475	0.432668282593986	0.4166391165024669	0.3571543413433186	0.3447957176994988	0.3532153015512022	0.42478295228093177	0.4194543636629484	0.42417196771962196	0.417559544383297	0.42189484438832126	0.5342914573853789	0.36172672627720975	0.3258473608048833	0.3667125515344297	0.3399461387659459	0.41074305633049935	0.3766955471874953
w20pp	0.3552805812631322	0.3612258360255027	0.34874932069304887	0.35875629933187453	0.38044749265157457	0.40216260833525225	0.3862139880635795	0.3752455526639591	0.4095694337152425	0.35125075701239317	0.34727677050865874	0.28687099238650715	0.32094852522892	0.27802172950227766	0.30973819531357605	0.3108057293944575	0.26929015077482615	0.23671208618545042	0.2390749188356327	0.22923134055249011	0.2879324493113128	0.07231078542959979	0.04111231152926421	0.07326387036173093	0.04436580006982134	0.0363534603209517	0.1218184584607997	0.06558304029758527	0.055758534275711806	0.047738905510355055	0.04700872673593242	0.046825499600523256	0.029750517917051696	0.027941239673417148	0.025010812152632542	0.03383541465439408	0.06583472380987684	0.05969460042595957	0.04550940566163541	0.07938643173801886	0.041084429749455476	0.05362074615171274	0.031849115353274504	0.0	0.058608867406477944	0.027157125273617848	0.01368194361741265	0.056175245658538875	0.0439275169255958	0.04482851517669845	0.05215787031394744	0.07011083687821054	0.04781514065353972	0.3639650324244421	0.31014072469133735	0.2960724734576415	0.3863000480603549	0.3988208424555312	0.3247747744245294	0.3556099101234401	0.3587768067112388	0.26458120196235335	0.27718181982583884	0.2910193773876243	0.3033966547508449	0.3384035349155437	0.37350288558831823	0.3881230493656612	0.32947266903677613	0.31789662564320886	0.3643586316051841	0.39197634766690603	0.40691854387834536	0.3402067546437593	0.34897527285307006	0.38394593803880805	0.43187550857863033	0.4209207360290688	0.4048915699375497	0.3454067947784014	0.3330481711345816	0.341467754986285	0.4130354057160146	0.40770681709803125	0.4124244211547048	0.40581199781837984	0.4101472978234041	0.5225439108204617	0.3499791797122926	0.31409981423996614	0.35496500496951255	0.32819859220102876	0.3989955097655822	0.36494800062257815
w15pp	0.399862436646986	0.40580769140935646	0.39333117607690266	0.4033381547157283	0.42502934803542836	0.44674446371910603	0.43079584344743327	0.4198274080478129	0.4541512890990963	0.39583261239624695	0.3918586258925125	0.33145284777036094	0.36553038061277376	0.32260358488613144	0.35432005069742983	0.3553875847783112	0.31387200615868	0.2812939415693042	0.2836567742194865	0.2738131959363439	0.3325143046951666	0.11689264081345357	0.08569416691311799	0.11784572574558472	0.08894765545367513	0.08093531570480549	0.16640031384465348	0.11016489568143906	0.1003403896595656	0.09232076089420885	0.09159058211978621	0.09140735498437705	0.07433237330090547	0.07252309505727093	0.06959266753648632	0.07841727003824786	0.11041657919373063	0.10427645580981335	0.0900912610454892	0.12396828712187265	0.08566628513330926	0.09820260153556654	0.07643097073712829	0.058608867406477944	0.0	0.04814363021284181	0.04905755288140544	0.10075710104239266	0.08850937230944958	0.08941037056055223	0.09673972569780123	0.11469269226206433	0.09239699603739351	0.4085468878082959	0.35472258007519114	0.34065432884149527	0.43088190344420874	0.443402697839385	0.36935662980838324	0.4001917655072939	0.4033586620950925	0.3091630573462071	0.3217636752096926	0.33560123277147813	0.3479785101346987	0.3829853902993975	0.41808474097217196	0.432704904749515	0.3740545244206299	0.36247848102706265	0.40894048698903795	0.4365582030507599	0.4515003992621992	0.3847886100276131	0.3935571282369238	0.42852779342266184	0.47645736396248406	0.4655025914129226	0.4494734253214035	0.3899886501622552	0.3776300265184354	0.3860496103701388	0.45761726109986844	0.45228867248188503	0.4570062765385585	0.4503938532022336	0.4547291532072579	0.5671257662043154	0.3945610350961464	0.3586816696238199	0.3995468603533663	0.37278044758488255	0.4435773651494359	0.40952985600643194
w2pp	0.36841069451412595	0.3743559492764964	0.3618794339440426	0.37188641258286825	0.3935776059025683	0.41529272158624597	0.3993441013145732	0.3883756659149528	0.42269954696623624	0.3643808702633869	0.36040688375965246	0.3000011056375009	0.3340786384799137	0.2911518427532714	0.3228683085645698	0.32393584264545117	0.2824202640258199	0.24984219943644415	0.2522050320866264	0.24236145380348384	0.30106256256230646	0.08544089868059349	0.054242424780257904	0.08639398361272463	0.05749591332081504	0.0494835735719454	0.1349485717117934	0.07871315354857897	0.06888864752670551	0.06086901876134875	0.06013883998692612	0.05995561285151695	0.04288063116804539	0.041071352924410845	0.038140925403626236	0.04696552790538778	0.07896483706087054	0.07282471367695326	0.058639518912629106	0.09251654498901256	0.05421454300044917	0.06675085940270645	0.0449792286042682	0.027157125273617848	0.04814363021284181	0.0	0.01760581074854535	0.06930535890953257	0.05705763017658949	0.057958628427692144	0.06528798356494114	0.08324095012920424	0.06094525390453342	0.3770951456754358	0.323270837942331	0.3092025867086352	0.3994301613113487	0.41195095570652496	0.3379048876755232	0.36874002337443385	0.37190691996223246	0.277711315213347	0.29031193307683256	0.30414949063861807	0.31652676800183865	0.3515336481665374	0.3866329988393119	0.40125316261665495	0.34260278228776986	0.3310267388942026	0.3774887448561779	0.4051064609178998	0.42004865712933914	0.35333686789475305	0.36210538610406373	0.3970760512898018	0.445005621829624	0.43405084928006255	0.41802168318854344	0.35853690802939514	0.34617828438557535	0.35459786823727873	0.4261655189670084	0.420836930349025	0.42555453440569846	0.4189421110693735	0.4232774110743978	0.5356740240714554	0.3631092929632863	0.32722992749095986	0.3680951182205062	0.3413287054520225	0.41212562301657585	0.3780781138735719
w11pp	0.35493551285792074	0.3608807676202912	0.3484042522878374	0.35841123092666305	0.3801024242463631	0.40181753993004077	0.385868919658368	0.3749004842587476	0.40922436531003104	0.3509056886071817	0.34693170210344726	0.28652592398129567	0.3206034568237085	0.2776766610970662	0.30939312690836457	0.31046066098924596	0.2689450823696147	0.23636701778023894	0.23872985043042122	0.22888627214727864	0.28758738090610125	0.07196571702438828	0.04076724312405271	0.07291880195651942	0.04402073166460983	0.0360083919157402	0.12147339005558819	0.06523797189237376	0.055413465870500306	0.047393837105143555	0.04666365833072092	0.046480431195311755	0.029405449511840195	0.027596171268205648	0.02466574374742104	0.03349034624918258	0.06548965540466534	0.059349532020748066	0.04516433725642391	0.07904136333280735	0.040739361344243975	0.05327567774650124	0.031504046948063	0.01368194361741265	0.04905755288140544	0.01760581074854535	0.0	0.055830177253327375	0.0435824485203843	0.04448344677148694	0.05181280190873594	0.06976576847299903	0.047470072248328214	0.3636199640192306	0.3097956562861258	0.29572740505243	0.38595497965514347	0.39847577405031975	0.324429706019318	0.35526484171822864	0.35843173830602726	0.2642361335571418	0.27683675142062736	0.2906743089824128	0.3030515863456334	0.3380584665103322	0.3731578171831067	0.38777798096044974	0.32912760063156465	0.3175515572379974	0.3640135631999727	0.3916312792616946	0.40657347547313394	0.33986168623854784	0.3486302044478585	0.3836008696335966	0.4315304401734188	0.42057566762385734	0.40454650153233823	0.34506172637318994	0.33270310272937015	0.34112268658107353	0.4126903373108032	0.40736174869281977	0.41207935274949326	0.4054669294131683	0.4098022294181926	0.5221988424152502	0.3496341113070811	0.31375474583475466	0.354619936564301	0.3278535237958173	0.39865044136037064	0.36460293221736667
f17ppB	0.37235388588198154	0.378299140644352	0.3658226253118982	0.37582960395072385	0.3975207972704239	0.41923591295410156	0.4032872926824288	0.3923188572828084	0.42664273833409183	0.3683240616312425	0.36435007512750806	0.30394429700535647	0.3380218298477693	0.295095034121127	0.32681149993242536	0.32787903401330676	0.28636345539367547	0.25378539080429974	0.256148223454482	0.24630464517133943	0.3050057539301621	0.09740616699492642	0.06620769309459085	0.09835925192705755	0.06946118163514797	0.06144884188627834	0.14691384002612634	0.09067842186291189	0.08085391584103843	0.07283428707568168	0.07210410830125905	0.07192088116584988	0.054845899482378335	0.05303662123874378	0.05010619371795918	0.06990909152457558	0.10190840068005835	0.09576827729614107	0.08158308253181693	0.11546010860820038	0.07715810661963698	0.08969442302189426	0.06792279222345601	0.056175245658538875	0.10075710104239266	0.06930535890953257	0.055830177253327375	0.0	0.04946246019762608	0.06190181979554776	0.06923117493279676	0.08718414149705986	0.06488844527238904	0.38103833704329143	0.32721402931018667	0.3131457780764908	0.40337335267920427	0.41589414707438055	0.34184807904337877	0.37268321474228944	0.37585011133008805	0.2816545065812026	0.29425512444468815	0.30809268200647366	0.32046995936969425	0.355476839534393	0.3905761902071675	0.40519635398451054	0.34654597365562545	0.3349699302620582	0.3814319362240335	0.4090496522857554	0.42399184849719473	0.35728005926260864	0.3660485774719193	0.40101924265765737	0.4489488131974796	0.43799404064791814	0.421964874556399	0.36248009939725073	0.35012147575343094	0.3585410596051343	0.430108710334864	0.42478012171688057	0.42949772577355405	0.4228853024372291	0.4272206024422534	0.539617215439311	0.3670524843311419	0.33117311885881545	0.3720383095883618	0.3452718968198781	0.41606881438443144	0.38202130524142747
w32pp	0.3601061571490385	0.36605141191140894	0.35357489657895513	0.3635818752177808	0.38527306853748083	0.4069881842211585	0.39103956394948575	0.38007112854986536	0.4143950096011488	0.35607633289829943	0.352102346394565	0.2916965682724134	0.32577410111482624	0.2828473053881839	0.3145637711994823	0.31563130528036376	0.2741157266607324	0.24153766207135668	0.24390049472153896	0.23405691643839638	0.29275802519721905	0.08515843826198334	0.053959964361647766	0.08611152319411448	0.05721345290220489	0.049201113153335266	0.13466611129318326	0.07843069312996882	0.06860618710809537	0.060586558342738614	0.05985637956831598	0.059673152432906815	0.042598170749435255	0.04078889250580071	0.037858464985016105	0.05766136279163252	0.08966067194711527	0.083520548563198	0.06933535379887384	0.1032123798752573	0.0649103778866939	0.07744669428895118	0.05567506349051293	0.0439275169255958	0.08850937230944958	0.05705763017658949	0.0435824485203843	0.04946246019762608	0.0	0.04965409106260468	0.056983446199853675	0.07493641276411678	0.05264071653944596	0.3687906083103484	0.3149663005772436	0.30089804934354775	0.39112562394626116	0.40364641834143744	0.32960035031043566	0.3604354860093464	0.36360238259714506	0.2694067778482596	0.2820073957117451	0.29584495327353055	0.30822223063675114	0.34322911080144997	0.3783284614742245	0.3929486252515675	0.3342982449226824	0.3227222015291151	0.3691842074910904	0.3968019235528123	0.4117441197642516	0.3450323305296656	0.3538008487389763	0.3887715139247143	0.4367010844645366	0.4257463119149751	0.409717145823456	0.3502323706643077	0.3378737470204879	0.3462933308721913	0.41786098160192087	0.4125323929839375	0.41724999704061105	0.4106375737042861	0.41497287370931035	0.527369486706368	0.35480475559819885	0.3189253901258724	0.3597905808554188	0.333024168086935	0.40382108565148844	0.3697735765084844
w17pp	0.3530290255897868	0.3589742803521573	0.3464977650197035	0.35650474365852913	0.3781959369782292	0.39991105266190685	0.3839624323902341	0.3729939969906137	0.4073178780418971	0.34899920133904777	0.34502521483531334	0.28461943671316176	0.3186969695555746	0.27577017382893226	0.30748663964023065	0.30855417372111205	0.26703859510148076	0.23446053051210503	0.2368233631622873	0.22697978487914472	0.28568089363796734	0.086059436513086	0.05486096261275041	0.08701252144521712	0.058114451153307545	0.050102111404437905	0.1355671095442859	0.07933169138107146	0.069507185359198	0.06148755659384126	0.060757377819418625	0.06057415068400946	0.0434991690005379	0.04168989075690335	0.038759463236118744	0.05856236104273516	0.09056167019821793	0.08442154681430064	0.0702363520499765	0.10411337812635996	0.06581137613779656	0.07834769254005383	0.056576061741615585	0.04482851517669845	0.08941037056055223	0.057958628427692144	0.04448344677148694	0.06190181979554776	0.04965409106260468	0.0	0.03741059117673566	0.06785928120486512	0.0455635849801943	0.36171347675109666	0.3078891690179919	0.2938209177842961	0.38404849238700955	0.39656928678218584	0.32252321875118406	0.3533583544500947	0.35652525103789334	0.2623296462890079	0.27493026415249344	0.2887678217142789	0.3011450990774995	0.3361519792421983	0.3712513299149728	0.3858714936923158	0.32722111336343074	0.31564506996986347	0.3621070759318388	0.3897247919935607	0.404666988205	0.33795519897041393	0.3467237171797246	0.38169438236546266	0.4296239529052849	0.4186691803557234	0.4026400142642043	0.343155239105056	0.33079661546123623	0.3392161993129396	0.41078385004266926	0.40545526142468585	0.41017286548135934	0.4035604421450344	0.4078957421500587	0.5202923551471162	0.3477276240389472	0.31184825856662074	0.3527134492961671	0.32594703652768336	0.39674395409223673	0.36269644494923275
f7pp	0.3603583807270358	0.36630363548940625	0.35382712015695245	0.3638340987957781	0.38552529211547815	0.4072404077991558	0.39129178752748306	0.38032335212786267	0.4146472331791461	0.35632855647629674	0.3523545699725623	0.2919487918504107	0.32602632469282355	0.28309952896618124	0.3148159947774796	0.315883528858361	0.27436795023872973	0.241789885649354	0.24415271829953628	0.2343091400163937	0.29301024877521636	0.09338879165033498	0.062190317749999405	0.09434187658246612	0.06544380629055654	0.057431466541686904	0.14289646468153488	0.08666104651832046	0.076836540496447	0.06881691173109025	0.06808673295666762	0.06790350582125845	0.05082852413778689	0.049019245894152345	0.04608881837336774	0.06589171617998416	0.09789102533546692	0.09175090195154964	0.07756570718722548	0.11144273326360896	0.07314073127504556	0.08567704767730282	0.06390541687886458	0.05215787031394744	0.09673972569780123	0.06528798356494114	0.05181280190873594	0.06923117493279676	0.056983446199853675	0.03741059117673566	0.0	0.0751886363421141	0.05289294011744329	0.3690428318883457	0.31521852415524093	0.30115027292154506	0.3913778475242585	0.4038986419194348	0.32985257388843303	0.3606877095873437	0.3638546061751423	0.2696590014262569	0.2822596192897424	0.29609717685152787	0.30847445421474845	0.3434813343794473	0.37858068505222175	0.3932008488295648	0.3345504685006797	0.32297442510711244	0.36943643106908775	0.39705414713080966	0.411996343342249	0.3452845541076629	0.3540530723169736	0.38902373750271163	0.43695330804253385	0.4259985354929724	0.4099693694014533	0.350484594242305	0.3381259705984852	0.3465455544501886	0.41811320517991823	0.4127846165619348	0.4175022206186083	0.41088979728228336	0.41522509728730767	0.5276217102843652	0.35505697917619616	0.3191776137038697	0.3600428044334161	0.33327639166493234	0.4040733092294857	0.3700258000864817
w12pp	0.3638773233280687	0.36982257809043917	0.35734606275798536	0.367353041396811	0.38904423471651106	0.41075935040018874	0.394810730128516	0.3838422947288956	0.418166175780179	0.35984749907732966	0.35587351257359523	0.29546773445144364	0.32954526729385647	0.28661847156721415	0.31833493737851254	0.31940247145939393	0.27788689283976264	0.2453088282503869	0.2476716609005692	0.2378280826174266	0.2965291913762492	0.11134175821459807	0.0801432843142625	0.11229484314672922	0.08339677285481964	0.07538443310595	0.16084943124579798	0.10461401308258356	0.0947895070607101	0.08676987829535335	0.08603969952093071	0.08585647238552155	0.06878149070204999	0.06697221245841545	0.06404178493763082	0.08384468274424725	0.11584399189973002	0.10970386851581274	0.09551867375148858	0.12939569982787205	0.09109369783930865	0.1036300142415659	0.08185838344312768	0.07011083687821054	0.11469269226206433	0.08324095012920424	0.06976576847299903	0.08718414149705986	0.07493641276411678	0.06785928120486512	0.0751886363421141	0.0	0.052457555084175655	0.37256177448937855	0.3187374667562738	0.304669215522578	0.39489679012529144	0.4074175845204677	0.33337151648946595	0.3642066521883766	0.36737354877617523	0.2731779440272898	0.28577856189077533	0.2996161194525608	0.31199339681578137	0.3470002769804802	0.38209962765325467	0.3967197914305977	0.3380694111017126	0.32649336770814535	0.37295537367012066	0.4005730897318426	0.4155152859432819	0.3488034967086958	0.3575720149180065	0.39254268010374455	0.44047225064356677	0.4295174780940053	0.4134883120024862	0.3540035368433379	0.3416449131995181	0.3500644970512215	0.42163214778095115	0.41630355916296774	0.4210211632196412	0.4144087398833163	0.4187440398883406	0.5311406528853981	0.3585759217772291	0.3226965563049026	0.363561747034449	0.33679533426596525	0.4075922518305186	0.37354474268751464
w29pp	0.3415816271033979	0.34752688186576836	0.33505036653331455	0.3450573451721402	0.36674853849184025	0.3884636541755179	0.37251503390384516	0.36154659850422477	0.3958704795555082	0.33755180285265884	0.3335778163489244	0.2731720382267728	0.3072495710691856	0.26432277534254334	0.2960392411538417	0.2971067752347231	0.25559119661509183	0.2230131320257161	0.22537596467589838	0.2155323863927558	0.27423349515157847	0.08904606198992726	0.05784758808959169	0.0899991469220584	0.06110107663014882	0.05308873688127918	0.13855373502112717	0.08231831685791274	0.07249381083603929	0.06447418207068253	0.0637440032962599	0.06356077616085073	0.046485794477379175	0.04467651623374463	0.04174608871296002	0.06154898651957644	0.0935482956750592	0.08740817229114192	0.07322297752681776	0.10710000360320124	0.06879800161463784	0.08133431801689509	0.05956268721845686	0.04781514065353972	0.09239699603739351	0.06094525390453342	0.047470072248328214	0.06488844527238904	0.05264071653944596	0.0455635849801943	0.05289294011744329	0.052457555084175655	0.0	0.3502660782647078	0.29644177053160303	0.28237351929790716	0.3726010939006206	0.38512188829579685	0.3110758202647951	0.3419109559637058	0.34507785255150447	0.25088224780261903	0.2634828656661045	0.27732042322788997	0.28969770059111055	0.3247045807558094	0.3598039314285839	0.3744240952059269	0.3157737148770418	0.30419767148347454	0.3506596774454498	0.3782773935071717	0.39321958971861104	0.326507800484025	0.33527631869333574	0.37024698387907373	0.418176554418896	0.4072217818693345	0.3911926157778154	0.3317078406186671	0.3193492169748473	0.3277688008265507	0.3993364515562803	0.3940078629382969	0.39872546699497047	0.3921130436586455	0.39644834366366977	0.5088449566607274	0.33628022555255827	0.3004008600802318	0.34126605080977823	0.31449963804129444	0.38529655560584786	0.35124904646284383
F22H1A	0.4928041037186034	0.49874935848097385	0.48627284314852004	0.4962798217873457	0.5179710151070458	0.5396861307907234	0.5237375105190506	0.5127690751194303	0.5470929561707136	0.48877427946786434	0.4848002929641299	0.4243945148419783	0.45847204768439115	0.41554525195774883	0.4472617177690472	0.44832925184992867	0.4068136732302974	0.3742356086409216	0.37659844129110387	0.3667548630079613	0.42545597176678396	0.4051959537608297	0.3739974798604941	0.4061490386929608	0.3772509684010512	0.3692386286521816	0.4547036267920296	0.39846820862881516	0.3886437026069417	0.3806240738415849	0.3798938950671623	0.3797106679317531	0.3626356862482816	0.36082640800464705	0.3578959804838624	0.3776988782904788	0.4096981874459616	0.4035580640620443	0.3893728692977202	0.4232498953741036	0.38494789338554025	0.39748420978779747	0.3757125789893593	0.3639650324244421	0.4085468878082959	0.3770951456754358	0.3636199640192306	0.38103833704329143	0.3687906083103484	0.36171347675109666	0.3690428318883457	0.37256177448937855	0.3502660782647078	0.0	0.2599771079201525	0.43359599591311265	0.5238235705158261	0.5363443649110023	0.46229829688000057	0.4931334325789113	0.49630032916670996	0.4021047244178245	0.41470534228131	0.4285428998430955	0.44092017720631604	0.47592705737101487	0.5110264080437894	0.5256465718211324	0.4669961914922473	0.45542014809868003	0.5018821540606553	0.5294998701223772	0.5444420663338165	0.4777302770992305	0.48649879530854123	0.5214694604942792	0.5693990310341015	0.5584442584845399	0.5424150923930209	0.4829303172338726	0.4705716935900528	0.4789912774417562	0.5505589281714858	0.5452303395535024	0.549947943610176	0.543335520273851	0.5476708202788753	0.6600674332759329	0.48750270216776376	0.4516233366954373	0.4924885274249837	0.46572211465649993	0.5365190322210533	0.5024715230780493
530074	0.43897979598549863	0.4449250507478691	0.4324485354154153	0.44245551405424094	0.464146707373941	0.48586182305761866	0.4699132027859459	0.4589447673863255	0.4932686484376089	0.4349499717347596	0.43097598523102515	0.37057020710887356	0.4046477399512864	0.36172094422464407	0.39343741003594246	0.3945049441168239	0.3529893654971926	0.32041130090781683	0.3227741335579991	0.3129305552748565	0.3716316640336792	0.3513716460277249	0.3201731721273893	0.35232473095985606	0.32342666066794645	0.31541432091907684	0.4008793190589248	0.3446439008957104	0.33481939487383694	0.32679976610848016	0.32606958733405755	0.32588636019864836	0.3088113785151768	0.3070021002715423	0.30407167275075764	0.32387457055737406	0.35587387971285683	0.34973375632893955	0.33554856156461543	0.36942558764099886	0.3311235856524355	0.3436599020546927	0.3218882712562545	0.31014072469133735	0.35472258007519114	0.323270837942331	0.3097956562861258	0.32721402931018667	0.3149663005772436	0.3078891690179919	0.31521852415524093	0.3187374667562738	0.29644177053160303	0.2599771079201525	0.0	0.3797716881800079	0.4699992627827213	0.4825200571778976	0.4084739891468958	0.43930912484580653	0.4424760214336052	0.34828041668471976	0.36088103454820525	0.37471859210999076	0.3870958694732113	0.4221027496379101	0.45720210031068464	0.47182226408802763	0.41317188375914254	0.4015958403655753	0.4480578463275505	0.47567556238927244	0.4906177586007118	0.42390596936612573	0.4326744875754365	0.46764515276117447	0.5155747233009967	0.5046199507514353	0.4885907846599161	0.4291060095007678	0.41674738585694804	0.4251669697086514	0.496734620438381	0.49140603182039766	0.4961236358770712	0.48951121254074625	0.4938465125457705	0.6062431255428281	0.433678394434659	0.39779902896233255	0.43866421969187896	0.41189780692339517	0.4826947244879486	0.44864721534494456
530075	0.3482577967527154	0.35420305151508585	0.34172653618263205	0.3517335148214577	0.37342470814115775	0.3951398238248354	0.37919120355316266	0.36822276815354227	0.4025466492048257	0.34422797250197634	0.3402539859982419	0.2798482078760903	0.31392574071850315	0.2709989449918609	0.3027154108031593	0.3037829448840407	0.2622673662644094	0.22968930167503365	0.23205213432521593	0.22220855604207335	0.31631715156341944	0.33730339479402904	0.30610492089369346	0.3382564797261602	0.3093584094342506	0.30134606968538097	0.38681106782522895	0.3305756496620145	0.32075114364014107	0.3127315148747843	0.3120013361003617	0.3118181089649525	0.29474312728148094	0.2929338490378464	0.29000342151706177	0.3098063193236782	0.34180562847916096	0.3356655050952437	0.32148031033091956	0.355357336407303	0.3170553344187396	0.32959165082099684	0.30782002002255865	0.2960724734576415	0.34065432884149527	0.3092025867086352	0.29572740505243	0.3131457780764908	0.30089804934354775	0.2938209177842961	0.30115027292154506	0.304669215522578	0.28237351929790716	0.43359599591311265	0.3797716881800079	0.0	0.2866567982651699	0.29917759266034616	0.2251315246293444	0.31039104152664415	0.31355793811444277	0.2575584174519365	0.27015903531542207	0.2839965928772075	0.2963738702404281	0.3313807504051269	0.3664801010779014	0.3811002648552444	0.3224498845263593	0.31087384113279204	0.3573358470947673	0.3849535631564892	0.39989575936792854	0.3331839701333425	0.34195248834265324	0.37692315352839123	0.4248527240682135	0.413897951518652	0.3978687854271329	0.3383840102679846	0.3260253866241648	0.3344449704758682	0.4060126212055978	0.4006840325876144	0.40540163664428797	0.398789213307963	0.40312451331298726	0.5155211263100449	0.34295639520187576	0.3070770297295493	0.34794222045909573	0.32117580769061194	0.39197272525516536	0.3579252161121613
530050	0.4384853713554289	0.4444306261177994	0.43195411078534557	0.4419610894241712	0.46365228274387127	0.48536739842754895	0.4694187781558762	0.4584503427562558	0.4927742238075392	0.43445554710468987	0.43048156060095544	0.37007578247880385	0.4041533153212167	0.36122651959457436	0.39294298540587275	0.39401051948675414	0.3524949408671229	0.3199168762777471	0.32227970892792934	0.31243613064478676	0.4065447261661329	0.4275309693967425	0.3963324954964069	0.4284840543288736	0.399585984036964	0.3915736442880944	0.47703864242794236	0.42080322426472794	0.4109787182428545	0.4029590894774977	0.4022289107030751	0.4020456835676659	0.38497070188419436	0.38316142364055983	0.3802309961197752	0.40003389392639166	0.43203320308187443	0.4258930796979571	0.411707884933633	0.4455849110100164	0.40728290902145303	0.4198192254237103	0.39804759462527206	0.3863000480603549	0.43088190344420874	0.3994301613113487	0.38595497965514347	0.40337335267920427	0.39112562394626116	0.38404849238700955	0.3913778475242585	0.39489679012529144	0.3726010939006206	0.5238235705158261	0.4699992627827213	0.2866567982651699	0.0	0.2628507647133085	0.1888046966823067	0.40061861612935756	0.40378551271715624	0.34778599205465	0.36038660991813554	0.37422416747992104	0.38660144484314163	0.4216083250078404	0.4567076756806149	0.4713278394579579	0.41267745912907283	0.40110141573550556	0.44756342169748087	0.4751811377592028	0.4901233339706421	0.423411544736056	0.4321800629453667	0.46715072813110475	0.515080298670927	0.5041255261213655	0.4880963600298464	0.4286115848706981	0.4162529612268783	0.4246725450785817	0.49624019580831136	0.49091160719032795	0.49562921124700143	0.4890167879106765	0.4933520879157008	0.6057487009127583	0.4331839698045893	0.39730460433226283	0.4381697950618092	0.41140338229332546	0.4822002998578788	0.44815279071487485
s24H1	0.4510061657506052	0.45695142051297566	0.44447490518052185	0.4544818838193475	0.47617307713904755	0.49788819282272523	0.48193957255105246	0.4709711371514321	0.5052950182027155	0.44697634149986615	0.4430023549961317	0.38259657687398013	0.41667410971639296	0.37374731398975064	0.40546377980104903	0.4065313138819304	0.3650157352622992	0.3324376706729234	0.3348005033231057	0.3249569250399631	0.4190655205613092	0.4400517637919188	0.4088532898915832	0.4410048487240499	0.4121067784321403	0.40409443868327066	0.48955943682311864	0.4333240186599042	0.42349951263803076	0.415479883872674	0.4147497050982514	0.4145664779628422	0.39749149627937064	0.3956822180357361	0.39275179051495146	0.41255468832156794	0.4445539974770507	0.43841387409313337	0.42422867932880926	0.4581057054051927	0.4198037034166293	0.4323400198188866	0.41056838902044834	0.3988208424555312	0.443402697839385	0.41195095570652496	0.39847577405031975	0.41589414707438055	0.40364641834143744	0.39656928678218584	0.4038986419194348	0.4074175845204677	0.38512188829579685	0.5363443649110023	0.4825200571778976	0.29917759266034616	0.2628507647133085	0.0	0.17992609477521437	0.41313941052453385	0.4163063071123325	0.3603067864498263	0.3729074043133118	0.3867449618750973	0.3991222392383179	0.4341291194030167	0.46922847007579116	0.4838486338531342	0.4251982535242491	0.41362221013068184	0.46008421609265715	0.48770193215437907	0.5026441283658184	0.4359323391312323	0.444700857340543	0.47967152252628104	0.5276010930661033	0.5166463205165418	0.5006171544250226	0.4411323792658744	0.4287737556220546	0.437193339473758	0.5087609902034876	0.5034324015855043	0.5081500056421777	0.5015375823058528	0.5058728823108771	0.6182694953079346	0.44570476419976557	0.4098253987274391	0.4506905894569855	0.42392417668850174	0.4947210942530551	0.46067358511005113
