	31714	31723	S9H1	31637	F3H1	530451	w15pp	f11pp	w29pp	w11pp	w4pp	S4Hp	f9pp	f10pp	w16pp	F23HpA	S15Hp	S19H1	F6H1	S3Hp	31343	S10H1	530075	S1Hp	S26Hp	530154	31557	31711	530050	31749	31750	S23Hp	s4pp	S21H1	S11Hp	s1pp	S25Hp	s31pp	s17pp	w30pp	s11pp	f8pp	s18pp	s20pp	s28pp	530315	S13Hp	w20pp	530167	530251	F7H1	31219	31129	w9pp	s13pp	f23ppA	f3pp	w12pp	s25pp	F29H1	s15pp	w32pp	F32H1	s10pp	S30H1	S31Hp	w14pp	F8H1	w2pp	w8pp	31700	s12pp	s3pp	s16pp	s32pp	w6pp	w7pp	w18pp	S6Hp	s24pp	s21pp	s2pp	s30pp	s26pp	s22pp	s7pp	s9pp	s29pp	s23pp	s19pp	s6pp	s14pp	s27pp	w25pp
s25pp	0.2630141386634408	0.29489576863415123	0.23023756342270305	0.2831786531522137	0.2986049703047475	0.3023169708472686	0.3098086460302708	0.3091724483079722	0.27739003485235664	0.27629491160476055	0.27629611363279544	0.258524388348357	0.2518717869084399	0.24755483003786533	0.23399999260587678	0.23002457750495395	0.2445305909715884	0.2591597681654055	0.22224878289281225	0.443841116624214	0.527010427246957	0.5239796374791024	0.6072061244201483	0.5011301792092775	0.51467303900559	0.5210785788870513	0.5217397202273837	0.5567037198141325	0.5528551068254908	0.48734063349799817	0.49073785963445105	0.19830715248010622	0.1924498304246413	0.2890121960635511	0.23402453717467187	0.18884492179151174	0.21669615125624078	0.11243512918543354	0.07940360815983862	0.0994071474031551	0.09639072335349094	0.13175368977587934	0.05245169319107485	0.036540696463481764	0.04380777308848179	0.10866364525499252	0.0858573534768092	0.13867638336649907	0.10683063528523462	0.12753329766198873	0.07583955294599304	0.06462830964511522	0.10927084466082582	0.03592613609888673	0.03869741829110831	0.058047774963165336	0.04242013539305872	0.046404716567349735	0.0	0.030712292079580344	0.03447041796344709	0.06367447904873798	0.05897074887100491	0.04956640002012512	0.0594938445079229	0.0820183637020076	0.07422345248750069	0.08152306537832658	0.07722921684994959	0.0781557105057612	0.07134283377718373	0.06865776224458378	0.07315819163159797	0.0709173648396279	0.06865876224508381	0.07415464913018804	0.0780928992253526	0.0933766772501281	0.08939314320610202	0.04022789464409696	0.050623744465531355	0.06419664758258357	0.06211096059842409	0.06211096059842409	0.07270291770922781	0.11278965042063674	0.12259404892658234	0.12259404892658234	0.12236274055053102	0.11591772978716745	0.13122282214691722	0.13749638017367527	0.13424815974701462	0.1995886247454583
F29H1	0.23296636405842847	0.26484799402913894	0.20018978881769073	0.25313087854720134	0.26855719569973513	0.2722691962422563	0.2797608714252585	0.27912467370295985	0.2473422602473443	0.2462471369997482	0.2462483390277831	0.22847661374334471	0.22182401230342758	0.21750705543285298	0.20395221800086444	0.19997680289994163	0.21448281636657607	0.22911199356039313	0.19220100828779993	0.4137933420192017	0.4969626526419447	0.4939318628740901	0.577158349815136	0.4710824046042651	0.48462526440057774	0.49103080428203905	0.4916919456223714	0.5266559452091202	0.5228073322204785	0.4572928588929859	0.46069008502943876	0.1682593778750939	0.162402055819629	0.2589644214585388	0.20397676256965955	0.15879714718649943	0.18664837665122846	0.08238735458042122	0.0493558335548263	0.06935937279814278	0.06634294874847863	0.10170591517086702	0.02240391858606254	0.006492921858469454	0.028429366299422935	0.09328523846593366	0.07047894668775036	0.12329797657744022	0.09145222849617578	0.11215489087292986	0.06046114615693418	0.04924990285605636	0.09389243787176697	0.04231675331590325	0.05169272437451006	0.07104308104656708	0.055415441476460464	0.05940002265075148	0.030712292079580344	0.0	0.004422643358434784	0.033626704443725675	0.028922974265992607	0.01951862541511281	0.029446069902910592	0.0519705890969953	0.044175677882488384	0.05147529077331428	0.04718144224493728	0.0481079359007489	0.041295059172171425	0.03860998763957148	0.04311041702658566	0.0408695902346156	0.03861098764007151	0.04410687452517574	0.0480451246203403	0.0633289026451158	0.059345368601089715	0.010180120039084653	0.02057596986051904	0.034148872977571264	0.03206318599341178	0.03206318599341178	0.04265514310421549	0.08274187581562442	0.09254627432157002	0.09254627432157002	0.0923149659455187	0.08586995518215514	0.1011750475419049	0.10744860556866295	0.1042003851420023	0.16954085014044595
s15pp	0.23037419728577452	0.262255827256485	0.19759762204503678	0.25053871177454745	0.26596502892708124	0.26967702946960237	0.27716870465260457	0.27653250693030595	0.2447500934746904	0.24365497022709431	0.2436561722551292	0.22588444697069077	0.21923184553077363	0.2149148886601991	0.20136005122821055	0.19738463612728768	0.21189064959392218	0.22651982678773924	0.189608841515146	0.41120117524654776	0.4943704858692908	0.4913396961014362	0.5745661830424822	0.4684902378316112	0.4820330976279238	0.4884386375093851	0.4890997788497175	0.5240637784364663	0.5202151654478245	0.45470069212033193	0.4580979182567848	0.16566721110243998	0.15980988904697507	0.25637225468588487	0.20138459579700563	0.1562049804138455	0.18405620987857454	0.0797951878077673	0.04676366678217238	0.06676720602548886	0.0637507819758247	0.0991137483982131	0.019811751813408624	0.0039007550858155375	0.03218749218328967	0.09704336434980039	0.07423707257161709	0.12705610246130697	0.09521035438004251	0.11591301675679659	0.06421927204080093	0.05300802873992311	0.0976505637556337	0.04607487919976999	0.0554508502583768	0.07480120693043381	0.05917356736032721	0.06315814853461822	0.03447041796344709	0.004422643358434784	0.0	0.02920606108629095	0.02450233090855788	0.015097982057678086	0.025025426545475866	0.047549945739560576	0.03975503452505366	0.04705464741587955	0.04276079888750255	0.04368729254331417	0.0368744158147367	0.03418934428213675	0.03868977366915093	0.03644894687718088	0.03419034428263678	0.03968623116774102	0.04362448126290557	0.05890825928768107	0.054924725243654986	0.0075879532664307366	0.017983803087865124	0.031556706204917344	0.02947101922075786	0.02947101922075786	0.04006297633156157	0.0801497090429705	0.0899541075489161	0.0899541075489161	0.08972279917286478	0.08327778840950122	0.09858288076925098	0.10485643879600903	0.10160821836934839	0.16694868336779203
w32pp	0.2595782583710654	0.29145988834177594	0.2268016831303277	0.27974277285983834	0.2951690900123721	0.2988810905548933	0.3063727657378955	0.30573656801559684	0.2739541545599813	0.2728590313123852	0.2728602333404201	0.2550885080559817	0.24843590661606454	0.24411894974548998	0.23056411231350143	0.2265886972125786	0.24109471067921306	0.25572388787303013	0.2188129026004369	0.44040523633183865	0.5235745469545816	0.5205437571867271	0.603770244127773	0.4976942989169021	0.5112371587132147	0.517642698594676	0.5183038399350084	0.5532678395217572	0.5494192265331155	0.4839047532056228	0.4873019793420757	0.19487127218773087	0.18901395013226596	0.28557631577117576	0.23058865688229652	0.1854090414991364	0.21326027096386543	0.10899924889305819	0.07596772786746327	0.09597126711077975	0.0929548430611156	0.128317809483504	0.049015812898699516	0.03310481617110643	0.06139155326858056	0.1262474254350913	0.10344113365690798	0.15626016354659786	0.1244144154653334	0.1451170778420875	0.09342333312609181	0.082212089825214	0.1268546248409246	0.07527894028506088	0.08465491134366769	0.1040052680157247	0.0883776284456181	0.09236220961990911	0.06367447904873798	0.033626704443725675	0.02920606108629095	0.0	0.004705730178733131	0.015587365014391862	0.025514809502189643	0.04803932869627435	0.040244417481767436	0.047544030372593325	0.04325018184421633	0.04417667550002794	0.03736379877145048	0.03467872723885052	0.03917915662586471	0.036938329833894654	0.034679727239350554	0.04017561412445479	0.044113864219619346	0.059397642244394845	0.05541410820036876	0.03679201435172163	0.04718786417315602	0.06076076729020824	0.05867508030604875	0.05867508030604875	0.06926703741685246	0.10935377012826139	0.11915816863420699	0.11915816863420699	0.11892686025815567	0.1124818494947921	0.12778694185454187	0.13406049988129992	0.13081227945463927	0.19615274445308295
F32H1	0.25487452819333234	0.2867561581640429	0.22209795295259463	0.2750390426821053	0.29046535983463906	0.29417736037716025	0.30166903556016245	0.3010328378378638	0.2692504243822482	0.26815530113465214	0.268156503162687	0.25038477787824864	0.24373217643833148	0.2394152195677569	0.22586038213576837	0.22188496703484553	0.23639098050148	0.25102015769529706	0.21410917242270383	0.4357015061541056	0.5188708167768485	0.515840027008994	0.59906651395004	0.492990568739169	0.5065334285354817	0.512938968416943	0.5136001097572753	0.5485641093440241	0.5447154963553824	0.47920102302788975	0.48259824916434263	0.1901675420099978	0.1843102199545329	0.2808725855934427	0.22588492670456345	0.18070531132140333	0.20855654078613237	0.10429551871532512	0.0712639976897302	0.09126753693304668	0.08825111288338253	0.12361407930577092	0.04431208272096645	0.02840108599337336	0.056687823090847494	0.12154369525735821	0.09873740347917491	0.1515564333688648	0.11971068528760033	0.14041334766435443	0.08871960294835875	0.07750835964748093	0.12215089466319153	0.07057521010732781	0.07995118116593462	0.09930153783799163	0.08367389826788503	0.08765847944217604	0.05897074887100491	0.028922974265992607	0.02450233090855788	0.004705730178733131	0.0	0.01088363483665879	0.02081107932445657	0.04333559851854128	0.03554068730403437	0.04284030019486025	0.03854645166648325	0.03947294532229487	0.03266006859371741	0.02997499706111745	0.03447542644813163	0.032234599656161586	0.029975997061617483	0.035471883946721725	0.03941013404188627	0.05469391206666177	0.050710378022635685	0.03208828417398856	0.04248413399542295	0.05605703711247517	0.053971350128315686	0.053971350128315686	0.06456330723911939	0.10465003995052832	0.11445443845647392	0.11445443845647392	0.1142231300804226	0.10777811931705904	0.1230832116768088	0.12935676970356685	0.1261085492769062	0.19144901427534988
s10pp	0.24547017934245258	0.27735180931316306	0.21269360410171484	0.2656346938312255	0.28106101098375924	0.28477301152628043	0.29226468670928263	0.291628488986984	0.2598460755313684	0.2587509522837723	0.2587521543118072	0.24098042902736883	0.2343278275874517	0.23001087071687712	0.21645603328488858	0.21248061818396574	0.2269866316506002	0.24161580884441727	0.20470482357182407	0.4262971573032258	0.5094664679259688	0.5064356781581142	0.5896621650991601	0.4835862198882892	0.49712907968460185	0.5035346195660632	0.5041957609063955	0.5391597604931443	0.5353111475045026	0.46979667417701	0.47319390031346287	0.180763193159118	0.1749058711036531	0.27146823674256293	0.21648057785368366	0.17130096247052354	0.19915219193525258	0.09489116986444533	0.06185964883885041	0.08186318808216689	0.07884676403250274	0.11420973045489113	0.034907733870086645	0.018996737142493562	0.047283474239967704	0.11213934640647842	0.08933305462829512	0.14215208451798497	0.11030633643672054	0.1310089988134746	0.07931525409747896	0.06810401079660114	0.11274654581231174	0.06117086125644802	0.07054683231505483	0.08989718898711184	0.07426954941700524	0.07825413059129625	0.04956640002012512	0.01951862541511281	0.015097982057678086	0.015587365014391862	0.01088363483665879	0.0	0.00992944448879784	0.03245396368288255	0.024659052468375634	0.03195866535920153	0.027664816830824526	0.02859131048663614	0.021778433758058675	0.01909336222545872	0.023593791612472905	0.021352964820502852	0.019094362225958752	0.02459024911106299	0.028528499206227544	0.04381227723100305	0.03982874318697696	0.02268393532310876	0.033079785144543156	0.046652688261595375	0.04456700127743589	0.04456700127743589	0.0551589583882396	0.09524569109964853	0.10505008960559413	0.10505008960559413	0.10481878122954282	0.09837377046617925	0.11367886282592901	0.11995242085268706	0.11670420042602642	0.18204466542447006
S30H1	0.25539762383025033	0.28727925380096087	0.22262104858951262	0.27556213831902326	0.29098845547155705	0.29470045601407824	0.30219213119708044	0.30155593347478177	0.2697735200191662	0.2686783967715701	0.268679598799605	0.25090787351516664	0.24425527207524947	0.2399383152046749	0.22638347777268636	0.22240806267176352	0.236914076138398	0.25154325333221506	0.21463226805962182	0.43622460179102357	0.5193939124137665	0.516363122645912	0.599589609586958	0.493513664376087	0.5070565241723997	0.513462064053861	0.5141232053941933	0.5490872049809421	0.5452385919923004	0.47972411866480774	0.4831213448012606	0.1906906376469158	0.1848333155914509	0.2813956812303607	0.22640802234148144	0.18122840695832132	0.20907963642305036	0.10481861435224311	0.07178709332664819	0.09179063256996467	0.08877420852030052	0.12413717494268892	0.044835178357884434	0.028924181630291344	0.057210918727765486	0.1220667908942762	0.0992604991160929	0.15207952900578275	0.12023378092451832	0.1409364433012724	0.08924269858527674	0.07803145528439892	0.12267399030010952	0.0710983057442458	0.08047427680285262	0.09982463347490962	0.08419699390480302	0.08818157507909404	0.0594938445079229	0.029446069902910592	0.025025426545475866	0.025514809502189643	0.02081107932445657	0.00992944448879784	0.0	0.024189130983918	0.016394219769411085	0.023693832660236974	0.01939998413185998	0.02032647778767159	0.013513601059094124	0.010828529526494173	0.015328958913508358	0.0130881321215383	0.010829529526994201	0.023861405517514613	0.027799655612679167	0.04308343363745466	0.03909989959342858	0.032611379810906546	0.04300722963234094	0.05658013274939316	0.05449444576523367	0.05449444576523367	0.06508640287603738	0.10517313558744631	0.11497753409339191	0.11497753409339191	0.1147462257173406	0.10830121495397703	0.1236063073137268	0.12987986534048485	0.1266316449138242	0.19197210991226787
S31Hp	0.27792214302433504	0.3098037729950455	0.2451455677835973	0.2980866575131079	0.31351297466564176	0.3172249752081629	0.3247166503911651	0.3240804526688664	0.2922980392132509	0.29120291596565484	0.2912041179936897	0.2734323927092513	0.26677979126933415	0.2624628343987596	0.24890799696677104	0.2449325818658482	0.2594385953324827	0.27406777252629977	0.23715678725370654	0.4587491209851082	0.5419184316078512	0.5388876418399967	0.6221141287810427	0.5160381835701717	0.5295810433664843	0.5359865832479456	0.536647724588278	0.5716117241750268	0.567763111186385	0.5022486378588924	0.5056458639953453	0.21321515684100048	0.20735783478553557	0.30392020042444534	0.24893254153556613	0.203752926152406	0.23160415561713504	0.1273431335463278	0.09431161252073289	0.11431515176404936	0.1112987277143852	0.1466616941367736	0.06735969755196913	0.051448700824376054	0.07973543792185019	0.1445913100883609	0.1217850183101776	0.17460404819986747	0.14275830011860302	0.1634609624953571	0.11176721777936144	0.10055597447848362	0.14519850949419422	0.0936228249383305	0.10299879599693731	0.12234915266899432	0.10672151309888772	0.11070609427317873	0.0820183637020076	0.0519705890969953	0.047549945739560576	0.04803932869627435	0.04333559851854128	0.03245396368288255	0.024189130983918	0.0	0.03219746208870661	0.0394970749795325	0.035203226451155506	0.03612972010696711	0.029316843378389648	0.026631771845789697	0.031132201232803882	0.028891374440833825	0.026632771846289725	0.046385924711599316	0.05032417480676388	0.06560795283153936	0.061624418787513284	0.05513589900499125	0.06553174882642564	0.07910465194347785	0.07701896495931837	0.07701896495931837	0.08761092207012208	0.127697654781531	0.1375020532874766	0.1375020532874766	0.1372707449114253	0.13082573414806176	0.14613082650781148	0.15240438453456953	0.14915616410790888	0.21449662910635253
w14pp	0.2701272318098281	0.3020088617805386	0.23735065656909038	0.290291746298601	0.30571806345113484	0.30943006399365597	0.31692173917665817	0.3162855414543595	0.284503127998744	0.2834080047511479	0.2834092067791828	0.26563748149474437	0.2589848800548272	0.2546679231842527	0.24111308575226412	0.23713767065134128	0.2516436841179758	0.26627286131179284	0.2293618760391996	0.4509542097706013	0.5341235203933443	0.5310927306254898	0.6143192175665357	0.5082432723556648	0.5217861321519773	0.5281916720334386	0.5288528133737711	0.5638168129605199	0.5599681999718781	0.49445372664438547	0.49785095278083835	0.20542024562649355	0.19956292357102864	0.2961252892099384	0.2411376303210592	0.19595801493789908	0.22380924440262812	0.1195482223318209	0.08651670130622598	0.10652024054954246	0.1035038164998783	0.1388667829222667	0.059564786337462226	0.04365378960986914	0.07194052670734327	0.13679639887385397	0.11399010709567069	0.16680913698536054	0.1349633889040961	0.1556660512808502	0.10397230656485452	0.0927610632639767	0.1374035982796873	0.08582791372382359	0.0952038847824304	0.11455424145448741	0.09892660188438081	0.10291118305867182	0.07422345248750069	0.044175677882488384	0.03975503452505366	0.040244417481767436	0.03554068730403437	0.024659052468375634	0.016394219769411085	0.03219746208870661	0.0	0.007301612891825947	0.0060466434248034094	0.0069731370806150215	0.010458941580940451	0.014572728794712966	0.01907315818172715	0.016832331389757094	0.014573728795212994	0.0385910134970924	0.04252926359225696	0.057813041617032455	0.05382950757300637	0.04734098779048434	0.05773683761191873	0.07130974072897094	0.06922405374481146	0.06922405374481146	0.07981601085561517	0.1199027435670241	0.12970714207296968	0.12970714207296968	0.12947583369691837	0.12303082293355481	0.13833591529330455	0.1446094733200626	0.14136125289340196	0.2067017178918456
F8H1	0.27742684470065404	0.3093084746713645	0.2446502694599163	0.2975913591894269	0.31301767634196076	0.3167296768844819	0.3242213520674841	0.3235851543451854	0.2918027408895699	0.29070761764197384	0.2907088196700087	0.2729370943855703	0.26628449294565315	0.2619675360750786	0.24841269864309004	0.2444372835421672	0.2589432970088017	0.27357247420261877	0.23666148893002553	0.4582538226614272	0.5414231332841702	0.5383923435163157	0.6216188304573617	0.5155428852464907	0.5290857450428033	0.5354912849242646	0.536152426264597	0.5711164258513458	0.567267812862704	0.5017533395352114	0.5051505656716643	0.21271985851731948	0.20686253646185457	0.30342490210076434	0.24843724321188512	0.203257627828725	0.23110885729345404	0.1268478352226468	0.09381631419705189	0.11381985344036835	0.1108034293907042	0.1461663958130926	0.06686439922828812	0.050953402500695036	0.07924013959816917	0.1440960117646799	0.12128971998649658	0.17410874987618646	0.14226300179492202	0.16296566417167607	0.11127191945568042	0.1000606761548026	0.1447032111705132	0.09312752661464949	0.1025034976732563	0.1218538543453133	0.1062262147752067	0.11021079594949772	0.08152306537832658	0.05147529077331428	0.04705464741587955	0.047544030372593325	0.04284030019486025	0.03195866535920153	0.023693832660236974	0.0394970749795325	0.007301612891825947	0.0	0.013346256315629298	0.01427274997144091	0.01775855447176634	0.021872341685538855	0.02637277107255304	0.024131944280582983	0.021873341686038883	0.0458906263879183	0.049828876483082846	0.06511265450785834	0.06112912046383226	0.054640600681310235	0.06503645050274463	0.07860935361979685	0.07652366663563737	0.07652366663563737	0.08711562374644108	0.12720235645785	0.1370067549637956	0.1370067549637956	0.1367754465877443	0.13033043582438075	0.14563552818413047	0.15190908621088853	0.14866086578422788	0.21400133078267153
w2pp	0.27313299617227704	0.30501462614298747	0.24035642093153928	0.2932975106610499	0.3087238278135837	0.31243582835610484	0.31992750353910704	0.3192913058168084	0.28750889236119287	0.2864137691135968	0.28641497114163167	0.26864324585719324	0.26199064441727615	0.25767368754670156	0.24411885011471302	0.24014343501379018	0.25464944848042464	0.2692786256742417	0.23236764040164848	0.4539599741330502	0.5371292847557932	0.5340984949879386	0.6173249819289846	0.5112490367181137	0.5247918965144263	0.5311974363958876	0.5318585777362199	0.5668225773229687	0.562973964334327	0.4974594910068344	0.5008567171432873	0.20842600998894245	0.20256868793347754	0.29913105357238734	0.2441433946835081	0.19896377930034798	0.22681500876507701	0.1225539866942698	0.08952246566867487	0.10952600491199135	0.1065095808623272	0.1418725472847156	0.06257055069991112	0.04665955397231804	0.07494629106979217	0.1398021632363029	0.11699587145811959	0.16981490134780947	0.13796915326654502	0.15867181564329907	0.10697807092730342	0.0957668276264256	0.14040936264213622	0.08883367808627249	0.0982096491448793	0.1175600058169363	0.1019323662468297	0.10591694742112072	0.07722921684994959	0.04718144224493728	0.04276079888750255	0.04325018184421633	0.03854645166648325	0.027664816830824526	0.01939998413185998	0.035203226451155506	0.0060466434248034094	0.013346256315629298	0.0	0.0009284936568116698	0.013464705943389346	0.017578493157161857	0.022078922544176045	0.019838095752205985	0.017579493157661885	0.0415967778595413	0.045535027954705855	0.06081880597948135	0.05683527193545526	0.05034675215293324	0.06074260197436763	0.07431550509141983	0.07222981810726035	0.07222981810726035	0.08282177521806407	0.122908507929473	0.1327129064354186	0.1327129064354186	0.13248159805936727	0.12603658729600373	0.14134167965575345	0.1476152376825115	0.14436701725585088	0.20970748225429453
w8pp	0.27405948982808864	0.3059411197987991	0.2412829145873509	0.2942240043168616	0.3096503214693953	0.3133623220119165	0.3208539971949187	0.3202177994726201	0.28843538601700447	0.2873402627694084	0.28734146479744327	0.2695697395130049	0.26291713807308775	0.25860018120251316	0.24504534377052464	0.2410699286696018	0.25557594213623624	0.2702051193300533	0.23329413405746013	0.4548864677888619	0.5380557784116049	0.5350249886437503	0.6182514755847962	0.5121755303739253	0.5257183901702379	0.5321239300516992	0.5327850713920316	0.5677490709787804	0.5639004579901387	0.49838598466264605	0.5017832107990989	0.20935250364475408	0.20349518158928917	0.300057547228199	0.24506988833931972	0.1998902729561596	0.22774150242088864	0.12348048035008141	0.09044895932448649	0.11045249856780295	0.1074360745181388	0.1427990409405272	0.06349704435572273	0.04758604762812965	0.07587278472560378	0.1407286568921145	0.1179223651139312	0.17074139500362107	0.13889564692235662	0.1595983092991107	0.10790456458311504	0.09669332128223722	0.14133585629794782	0.0897601717420841	0.09913614280069091	0.11848649947274792	0.10285885990264132	0.10684344107693233	0.0781557105057612	0.0481079359007489	0.04368729254331417	0.04417667550002794	0.03947294532229487	0.02859131048663614	0.02032647778767159	0.03612972010696711	0.0069731370806150215	0.01427274997144091	0.0009284936568116698	0.0	0.014391199599200958	0.01850498681297347	0.023005416199987656	0.0207645894080176	0.0185059868134735	0.042523271515352914	0.04646152161051746	0.06174529963529296	0.057761765591266875	0.05127324580874485	0.06166909563017924	0.07524199874723145	0.07315631176307197	0.07315631176307197	0.08374826887387568	0.1238350015852846	0.1336394000912302	0.1336394000912302	0.1334080917151789	0.12696308095181535	0.14226817331156508	0.14854173133832313	0.14529351091166248	0.21063397591010613
31700	0.26724661309951114	0.2991282430702217	0.23447003785877343	0.2874111275882841	0.30283744474081786	0.30654944528333905	0.31404112046634125	0.3134049227440426	0.281622509288427	0.28052738604083094	0.2805285880688658	0.26275686278442745	0.25610426134451025	0.2517873044739357	0.23823246704194717	0.23425705194102434	0.2487630654076588	0.26339224260147587	0.22648125732888263	0.4480735910602844	0.5312429016830273	0.5282121119151728	0.6114385988562188	0.5053626536453478	0.5189055134416605	0.5253110533231218	0.5259721946634541	0.5609361942502029	0.5570875812615612	0.49157310793406855	0.49497033407052143	0.2025396269161766	0.1966823048607117	0.2932446704996215	0.23825701161074225	0.19307739622758213	0.22092862569231117	0.11666760362150394	0.08363608259590902	0.10363962183922548	0.10062319778956133	0.13598616421194976	0.05668416762714527	0.04077317089955218	0.06905990799702631	0.13391578016353703	0.11110948838535373	0.1639285182750436	0.13208277019377915	0.15278543257053323	0.10109168785453757	0.08988044455365975	0.13452297956937034	0.08294729501350663	0.09232326607211344	0.11167362274417045	0.09604598317406385	0.10003056434835486	0.07134283377718373	0.041295059172171425	0.0368744158147367	0.03736379877145048	0.03266006859371741	0.021778433758058675	0.013513601059094124	0.029316843378389648	0.010458941580940451	0.01775855447176634	0.013464705943389346	0.014391199599200958	0.0	0.011692110084396003	0.016192539471410188	0.01395171267944013	0.011693110084896033	0.03571039478677544	0.039648644881940004	0.054932422906715496	0.05094888886268941	0.04446036908016738	0.05485621890160177	0.06842912201865398	0.0663434350344945	0.0663434350344945	0.07693539214529821	0.11702212485670713	0.12682652336265274	0.12682652336265274	0.12659521498660142	0.12015020422323786	0.1354552965829876	0.14172885460974566	0.13848063418308504	0.2038210991815287
s12pp	0.26456154156691125	0.29644317153762173	0.2317849663261735	0.28472605605568413	0.30015237320821797	0.3038643737507391	0.3113560489337413	0.31071985121144263	0.27893743775582713	0.27784231450823105	0.27784351653626593	0.2600717912518275	0.25341918981191036	0.2491022329413358	0.23554739550934725	0.23157198040842442	0.24607799387505888	0.260707171068876	0.22379618579628274	0.44538851952768443	0.5285578301504275	0.5255270403825729	0.6087535273236189	0.5026775821127479	0.5162204419090605	0.5226259817905218	0.5232871231308542	0.558251122717603	0.5544025097289612	0.4888880364014686	0.4922852625379215	0.1998545553835767	0.19399723332811178	0.29055959896702155	0.23557194007814233	0.1903923246949822	0.21824355415971125	0.113982532088904	0.08095101106330908	0.10095455030662556	0.09793812625696141	0.1333010926793498	0.05399909609454532	0.03808809936695223	0.06637483646442636	0.13123070863093708	0.10842441685275378	0.16124344674244365	0.1293976986611792	0.15010036103793328	0.09840661632193762	0.0871953730210598	0.1318379080367704	0.08026222348090668	0.0896381945395135	0.1089885512115705	0.0933609116414639	0.09734549281575491	0.06865776224458378	0.03860998763957148	0.03418934428213675	0.03467872723885052	0.02997499706111745	0.01909336222545872	0.010828529526494173	0.026631771845789697	0.014572728794712966	0.021872341685538855	0.017578493157161857	0.01850498681297347	0.011692110084396003	0.0	0.0045024293880142445	0.002261602596044186	3.00000150008727e-06	0.033025323254175495	0.03696357334934005	0.05224735137411554	0.048263817330089456	0.04177529754756743	0.05217114736900182	0.06574405048605404	0.06365836350189456	0.06365836350189456	0.07425032061269828	0.11433705332410721	0.1241414518300528	0.1241414518300528	0.12391014345400149	0.11746513269063792	0.13277022505038769	0.13904378307714574	0.1357955626504851	0.20113602764892874
s3pp	0.26906197095392537	0.3009436009246359	0.23628539571318766	0.2892264854426983	0.3046528025952321	0.3083648031377533	0.3158564783207555	0.3152202805984568	0.28343786714284125	0.28234274389524516	0.28234394592328005	0.26457222063884167	0.2579196191989245	0.25360266232834994	0.2400478248963614	0.23607240979543856	0.250578423262073	0.2652076004558901	0.22829661518329686	0.4498889489146986	0.5330582595374416	0.530027469769587	0.613253956710633	0.507178011499762	0.5207208712960747	0.527126411177536	0.5277875525178684	0.5627515521046171	0.5589029391159754	0.4933884657884828	0.49678569192493566	0.20435498477059083	0.19849766271512592	0.2950600283540357	0.24007236946515648	0.19489275408199636	0.2227439835467254	0.11848296147591818	0.08545144045032325	0.10545497969363973	0.10243855564397558	0.13780152206636398	0.058499525481559504	0.04258852875396642	0.07087526585144055	0.13573113801795128	0.11292484623976796	0.16574387612945785	0.1338981280481934	0.15460079042494745	0.1029070457089518	0.09169580240807398	0.1363383374237846	0.08476265286792087	0.09413862392652768	0.11348898059858469	0.09786134102847809	0.1018459222027691	0.07315819163159797	0.04311041702658566	0.03868977366915093	0.03917915662586471	0.03447542644813163	0.023593791612472905	0.015328958913508358	0.031132201232803882	0.01907315818172715	0.02637277107255304	0.022078922544176045	0.023005416199987656	0.016192539471410188	0.0045024293880142445	0.0	0.006758031981058257	0.0045014293875142155	0.03752575264118968	0.041464002736354234	0.056747780761129726	0.05276424671710364	0.04627572693458162	0.05667157675601601	0.07024447987306821	0.06815879288890873	0.06815879288890873	0.07875074999971245	0.11883748271112138	0.128641881217067	0.128641881217067	0.12841057284101565	0.12196556207765209	0.13727065443740183	0.14354421246415988	0.14029599203749926	0.2056364570359429
s16pp	0.26682114416195535	0.2987027741326658	0.2340445689212176	0.2869856586507282	0.30241197580326207	0.3061239763457832	0.3136156515287854	0.31297945380648673	0.28119704035087123	0.28010191710327514	0.28010311913131003	0.2623313938468716	0.25567879240695446	0.2513618355363799	0.23780699810439135	0.2338315830034685	0.24833759647010298	0.2629667736639201	0.22605578839132684	0.44764812212272853	0.5308174327454716	0.527786642977617	0.611013129918663	0.504937184707792	0.5184800445041046	0.5248855843855659	0.5255467257258983	0.5605107253126471	0.5566621123240053	0.4911476389965127	0.4945448651329656	0.20211415797862078	0.19625683592315588	0.29281920156206565	0.23783154267318643	0.1926519272900263	0.22050315675475535	0.11624213468394812	0.0832106136583532	0.10321415290166966	0.10019772885200551	0.1355606952743939	0.056258698689589444	0.04034770196199636	0.06863443905947049	0.1334903112259812	0.1106840194477979	0.16350304933748777	0.13165730125622332	0.1523599636329774	0.10066621891698174	0.08945497561610392	0.13409751063181452	0.08252182607595081	0.09189779713455762	0.11124815380661462	0.09562051423650803	0.09960509541079904	0.0709173648396279	0.0408695902346156	0.03644894687718088	0.036938329833894654	0.032234599656161586	0.021352964820502852	0.0130881321215383	0.028891374440833825	0.016832331389757094	0.024131944280582983	0.019838095752205985	0.0207645894080176	0.01395171267944013	0.002261602596044186	0.006758031981058257	0.0	0.002260602595544157	0.03528492584921962	0.03922317594438418	0.05450695396915967	0.05052341992513359	0.044034900142611556	0.05443074996404595	0.06800365308109815	0.06591796609693867	0.06591796609693867	0.07650992320774239	0.1165966559191513	0.12640105442509691	0.12640105442509691	0.1261697460490456	0.11972473528568203	0.13502982764543178	0.14130338567218984	0.1380551652455292	0.20339563024397284
